origin,target,model,quarter,predicted_change,actual_change,material_actual
2020-05,2020-09,STABLE_PIPELINE_R14B,2020Q3,-0.37086608648387376,0.19630140422241116,False
2020-05,2020-12,STABLE_PIPELINE_R14B,2020Q4,-0.40536067991136626,-0.6832672641240372,True
2020-05,2021-03,STABLE_PIPELINE_R14B,2021Q1,-1.2164189511175483,-0.43752221561263127,True
2020-05,2020-09,STATE_ADAPT_R15,2020Q3,-0.20498791114849713,0.19630140422241116,False
2020-05,2020-12,STATE_ADAPT_R15,2020Q4,-0.13301134405893578,-0.6832672641240372,True
2020-05,2021-03,STATE_ADAPT_R15,2021Q1,-0.7089131910054172,-0.43752221561263127,True
2020-05,2020-09,STATE_FAST_R15,2020Q3,-0.26906027023496515,0.19630140422241116,False
2020-05,2020-12,STATE_FAST_R15,2020Q4,-0.20734982155450687,-0.6832672641240372,True
2020-05,2021-03,STATE_FAST_R15,2021Q1,-0.7843853051189937,-0.43752221561263127,True
2020-05,2020-09,STATE_MID_R15,2020Q3,-0.20691537424717588,0.19630140422241116,False
2020-05,2020-12,STATE_MID_R15,2020Q4,-0.1331068293456239,-0.6832672641240372,True
2020-05,2021-03,STATE_MID_R15,2021Q1,-0.7088959521066196,-0.43752221561263127,True
2020-05,2020-09,STATE_SLOW_R15,2020Q3,-0.20502099559316056,0.19630140422241116,False
2020-05,2020-12,STATE_SLOW_R15,2020Q4,-0.13422646045966236,-0.6832672641240372,True
2020-05,2021-03,STATE_SLOW_R15,2021Q1,-0.7119091130841237,-0.43752221561263127,True
2020-06,2020-09,BLEND_LINEAR_RF_R15,2020Q3,0.1904170065078672,0.19630140422241116,False
2020-06,2020-12,BLEND_LINEAR_RF_R15,2020Q4,0.10037320839243824,-0.6832672641240372,True
2020-06,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.37820444472661663,-0.43752221561263127,True
2020-06,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.5615713153099886,0.7114012990167491,True
2020-06,2020-09,BLEND_WIDE_STATE_R15,2020Q3,0.11342842560145172,0.19630140422241116,False
2020-06,2020-12,BLEND_WIDE_STATE_R15,2020Q4,0.04073295555272782,-0.6832672641240372,True
2020-06,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.4464855694893233,-0.43752221561263127,True
2020-06,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.5043717096324833,0.7114012990167491,True
2020-06,2020-09,ENET_BOTH_R15,2020Q3,0.187163338449591,0.19630140422241116,False
2020-06,2020-12,ENET_BOTH_R15,2020Q4,0.07751474147066428,-0.6832672641240372,True
2020-06,2021-03,ENET_BOTH_R15,2021Q1,-0.3747074929970018,-0.43752221561263127,True
2020-06,2021-06,ENET_BOTH_R15,2021Q2,0.5458566623233985,0.7114012990167491,True
2020-06,2020-09,ENET_DOMESTIC_R15,2020Q3,0.1534765353441836,0.19630140422241116,False
2020-06,2020-12,ENET_DOMESTIC_R15,2020Q4,0.060707223413643874,-0.6832672641240372,True
2020-06,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.40912636172347305,-0.43752221561263127,True
2020-06,2021-06,ENET_DOMESTIC_R15,2021Q2,0.541753091694543,0.7114012990167491,True
2020-06,2020-09,ENET_IMPORTED_R15,2020Q3,0.2066844511785484,0.19630140422241116,False
2020-06,2020-12,ENET_IMPORTED_R15,2020Q4,0.08725700983183549,-0.6832672641240372,True
2020-06,2021-03,ENET_IMPORTED_R15,2021Q1,-0.448731202199093,-0.43752221561263127,True
2020-06,2021-06,ENET_IMPORTED_R15,2021Q2,0.5039614204946674,0.7114012990167491,True
2020-06,2020-09,ENET_WIDE_R15,2020Q3,0.05031799250623337,0.19630140422241116,False
2020-06,2020-12,ENET_WIDE_R15,2020Q4,0.009271919143780227,-0.6832672641240372,True
2020-06,2021-03,ENET_WIDE_R15,2021Q1,-0.43324814263298084,-0.43752221561263127,True
2020-06,2021-06,ENET_WIDE_R15,2021Q2,0.5104262350033197,0.7114012990167491,True
2020-06,2020-09,INDEPENDENT_BRIDGE,2020Q3,-0.12126147293579503,0.19630140422241116,False
2020-06,2020-12,INDEPENDENT_BRIDGE,2020Q4,0.015913967131102602,-0.6832672641240372,True
2020-06,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.6013186826821109,-0.43752221561263127,True
2020-06,2021-06,INDEPENDENT_BRIDGE,2021Q2,0.34825013903176316,0.7114012990167491,True
2020-06,2020-09,RF_RESIDUAL_R15,2020Q3,0.19367083772884364,0.19630140422241116,False
2020-06,2020-12,RF_RESIDUAL_R15,2020Q4,0.12324076565015618,-0.6832672641240372,True
2020-06,2021-03,RF_RESIDUAL_R15,2021Q1,-0.3817017053785392,-0.43752221561263127,True
2020-06,2021-06,RF_RESIDUAL_R15,2021Q2,0.5772982407700336,0.7114012990167491,True
2020-06,2020-09,STABLE_LOCAL_CORE_R14B,2020Q3,0.12671529062600673,0.19630140422241116,False
2020-06,2020-12,STABLE_LOCAL_CORE_R14B,2020Q4,0.02083848123255283,-0.6832672641240372,True
2020-06,2021-03,STABLE_LOCAL_CORE_R14B,2021Q1,-0.49301200033103765,-0.43752221561263127,True
2020-06,2021-06,STABLE_LOCAL_CORE_R14B,2021Q2,0.47269418226037896,0.7114012990167491,True
2020-06,2020-09,STABLE_PIPELINE_R14B,2020Q3,0.0720863078054359,0.19630140422241116,False
2020-06,2020-12,STABLE_PIPELINE_R14B,2020Q4,0.029521493221636774,-0.6832672641240372,True
2020-06,2021-03,STABLE_PIPELINE_R14B,2021Q1,-0.5697459942082341,-0.43752221561263127,True
2020-06,2021-06,STABLE_PIPELINE_R14B,2021Q2,0.25952876619807563,0.7114012990167491,True
2020-06,2020-09,STATE_ADAPT_R15,2020Q3,0.13031956195782968,0.19630140422241116,False
2020-06,2020-12,STATE_ADAPT_R15,2020Q4,0.04704069520616372,-0.6832672641240372,True
2020-06,2021-03,STATE_ADAPT_R15,2021Q1,-0.45942621639484305,-0.43752221561263127,True
2020-06,2021-06,STATE_ADAPT_R15,2021Q2,0.49796292289866884,0.7114012990167491,True
2020-06,2020-09,STATE_FAST_R15,2020Q3,0.22915124457797598,0.19630140422241116,False
2020-06,2020-12,STATE_FAST_R15,2020Q4,0.15858730164258494,-0.6832672641240372,True
2020-06,2021-03,STATE_FAST_R15,2021Q1,-0.3687558606038728,-0.43752221561263127,True
2020-06,2021-06,STATE_FAST_R15,2021Q2,0.594579676178308,0.7114012990167491,True
2020-06,2020-09,STATE_MID_R15,2020Q3,0.1766003633032982,0.19630140422241116,False
2020-06,2020-12,STATE_MID_R15,2020Q4,0.07224391627608817,-0.6832672641240372,True
2020-06,2021-03,STATE_MID_R15,2021Q1,-0.45974446959899584,-0.43752221561263127,True
2020-06,2021-06,STATE_MID_R15,2021Q2,0.4983078712061584,0.7114012990167491,True
2020-06,2020-09,STATE_SLOW_R15,2020Q3,0.13031956195782968,0.19630140422241116,False
2020-06,2020-12,STATE_SLOW_R15,2020Q4,-0.009207241349706408,-0.6832672641240372,True
2020-06,2021-03,STATE_SLOW_R15,2021Q1,-0.5491915562298884,-0.43752221561263127,True
2020-06,2021-06,STATE_SLOW_R15,2021Q2,0.4021111847147618,0.7114012990167491,True
2020-07,2020-12,BLEND_LINEAR_RF_R15,2020Q4,0.1292412595345045,-0.6832672641240372,True
2020-07,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.37022421314943,-0.43752221561263127,True
2020-07,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.5596487766906466,0.7114012990167491,True
2020-07,2020-12,BLEND_WIDE_STATE_R15,2020Q4,0.12323063432685677,-0.6832672641240372,True
2020-07,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.42145322489911896,-0.43752221561263127,True
2020-07,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.4785898110708664,0.7114012990167491,True
2020-07,2020-12,ENET_BOTH_R15,2020Q4,0.14451180944683406,-0.6832672641240372,True
2020-07,2021-03,ENET_BOTH_R15,2021Q1,-0.36528104798124694,-0.43752221561263127,True
2020-07,2021-06,ENET_BOTH_R15,2021Q2,0.5977715639686814,0.7114012990167491,True
2020-07,2020-12,ENET_DOMESTIC_R15,2020Q4,0.11946056711736919,-0.6832672641240372,True
2020-07,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.3989780872653643,-0.43752221561263127,True
2020-07,2021-06,ENET_DOMESTIC_R15,2021Q2,0.543854655653087,0.7114012990167491,True
2020-07,2020-12,ENET_IMPORTED_R15,2020Q4,0.10013059972857397,-0.6832672641240372,True
2020-07,2021-03,ENET_IMPORTED_R15,2021Q1,-0.4137099966216935,-0.43752221561263127,True
2020-07,2021-06,ENET_IMPORTED_R15,2021Q2,0.5035959872309776,0.7114012990167491,True
2020-07,2020-12,ENET_WIDE_R15,2020Q4,0.12226715486050299,-0.6832672641240372,True
2020-07,2021-03,ENET_WIDE_R15,2021Q1,-0.4179762652601431,-0.43752221561263127,True
2020-07,2021-06,ENET_WIDE_R15,2021Q2,0.4855687399271602,0.7114012990167491,True
2020-07,2020-12,INDEPENDENT_BRIDGE,2020Q4,0.30295955776509675,-0.6832672641240372,True
2020-07,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.24772946469093382,-0.43752221561263127,True
2020-07,2021-06,INDEPENDENT_BRIDGE,2021Q2,1.0220332679002953,0.7114012990167491,True
2020-07,2020-12,RF_RESIDUAL_R15,2020Q4,0.1139793406936711,-0.6832672641240372,True
2020-07,2021-03,RF_RESIDUAL_R15,2021Q1,-0.3751553368705589,-0.43752221561263127,True
2020-07,2021-06,RF_RESIDUAL_R15,2021Q2,0.5215708707550522,0.7114012990167491,True
2020-07,2020-12,STABLE_LOCAL_CORE_R14B,2020Q4,0.04373785058636637,-0.6832672641240372,True
2020-07,2021-03,STABLE_LOCAL_CORE_R14B,2021Q1,-0.47860572646353683,-0.43752221561263127,True
2020-07,2021-06,STABLE_LOCAL_CORE_R14B,2021Q2,0.42973593588739645,0.7114012990167491,True
2020-07,2020-12,STABLE_PIPELINE_R14B,2020Q4,0.402295390878769,-0.6832672641240372,True
2020-07,2021-03,STABLE_PIPELINE_R14B,2021Q1,-0.2197355295243395,-0.43752221561263127,True
2020-07,2021-06,STABLE_PIPELINE_R14B,2021Q2,0.9173472503598066,0.7114012990167491,True
2020-07,2020-12,STATE_ADAPT_R15,2020Q4,0.06642105732047066,-0.6832672641240372,True
2020-07,2021-03,STATE_ADAPT_R15,2021Q1,-0.4245857226520031,-0.43752221561263127,True
2020-07,2021-06,STATE_ADAPT_R15,2021Q2,0.4712296427268705,0.7114012990167491,True
2020-07,2020-12,STATE_FAST_R15,2020Q4,0.2135054067495039,-0.6832672641240372,True
2020-07,2021-03,STATE_FAST_R15,2021Q1,-0.32627022086253543,-0.43752221561263127,True
2020-07,2021-06,STATE_FAST_R15,2021Q2,0.5776068213345655,0.7114012990167491,True
2020-07,2020-12,STATE_MID_R15,2020Q4,0.1241941337932837,-0.6832672641240372,True
2020-07,2021-03,STATE_MID_R15,2021Q1,-0.4249299938050526,-0.43752221561263127,True
2020-07,2021-06,STATE_MID_R15,2021Q2,0.47161173464328954,0.7114012990167491,True
2020-07,2020-12,STATE_SLOW_R15,2020Q4,0.033523759910577766,-0.6832672641240372,True
2020-07,2021-03,STATE_SLOW_R15,2021Q1,-0.5287248129373769,-0.43752221561263127,True
2020-07,2021-06,STATE_SLOW_R15,2021Q2,0.35861131938942226,0.7114012990167491,True
2020-08,2020-12,BLEND_LINEAR_RF_R15,2020Q4,0.16410954229227803,-0.6832672641240372,True
2020-08,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.24554843388314218,-0.43752221561263127,True
2020-08,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.6308344814512266,0.7114012990167491,True
2020-08,2020-12,BLEND_WIDE_STATE_R15,2020Q4,0.1785733337710509,-0.6832672641240372,True
2020-08,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.27582830068531994,-0.43752221561263127,True
2020-08,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.5415640359523377,0.7114012990167491,True
2020-08,2020-12,ENET_BOTH_R15,2020Q4,0.1086451163995048,-0.6832672641240372,True
2020-08,2021-03,ENET_BOTH_R15,2021Q1,-0.27652411806212873,-0.43752221561263127,True
2020-08,2021-06,ENET_BOTH_R15,2021Q2,0.6090371132580579,0.7114012990167491,True
2020-08,2020-12,ENET_DOMESTIC_R15,2020Q4,0.1175557263621827,-0.6832672641240372,True
2020-08,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.2883130499271829,-0.43752221561263127,True
2020-08,2021-06,ENET_DOMESTIC_R15,2021Q2,0.5202776656948802,0.7114012990167491,True
2020-08,2020-12,ENET_IMPORTED_R15,2020Q4,0.07585005291695035,-0.6832672641240372,True
2020-08,2021-03,ENET_IMPORTED_R15,2021Q1,-0.3062710484996125,-0.43752221561263127,True
2020-08,2021-06,ENET_IMPORTED_R15,2021Q2,0.5147600663388268,0.7114012990167491,True
2020-08,2020-12,ENET_WIDE_R15,2020Q4,0.15120782221070872,-0.6832672641240372,True
2020-08,2021-03,ENET_WIDE_R15,2021Q1,-0.28253552810077576,-0.43752221561263127,True
2020-08,2021-06,ENET_WIDE_R15,2021Q2,0.5210554254643034,0.7114012990167491,True
2020-08,2020-12,INDEPENDENT_BRIDGE,2020Q4,0.02613505888073675,-0.6832672641240372,True
2020-08,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.2638880945032378,-0.43752221561263127,True
2020-08,2021-06,INDEPENDENT_BRIDGE,2021Q2,0.7358854286171654,0.7114012990167491,True
2020-08,2020-12,RF_RESIDUAL_R15,2020Q4,0.21962403312405643,-0.6832672641240372,True
2020-08,2021-03,RF_RESIDUAL_R15,2021Q1,-0.21452325179689202,-0.43752221561263127,True
2020-08,2021-06,RF_RESIDUAL_R15,2021Q2,0.6526768432808274,0.7114012990167491,True
2020-08,2020-12,STABLE_LOCAL_CORE_R14B,2020Q4,0.004694708238880185,-0.6832672641240372,True
2020-08,2021-03,STABLE_LOCAL_CORE_R14B,2021Q1,-0.44699586897479904,-0.43752221561263127,True
2020-08,2021-06,STABLE_LOCAL_CORE_R14B,2021Q2,0.4082278491751996,0.7114012990167491,True
2020-08,2020-12,STABLE_PIPELINE_R14B,2020Q4,0.004542616013786471,-0.6832672641240372,True
2020-08,2021-03,STABLE_PIPELINE_R14B,2021Q1,-0.23242910573240128,-0.43752221561263127,True
2020-08,2021-06,STABLE_PIPELINE_R14B,2021Q2,0.6293829355092431,0.7114012990167491,True
2020-08,2020-12,STATE_ADAPT_R15,2020Q4,0.20595125644299106,-0.6832672641240372,True
2020-08,2021-03,STATE_ADAPT_R15,2021Q1,-0.2691160079651196,-0.43752221561263127,True
2020-08,2021-06,STATE_ADAPT_R15,2021Q2,0.5620933562820274,0.7114012990167491,True
2020-08,2020-12,STATE_FAST_R15,2020Q4,0.330820834656393,-0.6832672641240372,True
2020-08,2021-03,STATE_FAST_R15,2021Q1,-0.11101888009231242,-0.43752221561263127,True
2020-08,2021-06,STATE_FAST_R15,2021Q2,0.7342947624628642,0.7114012990167491,True
2020-08,2020-12,STATE_MID_R15,2020Q4,0.20595125644299106,-0.6832672641240372,True
2020-08,2021-03,STATE_MID_R15,2021Q1,-0.2691160079651196,-0.43752221561263127,True
2020-08,2021-06,STATE_MID_R15,2021Q2,0.5620933562820274,0.7114012990167491,True
2020-08,2020-12,STATE_SLOW_R15,2020Q4,0.09764451595138901,-0.6832672641240372,True
2020-08,2021-03,STATE_SLOW_R15,2021Q1,-0.4112054248726347,-0.43752221561263127,True
2020-08,2021-06,STATE_SLOW_R15,2021Q2,0.40504916656846346,0.7114012990167491,True
2020-09,2020-12,BLEND_LINEAR_RF_R15,2020Q4,-0.14184304108910206,-0.6832672641240372,True
2020-09,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.3853541741816775,-0.43752221561263127,True
2020-09,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.5576592226612092,0.7114012990167491,True
2020-09,2021-09,BLEND_LINEAR_RF_R15,2021Q3,-0.1916976158495629,1.2247185888489227,True
2020-09,2020-12,BLEND_WIDE_STATE_R15,2020Q4,-0.1615095724909934,-0.6832672641240372,True
2020-09,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.4179395981921936,-0.43752221561263127,True
2020-09,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.49405519186229485,0.7114012990167491,True
2020-09,2021-09,BLEND_WIDE_STATE_R15,2021Q3,-0.29062468745934433,1.2247185888489227,True
2020-09,2020-12,ENET_BOTH_R15,2020Q4,-0.14051468653600585,-0.6832672641240372,True
2020-09,2021-03,ENET_BOTH_R15,2021Q1,-0.40756484676462046,-0.43752221561263127,True
2020-09,2021-06,ENET_BOTH_R15,2021Q2,0.5975680268661869,0.7114012990167491,True
2020-09,2021-09,ENET_BOTH_R15,2021Q3,-0.2096003423276871,1.2247185888489227,True
2020-09,2020-12,ENET_DOMESTIC_R15,2020Q4,-0.2674541562099342,-0.6832672641240372,True
2020-09,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.4702602787342025,-0.43752221561263127,True
2020-09,2021-06,ENET_DOMESTIC_R15,2021Q2,0.5117467693670119,0.7114012990167491,True
2020-09,2021-09,ENET_DOMESTIC_R15,2021Q3,-0.154907934021145,1.2247185888489227,True
2020-09,2020-12,ENET_IMPORTED_R15,2020Q4,-0.16005757211195748,-0.6832672641240372,True
2020-09,2021-03,ENET_IMPORTED_R15,2021Q1,-0.41175833315583077,-0.43752221561263127,True
2020-09,2021-06,ENET_IMPORTED_R15,2021Q2,0.5301889892229332,0.7114012990167491,True
2020-09,2021-09,ENET_IMPORTED_R15,2021Q3,-0.16524952194749654,1.2247185888489227,True
2020-09,2020-12,ENET_WIDE_R15,2020Q4,-0.1628541482336181,-0.6832672641240372,True
2020-09,2021-03,ENET_WIDE_R15,2021Q1,-0.41860395600498856,-0.43752221561263127,True
2020-09,2021-06,ENET_WIDE_R15,2021Q2,0.5610785911442115,0.7114012990167491,True
2020-09,2021-09,ENET_WIDE_R15,2021Q3,-0.2573379069817827,1.2247185888489227,True
2020-09,2020-12,INDEPENDENT_BRIDGE,2020Q4,-0.31977615930873826,-0.6832672641240372,True
2020-09,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.7250417033871375,-0.43752221561263127,True
2020-09,2021-06,INDEPENDENT_BRIDGE,2021Q2,0.21018331807587698,0.7114012990167491,True
2020-09,2021-09,INDEPENDENT_BRIDGE,2021Q3,-0.3085490023781392,1.2247185888489227,True
2020-09,2020-12,RF_RESIDUAL_R15,2020Q4,-0.14317136709851974,-0.6832672641240372,True
2020-09,2021-03,RF_RESIDUAL_R15,2021Q1,-0.3631358482636329,-0.43752221561263127,True
2020-09,2021-06,RF_RESIDUAL_R15,2021Q2,0.5177673221102341,0.7114012990167491,True
2020-09,2021-09,RF_RESIDUAL_R15,2021Q3,-0.17378391631972434,1.2247185888489227,True
2020-09,2020-12,STABLE_LOCAL_CORE_R14B,2020Q4,-0.20120945530789003,-0.6832672641240372,True
2020-09,2021-03,STABLE_LOCAL_CORE_R14B,2021Q1,-0.4664504346576943,-0.43752221561263127,True
2020-09,2021-06,STABLE_LOCAL_CORE_R14B,2021Q2,0.38608756298506064,0.7114012990167491,True
2020-09,2021-09,STABLE_LOCAL_CORE_R14B,2021Q3,-0.3594610461345846,1.2247185888489227,True
2020-09,2020-12,STABLE_PIPELINE_R14B,2020Q4,-0.38543391758057366,-0.6832672641240372,True
2020-09,2021-03,STABLE_PIPELINE_R14B,2021Q1,-0.7098305021618296,-0.43752221561263127,True
2020-09,2021-06,STABLE_PIPELINE_R14B,2021Q2,0.10472421164073786,0.7114012990167491,True
2020-09,2021-09,STABLE_PIPELINE_R14B,2021Q3,-0.3800571864779769,1.2247185888489227,True
2020-09,2020-12,STATE_ADAPT_R15,2020Q4,-0.16016496749432774,-0.6832672641240372,True
2020-09,2021-03,STATE_ADAPT_R15,2021Q1,-0.4172752171939633,-0.43752221561263127,True
2020-09,2021-06,STATE_ADAPT_R15,2021Q2,0.427101738713918,0.7114012990167491,True
2020-09,2021-09,STATE_ADAPT_R15,2021Q3,-0.32385502112231457,1.2247185888489227,True
2020-09,2020-12,STATE_FAST_R15,2020Q4,-0.1462936630555487,-0.6832672641240372,True
2020-09,2021-03,STATE_FAST_R15,2021Q1,-0.38732381120534454,-0.43752221561263127,True
2020-09,2021-06,STATE_FAST_R15,2021Q2,0.46448061465839885,0.7114012990167491,True
2020-09,2021-09,STATE_FAST_R15,2021Q3,-0.2833371648332186,1.2247185888489227,True
2020-09,2020-12,STATE_MID_R15,2020Q4,-0.16016496749432774,-0.6832672641240372,True
2020-09,2021-03,STATE_MID_R15,2021Q1,-0.4172752171939633,-0.43752221561263127,True
2020-09,2021-06,STATE_MID_R15,2021Q2,0.427101738713918,0.7114012990167491,True
2020-09,2021-09,STATE_MID_R15,2021Q3,-0.32385502112231457,1.2247185888489227,True
2020-09,2020-12,STATE_SLOW_R15,2020Q4,-0.2010660810782663,-0.6832672641240372,True
2020-09,2021-03,STATE_SLOW_R15,2021Q1,-0.49246158307124865,-0.43752221561263127,True
2020-09,2021-06,STATE_SLOW_R15,2021Q2,0.34010586665182885,0.7114012990167491,True
2020-09,2021-09,STATE_SLOW_R15,2021Q3,-0.4151155427543429,1.2247185888489227,True
2020-10,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.466770093748476,-0.43752221561263127,True
2020-10,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.4230833010598669,0.7114012990167491,True
2020-10,2021-09,BLEND_LINEAR_RF_R15,2021Q3,-0.16703097411834378,1.2247185888489227,True
2020-10,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.6056968756453456,-0.43752221561263127,True
2020-10,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.3359553435522793,0.7114012990167491,True
2020-10,2021-09,BLEND_WIDE_STATE_R15,2021Q3,-0.2815140074946676,1.2247185888489227,True
2020-10,2021-03,ENET_BOTH_R15,2021Q1,-0.4407674420695713,-0.43752221561263127,True
2020-10,2021-06,ENET_BOTH_R15,2021Q2,0.4078758337633701,0.7114012990167491,True
2020-10,2021-09,ENET_BOTH_R15,2021Q3,-0.12564764937486084,1.2247185888489227,True
2020-10,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.424379084381207,-0.43752221561263127,True
2020-10,2021-06,ENET_DOMESTIC_R15,2021Q2,0.3550351592472829,0.7114012990167491,True
2020-10,2021-09,ENET_DOMESTIC_R15,2021Q3,-0.20419725963946656,1.2247185888489227,True
2020-10,2021-03,ENET_IMPORTED_R15,2021Q1,-0.43465804994382573,-0.43752221561263127,True
2020-10,2021-06,ENET_IMPORTED_R15,2021Q2,0.42272698108710216,0.7114012990167491,True
2020-10,2021-09,ENET_IMPORTED_R15,2021Q3,-0.13949782815549217,1.2247185888489227,True
2020-10,2021-03,ENET_WIDE_R15,2021Q1,-0.5862805827283055,-0.43752221561263127,True
2020-10,2021-06,ENET_WIDE_R15,2021Q2,0.39020768057658195,0.7114012990167491,True
2020-10,2021-09,ENET_WIDE_R15,2021Q3,-0.17319740970505926,1.2247185888489227,True
2020-10,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.7830434826533805,-0.43752221561263127,True
2020-10,2021-06,INDEPENDENT_BRIDGE,2021Q2,0.14933201478733782,0.7114012990167491,True
2020-10,2021-09,INDEPENDENT_BRIDGE,2021Q3,-0.26063205607198126,1.2247185888489227,True
2020-10,2021-03,RF_RESIDUAL_R15,2021Q1,-0.49273763672423154,-0.43752221561263127,True
2020-10,2021-06,RF_RESIDUAL_R15,2021Q2,0.4383005272414744,0.7114012990167491,True
2020-10,2021-09,RF_RESIDUAL_R15,2021Q3,-0.2083481503004858,1.2247185888489227,True
2020-10,2021-03,STABLE_LOCAL_CORE_R14B,2021Q1,-0.4692179642311429,-0.43752221561263127,True
2020-10,2021-06,STABLE_LOCAL_CORE_R14B,2021Q2,0.42118413282222944,0.7114012990167491,True
2020-10,2021-09,STABLE_LOCAL_CORE_R14B,2021Q3,-0.261415277914272,1.2247185888489227,True
2020-10,2021-03,STABLE_PIPELINE_R14B,2021Q1,-0.6831960040760319,-0.43752221561263127,True
2020-10,2021-06,STABLE_PIPELINE_R14B,2021Q2,0.04061370703619693,0.7114012990167491,True
2020-10,2021-09,STABLE_PIPELINE_R14B,2021Q3,-0.31895134596829666,1.2247185888489227,True
2020-10,2021-03,STATE_ADAPT_R15,2021Q1,-0.6251046975702632,-0.43752221561263127,True
2020-10,2021-06,STATE_ADAPT_R15,2021Q2,0.2818074398677277,0.7114012990167491,True
2020-10,2021-09,STATE_ADAPT_R15,2021Q3,-0.38950708225637776,1.2247185888489227,True
2020-10,2021-03,STATE_FAST_R15,2021Q1,-0.6940544803714195,-0.43752221561263127,True
2020-10,2021-06,STATE_FAST_R15,2021Q2,0.21099718100925768,0.7114012990167491,True
2020-10,2021-09,STATE_FAST_R15,2021Q3,-0.45994476410718876,1.2247185888489227,True
2020-10,2021-03,STATE_MID_R15,2021Q1,-0.6251046975702632,-0.43752221561263127,True
2020-10,2021-06,STATE_MID_R15,2021Q2,0.2818074398677277,0.7114012990167491,True
2020-10,2021-09,STATE_MID_R15,2021Q3,-0.38950708225637776,1.2247185888489227,True
2020-10,2021-03,STATE_SLOW_R15,2021Q1,-0.6374256946023014,-0.43752221561263127,True
2020-10,2021-06,STATE_SLOW_R15,2021Q2,0.263287792849753,0.7114012990167491,True
2020-10,2021-09,STATE_SLOW_R15,2021Q3,-0.4109495822962719,1.2247185888489227,True
2020-11,2021-03,BLEND_LINEAR_RF_R15,2021Q1,-0.44049291181175665,-0.43752221561263127,True
2020-11,2021-06,BLEND_LINEAR_RF_R15,2021Q2,0.4194374748502998,0.7114012990167491,True
2020-11,2021-09,BLEND_LINEAR_RF_R15,2021Q3,-0.1583485603765591,1.2247185888489227,True
2020-11,2021-03,BLEND_WIDE_STATE_R15,2021Q1,-0.568394794004119,-0.43752221561263127,True
2020-11,2021-06,BLEND_WIDE_STATE_R15,2021Q2,0.3371772111039788,0.7114012990167491,True
2020-11,2021-09,BLEND_WIDE_STATE_R15,2021Q3,-0.25541989461774817,1.2247185888489227,True
2020-11,2021-03,ENET_BOTH_R15,2021Q1,-0.4129381480365,-0.43752221561263127,True
2020-11,2021-06,ENET_BOTH_R15,2021Q2,0.3793644857326388,0.7114012990167491,True
2020-11,2021-09,ENET_BOTH_R15,2021Q3,-0.11857857474979294,1.2247185888489227,True
2020-11,2021-03,ENET_DOMESTIC_R15,2021Q1,-0.5579365396478764,-0.43752221561263127,True
2020-11,2021-06,ENET_DOMESTIC_R15,2021Q2,0.3415922209373403,0.7114012990167491,True
2020-11,2021-09,ENET_DOMESTIC_R15,2021Q3,-0.23208936591777674,1.2247185888489227,True
2020-11,2021-03,ENET_IMPORTED_R15,2021Q1,-0.4005906725157562,-0.43752221561263127,True
2020-11,2021-06,ENET_IMPORTED_R15,2021Q2,0.41031735403248826,0.7114012990167491,True
2020-11,2021-09,ENET_IMPORTED_R15,2021Q3,-0.13608463391421566,1.2247185888489227,True
2020-11,2021-03,ENET_WIDE_R15,2021Q1,-0.5549225709659389,-0.43752221561263127,True
2020-11,2021-06,ENET_WIDE_R15,2021Q2,0.3531821760956553,0.7114012990167491,True
2020-11,2021-09,ENET_WIDE_R15,2021Q3,-0.15709786266849068,1.2247185888489227,True
2020-11,2021-03,INDEPENDENT_BRIDGE,2021Q1,-0.8788830372012197,-0.43752221561263127,True
2020-11,2021-06,INDEPENDENT_BRIDGE,2021Q2,0.35313727920404525,0.7114012990167491,True
