origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-04,RF_RESIDUAL_R15,4,2020-04,2.7882272408457425,1.6088341526061583
2019-04,STABLE_LOCAL_CORE_R14B,1,2019-07,2.887088791623041,4.510457180348661
2019-04,STABLE_LOCAL_CORE_R14B,2,2019-10,2.887088791623041,1.16768885630117
2019-04,STABLE_LOCAL_CORE_R14B,3,2020-01,2.8870887916230417,3.8415986968166242
2019-04,STABLE_LOCAL_CORE_R14B,4,2020-04,2.887088791623041,1.6088341526061583
2019-04,STABLE_PIPELINE_R14B,1,2019-07,1.5358701513108568,4.510457180348661
2019-04,STABLE_PIPELINE_R14B,2,2019-10,1.489289304730874,1.16768885630117
2019-04,STABLE_PIPELINE_R14B,3,2020-01,1.2249148544707529,3.8415986968166242
2019-04,STABLE_PIPELINE_R14B,4,2020-04,0.4590496425737942,1.6088341526061583
2019-04,STATE_ADAPT_R15,1,2019-07,2.2264881526852154,4.510457180348661
2019-04,STATE_ADAPT_R15,2,2019-10,2.280208700868824,1.16768885630117
2019-04,STATE_ADAPT_R15,3,2020-01,2.3077136215388316,3.8415986968166242
2019-04,STATE_ADAPT_R15,4,2020-04,2.321796140921876,1.6088341526061583
2019-04,STATE_FAST_R15,1,2019-07,2.0738078270826152,4.510457180348661
2019-04,STATE_FAST_R15,2,2019-10,2.1293824908433012,1.16768885630117
2019-04,STATE_FAST_R15,3,2020-01,2.157836718688772,3.8415986968166242
2019-04,STATE_FAST_R15,4,2020-04,2.1724052833456526,1.6088341526061583
2019-04,STATE_MID_R15,1,2019-07,2.2264881526852154,4.510457180348661
2019-04,STATE_MID_R15,2,2019-10,2.280208700868824,1.16768885630117
2019-04,STATE_MID_R15,3,2020-01,2.3077136215388316,3.8415986968166242
2019-04,STATE_MID_R15,4,2020-04,2.321796140921876,1.6088341526061583
2019-04,STATE_SLOW_R15,1,2019-07,2.037202866485261,4.510457180348661
2019-04,STATE_SLOW_R15,2,2019-10,2.0302806318272544,1.16768885630117
2019-04,STATE_SLOW_R15,3,2020-01,2.026736447682355,3.8415986968166242
2019-04,STATE_SLOW_R15,4,2020-04,2.0249218254001664,1.6088341526061583
2019-05,BLEND_LINEAR_RF_R15,1,2019-08,2.3352946241629895,4.817041513096017
2019-05,BLEND_LINEAR_RF_R15,2,2019-11,3.9759012122019843,0.969551364778114
2019-05,BLEND_LINEAR_RF_R15,3,2020-02,2.9447341465644987,5.506674140686897
2019-05,BLEND_LINEAR_RF_R15,4,2020-05,2.4581446631561863,2.225757228848269
2019-05,BLEND_WIDE_STATE_R15,1,2019-08,2.402631825715776,4.817041513096017
2019-05,BLEND_WIDE_STATE_R15,2,2019-11,3.153242326830939,0.969551364778114
2019-05,BLEND_WIDE_STATE_R15,3,2020-02,2.4084262526899805,5.506674140686897
2019-05,BLEND_WIDE_STATE_R15,4,2020-05,2.1394034725265296,2.225757228848269
2019-05,ENET_BOTH_R15,1,2019-08,2.1764131343943465,4.817041513096017
2019-05,ENET_BOTH_R15,2,2019-11,3.9975607458523212,0.969551364778114
2019-05,ENET_BOTH_R15,3,2020-02,2.894325762688359,5.506674140686897
2019-05,ENET_BOTH_R15,4,2020-05,2.4624271222141565,2.225757228848269
2019-05,ENET_DOMESTIC_R15,1,2019-08,2.1764131343943465,4.817041513096017
2019-05,ENET_DOMESTIC_R15,2,2019-11,3.3843661921230037,0.969551364778114
2019-05,ENET_DOMESTIC_R15,3,2020-02,3.0206571136522875,5.506674140686897
2019-05,ENET_DOMESTIC_R15,4,2020-05,2.8242967737898135,2.225757228848269
2019-05,ENET_IMPORTED_R15,1,2019-08,2.3857877369748066,4.817041513096017
2019-05,ENET_IMPORTED_R15,2,2019-11,3.855222952715037,0.969551364778114
2019-05,ENET_IMPORTED_R15,3,2020-02,2.576337233532998,5.506674140686897
2019-05,ENET_IMPORTED_R15,4,2020-05,2.4824185855821588,2.225757228848269
2019-05,ENET_WIDE_R15,1,2019-08,2.628850517037205,4.817041513096017
2019-05,ENET_WIDE_R15,2,2019-11,4.074794290807023,0.969551364778114
2019-05,ENET_WIDE_R15,3,2020-02,2.5568602015533255,5.506674140686897
2019-05,ENET_WIDE_R15,4,2020-05,2.004324047448872,2.225757228848269
2019-05,INDEPENDENT_BRIDGE,1,2019-08,1.6403128550299941,4.817041513096017
2019-05,INDEPENDENT_BRIDGE,2,2019-11,1.3221671240694102,0.969551364778114
2019-05,INDEPENDENT_BRIDGE,3,2020-02,2.231498118112406,5.506674140686897
2019-05,INDEPENDENT_BRIDGE,4,2020-05,1.163235802817265,2.225757228848269
2019-05,RF_RESIDUAL_R15,1,2019-08,2.494176113931633,4.817041513096017
2019-05,RF_RESIDUAL_R15,2,2019-11,3.9542416785516483,0.969551364778114
2019-05,RF_RESIDUAL_R15,3,2020-02,2.9951425304406385,5.506674140686897
2019-05,RF_RESIDUAL_R15,4,2020-05,2.4538622040982165,2.225757228848269
2019-05,STABLE_LOCAL_CORE_R14B,1,2019-08,2.7875367674728797,4.817041513096017
2019-05,STABLE_LOCAL_CORE_R14B,2,2019-11,2.787536767472879,0.969551364778114
2019-05,STABLE_LOCAL_CORE_R14B,3,2020-02,2.7875367674728793,5.506674140686897
2019-05,STABLE_LOCAL_CORE_R14B,4,2020-05,2.7875367674728797,2.225757228848269
2019-05,STABLE_PIPELINE_R14B,1,2019-08,1.6403128550299941,4.817041513096017
2019-05,STABLE_PIPELINE_R14B,2,2019-11,1.3221671240694102,0.969551364778114
2019-05,STABLE_PIPELINE_R14B,3,2020-02,2.231498118112406,5.506674140686897
2019-05,STABLE_PIPELINE_R14B,4,2020-05,1.163235802817265,2.225757228848269
2019-05,STATE_ADAPT_R15,1,2019-08,2.1764131343943465,4.817041513096017
2019-05,STATE_ADAPT_R15,2,2019-11,2.2316903628548554,0.969551364778114
2019-05,STATE_ADAPT_R15,3,2020-02,2.259992303826636,5.506674140686897
2019-05,STATE_ADAPT_R15,4,2020-05,2.2744828976041873,2.225757228848269
2019-05,STATE_FAST_R15,1,2019-08,2.0515638479821163,4.817041513096017
2019-05,STATE_FAST_R15,2,2019-11,2.099815095167258,0.969551364778114
2019-05,STATE_FAST_R15,3,2020-02,2.124519733726051,5.506674140686897
2019-05,STATE_FAST_R15,4,2020-05,2.1371685086681524,2.225757228848269
2019-05,STATE_MID_R15,1,2019-08,2.1764131343943465,4.817041513096017
2019-05,STATE_MID_R15,2,2019-11,2.2316903628548554,0.969551364778114
2019-05,STATE_MID_R15,3,2020-02,2.259992303826636,5.506674140686897
2019-05,STATE_MID_R15,4,2020-05,2.2744828976041873,2.225757228848269
2019-05,STATE_SLOW_R15,1,2019-08,2.0058865023384698,4.817041513096017
2019-05,STATE_SLOW_R15,2,2019-11,2.0087769212746514,0.969551364778114
2019-05,STATE_SLOW_R15,3,2020-02,2.010256815769977,5.506674140686897
2019-05,STATE_SLOW_R15,4,2020-05,2.0110145217515836,2.225757228848269
2019-06,BLEND_LINEAR_RF_R15,1,2019-09,2.4960085036719475,2.328390241372867
2019-06,BLEND_LINEAR_RF_R15,2,2019-12,3.6573613937075358,2.731960597398181
2019-06,BLEND_LINEAR_RF_R15,3,2020-03,2.678160345533792,4.50865309534611
2019-06,BLEND_LINEAR_RF_R15,4,2020-06,2.2982010383282705,4.746833325788376
2019-06,BLEND_WIDE_STATE_R15,1,2019-09,2.505348488833485,2.328390241372867
2019-06,BLEND_WIDE_STATE_R15,2,2019-12,2.5880613359701234,2.731960597398181
2019-06,BLEND_WIDE_STATE_R15,3,2020-03,2.388785210203533,4.50865309534611
2019-06,BLEND_WIDE_STATE_R15,4,2020-06,2.0506109345741157,4.746833325788376
2019-06,ENET_BOTH_R15,1,2019-09,2.557180765131301,2.328390241372867
2019-06,ENET_BOTH_R15,2,2019-12,3.6344541098202283,2.731960597398181
2019-06,ENET_BOTH_R15,3,2020-03,2.775696556293827,4.50865309534611
2019-06,ENET_BOTH_R15,4,2020-06,2.2354945720090855,4.746833325788376
2019-06,ENET_DOMESTIC_R15,1,2019-09,2.131972410088238,2.328390241372867
2019-06,ENET_DOMESTIC_R15,2,2019-12,2.9549740886340494,2.731960597398181
2019-06,ENET_DOMESTIC_R15,3,2020-03,3.0923347873050617,4.50865309534611
2019-06,ENET_DOMESTIC_R15,4,2020-06,2.7197067600638194,4.746833325788376
2019-06,ENET_IMPORTED_R15,1,2019-09,2.9111286974874053,2.328390241372867
2019-06,ENET_IMPORTED_R15,2,2019-12,3.2187201541950605,2.731960597398181
2019-06,ENET_IMPORTED_R15,3,2020-03,2.4658022952137797,4.50865309534611
2019-06,ENET_IMPORTED_R15,4,2020-06,2.171425605813611,4.746833325788376
2019-06,ENET_WIDE_R15,1,2019-09,2.8787245675787334,2.328390241372867
2019-06,ENET_WIDE_R15,2,2019-12,2.9895220043992614,2.731960597398181
2019-06,ENET_WIDE_R15,3,2020-03,2.563000085050277,4.50865309534611
2019-06,ENET_WIDE_R15,4,2020-06,1.8723310638697468,4.746833325788376
2019-06,INDEPENDENT_BRIDGE,1,2019-09,1.5924279528427605,2.328390241372867
2019-06,INDEPENDENT_BRIDGE,2,2019-12,1.6217571562587199,2.731960597398181
2019-06,INDEPENDENT_BRIDGE,3,2020-03,1.5218826748517102,4.50865309534611
2019-06,INDEPENDENT_BRIDGE,4,2020-06,0.9524752022371348,4.746833325788376
2019-06,RF_RESIDUAL_R15,1,2019-09,2.434836242212594,2.328390241372867
2019-06,RF_RESIDUAL_R15,2,2019-12,3.680268677594844,2.731960597398181
2019-06,RF_RESIDUAL_R15,3,2020-03,2.5806241347737555,4.50865309534611
2019-06,RF_RESIDUAL_R15,4,2020-06,2.360907504647457,4.746833325788376
2019-06,STABLE_LOCAL_CORE_R14B,1,2019-09,2.6876865345139263,2.328390241372867
2019-06,STABLE_LOCAL_CORE_R14B,2,2019-12,2.6876865345139267,2.731960597398181
2019-06,STABLE_LOCAL_CORE_R14B,3,2020-03,2.6876865345139267,4.50865309534611
2019-06,STABLE_LOCAL_CORE_R14B,4,2020-06,2.6876865345139267,4.746833325788376
2019-06,STABLE_PIPELINE_R14B,1,2019-09,1.5924279528427605,2.328390241372867
2019-06,STABLE_PIPELINE_R14B,2,2019-12,1.6217571562587199,2.731960597398181
2019-06,STABLE_PIPELINE_R14B,3,2020-03,1.5218826748517102,4.50865309534611
2019-06,STABLE_PIPELINE_R14B,4,2020-06,0.9524752022371348,4.746833325788376
2019-06,STATE_ADAPT_R15,1,2019-09,2.131972410088238,2.328390241372867
2019-06,STATE_ADAPT_R15,2,2019-12,2.1866006675409837,2.731960597398181
2019-06,STATE_ADAPT_R15,3,2020-03,2.21457033535679,4.50865309534611
2019-06,STATE_ADAPT_R15,4,2020-06,2.228890805278483,4.746833325788376
2019-06,STATE_FAST_R15,1,2019-09,2.0221627906709565,2.328390241372867
2019-06,STATE_FAST_R15,2,2019-12,2.0640682066168643,2.731960597398181
2019-06,STATE_FAST_R15,3,2020-03,2.0855237795811683,4.50865309534611
2019-06,STATE_FAST_R15,4,2020-06,2.0965090329388922,4.746833325788376
2019-06,STATE_MID_R15,1,2019-09,2.131972410088238,2.328390241372867
2019-06,STATE_MID_R15,2,2019-12,2.1866006675409837,2.731960597398181
2019-06,STATE_MID_R15,3,2020-03,2.21457033535679,4.50865309534611
2019-06,STATE_MID_R15,4,2020-06,2.228890805278483,4.746833325788376
2019-06,STATE_SLOW_R15,1,2019-09,1.9801430968273595,2.328390241372867
2019-06,STATE_SLOW_R15,2,2019-12,1.9895412777355612,2.731960597398181
2019-06,STATE_SLOW_R15,3,2020-03,1.9943531463605604,4.50865309534611
2019-06,STATE_SLOW_R15,4,2020-06,1.9968168230965593,4.746833325788376
2019-07,BLEND_LINEAR_RF_R15,1,2019-10,2.6887431700461977,1.1686010636065454
2019-07,BLEND_LINEAR_RF_R15,2,2020-01,2.4770522265733668,3.8425109041219994
2019-07,BLEND_LINEAR_RF_R15,3,2020-04,2.793129516167128,1.5797752019738036
2019-07,BLEND_LINEAR_RF_R15,4,2020-07,2.5445807651347128,8.516246095045474
2019-07,BLEND_WIDE_STATE_R15,1,2019-10,2.8149511382200343,1.1686010636065454
2019-07,BLEND_WIDE_STATE_R15,2,2020-01,2.3346599793829843,3.8425109041219994
2019-07,BLEND_WIDE_STATE_R15,3,2020-04,2.543203990660592,1.5797752019738036
2019-07,BLEND_WIDE_STATE_R15,4,2020-07,2.2900004722797367,8.516246095045474
2019-07,ENET_BOTH_R15,1,2019-10,2.753926690936089,1.1686010636065454
2019-07,ENET_BOTH_R15,2,2020-01,2.10413788931185,3.8425109041219994
2019-07,ENET_BOTH_R15,3,2020-04,2.5830488884595635,1.5797752019738036
2019-07,ENET_BOTH_R15,4,2020-07,2.423626719922118,8.516246095045474
2019-07,ENET_DOMESTIC_R15,1,2019-10,2.646891220687202,1.1686010636065454
2019-07,ENET_DOMESTIC_R15,2,2020-01,2.3654050561448456,3.8425109041219994
2019-07,ENET_DOMESTIC_R15,3,2020-04,2.819190336561799,1.5797752019738036
2019-07,ENET_DOMESTIC_R15,4,2020-07,2.667512646717922,8.516246095045474
2019-07,ENET_IMPORTED_R15,1,2019-10,2.8768297990204994,1.1686010636065454
2019-07,ENET_IMPORTED_R15,2,2020-01,2.519534744714303,3.8425109041219994
2019-07,ENET_IMPORTED_R15,3,2020-04,2.5026602180917106,1.5797752019738036
2019-07,ENET_IMPORTED_R15,4,2020-07,2.5150705861707396,8.516246095045474
2019-07,ENET_WIDE_R15,1,2019-10,3.155653395869849,1.1686010636065454
2019-07,ENET_WIDE_R15,2,2020-01,2.2038512990245955,3.8425109041219994
2019-07,ENET_WIDE_R15,3,2020-04,2.62543479464418,1.5797752019738036
