origin,h,model,core_log,core_mm,state_mid_log,correction_log,band
2024-08,6,RF_RESIDUAL_R15,0.45288387232782745,0.4539109412280382,0.4351578097415573,0.01772606258627013,2
2024-08,6,BLEND_LINEAR_RF_R15,0.4440208410346924,0.44500807420391225,0.4351578097415573,0.008863031293135093,2
2024-08,6,BLEND_WIDE_STATE_R15,0.4351578097415573,0.43610599620871016,0.4351578097415573,0.0,2
2024-09,4,STATE_SLOW_R15,0.6241007206601787,0.626052287008663,0.5584309023852572,0.06566981827492158,2
2024-09,4,STATE_MID_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,4,STATE_FAST_R15,0.5194547555632141,0.5208062609181927,0.5584309023852572,-0.03897614682204309,2
2024-09,4,STATE_ADAPT_R15,0.5194547555632141,0.5208062609181927,0.5584309023852572,-0.03897614682204309,2
2024-09,4,ENET_DOMESTIC_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,4,ENET_IMPORTED_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,4,ENET_BOTH_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,4,ENET_WIDE_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,4,RF_RESIDUAL_R15,0.533411316161802,0.5348364872039298,0.5584309023852572,-0.025019586223455126,2
2024-09,4,BLEND_LINEAR_RF_R15,0.5459211092735297,0.547413973946075,0.5584309023852572,-0.012509793111727507,2
2024-09,4,BLEND_WIDE_STATE_R15,0.5584309023852572,0.5599930342042101,0.5584309023852572,0.0,2
2024-09,5,STATE_SLOW_R15,0.49919323335458066,0.5004412786307141,0.42987248362290176,0.0693207497316789,2
2024-09,5,STATE_MID_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,5,STATE_FAST_R15,0.38815993049794667,0.38891424682496434,0.42987248362290176,-0.04171255312495509,2
2024-09,5,STATE_ADAPT_R15,0.38815993049794667,0.38891424682496434,0.42987248362290176,-0.04171255312495509,2
2024-09,5,ENET_DOMESTIC_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,5,ENET_IMPORTED_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,5,ENET_BOTH_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,5,ENET_WIDE_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,5,RF_RESIDUAL_R15,0.40485289739944663,0.4056735338251608,0.42987248362290176,-0.025019586223455126,2
2024-09,5,BLEND_LINEAR_RF_R15,0.4173626905111742,0.41823486153835193,0.42987248362290176,-0.012509793111727563,2
2024-09,5,BLEND_WIDE_STATE_R15,0.42987248362290176,0.4307977607459453,0.42987248362290176,0.0,2
2024-09,6,STATE_SLOW_R15,0.06424358502461347,0.06426422563555037,-0.007997909872471398,0.07224149489708487,2
2024-09,6,STATE_MID_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-09,6,STATE_FAST_R15,-0.051899588039756084,-0.05188612253317749,-0.007997909872471398,-0.043901678167284686,2
2024-09,6,STATE_ADAPT_R15,-0.051899588039756084,-0.05188612253317749,-0.007997909872471398,-0.043901678167284686,2
2024-09,6,ENET_DOMESTIC_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-09,6,ENET_IMPORTED_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-09,6,ENET_BOTH_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-09,6,ENET_WIDE_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-09,6,RF_RESIDUAL_R15,-0.03301749609592651,-0.03301204592053794,-0.007997909872471398,-0.025019586223455112,2
2024-09,6,BLEND_LINEAR_RF_R15,-0.020507702984198954,-0.02050560029853048,-0.007997909872471398,-0.012509793111727556,2
2024-09,6,BLEND_WIDE_STATE_R15,-0.007997909872471398,-0.007997590048186233,-0.007997909872471398,0.0,2
2024-10,4,STATE_SLOW_R15,0.4605708572022952,0.46163311496526266,0.37936242257891584,0.08120843462337934,2
2024-10,4,STATE_MID_R15,0.37936242257891584,0.3800829126186298,0.37936242257891584,0.0,2
2024-10,4,STATE_FAST_R15,0.31546294741246017,0.31596105541274677,0.37936242257891584,-0.06389947516645567,2
2024-10,4,STATE_ADAPT_R15,0.31546294741246017,0.31596105541274677,0.37936242257891584,-0.06389947516645567,2
