scope,sample,model,h,metric,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_STABLE_LOCAL_CORE_R14B,recent_targets,STABLE_LOCAL_CORE_R14B,12,headline_yy_squared_error,31,12,2000,1509,20,31,4.015296093055459,-1.2795680454475473,7.837247694075789,0.341,ok
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.12651573379807265,-0.4316911542982746,0.03885937426364987,0.9265,ok
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.04015225538007811,-0.09009345982222851,0.0695094765030963,0.6975,ok
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.5066855883351331,-1.1912431956827538,0.04137954141673709,0.926,ok
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.008990844953280576,-0.0785201246679474,0.035831769488400576,0.8235,ok
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.0075537924049794035,-0.07642950706786973,0.028360900227163494,0.863,ok
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.4269522170044769,-1.5575730831677619,0.2851553289449691,0.8515,ok
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-0.21767935941157773,-0.4433153488769787,0.02148316604167699,0.9445,ok
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.1051598381428835,-2.9610267550232177,1.42162896184324,0.499,ok
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.06885490134166543,-0.18280090070629196,0.07096684175911967,0.7605,ok
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.036015517273235424,-0.20803953475288767,0.03395031621735394,0.9205,ok
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-1.2942453708358557,-3.4257169531193536,0.036190674686191596,0.971,ok
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-1.4446768292003087,-2.107569388832306,-0.15000501979853398,0.9905,ok
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-2.185474439838711,-5.698640784500845,1.7070246970120218,0.84,ok
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.0826727027074737,-0.43306729106838765,0.22855606366717912,0.783,ok
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.25913575530753447,-0.43739780219513874,0.3636820602121529,0.687,ok
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,-3.453934005329306,-9.272434226784759,-0.05019648858465582,0.9775,ok
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-3.1431186986743427,-4.369403293231032,-0.5432178101906552,1.0,ok
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-6.678153904091285,-14.536271206446614,3.044925155276475,0.8295,ok
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.04621030190036973,-0.5495589418370432,0.02919322036602468,0.944,ok
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.1920091114881346,-0.40222591862516394,2.123219499671759,0.274,ok
paired_STATE_FAST_R15,full,STATE_FAST_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.21278506115665682,-0.594408434787345,-0.013254259588957757,0.987,ok
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,-0.11587786115434799,-0.25460250809111745,0.07569080072321116,0.578,ok
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.5696036531428444,-1.2540005280549618,0.04137954141673709,0.926,ok
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.028074553742810586,-0.0807096414378199,-0.0031561802765366115,0.986,ok
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.024790690666490377,-0.07717113667630729,-0.009444432639761156,0.9955,ok
paired_STATE_FAST_R15,full,STATE_FAST_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-1.094793545600761,-3.4480153074772333,0.2293107785426872,0.911,ok
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-1.4281714607741294,-2.371970267835621,0.08041946186676556,0.775,ok
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-1.5937623889219859,-3.3560186324385373,1.363217258566826,0.499,ok
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.14905437476966957,-0.1881738278254295,-0.07572802802364217,1.0,ok
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.11403304672446192,-0.20803953475288767,-0.07354702431182104,1.0,ok
paired_STATE_FAST_R15,full,STATE_FAST_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-2.910439550350118,-7.950652364971297,-0.057528219356312346,0.983,ok
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-4.212904963471568,-6.657879495060079,-0.03539712786706691,0.994,ok
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-3.35792625661519,-7.097186423531426,1.3908343048166234,0.864,ok
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.3501681680950053,-0.5408028983794367,-0.15265404849078057,1.0,ok
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,-0.05145426445338416,-0.5157611207259138,0.04010709150266165,0.9555,ok
paired_STATE_FAST_R15,full,STATE_FAST_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,-5.454050333604675,-14.326436386591286,-0.4563033786446691,0.9945,ok
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-5.884350502721075,-8.830756895223411,-0.35067890847925876,1.0,ok
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-8.567980715537663,-16.20051563090307,2.1464867306900954,0.8745,ok
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.7280063817380629,-1.159367822091297,-0.6937363277077606,1.0,ok
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,0.3558054499103693,-1.0075548148388738,1.1909800004129958,0.683,ok
paired_STATE_MID_R15,full,STATE_MID_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,-0.09230024463245218,-0.3283491093757927,0.04228490204070303,0.8815,ok
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,-0.0411970189491475,-0.13120982104096196,0.02553220775930645,0.9035,ok
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,-0.22742800595892562,-0.8297150828221534,0.23770340689855438,0.8025,ok
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.04035548131389151,-0.09540752933056225,0.006496087905078912,0.943,ok
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.036330066972036945,-0.10372044752707034,-0.0024969651513026187,0.984,ok
paired_STATE_MID_R15,full,STATE_MID_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,-0.3186669357139586,-1.399919429538763,0.5385328711025457,0.763,ok
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,-0.543506661758724,-1.003165792150659,-0.020128308461581416,0.9895,ok
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,-0.1989830679096248,-1.7728242788766186,2.321676359330193,0.328,ok
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,-0.11878783234344725,-0.17213313367067465,0.00387698920632166,0.9545,ok
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,-0.01146874359224575,-0.2014955841052975,0.028759092656174164,0.9235,ok
paired_STATE_MID_R15,full,STATE_MID_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,-1.2092472937669543,-3.3926526958561936,0.3119739150194349,0.936,ok
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,-2.1149002311552163,-3.3384117021179174,-0.315127648123332,1.0,ok
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,-0.8068487803872135,-3.963175353561541,2.728841915907878,0.6405,ok
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,-0.20741599888170936,-0.41128989381765224,0.04932095385055493,0.944,ok
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.39872966739683935,-0.38837977138958363,0.7214181609789826,0.533,ok
paired_STATE_MID_R15,full,STATE_MID_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,-2.86187463253188,-7.737008860469433,0.23273194688961324,0.962,ok
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,-2.986842991974566,-4.396723580211344,-0.5406861845509872,1.0,ok
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-4.736375819434658,-12.636266644238134,4.370647694030647,0.8115,ok
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,-0.26387878694447575,-0.7363329696335961,-0.2666512121304209,1.0,ok
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.5452008203135232,-0.5548717644270762,3.021240047327845,0.2845,ok
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,3,headline_yy_squared_error,87,12,2000,1509,76,87,0.10931471438043051,-0.1019311371883238,0.43415650472056205,0.2,ok
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,3,headline_yy_squared_error,35,12,2000,1509,24,35,0.06830506057036866,-0.09405664702974426,0.08809869120752653,0.792,ok
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,3,headline_yy_squared_error,24,12,2000,1509,13,24,0.31279645535976813,-0.40628614202248786,0.6065527042415012,0.3875,ok
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,3,headline_yy_squared_error,28,12,2000,1509,17,28,-0.013836139196424532,-0.0770209441541443,0.05795794656030293,0.545,ok
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,3,headline_yy_squared_error,31,12,2000,1509,20,31,-0.011607914481878005,-0.09546152408270936,0.04558260514408423,0.7045,ok
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,6,headline_yy_squared_error,84,12,2000,1509,73,84,0.6866149449042761,0.04724726537957482,1.7398911467679752,0.0135,ok
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,6,headline_yy_squared_error,35,12,2000,1509,24,35,0.4282935847872774,-0.306676065758032,0.5648330570147301,0.5965,ok
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,6,headline_yy_squared_error,24,12,2000,1509,13,24,1.7029334253477728,0.9174959945933892,3.5563113636171386,0.0,ok
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,6,headline_yy_squared_error,25,12,2000,1509,14,25,0.07259910784231777,-0.009574216727054587,0.2785472761383328,0.0295,ok
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,6,headline_yy_squared_error,31,12,2000,1509,20,31,0.15402900448433227,-0.08223513223118019,0.2596058876013795,0.1335,ok
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,9,headline_yy_squared_error,81,12,2000,1509,70,81,0.9068759912659593,-0.21487194451307565,2.66032038476936,0.0685,ok
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,9,headline_yy_squared_error,35,12,2000,1509,24,35,0.3068490217727065,-0.9328337651236379,0.6091082701815942,0.7855,ok
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,9,headline_yy_squared_error,24,12,2000,1509,13,24,2.2747320655895997,-1.1715014675496143,2.404487805182277,0.1735,ok
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,9,headline_yy_squared_error,22,12,2000,1509,11,22,0.36925772528852646,0.06900578412191219,0.7530332006955852,0.009,ok
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,9,headline_yy_squared_error,31,12,2000,1509,20,31,0.7463616935473375,0.056445701161128965,0.9459295652538586,0.0045,ok
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,12,headline_yy_squared_error,78,12,2000,1509,67,78,0.39107407577120307,-2.648663602438471,3.312663022886846,0.4265,ok
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,12,headline_yy_squared_error,35,12,2000,1509,24,35,0.7565631953719265,-2.0613298187637543,1.6407828433276146,0.6615,ok
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,12,headline_yy_squared_error,24,12,2000,1509,13,24,-0.6035863022991395,-7.7625368292276535,2.4637085757750268,0.8745,ok
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,12,headline_yy_squared_error,19,12,2000,1509,8,19,0.9742177540692502,0.3936580124848725,0.982235046876448,0.0,ok
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,12,headline_yy_squared_error,31,12,2000,1509,20,31,1.6157886224200788,0.5645679321069755,2.4097832741040865,0.0,ok
