edge,horizon,n_train,n_features,seconds
2022-01,10,227,70,3.379045199981192
2022-01,11,226,70,3.362919499981217
2022-01,12,225,70,3.4495326000032946
2022-01,13,224,70,3.386294600000838
2022-02,1,237,70,3.4272590999898966
2022-02,2,236,70,3.5062164000119083
2022-02,3,235,70,3.526099900016561
2022-02,4,234,70,3.505172600009246
2022-02,5,233,70,3.50493130000541
2022-02,6,232,70,3.3223748999880627
2022-02,7,231,70,3.506732599984389
2022-02,8,230,70,3.6197520999994595
2022-02,9,229,70,3.484763500018744
2022-02,10,228,70,3.35627150000073
2022-02,11,227,70,3.386435499996878
2022-02,12,226,70,3.4760174000111874
2022-02,13,225,70,3.5163811999955215
2022-03,1,238,70,3.5586983999819495
2022-03,2,237,70,3.507850199996028
2022-03,3,236,70,3.539811099995859
2022-03,4,235,70,3.5215083999792114
2022-03,5,234,70,3.351313199993456
2022-03,6,233,70,3.3143783999839798
2022-03,7,232,70,3.3492230999981984
2022-03,8,231,70,3.4781435999902897
2022-03,9,230,70,3.4345773000095505
2022-03,10,229,70,3.2731962999969255
2022-03,11,228,70,3.2406729999929667
2022-03,12,227,70,3.3678700999880675
2022-03,13,226,70,3.341167400008999
2022-04,1,239,70,3.4544103000080213
2022-04,2,238,70,3.4298451999784447
2022-04,3,237,70,3.452546299988171
2022-04,4,236,70,3.4671056999941356
2022-04,5,235,70,3.430391800007783
2022-04,6,234,70,3.2942397999868263
2022-04,7,233,70,3.4092444999841973
2022-04,8,232,70,3.5370535000110976
2022-04,9,231,70,3.4439381000120193
2022-04,10,230,70,3.2920358999981545
2022-04,11,229,70,3.2409427000093274
2022-04,12,228,70,3.393395299994154
2022-04,13,227,70,3.3839440000010654
2022-05,1,240,70,3.365291000023717
2022-05,2,239,70,3.4368558999849483
2022-05,3,238,70,3.399370999977691
2022-05,4,237,70,3.424419700022554
2022-05,5,236,70,3.4322495000087656
2022-05,6,235,70,3.3607366000069305
2022-05,7,234,70,3.357884999975795
2022-05,8,233,70,3.4721340000105556
2022-05,9,232,70,3.4478984999877866
2022-05,10,231,70,3.3718519999820273
2022-05,11,230,70,3.235878799983766
2022-05,12,229,70,3.5140154999971855
2022-05,13,228,70,3.3728567000071052
2022-06,1,241,70,3.440516900009243
2022-06,2,240,70,3.466448799998034
2022-06,3,239,70,3.5063675999990664
2022-06,4,238,70,3.4814004999934696
2022-06,5,237,70,3.484061199997086
2022-06,6,236,70,3.496182000002591
2022-06,7,235,70,3.5560275000170805
2022-06,8,234,70,3.6957250000268687
2022-06,9,233,70,3.5223752000019886
2022-06,10,232,70,3.4401560999976937
2022-06,11,231,70,3.421791000000667
2022-06,12,230,70,3.6647836999909487
2022-06,13,229,70,3.5462030000053346
2022-07,1,242,70,3.671934100013459
2022-07,2,241,70,3.7845957999816164
2022-07,3,240,70,3.615028700005496
2022-07,4,239,70,3.5717022999888286
2022-07,5,238,70,3.5854366999992635
2022-07,6,237,70,3.442492600006517
2022-07,7,236,70,3.59331279998878
2022-07,8,235,70,3.5695802999834996
2022-07,9,234,70,3.550692499993602
2022-07,10,233,70,3.4151792000047863
2022-07,11,232,70,3.4364954000047874
2022-07,12,231,70,3.54373529998702
2022-07,13,230,70,3.4804236000054516
2022-08,1,243,70,3.524289699998917
2022-08,2,242,70,3.6255882999976166
2022-08,3,241,70,3.47004799998831
2022-08,4,240,70,3.5247839000076056
2022-08,5,239,70,3.4954485000052955
2022-08,6,238,70,3.3865455000195652
2022-08,7,237,70,3.500824899994768
2022-08,8,236,70,3.666147700016154
2022-08,9,235,70,3.6431844000180718
2022-08,10,234,70,3.4097175000060815
2022-08,11,233,70,3.4604843000124674
2022-08,12,232,70,3.483667200023774
2022-08,13,231,70,3.492482600006042
2022-09,1,244,70,3.5796251000138
2022-09,2,243,70,3.530316699994728
2022-09,3,242,70,3.6053965000028256
2022-09,4,241,70,3.4852473000064492
2022-09,5,240,70,3.4641917000117246
2022-09,6,239,70,3.3777910000062548
2022-09,7,238,70,3.42448560000048
2022-09,8,237,70,3.515551799995592
2022-09,9,236,70,3.4955729999928735
2022-09,10,235,70,3.3606403000012506
2022-09,11,234,70,3.3494342000049073
2022-09,12,233,70,3.4655006999964826
2022-09,13,232,70,3.4204986999975517
2022-10,1,245,70,3.5398034999961965
2022-10,2,244,70,3.5325702999834903
2022-10,3,243,70,3.516568700026255
2022-10,4,242,70,3.4901556000113487
2022-10,5,241,70,3.5145546999992803
2022-10,6,240,70,3.336164100008318
2022-10,7,239,70,3.4238156999927014
2022-10,8,238,70,3.4813602999784052
2022-10,9,237,70,3.5336306000244804
2022-10,10,236,70,3.3726004000054672
2022-10,11,235,70,3.329955199995311
2022-10,12,234,70,3.555445800011512
2022-10,13,233,70,3.516604600008577
2022-11,1,246,70,3.617298999975901
2022-11,2,245,70,3.573242999991635
2022-11,3,244,70,3.5572770000144374
2022-11,4,243,70,3.563140599988401
2022-11,5,242,70,3.5725767000112683
2022-11,6,241,70,3.4357071999984328
2022-11,7,240,70,3.4733812999911606
2022-11,8,239,70,3.662093399994774
2022-11,9,238,70,3.5323254999821074
2022-11,10,237,70,3.4659731999854557
2022-11,11,236,70,3.4695735999848694
2022-11,12,235,70,3.665560800000094
2022-11,13,234,70,3.5903528000053484
2022-12,1,247,70,3.6419550999999046
2022-12,2,246,70,3.573508800007403
2022-12,3,245,70,3.6191000000108033
2022-12,4,244,70,3.5790104000188876
2022-12,5,243,70,3.60090599997784
2022-12,6,242,70,3.4783214000053704
2022-12,7,241,70,3.443464599986328
2022-12,8,240,70,3.6137499999895226
2022-12,9,239,70,3.5294704000116326
2022-12,10,238,70,3.4557187000173144
2022-12,11,237,70,3.393546300008893
2022-12,12,236,70,3.6113373000116553
2022-12,13,235,70,3.497204100014642
2023-01,1,248,70,3.6473227000096813
2023-01,2,247,70,3.607863399985945
2023-01,3,246,70,3.608168899983866
2023-01,4,245,70,3.5410216999880504
2023-01,5,244,70,3.58648309999262
2023-01,6,243,70,3.4915990000008605
2023-01,7,242,70,3.481117000017548
2023-01,8,241,70,3.611240900005214
2023-01,9,240,70,3.588624299998628
2023-01,10,239,70,3.51487260000431
2023-01,11,238,70,3.489972300012596
2023-01,12,237,70,3.638897500000894
2023-01,13,236,70,3.538637199992081
2023-02,1,249,70,3.6562527999922168
2023-02,2,248,70,3.6106009999930393
2023-02,3,247,70,3.640770199999679
2023-02,4,246,70,3.583702700008871
2023-02,5,245,70,3.5863820999802556
2023-02,6,244,70,3.465143600013107
2023-02,7,243,70,3.5463918000168633
2023-02,8,242,70,3.719687300006626
2023-02,9,241,70,3.6800234999973327
2023-02,10,240,70,3.589936400006991
2023-02,11,239,70,3.426685499987798
2023-02,12,238,70,3.6153967000136618
2023-02,13,237,70,3.5830307999858633
2023-03,1,250,70,3.7694057000044268
2023-03,2,249,70,3.694253999972716
2023-03,3,248,70,3.7495160999824293
2023-03,4,247,70,3.747578499984229
2023-03,5,246,70,3.755715000006603
2023-03,6,245,70,3.5875914999924134
2023-03,7,244,70,3.6472247000201605
2023-03,8,243,70,3.81937189999735
2023-03,9,242,70,3.88863059997675
2023-03,10,241,70,3.684862599999178
2023-03,11,240,70,3.7704618999850936
2023-03,12,239,70,3.874843099998543
2023-03,13,238,70,3.6117073000059463
2023-04,1,251,70,3.9110581999993883
2023-04,2,250,70,3.8318857999984175
2023-04,3,249,70,3.7514376000035554
2023-04,4,248,70,3.726599099987652
2023-04,5,247,70,3.7058738000050653
2023-04,6,246,70,3.5957694000098854
2023-04,7,245,70,3.671494200010784
2023-04,8,244,70,3.8674748999765143
2023-04,9,243,70,3.7814514999918174
2023-04,10,242,70,3.56887899999856
2023-04,11,241,70,3.521913099975791
2023-04,12,240,70,3.707481399993412
2023-04,13,239,70,3.5995760999794584
2023-05,1,252,70,3.692047199991066
2023-05,2,251,70,3.706032399990363
2023-05,3,250,70,3.821512399998028
2023-05,4,249,70,3.7165642000036314
2023-05,5,248,70,3.7084965000103693
2023-05,6,247,70,3.6979243000096176
2023-05,7,246,70,3.6962522999965586
2023-05,8,245,70,3.856344600004377
2023-05,9,244,70,3.82041760001448
2023-05,10,243,70,3.66225300001679
2023-05,11,242,70,3.710470999998506
2023-05,12,241,70,3.8285124999820255
2023-05,13,240,70,3.77602069999557
2023-06,1,253,70,3.8762129999813624
2023-06,2,252,70,3.9539208999776747
2023-06,3,251,70,3.958584100008011
2023-06,4,250,70,3.7847610999888275
2023-06,5,249,70,3.7457606000243686
2023-06,6,248,70,3.713549400010379
2023-06,7,247,70,3.6677144000132103
2023-06,8,246,70,3.9210937000170816
2023-06,9,245,70,3.843779300019378
2023-06,10,244,70,3.637134899996454
2023-06,11,243,70,3.5392714999907184
2023-06,12,242,70,3.7794725999992806
2023-06,13,241,70,3.7095604999922216
2023-07,1,254,70,3.7978021999879275
2023-07,2,253,70,3.7613796000077855
2023-07,3,252,70,3.7559819000016432
2023-07,4,251,70,3.7082047000003513
2023-07,5,250,70,3.6364460999902803
2023-07,6,249,70,3.5434161000011954
2023-07,7,248,70,3.6740300999954343
2023-07,8,247,70,3.7544868999975733
2023-07,9,246,70,3.750073399976827
2023-07,10,245,70,3.5468070000060834
2023-07,11,244,70,3.557040500018047
2023-07,12,243,70,3.7278600000136066
2023-07,13,242,70,3.7145538000040688
2023-08,1,255,70,3.6680194000073243
2023-08,2,254,70,3.7041295999952126
2023-08,3,253,70,3.740283500024816
2023-08,4,252,70,3.6477965000085533
2023-08,5,251,70,3.6349794999987353
2023-08,6,250,70,3.61538129998371
2023-08,7,249,70,3.63743329999852
2023-08,8,248,70,3.773392300005071
2023-08,9,247,70,3.7102665999846067
2023-08,10,246,70,3.5968100000172853
2023-08,11,245,70,3.563286299991887
2023-08,12,244,70,3.6898194999957923
2023-08,13,243,70,3.649148700002115
2023-09,1,256,70,3.679151799995452
2023-09,2,255,70,3.725558199977968
2023-09,3,254,70,3.714669300010428
2023-09,4,253,70,3.637352899997495
2023-09,5,252,70,3.689567100023851
2023-09,6,251,70,3.5379121999721974
2023-09,7,250,70,3.68150069998228
2023-09,8,249,70,3.8074655999953393
2023-09,9,248,70,3.696979200001806
2023-09,10,247,70,3.567626799980644
2023-09,11,246,70,3.568962699995609
2023-09,12,245,70,3.8007045999984257
2023-09,13,244,70,3.6449930000235327
2023-10,1,257,70,3.740419200010365
2023-10,2,256,70,3.764238900010241
2023-10,3,255,70,3.742029100016225
2023-10,4,254,70,3.7084386000060476
2023-10,5,253,70,3.6795982000185177
2023-10,6,252,70,3.546601100009866
2023-10,7,251,70,3.684320700005628
2023-10,8,250,70,3.838108000025386
2023-10,9,249,70,3.7471322000201326
2023-10,10,248,70,3.6569194000039715
2023-10,11,247,70,3.6133680999919306
2023-10,12,246,70,3.8067182000086177
2023-10,13,245,70,3.7916078999987803
2023-11,1,258,70,3.8115986000047997
2023-11,2,257,70,3.84929490002105
2023-11,3,256,70,3.8252470000006724
2023-11,4,255,70,3.75720910000382
2023-11,5,254,70,3.7805185000179335
2023-11,6,253,70,3.759254900011001
2023-11,7,252,70,3.7744200000015553
2023-11,8,251,70,3.9029585999960545
2023-11,9,250,70,3.8413080999744125
2023-11,10,249,70,3.63298679998843
2023-11,11,248,70,3.663915800018003
2023-11,12,247,70,3.8989612000004854
2023-11,13,246,70,3.7969018000003416
2023-12,1,259,70,3.819063399976585
2023-12,2,258,70,3.810310100001516
2023-12,3,257,70,3.9429432000033557
2023-12,4,256,70,3.751129599986598
2023-12,5,255,70,3.8716657000186387
2023-12,6,254,70,3.600047700019786
2023-12,7,253,70,3.6943341000005603
2023-12,8,252,70,3.8854021999868564
2023-12,9,251,70,3.8391244999947958
2023-12,10,250,70,3.6064206000010017
2023-12,11,249,70,3.6418791000032797
2023-12,12,248,70,3.795193300000392
2023-12,13,247,70,3.848068699997384
2024-01,1,260,70,3.9539086000004318
2024-01,2,259,70,3.7708772999758366
2024-01,3,258,70,3.9458969999977853
2024-01,4,257,70,3.8053990000043996
2024-01,5,256,70,3.921647099981783
2024-01,6,255,70,3.780746900010854
2024-01,7,254,70,3.765136900008656
2024-01,8,253,70,3.8125850000069477
2024-01,9,252,70,3.8122567999816965
2024-01,10,251,70,3.6596962999901734
2024-01,11,250,70,3.6743215000024065
2024-01,12,249,70,3.8537274000118487
2024-01,13,248,70,3.797403500007931
2024-02,1,261,70,3.8497932000027504
2024-02,2,260,70,3.801934799994342
2024-02,3,259,70,3.8661153000139166
2024-02,4,258,70,3.7519826000207104
2024-02,5,257,70,3.7506981999904383
2024-02,6,256,70,3.6700484000029974
2024-02,7,255,70,3.7128435999911744
2024-02,8,254,70,3.7965330999868456
2024-02,9,253,70,3.777245600009337
2024-02,10,252,70,3.5878888000152074
2024-02,11,251,70,3.6781053000013344
2024-02,12,250,70,3.8073164999950677
2024-02,13,249,70,3.7686957999831066
2024-03,1,262,70,3.8505248999863397
2024-03,2,261,70,3.796384700021008
2024-03,3,260,70,3.805202099989401
