sample,horizon,model,n,rmse,mae,bias,first_target,last_target,paper_rmse,difference_vs_paper
paper_window,11,TVW2,94,0.8621590080926239,0.489429121178625,-0.2591679947557107,2018-10,2026-07,,
paper_window,11,TVW3,94,0.8318350481284221,0.47950237651152144,-0.17195084413956355,2018-10,2026-07,,
paper_window,12,AR3,93,0.9534710207167556,0.5235280460356221,-0.2306597573924243,2018-11,2026-07,0.765,0.1884710207167556
paper_window,12,AR3_DIRECT,93,0.8546947003604832,0.5397987737654815,-0.08542654693993477,2018-11,2026-07,,
paper_window,12,ARIMA313,93,0.963307485518028,0.6101141018056352,-0.056682733070950314,2018-11,2026-07,0.772,0.191307485518028
paper_window,12,QRF_MEAN,93,0.8092690032526463,0.47766278042267446,-0.17452252296416712,2018-11,2026-07,0.7,0.10926900325264632
paper_window,12,QRF_MEDIAN,93,0.8146756910549651,0.4665869396831643,-0.25002197719540825,2018-11,2026-07,0.707,0.1076756910549651
paper_window,12,RW,93,0.901766001539897,0.5747493964700956,0.005070508516923153,2018-11,2026-07,0.874,0.027766001539897056
paper_window,12,TVW1,93,0.8161976349199882,0.46767668660919587,-0.19143141387043933,2018-11,2026-07,0.687,0.12919763491998815
paper_window,12,TVW2,93,0.8094856260518836,0.4614948218077759,-0.21858851807452973,2018-11,2026-07,0.69,0.11948562605188362
paper_window,12,TVW3,93,0.8089426350857111,0.47331377335376157,-0.1409063494387401,2018-11,2026-07,0.662,0.14694263508571104
paper_window,13,AR3,92,0.9617316230682593,0.5287942471358406,-0.23744283532822189,2018-12,2026-07,,
paper_window,13,AR3_DIRECT,92,0.9670037640596351,0.5464541251867658,-0.2398736075208846,2018-12,2026-07,,
paper_window,13,ARIMA313,92,1.014344720712271,0.640431418175024,-0.06253787187776952,2018-12,2026-07,,
paper_window,13,QRF_MEAN,92,0.8582050676155702,0.4824619518453083,-0.24487033384537615,2018-12,2026-07,,
paper_window,13,QRF_MEDIAN,92,0.873388410429975,0.4931212865587413,-0.29889214931530383,2018-12,2026-07,,
paper_window,13,RW,92,1.3228030587736843,0.843119649048998,-0.0007960084893271298,2018-12,2026-07,,
paper_window,13,TVW1,92,0.8525149341871425,0.47778553649516037,-0.25415279596751733,2018-12,2026-07,,
paper_window,13,TVW2,92,0.8530700472675206,0.48247507931632916,-0.2704138368305902,2018-12,2026-07,,
paper_window,13,TVW3,92,0.8358898291173331,0.47232479257199317,-0.20204111966774937,2018-12,2026-07,,
common_targets,1,AR3,92,0.9553670141374608,0.5269217294182428,-0.14633655262710316,2018-12,2026-07,,
common_targets,1,AR3_DIRECT,92,0.955367014137461,0.5269217294182428,-0.14633655262710316,2018-12,2026-07,,
common_targets,1,ARIMA313,92,0.9279175975177127,0.5290594877155472,-0.021679887919990523,2018-12,2026-07,,
common_targets,1,QRF_MEAN,92,0.8092429032442406,0.44096409158390437,-0.11385190559119629,2018-12,2026-07,,
common_targets,1,QRF_MEDIAN,92,0.8436346742198295,0.46289692893861634,-0.17811932346648537,2018-12,2026-07,,
common_targets,1,RW,92,1.2406361970215778,0.751819752798936,-0.007913621566431755,2018-12,2026-07,,
common_targets,1,TVW1,92,0.8113497421062471,0.44667347804119517,-0.12456055820220353,2018-12,2026-07,,
common_targets,1,TVW2,92,0.8174662741920417,0.4496687605854893,-0.1400484618773031,2018-12,2026-07,,
common_targets,1,TVW3,92,0.7962908360285725,0.44230854550675563,-0.07704381945781548,2018-12,2026-07,,
common_targets,2,AR3,92,0.9596138032677748,0.5265011652437075,-0.16761531643436192,2018-12,2026-07,,
common_targets,2,AR3_DIRECT,92,0.9775251173605832,0.5441321763068947,-0.19070410765677268,2018-12,2026-07,,
common_targets,2,ARIMA313,92,0.9327247680741806,0.5430599839441889,-0.03033542050091181,2018-12,2026-07,,
common_targets,2,QRF_MEAN,92,0.8428122195363165,0.4730174785053309,-0.09219847419872329,2018-12,2026-07,,
common_targets,2,QRF_MEDIAN,92,0.8753962488037398,0.485636053863112,-0.17965225105042618,2018-12,2026-07,,
common_targets,2,RW,92,1.1839472359034062,0.7446153525124896,-0.00036314495267397717,2018-12,2026-07,,
common_targets,2,TVW1,92,0.8499242859808217,0.47019905274127854,-0.11913135039643978,2018-12,2026-07,,
common_targets,2,TVW2,92,0.8559393047497039,0.47268438385544725,-0.14751593368893037,2018-12,2026-07,,
common_targets,2,TVW3,92,0.8457468493624243,0.47904513716890834,-0.055071287335604395,2018-12,2026-07,,
common_targets,3,AR3,92,0.9630025092915884,0.5166347576963453,-0.17752322247238525,2018-12,2026-07,0.71,0.2530025092915884
common_targets,3,AR3_DIRECT,92,0.9869031644008518,0.5404243112988338,-0.19647257413440103,2018-12,2026-07,,
common_targets,3,ARIMA313,92,0.98721934715078,0.5667812633557492,-0.039569162214776,2018-12,2026-07,0.716,0.27121934715078
common_targets,3,QRF_MEAN,92,0.8953090802398591,0.4994945238636917,-0.08528666523126968,2018-12,2026-07,0.713,0.18230908023985914
common_targets,3,QRF_MEDIAN,92,0.9329196270846738,0.5124470836100105,-0.2020431551613277,2018-12,2026-07,0.731,0.20191962708467381
common_targets,3,RW,92,1.2905802200063485,0.7005602756754427,-0.005506183395083821,2018-12,2026-07,0.896,0.3945802200063485
common_targets,3,TVW1,92,0.9052360382470344,0.4971587506964062,-0.134581153285579,2018-12,2026-07,0.694,0.2112360382470344
common_targets,3,TVW2,92,0.916047531881081,0.5023156446228721,-0.1649223029815861,2018-12,2026-07,0.701,0.21504753188108106
common_targets,3,TVW3,92,0.8978610165763747,0.5052879534138818,-0.06989514262392672,2018-12,2026-07,0.669,0.2288610165763747
common_targets,4,AR3,92,0.9440566246567549,0.5227728121627176,-0.2026405415486706,2018-12,2026-07,,
common_targets,4,AR3_DIRECT,92,0.9527403934509013,0.5288602094612952,-0.18819532794690594,2018-12,2026-07,,
common_targets,4,ARIMA313,92,0.9377758064133227,0.5688958722413683,-0.04190351846262855,2018-12,2026-07,,
common_targets,4,QRF_MEAN,92,0.8588434016942058,0.4943898295257707,-0.12174163202420916,2018-12,2026-07,,
common_targets,4,QRF_MEDIAN,92,0.9000795516356986,0.5042127656679728,-0.23183438333542283,2018-12,2026-07,,
common_targets,4,RW,92,1.2689996115466633,0.7767509640098429,-0.009315874454937163,2018-12,2026-07,,
common_targets,4,TVW1,92,0.872028060350835,0.4962737832686894,-0.1647855768030934,2018-12,2026-07,,
common_targets,4,TVW2,92,0.8797798433777326,0.4960104327817163,-0.19536014765903223,2018-12,2026-07,,
common_targets,4,TVW3,92,0.8589971328197787,0.4920133008589039,-0.09261049817301478,2018-12,2026-07,,
common_targets,5,AR3,92,0.9462155551572043,0.5194198118943623,-0.21264588755592137,2018-12,2026-07,,
common_targets,5,AR3_DIRECT,92,0.9361114046702976,0.5147607657466083,-0.1688677658102588,2018-12,2026-07,,
common_targets,5,ARIMA313,92,0.933647659646435,0.5609489495381151,-0.039999575446388956,2018-12,2026-07,,
common_targets,5,QRF_MEAN,92,0.8818681077852136,0.5182240065390197,-0.12232598436432977,2018-12,2026-07,,
common_targets,5,QRF_MEDIAN,92,0.9041512548723663,0.5146127775456527,-0.24525697340562194,2018-12,2026-07,,
common_targets,5,RW,92,1.2421994125485731,0.7864812469437064,-0.01351210957383425,2018-12,2026-07,,
common_targets,5,TVW1,92,0.8767933639323063,0.50745995147158,-0.1724953387944699,2018-12,2026-07,,
common_targets,5,TVW2,92,0.8853596352176808,0.5090654855287123,-0.2044174319594534,2018-12,2026-07,,
common_targets,5,TVW3,92,0.871574371007967,0.5212808146428891,-0.10483605714173751,2018-12,2026-07,,
common_targets,6,AR3,92,0.9415068842976945,0.5200342053725299,-0.21719094343444698,2018-12,2026-07,0.74,0.20150688429769448
common_targets,6,AR3_DIRECT,92,0.9413064870816357,0.5214670220820223,-0.18157161169302663,2018-12,2026-07,,
common_targets,6,ARIMA313,92,0.9337257959027285,0.5794680370550188,-0.0458022151059566,2018-12,2026-07,0.736,0.19772579590272854
common_targets,6,QRF_MEAN,92,0.8902620805333032,0.5309312767647889,-0.13019415526460326,2018-12,2026-07,0.723,0.16726208053330327
common_targets,6,QRF_MEDIAN,92,0.8889978023319963,0.5133685020635818,-0.2617631799287722,2018-12,2026-07,0.708,0.18099780233199636
common_targets,6,RW,92,1.1379255781877857,0.69980518473062,-0.008684654134047403,2018-12,2026-07,0.715,0.42292557818778576
common_targets,6,TVW1,92,0.8860373572605384,0.516630716646101,-0.18597787803082155,2018-12,2026-07,0.688,0.1980373572605385
common_targets,6,TVW2,92,0.8849537997588074,0.5123922376110074,-0.2179990914791287,2018-12,2026-07,0.693,0.19195379975880744
common_targets,6,TVW3,92,0.884456855400602,0.5298753454485954,-0.11786116001853235,2018-12,2026-07,0.661,0.223456855400602
common_targets,7,AR3,92,0.9492466658937456,0.5298688274043719,-0.2236188326117602,2018-12,2026-07,,
common_targets,7,AR3_DIRECT,92,0.9699703109432493,0.5609667510193259,-0.2018040345226829,2018-12,2026-07,,
common_targets,7,ARIMA313,92,0.9497115111387162,0.6038076915226839,-0.04758946994266042,2018-12,2026-07,,
common_targets,7,QRF_MEAN,92,0.8800409375071322,0.5119123017826152,-0.16922026331088136,2018-12,2026-07,,
common_targets,7,QRF_MEDIAN,92,0.9020042600113196,0.509422445761945,-0.28820283875368535,2018-12,2026-07,,
common_targets,7,RW,92,1.243683814053393,0.7900187925223139,-0.012598501385826825,2018-12,2026-07,,
common_targets,7,TVW1,92,0.8869866972015312,0.5158205279789614,-0.20872942291106691,2018-12,2026-07,,
common_targets,7,TVW2,92,0.884595190983233,0.5071858984434646,-0.24588336665424096,2018-12,2026-07,,
common_targets,7,TVW3,92,0.8753155613263263,0.5203409524903154,-0.1426740236929086,2018-12,2026-07,,
common_targets,8,AR3,92,0.9526688197086893,0.5295865160881852,-0.2274694713380914,2018-12,2026-07,,
common_targets,8,AR3_DIRECT,92,0.9905468734394426,0.5649186176095828,-0.22278313710448877,2018-12,2026-07,,
common_targets,8,ARIMA313,92,0.9301516434827324,0.5951706499738091,-0.043490025970090086,2018-12,2026-07,,
common_targets,8,QRF_MEAN,92,0.8770350381875203,0.4941579355102857,-0.17283808718339005,2018-12,2026-07,,
common_targets,8,QRF_MEDIAN,92,0.9143158871742224,0.49691798845938806,-0.28662755786258565,2018-12,2026-07,,
common_targets,8,RW,92,1.2923553301916864,0.7841669294713547,-0.006680830401267773,2018-12,2026-07,,
common_targets,8,TVW1,92,0.8860860251360199,0.4931141446466983,-0.2195282998447808,2018-12,2026-07,,
common_targets,8,TVW2,92,0.8886979560270906,0.4869532419709082,-0.2503753407110287,2018-12,2026-07,,
common_targets,8,TVW3,92,0.8681035091202108,0.4986695857293546,-0.1558547065674139,2018-12,2026-07,,
common_targets,9,AR3,92,0.9554599920533918,0.5297453897261548,-0.229931458056985,2018-12,2026-07,0.753,0.20245999205339182
common_targets,9,AR3_DIRECT,92,0.9759596401737423,0.5637234250320724,-0.19043887350228736,2018-12,2026-07,,
common_targets,9,ARIMA313,92,0.948514478234195,0.6063988995178202,-0.05103339944607736,2018-12,2026-07,0.787,0.16151447823419496
common_targets,9,QRF_MEAN,92,0.9155256672615522,0.5386248105094641,-0.15127404471100747,2018-12,2026-07,0.737,0.17852566726155217
common_targets,9,QRF_MEDIAN,92,0.9372985185958788,0.522950735780831,-0.27017014354837887,2018-12,2026-07,0.748,0.18929851859587876
common_targets,9,RW,92,1.265606975164183,0.729891747036018,-0.004239376974190839,2018-12,2026-07,1.005,0.2606069751641831
common_targets,9,TVW1,92,0.9195400793238209,0.5319031051095212,-0.1995570219842722,2018-12,2026-07,0.732,0.18754007932382089
common_targets,9,TVW2,92,0.9284551014682335,0.526191613926711,-0.23054612855227272,2018-12,2026-07,0.738,0.19045510146823352
common_targets,9,TVW3,92,0.9020473685106977,0.5387179390749541,-0.1456025225281281,2018-12,2026-07,0.712,0.1900473685106977
common_targets,10,AR3,92,0.9567978237541185,0.5286700671996023,-0.23240997014069115,2018-12,2026-07,,
common_targets,10,AR3_DIRECT,92,0.8712171082113984,0.548808845265077,-0.0667097010111224,2018-12,2026-07,,
common_targets,10,ARIMA313,92,0.9494176592585417,0.6069850925030787,-0.05366638830587401,2018-12,2026-07,,
common_targets,10,QRF_MEAN,92,0.8859492507654122,0.5203752347549117,-0.18249499874392583,2018-12,2026-07,,
common_targets,10,QRF_MEDIAN,92,0.9214265274463666,0.5179666667906906,-0.29131706199668844,2018-12,2026-07,,
common_targets,10,RW,92,1.2633199040229148,0.8359650366203372,-0.009838637871752227,2018-12,2026-07,,
common_targets,10,TVW1,92,0.8930329666222322,0.5140234193112401,-0.2222610233226043,2018-12,2026-07,,
common_targets,10,TVW2,92,0.9081443037067923,0.513565821582914,-0.2560557614385043,2018-12,2026-07,,
common_targets,10,TVW3,92,0.8732689016449181,0.5152666381547072,-0.160573091062828,2018-12,2026-07,,
common_targets,11,AR3,92,0.9582373908896417,0.5274440038760043,-0.23432587909832164,2018-12,2026-07,,
common_targets,11,AR3_DIRECT,92,0.8582898582443051,0.5331474745838777,-0.07529667754417299,2018-12,2026-07,,
common_targets,11,ARIMA313,92,0.9738949748246927,0.6122093667373676,-0.048364050587939564,2018-12,2026-07,,
common_targets,11,QRF_MEAN,92,0.8649316928210082,0.5022889010002738,-0.21344461774972856,2018-12,2026-07,,
common_targets,11,QRF_MEDIAN,92,0.8945538502083153,0.5075489083931088,-0.30293490551537317,2018-12,2026-07,,
common_targets,11,RW,92,1.3016836930169253,0.8129797296843574,0.002701174340892799,2018-12,2026-07,,
common_targets,11,TVW1,92,0.8598425555894018,0.48935124915283834,-0.23636571756234195,2018-12,2026-07,,
common_targets,11,TVW2,92,0.8703780772856277,0.49377514842048376,-0.2633489230834276,2018-12,2026-07,,
common_targets,11,TVW3,92,0.8399292209418263,0.4842047196652411,-0.1753614414412452,2018-12,2026-07,,
common_targets,12,AR3,92,0.9582725801170474,0.5264557577357979,-0.23592973920777066,2018-12,2026-07,0.765,0.1932725801170474
common_targets,12,AR3_DIRECT,92,0.8589897910602857,0.5431556953182244,-0.08886555278616375,2018-12,2026-07,,
common_targets,12,ARIMA313,92,0.9684570763411687,0.6155177573167062,-0.058526869243320394,2018-12,2026-07,0.772,0.1964570763411687
common_targets,12,QRF_MEAN,92,0.8134008201998488,0.4807332393846369,-0.17854103469119204,2018-12,2026-07,0.7,0.11340082019984887
common_targets,12,QRF_MEDIAN,92,0.8188419581596361,0.4695515573948976,-0.25484658684105066,2018-12,2026-07,0.707,0.11184195815963616
common_targets,12,RW,92,0.9064354750813067,0.5789230677570464,0.0030520179782959063,2018-12,2026-07,0.874,0.03243547508130673
common_targets,12,TVW1,92,0.8202627667110419,0.47023064121541835,-0.1960416777476911,2018-12,2026-07,0.687,0.13326276671104187
common_targets,12,TVW2,92,0.8135538999973004,0.46413478819272036,-0.22334076190569727,2018-12,2026-07,0.69,0.12355389999730049
common_targets,12,TVW3,92,0.8128153773543263,0.47545077307486955,-0.14544565540015933,2018-12,2026-07,0.662,0.15081537735432626
common_targets,13,AR3,92,0.9617316230682593,0.5287942471358406,-0.23744283532822189,2018-12,2026-07,,
common_targets,13,AR3_DIRECT,92,0.9670037640596351,0.5464541251867658,-0.2398736075208846,2018-12,2026-07,,
common_targets,13,ARIMA313,92,1.014344720712271,0.640431418175024,-0.06253787187776952,2018-12,2026-07,,
common_targets,13,QRF_MEAN,92,0.8582050676155702,0.4824619518453083,-0.24487033384537615,2018-12,2026-07,,
common_targets,13,QRF_MEDIAN,92,0.873388410429975,0.4931212865587413,-0.29889214931530383,2018-12,2026-07,,
common_targets,13,RW,92,1.3228030587736843,0.843119649048998,-0.0007960084893271298,2018-12,2026-07,,
common_targets,13,TVW1,92,0.8525149341871425,0.47778553649516037,-0.25415279596751733,2018-12,2026-07,,
common_targets,13,TVW2,92,0.8530700472675206,0.48247507931632916,-0.2704138368305902,2018-12,2026-07,,
common_targets,13,TVW3,92,0.8358898291173331,0.47232479257199317,-0.20204111966774937,2018-12,2026-07,,
