as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,energy_scenario_status,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-03-10T22:59:00+00:00,2019-06,FUEL_ANNUAL_HIGH_R17,0.20471313180675002,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,4,research_estimated,0.17729163594452335,0.005100922724413865,0.0,-0.0040829653995750155,0.024538644605790142,0.0018648939315976873,0.32391003420784753,0.02871693619559069,0.0,-0.0443104061040811,0.844044401450727,0.0018648939315976873,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.7546169343643907,0.9896482798374712,1.112152334386138
2019-03-10T22:59:00+00:00,2019-07,FUEL_ANNUAL_HIGH_R17,0.3683846480428711,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,5,research_estimated,0.3220129223611995,-0.029093043446636598,0.007690330966655392,0.046131120814105864,0.02229551667378132,-0.0006521993262344136,0.5883143676897583,-0.16378665538176962,0.05,0.5006382609860527,0.7668885681451234,-0.0006521993262344136,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.9381904742258707,1.3573560534607576,1.4801380302261997
2019-03-10T22:59:00+00:00,2019-08,FUEL_ANNUAL_HIGH_R17,0.07678420391130458,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,6,research_estimated,0.15123170824385182,-0.09989467482118043,0.0,-0.030673282247466654,0.01890136103699626,0.037219091699103604,0.2762988086245952,-0.5623823684662368,0.0,-0.3328819766809238,0.6501413676006861,0.037219091699103604,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,2.9199529060167353,1.4341107933837052,1.571923259249096
2019-03-10T22:59:00+00:00,2019-09,FUEL_ANNUAL_HIGH_R17,-0.061638757111455514,,0.3177548805881821,0.1867413632119507,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,7,research_estimated,-0.14527639770367962,0.07449635448437636,0.015380661933310783,0.026029154569884028,0.016629802417437528,-0.04889833281278459,-0.2654185162153744,0.41939609245457943,0.1,0.2824815536417502,0.5720076170938108,-0.04889833281278459,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.148720332834383,1.3724530317805355,1.019943936889315
2019-03-10T22:59:00+00:00,2019-10,FUEL_ANNUAL_HIGH_R17,0.3475495051480643,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,8,research_estimated,0.26198806592604845,0.06655582208021883,0.0,0.01070812796820212,0.015323263250718477,-0.007025774077123541,0.4786495592082417,0.3746928544859207,0.0,0.11621002199403706,0.5270671940728464,-0.007025774077123541,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.116619942559519,1.71939997935626,1.4801380302262204
2019-03-10T22:59:00+00:00,2019-11,FUEL_ANNUAL_HIGH_R17,0.10326424480320567,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,9,research_estimated,0.06823672774000134,0.016425382251213462,0.0,-0.007630898881345322,0.012893924508034307,0.013339109185301897,0.12466781469268841,0.09247084882088372,0.0,-0.0828143751614413,0.4435063536951308,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.32057478176995,1.822610943315078,1.7552413674152
2019-03-10T22:59:00+00:00,2019-12,FUEL_ANNUAL_HIGH_R17,0.17877480865112927,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,10,research_estimated,0.16016541513940494,0.07045666951594895,0.0,-0.04753595728397575,0.014028217388690553,-0.018339536108939423,0.29262060119380007,0.396653662946015,0.0,-0.5158842570692518,0.4825221009339744,-0.018339536108939423,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.4076394454619567,2.001226140007502,1.938224035122816
2019-03-10T22:59:00+00:00,2020-01,FUEL_ANNUAL_HIGH_R17,0.881829156647408,,0.3177548805881821,0.1867413632119507,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,11,research_estimated,0.21831498752330344,0.19659235308521242,0.23070992899966175,0.21428908243768857,0.01374496130272078,0.00817784329882101,0.3988592845907655,1.1067664352311466,1.5,2.3255735322844586,0.47277907244236744,0.00817784329882101,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.2480758635951865,2.8791898909096516,3.3901551675681305
2019-03-10T22:59:00+00:00,2020-02,FUEL_ANNUAL_HIGH_R17,0.35696219449811684,,0.3177548805881821,0.1867413632119507,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-01,sa,2019-02,336,2019-02,12,research_estimated,0.22462992846916668,0.05402208020178912,0.007690330966655392,0.008175503106441186,0.01208416023377971,0.05036019152028474,0.41039661813105244,0.3041309806327488,0.05,0.08872469572955288,0.4156532667313084,0.05036019152028474,0.177627679,0.029072694,0.092144617,0.15380661933310782,0.5473483906668922,False,failed_nonfinite,True,False,estimated,3.288428438528699,3.235516487480053,3.660060864484629
2019-04-09T21:59:00+00:00,2019-03,FUEL_SPOT_ECM_R17,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,estimated,2.8800008017511463,0.0,0.0
2019-04-09T21:59:00+00:00,2019-04,FUEL_SPOT_ECM_R17,0.3785487546696844,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,research_estimated,0.2697815219627089,-0.02969200962983421,0.014934317112857419,0.06032955966627137,0.08444456123741488,-0.021249195679733917,0.4889012938078136,-0.1671586871876776,0.1,0.6547269024545554,2.904600489979184,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.9735507556717478,0.3778340619438247,0.09298001599665273
2019-04-09T21:59:00+00:00,2019-05,FUEL_SPOT_ECM_R17,0.2636289010424373,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,research_estimated,0.11395766404944459,0.06266181340823944,0.014934317112857419,0.011091361384545593,0.031167326031397432,0.02981641905595281,0.20651543881789955,0.3527705465781571,0.1,0.12036906490745512,1.0720480885396253,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.7543105316542595,0.6411160715359323,0.7414306439227463
2019-04-09T21:59:00+00:00,2019-06,FUEL_SPOT_ECM_R17,0.16871690815209214,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,research_estimated,0.1517879234052715,0.010705941816246171,0.0,-0.0040829653995750155,0.007883183372985063,0.002422824957164397,0.27507188630767787,0.060271810545056835,0.0,-0.0443104061040811,0.27115420996021433,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.537796872727122,0.8096908125966942,0.925932541279676
2019-04-09T21:59:00+00:00,2019-07,FUEL_SPOT_ECM_R17,0.3296581243584832,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,research_estimated,0.2983186879700882,-0.025041850137611912,0.007467158556428709,0.046131120814105864,0.004439482327726802,-0.001656475172254472,0.5406166866231327,-0.14097943675552901,0.05,0.5006382609860527,0.15270281893129004,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.6813487991427323,1.1388067557964594,1.2939182371197377
2019-04-09T21:59:00+00:00,2019-08,FUEL_SPOT_ECM_R17,0.03830488955754596,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,research_estimated,0.12678499849427885,-0.09769314292196313,0.0,-0.030673282247466654,0.002667224533593284,0.03721909169910361,0.22976128738662352,-0.5499882871405595,0.0,-0.3328819766809238,0.09174328782854743,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.623682966409276,1.177104310904094,1.3857034661426337
2019-04-09T21:59:00+00:00,2019-09,FUEL_SPOT_ECM_R17,-0.10183798168446843,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,research_estimated,-0.17155787726805444,0.07601305949923902,0.014934317112857419,0.026029154569884028,0.0016416972143901425,-0.0488983328127846,-0.31089923264228486,0.42793476741448055,0.1,0.2824815536417502,0.0564686992677783,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8104207297384933,1.0752144391148428,0.8337241437828525
2019-04-09T21:59:00+00:00,2019-10,FUEL_SPOT_ECM_R17,0.31075086868797636,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,research_estimated,0.23919865894278575,0.06747646763647625,0.0,0.01070812796820212,0.0010629054483158205,-0.007695291307803581,0.4334786644519961,0.3798758617820832,0.0,0.11621002199403706,0.03656026676839169,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.7407355524078785,1.3854834752320684,1.293918237119758
2019-04-09T21:59:00+00:00,2019-11,FUEL_SPOT_ECM_R17,0.0675814699449746,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,research_estimated,0.044240704278326645,0.017020683940438937,0.0,-0.007630898881345322,0.0006118714222524347,0.013339109185301899,0.08017353228377344,0.09582225043000722,0.0,-0.0828143751614413,0.02104625812291199,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.907251564523189,1.4530421191851581,1.5690215743087381
2019-04-09T21:59:00+00:00,2019-12,FUEL_SPOT_ECM_R17,0.14237993006592037,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,9,research_estimated,0.13710667937537588,0.07081047320822045,0.0,-0.04753595728397575,0.00044985708035255004,-0.018451122314052763,0.24846636066342578,0.39864549042618774,0.0,-0.5158842570692518,0.015473525788581893,-0.018451122314052763,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.9565502988077332,1.5953207851371043,1.752004242016354
2019-04-09T21:59:00+00:00,2020-01,FUEL_SPOT_ECM_R17,0.8426161409385565,,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,10,research_estimated,0.19588788734086585,0.19682872180460442,0.22401475669286125,0.21428908243768857,0.00029343562054182966,0.011302257041994588,0.3549903672626865,1.1080971327931635,1.5,2.3255735322844586,0.010093169230957051,0.011302257041994588,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.75772505916504,2.4344067330591352,3.2039353744616688
2019-04-09T21:59:00+00:00,2020-02,FUEL_SPOT_ECM_R17,0.30141413979366044,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,11,research_estimated,0.20056854230011287,0.07389945472365059,0.014934317112857419,-0.01469860497938596,0.00016969789016134927,0.0265407327462642,0.3634727060411005,0.4160356940972616,0.1,-0.15951669731706586,0.00583701978775511,0.0265407327462642,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8753405588551146,2.7353675311633148,3.473841071378167
2019-04-09T21:59:00+00:00,2020-03,FUEL_SPOT_ECM_R17,0.043032283560585166,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,12,research_estimated,0.06967885265869764,-0.04478920822588338,0.014934317112857419,0.04671971117706229,0.00012523026796961513,-0.04363661943011842,0.1262728483702088,-0.25215218978278364,0.1,0.5070259413749834,0.004307487567874347,-0.04363661943011842,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8173477867192687,2.7783905584921076,3.3839534248764616
2019-04-09T21:59:00+00:00,2019-03,FUEL_ANNUAL_R17,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,estimated,2.8800008017511463,0.0,0.0
2019-04-09T21:59:00+00:00,2019-04,FUEL_ANNUAL_R17,0.37851989601653147,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,research_estimated,0.2697815219627089,-0.02969200962983421,0.014934317112857419,0.06032955966627137,0.08441570258426195,-0.021249195679733917,0.4889012938078136,-0.1671586871876776,0.1,0.6547269024545554,2.9036078522431374,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.973521150960164,0.37780531211862856,0.09298001599665273
2019-04-09T21:59:00+00:00,2019-05,FUEL_ANNUAL_R17,0.2632799558150317,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,research_estimated,0.11395766404944459,0.06266181340823944,0.014934317112857419,0.011091361384545593,0.03081838080399185,0.02981641905595281,0.20651543881789955,0.3527705465781571,0.1,0.12036906490745512,1.0600455810525111,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.753923376586619,0.6407392933793814,0.7414306439227463
2019-04-09T21:59:00+00:00,2019-06,FUEL_ANNUAL_R17,0.1681700238215641,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,research_estimated,0.1517879234052715,0.010705941816246171,0.0,-0.0040829653995750155,0.00733629904245702,0.002422824957164397,0.27507188630767787,0.060271810545056835,0.0,-0.0443104061040811,0.25234328275381085,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.536850716908115,0.8087680697514584,0.925932541279676
2019-04-09T21:59:00+00:00,2019-07,FUEL_ANNUAL_R17,0.3289714633158399,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,research_estimated,0.2983186879700882,-0.025041850137611912,0.007467158556428709,0.046131120814105864,0.003752821285083488,-0.001656475172254472,0.5406166866231327,-0.14097943675552901,0.05,0.5006382609860527,0.12908405685016627,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.679698569071713,1.1371996057626994,1.2939182371197377
2019-04-09T21:59:00+00:00,2019-08,FUEL_ANNUAL_R17,0.03758653525104491,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,research_estimated,0.12678499849427885,-0.09769314292196313,0.0,-0.030673282247466654,0.00194887022709223,0.03721909169910361,0.22976128738662352,-0.5499882871405595,0.0,-0.3328819766809238,0.06703438721888759,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.621296755580637,1.1747790790450943,1.3857034661426337
2019-04-09T21:59:00+00:00,2019-09,FUEL_ANNUAL_R17,-0.10257603109529125,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,research_estimated,-0.17155787726805444,0.07601305949923902,0.014934317112857419,0.026029154569884028,0.0009036478035673424,-0.0488983328127846,-0.31089923264228486,0.42793476741448055,0.1,0.2824815536417502,0.031082355270115058,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8072706293054566,1.072150402735033,0.8337241437828525
2019-04-09T21:59:00+00:00,2019-10,FUEL_ANNUAL_R17,0.31000140629504486,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,research_estimated,0.23919865894278575,0.06747646763647625,0.0,0.01070812796820212,0.00031344305538433785,-0.007695291307803581,0.4334786644519961,0.3798758617820832,0.0,0.11621002199403706,0.010781355707329285,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.7368199928448282,1.381672295414268,1.293918237119758
2019-04-09T21:59:00+00:00,2019-11,FUEL_ANNUAL_R17,0.06690863308558569,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,research_estimated,0.044240704278326645,0.017020683940438937,0.0,-0.007630898881345322,-6.0965437136479016e-05,0.013339109185301899,0.08017353228377344,0.09582225043000722,0.0,-0.0828143751614413,-0.0020969999249632323,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.902637754923788,1.4485585546534139,1.5690215743087381
2019-04-09T21:59:00+00:00,2019-12,FUEL_ANNUAL_R17,0.1416182223021212,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,9,research_estimated,0.13710667937537588,0.07081047320822045,0.0,-0.04753595728397575,-0.00031185068344661155,-0.018451122314052763,0.24846636066342578,0.39864549042618774,0.0,-0.5158842570692518,-0.01072658362677403,-0.018451122314052763,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.9511512009867436,1.5900765929258356,1.752004242016354
2019-04-09T21:59:00+00:00,2020-01,FUEL_ANNUAL_R17,0.8418513641097193,,0.0994602395416571,0.1863932898415576,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,10,research_estimated,0.19588788734086585,0.19682872180460442,0.22401475669286125,0.21428908243768857,-0.0004713412082953526,0.011302257041994588,0.3549903672626865,1.1080971327931635,1.5,2.3255735322844586,-0.01621250539407709,0.011302257041994588,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.7515571279582174,2.428404151430673,3.2039353744616688
2019-04-09T21:59:00+00:00,2020-02,FUEL_ANNUAL_R17,0.30073261626819414,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,11,research_estimated,0.20056854230011287,0.07389945472365059,0.014934317112857419,-0.01469860497938596,-0.0005118256353049168,0.0265407327462642,0.3634727060411005,0.4160356940972616,0.1,-0.15951669731706586,-0.017605029492791992,0.0265407327462642,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.8684665971267296,2.728685471736145,3.473841071378167
2019-04-09T21:59:00+00:00,2020-03,FUEL_ANNUAL_R17,0.04226444376651033,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,12,research_estimated,0.06967885265869764,-0.04478920822588338,0.014934317112857419,0.04671971117706229,-0.0006426095261052175,-0.04363661943011842,0.1262728483702088,-0.25215218978278364,0.1,0.5070259413749834,-0.0221035424548278,-0.04363661943011842,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.809688619771886,2.770940986602365,3.3839534248764616
2019-04-09T21:59:00+00:00,2019-03,FUEL_ANNUAL_LOW_R17,0.0994602395416571,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1863932898415576,2.969348659003822,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,failed_nonfinite,True,False,estimated,2.8800008017511463,0.0,0.0
2019-04-09T21:59:00+00:00,2019-04,FUEL_ANNUAL_LOW_R17,0.37781274814579735,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0930232558139509,2.769818529130847,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,1,research_estimated,0.2697815219627089,-0.02969200962983421,0.014934317112857419,0.06032955966627137,0.0837085547135278,-0.021249195679733917,0.4889012938078136,-0.1671586871876776,0.1,0.6547269024545554,2.879284414217953,-0.021249195679733917,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.972795721791659,0.37710082836818015,0.09298001599665273
2019-04-09T21:59:00+00:00,2019-05,FUEL_ANNUAL_LOW_R17,0.2547782373005345,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.6505576208178487,2.9467680608364977,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,2,research_estimated,0.11395766404944459,0.06266181340823944,0.014934317112857419,0.011091361384545593,0.022316662289494662,0.02981641905595281,0.20651543881789955,0.3527705465781571,0.1,0.12036906490745512,0.7676159041021332,0.02981641905595281,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.744486645841594,0.6315550561381987,0.7414306439227463
2019-04-09T21:59:00+00:00,2019-06,FUEL_ANNUAL_LOW_R17,0.15496460096694342,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.1846722068328699,2.7462121212121224,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,3,research_estimated,0.1517879234052715,0.010705941816246171,0.0,-0.0040829653995750155,-0.005869123812163658,0.002422824957164397,0.27507188630767787,0.060271810545056835,0.0,-0.0443104061040811,-0.20187753540018197,0.002422824957164397,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,True,failed_nonfinite,False,False,estimated,2.5139174711424563,0.786399710867528,0.925932541279676
2019-04-09T21:59:00+00:00,2019-07,FUEL_ANNUAL_LOW_R17,0.312586471961791,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.3686635944700533,2.9300567107750517,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,4,research_estimated,0.2983186879700882,-0.025041850137611912,0.007467158556428709,0.046131120814105864,-0.012632170068965404,-0.001656475172254472,0.5406166866231327,-0.14097943675552901,0.05,0.5006382609860527,-0.43450290740051145,-0.001656475172254472,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.639968229812189,1.0984986470334694,1.2939182371197377
2019-04-09T21:59:00+00:00,2019-08,FUEL_ANNUAL_LOW_R17,0.02064433830156729,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,5,research_estimated,0.12678499849427885,-0.09769314292196313,0.0,-0.030673282247466654,-0.01499332672238539,0.03721909169910361,0.22976128738662352,-0.5499882871405595,0.0,-0.3328819766809238,-0.5157185200100614,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.5642159690908,1.1191408546847512,1.3857034661426337
2019-04-09T21:59:00+00:00,2019-09,FUEL_ANNUAL_LOW_R17,-0.11975253439688546,,0.0994602395416571,0.1863932898415576,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,6,research_estimated,-0.17155787726805444,0.07601305949923902,0.014934317112857419,0.026029154569884028,-0.01627285549802688,-0.0488983328127846,-0.31089923264228486,0.42793476741448055,0.1,0.2824815536417502,-0.559729879110167,-0.0488983328127846,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.73241940495025,0.9993165596445465,0.8337241437828525
2019-04-09T21:59:00+00:00,2019-10,FUEL_ANNUAL_LOW_R17,0.2927703190758045,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,7,research_estimated,0.23919865894278575,0.06747646763647625,0.0,0.01070812796820212,-0.01691764416385606,-0.007695291307803581,0.4334786644519961,0.3798758617820832,0.0,0.11621002199403706,-0.5819083764255235,-0.007695291307803581,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.6443849485947584,1.2916591410775657,1.293918237119758
2019-04-09T21:59:00+00:00,2019-11,FUEL_ANNUAL_LOW_R17,0.05163031883490434,,0.0994602395416571,0.1863932898415576,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-02,sa,2019-03,337,2019-03,8,research_estimated,0.044240704278326645,0.017020683940438937,0.0,-0.007630898881345322,-0.015339279687817819,0.013339109185301899,0.08017353228377344,0.09582225043000722,0.0,-0.0828143751614413,-0.5276181040469734,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.14934317112857418,0.5518118388714258,False,failed_nonfinite,True,False,estimated,2.79435637971523,1.3432761360492598,1.5690215743087381
