component,scope,sample,h,horizon_label,metric,model,n_rows_total,n_unavailable_targets,n_intended,n_scored,n_missing_forecasts,n_fallback,rmse,mae,bias
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_DOMESTIC_R17,90,5,85,85,0,0,0.23879805874877136,0.17654547902856288,-0.03993013950664522
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_IMPORTED_R17,90,5,85,85,0,0,0.23525499332557112,0.1609484593325703,-0.06519982746298279
actual_rent,primary_control_calendar,full,5,h5,mm,CATEGORY_PERSISTENCE_R17,90,5,85,85,0,0,0.23831192538386703,0.1785156314906355,-0.020540650323893687
actual_rent,common,full,5,h5,mm,CATEGORY_AR_R17,90,5,85,85,0,0,0.24360389864470516,0.17331013796800515,-0.08876704534462895
actual_rent,common,full,5,h5,mm,CATEGORY_BOTH_R17,90,5,85,85,0,0,0.22863583660217324,0.15572760317517406,-0.025513483368537003
actual_rent,common,full,5,h5,mm,CATEGORY_DOMESTIC_R17,90,5,85,85,0,0,0.23879805874877136,0.17654547902856288,-0.03993013950664522
actual_rent,common,full,5,h5,mm,CATEGORY_IMPORTED_R17,90,5,85,85,0,0,0.23525499332557112,0.1609484593325703,-0.06519982746298279
actual_rent,common,full,5,h5,mm,CATEGORY_PERSISTENCE_R17,90,5,85,85,0,0,0.23831192538386703,0.1785156314906355,-0.020540650323893687
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_AR_R17,90,5,85,85,0,0,0.7303338344375062,0.6471689748009963,-0.34873354175011845
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_BOTH_R17,90,5,85,85,0,0,0.7015777631762403,0.5844838092116598,-0.06542284987943868
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_DOMESTIC_R17,90,5,85,85,0,0,0.650261173467119,0.5604489940875748,-0.18792149938391173
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_IMPORTED_R17,90,5,85,85,0,0,0.7752491619596766,0.6281154875205495,-0.1708115482641539
actual_rent,primary_control_calendar,full,5,h5,cumulative_log,CATEGORY_PERSISTENCE_R17,90,5,85,85,0,0,0.7409149495764028,0.6036795591584766,-0.13655337831056677
