origin,target,h,model,pressure_family,core_mm_forecast,pressure_mm_forecast,statistical_remainder_forecast,definition,core_mm_actual,pressure_mm_actual,statistical_remainder_actual
2022-07,2023-06,11,MONTHLY_OWN_CORE_R17,persistence,1.1849236683374758,2.2852260479415967,-1.100302379604121,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-07,2023-07,12,MONTHLY_OWN_CORE_R17,persistence,1.5308415930967432,3.192723928548809,-1.6618823354520658,Statistical difference; not an uncovered core component,1.0,2.181005736232171,-1.181005736232171
2022-07,2022-08,1,MONTHLY_AR_CORE_R17,ar,1.208988234757763,1.8913075104547987,-0.6823192756970358,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-07,2022-09,2,MONTHLY_AR_CORE_R17,ar,0.5837930491292834,0.3681672434399743,0.2156258056893091,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-07,2022-10,3,MONTHLY_AR_CORE_R17,ar,1.5877628221601103,1.751831220290207,-0.16406839813009677,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-07,2022-11,4,MONTHLY_AR_CORE_R17,ar,1.1288323086710985,1.552604176579681,-0.42377186790858246,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-07,2022-12,5,MONTHLY_AR_CORE_R17,ar,1.2124763831213212,1.334324616968037,-0.12184823384671573,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-07,2023-01,6,MONTHLY_AR_CORE_R17,ar,1.5246662927104986,2.1358790266161845,-0.6112127339056859,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-07,2023-02,7,MONTHLY_AR_CORE_R17,ar,1.3275263887455657,1.1969284271955491,0.13059796155001657,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-07,2023-03,8,MONTHLY_AR_CORE_R17,ar,0.905914706436701,0.4649867174804853,0.4409279889562157,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-07,2023-04,9,MONTHLY_AR_CORE_R17,ar,1.5110981002985713,0.9587974193563273,0.5523006809422439,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-07,2023-05,10,MONTHLY_AR_CORE_R17,ar,1.3127709947780377,1.1102334611353384,0.20253753364269933,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-07,2023-06,11,MONTHLY_AR_CORE_R17,ar,1.1503655356412408,0.9520463454653812,0.19831919017585953,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-07,2023-07,12,MONTHLY_AR_CORE_R17,ar,1.110070808343107,1.514851445003307,-0.40478063666020003,Statistical difference; not an uncovered core component,1.0,2.181005736232171,-1.181005736232171
2022-07,2022-08,1,MONTHLY_DOMESTIC_CORE_R17,domestic,1.2085512012581143,1.862809841919099,-0.6542586406609847,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-07,2022-09,2,MONTHLY_DOMESTIC_CORE_R17,domestic,0.5845944588854681,0.3319446920785026,0.25264976680696555,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-07,2022-10,3,MONTHLY_DOMESTIC_CORE_R17,domestic,1.5876118760531288,1.6720206303826515,-0.08440875432952266,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-07,2022-11,4,MONTHLY_DOMESTIC_CORE_R17,domestic,1.1268041668326085,1.64135606323407,-0.5145518964014615,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-07,2022-12,5,MONTHLY_DOMESTIC_CORE_R17,domestic,1.2053892655762688,1.235809238194798,-0.030419972618529245,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-07,2023-01,6,MONTHLY_DOMESTIC_CORE_R17,domestic,1.513167981339461,1.9835178556208903,-0.4703498742814294,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
2022-07,2023-02,7,MONTHLY_DOMESTIC_CORE_R17,domestic,1.314168385734977,0.938907907608216,0.3752604781267611,Statistical difference; not an uncovered core component,0.7,0.3601865469187804,0.3398134530812196
2022-07,2023-03,8,MONTHLY_DOMESTIC_CORE_R17,domestic,0.8795702753671021,0.17525633692461823,0.7043139384424839,Statistical difference; not an uncovered core component,0.2,-0.09400796856817158,0.2940079685681716
2022-07,2023-04,9,MONTHLY_DOMESTIC_CORE_R17,domestic,1.468383970220339,0.692780808032269,0.7756031621880699,Statistical difference; not an uncovered core component,0.2,-0.2423390758767625,0.4423390758767625
2022-07,2023-05,10,MONTHLY_DOMESTIC_CORE_R17,domestic,1.205420692991869,0.902526375854032,0.302894317137837,Statistical difference; not an uncovered core component,0.1,0.21779503673596862,-0.11779503673596861
2022-07,2023-06,11,MONTHLY_DOMESTIC_CORE_R17,domestic,1.1534455509990067,0.9020707249206162,0.25137482607839046,Statistical difference; not an uncovered core component,0.5,1.1054793949489883,-0.6054793949489883
2022-07,2023-07,12,MONTHLY_DOMESTIC_CORE_R17,domestic,1.4745264145813852,1.6031689249024599,-0.12864251032107465,Statistical difference; not an uncovered core component,1.0,2.181005736232171,-1.181005736232171
2022-07,2022-08,1,MONTHLY_IMPORTED_CORE_R17,imported,1.2214535458959728,2.403214507429202,-1.1817609615332292,Statistical difference; not an uncovered core component,0.9,1.0595612751503622,-0.15956127515036223
2022-07,2022-09,2,MONTHLY_IMPORTED_CORE_R17,imported,0.6013507118928955,1.0010699778000303,-0.3997192659071348,Statistical difference; not an uncovered core component,0.3,-0.6179745995423969,0.9179745995423969
2022-07,2022-10,3,MONTHLY_IMPORTED_CORE_R17,imported,1.6157961099503741,2.518441653658301,-0.9026455437079268,Statistical difference; not an uncovered core component,1.2,0.6219476037695909,0.578052396230409
2022-07,2022-11,4,MONTHLY_IMPORTED_CORE_R17,imported,1.1603463357230879,2.6377456128802015,-1.4773992771571136,Statistical difference; not an uncovered core component,0.4,0.31772009148469177,0.08227990851530825
2022-07,2022-12,5,MONTHLY_IMPORTED_CORE_R17,imported,1.187396292782205,2.311718443501541,-1.1243221507193362,Statistical difference; not an uncovered core component,0.4,0.28357711503891087,0.11642288496108916
2022-07,2023-01,6,MONTHLY_IMPORTED_CORE_R17,imported,1.5339838069008767,3.1733375062955718,-1.639353699394695,Statistical difference; not an uncovered core component,0.8,0.8397509240262644,-0.039750924026264345
