date,gross_petrol95,gross_diesel,petrol95,diesel,petrol95_difference,diesel_difference
2021-08-30,33.78700296000001,31.62105144000001,33.79,31.62,-0.0029970399999896813,0.0010514400000083413
2021-09-06,33.796030500000015,31.614084600000012,33.8,31.61,-0.003969499999982418,0.004084600000012983
2021-09-13,33.79699536000001,31.74304692000001,33.8,31.74,-0.003004639999986125,0.003046920000009834
2021-09-20,33.84312535999996,31.815940639999965,33.84,31.82,0.00312535999995589,-0.004059360000034928
2021-09-27,33.95495565000003,32.06606733000003,33.96,32.07,-0.005044349999970166,-0.003932669999969107
2021-10-04,34.326070800000025,32.72103600000002,34.33,32.72,-0.003929199999973321,0.001036000000020465
2021-10-11,35.318071470000035,33.96608270000003,35.32,33.97,-0.0019285299999651784,-0.003917299999969259
2021-10-18,35.95592591999997,34.769052529999975,35.96,34.77,-0.004074080000030733,-0.000947470000028261
2021-10-25,36.435998579999996,35.493104820000006,36.44,35.49,-0.004001420000001588,0.003104820000004338
2021-11-01,36.81606347999998,35.908107199999975,36.82,35.91,-0.0039365200000176515,-0.0018928000000215661
2021-11-08,37.13710632,36.094956280000005,37.14,36.1,-0.0028936799999996765,-0.005043719999996199
2021-11-15,37.17893611999999,36.127891559999995,37.18,36.13,-0.0010638800000108972,-0.0021084400000077608
2021-11-22,37.19605681000001,36.03194357000001,37.2,36.03,-0.00394318999999399,0.0019435700000087763
2021-11-29,37.049927459999964,35.86392725999997,37.05,35.86,-7.254000003342753e-05,0.003927259999969124
2021-12-06,36.70894084000003,35.69388031000003,36.71,35.69,-0.0010591599999685286,0.003880310000035081
2021-12-13,36.35010105000002,35.391975330000015,36.35,35.39,0.00010105000001914277,0.001975330000014708
2022-01-03,35.88111986000003,35.00702990000002,35.88,35.01,0.0011198600000241754,-0.002970099999977549
2022-01-10,35.91902433,34.94303934,35.92,34.94,-0.0009756700000025376,0.003039340000000834
2022-01-17,36.01101993999997,35.04408409999997,36.01,35.04,0.0010199399999706316,0.004084099999971613
2022-01-24,36.183950879999976,35.232019199999975,36.18,35.23,0.003950879999976564,0.0020191999999781274
2022-01-31,36.38593368000001,35.44298100000001,36.39,35.44,-0.004066319999992629,0.002981000000012557
2022-02-07,36.78498252,35.87302422,36.79,35.87,-0.0050174799999993525,0.003024220000000355
2022-02-14,37.13093476000004,36.17806081000004,37.13,36.18,0.0009347600000353395,-0.0019391899999590123
2022-02-21,37.40292765000002,36.46588860000002,37.4,36.47,0.002927650000017934,-0.004111399999978005
2022-02-28,38.85708659000003,38.18391738000002,38.86,38.18,-0.002913409999969474,0.003917380000018511
2022-03-07,43.57492463999997,46.02305759999997,43.58,46.02,-0.005075360000027729,0.0030575999999697956
2022-03-14,46.086075100000045,49.20703220000005,46.09,49.21,-0.003924899999958598,-0.002967799999950671
2022-03-21,43.83108408,45.884956509999995,43.83,45.89,0.0010840799999982664,-0.0050434900000055904
2022-03-28,44.33598300000001,47.25405000000002,44.34,47.25,-0.004016999999990389,0.004050000000020759
2022-04-04,44.115993599999975,46.84299519999997,44.12,46.84,-0.004006400000022836,0.0029951999999653367
2022-04-11,42.86092478999999,45.40593800999999,42.86,45.41,0.0009247899999920151,-0.004061990000003846
2022-04-25,42.56008564000002,44.699102440000026,42.56,44.7,8.564000001598515e-05,-0.0008975599999772044
2022-05-02,42.90311571000002,45.14398264000002,42.9,45.14,0.0031157100000243076,0.003982640000018023
2022-05-09,44.15592979999996,46.38507314999996,44.16,46.39,-0.00407020000003655,-0.004926850000039451
2022-05-16,44.75302230000002,46.236116500000016,44.75,46.24,0.003022300000019129,-0.003883499999986384
2022-05-23,46.058905380000006,46.14301686,46.06,46.14,-0.0010946199999963824,0.0030168600000024526
2022-05-30,46.54999440000005,46.03203088000005,46.55,46.03,-5.5999999446498805e-06,0.002030880000049251
2022-06-06,45.90193375000004,45.320884100000036,45.9,45.32,0.0019337500000418117,0.0008841000000359145
2022-06-13,47.32989491999999,46.62303575999999,47.33,46.62,-0.00010508000001152595,0.003035759999995946
2022-06-20,47.83112312000006,47.83409048000006,47.83,47.83,0.00112312000005943,0.00409048000005896
2022-06-27,47.816957719999984,48.19399871999999,47.82,48.19,-0.003042280000016717,0.003998719999991351
2022-07-04,47.8899883,48.0231164,47.89,48.02,-1.170000000172422e-05,0.0031163999999961334
2022-07-11,47.62609679999998,47.70208607999998,47.63,47.7,-0.0039032000000247535,0.0020860799999766755
2022-07-18,47.18010572000004,47.18304668000005,47.18,47.18,0.00010572000004316351,0.0030466800000468197
2022-07-25,46.15695944999996,46.48204819999995,46.16,46.48,-0.003040550000037001,0.0020481999999546474
2022-08-01,44.849065679999974,45.39088167999997,44.85,45.39,-0.0009343200000273555,0.0008816799999706859
2022-08-08,42.81005420000003,44.01398585000004,42.81,44.01,5.4200000029425155e-05,0.003985850000042035
2022-08-15,40.81395600000002,42.51710580000002,40.81,42.52,0.003956000000016502,-0.002894199999985858
2022-08-22,40.31202680999999,42.36101792999999,40.31,42.36,0.0020268099999896094,0.0010179299999890645
2022-08-29,40.53007519999998,44.95909439999998,40.53,44.96,7.519999997640525e-05,-0.0009056000000242648
2022-09-05,40.46010150000004,45.48101974000005,40.46,45.48,0.00010150000004216508,0.0010197400000535595
2022-09-12,39.20609850000004,44.747112540000046,39.21,44.75,-0.0039014999999622546,-0.0028874599999539896
2022-09-19,38.533960800000024,44.18693106000003,38.53,44.19,0.003960800000022857,-0.003068939999970155
2022-09-26,37.75808959999999,43.09905599999999,37.76,43.1,-0.0019104000000069732,-0.0009440000000111581
2022-10-03,38.23293287000004,42.95290875000005,38.23,42.95,0.0029328700000448293,0.0029087500000457567
2022-10-10,40.99788594999997,44.32612127999996,41.0,44.33,-0.0021140500000313978,-0.003878720000038527
2022-10-17,42.60106966000005,46.482111280000055,42.6,46.48,0.0010696600000486,0.0021112800000580023
2022-10-24,42.902011980000005,47.35210512,42.9,47.35,0.0020119800000060195,0.0021051199999959636
2022-10-31,42.44505039999997,47.17907055999997,42.45,47.18,-0.004949600000031751,-0.0009294400000285918
2022-11-07,42.050936420000006,46.298022190000005,42.05,46.3,0.0009364200000092637,-0.0019778099999925303
2022-11-14,41.752062330000015,45.04492206000001,41.75,45.05,0.002062330000015322,-0.005077939999985404
2022-11-21,40.85792068000002,43.28402184000002,40.86,43.28,-0.0020793199999786793,0.0040218400000213705
2022-11-28,39.81190176,41.46196572,39.81,41.46,0.0019017599999955337,0.00196572000000117
2022-12-05,38.570035920000024,40.05909957000002,38.57,40.06,3.592000002328177e-05,-0.0009004299999801901
2022-12-12,37.00011540000001,38.337000400000015,37.0,38.34,0.0001154000000127553,-0.002999599999988334
2022-12-19,36.43504249,37.90404695,36.44,37.9,-0.004957509999997001,0.00404695000000288
2023-01-02,36.2869672,37.80111008,36.29,37.8,-0.0030327999999997246,0.001110080000003677
2023-01-09,36.24289250000001,37.44407180000001,36.24,37.44,0.0028925000000086243,0.004071800000012615
2023-01-16,36.178117169999965,37.32301403999997,36.18,37.32,-0.001882830000035085,0.0030140399999680767
2023-01-23,36.680977189999965,37.26510644999996,36.68,37.27,0.000977189999964878,-0.0048935500000411025
2023-01-30,37.6789051,37.60398156000001,37.68,37.6,-0.0010948999999982334,0.003981560000006823
2023-02-06,37.88390426999999,37.67098627999998,37.88,37.67,0.003904269999985388,0.0009862799999780236
2023-02-13,37.62489066000001,36.797111730000005,37.63,36.8,-0.00510933999998997,-0.0028882699999925876
2023-02-20,37.65196788000004,36.558062070000034,37.65,36.56,0.001967880000044886,-0.0019379299999684463
2023-02-27,37.44697974000002,36.352002900000016,37.45,36.35,-0.003020259999985342,0.0020029000000150177
2023-03-06,37.35508429999996,36.21903804999996,37.36,36.22,-0.0049157000000406015,-0.0009619500000397352
2023-03-13,37.20205020000004,36.05198299000004,37.2,36.05,0.002050200000034863,0.0019829900000445377
2023-03-20,37.09096524,35.55693264000001,37.09,35.56,0.0009652399999993122,-0.0030673599999957446
2023-03-27,36.959979479999966,35.232052559999964,36.96,35.23,-2.052000003516241e-05,0.0020525599999672295
2023-04-03,37.00004000000003,35.01607840000002,37.0,35.02,4.00000000269074e-05,-0.003921599999983982
2023-04-10,37.54803600000002,34.63197687000001,37.55,34.63,-0.0019639999999796487,0.001976870000007125
2023-04-17,37.83010560000003,34.339094300000035,37.83,34.34,0.00010560000003323466,-0.00090569999996859
2023-04-24,37.449896639999984,33.62793329999999,37.45,33.63,-0.00010336000001842649,-0.002066700000014521
2023-05-01,37.256075459999984,32.908910519999985,37.26,32.91,-0.003924540000014076,-0.0010894800000116334
2023-05-08,36.76891650000004,32.01996390000003,36.77,32.02,-0.0010834999999644879,-3.6099999974226193e-05
2023-05-15,36.46001988000003,31.443001200000037,36.46,31.44,1.9880000031946565e-05,0.0030012000000354533
2023-05-22,36.36799331999997,31.143883919999972,36.37,31.14,-0.0020066800000293483,0.003883919999971397
2023-05-29,36.44409874000004,31.080003540000032,36.44,31.08,0.0040987400000389584,3.5400000335528148e-06
2023-06-05,36.739934879999964,31.309894329999974,36.74,31.31,-6.512000003766616e-05,-0.00010567000002481564
2023-06-12,36.82811313000003,31.401082350000028,36.83,31.4,-0.0018868699999714522,0.0010823500000292086
2023-06-19,37.12007358000002,31.785954840000016,37.12,31.79,7.358000002000153e-05,-0.004045159999982673
2023-06-26,37.24599255000001,32.42892774000001,37.25,32.43,-0.004007449999988921,-0.0010722599999866134
2023-07-03,37.27298066999997,32.56397606999997,37.27,32.56,0.0029806699999639363,0.003976069999964693
2023-07-10,37.24610401999998,32.50301602999998,37.25,32.5,-0.0038959800000171185,0.003016029999983516
2023-07-17,37.26000365999998,32.74308524999998,37.26,32.74,3.6599999830855268e-06,0.0030852499999767247
2023-07-24,37.28992720000001,32.816970500000004,37.29,32.82,-7.279999999099118e-05,-0.0030294999999966876
2023-07-31,37.98689900000002,33.33309100000002,37.99,33.33,-0.0031009999999795923,0.0030910000000190507
2023-08-07,39.139928000000026,36.44088992000003,39.14,36.44,-7.199999997453688e-05,0.0008899200000342944
2023-08-14,39.360061580000014,37.41995460000001,39.36,37.42,6.158000001477149e-05,-4.5399999990536344e-05
2023-08-21,39.40192759999995,37.77000879999996,39.4,37.77,0.0019275999999521787,8.799999953623683e-06
2023-08-28,39.59597519999998,37.94807393999998,39.6,37.95,-0.0040248000000246975,-0.0019260600000237105
2023-09-04,39.76301195999996,38.14705271999996,39.76,38.15,0.0030119599999594016,-0.002947280000036301
2023-09-11,39.849027680000034,38.446925000000036,39.85,38.45,-0.0009723199999669419,-0.0030749999999670763
2023-09-18,40.311878320000005,39.935049680000006,40.31,39.94,0.0018783200000029865,-0.004950319999991848
2023-09-25,40.46094459999999,40.35392956999999,40.46,40.35,0.0009445999999897481,0.003929569999989724
2023-10-02,40.426998800000014,40.354108000000025,40.43,40.35,-0.0030011999999857153,0.004108000000023537
2023-10-09,40.108991279999955,40.380930749999955,40.11,40.38,-0.0010087200000441499,0.0009307499999522406
2023-10-16,39.50210904,39.894020000000005,39.5,39.89,0.0021090400000005616,0.004020000000004131
2023-10-23,39.09288479999998,39.63606059999998,39.09,39.64,0.0028847999999754848,-0.003939400000021465
2023-10-30,38.840087910000044,39.502881340000044,38.84,39.5,8.791000004038096e-05,0.0028813400000444744
2023-11-06,38.83308295999998,39.396982969999975,38.83,39.4,0.0030829599999790958,-0.003017030000023624
2023-11-13,38.354963349999956,39.12901903999995,38.36,39.13,-0.005036650000043608,-0.0009809600000494356
2023-11-20,38.00492883,38.45991897,38.01,38.46,-0.005071170000000791,-8.103000000403426e-05
2023-11-27,37.50496703999996,37.82291723999997,37.51,37.82,-0.005032960000036724,0.0029172399999666254
2023-12-04,36.902023499999984,37.49601739999998,36.9,37.5,0.002023499999985745,-0.003982600000021819
2023-12-11,36.58290811,36.92794483,36.58,36.93,0.0029081099999999083,-0.0020551699999984407
2023-12-18,35.97193880999997,36.52391087999997,35.97,36.52,0.0019388099999702035,0.003910879999963868
2024-01-01,35.899989719999994,36.43106123999999,35.9,36.43,-1.0280000005025158e-05,0.0010612399999914146
2024-01-08,36.015970879999976,36.206977279999975,36.02,36.21,-0.0040291200000268645,-0.0030227200000254584
2024-01-15,36.07304867999996,36.18698021999995,36.07,36.19,0.003048679999956505,-0.0030197800000451025
2024-01-22,36.35910363999997,36.52795319999998,36.36,36.53,-0.0008963600000271299,-0.002046800000023552
2024-01-29,36.66301993999998,36.799949059999975,36.66,36.8,0.0030199399999801813,-5.094000002259236e-05
2024-02-05,37.09890159999998,37.29694911999997,37.1,37.3,-0.0010984000000249239,-0.003050880000024847
2024-02-12,37.44396678999999,37.66511988,37.44,37.67,0.00396678999999267,-0.004880120000002819
2024-02-19,38.20490040000001,38.555924850000004,38.21,38.56,-0.005099599999994098,-0.004075149999998473
2024-02-26,38.20490040000001,38.555924850000004,38.37,38.76,-0.1650995999999907,-0.2040751499999942
2024-03-04,38.41857517,38.72069614,38.4,38.7,0.01857516999999831,0.02069613999999831
2024-03-11,38.497036599999994,38.532993839999996,38.5,38.53,-0.0029634000000058336,0.0029938399999949183
2024-03-18,38.42395200000001,38.452932000000004,38.42,38.45,0.003952000000005285,0.002932000000001267
2024-03-25,38.499067499999995,38.53292394,38.5,38.53,-0.0009325000000046657,0.0029239400000022897
2024-04-01,39.012,38.721,39.01,38.72,0.0020000000000024443,0.0009999999999976694
2024-04-08,39.66,39.135,39.66,39.14,0.0,-0.005000000000002558
2024-04-15,40.025,39.277,40.03,39.28,-0.005000000000002558,-0.0030000000000001137
2024-04-22,40.394,39.324,40.39,39.32,0.003999999999997783,0.003999999999997783
2024-04-29,40.398,39.058,40.4,39.06,-0.001999999999995339,-0.0020000000000024443
2024-05-06,40.223,38.524,40.22,38.52,0.0030000000000001137,0.003999999999997783
2024-05-13,39.696,38.025,39.7,38.03,-0.0040000000000048885,-0.005000000000002558
2024-05-20,39.268,37.513,39.27,37.51,-0.0020000000000024443,0.0030000000000001137
2024-05-27,39.004,37.275,39.0,37.28,0.003999999999997783,-0.005000000000002558
2024-06-03,38.591,36.794,38.59,36.79,0.0009999999999976694,0.003999999999997783
2024-06-10,37.911,36.066,37.91,36.07,0.0010000000000047748,-0.003999999999997783
2024-06-17,37.672,35.856,37.67,35.86,0.001999999999995339,-0.003999999999997783
2024-06-24,37.982,36.653,37.98,36.65,0.0020000000000024443,0.0030000000000001137
2024-07-01,38.256,37.002,38.26,37.0,-0.003999999999997783,0.0020000000000024443
2024-07-08,38.513,37.331,38.51,37.33,0.0030000000000001137,0.0010000000000047748
2024-07-15,38.686,37.326,38.69,37.33,-0.003999999999997783,-0.003999999999997783
2024-07-22,38.365,37.093,38.37,37.09,-0.0049999999999954525,0.0030000000000001137
2024-07-29,38.151,36.838,38.15,36.84,0.0010000000000047748,-0.0020000000000024443
2024-08-05,37.999,36.64,38.0,36.64,-0.0009999999999976694,0.0
2024-08-12,37.756,36.171,37.76,36.17,-0.003999999999997783,0.0009999999999976694
2024-08-19,37.607,35.978,37.61,35.98,-0.0030000000000001137,-0.001999999999995339
2024-08-26,37.236,35.541,37.24,35.54,-0.0040000000000048885,0.0009999999999976694
2024-09-02,36.952,35.244,36.95,35.24,0.001999999999995339,0.003999999999997783
2024-09-09,36.235,34.611,36.24,34.61,-0.005000000000002558,0.0009999999999976694
2024-09-16,35.436,33.85,35.44,33.85,-0.003999999999997783,0.0
2024-09-23,35.301,33.732,35.3,33.73,0.0010000000000047748,0.0020000000000024443
2024-09-30,35.204,33.644,35.2,33.64,0.003999999999997783,0.003999999999997783
2024-10-07,35.146,33.748,35.15,33.75,-0.003999999999997783,-0.0020000000000024443
2024-10-14,35.513,34.184,35.51,34.18,0.0030000000000001137,0.003999999999997783
2024-10-21,35.805,34.481,35.77,34.42,0.03499999999999659,0.06099999999999994
2024-10-28,35.857,34.511,35.86,34.51,-0.0030000000000001137,0.0010000000000047748
2024-11-04,35.797,34.413,35.8,34.41,-0.0030000000000001137,0.0030000000000001137
2024-11-11,35.755,34.4,35.76,34.4,-0.0049999999999954525,0.0
2024-11-18,35.204,33.644,35.68,34.74,-0.4759999999999991,-1.0960000000000036
2024-11-25,35.676,35.093,35.68,35.09,-0.003999999999997783,0.0030000000000001137
2024-12-02,35.739,35.255,35.74,35.26,-0.0010000000000047748,-0.0049999999999954525
2024-12-09,35.715,35.211,35.72,35.21,-0.0049999999999954525,0.0009999999999976694
2024-12-16,35.623,34.915,35.62,34.92,0.0030000000000001137,-0.005000000000002558
2025-01-06,35.801,35.235,35.8,35.24,0.0010000000000047748,-0.005000000000002558
2025-01-13,36.004,35.492,36.0,35.49,0.003999999999997783,0.001999999999995339
2025-01-20,36.512,36.077,36.51,36.08,0.0020000000000024443,-0.0030000000000001137
2025-01-27,36.81,36.369,36.81,36.37,0.0,-0.0009999999999976694
2025-02-03,36.506,36.013,36.51,36.01,-0.003999999999997783,0.0030000000000001137
2025-02-10,36.455,35.963,36.46,35.96,-0.005000000000002558,0.0030000000000001137
2025-02-17,36.516,36.053,36.52,36.05,-0.0040000000000048885,0.0030000000000001137
2025-02-24,36.511,36.035,36.51,36.04,0.0010000000000047748,-0.005000000000002558
2025-03-03,36.171,35.659,36.17,35.66,0.0009999999999976694,-0.0009999999999976694
2025-03-10,35.591,35.199,35.59,35.2,0.0009999999999976694,-0.0010000000000047748
2025-03-17,35.001,34.612,35.0,34.61,0.0009999999999976694,0.0020000000000024443
2025-03-24,34.708,34.346,34.71,34.35,-0.0020000000000024443,-0.0040000000000048885
2025-03-31,34.802,34.343,34.8,34.34,0.0020000000000024443,0.0030000000000001137
2025-04-07,35.02,34.365,35.02,34.37,0.0,-0.0049999999999954525
2025-04-14,34.497,33.521,34.5,33.52,-0.0030000000000001137,0.0009999999999976694
2025-04-21,34.247,33.233,34.25,33.23,-0.0030000000000001137,0.0030000000000001137
2025-04-28,34.175,33.125,34.18,33.13,-0.005000000000002558,-0.005000000000002558
2025-05-05,34.022,32.904,34.02,32.9,0.001999999999995339,0.0040000000000048885
2025-05-12,33.901,32.646,33.9,32.65,0.0010000000000047748,-0.003999999999997783
2025-05-19,33.924,32.567,33.92,32.57,0.003999999999997783,-0.0030000000000001137
2025-05-26,33.91,32.559,33.91,32.56,0.0,-0.0010000000000047748
2025-06-02,33.89,32.526,33.89,32.53,0.0,-0.003999999999997783
2025-06-09,33.889,32.51,33.89,32.51,-0.0009999999999976694,0.0
2025-06-16,33.949,32.629999999999995,33.95,32.63,-0.0010000000000047748,-7.105427357601002e-15
2025-06-23,34.873,33.708,34.87,33.71,0.0030000000000001137,-0.0020000000000024443
2025-06-30,34.903,33.813,34.9,33.81,0.0030000000000001137,0.0030000000000001137
2025-07-07,34.725,33.743,34.73,33.74,-0.0049999999999954525,0.0030000000000001137
2025-07-14,34.702,33.983,34.7,33.98,0.001999999999995339,0.0030000000000001137
2025-07-21,34.694,34.007,34.69,34.01,0.0040000000000048885,-0.0030000000000001137
2025-07-28,34.67,34.072,34.67,34.07,0.0,0.0020000000000024443
2025-08-04,34.662,34.064,34.66,34.06,0.0020000000000024443,0.003999999999997783
2025-08-11,34.52,33.881,34.52,33.88,0.0,0.0009999999999976694
2025-08-18,34.424,33.341,34.42,33.34,0.003999999999997783,0.0009999999999976694
2025-08-25,34.255,33.086,34.26,33.09,-0.0049999999999954525,-0.0040000000000048885
2025-09-01,34.204,33.019,34.2,33.02,0.003999999999997783,-0.0010000000000047748
2025-09-08,34.298,33.169,34.3,33.17,-0.001999999999995339,-0.0010000000000047748
2025-09-15,34.355,33.227,34.36,33.23,-0.005000000000002558,-0.0030000000000001137
2025-09-22,34.361,33.249,34.36,33.25,0.0009999999999976694,-0.0009999999999976694
2025-09-29,34.385,33.29,34.39,33.29,-0.005000000000002558,0.0
2025-10-06,34.376,33.284,34.38,33.28,-0.0040000000000048885,0.003999999999997783
2025-10-13,34.37,33.283,34.37,33.28,0.0,0.0030000000000001137
2025-10-20,34.229,32.994,34.23,32.99,-0.0009999999999976694,0.003999999999997783
2025-10-27,34.217,32.992,34.22,32.99,-0.0030000000000001137,0.001999999999995339
2025-11-03,34.456,33.368,34.46,33.37,-0.003999999999997783,-0.001999999999995339
2025-11-10,34.541,33.757,34.54,33.76,0.0009999999999976694,-0.0030000000000001137
2025-11-17,34.697,34.258,34.7,34.26,-0.0030000000000001137,-0.001999999999995339
2025-11-24,34.899,34.751,34.9,34.75,-0.0009999999999976694,0.0009999999999976694
2025-12-01,34.63,34.605,34.63,34.61,0.0,-0.005000000000002558
2025-12-08,34.324,34.014,34.32,34.01,0.003999999999997783,0.0040000000000048885
2025-12-15,33.9,33.474,33.9,33.47,0.0,0.003999999999997783
2025-12-22,33.32,32.723000000000006,33.32,32.72,0.0,0.003000000000007219
2025-12-29,33.246,32.659000000000006,33.25,32.66,-0.003999999999997783,-0.000999999999990564
2026-01-05,33.06,32.503,33.06,32.5,0.0,0.0030000000000001137
2026-01-12,32.911,32.359,32.91,32.36,0.0010000000000047748,-0.0009999999999976694
2026-01-19,32.884,32.337999999999994,32.88,32.34,0.003999999999997783,-0.0020000000000095497
2026-01-26,32.998,32.531,33.0,32.53,-0.0020000000000024443,0.0009999999999976694
2026-02-02,33.215,32.818,33.22,32.82,-0.0049999999999954525,-0.0020000000000024443
2026-02-09,33.225,32.992,33.23,32.99,-0.0049999999999954525,0.001999999999995339
2026-02-16,33.138,32.923,33.14,32.92,-0.0020000000000024443,0.0030000000000001137
2026-02-23,33.229,33.004,33.23,33.0,-0.0009999999999976694,0.003999999999997783
2026-03-02,33.79,33.486,33.79,33.49,0.0,-0.0040000000000048885
2026-03-09,36.136,38.928,36.14,38.93,-0.003999999999997783,-0.0020000000000024443
2026-03-16,38.153,42.541,38.15,42.54,0.0030000000000001137,0.0009999999999976694
2026-03-23,40.833,46.848,40.83,46.85,0.0030000000000001137,-0.0020000000000024443
2026-03-30,41.376,48.29,41.38,48.29,-0.0040000000000048885,0.0
2026-04-06,41.523,48.494,41.52,48.49,0.0030000000000001137,0.003999999999997783
2026-04-13,41.271,45.567,41.27,45.57,0.0009999999999976694,-0.0030000000000001137
2026-04-20,40.621,42.654,40.62,42.65,0.0010000000000047748,0.0040000000000048885
2026-04-27,41.0,41.589,41.0,41.59,0.0,-0.0010000000000047748
2026-05-04,42.282,43.027,42.28,43.03,0.001999999999995339,-0.0030000000000001137
2026-05-11,42.608,42.594,42.61,42.59,-0.0020000000000024443,0.003999999999997783
2026-05-18,42.379,40.689,42.38,40.69,-0.0010000000000047748,-0.0009999999999976694
2026-05-25,43.223,40.694,43.22,40.69,0.0030000000000001137,0.0040000000000048885
2026-06-01,41.661,38.458,41.66,38.46,0.0010000000000047748,-0.0020000000000024443
2026-06-08,40.457,38.206,40.46,38.21,-0.0030000000000001137,-0.003999999999997783
2026-06-15,39.915,37.822,39.92,37.82,-0.005000000000002558,0.0020000000000024443
2026-06-22,38.819,35.635,38.82,35.64,-0.0009999999999976694,-0.005000000000002558
2026-06-29,38.765,35.063,38.77,35.06,-0.005000000000002558,0.0030000000000001137
2026-07-06,39.151,35.503,39.15,35.5,0.0010000000000047748,0.0030000000000001137
2026-07-13,39.812,36.786,39.81,36.79,0.001999999999995339,-0.003999999999997783
2026-07-20,41.613,41.297,41.61,41.3,0.0030000000000001137,-0.0030000000000001137
2026-07-27,42.181,43.83,42.18,43.83,0.0009999999999976694,0.0
2026-08-03,42.224,44.631,42.22,44.63,0.003999999999997783,0.0009999999999976694
2026-08-10,41.304,43.973,41.3,43.97,0.0040000000000048885,0.0030000000000001137
2026-08-17,41.469,44.626,41.47,44.63,-0.0009999999999976694,-0.0040000000000048885
2026-08-24,41.908,45.76,41.91,45.76,-0.001999999999995339,0.0
