period,model,block,fit_status,target_center,target_scale,dropped_columns,n_train,train_start,train_end,training_last_release,as_of
2020-12,POOL_SEPARATE,catering,estimated,0.329330918953591,0.3421569953865261,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_SEPARATE,accommodation,estimated,0.14673621319476962,0.7307280012336307,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_SEPARATE,package_holidays,estimated,0.6319202066118739,8.703345330148125,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.12568490483314454,0.31703394358381154,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,actual_rent,estimated,0.19066590512346554,0.23155071303661973,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,imputed_rent,estimated,0.2597415767371642,0.27866789300079,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,catering,estimated,0.329330918953591,0.3421569953865261,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,accommodation,estimated,0.14673621319476962,0.7307280012336307,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,package_holidays,estimated,0.6319202066118739,8.703345330148125,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_12,remaining_core_tax_reconciliation,estimated,0.12568490483314454,0.31703394358381154,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,actual_rent,estimated,0.19066590512346554,0.23155071303661973,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,imputed_rent,estimated,0.2597415767371642,0.27866789300079,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,catering,estimated,0.329330918953591,0.3421569953865261,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,accommodation,estimated,0.14673621319476962,0.7307280012336307,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,package_holidays,estimated,0.6319202066118739,8.703345330148125,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2020-12,POOL_48,remaining_core_tax_reconciliation,estimated,0.12568490483314454,0.31703394358381154,,70,2015-02,2020-11,2020-12-10 09:00:00,2021-01-12 23:59:00
2021-01,POOL_SEPARATE,actual_rent,estimated,0.18921703762249933,0.23021476511856254,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_SEPARATE,imputed_rent,estimated,0.2608016724902938,0.2768144073359912,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_SEPARATE,catering,estimated,0.3258174159327353,0.3409918396850789,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_SEPARATE,accommodation,estimated,0.14209699326489272,0.7265421190252397,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_SEPARATE,package_holidays,estimated,0.625469401497316,8.641125911772562,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.12193774051345548,0.31635865667377777,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,actual_rent,estimated,0.18921703762249933,0.23021476511856254,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,imputed_rent,estimated,0.2608016724902938,0.2768144073359912,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,catering,estimated,0.3258174159327353,0.3409918396850789,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,accommodation,estimated,0.14209699326489272,0.7265421190252397,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,package_holidays,estimated,0.625469401497316,8.641125911772562,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_12,remaining_core_tax_reconciliation,estimated,0.12193774051345548,0.31635865667377777,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,actual_rent,estimated,0.18921703762249933,0.23021476511856254,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,imputed_rent,estimated,0.2608016724902938,0.2768144073359912,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,catering,estimated,0.3258174159327353,0.3409918396850789,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,accommodation,estimated,0.14209699326489272,0.7265421190252397,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,package_holidays,estimated,0.625469401497316,8.641125911772562,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-01,POOL_48,remaining_core_tax_reconciliation,estimated,0.12193774051345548,0.31635865667377777,,71,2015-02,2020-12,2021-01-13 09:00:00,2021-02-11 23:59:00
2021-02,POOL_SEPARATE,actual_rent,estimated,0.19511728831828845,0.23400621480232775,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_SEPARATE,imputed_rent,estimated,0.26181678559960364,0.27499302965956907,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_SEPARATE,catering,estimated,0.3257259773612656,0.3385828621554591,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_SEPARATE,accommodation,estimated,0.14266484914526112,0.7214235727853413,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_SEPARATE,package_holidays,estimated,0.7590469869703473,8.654598436678892,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.12530944214039735,0.31476176715084125,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,actual_rent,estimated,0.19511728831828845,0.23400621480232775,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,imputed_rent,estimated,0.26181678559960364,0.27499302965956907,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,catering,estimated,0.3257259773612656,0.3385828621554591,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,accommodation,estimated,0.14266484914526112,0.7214235727853413,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,package_holidays,estimated,0.7590469869703473,8.654598436678892,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_12,remaining_core_tax_reconciliation,estimated,0.12530944214039735,0.31476176715084125,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,actual_rent,estimated,0.19511728831828845,0.23400621480232775,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,imputed_rent,estimated,0.26181678559960364,0.27499302965956907,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,catering,estimated,0.3257259773612656,0.3385828621554591,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,accommodation,estimated,0.14266484914526112,0.7214235727853413,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,package_holidays,estimated,0.7590469869703473,8.654598436678892,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-02,POOL_48,remaining_core_tax_reconciliation,estimated,0.12530944214039735,0.31476176715084125,,72,2015-02,2021-01,2021-02-12 09:00:00,2021-03-09 23:59:00
2021-03,POOL_SEPARATE,actual_rent,estimated,0.19602735114208025,0.23250554362513312,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_SEPARATE,imputed_rent,estimated,0.2605095604692191,0.27330498993731855,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_SEPARATE,catering,estimated,0.3223537652717818,0.3374556231953742,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_SEPARATE,accommodation,estimated,0.14071053614327125,0.7165907364302249,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_SEPARATE,package_holidays,estimated,0.7810080518667734,8.596334949648679,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.12711744256319732,0.31332330713121465,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,actual_rent,estimated,0.19602735114208025,0.23250554362513312,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,imputed_rent,estimated,0.2605095604692191,0.27330498993731855,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,catering,estimated,0.3223537652717818,0.3374556231953742,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,accommodation,estimated,0.14071053614327125,0.7165907364302249,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,package_holidays,estimated,0.7810080518667734,8.596334949648679,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_12,remaining_core_tax_reconciliation,estimated,0.12711744256319732,0.31332330713121465,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,actual_rent,estimated,0.19602735114208025,0.23250554362513312,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,imputed_rent,estimated,0.2605095604692191,0.27330498993731855,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,catering,estimated,0.3223537652717818,0.3374556231953742,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,accommodation,estimated,0.14071053614327125,0.7165907364302249,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,package_holidays,estimated,0.7810080518667734,8.596334949648679,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-03,POOL_48,remaining_core_tax_reconciliation,estimated,0.12711744256319732,0.31332330713121465,,73,2015-02,2021-02,2021-03-10 09:00:00,2021-04-12 23:59:00
2021-04,POOL_SEPARATE,actual_rent,estimated,0.19572850914662335,0.2309218582385672,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_SEPARATE,imputed_rent,estimated,0.2581115458467339,0.2722093403483949,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_SEPARATE,catering,estimated,0.3201460456319428,0.3356739880721019,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_SEPARATE,accommodation,estimated,0.14127726405790933,0.7116823540316953,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_SEPARATE,package_holidays,estimated,0.6592272777770977,8.601287604604618,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.12638613278152508,0.31116450978041704,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,actual_rent,estimated,0.19572850914662335,0.2309218582385672,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,imputed_rent,estimated,0.2581115458467339,0.2722093403483949,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,catering,estimated,0.3201460456319428,0.3356739880721019,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,accommodation,estimated,0.14127726405790933,0.7116823540316953,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,package_holidays,estimated,0.6592272777770977,8.601287604604618,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_12,remaining_core_tax_reconciliation,estimated,0.12638613278152508,0.31116450978041704,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,actual_rent,estimated,0.19572850914662335,0.2309218582385672,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,imputed_rent,estimated,0.2581115458467339,0.2722093403483949,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,catering,estimated,0.3201460456319428,0.3356739880721019,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,accommodation,estimated,0.14127726405790933,0.7116823540316953,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,package_holidays,estimated,0.6592272777770977,8.601287604604618,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-04,POOL_48,remaining_core_tax_reconciliation,estimated,0.12638613278152508,0.31116450978041704,,74,2015-02,2021-03,2021-04-13 09:00:00,2021-05-10 23:59:00
2021-05,POOL_SEPARATE,actual_rent,estimated,0.19774842532096448,0.23002239541970576,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_SEPARATE,imputed_rent,estimated,0.26020256202659214,0.27096960680544185,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_SEPARATE,catering,estimated,0.31693563274838465,0.3345554812991563,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_SEPARATE,accommodation,estimated,0.14060900324148234,0.7068810243312112,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_SEPARATE,package_holidays,estimated,0.6124381395553814,8.552577474267961,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.13104333716529812,0.31206832111690813,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,actual_rent,estimated,0.19774842532096448,0.23002239541970576,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,imputed_rent,estimated,0.26020256202659214,0.27096960680544185,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,catering,estimated,0.31693563274838465,0.3345554812991563,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,accommodation,estimated,0.14060900324148234,0.7068810243312112,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,package_holidays,estimated,0.6124381395553814,8.552577474267961,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_12,remaining_core_tax_reconciliation,estimated,0.13104333716529812,0.31206832111690813,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,actual_rent,estimated,0.19774842532096448,0.23002239541970576,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,imputed_rent,estimated,0.26020256202659214,0.27096960680544185,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,catering,estimated,0.31693563274838465,0.3345554812991563,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,accommodation,estimated,0.14060900324148234,0.7068810243312112,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,package_holidays,estimated,0.6124381395553814,8.552577474267961,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-05,POOL_48,remaining_core_tax_reconciliation,estimated,0.13104333716529812,0.31206832111690813,,75,2015-02,2021-04,2021-05-11 09:00:00,2021-06-09 23:59:00
2021-06,POOL_SEPARATE,actual_rent,estimated,0.1985611509211395,0.22859359447831037,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_SEPARATE,imputed_rent,estimated,0.26765313727613343,0.2768833247883695,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_SEPARATE,catering,estimated,0.3148523255058483,0.3328135483752975,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_SEPARATE,accommodation,estimated,0.14714734226028264,0.704462463717477,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_SEPARATE,package_holidays,estimated,0.5930269433819028,8.497054200453686,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.1343255135951872,0.31144899998188036,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,actual_rent,estimated,0.1985611509211395,0.22859359447831037,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,imputed_rent,estimated,0.26765313727613343,0.2768833247883695,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,catering,estimated,0.3148523255058483,0.3328135483752975,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,accommodation,estimated,0.14714734226028264,0.704462463717477,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,package_holidays,estimated,0.5930269433819028,8.497054200453686,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_12,remaining_core_tax_reconciliation,estimated,0.1343255135951872,0.31144899998188036,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,actual_rent,estimated,0.1985611509211395,0.22859359447831037,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,imputed_rent,estimated,0.26765313727613343,0.2768833247883695,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,catering,estimated,0.3148523255058483,0.3328135483752975,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,accommodation,estimated,0.14714734226028264,0.704462463717477,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,package_holidays,estimated,0.5930269433819028,8.497054200453686,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-06,POOL_48,remaining_core_tax_reconciliation,estimated,0.1343255135951872,0.31144899998188036,,76,2015-02,2021-05,2021-06-10 09:00:00,2021-07-12 23:59:00
2021-07,POOL_SEPARATE,actual_rent,estimated,0.19934404286877017,0.22718860019404663,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_SEPARATE,imputed_rent,estimated,0.2801447614247722,0.2960924950930357,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_SEPARATE,catering,estimated,0.32515907312680975,0.34276385781248153,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_SEPARATE,accommodation,estimated,0.15111281428005566,0.7006770665778684,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_SEPARATE,package_holidays,estimated,0.6407094232577314,8.4513312359464,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.14091750849917004,0.31471740151794736,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,actual_rent,estimated,0.19934404286877017,0.22718860019404663,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,imputed_rent,estimated,0.2801447614247722,0.2960924950930357,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,catering,estimated,0.32515907312680975,0.34276385781248153,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,accommodation,estimated,0.15111281428005566,0.7006770665778684,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,package_holidays,estimated,0.6407094232577314,8.4513312359464,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_12,remaining_core_tax_reconciliation,estimated,0.14091750849917004,0.31471740151794736,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,actual_rent,estimated,0.19934404286877017,0.22718860019404663,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,imputed_rent,estimated,0.2801447614247722,0.2960924950930357,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,catering,estimated,0.32515907312680975,0.34276385781248153,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,accommodation,estimated,0.15111281428005566,0.7006770665778684,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,package_holidays,estimated,0.6407094232577314,8.4513312359464,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-07,POOL_48,remaining_core_tax_reconciliation,estimated,0.14091750849917004,0.31471740151794736,,77,2015-02,2021-06,2021-07-13 09:00:00,2021-08-09 23:59:00
2021-08,POOL_SEPARATE,actual_rent,estimated,0.20451155050576317,0.23027632171273904,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_SEPARATE,imputed_rent,estimated,0.29627702779703835,0.3268511675154067,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_SEPARATE,catering,estimated,0.33404178966614534,0.34945051604315014,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_SEPARATE,accommodation,estimated,0.17227549360725755,0.7207672306101918,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_SEPARATE,package_holidays,estimated,0.9299995875372702,8.776396105185682,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.14572538370517057,0.3118557676407019,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,actual_rent,estimated,0.20451155050576317,0.23027632171273904,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,imputed_rent,estimated,0.29627702779703835,0.3268511675154067,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,catering,estimated,0.33404178966614534,0.34945051604315014,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,accommodation,estimated,0.17227549360725755,0.7207672306101918,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,package_holidays,estimated,0.9299995875372702,8.776396105185682,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_12,remaining_core_tax_reconciliation,estimated,0.14572538370517057,0.3118557676407019,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,actual_rent,estimated,0.20451155050576317,0.23027632171273904,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,imputed_rent,estimated,0.29627702779703835,0.3268511675154067,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,catering,estimated,0.33404178966614534,0.34945051604315014,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,accommodation,estimated,0.17227549360725755,0.7207672306101918,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,package_holidays,estimated,0.9299995875372702,8.776396105185682,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-08,POOL_48,remaining_core_tax_reconciliation,estimated,0.14572538370517057,0.3118557676407019,,78,2015-02,2021-07,2021-08-10 09:00:00,2021-09-09 23:59:00
2021-09,POOL_SEPARATE,actual_rent,estimated,0.20408844731747885,0.22882633356584928,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_SEPARATE,imputed_rent,estimated,0.3167529590665203,0.37226856683959053,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_SEPARATE,catering,estimated,0.34158850825441606,0.35362319167760065,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_SEPARATE,accommodation,estimated,0.18353715701292347,0.723093531309435,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_SEPARATE,package_holidays,estimated,0.9593924094712949,8.72386829605889,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_SEPARATE,remaining_core_tax_reconciliation,estimated,0.15203747629502826,0.31593538568682994,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,actual_rent,estimated,0.20408844731747885,0.22882633356584928,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,imputed_rent,estimated,0.3167529590665203,0.37226856683959053,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,catering,estimated,0.34158850825441606,0.35362319167760065,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,accommodation,estimated,0.18353715701292347,0.723093531309435,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,package_holidays,estimated,0.9593924094712949,8.72386829605889,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_12,remaining_core_tax_reconciliation,estimated,0.15203747629502826,0.31593538568682994,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
2021-09,POOL_48,actual_rent,estimated,0.20408844731747885,0.22882633356584928,,79,2015-02,2021-08,2021-09-10 09:00:00,2021-10-10 23:59:00
