period,model,block,prediction,weight,contribution,units
2019-12,POOL_SEPARATE,imputed_rent,0.5737820679736821,0.10385733600000001,0.05959147702431755,headline percentage-point projection
2019-12,POOL_SEPARATE,catering,0.8949318155394554,0.051351304,0.0459559157190385,headline percentage-point projection
2019-12,POOL_SEPARATE,accommodation,0.2687769039275495,0.007778524,0.002090687597846138,headline percentage-point projection
2019-12,POOL_SEPARATE,package_holidays,0.37054120057703666,0.019182249,0.00710781357422766,headline percentage-point projection
2019-12,POOL_SEPARATE,remaining_core_tax_reconciliation,0.07955593786436671,0.3339649720040815,0.026568896561631673,headline percentage-point projection
2019-12,POOL_12,actual_rent,0.13033754273411066,0.033660201,0.0043871878862762545,headline percentage-point projection
2019-12,POOL_12,imputed_rent,0.5613954027469117,0.10385733600000001,0.058305030971941334,headline percentage-point projection
2019-12,POOL_12,catering,0.8691918506077498,0.051351304,0.044634134954881145,headline percentage-point projection
2019-12,POOL_12,accommodation,0.2490474422863499,0.007778524,0.0019372215069629877,headline percentage-point projection
2019-12,POOL_12,package_holidays,0.4372428421084865,0.019182249,0.008387301070792672,headline percentage-point projection
2019-12,POOL_12,remaining_core_tax_reconciliation,0.07845569948199543,0.3339649720040815,0.026201455481065235,headline percentage-point projection
2019-12,POOL_48,actual_rent,0.1295696885375301,0.033660201,0.004361341759680659,headline percentage-point projection
2019-12,POOL_48,imputed_rent,0.5303628188409429,0.10385733600000001,0.05508206947827095,headline percentage-point projection
2019-12,POOL_48,catering,0.8265501784681739,0.051351304,0.042444429485773455,headline percentage-point projection
2019-12,POOL_48,accommodation,0.22276456907414005,0.007778524,0.0017327795468928561,headline percentage-point projection
2019-12,POOL_48,package_holidays,0.45462230233561185,0.019182249,0.008720678204354987,headline percentage-point projection
2019-12,POOL_48,remaining_core_tax_reconciliation,0.08781738259908824,0.3339649720040815,0.029327929721176215,headline percentage-point projection
2020-01,POOL_SEPARATE,actual_rent,0.3041316129822353,0.033660201,0.010237131223436249,headline percentage-point projection
2020-01,POOL_SEPARATE,imputed_rent,0.28945537102971974,0.10385733600000001,0.03006206372603827,headline percentage-point projection
2020-01,POOL_SEPARATE,catering,0.3772623371540513,0.051351304,0.019372912962948182,headline percentage-point projection
2020-01,POOL_SEPARATE,accommodation,-0.3152147683806435,0.007778524,-0.002451905641003277,headline percentage-point projection
2020-01,POOL_SEPARATE,package_holidays,8.42156187107574,0.019182249,0.16154449677988073,headline percentage-point projection
2020-01,POOL_SEPARATE,remaining_core_tax_reconciliation,0.04838417060493216,0.3337258502099969,0.016147048471836525,headline percentage-point projection
2020-01,POOL_12,actual_rent,0.31711605061647263,0.033660201,0.010674190004076644,headline percentage-point projection
2020-01,POOL_12,imputed_rent,0.2881165125329123,0.10385733600000001,0.029923013449278887,headline percentage-point projection
2020-01,POOL_12,catering,0.3735451477085907,0.051351304,0.019182030437708743,headline percentage-point projection
2020-01,POOL_12,accommodation,-0.2743787044584195,0.007778524,-0.002134261337718723,headline percentage-point projection
2020-01,POOL_12,package_holidays,7.907528055641622,0.019182249,0.15168417213780344,headline percentage-point projection
2020-01,POOL_12,remaining_core_tax_reconciliation,0.017325194951732584,0.3337258502099969,0.005781865415320902,headline percentage-point projection
2020-01,POOL_48,actual_rent,0.32862726109543716,0.033660201,0.011061659662551895,headline percentage-point projection
2020-01,POOL_48,imputed_rent,0.28703635872981537,0.10385733600000001,0.02981083155281897,headline percentage-point projection
2020-01,POOL_48,catering,0.3765456807211769,0.051351304,0.019336111720600093,headline percentage-point projection
