clock,report_date,quarter,cutoff_date,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,included,scope
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.124992741798984,7.563594181986673,0.5613985598123108,-0.06375230820101585,-0.6251508680133266,0.06375230820101585,0.07564526481847905,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2023Q4,2023-07-21,2,2023-06,2023-07-12 21:59:00+00:00,cnb,8.18874505,7.563594181986673,0.6251508680133266,0.0,-0.6251508680133266,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,1.4349914546904394,2.085759093902354,-0.6507676392119144,-1.1137893753095607,-0.4630217360976463,-0.1877459031142681,-0.20910939214656996,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.8381685682428195,2.085759093902354,0.7524094743404657,0.2893877382428194,-0.4630217360976463,-0.2893877382428194,-0.3517308889784174,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q1,2023-07-21,3,2023-06,2023-07-12 21:59:00+00:00,cnb,2.54878083,2.085759093902354,0.4630217360976463,0.0,-0.4630217360976463,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,STABLE_PIPELINE_R14B,2.0176574763609376,2.4619743363836153,-0.4443168600226777,-0.3303941036390623,0.11392275638361538,-0.3303941036390623,-0.18443907767837117,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.8731933776715413,2.4619743363836153,1.411219041287926,1.5251417976715413,0.11392275638361538,-1.2972962849043106,-1.9785607880715723,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-08-10,2024Q2,2023-07-21,4,2023-06,2023-07-12 21:59:00+00:00,cnb,2.34805158,2.4619743363836153,-0.11392275638361538,0.0,0.11392275638361538,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,8.755307527571075,7.563594181986673,1.191713345584402,1.2683545229999753,0.0766411774155733,-1.1150721681688287,-1.414306827968323,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.742446944583504,7.563594181986673,1.178852762596831,1.2554939400124043,0.0766411774155733,-1.1022115851812577,-1.383819965806535,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733,0.0,0.0766411774155733,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.1779260512386265,2.085759093902354,1.0921669573362727,0.4534976702971063,-0.6386692870391664,-0.4534976702971063,-0.7849302044900546,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.265327137372973,2.085759093902354,1.1795680434706193,0.5408987564314529,-0.6386692870391664,-0.5408987564314529,-0.9834823109699877,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,cnb,2.72442838094152,2.085759093902354,0.6386692870391664,0.0,-0.6386692870391664,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.6384561432394222,2.4619743363836153,1.176481806855807,1.0379462532394221,-0.1385355536163848,-1.0379462532394221,-1.364917342246906,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.918488055705854,2.4619743363836153,1.4565137193222388,1.317978165705854,-0.1385355536163848,-1.317978165705854,-2.102240114958103,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,cnb,2.60050989,2.4619743363836153,0.1385355536163848,0.0,-0.1385355536163848,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.5408989133279754,2.3104616266815143,1.230437286646461,1.3051632633279753,0.07472597668151426,-1.1557113099649468,-1.5083919447788992,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,4.3049293566594065,2.3104616266815143,1.9944677299778921,2.0691937066594064,0.07472597668151426,-1.9197417532963779,-3.9723175543321596,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,cnb,2.23573565,2.3104616266815143,-0.07472597668151426,0.0,0.07472597668151426,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,8.755307527571075,7.563594181986673,1.191713345584402,1.2683545229999753,0.0766411774155733,-1.1150721681688287,-1.414306827968323,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,8.742446944583504,7.563594181986673,1.178852762596831,1.2554939400124043,0.0766411774155733,-1.1022115851812577,-1.383819965806535,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2023Q4,2023-10-20,1,2023-09,2023-10-09 21:59:00+00:00,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733,0.0,0.0766411774155733,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.1779260512386265,2.085759093902354,1.0921669573362727,0.4534976702971063,-0.6386692870391664,-0.4534976702971063,-0.7849302044900546,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.265327137372973,2.085759093902354,1.1795680434706193,0.5408987564314529,-0.6386692870391664,-0.5408987564314529,-0.9834823109699877,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q1,2023-10-20,2,2023-09,2023-10-09 21:59:00+00:00,cnb,2.72442838094152,2.085759093902354,0.6386692870391664,0.0,-0.6386692870391664,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.6384561432394222,2.4619743363836153,1.176481806855807,1.0379462532394221,-0.1385355536163848,-1.0379462532394221,-1.364917342246906,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.918488055705854,2.4619743363836153,1.4565137193222388,1.317978165705854,-0.1385355536163848,-1.317978165705854,-2.102240114958103,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q2,2023-10-20,3,2023-09,2023-10-09 21:59:00+00:00,cnb,2.60050989,2.4619743363836153,0.1385355536163848,0.0,-0.1385355536163848,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.5408989133279754,2.3104616266815143,1.230437286646461,1.3051632633279753,0.07472597668151426,-1.1557113099649468,-1.5083919447788992,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,4.3049293566594065,2.3104616266815143,1.9944677299778921,2.0691937066594064,0.07472597668151426,-1.9197417532963779,-3.9723175543321596,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2023-11-09,2024Q3,2023-10-20,4,2023-09,2023-10-09 21:59:00+00:00,cnb,2.23573565,2.3104616266815143,-0.07472597668151426,0.0,0.07472597668151426,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q1,2024-01-26,1,2024-01,2024-02-14 22:59:00+00:00,STABLE_PIPELINE_R14B,1.4834804174834906,2.085759093902354,-0.6022786764188632,-1.3800020194219793,-0.7777233430031161,0.17544466658425284,0.24211399418308477,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q1,2024-01-26,1,2024-01,2024-02-14 22:59:00+00:00,TRANSMISSION_SERVICES_R16,1.4939985657534305,2.085759093902354,-0.5917605281489233,-1.3694838711520394,-0.7777233430031161,0.18596281485419275,0.2546730755768498,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q1,2024-01-26,1,2024-01,2024-02-14 22:59:00+00:00,cnb,2.86348243690547,2.085759093902354,0.7777233430031161,0.0,-0.7777233430031161,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q2,2024-01-26,2,2024-01,2024-02-14 22:59:00+00:00,STABLE_PIPELINE_R14B,1.5388374032305927,2.4619743363836153,-0.9231369331530226,-1.1097187567694073,-0.18658182361638476,-0.7365551095366378,-0.8173690204471523,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q2,2024-01-26,2,2024-01,2024-02-14 22:59:00+00:00,TRANSMISSION_SERVICES_R16,1.711927667446434,2.4619743363836153,-0.7500466689371812,-0.936628492553566,-0.18658182361638476,-0.5634648453207964,-0.5277572286797457,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q2,2024-01-26,2,2024-01,2024-02-14 22:59:00+00:00,cnb,2.64855616,2.4619743363836153,0.18658182361638476,0.0,-0.18658182361638476,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q3,2024-01-26,3,2024-01,2024-02-14 22:59:00+00:00,STABLE_PIPELINE_R14B,1.2245635845480234,2.3104616266815143,-1.085898042133491,-1.0272581554519766,0.05863988668151432,-1.0272581554519766,-1.175735921599328,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q3,2024-01-26,3,2024-01,2024-02-14 22:59:00+00:00,TRANSMISSION_SERVICES_R16,1.6530644347374324,2.3104616266815143,-0.657397191944082,-0.5987573052625677,0.05863988668151432,-0.5987573052625677,-0.4287324316659433,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q3,2024-01-26,3,2024-01,2024-02-14 22:59:00+00:00,cnb,2.25182174,2.3104616266815143,-0.05863988668151432,0.0,0.05863988668151432,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q4,2024-01-26,4,2024-01,2024-02-14 22:59:00+00:00,STABLE_PIPELINE_R14B,1.6994486593523515,2.8836531940027847,-1.1842045346504333,-1.0165605506476487,0.16764398400278457,-1.0165605506476487,-1.3742358745143233,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q4,2024-01-26,4,2024-01,2024-02-14 22:59:00+00:00,TRANSMISSION_SERVICES_R16,2.6271050164758236,2.8836531940027847,-0.25654817752696113,-0.08890419352417656,0.16764398400278457,-0.08890419352417656,-0.037712462020079274,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-02-15,2024Q4,2024-01-26,4,2024-01,2024-02-14 22:59:00+00:00,cnb,2.71600921,2.8836531940027847,-0.16764398400278457,0.0,0.16764398400278457,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q1,2024-01-26,1,2023-12,2024-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,1.8446947791138342,2.085759093902354,-0.24106431478851964,-1.0187876577916357,-0.7777233430031161,0.5366590282145964,0.546741594387484,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q1,2024-01-26,1,2023-12,2024-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,1.843955334998622,2.085759093902354,-0.24180375890373185,-1.019527101906848,-0.7777233430031161,0.5359195840993842,0.5463845404319685,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q1,2024-01-26,1,2023-12,2024-01-10 22:59:00+00:00,cnb,2.86348243690547,2.085759093902354,0.7777233430031161,0.0,-0.7777233430031161,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q2,2024-01-26,2,2023-12,2024-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,2.1237489226239745,2.4619743363836153,-0.33822541375964077,-0.5248072373760255,-0.18658182361638476,-0.151643590143256,-0.07958365360886448,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q2,2024-01-26,2,2023-12,2024-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,2.1866537437398175,2.4619743363836153,-0.2753205926437978,-0.4619024162601826,-0.18658182361638476,-0.08873876902741307,-0.04098865182971635,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q2,2024-01-26,2,2023-12,2024-01-10 22:59:00+00:00,cnb,2.64855616,2.4619743363836153,0.18658182361638476,0.0,-0.18658182361638476,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q3,2024-01-26,3,2023-12,2024-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,2.0000448711663226,2.3104616266815143,-0.31041675551519177,-0.25177686883367745,0.05863988668151432,-0.25177686883367745,-0.0929199257945575,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q3,2024-01-26,3,2023-12,2024-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,2.2376498973149914,2.3104616266815143,-0.07281172936652291,-0.014171842685008595,0.05863988668151432,-0.014171842685008595,-0.0018629116233229354,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q3,2024-01-26,3,2023-12,2024-01-10 22:59:00+00:00,cnb,2.25182174,2.3104616266815143,-0.05863988668151432,0.0,0.05863988668151432,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q4,2024-01-26,4,2023-12,2024-01-10 22:59:00+00:00,STABLE_PIPELINE_R14B,2.4920005262420193,2.8836531940027847,-0.39165266776076546,-0.2240086837579809,0.16764398400278457,-0.2240086837579809,-0.12528730679179864,False,True,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q4,2024-01-26,4,2023-12,2024-01-10 22:59:00+00:00,TRANSMISSION_SERVICES_R16,3.4227948126244137,2.8836531940027847,0.5391416186216289,0.7067856026244135,0.16764398400278457,-0.37149763461884433,-0.26256917955762404,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-02-15,2024Q4,2024-01-26,4,2023-12,2024-01-10 22:59:00+00:00,cnb,2.71600921,2.8836531940027847,-0.16764398400278457,0.0,0.16764398400278457,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.4454092246622463,2.4619743363836153,-0.016565111721368986,0.006101579678336133,0.02266669139970512,0.006101579678336133,0.0002393759726680299,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.4761743174062025,2.4619743363836153,0.014199981022587238,0.03686667242229236,0.02266669139970512,0.008466710377117881,0.0003121394379676283,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,cnb,2.43930764498391,2.4619743363836153,-0.02266669139970512,0.0,0.02266669139970512,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.324498751060002,2.3104616266815143,0.014037124378487587,0.21040377106000197,0.19636664668151438,0.1823295223030268,0.038362819068125574,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.392960118526458,2.3104616266815143,0.08249849184494362,0.278865138526458,0.19636664668151438,0.11386815483657076,0.03175385877225247,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,cnb,2.11409498,2.3104616266815143,-0.19636664668151438,0.0,0.19636664668151438,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.0204709822377147,2.8836531940027847,0.13681778823492996,0.5052941222377147,0.3684763340027848,0.23165854576785483,0.11705570154263367,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.1905759173339505,2.8836531940027847,0.30692272333116577,0.6753990573339506,0.3684763340027848,0.06155361067161902,0.041573250623112484,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,cnb,2.51517686,2.8836531940027847,-0.3684763340027848,0.0,0.3684763340027848,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.7597451049527515,2.731002175839953,0.02874292911279852,0.40848711495275136,0.37974418583995284,0.3510012567271543,0.1433794907052653,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.4004752754457,2.731002175839953,0.6694730996057472,1.0492172854457,0.37974418583995284,-0.28972891376579435,-0.303988584416478,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,cnb,2.35125799,2.731002175839953,-0.37974418583995284,0.0,0.37974418583995284,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.4454092246622463,2.4619743363836153,-0.016565111721368986,0.006101579678336133,0.02266669139970512,0.006101579678336133,0.0002393759726680299,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.4761743174062025,2.4619743363836153,0.014199981022587238,0.03686667242229236,0.02266669139970512,0.008466710377117881,0.0003121394379676283,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q2,2024-04-26,1,2024-03,2024-04-09 21:59:00+00:00,cnb,2.43930764498391,2.4619743363836153,-0.02266669139970512,0.0,0.02266669139970512,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.324498751060002,2.3104616266815143,0.014037124378487587,0.21040377106000197,0.19636664668151438,0.1823295223030268,0.038362819068125574,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.392960118526458,2.3104616266815143,0.08249849184494362,0.278865138526458,0.19636664668151438,0.11386815483657076,0.03175385877225247,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q3,2024-04-26,2,2024-03,2024-04-09 21:59:00+00:00,cnb,2.11409498,2.3104616266815143,-0.19636664668151438,0.0,0.19636664668151438,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,3.0204709822377147,2.8836531940027847,0.13681778823492996,0.5052941222377147,0.3684763340027848,0.23165854576785483,0.11705570154263367,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.1905759173339505,2.8836531940027847,0.30692272333116577,0.6753990573339506,0.3684763340027848,0.06155361067161902,0.041573250623112484,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2024Q4,2024-04-26,3,2024-03,2024-04-09 21:59:00+00:00,cnb,2.51517686,2.8836531940027847,-0.3684763340027848,0.0,0.3684763340027848,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.7597451049527515,2.731002175839953,0.02874292911279852,0.40848711495275136,0.37974418583995284,0.3510012567271543,0.1433794907052653,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,3.4004752754457,2.731002175839953,0.6694730996057472,1.0492172854457,0.37974418583995284,-0.28972891376579435,-0.303988584416478,False,True,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
cutoff,2024-05-09,2025Q1,2024-04-26,4,2024-03,2024-04-09 21:59:00+00:00,cnb,2.35125799,2.731002175839953,-0.37974418583995284,0.0,0.37974418583995284,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q3,2024-07-26,1,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.0622746676054073,2.3104616266815143,-0.248186959076107,0.022988629735977373,0.27117558881208437,0.022988629735977373,0.011939433312135442,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q3,2024-07-26,1,2024-06,2024-07-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.144302521701437,2.3104616266815143,-0.16615910498007747,0.1050164838320069,0.27117558881208437,0.1050164838320069,0.045927351799800245,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q3,2024-07-26,1,2024-06,2024-07-09 21:59:00+00:00,cnb,2.03928603786943,2.3104616266815143,-0.27117558881208437,0.0,0.27117558881208437,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q4,2024-07-26,2,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.5946139995245816,2.8836531940027847,-0.28903919447820314,0.2784241295245815,0.5674633240027847,0.2784241295245815,0.2384709681436808,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q4,2024-07-26,2,2024-06,2024-07-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.7274307859671683,2.8836531940027847,-0.1562224080356165,0.41124091596716816,0.5674633240027847,0.41124091596716816,0.2976091833158427,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2024Q4,2024-07-26,2,2024-06,2024-07-09 21:59:00+00:00,cnb,2.31618987,2.8836531940027847,-0.5674633240027847,0.0,0.5674633240027847,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2025Q1,2024-07-26,3,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.2739304256758364,2.731002175839953,-0.4570717501641166,0.0871073856758362,0.5441791358399528,0.0871073856758362,0.08721634708542916,False,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2025Q1,2024-07-26,3,2024-06,2024-07-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.4699909021920257,2.731002175839953,-0.2610112736479273,0.2831678621920255,0.5441791358399528,0.2831678621920255,0.2280040469122046,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2025Q1,2024-07-26,3,2024-06,2024-07-09 21:59:00+00:00,cnb,2.18682304,2.731002175839953,-0.5441791358399528,0.0,0.5441791358399528,0.0,0.0,False,False,False,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2025Q2,2024-07-26,4,2024-06,2024-07-09 21:59:00+00:00,STABLE_PIPELINE_R14B,2.040837090936145,2.380373322135417,-0.339536231199272,0.29149645093614507,0.6310326821354171,0.29149645093614507,0.28291739362601287,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
report,2024-08-08,2025Q2,2024-07-26,4,2024-06,2024-07-09 21:59:00+00:00,TRANSMISSION_SERVICES_R16,2.429514477073042,2.380373322135417,0.04914115493762505,0.6801738370730421,0.6310326821354171,0.581891527197792,0.39578739281441466,True,False,True,True,paired_pipeline_TRANSMISSION_SERVICES_R16
