origin,signal,band,stage,family,config,predicted_change,status,as_of,current_z,projected_z,row_present,target,actual_z,unit,included,reason,projection_error,persistence_error,squared_loss_difference,absolute_loss_difference
2020-11,services,2,signal,services,l10,0.02525636843681711,estimated,2020-12-09 23:59:00,2.46926125903715,2.494517627473967,True,2021-08,4.079919371144425,annual_log_pp,True,included,-1.5854017436704577,-1.610658112107275,-0.0807208652636433,-0.025256368436817223
2020-11,services,3,signal,services,l10,0.025485431054239976,estimated,2020-12-09 23:59:00,2.46926125903715,2.49474669009139,True,2021-11,6.887194384058252,annual_log_pp,True,included,-4.3924476939668615,-4.4179331250211025,-0.2245363529239235,-0.025485431054240948
2020-11,goods,0,signal,goods,l1,0.03639430604016319,estimated,2020-12-09 23:59:00,3.6331929247390287,3.6695872307791917,True,2021-02,3.2787846336538564,annual_log_pp,True,included,0.39080259712533527,0.35440829108517224,0.027121433129994932,0.03639430604016303
2020-11,goods,1,signal,goods,l10,-0.003021805811097767,estimated,2020-12-09 23:59:00,3.6331929247390287,3.630171118927931,True,2021-05,2.8587142042143436,annual_log_pp,True,included,0.7714569147135872,0.774478720524685,-0.004671517286146121,-0.0030218058110977886
2020-11,goods,2,signal,goods,l1,-0.15074035977678532,estimated,2020-12-09 23:59:00,3.6331929247390287,3.4824525649622435,True,2021-08,3.664176678570309,annual_log_pp,True,included,-0.18172411360806562,-0.03098375383128049,0.03206366046515975,0.15074035977678513
2020-11,goods,3,signal,goods,l1,-0.3046694201628533,estimated,2020-12-09 23:59:00,3.6331929247390287,3.328523504576175,True,2021-11,6.012652133756629,annual_log_pp,True,included,-2.684128629180454,-2.3794592090176003,1.5427203706074772,0.3046694201628535
2020-12,services,0,signal,services,l10,-0.0023970837460701444,estimated,2021-01-12 23:59:00,2.6641930946421177,2.6617960108960474,True,2021-03,2.2738530805720196,annual_log_pp,True,included,0.3879429303240278,0.3903400140700981,-0.001865609395850898,-0.002397083746070283
2020-12,services,1,signal,services,l10,0.010712801288561365,estimated,2021-01-12 23:59:00,2.6641930946421177,2.6749058959306793,True,2021-06,2.955472129485704,annual_log_pp,True,included,-0.2805662335550245,-0.2912790348435861,-0.006126064728158465,-0.010712801288561558
2020-12,services,2,signal,services,l10,0.0029749060974602814,estimated,2021-01-12 23:59:00,2.6641930946421177,2.667168000739578,True,2021-09,4.939155489331382,annual_log_pp,True,included,-2.271987488591804,-2.2749623946892643,-0.013526748932618737,-0.002974906097460206
2020-12,services,3,signal,services,l10,-0.025545077388909744,estimated,2021-01-12 23:59:00,2.6641930946421177,2.638648017253208,True,2021-12,7.632798629410812,annual_log_pp,True,included,-4.994150612157604,-4.9686055347686935,0.2544993767800783,0.025545077388910542
2020-12,goods,0,signal,goods,l10,0.007742251099899006,estimated,2021-01-12 23:59:00,3.5367143837291315,3.5444566348290305,True,2021-03,3.1494601908008915,annual_log_pp,True,included,0.39499644402813905,0.38725419292824004,0.00605638085437224,0.007742251099899011
2020-12,goods,1,signal,goods,l10,-0.014490570971357976,estimated,2021-01-12 23:59:00,3.5367143837291315,3.5222238127577734,True,2021-06,2.9557545444629585,annual_log_pp,True,included,0.5664692682948149,0.580959839266173,-0.01662690291771457,-0.014490570971358085
2020-12,goods,2,signal,goods,l1,-0.24528647474974913,estimated,2021-01-12 23:59:00,3.5367143837291315,3.2914279089793825,True,2021-09,4.398913340858937,annual_log_pp,True,included,-1.1074854318795544,-0.8621989571298054,0.4831369401497191,0.24528647474974896
2020-12,goods,3,signal,goods,l1,-0.29336634483412827,estimated,2021-01-12 23:59:00,3.5367143837291315,3.2433480388950033,True,2021-12,7.069954701183082,annual_log_pp,True,included,-3.826606662288079,-3.533240317453951,2.159131406985418,0.29336634483412816
2021-01,services,0,signal,services,l10,-0.004032183369519639,estimated,2021-02-11 23:59:00,2.6641930946421177,2.660160911272598,True,2021-04,2.3713665582088574,annual_log_pp,True,included,0.2887943530637407,0.2928265364332603,-0.002345202077995004,-0.004032183369519604
2021-01,services,1,signal,services,l10,0.004376530929646252,estimated,2021-02-11 23:59:00,2.6641930946421177,2.668569625571764,True,2021-07,3.3747648697143746,annual_log_pp,True,included,-0.7061952441426107,-0.7105717750722569,-0.006200524679696506,-0.004376530929646183
2021-01,services,2,signal,services,l10,0.0018489329650754967,estimated,2021-02-11 23:59:00,2.6641930946421177,2.6660420276071934,True,2021-10,5.918224766409062,annual_log_pp,True,included,-3.2521827388018685,-3.254031671766944,-0.012029554301550505,-0.0018489329650757114
2021-01,services,3,signal,services,l10,-0.015984703209032808,estimated,2021-02-11 23:59:00,2.6641930946421177,2.648208391433085,True,2022-01,8.401945198084547,annual_log_pp,True,included,-5.753736806651462,-5.73775210344243,0.1836880396577314,0.015984703209031892
2021-01,goods,0,signal,goods,l10,-0.013837717608490162,estimated,2021-02-11 23:59:00,3.2467190137501496,3.2328812961416595,True,2021-04,2.891060963990293,annual_log_pp,True,included,0.34182033215136665,0.3556580497598567,-0.0096515088869141,-0.013837717608490063
2021-01,goods,1,signal,goods,l10,-0.03346646268485104,estimated,2021-02-11 23:59:00,3.2467190137501496,3.2132525510652985,True,2021-07,3.2141537712735566,annual_log_pp,True,included,-0.0009012202082581133,0.03256524247659298,-0.001059682819695523,-0.03166402226833487
2021-01,goods,2,signal,goods,l1,-0.2607797585488383,estimated,2021-02-11 23:59:00,3.2467190137501496,2.9859392552013113,True,2021-10,5.099352994152814,annual_log_pp,True,included,-2.1134137389515026,-1.8526339804026644,1.0342649666463504,0.2607797585488383
2021-01,goods,3,signal,goods,l1,-0.2322710771164276,estimated,2021-02-11 23:59:00,3.2467190137501496,3.014447936633722,True,2022-01,8.276582963082602,annual_log_pp,True,included,-5.262135026448879,-5.0298639493324515,2.3905336877859007,0.2322710771164278
2021-02,services,0,signal,services,l10,-0.00081059015103787,estimated,2021-03-09 23:59:00,2.3716526617316043,2.3708420715805665,True,2021-05,2.631530480521659,annual_log_pp,True,included,-0.2606884089410926,-0.2598778187900548,0.0004219658571617546,0.0008105901510377933
2021-02,services,1,signal,services,l10,0.012694269915460923,estimated,2021-03-09 23:59:00,2.3716526617316043,2.384346931647065,True,2021-08,4.079919371144425,annual_log_pp,True,included,-1.6955724394973597,-1.7082667094128205,-0.043209252905078266,-0.012694269915460854
2021-02,services,2,signal,services,l10,0.02387386777201972,estimated,2021-03-09 23:59:00,2.3716526617316043,2.395526529503624,True,2021-11,6.887194384058252,annual_log_pp,True,included,-4.491667854554628,-4.515541722326647,-0.21503693043333172,-0.023873867772019608
2021-02,services,3,signal,services,l10,0.0148323162268995,estimated,2021-03-09 23:59:00,2.3716526617316043,2.386484977958504,True,2022-02,9.012462874965648,annual_log_pp,True,included,-6.625977897007144,-6.640810213234044,-0.19677719656637294,-0.014832316226899955
2021-02,goods,0,signal,goods,l1,-0.20570789218401128,estimated,2021-03-09 23:59:00,3.5367143837291315,3.33100649154512,True,2021-05,2.8587142042143436,annual_log_pp,True,included,0.47229228733077644,0.6780001795147879,-0.2366242387499479,-0.20570789218401142
2021-02,goods,1,signal,goods,l10,-0.04252640015930225,estimated,2021-03-09 23:59:00,3.5367143837291315,3.4941879835698293,True,2021-08,3.664176678570309,annual_log_pp,True,included,-0.16998869500047986,-0.12746229484117766,0.012649519821786862,0.0425264001593022
2021-02,goods,2,signal,goods,l0.1,-0.6516881995493067,estimated,2021-03-09 23:59:00,3.5367143837291315,2.885026184179825,True,2021-11,6.012652133756629,annual_log_pp,True,included,-3.127625949576804,-2.4759377500274975,3.6517763384549786,0.6516881995493065
2021-02,goods,3,signal,goods,l1,-0.2850255164322196,estimated,2021-03-09 23:59:00,3.5367143837291315,3.2516888672969118,True,2022-02,9.286297611468656,annual_log_pp,True,included,-6.034608744171745,-5.7495832277395245,3.35879540253044,0.2850255164322206
2021-03,services,0,signal,services,l10,-0.015399386416254964,estimated,2021-04-12 23:59:00,2.0782539182528503,2.0628545318365954,True,2021-06,2.955472129485704,annual_log_pp,True,included,-0.8926175976491084,-0.8772182112328535,0.027254385514298374,0.015399386416254934
2021-03,services,1,signal,services,l10,-0.013361718885813207,estimated,2021-04-12 23:59:00,2.0782539182528503,2.064892199367037,True,2021-09,4.939155489331382,annual_log_pp,True,included,-2.874263289964345,-2.8609015710785317,0.07663166063704985,0.013361718885813278
2021-03,services,2,signal,services,l10,0.0016388680874141167,estimated,2021-04-12 23:59:00,2.0782539182528503,2.0798927863402645,True,2021-12,7.632798629410812,annual_log_pp,True,included,-5.552905843070548,-5.554544711157961,-0.01820364624584414,-0.0016388680874133144
2021-03,services,3,signal,services,l10,-0.007037365667861731,estimated,2021-04-12 23:59:00,2.0782539182528503,2.0712165525849886,True,2022-03,9.771797152692978,annual_log_pp,True,included,-7.700580600107989,-7.693543234440128,0.1083340785600484,0.00703736566786084
2021-03,goods,0,signal,goods,l1,-0.17611353785098063,estimated,2021-04-12 23:59:00,3.0529205034822873,2.8768069656313067,True,2021-06,2.9557545444629585,annual_log_pp,True,included,-0.07894757883165182,0.09716595901932878,-0.0032085033887660026,-0.018218380187676964
2021-03,goods,1,signal,goods,l10,-0.020378372301511787,estimated,2021-04-12 23:59:00,3.0529205034822873,3.0325421311807754,True,2021-09,4.398913340858937,annual_log_pp,True,included,-1.3663712096781615,-1.3459928373766497,0.055273564368118366,0.02037837230151185
2021-03,goods,2,signal,goods,l0.1,-0.3184740697753762,estimated,2021-04-12 23:59:00,3.0529205034822873,2.734446433706911,True,2021-12,7.069954701183082,annual_log_pp,True,included,-4.335508267476172,-4.017034197700795,2.660068191856567,0.31847406977537673
2021-03,goods,3,signal,goods,l1,-0.033897422448309074,estimated,2021-04-12 23:59:00,3.0529205034822873,3.019023081033978,True,2022-03,10.221925656674648,annual_log_pp,True,included,-7.202902575640669,-7.16900515319236,0.48717062767236285,0.033897422448308845
2021-04,services,0,signal,services,l10,-0.020797245863663053,estimated,2021-05-10 23:59:00,2.3716526617316043,2.350855415867941,True,2021-07,3.3747648697143746,annual_log_pp,True,included,-1.0239094538464335,-1.0031122079827703,0.04215646787203298,0.02079724586366316
2021-04,services,1,signal,services,l10,-0.027905405713718568,estimated,2021-05-10 23:59:00,2.3716526617316043,2.3437472560178856,True,2021-10,5.918224766409062,annual_log_pp,True,included,-3.5744775103911763,-3.5465721046774576,0.19871577861601075,0.02790540571371869
2021-04,services,2,signal,services,l10,-0.026464503477536844,estimated,2021-05-10 23:59:00,2.3716526617316043,2.3451881582540675,True,2022-01,8.401945198084547,annual_log_pp,True,included,-6.0567570398304795,-6.030292536352944,0.3198777655420528,0.026464503477535928
2021-04,services,3,signal,services,l10,-0.039656514312123504,estimated,2021-05-10 23:59:00,2.3716526617316043,2.331996147419481,True,2022-04,10.671941859082139,annual_log_pp,True,included,-8.339945711662658,-8.300289197350535,0.6598937138263636,0.03965651431212258
2021-04,goods,0,signal,goods,l0.1,-0.28611475999096153,estimated,2021-05-10 23:59:00,2.858745685191255,2.5726309252002935,True,2021-07,3.2141537712735566,annual_log_pp,True,included,-0.6415228460732632,-0.35540808608230146,0.28523665438125506,0.2861147599909617
2021-04,goods,1,signal,goods,l10,0.013116949360044781,estimated,2021-05-10 23:59:00,2.858745685191255,2.8718626345513,True,2021-10,5.099352994152814,annual_log_pp,True,included,-2.227490359601514,-2.240607308961559,-0.058607810854276465,-0.013116949360044927
2021-04,goods,2,signal,goods,l10,0.025283975616531906,estimated,2021-05-10 23:59:00,2.858745685191255,2.884029660807787,True,2022-01,8.276582963082602,annual_log_pp,True,included,-5.392553302274814,-5.417837277891346,-0.2733296518341035,-0.025283975616531507
2021-04,goods,3,signal,goods,l1,0.05855707256907852,estimated,2021-05-10 23:59:00,2.858745685191255,2.917302757760334,True,2022-04,11.26881893960458,annual_log_pp,True,included,-8.351516181844246,-8.410073254413325,-0.9815096089920274,-0.05855707256907827
2021-05,services,0,signal,services,l10,-0.011454498385807331,estimated,2021-06-09 23:59:00,2.6641930946421177,2.6527385962563104,True,2021-08,4.079919371144425,annual_log_pp,True,included,-1.4271807748881145,-1.415726276502307,0.03256407423115171,0.011454498385807366
2021-05,services,1,signal,services,l10,-0.01800273254341444,estimated,2021-06-09 23:59:00,2.6641930946421177,2.6461903620987033,True,2021-11,6.887194384058252,annual_log_pp,True,included,-4.241004021959549,-4.223001289416134,0.15237522386674485,0.018002732543415334
2021-05,services,2,signal,services,l10,-0.025208761188452278,estimated,2021-06-09 23:59:00,2.6641930946421177,2.6389843334536653,True,2022-02,9.012462874965648,annual_log_pp,True,included,-6.373478541511982,-6.34826978032353,0.3206995153447352,0.025208761188451945
2021-05,services,3,signal,services,l10,-0.04887319753147367,estimated,2021-06-09 23:59:00,2.6641930946421177,2.615319897110644,True,2022-05,11.714158660338013,annual_log_pp,True,included,-9.09883876322737,-9.049965565695896,0.8869900989275408,0.04887319753147423
2021-05,goods,0,signal,goods,l0.1,-0.33320930477740307,estimated,2021-06-09 23:59:00,2.7615167032973362,2.4283073985199333,True,2021-08,3.664176678570309,annual_log_pp,True,included,-1.2358692800503759,-0.9026599752729729,0.7125778464124303,0.33320930477740296
2021-05,goods,1,signal,goods,l10,0.00409021025835044,estimated,2021-06-09 23:59:00,2.7615167032973362,2.7656069135556867,True,2021-11,6.012652133756629,annual_log_pp,True,included,-3.2470452202009423,-3.2511354304592928,-0.0265789251579438,-0.004090210258350435
2021-05,goods,2,signal,goods,l10,0.015520070144087506,estimated,2021-06-09 23:59:00,2.7615167032973362,2.7770367734414236,True,2022-02,9.286297611468656,annual_log_pp,True,included,-6.509260838027233,-6.52478090817132,-0.2022892421619602,-0.015520070144087406
2021-05,goods,3,signal,goods,l1,-0.003579582292279212,estimated,2021-06-09 23:59:00,2.7615167032973362,2.757937121005057,True,2022-05,12.336525877393761,annual_log_pp,True,included,-9.578588756388704,-9.575009174096426,0.06856187998539554,0.003579582292278616
2021-06,services,0,signal,services,l10,0.010032071657616475,estimated,2021-07-12 23:59:00,2.858745685191255,2.8687777568488717,True,2021-09,4.939155489331382,annual_log_pp,True,included,-2.0703777324825103,-2.080409804140127,-0.041640998002939966,-0.010032071657616548
2021-06,services,1,signal,services,l10,0.021223809348561544,estimated,2021-07-12 23:59:00,2.858745685191255,2.8799694945398167,True,2021-12,7.632798629410812,annual_log_pp,True,included,-4.752829134870995,-4.774052944219557,-0.2021967289328508,-0.021223809348562384
2021-06,services,2,signal,services,l10,0.020469609814720978,estimated,2021-07-12 23:59:00,2.858745685191255,2.879215295005976,True,2022-03,9.771797152692978,annual_log_pp,True,included,-6.892581857687002,-6.913051467501722,-0.28259592741170536,-0.020469609814719902
2021-06,services,3,signal,services,l10,-0.00037216234171799797,estimated,2021-07-12 23:59:00,2.858745685191255,2.8583735228495373,True,2022-06,12.778078759281513,annual_log_pp,True,included,-9.919705236431977,-9.919333074090257,0.007383342955108674,0.0003721623417192177
2021-06,goods,0,signal,goods,l0.1,-0.2446134874998815,estimated,2021-07-12 23:59:00,2.95588022415444,2.7112667366545584,True,2021-09,4.398913340858937,annual_log_pp,True,included,-1.6876466042043785,-1.443033116704497,0.7658064847766757,0.24461348749988154
2021-06,goods,1,signal,goods,l1,-0.005227088431696348,estimated,2021-07-12 23:59:00,2.95588022415444,2.9506531357227437,True,2021-12,7.069954701183082,annual_log_pp,True,included,-4.119301565460338,-4.114074477028643,0.043036584665490096,0.0052270884316953925
2021-06,goods,2,signal,goods,l10,0.025487753019533536,estimated,2021-07-12 23:59:00,2.95588022415444,2.9813679771739734,True,2022-03,10.221925656674648,annual_log_pp,True,included,-7.240557679500674,-7.266045432520208,-0.36974071727158986,-0.025487753019533876
2021-06,goods,3,signal,goods,l1,-0.012412820213597967,estimated,2021-07-12 23:59:00,2.95588022415444,2.943467403940842,True,2022-06,13.101490310245248,annual_log_pp,True,included,-10.158022906304407,-10.145610086090809,0.2520253460174757,0.012412820213597797
2021-07,services,0,signal,services,l10,0.01384509819082937,estimated,2021-08-09 23:59:00,3.343477608623739,3.3573227068145686,True,2021-10,5.918224766409062,annual_log_pp,True,included,-2.5609020595944934,-2.574747157785323,-0.0711035676882803,-0.013845098190829574
2021-07,services,1,signal,services,l10,0.03179206636397646,estimated,2021-08-09 23:59:00,3.343477608623739,3.3752696749877154,True,2022-01,8.401945198084547,annual_log_pp,True,included,-5.0266755230968325,-5.058467589460808,-0.3206275391246294,-0.03179206636397591
2021-07,services,2,signal,services,l10,0.02853880296442313,estimated,2021-08-09 23:59:00,3.343477608623739,3.372016411588162,True,2022-04,10.671941859082139,annual_log_pp,True,included,-7.299925447493977,-7.3284642504584,-0.41747673127665763,-0.028538802964423127
2021-07,services,3,signal,services,l10,0.001097596330571335,estimated,2021-08-09 23:59:00,3.343477608623739,3.3445752049543103,True,2022-07,13.335849002238325,annual_log_pp,True,included,-9.991273797284014,-9.992371393614587,-0.021933975632990155,-0.0010975963305721592
2021-07,goods,0,signal,goods,l0.1,-0.17338424296572438,estimated,2021-08-09 23:59:00,3.149866705937099,2.9764824629713744,True,2021-10,5.099352994152814,annual_log_pp,True,included,-2.1228705311814395,-1.9494862882157151,0.7060825042174805,0.1733842429657244
2021-07,goods,1,signal,goods,l1,-0.013319400875187177,estimated,2021-08-09 23:59:00,3.149866705937099,3.1365473050619115,True,2022-01,8.276582963082602,annual_log_pp,True,included,-5.14003565802069,-5.126716257145503,0.1367469844441871,0.01331940087518646
2021-07,goods,2,signal,goods,l10,0.011720918999191343,estimated,2021-08-09 23:59:00,3.149866705937099,3.16158762493629,True,2022-04,11.26881893960458,annual_log_pp,True,included,-8.10723131466829,-8.118952233667482,-0.19018578303605693,-0.01172091899919181
2021-07,goods,3,signal,goods,l1,-0.041337498358296185,estimated,2021-08-09 23:59:00,3.149866705937099,3.1085292075788025,True,2022-07,13.627355730050835,annual_log_pp,True,included,-10.518826522472033,-10.477489024113737,0.867935159437252,0.04133749835829548
2021-08,services,0,signal,services,l10,0.003299356164844092,estimated,2021-09-09 23:59:00,3.9220713153281297,3.9253706714929737,True,2021-11,6.887194384058252,annual_log_pp,True,included,-2.961823712565278,-2.965123068730122,-0.019555108401569044,-0.003299356164844003
2021-08,services,1,signal,services,l10,0.019213842997113696,estimated,2021-09-09 23:59:00,3.9220713153281297,3.9412851583252433,True,2022-02,9.012462874965648,annual_log_pp,True,included,-5.071177716640404,-5.090391559637518,-0.19524279667869848,-0.019213842997113595
2021-08,services,2,signal,services,l10,0.002658160827072973,estimated,2021-09-09 23:59:00,3.9220713153281297,3.9247294761552025,True,2022-05,11.714158660338013,annual_log_pp,True,included,-7.7894291841828105,-7.792087345009883,-0.0414181768642905,-0.0026581608270728196
2021-08,services,3,signal,services,l10,-0.04246693833213742,estimated,2021-09-09 23:59:00,3.9220713153281297,3.8796043769959923,True,2022-08,13.45291087262298,annual_log_pp,True,included,-9.573306495626987,-9.53083955729485,0.8112945923175516,0.04246693833213655
2021-08,goods,0,signal,goods,l0.1,0.06349259701073463,estimated,2021-09-09 23:59:00,3.5367143837291315,3.6002069807398662,True,2021-11,6.012652133756629,annual_log_pp,True,included,-2.4124451530167628,-2.4759377500274975,-0.31037612569715467,-0.06349259701073473
2021-08,goods,1,signal,goods,l1,0.1975084424927133,estimated,2021-09-09 23:59:00,3.5367143837291315,3.7342228262218446,True,2022-02,9.286297611468656,annual_log_pp,True,included,-5.552074785246812,-5.7495832277395245,-2.232172871730217,-0.1975084424927127
2021-08,goods,2,signal,goods,l1,0.13692006806768567,estimated,2021-09-09 23:59:00,3.5367143837291315,3.673634451796817,True,2022-05,12.336525877393761,annual_log_pp,True,included,-8.662891425596944,-8.79981149366463,-2.3909944723510534,-0.13692006806768475
2021-08,goods,3,signal,goods,l1,0.06036512885849507,estimated,2021-09-09 23:59:00,3.5367143837291315,3.5970795125876265,True,2022-08,14.004663488048779,annual_log_pp,True,included,-10.407583975461153,-10.467949104319647,-1.2601542443507299,-0.06036512885849454
2021-09,services,0,signal,services,l10,-0.012468726131690307,estimated,2021-10-10 23:59:00,4.9742091894814076,4.9617404633497175,True,2021-12,7.632798629410812,annual_log_pp,True,included,-2.671058166061094,-2.658589439929404,0.06645391637751263,0.012468726131690033
2021-09,services,1,signal,services,l10,-0.023137703049244798,estimated,2021-10-10 23:59:00,4.9742091894814076,4.951071486432163,True,2022-03,9.771797152692978,annual_log_pp,True,included,-4.820725666260815,-4.79758796321157,0.22254568459323565,0.023137703049244784
2021-09,services,2,signal,services,l10,-0.07782861970826122,estimated,2021-10-10 23:59:00,4.9742091894814076,4.896380569773147,True,2022-06,12.778078759281513,annual_log_pp,True,included,-7.881698189508366,-7.8038695698001055,1.220786088047383,0.07782861970826094
2021-09,services,3,signal,services,l10,-0.16799279485762308,estimated,2021-10-10 23:59:00,4.9742091894814076,4.806216394623784,True,2022-09,13.277932343084851,annual_log_pp,True,included,-8.471715948461068,-8.303723153603443,2.8181528997197063,0.16799279485762497
2021-09,goods,0,signal,goods,l1,0.08872484484202157,estimated,2021-10-10 23:59:00,4.305948946044698,4.394673790886719,True,2021-12,7.069954701183082,annual_log_pp,True,included,-2.6752809102963635,-2.7640057551383848,-0.48259986544197275,-0.08872484484202126
2021-09,goods,1,signal,goods,l1,0.2567600981234474,estimated,2021-10-10 23:59:00,4.305948946044698,4.562709044168145,True,2022-03,10.221925656674648,annual_log_pp,True,included,-5.659216612506503,-5.91597671062995,-2.972047773446384,-0.256760098123447
2021-09,goods,2,signal,goods,l1,0.12240128137556382,estimated,2021-10-10 23:59:00,4.305948946044698,4.428350227420261,True,2022-06,13.101490310245248,annual_log_pp,True,included,-8.673140082824986,-8.79554136420055,-2.138188993057483,-0.12240128137556461
2021-09,goods,3,signal,goods,l10,0.02200164001888645,estimated,2021-10-10 23:59:00,4.305948946044698,4.327950586063584,True,2022-09,14.351888849990635,annual_log_pp,True,included,-10.02393826392705,-10.045939903945937,-0.4415702346724686,-0.02200164001888716
2021-10,services,0,signal,services,l10,-0.013769177215569882,estimated,2021-11-09 23:59:00,5.921185963184609,5.907416785969039,True,2022-01,8.401945198084547,annual_log_pp,True,included,-2.4945284121155087,-2.4807592348999385,0.06850561731019322,0.013769177215570139
2021-10,services,1,signal,services,l0.1,-0.465807815973686,estimated,2021-11-09 23:59:00,5.921185963184609,5.455378147210923,True,2022-04,10.671941859082139,annual_log_pp,True,included,-5.216563711871216,-4.75075589589753,4.642855377606455,0.4658078159736858
2021-10,services,2,signal,services,l10,-0.1348397358550135,estimated,2021-11-09 23:59:00,5.921185963184609,5.786346227329595,True,2022-07,13.335849002238325,annual_log_pp,True,included,-7.54950277490873,-7.414663039053716,2.0177641656453176,0.13483973585501374
2021-10,services,3,signal,services,l10,-0.26067557274590275,estimated,2021-11-09 23:59:00,5.921185963184609,5.660510390438706,True,2022-10,13.044218268491386,annual_log_pp,True,included,-7.383707878052681,-7.1230323053067774,3.7815528059732344,0.26067557274590314
2021-10,goods,0,signal,goods,l10,0.03596279805248608,estimated,2021-11-09 23:59:00,5.354076692802982,5.390039490855468,True,2022-01,8.276582963082602,annual_log_pp,True,included,-2.8865434722271335,-2.9225062702796194,-0.2089096827666168,-0.03596279805248592
2021-10,goods,1,signal,goods,l10,0.05266656888891441,estimated,2021-11-09 23:59:00,5.354076692802982,5.406743261691896,True,2022-04,11.26881893960458,annual_log_pp,True,included,-5.862075677912684,-5.914742246801598,-0.6202445925241591,-0.05266656888891408
2021-10,goods,2,signal,goods,l10,0.024518939375335946,estimated,2021-11-09 23:59:00,5.354076692802982,5.378595632178318,True,2022-07,13.627355730050835,annual_log_pp,True,included,-8.248760097872516,-8.273279037247853,-0.40510287591096983,-0.024518939375337112
2021-10,goods,3,signal,goods,l10,0.00821621379879392,estimated,2021-11-09 23:59:00,5.354076692802982,5.362292906601776,True,2022-10,14.66921419467716,annual_log_pp,True,included,-9.306921288075383,-9.315137501874178,-0.1530028163919468,-0.00821621379879467
2021-11,services,0,signal,services,l10,-0.0029342510232543088,estimated,2021-12-09 23:59:00,6.859279146561172,6.856344895537918,True,2022-02,9.012462874965648,annual_log_pp,True,included,-2.15611797942773,-2.1531837284044757,0.012644572945718302,0.0029342510232543972
2021-11,services,1,signal,services,l0.1,-1.065488376158886,estimated,2021-12-09 23:59:00,6.859279146561172,5.7937907704022855,True,2022-05,11.714158660338013,annual_log_pp,True,included,-5.9203678899357275,-4.854879513776841,11.48090085889196,1.0654883761588865
2021-11,services,2,signal,services,l0.1,-1.3550858910281327,estimated,2021-12-09 23:59:00,6.859279146561172,5.504193255533039,True,2022-08,13.45291087262298,annual_log_pp,True,included,-7.94871761708994,-6.593631726061807,19.706132417307167,1.355085891028133
2021-11,services,3,signal,services,l10,-0.3764540040825944,estimated,2021-12-09 23:59:00,6.859279146561172,6.482825142478577,True,2022-11,12.662254341689007,annual_log_pp,True,included,-6.179429199210429,-5.802975195127835,4.510824112785514,0.37645400408259455
2021-11,goods,0,signal,goods,l10,0.0704225819280686,estimated,2021-12-09 23:59:00,5.638033343610763,5.708455925538832,True,2022-02,9.286297611468656,annual_log_pp,True,included,-3.5778416859298243,-3.6482642678578934,-0.5088810385515234,-0.07042258192806905
2021-11,goods,1,signal,goods,l10,0.08607500240304405,estimated,2021-12-09 23:59:00,5.638033343610763,5.724108346013807,True,2022-05,12.336525877393761,annual_log_pp,True,included,-6.612417531379954,-6.698492533782998,-1.1457366158456068,-0.08607500240304411
2021-11,goods,2,signal,goods,l10,0.04645497964715487,estimated,2021-12-09 23:59:00,5.638033343610763,5.684488323257918,True,2022-08,14.004663488048779,annual_log_pp,True,included,-8.32017516479086,-8.366630144438016,-0.7751852010162565,-0.04645497964715517
2021-11,goods,3,signal,goods,l10,0.026023597351293563,estimated,2021-12-09 23:59:00,5.638033343610763,5.664056940962056,True,2022-11,14.582521471341915,annual_log_pp,True,included,-8.918464530379858,-8.944488127731152,-0.464858287479899,-0.026023597351294114
2021-12,services,0,signal,services,l0.1,0.5179245941675121,estimated,2022-01-11 23:59:00,7.881118042428977,8.399042636596489,True,2022-03,9.771797152692978,annual_log_pp,True,included,-1.3727545160964887,-1.890679110264001,-1.6902125365253697,-0.5179245941675124
2021-12,services,1,signal,services,l0.1,-1.0533293841254523,estimated,2022-01-11 23:59:00,7.881118042428977,6.8277886583035245,True,2022-06,12.778078759281513,annual_log_pp,True,included,-5.9502901009779885,-4.896960716852536,11.425728023399731,1.053329384125452
2021-12,services,2,signal,services,l0.1,-1.5113816859285794,estimated,2022-01-11 23:59:00,7.881118042428977,6.369736356500397,True,2022-09,13.277932343084851,annual_log_pp,True,included,-6.908195986584454,-5.396814300655874,18.597567193297806,1.5113816859285798
2021-12,services,3,signal,services,l0.1,-2.6497057005432314,estimated,2022-01-11 23:59:00,7.881118042428977,5.231412341885745,True,2022-12,12.250363252058824,annual_log_pp,True,included,-7.0189509101730785,-4.369245209629847,30.17536817754612,2.6497057005432314
2021-12,goods,0,signal,goods,l10,0.13879075448612335,estimated,2022-01-11 23:59:00,7.045846364856141,7.1846371193422645,True,2022-03,10.221925656674648,annual_log_pp,True,included,-3.0372885373323832,-3.176079291818507,-0.8623580089076608,-0.13879075448612355
2021-12,goods,1,signal,goods,l10,0.11988556887767542,estimated,2022-01-11 23:59:00,7.045846364856141,7.165731933733817,True,2022-06,13.101490310245248,annual_log_pp,True,included,-5.935758376511432,-6.055643945389107,-1.4375960890021275,-0.11988556887767565
2021-12,goods,2,signal,goods,l10,0.06834995326787269,estimated,2022-01-11 23:59:00,7.045846364856141,7.114196318124014,True,2022-09,14.351888849990635,annual_log_pp,True,included,-7.237692531866621,-7.306042485134494,-0.9940636087523558,-0.06834995326787308
