scope,sample,model,n,actual_turns,predicted_turns,exact_band_hits,missed_turns,false_turns,exact_turn_recall,exact_turn_precision
paired_pipeline_DAMPED_P80_Q001_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_DAMPED_P80_Q001_R16,origins_2024plus,DAMPED_P80_Q001_R16,41,22,0,0,22,0,0.0,
paired_pipeline_DAMPED_P80_Q001_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_DAMPED_P80_Q001_R16,recent_targets,DAMPED_P80_Q001_R16,56,28,0,0,28,0,0.0,
paired_pipeline_DAMPED_P80_Q001_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_DAMPED_P80_Q010_R16,full,DAMPED_P80_Q010_R16,159,77,0,0,77,0,0.0,
paired_pipeline_DAMPED_P80_Q010_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_DAMPED_P80_Q010_R16,origins_2019_2021,DAMPED_P80_Q010_R16,70,38,0,0,38,0,0.0,
paired_pipeline_DAMPED_P80_Q010_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_DAMPED_P80_Q010_R16,origins_2022_2023,DAMPED_P80_Q010_R16,48,17,0,0,17,0,0.0,
paired_pipeline_DAMPED_P80_Q010_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_DAMPED_P80_Q010_R16,origins_2024plus,DAMPED_P80_Q010_R16,41,22,0,0,22,0,0.0,
paired_pipeline_DAMPED_P80_Q010_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_DAMPED_P80_Q010_R16,recent_targets,DAMPED_P80_Q010_R16,56,28,0,0,28,0,0.0,
paired_pipeline_DAMPED_P80_Q010_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_DAMPED_P95_Q001_R16,full,DAMPED_P95_Q001_R16,159,77,0,0,77,0,0.0,
paired_pipeline_DAMPED_P95_Q001_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_DAMPED_P95_Q001_R16,origins_2019_2021,DAMPED_P95_Q001_R16,70,38,0,0,38,0,0.0,
paired_pipeline_DAMPED_P95_Q001_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_DAMPED_P95_Q001_R16,origins_2022_2023,DAMPED_P95_Q001_R16,48,17,0,0,17,0,0.0,
paired_pipeline_DAMPED_P95_Q001_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_DAMPED_P95_Q001_R16,origins_2024plus,DAMPED_P95_Q001_R16,41,22,0,0,22,0,0.0,
paired_pipeline_DAMPED_P95_Q001_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_DAMPED_P95_Q001_R16,recent_targets,DAMPED_P95_Q001_R16,56,28,0,0,28,0,0.0,
paired_pipeline_DAMPED_P95_Q001_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_DAMPED_P95_Q010_R16,full,DAMPED_P95_Q010_R16,159,77,0,0,77,0,0.0,
paired_pipeline_DAMPED_P95_Q010_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_DAMPED_P95_Q010_R16,origins_2019_2021,DAMPED_P95_Q010_R16,70,38,0,0,38,0,0.0,
paired_pipeline_DAMPED_P95_Q010_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_DAMPED_P95_Q010_R16,origins_2022_2023,DAMPED_P95_Q010_R16,48,17,0,0,17,0,0.0,
paired_pipeline_DAMPED_P95_Q010_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_DAMPED_P95_Q010_R16,origins_2024plus,DAMPED_P95_Q010_R16,41,22,0,0,22,0,0.0,
paired_pipeline_DAMPED_P95_Q010_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_DAMPED_P95_Q010_R16,recent_targets,DAMPED_P95_Q010_R16,56,28,0,0,28,0,0.0,
paired_pipeline_DAMPED_P95_Q010_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_DAMPED_ADAPT_R16,full,DAMPED_ADAPT_R16,159,77,0,0,77,0,0.0,
paired_pipeline_DAMPED_ADAPT_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_DAMPED_ADAPT_R16,origins_2019_2021,DAMPED_ADAPT_R16,70,38,0,0,38,0,0.0,
paired_pipeline_DAMPED_ADAPT_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_DAMPED_ADAPT_R16,origins_2022_2023,DAMPED_ADAPT_R16,48,17,0,0,17,0,0.0,
paired_pipeline_DAMPED_ADAPT_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_DAMPED_ADAPT_R16,origins_2024plus,DAMPED_ADAPT_R16,41,22,0,0,22,0,0.0,
paired_pipeline_DAMPED_ADAPT_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_DAMPED_ADAPT_R16,recent_targets,DAMPED_ADAPT_R16,56,28,0,0,28,0,0.0,
paired_pipeline_DAMPED_ADAPT_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_TRANSMISSION_OWN_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_TRANSMISSION_OWN_R16,full,TRANSMISSION_OWN_R16,159,77,17,1,76,16,0.012987012987012988,0.058823529411764705
paired_pipeline_TRANSMISSION_OWN_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_TRANSMISSION_OWN_R16,origins_2019_2021,TRANSMISSION_OWN_R16,70,38,13,1,37,12,0.02631578947368421,0.07692307692307693
paired_pipeline_TRANSMISSION_OWN_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_TRANSMISSION_OWN_R16,origins_2022_2023,TRANSMISSION_OWN_R16,48,17,4,0,17,4,0.0,0.0
paired_pipeline_TRANSMISSION_OWN_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_TRANSMISSION_OWN_R16,origins_2024plus,TRANSMISSION_OWN_R16,41,22,0,0,22,0,0.0,
paired_pipeline_TRANSMISSION_OWN_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_TRANSMISSION_OWN_R16,recent_targets,TRANSMISSION_OWN_R16,56,28,0,0,28,0,0.0,
paired_pipeline_TRANSMISSION_SERVICES_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_TRANSMISSION_SERVICES_R16,full,TRANSMISSION_SERVICES_R16,159,77,20,1,76,19,0.012987012987012988,0.05
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2019_2021,TRANSMISSION_SERVICES_R16,70,38,14,1,37,13,0.02631578947368421,0.07142857142857142
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2022_2023,TRANSMISSION_SERVICES_R16,48,17,6,0,17,6,0.0,0.0
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_TRANSMISSION_SERVICES_R16,origins_2024plus,TRANSMISSION_SERVICES_R16,41,22,0,0,22,0,0.0,
paired_pipeline_TRANSMISSION_SERVICES_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_TRANSMISSION_SERVICES_R16,recent_targets,TRANSMISSION_SERVICES_R16,56,28,0,0,28,0,0.0,
paired_pipeline_TRANSMISSION_GOODS_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_TRANSMISSION_GOODS_R16,full,TRANSMISSION_GOODS_R16,159,77,25,2,75,23,0.025974025974025976,0.08
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2019_2021,TRANSMISSION_GOODS_R16,70,38,16,2,36,14,0.05263157894736842,0.125
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2022_2023,TRANSMISSION_GOODS_R16,48,17,9,0,17,9,0.0,0.0
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_TRANSMISSION_GOODS_R16,origins_2024plus,TRANSMISSION_GOODS_R16,41,22,0,0,22,0,0.0,
paired_pipeline_TRANSMISSION_GOODS_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_TRANSMISSION_GOODS_R16,recent_targets,TRANSMISSION_GOODS_R16,56,28,0,0,28,0,0.0,
paired_pipeline_TRANSMISSION_BOTH_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_TRANSMISSION_BOTH_R16,full,TRANSMISSION_BOTH_R16,159,77,29,0,77,29,0.0,0.0
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2019_2021,TRANSMISSION_BOTH_R16,70,38,14,0,38,14,0.0,0.0
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2022_2023,TRANSMISSION_BOTH_R16,48,17,12,0,17,12,0.0,0.0
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_TRANSMISSION_BOTH_R16,origins_2024plus,TRANSMISSION_BOTH_R16,41,22,3,0,22,3,0.0,0.0
paired_pipeline_TRANSMISSION_BOTH_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
paired_pipeline_TRANSMISSION_BOTH_R16,recent_targets,TRANSMISSION_BOTH_R16,56,28,3,0,28,3,0.0,0.0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,full,BLEND_DAMPED_TRANSMISSION_R16,159,77,17,0,77,17,0.0,0.0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,full,STABLE_PIPELINE_R14B,159,77,38,11,66,27,0.14285714285714285,0.2894736842105263
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2019_2021,BLEND_DAMPED_TRANSMISSION_R16,70,38,5,0,38,5,0.0,0.0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2019_2021,STABLE_PIPELINE_R14B,70,38,16,9,29,7,0.23684210526315788,0.5625
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2022_2023,BLEND_DAMPED_TRANSMISSION_R16,48,17,12,0,17,12,0.0,0.0
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2022_2023,STABLE_PIPELINE_R14B,48,17,15,1,16,14,0.058823529411764705,0.06666666666666667
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,41,22,0,0,22,0,0.0,
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,origins_2024plus,STABLE_PIPELINE_R14B,41,22,7,1,21,6,0.045454545454545456,0.14285714285714285
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,BLEND_DAMPED_TRANSMISSION_R16,56,28,0,0,28,0,0.0,
paired_pipeline_BLEND_DAMPED_TRANSMISSION_R16,recent_targets,STABLE_PIPELINE_R14B,56,28,8,2,26,6,0.07142857142857142,0.25
