origin,h,model,core_log,core_mm,fast_core_log,correction_log,band
2025-06,9,DAMPED_P95_Q001_R16,-0.14433929791335204,-0.1442351788496749,-0.08931465219624002,-0.05502464571711202,3
2025-06,9,DAMPED_P95_Q010_R16,-0.07592756782330223,-0.07589875013950802,-0.08931465219624002,0.013387084372937785,3
2025-06,9,DAMPED_ADAPT_R16,-0.09042747305742135,-0.09038659973916824,-0.08931465219624002,-0.001112820861181335,3
2025-06,10,DAMPED_P80_Q001_R16,0.29245736318316196,0.29288543693891056,0.2712504256171481,0.021206937566013828,4
2025-06,10,DAMPED_P80_Q010_R16,0.2700644595178374,0.2704294620860868,0.2712504256171481,-0.001185966099310709,4
2025-06,10,DAMPED_P95_Q001_R16,0.2137224755894227,0.21395102486366924,0.2712504256171481,-0.05752795002772543,4
2025-06,10,DAMPED_P95_Q010_R16,0.285627887861114,0.2860361929646006,0.2712504256171481,0.014377462243965855,4
2025-06,10,DAMPED_ADAPT_R16,0.2700644595178374,0.2704294620860868,0.2712504256171481,-0.001185966099310709,4
2025-06,11,DAMPED_P80_Q001_R16,0.2320839562026752,0.2323534794827402,0.21065246903558218,0.021431487167093005,4
2025-06,11,DAMPED_P80_Q010_R16,0.20940798674576802,0.20962739839877736,0.21065246903558218,-0.0012444822898141639,4
2025-06,11,DAMPED_P95_Q001_R16,0.1508043478010169,0.15091811473890396,0.21065246903558218,-0.05984812123456529,4
2025-06,11,DAMPED_P95_Q010_R16,0.22598928362374068,0.22624483187293185,0.21065246903558218,0.015336814588158498,4
2025-06,11,DAMPED_ADAPT_R16,0.20940798674576802,0.20962739839877736,0.21065246903558218,-0.0012444822898141639,4
2025-06,12,DAMPED_P80_Q001_R16,0.3342427510362334,0.33480196498979037,0.31263162418827706,0.021611126847956352,4
2025-06,12,DAMPED_P80_Q010_R16,0.3113403289460601,0.31182549632477674,0.31263162418827706,-0.0012912952422169388,4
2025-06,12,DAMPED_P95_Q001_R16,0.25062571461780814,0.25094004340334797,0.31263162418827706,-0.06200590957046892,4
2025-06,12,DAMPED_P95_Q010_R16,0.32889461819679133,0.329436069985387,0.31263162418827706,0.016262994008514275,4
2025-06,12,DAMPED_ADAPT_R16,0.3113403289460601,0.31182549632477674,0.31263162418827706,-0.0012912952422169388,4
2025-07,1,DAMPED_P80_Q001_R16,0.16340578332356603,0.16353936332292324,0.15066266792514954,0.012743115398416494,1
2025-07,1,DAMPED_P80_Q010_R16,0.15059905460599343,0.15071251193030524,0.15066266792514954,-6.361331915610835e-05,1
2025-07,1,DAMPED_P95_Q001_R16,0.1279607342976678,0.1280426389768285,0.15066266792514954,-0.02270193362748174,1
2025-07,1,DAMPED_P95_Q010_R16,0.15354368281750014,0.15366162148489937,0.15066266792514954,0.0028810148923505974,1
2025-07,1,DAMPED_ADAPT_R16,0.15059905460599343,0.15071251193030524,0.15066266792514954,-6.361331915610835e-05,1
2025-07,2,DAMPED_P80_Q001_R16,-0.543487355940685,-0.5420131353536645,-0.5578459402554068,0.014358584314721812,1
2025-07,2,DAMPED_P80_Q010_R16,-0.5583174103044539,-0.5567617152365638,-0.5578459402554068,-0.0004714700490471291,1
2025-07,2,DAMPED_P95_Q001_R16,-0.585603792225525,-0.5838924753598782,-0.5578459402554068,-0.027757851970118264,1
2025-07,2,DAMPED_P95_Q010_R16,-0.554481620094182,-0.5529472080798812,-0.5578459402554068,0.0033643201612247875,1
2025-07,2,DAMPED_ADAPT_R16,-0.5583174103044539,-0.5567617152365638,-0.5578459402554068,-0.0004714700490471291,1
2025-07,3,DAMPED_P80_Q001_R16,0.4858639194713881,0.4870461521177534,0.47021296002362184,0.015650959447766233,1
2025-07,3,DAMPED_P80_Q010_R16,0.4694152045906621,0.470518683719469,0.47021296002362184,-0.0007977554329597347,1
2025-07,3,DAMPED_P95_Q001_R16,0.4379727286920637,0.43893323098154513,0.47021296002362184,-0.03224023133155812,1
2025-07,3,DAMPED_P95_Q010_R16,0.47412275881955535,0.4752484991989961,0.47021296002362184,0.003909798795933506,1
2025-07,3,DAMPED_ADAPT_R16,0.4694152045906621,0.470518683719469,0.47021296002362184,-0.0007977554329597347,1
2025-07,4,DAMPED_P80_Q001_R16,0.03804012741438709,0.038047363588376445,0.02135526786018543,0.016684859554201657,2
2025-07,4,DAMPED_P80_Q010_R16,0.020296484120095493,0.0202985439957921,0.02135526786018543,-0.0010587837400899379,2
2025-07,4,DAMPED_P95_Q001_R16,-0.014886629413489116,-0.014885521409794796,0.02135526786018543,-0.03624189727367455,2
2025-07,4,DAMPED_P95_Q010_R16,0.025852342262514455,0.025855684268506148,0.02135526786018543,0.0044970744023290245,2
2025-07,4,DAMPED_ADAPT_R16,0.020296484120095493,0.0202985439957921,0.02135526786018543,-0.0010587837400899379,2
2025-07,5,DAMPED_P80_Q001_R16,0.11091263617281977,0.11097416698351245,0.09340065653346974,0.017511979639350028,2
2025-07,5,DAMPED_P80_Q010_R16,0.09213305014767564,0.09217550567984766,0.09340065653346974,-0.0012676063857940956,2
2025-07,5,DAMPED_P95_Q001_R16,0.053562452175785896,0.05357679941866534,0.09340065653346974,-0.03983820435768384,2
2025-07,5,DAMPED_P95_Q010_R16,0.09851089948461245,0.09855943740827201,0.09340065653346974,0.005110242951142707,2
2025-07,5,DAMPED_ADAPT_R16,0.09213305014767564,0.09217550567984766,0.09340065653346974,-0.0012676063857940956,2
2025-07,6,DAMPED_P80_Q001_R16,0.49791525197968833,0.49915690991650247,0.47974157627221964,0.018173675707468695,2
2025-07,6,DAMPED_P80_Q010_R16,0.4783069117698622,0.47945262522632176,0.47974157627221964,-0.0014346645023574633,2
2025-07,6,DAMPED_P95_Q001_R16,0.43665110063352797,0.4376058106300696,0.47974157627221964,-0.04309047563869167,2
2025-07,6,DAMPED_P95_Q010_R16,0.4854785347229256,0.4866588911139255,0.47974157627221964,0.005736958450705987,2
2025-07,6,DAMPED_ADAPT_R16,0.4783069117698622,0.47945262522632176,0.47974157627221964,-0.0014346645023574633,2
2025-07,7,DAMPED_P80_Q001_R16,0.377492022555616,0.37820542108279964,0.3587889899936523,0.018703032561963706,3
2025-07,7,DAMPED_P80_Q010_R16,0.35722067899804427,0.35785947247321076,0.3587889899936523,-0.0015683109956080021,3
2025-07,7,DAMPED_P95_Q001_R16,0.3127402329970441,0.3132297754627731,0.3587889899936523,-0.04604875699660815,3
2025-07,7,DAMPED_P95_Q010_R16,0.3651566924714958,0.3658242017594282,0.3587889899936523,0.006367702477843518,3
2025-07,7,DAMPED_ADAPT_R16,0.35722067899804427,0.35785947247321076,0.3587889899936523,-0.0015683109956080021,3
2025-07,8,DAMPED_P80_Q001_R16,-0.07256105039772143,-0.07253473123375284,-0.09168756844328105,0.01912651804555962,3
2025-07,8,DAMPED_P80_Q010_R16,-0.09336279663348965,-0.09331922713480255,-0.09168756844328105,-0.0016752281902085997,3
2025-07,8,DAMPED_P95_Q001_R16,-0.14044159164267736,-0.1403430185906163,-0.09168756844328105,-0.04875402319939631,3
2025-07,8,DAMPED_P95_Q010_R16,-0.08469236769761523,-0.08465651383442696,-0.09168756844328105,0.006995200745665814,3
2025-07,8,DAMPED_ADAPT_R16,-0.09336279663348965,-0.09331922713480255,-0.09168756844328105,-0.0016752281902085997,3
2025-07,9,DAMPED_P80_Q001_R16,0.28836604242718644,0.28878221723877423,0.26890073599475006,0.01946530643243638,3
2025-07,9,DAMPED_P80_Q010_R16,0.26713997404886103,0.26749711082509015,0.26890073599475006,-0.0017607619458890333,3
2025-07,9,DAMPED_P95_Q001_R16,0.21766079077249118,0.21789784383100946,0.26890073599475006,-0.05123994522225889,3
2025-07,9,DAMPED_P95_Q010_R16,0.27651469324848055,0.2768973477437397,0.26890073599475006,0.007613957253730486,3
2025-07,9,DAMPED_ADAPT_R16,0.26713997404886103,0.26749711082509015,0.26890073599475006,-0.0017607619458890333,3
2025-07,10,DAMPED_P80_Q001_R16,0.22805769785483634,0.22831794722455956,0.20832136071289856,0.019736337141937788,4
2025-07,10,DAMPED_P80_Q010_R16,0.20649217176246518,0.20670551366696632,0.20832136071289856,-0.0018291889504333803,4
2025-07,10,DAMPED_P95_Q001_R16,0.15478705426474912,0.154906911258648,0.20832136071289856,-0.05353430644814944,4
2025-07,10,DAMPED_P95_Q010_R16,0.21654124317219728,0.21677586304120006,0.20832136071289856,0.008219882459298722,4
2025-07,10,DAMPED_ADAPT_R16,0.20649217176246518,0.20670551366696632,0.20832136071289856,-0.0018291889504333803,4
2025-07,11,DAMPED_P80_Q001_R16,0.3269848999863783,0.3275200787694285,0.3070317382768394,0.019953161709538925,4
2025-07,11,DAMPED_P80_Q010_R16,0.3051478077227705,0.30561385757195664,0.3070317382768394,-0.00188393055406888,4
2025-07,11,DAMPED_P95_Q001_R16,0.251371600420757,0.25168780372117,0.3070317382768394,-0.05566013785608237,4
2025-07,11,DAMPED_P95_Q010_R16,0.3158417348997533,0.3163410404406501,0.3070317382768394,0.00880999662291393,4
2025-07,11,DAMPED_ADAPT_R16,0.3051478077227705,0.30561385757195664,0.3070317382768394,-0.00188393055406888,4
2025-07,12,DAMPED_P80_Q001_R16,0.849470256120836,0.8530884927256016,0.8293436347572163,0.020126621363619757,4
2025-07,12,DAMPED_P80_Q010_R16,0.827415910920239,0.8308484569812252,0.8293436347572163,-0.0019277238369772576,4
2025-07,12,DAMPED_P95_Q001_R16,0.7717070064689282,0.7746923393881555,0.8293436347572163,-0.05763662828828808,4
2025-07,12,DAMPED_P95_Q010_R16,0.838725828010225,0.8422529872521418,0.8293436347572163,0.009382193253008708,4
2025-07,12,DAMPED_ADAPT_R16,0.827415910920239,0.8308484569812252,0.8293436347572163,-0.0019277238369772576,4
2025-08,1,DAMPED_P80_Q001_R16,-0.5412255033341529,-0.5397635168439305,-0.5497399292827377,0.00851442594858487,1
2025-08,1,DAMPED_P80_Q010_R16,-0.5507106305202931,-0.549196999378013,-0.5497399292827377,-0.0009707012375553825,1
2025-08,1,DAMPED_P95_Q001_R16,-0.5719852479676719,-0.5703525268061838,-0.5497399292827377,-0.02224531868493418,1
2025-08,1,DAMPED_P95_Q010_R16,-0.5440568725572519,-0.5425795635024088,-0.5497399292827377,0.005683056725485858,1
2025-08,1,DAMPED_ADAPT_R16,-0.5507106305202931,-0.549196999378013,-0.5497399292827377,-0.0009707012375553825,1
2025-08,2,DAMPED_P80_Q001_R16,0.4878066180369407,0.4889983314843356,0.4779406928559336,0.009865925181007096,1
2025-08,2,DAMPED_P80_Q010_R16,0.47687445867345224,0.478013314504686,0.4779406928559336,-0.0010662341824813626,1
2025-08,2,DAMPED_P95_Q001_R16,0.4513772914720954,0.45239753323734966,0.4779406928559336,-0.026563401383838225,1
2025-08,2,DAMPED_P95_Q010_R16,0.48540284218353136,0.4865828302388447,0.4779406928559336,0.007462149327597756,1
2025-08,2,DAMPED_ADAPT_R16,0.47687445867345224,0.478013314504686,0.4779406928559336,-0.0010662341824813626,1
2025-08,3,DAMPED_P80_Q001_R16,0.039727502747156,0.03973539516464748,0.02878037818021129,0.010947124566944712,1
2025-08,3,DAMPED_P80_Q010_R16,0.0276377176417891,0.027641537210843805,0.02878037818021129,-0.001142660538422189,1
2025-08,3,DAMPED_P95_Q001_R16,-0.0015746325474182143,-0.001574620150144988,0.02878037818021129,-0.030355010727629504,1
2025-08,3,DAMPED_P95_Q010_R16,0.03797591085776397,0.037983122619673224,0.02878037818021129,0.009195532677552683,1
2025-08,3,DAMPED_ADAPT_R16,0.0276377176417891,0.027641537210843805,0.02878037818021129,-0.001142660538422189,1
2025-08,4,DAMPED_P80_Q001_R16,0.11239575291936173,0.11245894061694525,0.10058366884366683,0.011812084075694895,2
2025-08,4,DAMPED_P80_Q010_R16,0.09937986722049204,0.09942926537312007,0.10058366884366683,-0.0012038016231747939,2
2025-08,4,DAMPED_P95_Q001_R16,0.06687508461556978,0.06689745098584664,0.10058366884366683,-0.033708584228097055,2
2025-08,4,DAMPED_P95_Q010_R16,0.11146051200603584,0.11152265231987848,0.10058366884366683,0.010876843162369004,2
2025-08,4,DAMPED_ADAPT_R16,0.09937986722049204,0.09942926537312007,0.10058366884366683,-0.0012038016231747939,2
2025-08,5,DAMPED_P80_Q001_R16,0.49923496185724875,0.5004832159687843,0.48673091017455383,0.012504051682694917,2
2025-08,5,DAMPED_P80_Q010_R16,0.48547819568357686,0.4866585504246122,0.48673091017455383,-0.0012527144909769694,2
2025-08,5,DAMPED_P95_Q001_R16,0.45003519542191983,0.4510493746245614,0.48673091017455383,-0.036695714752634,2
2025-08,5,DAMPED_P95_Q010_R16,0.49923267533938553,0.5004809180073092,0.48673091017455383,0.012501765164831702,2
2025-08,5,DAMPED_ADAPT_R16,0.48547819568357686,0.4866585504246122,0.48673091017455383,-0.0012527144909769694,2
2025-08,6,DAMPED_P80_Q001_R16,0.3786810069379912,0.3793989093637454,0.365623381169696,0.013057625768295222,2
2025-08,6,DAMPED_P80_Q010_R16,0.36433153638447746,0.3649960304685989,0.365623381169696,-0.0012918447852185433,2
2025-08,6,DAMPED_P95_Q001_R16,0.32624890385947797,0.3267816748247492,0.365623381169696,-0.03937447731021804,2
2025-08,6,DAMPED_P95_Q010_R16,0.3796909638703772,0.3804127031811497,0.365623381169696,0.014067582700681203,2
2025-08,6,DAMPED_ADAPT_R16,0.36433153638447746,0.3649960304685989,0.365623381169696,-0.0012918447852185433,2
2025-08,7,DAMPED_P80_Q001_R16,-0.07147664641149437,-0.07145110794162621,-0.08497713144826964,0.01350048503677527,3
2025-08,7,DAMPED_P80_Q010_R16,-0.08630028046888152,-0.08626305248689091,-0.08497713144826964,-0.0013231490206118829,3
2025-08,7,DAMPED_P95_Q001_R16,-0.126769224035612,-0.12668890579798633,-0.08497713144826964,-0.04179209258734236,3
2025-08,7,DAMPED_P95_Q010_R16,-0.06940430878172374,-0.0693802295623305,-0.08497713144826964,0.015572822666545902,3
2025-08,7,DAMPED_ADAPT_R16,-0.08630028046888152,-0.08626305248689091,-0.08497713144826964,-0.0013231490206118829,3
2025-08,8,DAMPED_P80_Q001_R16,0.2893667820964949,0.2897858518881652,0.27551200964493555,0.01385477245155936,3
2025-08,8,DAMPED_P80_Q010_R16,0.274163817236009,0.2745399899273292,0.27551200964493555,-0.0013481924089265296,3
2025-08,8,DAMPED_P95_Q001_R16,0.2315249498663897,0.2317931758418497,0.27551200964493555,-0.04398705977854586,3
2025-08,8,DAMPED_P95_Q010_R16,0.29252898092449925,0.29295726446390297,0.27551200964493555,0.017016971279563697,3
2025-08,8,DAMPED_ADAPT_R16,0.274163817236009,0.2745399899273292,0.27551200964493555,-0.0013481924089265296,3
2025-08,9,DAMPED_P80_Q001_R16,0.22899150607061,0.22925389186203965,0.2148533036872234,0.014138202383386589,3
2025-08,9,DAMPED_P80_Q010_R16,0.2134850765676451,0.21371311820664565,0.2148533036872234,-0.001368227119578319,3
2025-08,9,DAMPED_P95_Q001_R16,0.1688624389346858,0.1690050918355228,0.2148533036872234,-0.04599086475253761,3
2025-08,9,DAMPED_P95_Q010_R16,0.23325355266551098,0.23352580039935197,0.2148533036872234,0.01840024897828757,3
2025-08,9,DAMPED_ADAPT_R16,0.2134850765676451,0.21371311820664565,0.2148533036872234,-0.001368227119578319,3
2025-08,10,DAMPED_P80_Q001_R16,0.32786516303932406,0.32840322874763456,0.3135002167104757,0.014364946328848383,4
2025-08,10,DAMPED_P80_Q010_R16,0.31211596182237594,0.3126035508395782,0.3135002167104757,-0.001384254888099734,4
2025-08,10,DAMPED_P95_Q001_R16,0.26567086831876724,0.2660240860997852,0.3135002167104757,-0.04782934839170844,4
2025-08,10,DAMPED_P95_Q010_R16,0.33322364871563653,0.3337794559048146,0.3135002167104757,0.019723432005160857,4
2025-08,10,DAMPED_ADAPT_R16,0.31211596182237594,0.3126035508395782,0.3135002167104757,-0.001384254888099734,4
2025-08,11,DAMPED_P80_Q001_R16,0.8991727219804638,0.9032274237124401,0.8846263804952459,0.01454634148521794,4
2025-08,11,DAMPED_P80_Q010_R16,0.8832293033923292,0.8871412821698557,0.8846263804952459,-0.0013970771029166995,4
2025-08,11,DAMPED_P95_Q001_R16,0.8351025775152223,0.8385992860133831,0.8846263804952459,-0.04952380298002357,4
2025-08,11,DAMPED_P95_Q010_R16,0.905614091746405,0.9097271830310887,0.8846263804952459,0.020987711251159058,4
2025-08,11,DAMPED_ADAPT_R16,0.8832293033923292,0.8871412821698557,0.8846263804952459,-0.0013970771029166995,4
2025-08,12,DAMPED_P80_Q001_R16,0.17407377448272002,0.17422537082793177,0.15938231687240653,0.014691457610313485,4
2025-08,12,DAMPED_P80_Q010_R16,0.15797498199763613,0.15809982820559115,0.15938231687240653,-0.001407334874770405,4
2025-08,12,DAMPED_P95_Q001_R16,0.10829046592860106,0.10834912122444312,0.15938231687240653,-0.05109185094380547,4
2025-08,12,DAMPED_P95_Q010_R16,0.18157689770363858,0.18174184837486554,0.15938231687240653,0.022194580831232047,4
2025-08,12,DAMPED_ADAPT_R16,0.15797498199763613,0.15809982820559115,0.15938231687240653,-0.001407334874770405,4
2025-09,1,DAMPED_P80_Q001_R16,0.5259648917959596,0.5273505153656612,0.5317357796612061,-0.005770887865246488,1
2025-09,1,DAMPED_P80_Q010_R16,0.5279633458417876,0.5293595283437331,0.5317357796612061,-0.003772433819418497,1
2025-09,1,DAMPED_P95_Q001_R16,0.5058240639421681,0.5071055135763005,0.5317357796612061,-0.025911715719038053,1
2025-09,1,DAMPED_P95_Q010_R16,0.5535409126886118,0.5550757811334542,0.5317357796612061,0.02180513302740572,1
2025-09,1,DAMPED_ADAPT_R16,0.5259648917959596,0.5273505153656612,0.5317357796612061,-0.005770887865246488,1
2025-09,2,DAMPED_P80_Q001_R16,0.07533927840175253,0.07536766556454995,0.08053701726225126,-0.005197738860498735,1
2025-09,2,DAMPED_P80_Q010_R16,0.07791021222215694,0.07794057011145288,0.08053701726225126,-0.0026268050400943266,1
2025-09,2,DAMPED_P95_Q001_R16,0.0519179376033615,0.05193141729727853,0.08053701726225126,-0.028619079658889768,1
2025-09,2,DAMPED_P95_Q010_R16,0.11069402626081487,0.11075531471019522,0.08053701726225126,0.030157008998563606,1
2025-09,2,DAMPED_ADAPT_R16,0.07533927840175253,0.07536766556454995,0.08053701726225126,-0.005197738860498735,1
2025-09,3,DAMPED_P80_Q001_R16,0.14597033009042032,0.14607691863299369,0.1507095497471209,-0.004739219656700572,1
2025-09,3,DAMPED_P80_Q010_R16,0.1489992477304859,0.14911030676179798,0.1507095497471209,-0.0017103020166349958,1
2025-09,3,DAMPED_P95_Q001_R16,0.11985732340479048,0.11992918100065526,0.1507095497471209,-0.03085222634233041,1
2025-09,3,DAMPED_P95_Q010_R16,0.18873935440997341,0.18891757923864805,0.1507095497471209,0.03802980466285252,1
2025-09,3,DAMPED_ADAPT_R16,0.14597033009042032,0.14607691863299369,0.1507095497471209,-0.004739219656700572,1
2025-09,4,DAMPED_P80_Q001_R16,0.531179780241477,0.5325930412470221,0.535552184535139,-0.0043724042936619245,2
2025-09,4,DAMPED_P80_Q010_R16,0.5345750849372715,0.5360064870474703,0.535552184535139,-0.0009770995978675145,2
2025-09,4,DAMPED_P95_Q001_R16,0.5028495480910748,0.5041159582539433,0.535552184535139,-0.032702636444064126,2
2025-09,4,DAMPED_P95_Q010_R16,0.5810119558724172,0.5827031040079532,0.535552184535139,0.04545977133727819,2
2025-09,4,DAMPED_ADAPT_R16,0.531179780241477,0.5325930412470221,0.535552184535139,-0.0043724042936619245,2
2025-09,5,DAMPED_P80_Q001_R16,0.40932201829275516,0.4101608850309564,0.4134009702959863,-0.004078952003231162,2
2025-09,5,DAMPED_P80_Q010_R16,0.41301043263313286,0.4138644961060773,0.4134009702959863,-0.0003905376628534629,2
2025-09,5,DAMPED_P95_Q001_R16,0.3791573076533029,0.3798770182973935,0.4134009702959863,-0.034243662642683415,2
2025-09,5,DAMPED_P95_Q010_R16,0.4658798586086499,0.4669667660607363,0.4134009702959863,0.05247888831266356,2
2025-09,5,DAMPED_ADAPT_R16,0.40932201829275516,0.4101608850309564,0.4134009702959863,-0.004078952003231162,2
2025-09,6,DAMPED_P80_Q001_R16,-0.041878680680301816,-0.04186991278482656,-0.038034490509415375,-0.003844190170886441,2
2025-09,6,DAMPED_P80_Q010_R16,-0.037955778624257586,-0.03794857632986051,-0.038034490509415375,7.871188515778949e-05,2
2025-09,6,DAMPED_P95_Q001_R16,-0.07356863732236474,-0.07354158223547036,-0.038034490509415375,-0.03553414681294936,2
2025-09,6,DAMPED_P95_Q010_R16,0.02108107783760904,0.021083300052975925,-0.038034490509415375,0.059115568347024416,2
2025-09,6,DAMPED_ADAPT_R16,-0.041878680680301816,-0.04186991278482656,-0.038034490509415375,-0.003844190170886441,2
2025-09,7,DAMPED_P80_Q001_R16,0.3181303113288303,0.31863688284716785,0.32178669203384097,-0.0036563807050106756,3
2025-09,7,DAMPED_P80_Q010_R16,0.3222408035574078,0.32276055737113196,0.32178669203384097,0.0004541115235668358,3
2025-09,7,DAMPED_P95_Q001_R16,0.28516537783387685,0.2855723610639247,0.32178669203384097,-0.03662131419996412,3
2025-09,7,DAMPED_P95_Q010_R16,0.3871819215397041,0.3879324390516397,0.32178669203384097,0.06539522950586313,3
2025-09,7,DAMPED_ADAPT_R16,0.3181303113288303,0.31863688284716785,0.32178669203384097,-0.0036563807050106756,3
2025-09,8,DAMPED_P80_Q001_R16,0.2570874861038597,0.25741823936242675,0.2605936192361699,-0.0035061331323102407,3
2025-09,8,DAMPED_P80_Q010_R16,0.2613480504704638,0.2616898621957842,0.2605936192361699,0.0007544312342938619,3
2025-09,8,DAMPED_P95_Q001_R16,0.2230505300783317,0.22329947282813847,0.2605936192361699,-0.037543089157838216,3
2025-09,8,DAMPED_P95_Q010_R16,0.33193437894388617,0.3324858911542225,0.2605936192361699,0.07134075970771625,3
2025-09,8,DAMPED_ADAPT_R16,0.2570874861038597,0.25741823936242675,0.2605936192361699,-0.0035061331323102407,3
2025-09,9,DAMPED_P80_Q001_R16,0.35542710371330516,0.3560594948514444,0.3588130387874548,-0.0033859350741496375,3
2025-09,9,DAMPED_P80_Q010_R16,0.3598077257903305,0.3604558108415999,0.3588130387874548,0.0009946870028756938,3
2025-09,9,DAMPED_P95_Q001_R16,0.3204830906674688,0.3209971867748139,0.3588130387874548,-0.038329948119986024,3
2025-09,9,DAMPED_P95_Q010_R16,0.43578593386769715,0.43673686160313446,0.3588130387874548,0.07697289508024235,3
2025-09,9,DAMPED_ADAPT_R16,0.35542710371330516,0.3560594948514444,0.3588130387874548,-0.0033859350741496375,3
2025-09,10,DAMPED_P80_Q001_R16,0.9263074311670301,0.9306109360839289,0.9295972077946514,-0.0032897766276213103,4
2025-09,10,DAMPED_P80_Q010_R16,0.9307840994123925,0.9351293658303552,0.9295972077946514,0.0011868916177411037,4
2025-09,10,DAMPED_P95_Q001_R16,0.8905908054588905,0.8945683645292938,0.9295972077946514,-0.039006402335760915,4
2025-09,10,DAMPED_P95_Q010_R16,1.0119077368234055,1.0170448361095634,0.9295972077946514,0.08231052902875413,4
2025-09,10,DAMPED_ADAPT_R16,0.9263074311670301,0.9306109360839289,0.9295972077946514,-0.0032897766276213103,4
2025-09,11,DAMPED_P80_Q001_R16,0.20921824470244277,0.20943725878453048,0.21243109457284143,-0.0032128498703986597,4
2025-09,11,DAMPED_P80_Q010_R16,0.21377174988247472,0.21400040459174197,0.21243109457284143,0.0013406553096332874,4
2025-09,11,DAMPED_P95_Q001_R16,0.172838910170707,0.1729883627066936,0.21243109457284143,-0.03959218440213444,4
2025-09,11,DAMPED_P95_Q010_R16,0.29980206012837163,0.30025191595132794,0.21243109457284143,0.0873709655555302,4
2025-09,11,DAMPED_ADAPT_R16,0.20921824470244277,0.20943725878453048,0.21243109457284143,-0.0032128498703986597,4
2025-09,12,DAMPED_P80_Q001_R16,-0.5083002506883461,-0.5070105910038314,-0.5051489422237255,-0.003151308464620528,4
2025-09,12,DAMPED_P80_Q010_R16,-0.5036852759605784,-0.5024189087350325,-0.5051489422237255,0.0014636662631470898,4
2025-09,12,DAMPED_P95_Q001_R16,-0.5452521400380248,-0.5437683386015666,-0.5051489422237255,-0.040103197814299274,4
2025-09,12,DAMPED_P95_Q010_R16,-0.41297881454720625,-0.4121272297325038,-0.5051489422237255,0.09217012767651928,4
2025-09,12,DAMPED_ADAPT_R16,-0.5083002506883461,-0.5070105910038314,-0.5051489422237255,-0.003151308464620528,4
2025-10,1,DAMPED_P80_Q001_R16,0.026535291383201126,0.026538812303066973,0.012207082390051801,0.014328208993149325,1
2025-10,1,DAMPED_P80_Q010_R16,0.015354561017016183,0.015355739890072467,0.012207082390051801,0.003147478626964382,1
2025-10,1,DAMPED_P95_Q001_R16,-0.0010832620765682532,-0.0010832562093058067,0.012207082390051801,-0.013290344466620054,1
2025-10,1,DAMPED_P95_Q010_R16,0.013927112920626816,0.013928082788022657,0.012207082390051801,0.0017200305305750153,1
2025-10,1,DAMPED_ADAPT_R16,0.026535291383201126,0.026538812303066973,0.012207082390051801,0.014328208993149325,1
2025-10,2,DAMPED_P80_Q001_R16,0.10052850058625551,0.10057904741997839,0.08501413737799925,0.015514363208256263,1
2025-10,2,DAMPED_P80_Q010_R16,0.08745997475118908,0.08749823213959429,0.08501413737799925,0.0024458373731898325,1
2025-10,2,DAMPED_P95_Q001_R16,0.06776767542527892,0.06779064290232374,0.08501413737799925,-0.017246461952720324,1
2025-10,2,DAMPED_P95_Q010_R16,0.08537357516422975,0.08541002877408993,0.08501413737799925,0.0003594377862305015,1
2025-10,2,DAMPED_ADAPT_R16,0.10052850058625551,0.10057904741997839,0.08501413737799925,0.015514363208256263,1
2025-10,3,DAMPED_P80_Q001_R16,0.4884276767488214,0.48962242910095927,0.4719643901684797,0.01646328658034174,1
2025-10,3,DAMPED_P80_Q010_R16,0.47384891453864975,0.47497335385399037,0.4719643901684797,0.0018845243701700598,1
2025-10,3,DAMPED_P95_Q001_R16,0.4512320770541437,0.4522516619788664,0.4719643901684797,-0.020732313114335987,1
2025-10,3,DAMPED_P95_Q010_R16,0.4710801802851581,0.47219150736170173,0.4719643901684797,-0.0008842098833216072,1
2025-10,3,DAMPED_ADAPT_R16,0.4884276767488214,0.48962242910095927,0.4719643901684797,0.01646328658034174,1
2025-10,4,DAMPED_P80_Q001_R16,0.368721695609307,0.3694023103209733,0.3514992703312968,0.01722242527801021,2
2025-10,4,DAMPED_P80_Q010_R16,0.3529347442990512,0.353558292324458,0.3514992703312968,0.001435473967754397,2
2025-10,4,DAMPED_P95_Q001_R16,0.32767336697356986,0.3282108030019403,0.3514992703312968,-0.02382590335772694,2
2025-10,4,DAMPED_P95_Q010_R16,0.3494727275119609,0.3500840954289221,0.3514992703312968,-0.002026542819335897,2
2025-10,4,DAMPED_ADAPT_R16,0.368721695609307,0.3694023103209733,0.3514992703312968,0.01722242527801021,2
2025-10,5,DAMPED_P80_Q001_R16,-0.08075757871638409,-0.08072497856007295,-0.09858731495252904,0.01782973623614495,2
2025-10,5,DAMPED_P80_Q010_R16,-0.09751108130670724,-0.09746355470097681,-0.09858731495252904,0.0010762336458217947,2
2025-10,5,DAMPED_P95_Q001_R16,-0.1251777543533624,-0.12509943968336118,-0.09858731495252904,-0.02659043940083336,2
2025-10,5,DAMPED_P95_Q010_R16,-0.10166776818103046,-0.10161610401568046,-0.09858731495252904,-0.003080453228501423,2
2025-10,5,DAMPED_ADAPT_R16,-0.08075757871638409,-0.08072497856007295,-0.09858731495252904,0.01782973623614495,2
2025-10,6,DAMPED_P80_Q001_R16,0.2806285530106409,0.281022683529154,0.26231296800798815,0.018315585002652734,2
2025-10,6,DAMPED_P80_Q010_R16,0.2631018093962638,0.263448225949586,0.26231296800798815,0.000788841388275674,2
