mode,report_date,quarter,quarters_ahead,origin,model,forecast,realised,error
report,2023-08-10,2024Q2,4,2023-07,INDEPENDENT_BRIDGE,3.4632879564553267,2.4619743363836153,1.0013136200717114
report,2023-08-10,2024Q2,4,2023-07,STABLE_PIPELINE_R14B,3.1506986173193448,2.4619743363836153,0.6887242809357295
report,2023-08-10,2024Q2,4,2023-07,STABLE_LOCAL_CORE_R14B,4.974474068805485,2.4619743363836153,2.5124997324218694
report,2023-08-10,2024Q2,4,2023-07,STABLE_LONG_CORE_R14B,3.6404271856675616,2.4619743363836153,1.1784528492839463
report,2023-08-10,2024Q2,4,2023-07,STABLE_LONG_GAP_R14B,4.244174810364101,2.4619743363836153,1.782200473980486
report,2023-08-10,2024Q2,4,2023-07,TVWQRF_TVW3_FULLM,2.760170375479879,2.4619743363836153,0.2981960390962639
report,2023-08-10,2024Q2,4,2023-07,TVWQRF_QRF_MEAN_FULLM,4.543761374826533,2.4619743363836153,2.081787038442918
report,2023-08-10,2024Q2,4,2023-07,cnb,2.34805158,2.4619743363836153,-0.11392275638361538
cutoff,2023-08-10,2024Q2,4,2023-06,INDEPENDENT_BRIDGE,2.1658914881118525,2.4619743363836153,-0.2960828482717628
cutoff,2023-08-10,2024Q2,4,2023-06,STABLE_PIPELINE_R14B,2.0176574763609376,2.4619743363836153,-0.4443168600226777
cutoff,2023-08-10,2024Q2,4,2023-06,STABLE_LOCAL_CORE_R14B,5.368594411535302,2.4619743363836153,2.9066200751516864
cutoff,2023-08-10,2024Q2,4,2023-06,STABLE_LONG_CORE_R14B,3.545299714040738,2.4619743363836153,1.0833253776571228
cutoff,2023-08-10,2024Q2,4,2023-06,STABLE_LONG_GAP_R14B,4.4918625425466665,2.4619743363836153,2.029888206163051
cutoff,2023-08-10,2024Q2,4,2023-06,TVWQRF_TVW3_FULLM,3.7087258186975425,2.4619743363836153,1.2467514823139272
cutoff,2023-08-10,2024Q2,4,2023-06,TVWQRF_QRF_MEAN_FULLM,5.317093047124803,2.4619743363836153,2.8551187107411873
cutoff,2023-08-10,2024Q2,4,2023-06,cnb,2.34805158,2.4619743363836153,-0.11392275638361538
report,2023-11-09,2023Q4,1,2023-09,INDEPENDENT_BRIDGE,8.629565334465347,7.563594181986673,1.0659711524786744
report,2023-11-09,2023Q4,1,2023-09,STABLE_PIPELINE_R14B,8.755307527571071,7.563594181986673,1.1917133455843985
report,2023-11-09,2023Q4,1,2023-09,STABLE_LOCAL_CORE_R14B,8.861048294776216,7.563594181986673,1.2974541127895431
report,2023-11-09,2023Q4,1,2023-09,STABLE_LONG_CORE_R14B,8.70418109776287,7.563594181986673,1.140586915776197
report,2023-11-09,2023Q4,1,2023-09,STABLE_LONG_GAP_R14B,8.835424610975776,7.563594181986673,1.2718304289891034
report,2023-11-09,2023Q4,1,2023-09,TVWQRF_TVW3_FULLM,8.489775962601335,7.563594181986673,0.9261817806146624
report,2023-11-09,2023Q4,1,2023-09,TVWQRF_QRF_MEAN_FULLM,8.793731451340351,7.563594181986673,1.230137269353678
report,2023-11-09,2023Q4,1,2023-09,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733
cutoff,2023-11-09,2023Q4,1,2023-09,INDEPENDENT_BRIDGE,8.629565334465347,7.563594181986673,1.0659711524786744
cutoff,2023-11-09,2023Q4,1,2023-09,STABLE_PIPELINE_R14B,8.755307527571071,7.563594181986673,1.1917133455843985
cutoff,2023-11-09,2023Q4,1,2023-09,STABLE_LOCAL_CORE_R14B,8.861048294776216,7.563594181986673,1.2974541127895431
cutoff,2023-11-09,2023Q4,1,2023-09,STABLE_LONG_CORE_R14B,8.70418109776287,7.563594181986673,1.140586915776197
cutoff,2023-11-09,2023Q4,1,2023-09,STABLE_LONG_GAP_R14B,8.835424610975776,7.563594181986673,1.2718304289891034
cutoff,2023-11-09,2023Q4,1,2023-09,TVWQRF_TVW3_FULLM,8.489775962601335,7.563594181986673,0.9261817806146624
cutoff,2023-11-09,2023Q4,1,2023-09,TVWQRF_QRF_MEAN_FULLM,8.793731451340351,7.563594181986673,1.230137269353678
cutoff,2023-11-09,2023Q4,1,2023-09,cnb,7.4869530045711,7.563594181986673,-0.0766411774155733
report,2023-11-09,2024Q1,2,2023-09,INDEPENDENT_BRIDGE,3.17620160970241,2.0857590939023543,1.090442515800056
report,2023-11-09,2024Q1,2,2023-09,STABLE_PIPELINE_R14B,3.1779260512386265,2.0857590939023543,1.0921669573362722
report,2023-11-09,2024Q1,2,2023-09,STABLE_LOCAL_CORE_R14B,3.539060078020364,2.0857590939023543,1.4533009841180098
report,2023-11-09,2024Q1,2,2023-09,STABLE_LONG_CORE_R14B,3.137702532551316,2.0857590939023543,1.0519434386489617
report,2023-11-09,2024Q1,2,2023-09,STABLE_LONG_GAP_R14B,3.454904642206022,2.0857590939023543,1.3691455483036679
report,2023-11-09,2024Q1,2,2023-09,TVWQRF_TVW3_FULLM,2.058604445147536,2.0857590939023543,-0.02715464875481821
report,2023-11-09,2024Q1,2,2023-09,TVWQRF_QRF_MEAN_FULLM,3.2341378034650448,2.0857590939023543,1.1483787095626905
report,2023-11-09,2024Q1,2,2023-09,cnb,2.72442838094152,2.0857590939023543,0.6386692870391659
cutoff,2023-11-09,2024Q1,2,2023-09,INDEPENDENT_BRIDGE,3.17620160970241,2.0857590939023543,1.090442515800056
cutoff,2023-11-09,2024Q1,2,2023-09,STABLE_PIPELINE_R14B,3.1779260512386265,2.0857590939023543,1.0921669573362722
cutoff,2023-11-09,2024Q1,2,2023-09,STABLE_LOCAL_CORE_R14B,3.539060078020364,2.0857590939023543,1.4533009841180098
cutoff,2023-11-09,2024Q1,2,2023-09,STABLE_LONG_CORE_R14B,3.137702532551316,2.0857590939023543,1.0519434386489617
cutoff,2023-11-09,2024Q1,2,2023-09,STABLE_LONG_GAP_R14B,3.454904642206022,2.0857590939023543,1.3691455483036679
cutoff,2023-11-09,2024Q1,2,2023-09,TVWQRF_TVW3_FULLM,2.058604445147536,2.0857590939023543,-0.02715464875481821
cutoff,2023-11-09,2024Q1,2,2023-09,TVWQRF_QRF_MEAN_FULLM,3.2341378034650448,2.0857590939023543,1.1483787095626905
cutoff,2023-11-09,2024Q1,2,2023-09,cnb,2.72442838094152,2.0857590939023543,0.6386692870391659
report,2023-11-09,2024Q2,3,2023-09,INDEPENDENT_BRIDGE,3.916815882016651,2.4619743363836153,1.4548415456330357
report,2023-11-09,2024Q2,3,2023-09,STABLE_PIPELINE_R14B,3.638456143239422,2.4619743363836153,1.1764818068558065
report,2023-11-09,2024Q2,3,2023-09,STABLE_LOCAL_CORE_R14B,4.251136411753649,2.4619743363836153,1.7891620753700335
report,2023-11-09,2024Q2,3,2023-09,STABLE_LONG_CORE_R14B,3.7553832430127616,2.4619743363836153,1.2934089066291463
report,2023-11-09,2024Q2,3,2023-09,STABLE_LONG_GAP_R14B,4.2763239683131,2.4619743363836153,1.8143496319294843
report,2023-11-09,2024Q2,3,2023-09,TVWQRF_TVW3_FULLM,2.478774254382342,2.4619743363836153,0.0167999179987266
report,2023-11-09,2024Q2,3,2023-09,TVWQRF_QRF_MEAN_FULLM,4.3435696268582005,2.4619743363836153,1.8815952904745852
report,2023-11-09,2024Q2,3,2023-09,cnb,2.60050989,2.4619743363836153,0.1385355536163848
cutoff,2023-11-09,2024Q2,3,2023-09,INDEPENDENT_BRIDGE,3.916815882016651,2.4619743363836153,1.4548415456330357
cutoff,2023-11-09,2024Q2,3,2023-09,STABLE_PIPELINE_R14B,3.638456143239422,2.4619743363836153,1.1764818068558065
cutoff,2023-11-09,2024Q2,3,2023-09,STABLE_LOCAL_CORE_R14B,4.251136411753649,2.4619743363836153,1.7891620753700335
cutoff,2023-11-09,2024Q2,3,2023-09,STABLE_LONG_CORE_R14B,3.7553832430127616,2.4619743363836153,1.2934089066291463
cutoff,2023-11-09,2024Q2,3,2023-09,STABLE_LONG_GAP_R14B,4.2763239683131,2.4619743363836153,1.8143496319294843
cutoff,2023-11-09,2024Q2,3,2023-09,TVWQRF_TVW3_FULLM,2.478774254382342,2.4619743363836153,0.0167999179987266
cutoff,2023-11-09,2024Q2,3,2023-09,TVWQRF_QRF_MEAN_FULLM,4.3435696268582005,2.4619743363836153,1.8815952904745852
cutoff,2023-11-09,2024Q2,3,2023-09,cnb,2.60050989,2.4619743363836153,0.1385355536163848
report,2023-11-09,2024Q3,4,2023-09,INDEPENDENT_BRIDGE,3.95761210390094,2.3104616266815152,1.6471504772194248
report,2023-11-09,2024Q3,4,2023-09,STABLE_PIPELINE_R14B,3.5408989133279754,2.3104616266815152,1.2304372866464601
report,2023-11-09,2024Q3,4,2023-09,STABLE_LOCAL_CORE_R14B,4.491327025920786,2.3104616266815152,2.1808653992392704
report,2023-11-09,2024Q3,4,2023-09,STABLE_LONG_CORE_R14B,4.046314420568394,2.3104616266815152,1.7358527938868789
report,2023-11-09,2024Q3,4,2023-09,STABLE_LONG_GAP_R14B,4.767602755448678,2.3104616266815152,2.4571411287671627
report,2023-11-09,2024Q3,4,2023-09,TVWQRF_TVW3_FULLM,2.418235943164835,2.3104616266815152,0.10777431648331959
report,2023-11-09,2024Q3,4,2023-09,TVWQRF_QRF_MEAN_FULLM,4.825672901006114,2.3104616266815152,2.515211274324599
report,2023-11-09,2024Q3,4,2023-09,cnb,2.23573565,2.3104616266815152,-0.07472597668151515
cutoff,2023-11-09,2024Q3,4,2023-09,INDEPENDENT_BRIDGE,3.95761210390094,2.3104616266815152,1.6471504772194248
cutoff,2023-11-09,2024Q3,4,2023-09,STABLE_PIPELINE_R14B,3.5408989133279754,2.3104616266815152,1.2304372866464601
cutoff,2023-11-09,2024Q3,4,2023-09,STABLE_LOCAL_CORE_R14B,4.491327025920786,2.3104616266815152,2.1808653992392704
cutoff,2023-11-09,2024Q3,4,2023-09,STABLE_LONG_CORE_R14B,4.046314420568394,2.3104616266815152,1.7358527938868789
cutoff,2023-11-09,2024Q3,4,2023-09,STABLE_LONG_GAP_R14B,4.767602755448678,2.3104616266815152,2.4571411287671627
cutoff,2023-11-09,2024Q3,4,2023-09,TVWQRF_TVW3_FULLM,2.418235943164835,2.3104616266815152,0.10777431648331959
cutoff,2023-11-09,2024Q3,4,2023-09,TVWQRF_QRF_MEAN_FULLM,4.825672901006114,2.3104616266815152,2.515211274324599
cutoff,2023-11-09,2024Q3,4,2023-09,cnb,2.23573565,2.3104616266815152,-0.07472597668151515
report,2024-02-15,2024Q1,1,2024-01,INDEPENDENT_BRIDGE,1.4014571929284259,2.0857590939023543,-0.6843019009739284
report,2024-02-15,2024Q1,1,2024-01,STABLE_PIPELINE_R14B,1.4834804174834906,2.0857590939023543,-0.6022786764188637
report,2024-02-15,2024Q1,1,2024-01,STABLE_LOCAL_CORE_R14B,1.5399268843233973,2.0857590939023543,-0.545832209578957
report,2024-02-15,2024Q1,1,2024-01,STABLE_LONG_CORE_R14B,1.4675378679958488,2.0857590939023543,-0.6182212259065054
report,2024-02-15,2024Q1,1,2024-01,STABLE_LONG_GAP_R14B,1.5117801158755444,2.0857590939023543,-0.5739789780268099
report,2024-02-15,2024Q1,1,2024-01,TVWQRF_TVW3_FULLM,1.566361614597487,2.0857590939023543,-0.5193974793048672
report,2024-02-15,2024Q1,1,2024-01,TVWQRF_QRF_MEAN_FULLM,1.6693671406304353,2.0857590939023543,-0.4163919532719189
report,2024-02-15,2024Q1,1,2024-01,cnb,2.86348243690547,2.0857590939023543,0.7777233430031156
cutoff,2024-02-15,2024Q1,1,2023-12,INDEPENDENT_BRIDGE,1.9275670706838117,2.0857590939023543,-0.15819202321854253
cutoff,2024-02-15,2024Q1,1,2023-12,STABLE_PIPELINE_R14B,1.8446947791138342,2.0857590939023543,-0.24106431478852008
cutoff,2024-02-15,2024Q1,1,2023-12,STABLE_LOCAL_CORE_R14B,1.903265884016717,2.0857590939023543,-0.18249320988563733
cutoff,2024-02-15,2024Q1,1,2023-12,STABLE_LONG_CORE_R14B,1.7808392621780536,2.0857590939023543,-0.3049198317243007
cutoff,2024-02-15,2024Q1,1,2023-12,STABLE_LONG_GAP_R14B,1.865009585420953,2.0857590939023543,-0.2207495084814013
cutoff,2024-02-15,2024Q1,1,2023-12,TVWQRF_TVW3_FULLM,1.658590840314158,2.0857590939023543,-0.4271682535881962
cutoff,2024-02-15,2024Q1,1,2023-12,TVWQRF_QRF_MEAN_FULLM,1.7908828024784003,2.0857590939023543,-0.294876291423954
cutoff,2024-02-15,2024Q1,1,2023-12,cnb,2.86348243690547,2.0857590939023543,0.7777233430031156
report,2024-02-15,2024Q2,2,2024-01,INDEPENDENT_BRIDGE,1.6309179461827676,2.4619743363836153,-0.8310563902008477
report,2024-02-15,2024Q2,2,2024-01,STABLE_PIPELINE_R14B,1.5388374032305927,2.4619743363836153,-0.9231369331530226
report,2024-02-15,2024Q2,2,2024-01,STABLE_LOCAL_CORE_R14B,1.8769071694011845,2.4619743363836153,-0.5850671669824308
report,2024-02-15,2024Q2,2,2024-01,STABLE_LONG_CORE_R14B,1.6401288343569858,2.4619743363836153,-0.8218455020266295
report,2024-02-15,2024Q2,2,2024-01,STABLE_LONG_GAP_R14B,1.820545587491229,2.4619743363836153,-0.6414287488923862
report,2024-02-15,2024Q2,2,2024-01,TVWQRF_TVW3_FULLM,1.8265910279328885,2.4619743363836153,-0.6353833084507268
report,2024-02-15,2024Q2,2,2024-01,TVWQRF_QRF_MEAN_FULLM,2.178011309669747,2.4619743363836153,-0.2839630267138684
report,2024-02-15,2024Q2,2,2024-01,cnb,2.64855616,2.4619743363836153,0.18658182361638476
cutoff,2024-02-15,2024Q2,2,2023-12,INDEPENDENT_BRIDGE,2.414176525281052,2.4619743363836153,-0.047797811102563426
cutoff,2024-02-15,2024Q2,2,2023-12,STABLE_PIPELINE_R14B,2.1237489226239745,2.4619743363836153,-0.33822541375964077
cutoff,2024-02-15,2024Q2,2,2023-12,STABLE_LOCAL_CORE_R14B,2.315577731222632,2.4619743363836153,-0.1463966051609833
cutoff,2024-02-15,2024Q2,2,2023-12,STABLE_LONG_CORE_R14B,2.1034004986823125,2.4619743363836153,-0.3585738377013028
cutoff,2024-02-15,2024Q2,2,2023-12,STABLE_LONG_GAP_R14B,2.322667104179786,2.4619743363836153,-0.13930723220382912
cutoff,2024-02-15,2024Q2,2,2023-12,TVWQRF_TVW3_FULLM,1.8259979948122165,2.4619743363836153,-0.6359763415713988
cutoff,2024-02-15,2024Q2,2,2023-12,TVWQRF_QRF_MEAN_FULLM,2.3555192162793297,2.4619743363836153,-0.1064551201042856
cutoff,2024-02-15,2024Q2,2,2023-12,cnb,2.64855616,2.4619743363836153,0.18658182361638476
report,2024-02-15,2024Q3,3,2024-01,INDEPENDENT_BRIDGE,1.4642070597659647,2.3104616266815152,-0.8462545669155506
report,2024-02-15,2024Q3,3,2024-01,STABLE_PIPELINE_R14B,1.2245635845480232,2.3104616266815152,-1.085898042133492
report,2024-02-15,2024Q3,3,2024-01,STABLE_LOCAL_CORE_R14B,1.8971327590598186,2.3104616266815152,-0.4133288676216966
report,2024-02-15,2024Q3,3,2024-01,STABLE_LONG_CORE_R14B,1.622307396727601,2.3104616266815152,-0.6881542299539143
report,2024-02-15,2024Q3,3,2024-01,STABLE_LONG_GAP_R14B,1.942706552038251,2.3104616266815152,-0.3677550746432643
report,2024-02-15,2024Q3,3,2024-01,TVWQRF_TVW3_FULLM,1.4590479035877042,2.3104616266815152,-0.851413723093811
report,2024-02-15,2024Q3,3,2024-01,TVWQRF_QRF_MEAN_FULLM,2.1812016559941747,2.3104616266815152,-0.12925997068734052
report,2024-02-15,2024Q3,3,2024-01,cnb,2.25182174,2.3104616266815152,-0.05863988668151521
cutoff,2024-02-15,2024Q3,3,2023-12,INDEPENDENT_BRIDGE,2.419241860983288,2.3104616266815152,0.10878023430177297
cutoff,2024-02-15,2024Q3,3,2023-12,STABLE_PIPELINE_R14B,2.0000448711663226,2.3104616266815152,-0.31041675551519265
cutoff,2024-02-15,2024Q3,3,2023-12,STABLE_LOCAL_CORE_R14B,2.407600416054203,2.3104616266815152,0.09713878937268783
cutoff,2024-02-15,2024Q3,3,2023-12,STABLE_LONG_CORE_R14B,2.206686460628561,2.3104616266815152,-0.10377516605295423
cutoff,2024-02-15,2024Q3,3,2023-12,STABLE_LONG_GAP_R14B,2.556650646330989,2.3104616266815152,0.24618901964947382
cutoff,2024-02-15,2024Q3,3,2023-12,TVWQRF_TVW3_FULLM,1.4338833133015039,2.3104616266815152,-0.8765783133800114
cutoff,2024-02-15,2024Q3,3,2023-12,TVWQRF_QRF_MEAN_FULLM,2.413538981138158,2.3104616266815152,0.10307735445664257
cutoff,2024-02-15,2024Q3,3,2023-12,cnb,2.25182174,2.3104616266815152,-0.05863988668151521
report,2024-02-15,2024Q4,4,2024-01,INDEPENDENT_BRIDGE,1.954575355573492,2.8836531940027856,-0.9290778384292937
report,2024-02-15,2024Q4,4,2024-01,STABLE_PIPELINE_R14B,1.6994486593523515,2.8836531940027856,-1.1842045346504342
report,2024-02-15,2024Q4,4,2024-01,STABLE_LOCAL_CORE_R14B,2.727771530052919,2.8836531940027856,-0.15588166394986658
report,2024-02-15,2024Q4,4,2024-01,STABLE_LONG_CORE_R14B,2.464693730241172,2.8836531940027856,-0.41895946376161364
report,2024-02-15,2024Q4,4,2024-01,STABLE_LONG_GAP_R14B,2.9214839989953005,2.8836531940027856,0.0378308049925149
report,2024-02-15,2024Q4,4,2024-01,TVWQRF_TVW3_FULLM,1.8607074435073967,2.8836531940027856,-1.022945750495389
report,2024-02-15,2024Q4,4,2024-01,TVWQRF_QRF_MEAN_FULLM,3.0568653830877026,2.8836531940027856,0.17321218908491698
report,2024-02-15,2024Q4,4,2024-01,cnb,2.71600921,2.8836531940027856,-0.16764398400278546
cutoff,2024-02-15,2024Q4,4,2023-12,INDEPENDENT_BRIDGE,2.9487630163113487,2.8836531940027856,0.0651098223085631
cutoff,2024-02-15,2024Q4,4,2023-12,STABLE_PIPELINE_R14B,2.4920005262420193,2.8836531940027856,-0.39165266776076635
cutoff,2024-02-15,2024Q4,4,2023-12,STABLE_LOCAL_CORE_R14B,3.2200508296492365,2.8836531940027856,0.33639763564645087
cutoff,2024-02-15,2024Q4,4,2023-12,STABLE_LONG_CORE_R14B,3.115225017213348,2.8836531940027856,0.23157182321056258
cutoff,2024-02-15,2024Q4,4,2023-12,STABLE_LONG_GAP_R14B,3.5917407872778497,2.8836531940027856,0.7080875932750641
cutoff,2024-02-15,2024Q4,4,2023-12,TVWQRF_TVW3_FULLM,1.7946376465575093,2.8836531940027856,-1.0890155474452763
cutoff,2024-02-15,2024Q4,4,2023-12,TVWQRF_QRF_MEAN_FULLM,3.097167896314147,2.8836531940027856,0.2135147023113615
cutoff,2024-02-15,2024Q4,4,2023-12,cnb,2.71600921,2.8836531940027856,-0.16764398400278546
report,2024-05-09,2024Q2,1,2024-03,INDEPENDENT_BRIDGE,2.564112776763475,2.4619743363836153,0.10213844037985975
report,2024-05-09,2024Q2,1,2024-03,STABLE_PIPELINE_R14B,2.4454092246622463,2.4619743363836153,-0.016565111721368986
report,2024-05-09,2024Q2,1,2024-03,STABLE_LOCAL_CORE_R14B,2.461541778098415,2.4619743363836153,-0.0004325582852002796
report,2024-05-09,2024Q2,1,2024-03,STABLE_LONG_CORE_R14B,2.3712650286031924,2.4619743363836153,-0.09070930778042285
report,2024-05-09,2024Q2,1,2024-03,STABLE_LONG_GAP_R14B,2.3802651968554294,2.4619743363836153,-0.08170913952818593
report,2024-05-09,2024Q2,1,2024-03,TVWQRF_TVW3_FULLM,2.035039594680144,2.4619743363836153,-0.42693474170347123
report,2024-05-09,2024Q2,1,2024-03,TVWQRF_QRF_MEAN_FULLM,2.2308597278215547,2.4619743363836153,-0.23111460856206056
report,2024-05-09,2024Q2,1,2024-03,cnb,2.43930764498391,2.4619743363836153,-0.02266669139970512
cutoff,2024-05-09,2024Q2,1,2024-03,INDEPENDENT_BRIDGE,2.564112776763475,2.4619743363836153,0.10213844037985975
cutoff,2024-05-09,2024Q2,1,2024-03,STABLE_PIPELINE_R14B,2.4454092246622463,2.4619743363836153,-0.016565111721368986
cutoff,2024-05-09,2024Q2,1,2024-03,STABLE_LOCAL_CORE_R14B,2.461541778098415,2.4619743363836153,-0.0004325582852002796
cutoff,2024-05-09,2024Q2,1,2024-03,STABLE_LONG_CORE_R14B,2.3712650286031924,2.4619743363836153,-0.09070930778042285
cutoff,2024-05-09,2024Q2,1,2024-03,STABLE_LONG_GAP_R14B,2.3802651968554294,2.4619743363836153,-0.08170913952818593
cutoff,2024-05-09,2024Q2,1,2024-03,TVWQRF_TVW3_FULLM,2.035039594680144,2.4619743363836153,-0.42693474170347123
cutoff,2024-05-09,2024Q2,1,2024-03,TVWQRF_QRF_MEAN_FULLM,2.2308597278215547,2.4619743363836153,-0.23111460856206056
cutoff,2024-05-09,2024Q2,1,2024-03,cnb,2.43930764498391,2.4619743363836153,-0.02266669139970512
report,2024-05-09,2024Q3,2,2024-03,INDEPENDENT_BRIDGE,2.51880126498408,2.3104616266815152,0.20833963830256463
report,2024-05-09,2024Q3,2,2024-03,STABLE_PIPELINE_R14B,2.324498751060002,2.3104616266815152,0.014037124378486698
report,2024-05-09,2024Q3,2,2024-03,STABLE_LOCAL_CORE_R14B,2.364011839598661,2.3104616266815152,0.05355021291714568
report,2024-05-09,2024Q3,2,2024-03,STABLE_LONG_CORE_R14B,2.2506218562333102,2.3104616266815152,-0.05983977044820499
report,2024-05-09,2024Q3,2,2024-03,STABLE_LONG_GAP_R14B,2.2836887237827033,2.3104616266815152,-0.026772902898811957
report,2024-05-09,2024Q3,2,2024-03,TVWQRF_TVW3_FULLM,1.1934344719364336,2.3104616266815152,-1.1170271547450816
report,2024-05-09,2024Q3,2,2024-03,TVWQRF_QRF_MEAN_FULLM,1.8742887004599311,2.3104616266815152,-0.4361729262215841
report,2024-05-09,2024Q3,2,2024-03,cnb,2.11409498,2.3104616266815152,-0.19636664668151527
cutoff,2024-05-09,2024Q3,2,2024-03,INDEPENDENT_BRIDGE,2.51880126498408,2.3104616266815152,0.20833963830256463
cutoff,2024-05-09,2024Q3,2,2024-03,STABLE_PIPELINE_R14B,2.324498751060002,2.3104616266815152,0.014037124378486698
cutoff,2024-05-09,2024Q3,2,2024-03,STABLE_LOCAL_CORE_R14B,2.364011839598661,2.3104616266815152,0.05355021291714568
cutoff,2024-05-09,2024Q3,2,2024-03,STABLE_LONG_CORE_R14B,2.2506218562333102,2.3104616266815152,-0.05983977044820499
cutoff,2024-05-09,2024Q3,2,2024-03,STABLE_LONG_GAP_R14B,2.2836887237827033,2.3104616266815152,-0.026772902898811957
cutoff,2024-05-09,2024Q3,2,2024-03,TVWQRF_TVW3_FULLM,1.1934344719364336,2.3104616266815152,-1.1170271547450816
cutoff,2024-05-09,2024Q3,2,2024-03,TVWQRF_QRF_MEAN_FULLM,1.8742887004599311,2.3104616266815152,-0.4361729262215841
cutoff,2024-05-09,2024Q3,2,2024-03,cnb,2.11409498,2.3104616266815152,-0.19636664668151527
report,2024-05-09,2024Q4,3,2024-03,INDEPENDENT_BRIDGE,3.230914774740628,2.8836531940027856,0.3472615807378423
report,2024-05-09,2024Q4,3,2024-03,STABLE_PIPELINE_R14B,3.0204709822377147,2.8836531940027856,0.13681778823492907
report,2024-05-09,2024Q4,3,2024-03,STABLE_LOCAL_CORE_R14B,3.0893520030573463,2.8836531940027856,0.20569880905456062
report,2024-05-09,2024Q4,3,2024-03,STABLE_LONG_CORE_R14B,3.087299555295152,2.8836531940027856,0.20364636129236624
report,2024-05-09,2024Q4,3,2024-03,STABLE_LONG_GAP_R14B,3.156760036003613,2.8836531940027856,0.2731068420008276
report,2024-05-09,2024Q4,3,2024-03,TVWQRF_TVW3_FULLM,1.6833954545279421,2.8836531940027856,-1.2002577394748435
report,2024-05-09,2024Q4,3,2024-03,TVWQRF_QRF_MEAN_FULLM,3.001896517149048,2.8836531940027856,0.11824332314626229
report,2024-05-09,2024Q4,3,2024-03,cnb,2.51517686,2.8836531940027856,-0.3684763340027857
cutoff,2024-05-09,2024Q4,3,2024-03,INDEPENDENT_BRIDGE,3.230914774740628,2.8836531940027856,0.3472615807378423
cutoff,2024-05-09,2024Q4,3,2024-03,STABLE_PIPELINE_R14B,3.0204709822377147,2.8836531940027856,0.13681778823492907
cutoff,2024-05-09,2024Q4,3,2024-03,STABLE_LOCAL_CORE_R14B,3.0893520030573463,2.8836531940027856,0.20569880905456062
cutoff,2024-05-09,2024Q4,3,2024-03,STABLE_LONG_CORE_R14B,3.087299555295152,2.8836531940027856,0.20364636129236624
cutoff,2024-05-09,2024Q4,3,2024-03,STABLE_LONG_GAP_R14B,3.156760036003613,2.8836531940027856,0.2731068420008276
cutoff,2024-05-09,2024Q4,3,2024-03,TVWQRF_TVW3_FULLM,1.6833954545279421,2.8836531940027856,-1.2002577394748435
cutoff,2024-05-09,2024Q4,3,2024-03,TVWQRF_QRF_MEAN_FULLM,3.001896517149048,2.8836531940027856,0.11824332314626229
cutoff,2024-05-09,2024Q4,3,2024-03,cnb,2.51517686,2.8836531940027856,-0.3684763340027857
report,2024-05-09,2025Q1,4,2024-03,INDEPENDENT_BRIDGE,3.048441931086924,2.731002175839954,0.3174397552469701
report,2024-05-09,2025Q1,4,2024-03,STABLE_PIPELINE_R14B,2.7597451049527515,2.731002175839954,0.028742929112797633
report,2024-05-09,2025Q1,4,2024-03,STABLE_LOCAL_CORE_R14B,2.904449755073543,2.731002175839954,0.173447579233589
report,2024-05-09,2025Q1,4,2024-03,STABLE_LONG_CORE_R14B,3.1041917175202003,2.731002175839954,0.37318954168024643
report,2024-05-09,2025Q1,4,2024-03,STABLE_LONG_GAP_R14B,3.216426695677107,2.731002175839954,0.48542451983715296
report,2024-05-09,2025Q1,4,2024-03,TVWQRF_TVW3_FULLM,0.7277255683523931,2.731002175839954,-2.0032766074875608
report,2024-05-09,2025Q1,4,2024-03,TVWQRF_QRF_MEAN_FULLM,2.7061660316663922,2.731002175839954,-0.024836144173561614
report,2024-05-09,2025Q1,4,2024-03,cnb,2.35125799,2.731002175839954,-0.37974418583995373
cutoff,2024-05-09,2025Q1,4,2024-03,INDEPENDENT_BRIDGE,3.048441931086924,2.731002175839954,0.3174397552469701
cutoff,2024-05-09,2025Q1,4,2024-03,STABLE_PIPELINE_R14B,2.7597451049527515,2.731002175839954,0.028742929112797633
cutoff,2024-05-09,2025Q1,4,2024-03,STABLE_LOCAL_CORE_R14B,2.904449755073543,2.731002175839954,0.173447579233589
cutoff,2024-05-09,2025Q1,4,2024-03,STABLE_LONG_CORE_R14B,3.1041917175202003,2.731002175839954,0.37318954168024643
cutoff,2024-05-09,2025Q1,4,2024-03,STABLE_LONG_GAP_R14B,3.216426695677107,2.731002175839954,0.48542451983715296
cutoff,2024-05-09,2025Q1,4,2024-03,TVWQRF_TVW3_FULLM,0.7277255683523931,2.731002175839954,-2.0032766074875608
cutoff,2024-05-09,2025Q1,4,2024-03,TVWQRF_QRF_MEAN_FULLM,2.7061660316663922,2.731002175839954,-0.024836144173561614
cutoff,2024-05-09,2025Q1,4,2024-03,cnb,2.35125799,2.731002175839954,-0.37974418583995373
report,2024-08-08,2024Q3,1,2024-06,INDEPENDENT_BRIDGE,1.9336239423317754,2.3104616266815152,-0.37683768434973985
report,2024-08-08,2024Q3,1,2024-06,STABLE_PIPELINE_R14B,2.062274667605408,2.3104616266815152,-0.24818695907610744
report,2024-08-08,2024Q3,1,2024-06,STABLE_LOCAL_CORE_R14B,2.1892545456785037,2.3104616266815152,-0.12120708100301147
report,2024-08-08,2024Q3,1,2024-06,STABLE_LONG_CORE_R14B,2.1426113420921937,2.3104616266815152,-0.1678502845893215
