as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,fallback_used
2023-01-10T22:59:00+00:00,2023-09,CORE_AGG_CUMULATIVE_LABOUR_R13,0.010106115711975797,,0.0474750657227316,0.0,HARD_BASE,-0.7377598926894713,6.859205776173314,4.945955509963342,4.896155990966012,estimated,2022-11,sa,2022-12,382,2022-12,9,0.035285954632108624,-0.059461277902050906,0.02335593428143285,0.04385327906379951,-0.001693267056514229,-0.031234507306800052,0.0644494996016638,-0.3339105993522695,0.15000000000000002,0.5043601818836341,-0.05329387637620364,-0.031234507306800052,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-10,CORE_AGG_CUMULATIVE_LABOUR_R13,0.5106392429025466,,0.0474750657227316,0.0,HARD_BASE,0.0675675675675613,8.498168498168521,7.1452587101973855,7.094415566022043,estimated,2022-11,sa,2022-12,382,2022-12,10,0.3467006561486062,0.16254825366440429,0.0,0.007436662297335007,0.029510599583262045,-0.03555692879106095,0.6332458348742964,0.9128055554768677,0.0,0.08552966685648061,0.9288164202613469,-0.03555692879106095,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-11,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.0474750657227316,0.0,HARD_BASE,0.0675219446319985,7.313540912382349,6.49798205091315,6.447446055937925,unavailable_candidate_or_noncore,2022-11,sa,2022-12,382,2022-12,11,,0.09869189330411945,0.0,0.0005358427445017519,-0.009741864310840256,0.0014640346186805377,,0.5542139423689063,0.0,0.006162771629568395,-0.3066153742602551,0.0014640346186805377,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,,,0.0474750657227316,0.0,HARD_BASE,-0.4048582995951344,6.879073135409149,6.843366902390279,6.843366902390279,unavailable_candidate_or_noncore,2022-11,sa,2022-12,382,2022-12,12,,0.07082620167166617,0.0,-0.03453969062335552,-0.015423428640776693,-0.012920832641959047,,0.3977314360614348,0.0,-0.3972438325457049,-0.4854368932038833,-0.012920832641959047,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2022-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.0474750657227316,,0.0474750657227316,0.0,HARD_BASE,0.0,15.758591785414907,15.813548252944742,15.758591785414907,estimated,2022-11,sa,2022-12,382,2022-12,0,,,,,,,,,,,,,,,,,,False
2023-01-10T22:59:00+00:00,2023-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1.113484569420525,,0.0474750657227316,0.0,HARD_BASE,6.010137581462716,17.49598715890851,12.283329369236483,12.230048080149784,estimated,2022-11,sa,2022-12,382,2022-12,1,0.2910308185183228,0.44174113153807293,0.1401356056885971,0.2489495486456929,0.010590754333333579,-0.018963289303494252,0.5315653442772582,2.4806403628493174,0.9,2.8631893056872717,0.33333333333334103,-0.018963289303494252,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.4709062470915238,,0.0474750657227316,0.0,HARD_BASE,0.6147540983606703,16.719492868462766,11.4689356882376,11.416040849618579,estimated,2022-11,sa,2022-12,382,2022-12,2,0.35926945149140765,0.1249367571684461,0.015570622854288566,-0.027111645873861088,-0.02306795474346555,0.02130901619470812,0.6562026339430728,0.7015945324277312,0.1,-0.3118132768181764,-0.7260406582768608,0.02130901619470812,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.3832624342674792,,0.0474750657227316,0.0,HARD_BASE,0.1357773251866811,14.964925954793449,10.317435216428917,10.265086794004237,estimated,2022-11,sa,2022-12,382,2022-12,3,0.22704276266111373,0.0923647085506623,0.015570622854288566,0.06874259547951157,0.009825936081656435,-0.030284191359753437,0.41469169799285854,0.5186830199302792,0.1,0.7906142641866926,0.3092614486307266,-0.030284191359753437,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.53991651850096,,0.0474750657227316,0.0,HARD_BASE,-0.2033898305084824,12.71056661562021,9.221202843749884,9.169374611404024,estimated,2022-11,sa,2022-12,382,2022-12,4,0.3384860360252769,0.13383940570909383,0.015570622854288566,0.004118522640325431,0.048128902205651886,-0.00022697093367660473,0.6182419002525426,0.7515882226899406,0.1,0.04736746880305981,1.514808756482089,-0.00022697093367660473,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.685429634837255,,0.0474750657227316,0.0,HARD_BASE,0.2717391304347893,11.0609480812641,8.078465619881642,8.027179645346601,estimated,2022-11,sa,2022-12,382,2022-12,5,0.3306580685430945,0.2240724019309583,0.015570622854288566,0.06676162945995895,0.07578652373431666,-0.027419611685361837,0.6039441834305164,1.2583004043458046,0.1,0.7678310104994757,2.3853045574473764,-0.027419611685361837,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.45976926383336597,,0.0474750657227316,0.0,HARD_BASE,0.3387533875338855,9.703703703703706,7.217544537717633,7.166667092082806,estimated,2022-11,sa,2022-12,382,2022-12,6,0.26379851057957676,0.08051571995025353,0.007785311427144283,0.03047929282537347,0.07485540477015643,0.0023350242808615152,0.4818257626802924,0.45214387000151124,0.05,0.3505448623516913,2.3559985251965343,0.0023350242808615152,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.43981577792385895,,0.0474750657227316,0.0,HARD_BASE,0.4726536124240565,8.771929824561415,6.1541345459667465,6.10376171535809,estimated,2022-11,sa,2022-12,382,2022-12,7,0.5031527135033546,-0.07352169244830685,0.007785311427144283,0.016536719505133173,-0.002991738512241086,-0.01114553555122511,0.9190042028508008,-0.4128682271384654,0.05,0.19019017586423964,-0.09416195856873921,-0.01114553555122511,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.2003600641211384,,0.0474750657227316,0.0,HARD_BASE,0.2016129032258007,8.515283842794778,5.893561232945535,5.8433120509862135,estimated,2022-11,sa,2022-12,382,2022-12,8,0.18209289159304573,-0.004457023883235352,0.0,0.008541757716039001,-0.00760101985645937,0.02178345855174841,0.3325911362339271,-0.025028851862720636,0.0,0.09823946047454596,-0.2392344497607668,0.02178345855174841,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.1082797454362457,,0.0474750657227316,0.0,HARD_BASE,-0.7377598926894713,6.859205776173314,4.945955509963342,4.896155990966012,estimated,2022-11,sa,2022-12,382,2022-12,9,0.13345958435637853,-0.059461277902050906,0.02335593428143285,0.04385327906379951,-0.001693267056514229,-0.031234507306800052,0.24376280926767802,-0.3339105993522695,0.15000000000000002,0.5043601818836341,-0.05329387637620364,-0.031234507306800052,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,0.5976888318331769,,0.0474750657227316,0.0,HARD_BASE,0.0675675675675613,8.498168498168521,7.1452587101973855,7.094415566022043,estimated,2022-11,sa,2022-12,382,2022-12,10,0.43375024507923654,0.16254825366440429,0.0,0.007436662297335007,0.029510599583262045,-0.03555692879106095,0.7922411775142413,0.9128055554768677,0.0,0.08552966685648061,0.9288164202613469,-0.03555692879106095,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.0474750657227316,0.0,HARD_BASE,0.0675219446319985,7.313540912382349,6.49798205091315,6.447446055937925,unavailable_candidate_or_noncore,2022-11,sa,2022-12,382,2022-12,11,,0.09869189330411945,0.0,0.0005358427445017519,-0.009741864310840256,0.0014640346186805377,,0.5542139423689063,0.0,0.006162771629568395,-0.3066153742602551,0.0014640346186805377,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-01-10T22:59:00+00:00,2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,,,0.0474750657227316,0.0,HARD_BASE,-0.4048582995951344,6.879073135409149,6.843366902390279,6.843366902390279,unavailable_candidate_or_noncore,2022-11,sa,2022-12,382,2022-12,12,,0.07082620167166617,0.0,-0.03453969062335552,-0.015423428640776693,-0.012920832641959047,,0.3977314360614348,0.0,-0.3972438325457049,-0.4854368932038833,-0.012920832641959047,0.178075443,0.031772263,0.086948337,0.15570622854288566,0.5474977284571143,False
2023-02-09T22:59:00+00:00,2023-01,CORE_AGG_MONTHLY_R13,4.873148431243555,,4.873148431243555,6.010137581462716,HARD_BASE,6.010137581462716,17.49598715890851,16.23580897555967,17.49598715890851,estimated,2022-12,sa,2023-01,383,2023-01,0,,,,,,,,,,,,,,,,,,False
2023-02-09T22:59:00+00:00,2023-02,CORE_AGG_MONTHLY_R13,0.1654303312261208,,4.873148431243555,6.010137581462716,HARD_BASE,0.6147540983606703,16.719492868462766,15.08493351610149,16.33263440730996,estimated,2022-12,sa,2023-01,383,2023-01,1,0.18947379397142033,-0.010741922640617177,0.015572727569425111,-0.027111645873861088,-0.02306795474346555,0.021305332943219176,0.34608559677741796,-0.060322313170475594,0.1,-0.3118132768181764,-0.7260406582768608,0.021305332943219176,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-03,CORE_AGG_MONTHLY_R13,0.17889518056985765,,4.873148431243555,6.010137581462716,HARD_BASE,0.1357773251866811,14.964925954793449,13.53888234249031,14.769821618009976,estimated,2022-12,sa,2023-01,383,2023-01,2,0.05765451227163618,0.0573875468682628,0.015572727569425111,0.06874259547951157,0.009825936081656435,-0.030288137700634446,0.10530953050662978,0.3222653606890805,0.1,0.7906142641866926,0.3092614486307266,-0.030288137700634446,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-04,CORE_AGG_MONTHLY_R13,0.7599676402274866,,4.873148431243555,6.010137581462716,HARD_BASE,-0.2033898305084824,12.71056661562021,12.662639564404394,13.88407899609802,estimated,2022-12,sa,2023-01,383,2023-01,3,0.3575702687570937,0.33480892559772435,0.015572727569425111,0.004118522640325431,0.048128902205651886,-0.000231706542733804,0.6531241986494796,1.8801521420206397,0.1,0.04736746880305981,1.514808756482089,-0.000231706542733804,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-05,CORE_AGG_MONTHLY_R13,0.5549617927129811,,4.873148431243555,6.010137581462716,HARD_BASE,0.2717391304347893,11.0609480812641,11.470208530233464,12.678720142284817,estimated,2022-12,sa,2023-01,383,2023-01,4,0.20018759552489976,0.2240724019309583,0.015572727569425111,0.06676162945995895,0.07578652373431666,-0.027419085506577682,0.36565501757526214,1.2583004043458046,0.1,0.7678310104994757,2.3853045574473764,-0.027419085506577682,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-06,CORE_AGG_MONTHLY_R13,0.466734976546665,,4.873148431243555,6.010137581462716,HARD_BASE,0.3387533875338855,9.703703703703706,10.294589449585146,11.490355509896302,estimated,2022-12,sa,2023-01,383,2023-01,5,0.27076290784591545,0.08051571995025353,0.0077863637847125555,0.03047929282537347,0.07485540477015643,0.0023352873702535996,0.49456518805538446,0.45214387000151124,0.05,0.3505448623516913,2.3559985251965343,0.0023352873702535996,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-07,CORE_AGG_MONTHLY_R13,0.5384869340241979,,4.873148431243555,6.010137581462716,HARD_BASE,0.4726536124240565,8.771929824561415,9.582719264013397,10.770767536792977,estimated,2022-12,sa,2023-01,383,2023-01,6,0.6018212387097728,-0.07352169244830685,0.0077863637847125555,0.016536719505133173,-0.002991738512241086,-0.011143957014872691,1.099263693340163,-0.4128682271384654,0.05,0.19019017586423964,-0.09416195856873921,-0.011143957014872691,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-08,CORE_AGG_MONTHLY_R13,0.1589691172736939,,4.873148431243555,6.010137581462716,HARD_BASE,0.2016129032258007,8.515283842794778,9.618907595381385,10.807348206340428,estimated,2022-12,sa,2023-01,383,2023-01,7,0.14070115547742498,-0.004457023883235352,0.0,0.008541757716039001,-0.00760101985645937,0.02178424781992462,0.2569993577477097,-0.025028851862720636,0.0,0.09823946047454596,-0.2392344497607668,0.02178424781992462,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-09,CORE_AGG_MONTHLY_R13,-0.04236140077216654,,4.873148431243555,6.010137581462716,HARD_BASE,-0.7377598926894713,6.859205776173314,8.64267352055634,9.820530225455977,estimated,2022-12,sa,2023-01,383,2023-01,8,-0.017173406080879604,-0.059461277902050906,0.02335909135413767,0.04385327906379951,-0.001693267056514229,-0.03124582015065898,-0.03136828775961836,-0.3339105993522695,0.15000000000000002,0.5043601818836341,-0.05329387637620364,-0.03124582015065898,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-10,CORE_AGG_MONTHLY_R13,0.6000895865575552,,4.873148431243555,6.010137581462716,HARD_BASE,0.0675675675675613,8.498168498168521,10.83941398829584,12.041086799749243,estimated,2022-12,sa,2023-01,383,2023-01,9,0.4361033806236505,0.16254825366440429,0.0,0.007436662297335007,0.029510599583262045,-0.03550930961109663,0.7965697819010857,0.9128055554768677,0.0,0.08552966685648061,0.9288164202613469,-0.03550930961109663,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-11,CORE_AGG_MONTHLY_R13,0.32056028397353076,,4.873148431243555,6.010137581462716,HARD_BASE,0.0675219446319985,7.313540912382349,9.871795810995915,11.062978126210748,estimated,2022-12,sa,2023-01,383,2023-01,10,0.22962195355032025,0.09869189330411945,0.0,0.0005358427445017519,-0.009741864310840256,0.0014524586854295475,0.4194186919571895,0.5542139423689063,0.0,0.006162771629568395,-0.3066153742602551,0.0014524586854295475,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-12,CORE_AGG_MONTHLY_R13,0.245581378937945,,4.873148431243555,6.010137581462716,HARD_BASE,-0.4048582995951344,6.879073135409149,10.348654485315834,11.545006695274932,estimated,2022-12,sa,2023-01,383,2023-01,11,0.2749714132286618,0.06050112132526991,0.0,-0.04405771432018867,-0.03720495423600026,-0.0086284870597978,0.5022522832805344,0.33974994140696824,0.0,-0.5067114086401523,-1.1709884887960376,-0.0086284870597978,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2024-01,CORE_AGG_MONTHLY_R13,1.2514637575690069,,4.873148431243555,6.010137581462716,HARD_BASE,1.4905149051490652,2.3224043715847307,6.815232400460867,6.815232400460867,estimated,2022-12,sa,2023-01,383,2023-01,12,0.46671180013710734,0.4040666993645452,0.140154548124826,0.2489495486456929,0.010590754333333579,-0.01900959303649823,0.8524779521640726,2.2690759183709863,0.9,2.8631893056872717,0.33333333333334103,-0.01900959303649823,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
2023-02-09T22:59:00+00:00,2023-01,CORE_AGG_CUMULATIVE_R13,4.873148431243555,,4.873148431243555,6.010137581462716,HARD_BASE,6.010137581462716,17.49598715890851,16.23580897555967,17.49598715890851,estimated,2022-12,sa,2023-01,383,2023-01,0,,,,,,,,,,,,,,,,,,False
2023-02-09T22:59:00+00:00,2023-02,CORE_AGG_CUMULATIVE_R13,0.1654303312261208,,4.873148431243555,6.010137581462716,HARD_BASE,0.6147540983606703,16.719492868462766,15.08493351610149,16.33263440730996,estimated,2022-12,sa,2023-01,383,2023-01,1,0.18947379397142033,-0.010741922640617177,0.015572727569425111,-0.027111645873861088,-0.02306795474346555,0.021305332943219176,0.34608559677741796,-0.060322313170475594,0.1,-0.3118132768181764,-0.7260406582768608,0.021305332943219176,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False
