origin,target,model,h,mm_forecast,mm_actual,cumulative_arithmetic_forecast,cumulative_compounded_forecast,arithmetic_minus_compounded_forecast,cumulative_arithmetic_actual,cumulative_compounded_actual,arithmetic_minus_compounded_actual
2022-11,2023-05,CORE_AGG_CUMULATIVE_LABOUR_R13,6,0.9068218932172076,0.1,4.498360559983116,4.5825103574429376,-0.08414979745982176,2.4000000000000004,2.42199621262569,-0.021996212625689626
2022-11,2023-06,CORE_AGG_CUMULATIVE_LABOUR_R13,7,0.9526285386586792,0.5,5.450989098641795,5.578793197553609,-0.1278040989118141,2.9000000000000004,2.934106193688818,-0.03410619368881784
2022-11,2023-07,CORE_AGG_CUMULATIVE_LABOUR_R13,8,0.9249975349835715,1.0,6.3759866336253666,6.5553944320963815,-0.17940779847101496,3.9000000000000004,3.9634472556257063,-0.06344725562570597
2022-11,2023-08,CORE_AGG_CUMULATIVE_LABOUR_R13,9,0.4172694013593663,0.2,6.793256034984733,7.000017488559301,-0.20676145357456832,4.1000000000000005,4.171374150136957,-0.0713741501369567
2022-11,2023-09,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,-0.6,,,,3.5000000000000004,3.546345905236136,-0.046345905236135465
2022-11,2023-10,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,0.3,,,,3.8000000000000003,3.8569849429518444,-0.056984942951844086
2022-11,2023-11,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,0.1,,,,3.9000000000000004,3.960841927894796,-0.06084192789479559
2022-11,2022-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,0.6512005313953018,0.4,0.6512005313953018,0.6512005313953017,1.1102230246251565e-16,0.4,0.4,0.0
2022-11,2023-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,0.6825642747226286,0.8,1.3337648061179304,1.3382096683020384,-0.0044448621841080005,1.2000000000000002,1.2032,-0.0031999999999998696
2022-11,2023-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,1.0419840351462513,0.7,2.3757488412641816,2.394137634548781,-0.018388793284599192,1.9000000000000001,1.9116223999999997,-0.011622399999999589
2022-11,2023-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,0.49374270310443436,0.2,2.869491544368616,2.899701217526077,-0.030209673157461037,2.1,2.1154456448,-0.01544564479999977
2022-11,2023-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,0.9214943980360739,0.2,3.79098594240469,3.8479161998414364,-0.05693025743674651,2.3000000000000003,2.3196765360896006,-0.019676536089600294
2022-11,2023-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,0.969179433656763,0.1,4.760165376061453,4.85438884593141,-0.09422346986995755,2.4000000000000004,2.42199621262569,-0.021996212625689626
2022-11,2023-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,1.024065392816671,0.5,5.784230768878124,5.928166354952018,-0.14393558607389423,2.9000000000000004,2.934106193688818,-0.03410619368881784
2022-11,2023-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,1.040655221098219,1.0,6.824885989976343,7.030513348738432,-0.20562735876208915,3.9000000000000004,3.9634472556257063,-0.06344725562570597
2022-11,2023-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,0.6048588363041407,0.2,7.4297448262804835,7.677896866269959,-0.24815203998947588,4.1000000000000005,4.171374150136957,-0.0713741501369567
2022-11,2023-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,-0.6,,,,3.5000000000000004,3.546345905236136,-0.046345905236135465
2022-11,2023-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,0.3,,,,3.8000000000000003,3.8569849429518444,-0.056984942951844086
2022-11,2023-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,0.1,,,,3.9000000000000004,3.960841927894796,-0.06084192789479559
2022-12,2023-01,CORE_AGG_MONTHLY_R13,1,0.46951819519379273,0.8,0.46951819519379273,0.4695181951937929,-1.6653345369377348e-16,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_AGG_MONTHLY_R13,2,0.44640514695565486,0.7,0.9159233421494476,0.918019295538686,-0.002095953389238403,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_AGG_MONTHLY_R13,3,0.3815408193169064,0.2,1.297464161466354,1.303062733197278,-0.005598571730923929,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_AGG_MONTHLY_R13,4,0.610202715658834,0.2,1.907666877125188,1.9212167730408198,-0.013549895915631938,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_AGG_MONTHLY_R13,5,0.5400013689024252,0.1,2.447668246027613,2.4715927388172485,-0.023924492789635377,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_AGG_MONTHLY_R13,6,0.6316307418594562,0.5,3.0792989878870696,3.1188348202286402,-0.039535832341570654,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_AGG_MONTHLY_R13,7,0.7641126389981017,1.0,3.843411626885171,3.906778870277583,-0.06336724339241195,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_AGG_MONTHLY_R13,8,0.40636348600992167,0.2,4.249775112895092,4.329018079095465,-0.07924296620037286,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_AGG_MONTHLY_R13,9,0.18929985179124353,-0.6,4.439074964686336,4.526512755694452,-0.08743779100811633,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_AGG_MONTHLY_R13,10,0.862638652289131,0.3,5.301713616975467,5.4281988566149995,-0.12648523963953284,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_AGG_MONTHLY_R13,11,0.47783630109748043,0.1,5.779549918072947,5.931973062345146,-0.15242314427219927,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_AGG_MONTHLY_R13,12,0.4065862273105971,0.0,6.186136145383544,6.362677875135013,-0.1765417297514693,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-01,CORE_AGG_CUMULATIVE_R13,1,0.46951819519379273,0.8,0.46951819519379273,0.4695181951937929,-1.6653345369377348e-16,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_AGG_CUMULATIVE_R13,2,0.5850324964041678,0.7,1.0545506915979606,1.0572975256163746,-0.002746834018414024,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_AGG_CUMULATIVE_R13,3,0.39777680192877596,0.2,1.4523274935267365,1.4592800118294191,-0.00695251830268262,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_AGG_CUMULATIVE_R13,4,0.6144277955831481,0.2,2.0667552891098846,2.0826740294206365,-0.01591874031075191,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_AGG_CUMULATIVE_R13,5,0.5205674801300204,0.1,2.587322769239905,2.614083233264934,-0.026760464025028963,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_AGG_CUMULATIVE_R13,6,0.4679488154456788,0.5,3.055271584685584,3.0942646202354402,-0.03899303554985645,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_AGG_CUMULATIVE_R13,7,0.8410519471735642,1.0,3.896323531859148,3.9613409402481983,-0.06501740838905024,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_AGG_CUMULATIVE_R13,8,0.29063915138530705,0.2,4.186962683244455,4.26349329932572,-0.0765306160812651,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_AGG_CUMULATIVE_R13,9,0.1467667627357674,-0.6,4.3337294459802225,4.416517453156364,-0.08278800717614132,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_AGG_CUMULATIVE_R13,10,0.7350747538183855,0.3,5.068804199798608,5.184056911770884,-0.11525271197227571,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_AGG_CUMULATIVE_R13,11,0.3117650300460273,0.1,5.380569229844635,5.511984018405498,-0.1314147885608623,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_AGG_CUMULATIVE_R13,12,-0.09452494783298793,0.0,5.286044282011647,5.412248870554549,-0.12620458854290195,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-01,CORE_SPLIT_MONTHLY_R13,1,0.5416801576066281,0.8,0.5416801576066281,0.5416801576066281,0.0,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_SPLIT_MONTHLY_R13,2,0.5884021941090091,0.7,1.1300823517156373,1.1332696096480477,-0.00318725793241037,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_SPLIT_MONTHLY_R13,3,0.38739582845533005,0.2,1.5174781801709674,1.5250556772963064,-0.007577497125339061,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_SPLIT_MONTHLY_R13,4,0.6298888846537202,0.2,2.1473670648246874,2.1645507181460966,-0.017183653321409142,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_SPLIT_MONTHLY_R13,5,0.5633056376546164,0.1,2.710672702479304,2.7400493920259237,-0.029376689546619872,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_SPLIT_MONTHLY_R13,6,0.6065079026080411,0.5,3.317180605087345,3.363175910731966,-0.04599530564462073,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_SPLIT_MONTHLY_R13,7,0.8311044305254556,1.0,4.148285035612801,4.2222318452578795,-0.07394680964507838,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_SPLIT_MONTHLY_R13,8,0.5487021592058577,0.2,4.696987194818659,4.794101481765344,-0.09711428694668456,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_SPLIT_MONTHLY_R13,9,0.16437740334862339,-0.6,4.861364598167283,4.96635930464359,-0.10499470647630726,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_SPLIT_MONTHLY_R13,10,0.8611243272322394,0.3,5.722488925399523,5.870250160025877,-0.14776123462635482,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_SPLIT_MONTHLY_R13,11,0.5442564060639457,0.1,6.2667453314634685,6.446455778637744,-0.17971044717427542,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_SPLIT_MONTHLY_R13,12,0.4271948922438535,0.0,6.693940223707322,6.901189600698698,-0.2072493769913768,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-01,CORE_SPLIT_CUMULATIVE_R13,1,0.5416801576066281,0.8,0.5416801576066281,0.5416801576066281,0.0,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_SPLIT_CUMULATIVE_R13,2,0.7221285384178748,0.7,1.263808696024503,1.2677203230295273,-0.003911627005024343,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_SPLIT_CUMULATIVE_R13,3,0.3544987623757465,0.2,1.6183074584002495,1.6267131382607996,-0.008405679860550075,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_SPLIT_CUMULATIVE_R13,4,0.6000675256578352,0.2,2.2183749840580846,2.236542041196947,-0.018167057138862575,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_SPLIT_CUMULATIVE_R13,5,0.48989026031121785,0.1,2.7082652443693025,2.7373889031357543,-0.029123658766451843,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_SPLIT_CUMULATIVE_R13,6,0.5064603630728577,0.5,3.21472560744216,3.2577130559861494,-0.04298744854398917,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_SPLIT_CUMULATIVE_R13,7,0.8479168866534117,1.0,4.062642494095572,4.13325264175998,-0.0706101476644081,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_SPLIT_CUMULATIVE_R13,8,0.4236139436340949,0.2,4.486256437729667,4.574375619910196,-0.08811918218052917,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_SPLIT_CUMULATIVE_R13,9,0.006513701462777632,-0.6,4.492770139192444,4.581187282544641,-0.08841714335219653,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_SPLIT_CUMULATIVE_R13,10,0.7937262302056309,0.3,5.286496369398075,5.411275597866673,-0.12477922846859801,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_SPLIT_CUMULATIVE_R13,11,0.38653703371358983,0.1,5.673033403111665,5.818729215762324,-0.14569581265065867,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_SPLIT_CUMULATIVE_R13,12,-0.14905188470808906,0.0,5.523981518403576,5.661004405492081,-0.13702288708850485,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-01,CORE_AGG_CUMULATIVE_LABOUR_R13,1,0.49963063373511946,0.8,0.49963063373511946,0.49963063373511946,0.0,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_AGG_CUMULATIVE_LABOUR_R13,2,0.610038004181866,0.7,1.1096686379169856,1.1127165746633043,-0.003047936746318758,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_AGG_CUMULATIVE_LABOUR_R13,3,0.3553829425549706,0.2,1.4650515804719562,1.4720539221236104,-0.007002341651654254,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_AGG_CUMULATIVE_LABOUR_R13,4,0.5481481738282366,0.2,2.0131997543001927,2.0282711326437344,-0.015071378343541664,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_AGG_CUMULATIVE_LABOUR_R13,5,0.5149598243385825,0.1,2.528159578638775,2.55367573844409,-0.025516159805314853,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_AGG_CUMULATIVE_LABOUR_R13,6,0.41813053800126454,0.5,2.9462901166400397,2.9824839745493175,-0.03619385790927776,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_AGG_CUMULATIVE_LABOUR_R13,7,0.8212542036603576,1.0,3.7675443203003973,3.8282319532241584,-0.060687632923761115,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_AGG_CUMULATIVE_LABOUR_R13,8,0.23369683858385004,0.2,4.001241158884247,4.070875248856351,-0.0696340899721033,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_AGG_CUMULATIVE_LABOUR_R13,9,0.0644494996016638,-0.6,4.065690658485911,4.137948407185309,-0.07225774869939805,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_AGG_CUMULATIVE_LABOUR_R13,10,0.6332458348742964,0.3,4.698936493360208,4.797397627997354,-0.09846113463714623,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,0.1,,,,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,0.0,,,,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,0.5315653442772582,0.8,0.5315653442772582,0.5315653442772583,-1.1102230246251565e-16,0.8,0.8000000000000002,-1.1102230246251565e-16
2022-12,2023-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,0.6562026339430728,0.7,1.187767978220331,1.191256124010607,-0.0034881457902760094,1.5,1.5055999999999998,-0.005599999999999827
2022-12,2023-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,0.41469169799285854,0.2,1.6024596762131895,1.6108878622515694,-0.008428186038379915,1.7,1.7086112,-0.008611200000000041
2022-12,2023-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,0.6182419002525426,0.2,2.220701576465732,2.239088946234634,-0.018387369768901873,1.9,1.9120284224000001,-0.012028422400000238
2022-12,2023-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,0.6039441834305164,0.1,2.8246457598962484,2.85655597711777,-0.03191021722152154,2.0,2.0139404508224,-0.013940450822400141
2022-12,2023-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,0.4818257626802924,0.5,3.306471522576541,3.3521453624211994,-0.04567383984465856,2.5,2.524010153076513,-0.024010153076512886
2022-12,2023-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,0.9190042028508008,1.0,4.225475725427342,4.30195592203832,-0.07648019661097827,3.5,3.5492502546072773,-0.04925025460727728
2022-12,2023-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,0.3325911362339271,0.2,4.558066861661269,4.648854982353636,-0.09078812069236708,3.6999999999999997,3.756348755116492,-0.05634875511649229
2022-12,2023-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,0.24376280926767802,-0.6,4.801829670928947,4.90394997112508,-0.10212030019613305,3.0999999999999996,3.1338106625857924,-0.033810662585792794
2022-12,2023-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,0.7922411775142413,0.3,5.594070848443188,5.735042259635271,-0.14097141119208256,3.3999999999999995,3.4432120945735494,-0.04321209457354991
2022-12,2023-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,0.1,,,,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2022-12,2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,0.0,,,,3.4999999999999996,3.5466553066681237,-0.04665530666812412
2023-01,2023-02,CORE_AGG_MONTHLY_R13,1,0.34608559677741796,0.7,0.34608559677741796,0.3460855967774179,5.551115123125783e-17,0.7,0.7,0.0
2023-01,2023-03,CORE_AGG_MONTHLY_R13,2,0.10530953050662978,0.2,0.45139512728404774,0.45175958840116504,-0.00036446111711729845,0.8999999999999999,0.9014000000000001,-0.0014000000000001789
2023-01,2023-04,CORE_AGG_MONTHLY_R13,3,0.6531241986494796,0.2,1.1045193259335273,1.107834338242212,-0.003315012308684695,1.0999999999999999,1.1032028,-0.003202800000000172
2023-01,2023-05,CORE_AGG_MONTHLY_R13,4,0.36565501757526214,0.1,1.4701743435087895,1.4775402076616786,-0.00736586415288909,1.2,1.2043060028,-0.004306002800000153
2023-01,2023-06,CORE_AGG_MONTHLY_R13,5,0.49456518805538446,0.5,1.964739531564174,1.9794127952236789,-0.014673263659504832,1.7,1.7103275328140002,-0.010327532814000229
2023-01,2023-07,CORE_AGG_MONTHLY_R13,6,1.099263693340163,1.0,3.064003224904337,3.1004354547630646,-0.03643222985872763,2.7,2.72743080814214,-0.027430808142139718
2023-01,2023-08,CORE_AGG_MONTHLY_R13,7,0.2569993577477097,0.2,3.3210025826520466,3.365402911716897,-0.044400329064850474,2.9000000000000004,2.932885669758424,-0.03288566975842366
2023-01,2023-09,CORE_AGG_MONTHLY_R13,8,-0.03136828775961836,-0.6,3.289634294892428,3.332978954687661,-0.04334465979523294,2.3,2.3152883557398742,-0.015288355739874415
2023-01,2023-10,CORE_AGG_MONTHLY_R13,9,0.7965697819010857,0.3,4.086204076793514,4.1560982397789115,-0.0698941629853973,2.5999999999999996,2.6222342208070937,-0.02223422080709403
2023-01,2023-11,CORE_AGG_MONTHLY_R13,10,0.4194186919571895,0.1,4.505622768750704,4.592948384609839,-0.08732561585913512,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2023-12,CORE_AGG_MONTHLY_R13,11,0.5022522832805344,0.0,5.007875052031238,5.118268856021971,-0.11039380399073284,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2024-01,CORE_AGG_MONTHLY_R13,12,0.8524779521640726,0.2,5.860353004195311,6.014378921716112,-0.15402591752080141,2.9,2.9303061679379563,-0.030306167937956374
2023-01,2023-02,CORE_AGG_CUMULATIVE_R13,1,0.34608559677741796,0.7,0.34608559677741796,0.3460855967774179,5.551115123125783e-17,0.7,0.7,0.0
2023-01,2023-03,CORE_AGG_CUMULATIVE_R13,2,0.10470084566890231,0.2,0.45078644244632027,0.45114879699288435,-0.00036235454656408095,0.8999999999999999,0.9014000000000001,-0.0014000000000001789
2023-01,2023-04,CORE_AGG_CUMULATIVE_R13,3,0.6574465385847429,0.2,1.1082329810310632,1.1115613977273235,-0.0033284166962603834,1.0999999999999999,1.1032028,-0.003202800000000172
2023-01,2023-05,CORE_AGG_CUMULATIVE_R13,4,0.35855409496521995,0.1,1.466787075996283,1.4741010416021476,-0.007313965605864503,1.2,1.2043060028,-0.004306002800000153
2023-01,2023-06,CORE_AGG_CUMULATIVE_R13,5,0.5036660119739635,0.5,1.9704530879702467,1.9851915995048157,-0.014738511534569065,1.7,1.7103275328140002,-0.010327532814000229
2023-01,2023-07,CORE_AGG_CUMULATIVE_R13,6,1.0024117009229676,1.0,2.9728647888932143,3.0075030933069598,-0.03463830441374549,2.7,2.72743080814214,-0.027430808142139718
2023-01,2023-08,CORE_AGG_CUMULATIVE_R13,7,0.2599610489080679,0.2,3.232825837801282,3.2752824788023305,-0.04245664100104829,2.9000000000000004,2.932885669758424,-0.03288566975842366
2023-01,2023-09,CORE_AGG_CUMULATIVE_R13,8,-0.055144526243732894,-0.6,3.1776813115575493,3.2183318135525183,-0.040650501994969,2.3,2.3152883557398742,-0.015288355739874415
2023-01,2023-10,CORE_AGG_CUMULATIVE_R13,9,0.6703465582598396,0.3,3.848027869817389,3.910252348357889,-0.06222447854050017,2.5999999999999996,2.6222342208070937,-0.02223422080709403
2023-01,2023-11,CORE_AGG_CUMULATIVE_R13,10,0.48325221202527846,0.1,4.331280081842667,4.412400941352377,-0.08112085950970993,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2023-12,CORE_AGG_CUMULATIVE_R13,11,0.31504666181924446,0.0,4.646326743661912,4.741348725043433,-0.09502198138152096,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2024-01,CORE_AGG_CUMULATIVE_R13,12,0.8000136859996267,0.2,5.4463404296615385,5.579293849744376,-0.1329534200828375,2.9,2.9303061679379563,-0.030306167937956374
2023-01,2023-02,CORE_SPLIT_MONTHLY_R13,1,0.36789192349195377,0.7,0.36789192349195377,0.36789192349195377,0.0,0.7,0.7,0.0
2023-01,2023-03,CORE_SPLIT_MONTHLY_R13,2,0.1510276748015289,0.2,0.5189195982934827,0.519475216911315,-0.0005556186178323763,0.8999999999999999,0.9014000000000001,-0.0014000000000001789
2023-01,2023-04,CORE_SPLIT_MONTHLY_R13,3,0.5287929014643921,0.2,1.0477124997578748,1.0510150664476012,-0.003302566689726394,1.0999999999999999,1.1032028,-0.003202800000000172
2023-01,2023-05,CORE_SPLIT_MONTHLY_R13,4,0.438098340907937,0.1,1.485810840665812,1.4937178869243375,-0.007907046258525563,1.2,1.2043060028,-0.004306002800000153
2023-01,2023-06,CORE_SPLIT_MONTHLY_R13,5,0.48802657608764144,0.5,1.9738374167534534,1.9890342032719448,-0.015196786518491434,1.7,1.7103275328140002,-0.010327532814000229
2023-01,2023-07,CORE_SPLIT_MONTHLY_R13,6,0.8904277508699967,1.0,2.86426516762345,2.8971728666621703,-0.032907699038720484,2.7,2.72743080814214,-0.027430808142139718
2023-01,2023-08,CORE_SPLIT_MONTHLY_R13,7,0.31732300195799223,0.2,3.181588169581442,3.223689264532567,-0.04210109495112535,2.9000000000000004,2.932885669758424,-0.03288566975842366
2023-01,2023-09,CORE_SPLIT_MONTHLY_R13,8,0.05836553688797652,-0.6,3.239953706469419,3.2839363249673883,-0.04398261849796947,2.3,2.3152883557398742,-0.015288355739874415
2023-01,2023-10,CORE_SPLIT_MONTHLY_R13,9,0.6665533918383612,0.3,3.90650709830778,3.972378905765632,-0.0658718074578517,2.5999999999999996,2.6222342208070937,-0.02223422080709403
2023-01,2023-11,CORE_SPLIT_MONTHLY_R13,10,0.47933037700680303,0.1,4.385837475314583,4.47075010155758,-0.08491262624299711,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2023-12,CORE_SPLIT_MONTHLY_R13,11,0.5668109090699905,0.0,4.952648384384573,5.062901709920456,-0.11025332553588285,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2024-01,CORE_SPLIT_MONTHLY_R13,12,0.7547655118171291,0.2,5.707413896201702,5.855880257741265,-0.14846636153956272,2.9,2.9303061679379563,-0.030306167937956374
2023-01,2023-02,CORE_SPLIT_CUMULATIVE_R13,1,0.36789192349195377,0.7,0.36789192349195377,0.36789192349195377,0.0,0.7,0.7,0.0
2023-01,2023-03,CORE_SPLIT_CUMULATIVE_R13,2,0.15254651699656918,0.2,0.520438440488523,0.5209996468041216,-0.0005612063155986391,0.8999999999999999,0.9014000000000001,-0.0014000000000001789
2023-01,2023-04,CORE_SPLIT_CUMULATIVE_R13,3,0.5220990430541383,0.2,1.0425374835426613,1.0458188240285395,-0.003281340485878248,1.0999999999999999,1.1032028,-0.003202800000000172
2023-01,2023-05,CORE_SPLIT_CUMULATIVE_R13,4,0.4224805868424859,0.1,1.4650180703851472,1.4727177923760908,-0.007699721990943598,1.2,1.2043060028,-0.004306002800000153
2023-01,2023-06,CORE_SPLIT_CUMULATIVE_R13,5,0.43583663084157065,0.5,1.9008547012267178,1.9149730668257574,-0.014118365599039562,1.7,1.7103275328140002,-0.010327532814000229
2023-01,2023-07,CORE_SPLIT_CUMULATIVE_R13,6,0.7886713466845161,1.0,2.689526047911234,2.7187472573850537,-0.029221209473819787,2.7,2.72743080814214,-0.027430808142139718
2023-01,2023-08,CORE_SPLIT_CUMULATIVE_R13,7,0.25538501496162924,0.2,2.944911062872863,2.9810755454367253,-0.036164482563862066,2.9000000000000004,2.932885669758424,-0.03288566975842366
2023-01,2023-09,CORE_SPLIT_CUMULATIVE_R13,8,0.023429238280204157,-0.6,2.9683403011530674,3.0052032270097824,-0.03686292585671502,2.3,2.3152883557398742,-0.015288355739874415
2023-01,2023-10,CORE_SPLIT_CUMULATIVE_R13,9,0.4909824642463647,0.3,3.459322765399432,3.510940712115731,-0.051617946716298935,2.5999999999999996,2.6222342208070937,-0.02223422080709403
2023-01,2023-11,CORE_SPLIT_CUMULATIVE_R13,10,0.54429381794204,0.1,4.003616583341472,4.074344363305427,-0.07072777996395452,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2023-12,CORE_SPLIT_CUMULATIVE_R13,11,0.47883086566353583,0.0,4.482447449005008,4.5726844473538915,-0.09023699834888355,2.6999999999999997,2.7248564550279006,-0.024856455027900903
2023-01,2024-01,CORE_SPLIT_CUMULATIVE_R13,12,0.6147829466495738,0.2,5.097230395654582,5.215579478189895,-0.11834908253531307,2.9,2.9303061679379563,-0.030306167937956374
2023-01,2023-02,CORE_AGG_CUMULATIVE_LABOUR_R13,1,0.3506226429196865,0.7,0.3506226429196865,0.35062264291968653,-5.551115123125783e-17,0.7,0.7,0.0
2023-01,2023-03,CORE_AGG_CUMULATIVE_LABOUR_R13,2,0.08972014194105915,0.2,0.44034278486074563,0.4406573639936507,-0.00031457913290505735,0.8999999999999999,0.9014000000000001,-0.0014000000000001789
2023-01,2023-04,CORE_AGG_CUMULATIVE_LABOUR_R13,3,0.641837463552357,0.2,1.0821802484131027,1.0853231315940213,-0.0031428831809185986,1.0999999999999999,1.1032028,-0.003202800000000172
