origin,model,block,h,native_target_prediction,projection_coefficient,projected_core_target
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,4,2.9182401298185976,0.051302108,0.2713131401574659
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,4,3.046443583608112,0.006607458,0.036478934370381494
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,4,4.313683144135863,0.016949289,0.13249952404529727
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,4,0.486713585399755,1.0,0.8820395533017739
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,4,2.010836104453725,0.5518047162146195,2.010836104453725
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,4,1.8286530357593906,0.5518047162146195,1.8286530357593906
2023-12,CORE_AGG_MONTHLY_R13,core,5,0.38940359199024965,0.5518047162146195,0.38940359199024965
2023-12,CORE_AGG_CUMULATIVE_R13,core,5,2.0384299323721837,0.5518047162146195,2.0384299323721837
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,5,0.35240521381087,0.033478171,0.021380538553902442
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,5,0.7397501311645196,0.122207014,0.1638308843314833
2023-12,CORE_SPLIT_MONTHLY_R13,catering,5,0.7507205617140431,0.051302108,0.06979561102535957
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,5,0.9325449040677616,0.006607458,0.011166543354343507
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,5,-0.16084875904363383,0.016949289,-0.004940646613215162
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,5,0.09345410623382203,1.0,0.1693608327143654
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,5,2.0730927638349708,0.033478171,0.12577520997398645
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,5,2.5063792049123994,0.122207014,0.5550824586734902
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,5,3.6664814656211924,0.051302108,0.3408782538497507
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,5,3.84068708382984,0.006607458,0.04598941953891877
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,5,3.574775186373804,0.016949289,0.10980315311461125
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,5,0.5784715500029137,1.0,1.0483265782344682
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,5,2.52121289338534,0.5518047162146195,2.52121289338534
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,5,2.268070389679241,0.5518047162146195,2.268070389679241
2023-12,CORE_AGG_MONTHLY_R13,core,6,0.5440423816095497,0.5518047162146195,0.5440423816095497
2023-12,CORE_AGG_CUMULATIVE_R13,core,6,2.5684497407149505,0.5518047162146195,2.5684497407149505
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,6,0.3626235141916258,0.033478171,0.02200048615026053
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,6,0.7084758067816004,0.122207014,0.15690462639022743
2023-12,CORE_SPLIT_MONTHLY_R13,catering,6,0.7189768548473169,0.051302108,0.06684435122249169
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,6,0.6918123402245907,0.006607458,0.008283946924690287
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,6,4.533448843274745,0.016949289,0.1392498692988583
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,6,0.09967354851678387,1.0,0.1806319257300743
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,6,2.417401251833126,0.033478171,0.1466645175482813
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,6,3.2758834499953795,0.122207014,0.7255029231758987
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,6,4.361893229658472,0.051302108,0.4055317234102304
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,6,4.519731386522009,0.006607458,0.054120478550079364
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,6,7.818309877062978,0.016949289,0.24014799022912747
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,6,0.6758797274716033,1.0,1.224853118523775
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,6,3.2555933039717413,0.5518047162146195,3.2555933039717413
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,6,2.9153561983355356,0.5518047162146195,2.9153561983355356
2023-12,CORE_AGG_MONTHLY_R13,core,7,0.8207563593269666,0.5518047162146195,0.8207563593269666
2023-12,CORE_AGG_CUMULATIVE_R13,core,7,3.3767019714340853,0.5518047162146195,3.3767019714340853
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,7,0.5690346386154121,0.033478171,0.03452351597712796
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,7,0.5642937081117301,0.122207014,0.12497292440773645
2023-12,CORE_SPLIT_MONTHLY_R13,catering,7,0.7454694699494011,0.051302108,0.06930740918707953
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,7,0.7999148720664506,0.006607458,0.009578395699500936
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,7,13.283070880020784,0.016949289,0.40800413721978945
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,7,0.1131213944864414,1.0,0.20500258726031595
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,7,2.953367348061409,0.033478171,0.17918175433962852
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,7,3.9279268152262747,0.122207014,0.8699095770552153
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,7,5.045080178823627,0.051302108,0.4690486336872881
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,7,5.331629006392754,0.006607458,0.06384235889281534
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,7,21.378386425732668,0.016949289,0.6566606613461561
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,7,0.7793891640969604,1.0,1.4124365761923354
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,7,4.2596177956808665,0.5518047162146195,4.2596177956808665
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,7,3.827020739737366,0.5518047162146195,3.827020739737366
2023-12,CORE_AGG_MONTHLY_R13,core,8,0.4003836535114814,0.5518047162146195,0.4003836535114814
2023-12,CORE_AGG_CUMULATIVE_R13,core,8,3.8062143528247714,0.5518047162146195,3.8062143528247714
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,8,0.3425945923228325,0.033478171,0.020785324968114513
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,8,0.6508112679940787,0.122207014,0.14413378393122725
2023-12,CORE_SPLIT_MONTHLY_R13,catering,8,0.6554256888276334,0.051302108,0.060935904471558756
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,8,0.4783162235125801,0.006607458,0.005727487034287607
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,8,2.2721102933620867,0.016949289,0.06979036762543801
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,8,0.06466807982875666,1.0,0.11719377875633197
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,8,3.276457360083463,0.033478171,0.19878373009849357
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,8,4.687423024558341,0.122207014,1.0381135832179516
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,8,5.71389263006545,0.051302108,0.5312291254393876
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,8,5.918701343672632,0.006607458,0.07087212086757509
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,8,23.41723982318309,0.016949289,0.7192862867650196
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,8,0.8551033930251065,1.0,1.5496485765672974
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,8,4.89068461548141,0.5518047162146195,4.89068461548141
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,8,4.361347729347378,0.5518047162146195,4.361347729347378
2023-12,CORE_AGG_MONTHLY_R13,core,9,0.011111468500530075,0.5518047162146195,0.011111468500530075
2023-12,CORE_AGG_CUMULATIVE_R13,core,9,3.809386632636265,0.5518047162146195,3.809386632636265
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,9,0.35539613372305745,0.033478171,0.021561998634480245
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,9,0.6210875390094329,0.122207014,0.13755093304681035
2023-12,CORE_SPLIT_MONTHLY_R13,catering,9,0.8668609570240257,0.051302108,0.08059335690949951
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,9,-0.09156295734986047,0.006607458,-0.001096399463917749
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,9,-10.049905718851793,0.016949289,-0.30869391189712136
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,9,0.04855047983345245,1.0,0.0879848946680064
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,9,3.6096319255751164,0.033478171,0.21899753898526286
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,9,5.346499304582199,0.122207014,1.1840778017416236
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,9,6.58360734441485,0.051302108,0.6120878004264789
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,9,5.726533531828521,0.006607458,0.06857105183282255
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,9,13.086944561417571,0.016949289,0.4019799015493951
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,9,0.901125947505011,1.0,1.6330522756070938
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,9,5.070261958295427,0.5518047162146195,5.070261958295427
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,9,4.449105167243928,0.5518047162146195,4.449105167243928
2023-12,CORE_AGG_MONTHLY_R13,core,10,0.49931584834758025,0.5518047162146195,0.49931584834758025
2023-12,CORE_AGG_CUMULATIVE_R13,core,10,4.275347650498069,0.5518047162146195,4.275347650498069
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,10,0.4345744219270602,0.033478171,0.026365771045424816
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,10,0.6940945374520835,0.122207014,0.1537196373340511
2023-12,CORE_SPLIT_MONTHLY_R13,catering,10,0.7180854079338539,0.051302108,0.06676147207251906
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,10,-0.19334526382918593,0.006607458,-0.0023151681613271767
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,10,-0.527260642362837,0.016949289,-0.016195390766209978
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,10,0.1726502581064907,1.0,0.31288289685320475
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,10,3.9766494267139167,0.033478171,0.2412646097479174
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,10,6.036786915523927,0.122207014,1.3369543271781552
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,10,7.2786747942526775,0.051302108,0.6767092585819685
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,10,5.504458435480167,0.006607458,0.0659118649341789
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,10,12.388123583350893,0.016949289,0.3805148463070837
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,10,1.0733291824056825,1.0,1.9451250612149913
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,10,5.726200003168458,0.5518047162146195,5.726200003168458
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,10,4.985717383920573,0.5518047162146195,4.985717383920573
2023-12,CORE_AGG_MONTHLY_R13,core,11,0.2750077363653257,0.5518047162146195,0.2750077363653257
2023-12,CORE_AGG_CUMULATIVE_R13,core,11,4.530486787690996,0.5518047162146195,4.530486787690996
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,11,0.33201937674915794,0.033478171,0.020143723211308143
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,11,0.5371850850123974,0.122207014,0.11896923544808582
2023-12,CORE_SPLIT_MONTHLY_R13,catering,11,0.7079303887118256,0.051302108,0.06581734477972526
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,11,-0.05743559360527162,0.006607458,-0.000687749236822935
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,11,-0.4174892097129701,0.016949289,-0.012823640432704337
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,11,0.05869768320857663,1.0,0.10637401508860372
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,11,4.3100295706316505,0.033478171,0.26149089114443513
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,11,6.518448569687671,0.122207014,1.4436269067774163
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,11,7.953564688749064,0.051302108,0.7394547793036431
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,11,5.4777696108092275,0.006607458,0.06559228577347087
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,11,11.727488042755652,0.016949289,0.3602226987915035
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,11,1.1357480184282294,1.0,2.058242680888016
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,11,6.172326074702793,0.5518047162146195,6.172326074702793
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,11,5.322746311437794,0.5518047162146195,5.322746311437794
2023-12,CORE_AGG_MONTHLY_R13,core,12,0.42078876319185965,0.5518047162146195,0.42078876319185965
2023-12,CORE_AGG_CUMULATIVE_R13,core,12,5.095770471420737,0.5518047162146195,5.095770471420737
2023-12,CORE_SPLIT_MONTHLY_R13,actual_rent,12,0.36823768037733584,0.033478171,0.022341099432577085
2023-12,CORE_SPLIT_MONTHLY_R13,imputed_rent,12,0.40722085332768043,0.122207014,0.09018633415295431
2023-12,CORE_SPLIT_MONTHLY_R13,catering,12,0.6348269717354426,0.051302108,0.05902081100121951
2023-12,CORE_SPLIT_MONTHLY_R13,accommodation,12,0.606051181199583,0.006607458,0.007257019753468611
2023-12,CORE_SPLIT_MONTHLY_R13,package_holidays,12,2.076130424926287,0.016949289,0.06377063033307244
2023-12,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,12,0.10648946545822435,1.0,0.19298397119318247
2023-12,CORE_SPLIT_CUMULATIVE_R13,actual_rent,12,4.380011560720199,0.033478171,0.265736721167739
2023-12,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,12,7.226982880742305,0.122207014,1.600544489984256
2023-12,CORE_SPLIT_CUMULATIVE_R13,catering,12,8.608658161208464,0.051302108,0.8003597971236353
2023-12,CORE_SPLIT_CUMULATIVE_R13,accommodation,12,5.670121931284065,0.006607458,0.06789556416416462
2023-12,CORE_SPLIT_CUMULATIVE_R13,package_holidays,12,13.354938578452938,0.016949289,0.4102116326519554
2023-12,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,12,1.3151268786149777,1.0,2.3833193881283736
2023-12,CORE_AGG_CUMULATIVE_LABOUR_R13,core,12,6.967520415904079,0.5518047162146195,6.967520415904079
2023-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,12,6.121412712755129,0.5518047162146195,6.121412712755129
2024-01,CORE_AGG_MONTHLY_R13,core,1,0.4243823232283671,0.5517903316967623,0.4243823232283671
2024-01,CORE_AGG_CUMULATIVE_R13,core,1,0.4243823232283671,0.5517903316967623,0.4243823232283671
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,1,0.3941079119676456,0.033478171,0.023911278091325074
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,1,0.2050919941564242,0.122207014,0.04542247074915379
2024-01,CORE_SPLIT_MONTHLY_R13,catering,1,0.528774719096733,0.051302108,0.049162256365300194
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,1,0.6595995869992977,0.006607458,0.00789842865588719
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,1,3.7389105705137906,0.016949289,0.11484774590001204
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,1,0.10814465465925048,1.0,0.19598867259363587
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,1,0.3941079119676456,0.033478171,0.023911278091325074
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,1,0.2050919941564242,0.122207014,0.04542247074915379
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,1,0.528774719096733,0.051302108,0.049162256365300194
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,1,0.6595995869992977,0.006607458,0.00789842865588719
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,1,3.7389105705137906,0.016949289,0.11484774590001204
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,1,0.10814465465925048,1.0,0.19598867259363587
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,1,0.512113139887908,0.5517903316967623,0.512113139887908
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,1,0.46235665647295426,0.5517903316967623,0.46235665647295426
2024-01,CORE_AGG_MONTHLY_R13,core,2,0.14251727297057876,0.5517903316967623,0.14251727297057876
2024-01,CORE_AGG_CUMULATIVE_R13,core,2,0.5584905473578476,0.5517903316967623,0.5584905473578476
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,2,0.2936026029095511,0.033478171,0.01781342945249855
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,2,0.35720615135766265,0.122207014,0.07911174703916644
2024-01,CORE_SPLIT_MONTHLY_R13,catering,2,0.5798894594199216,0.051302108,0.05391459394321424
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,2,0.8673743342227316,0.006607458,0.010386444188014921
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,2,-3.792235341979234,0.016949289,-0.11648571762678642
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,2,0.06314612719762598,1.0,0.1144386256342166
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,2,0.6811395128773624,0.033478171,0.04132603232978836
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,2,0.5827136407218183,0.122207014,0.1290557118511036
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,2,1.0930031565269447,0.051302108,0.10162078376411546
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,2,1.5407174565842086,0.006607458,0.018449445920776936
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,2,-0.3918495032493772,0.016949289,-0.012036402404256014
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,2,0.17122799057600366,1.0,0.31031350268402746
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,2,0.7437024283939491,0.5517903316967623,0.7437024283939491
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,2,0.6191683664816903,0.5517903316967623,0.6191683664816903
2024-01,CORE_AGG_MONTHLY_R13,core,3,0.4398025669326752,0.5517903316967623,0.4398025669326752
2024-01,CORE_AGG_CUMULATIVE_R13,core,3,0.9838462059295658,0.5517903316967623,0.983846205929566
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,3,0.35124636679596394,0.033478171,0.02131078646225037
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,3,0.6352051954638245,0.122207014,0.14068120761778802
2024-01,CORE_SPLIT_MONTHLY_R13,catering,3,0.7090841881418917,0.051302108,0.06592633381104437
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,3,1.014702661732681,0.006607458,0.012150639173524753
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,3,-1.2494591779589879,0.016949289,-0.03837951389218511
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,3,0.14524853151425918,1.0,0.263231381868577
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,3,1.0251694158794504,0.033478171,0.062198982180868355
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,3,1.2337237841430067,0.122207014,0.27323729884370873
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,3,1.7858871968943402,0.051302108,0.16604092639528265
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,3,2.5274208576654535,0.006607458,0.030264805680803215
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,3,-1.9888762146018464,0.016949289,-0.06109211381586538
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,3,0.3159729633987074,1.0,0.5726322939133176
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,3,1.289870932921926,0.5517903316967623,1.289870932921926
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,3,1.0613644437596008,0.5517903316967623,1.0613644437596008
2024-01,CORE_AGG_MONTHLY_R13,core,4,0.33303806798414143,0.5517903316967623,0.33303806798414143
2024-01,CORE_AGG_CUMULATIVE_R13,core,4,1.2982791296520295,0.5517903316967623,1.2982791296520295
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,4,0.30279080797850805,0.033478171,0.018370895364479504
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,4,0.8065181551729359,0.122207014,0.17862251260799225
2024-01,CORE_SPLIT_MONTHLY_R13,catering,4,0.6815813126671945,0.051302108,0.0633692837743488
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,4,0.8678784188087547,0.006607458,0.010392480389701081
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,4,-0.920080648704375,0.016949289,-0.028262026212463685
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,4,0.08682901766003051,1.0,0.1573587152080577
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,4,1.3189704146371501,0.033478171,0.08002444868756753
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,4,2.0526692110316396,0.122207014,0.45461212457011313
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,4,2.4625138018462978,0.051302108,0.22894955159025063
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,4,3.37353322491473,0.006607458,0.0403966467239198
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,4,-2.9167008590745076,0.016949289,-0.08959201157980741
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,4,0.4098568224040331,1.0,0.7427763751200899
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,4,1.8029836444880687,0.5517903316967623,1.8029836444880687
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,4,1.4443812425814702,0.5517903316967623,1.4443812425814702
2024-01,CORE_AGG_MONTHLY_R13,core,5,0.3932327720973378,0.5517903316967623,0.3932327720973378
2024-01,CORE_AGG_CUMULATIVE_R13,core,5,1.6818825901220715,0.5517903316967623,1.6818825901220715
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,5,0.2932737534488184,0.033478171,0.017793477529010122
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,5,0.796846168253269,0.122207014,0.17648042244620032
2024-01,CORE_SPLIT_MONTHLY_R13,catering,5,0.6274959578251063,0.051302108,0.05834075653141049
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,5,0.7054528817880469,0.006607458,0.008447502646630434
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,5,3.7288583449482346,0.016949289,0.11453897268233011
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,5,0.058120055990362844,1.0,0.10532996439361837
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,5,1.5938905871716258,0.033478171,0.09670437948511666
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,5,2.8645385198461124,0.122207014,0.6344197766603007
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,5,3.076858478592098,0.051302108,0.2860675820180807
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,5,4.026973789868226,0.006607458,0.04822132367168342
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,5,0.35629172607305526,0.016949289,0.010944177682402264
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,5,0.470375303802611,1.0,0.8524529640745987
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,5,2.438609783888057,0.5517903316967623,2.438609783888057
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,5,1.942223446159585,0.5517903316967623,1.942223446159585
2024-01,CORE_AGG_MONTHLY_R13,core,6,0.791138422424237,0.5517903316967623,0.791138422424237
2024-01,CORE_AGG_CUMULATIVE_R13,core,6,2.4542709162855307,0.5517903316967623,2.4542709162855307
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,6,0.6201296281947177,0.033478171,0.0376244463563351
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,6,0.6882940663478403,0.122207014,0.152438993165456
2024-01,CORE_SPLIT_MONTHLY_R13,catering,6,0.6240770714789484,0.051302108,0.058022889279131955
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,6,0.7949537765819886,0.006607458,0.009519238357357565
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,6,13.567492319884089,0.016949289,0.4167513186174682
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,6,0.11298754041352843,1.0,0.20476535003085378
2024-01,CORE_SPLIT_CUMULATIVE_R13,actual_rent,6,2.171534339240064,0.033478171,0.13175112676929393
2024-01,CORE_SPLIT_CUMULATIVE_R13,imputed_rent,6,3.5648622269419596,0.122207014,0.7895230181658572
2024-01,CORE_SPLIT_CUMULATIVE_R13,catering,6,3.682027057796872,0.051302108,0.34233247472307193
2024-01,CORE_SPLIT_CUMULATIVE_R13,accommodation,6,4.869896300554709,0.006607458,0.058314967519137166
2024-01,CORE_SPLIT_CUMULATIVE_R13,package_holidays,6,13.258865111197519,0.016949289,0.40727124719757485
2024-01,CORE_SPLIT_CUMULATIVE_R13,remaining_core_tax_reconciliation,6,0.5837956689755668,1.0,1.0580027148724909
2024-01,CORE_AGG_CUMULATIVE_LABOUR_R13,core,6,3.4944661666390853,0.5517903316967623,3.4944661666390853
2024-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,core,6,2.8111205028373076,0.5517903316967623,2.8111205028373076
2024-01,CORE_AGG_MONTHLY_R13,core,7,0.3617946918934263,0.5517903316967623,0.3617946918934263
2024-01,CORE_AGG_CUMULATIVE_R13,core,7,2.828187936757483,0.5517903316967623,2.828187936757483
2024-01,CORE_SPLIT_MONTHLY_R13,actual_rent,7,0.3240483468937533,0.033478171,0.019660630762081268
2024-01,CORE_SPLIT_MONTHLY_R13,imputed_rent,7,0.7466981104072747,0.122207014,0.16537394947047204
2024-01,CORE_SPLIT_MONTHLY_R13,catering,7,0.6004431682892244,0.051302108,0.055825552747024894
2024-01,CORE_SPLIT_MONTHLY_R13,accommodation,7,0.5160328548022141,0.006607458,0.006179277197991061
2024-01,CORE_SPLIT_MONTHLY_R13,package_holidays,7,2.6503798661764075,0.016949289,0.08141145600262578
2024-01,CORE_SPLIT_MONTHLY_R13,remaining_core_tax_reconciliation,7,0.049593890533322575,1.0,0.08987814335351026
