sample,h,model,control,n,mse_difference,ci_low,ci_high,block_length,replicates,seed
recent_origins,6,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,25,0.8537487765299416,0.6129346886008218,1.1065596549853154,12,2000,1309
recent_origins,6,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,25,0.4843012792611167,0.2185448232403188,0.757078423883328,12,2000,1309
recent_origins,6,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,25,0.00345186495789193,-0.02086500363153169,0.03080710720999461,12,2000,1309
recent_origins,6,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,25,0.007988052174489373,-0.008287722219591691,0.027161181206248754,12,2000,1309
recent_origins,6,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,25,-0.031571959639018286,-0.07536645764197107,0.010888675878388676,12,2000,1309
recent_origins,6,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,25,-0.027035772422420834,-0.0817548328864301,0.02238843610408829,12,2000,1309
recent_origins,6,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,25,0.3694474972688247,0.2977335728805778,0.4428079873813225,12,2000,1309
recent_origins,7,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,24,0.3488986109897845,-0.001298921441019082,0.6990961434205882,12,2000,1309
recent_origins,7,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,24,0.350113793816954,-0.007625181459197506,0.7075680613974494,12,2000,1309
recent_origins,7,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,24,0.3229427311963055,-0.027419443630968415,0.6832777360359845,12,2000,1309
recent_origins,7,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,24,0.33474058764936937,-0.02031404301248792,0.6897952183112265,12,2000,1309
recent_origins,7,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,24,1.31487186764113,0.993958847610601,1.6354792674487852,12,2000,1309
recent_origins,7,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,24,0.728577848744869,0.3462556489261705,1.1253138711265624,12,2000,1309
recent_origins,7,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,24,0.0012151828271695132,-0.017039010301956165,0.016898447017317967,12,2000,1309
recent_origins,7,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,24,0.011797856453063726,-0.0027973418548472764,0.02971922720704857,12,2000,1309
recent_origins,7,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,24,-0.025955879793478933,-0.0428045116690827,-0.009755066028820567,12,2000,1309
recent_origins,7,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,24,-0.015373206167584716,-0.03211237203838232,0.0013773623522667885,12,2000,1309
recent_origins,7,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,24,0.5862940188962611,0.46332322406262466,0.7062644205003311,12,2000,1309
recent_origins,8,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,23,0.5214336616794845,0.02386572333642828,1.0078732562294608,12,2000,1309
recent_origins,8,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,23,0.5267181294262611,0.032548495613581335,1.0208877632389406,12,2000,1309
recent_origins,8,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,23,0.49403547633407635,-0.010094531713247557,0.9833630691163594,12,2000,1309
recent_origins,8,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,23,0.5200473985120542,0.026187232957457552,1.0023119119561474,12,2000,1309
recent_origins,8,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,23,1.9932288891753283,1.5477846998247269,2.4269580472483243,12,2000,1309
recent_origins,8,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,23,1.087385273192783,0.5640977879426302,1.629167490901622,12,2000,1309
recent_origins,8,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,23,0.005284467746776677,-0.006042528594103215,0.017238768689392406,12,2000,1309
recent_origins,8,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,23,0.02601192217797783,0.011474525884145796,0.041889224972439014,12,2000,1309
recent_origins,8,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,23,-0.02739818534540803,-0.06371739073794588,0.010044002547568568,12,2000,1309
recent_origins,8,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,23,-0.006670730914206881,-0.03914534246512606,0.029621841999771567,12,2000,1309
recent_origins,8,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,23,0.9058436159825451,0.7053835739776462,1.1108355485040935,12,2000,1309
recent_origins,9,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,22,0.7994402785303053,0.3133402540145943,1.3080186873651534,12,2000,1309
recent_origins,9,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,22,0.8058908117472027,0.3233311220612644,1.2889895003873084,12,2000,1309
recent_origins,9,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,22,0.7383443294583082,0.23007123133528087,1.2243888320948366,12,2000,1309
recent_origins,9,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,22,0.7870094625711097,0.30495733875781944,1.2690615863844004,12,2000,1309
recent_origins,9,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,22,2.91817879382296,2.4920135805377104,3.353474034908128,12,2000,1309
recent_origins,9,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,22,1.5734034719528702,1.0325018466806997,2.1143050972250417,12,2000,1309
recent_origins,9,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,22,0.006450533216897467,-0.00972376807829374,0.023633787384727836,12,2000,1309
recent_origins,9,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,22,0.04866513311280162,0.03407485681624538,0.06326232365621477,12,2000,1309
recent_origins,9,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,22,-0.06109594907199711,-0.15430002845569965,0.03302857819180351,12,2000,1309
recent_origins,9,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,22,-0.018881349176092976,-0.09771477402270812,0.05580189530468567,12,2000,1309
recent_origins,9,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,22,1.344775321870089,1.0876047319834299,1.6073970532930912,12,2000,1309
recent_origins,10,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,21,1.0464618495844664,0.5420617569744342,1.5759373408247015,12,2000,1309
recent_origins,10,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,21,1.0768395709497178,0.542972645670653,1.6107064962287825,12,2000,1309
recent_origins,10,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,21,0.9986719525815891,0.47123582963972954,1.5242612023174695,12,2000,1309
recent_origins,10,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,21,1.0748129736402137,0.540839280996059,1.6245862172181182,12,2000,1309
recent_origins,10,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,21,3.944679398642571,3.508802996845251,4.377171992952281,12,2000,1309
recent_origins,10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,21,2.119235606083473,1.504655428544588,2.723550085003047,12,2000,1309
recent_origins,10,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,21,0.030377721365251468,0.005104199947791758,0.05598522822732884,12,2000,1309
recent_origins,10,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,21,0.07614102105862434,0.056249711664928655,0.09603233045232006,12,2000,1309
recent_origins,10,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,21,-0.04778989700287711,-0.21400364265364039,0.11637987290333664,12,2000,1309
recent_origins,10,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,21,-0.0020265973095042163,-0.12696439042571153,0.1143764468021465,12,2000,1309
recent_origins,10,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,21,1.8254437925590987,1.440377562209017,2.200694704313282,12,2000,1309
recent_origins,11,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,20,1.211178304777141,0.6621726349810733,1.7676751204198076,12,2000,1309
recent_origins,11,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,20,1.2718289313904825,0.6854743034329753,1.8424637764627092,12,2000,1309
recent_origins,11,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,20,1.2851217152202297,0.6554644094104337,1.9052682049345802,12,2000,1309
recent_origins,11,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,20,1.3967248688420864,0.768867367575884,2.022707537731944,12,2000,1309
recent_origins,11,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,20,4.976603436398511,4.417689546894339,5.527349946384809,12,2000,1309
recent_origins,11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,20,2.6052990887007206,1.921733915753414,3.288751341566518,12,2000,1309
recent_origins,11,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,20,0.06065062661334144,0.021018335038621307,0.10105100788771215,12,2000,1309
recent_origins,11,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,20,0.11160315362185654,0.08585216174082448,0.13735458073636808,12,2000,1309
recent_origins,11,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,20,0.07394341044308868,-0.022356237297870757,0.17012954085439583,12,2000,1309
recent_origins,11,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,20,0.12489593745160381,0.03738081363882175,0.20989596198374016,12,2000,1309
recent_origins,11,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,20,2.371304347697789,1.984099759754338,2.7783333159881867,12,2000,1309
recent_origins,12,CORE_AGG_MONTHLY_R13,INDEPENDENT_BRIDGE,19,1.616518196411278,0.9647639109632435,2.31687782998404,12,2000,1309
recent_origins,12,CORE_AGG_CUMULATIVE_R13,INDEPENDENT_BRIDGE,19,1.9074976145412925,1.2139933086046082,2.5523770356376128,12,2000,1309
recent_origins,12,CORE_SPLIT_MONTHLY_R13,INDEPENDENT_BRIDGE,19,1.829442129336823,1.024263222475573,2.6633423413981214,12,2000,1309
recent_origins,12,CORE_SPLIT_CUMULATIVE_R13,INDEPENDENT_BRIDGE,19,2.200925444983274,1.3490859991409332,3.052764890825615,12,2000,1309
recent_origins,12,CORE_AGG_CUMULATIVE_LABOUR_R13,INDEPENDENT_BRIDGE,19,7.325445343142528,6.678174642111639,8.00026422522009,12,2000,1309
recent_origins,12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,INDEPENDENT_BRIDGE,19,3.926761716546954,3.1505306722522097,4.7029927608417,12,2000,1309
recent_origins,12,CORE_AGG_CUMULATIVE_R13,CORE_AGG_MONTHLY_R13,19,0.2909794181300145,0.2694915907649128,0.31304670676546964,12,2000,1309
recent_origins,12,CORE_SPLIT_CUMULATIVE_R13,CORE_SPLIT_MONTHLY_R13,19,0.37148331564645126,0.33392527516441217,0.4056005231214173,12,2000,1309
recent_origins,12,CORE_SPLIT_MONTHLY_R13,CORE_AGG_MONTHLY_R13,19,0.2129239329255446,0.031918361372464905,0.4029854460131672,12,2000,1309
recent_origins,12,CORE_SPLIT_CUMULATIVE_R13,CORE_AGG_CUMULATIVE_R13,19,0.29342783044198134,0.0807635343453984,0.5062765841505981,12,2000,1309
recent_origins,12,CORE_AGG_CUMULATIVE_LABOUR_R13,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,19,3.3986836265955733,2.872462179604647,3.9373546194996414,12,2000,1309
