candidate,reference,h,metric,fuel_squared_gain_count,fuel_squared_gain_mean,cross_term_gain_count,cross_term_gain_mean,headline_squared_gain_count,headline_squared_gain_mean,sample
FUEL_ECM_R14,FUEL_ZERO_R14,9,mm,31,-1.6774399240552882e-05,31,8.015416966531026e-05,31,6.337977042475323e-05,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,9,yy,31,-0.06756894467281338,31,0.16631189089990933,31,0.09874294622709599,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,10,mm,31,1.2939575338670784e-06,31,-3.133462565411456e-05,31,-3.0040668120242643e-05,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,10,yy,31,-0.04809723024972152,31,0.20202771636614889,31,0.15393048611642737,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,11,mm,31,-6.815746034188042e-06,31,6.236486105770192e-05,31,5.5549115023511135e-05,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,11,yy,31,-0.043786709330355805,31,0.22801837453553822,31,0.18423166520518242,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,12,mm,31,2.8290395343199307e-07,31,5.380077434986457e-05,31,5.4083678303282436e-05,recent_targets
FUEL_ECM_R14,FUEL_ZERO_R14,12,yy,31,-0.039929193030738726,31,0.2152856209766582,31,0.17535642794591944,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,1,mm,31,0.0031992536157633613,31,0.012541463869251585,31,0.015740717485014946,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,1,yy,31,0.003374900863019473,31,0.01988831593457042,31,0.023263216797589893,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,2,mm,31,-0.0009130959474798002,31,0.005831627741275268,31,0.004918531793795474,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,2,yy,31,0.005100164622011557,31,0.03719116213533505,31,0.0422913267573466,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,3,mm,31,-0.0007997636151145495,31,0.003376392633069824,31,0.002576629017955274,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,3,yy,31,-0.016171072185965637,31,0.03774170011334297,31,0.021570627927377344,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,4,mm,31,-0.001324064379250193,31,0.004691998503881831,31,0.0033679341246316366,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,4,yy,31,-0.038355988255131,31,0.0493967485547809,31,0.011040760299649895,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,5,mm,31,0.0001777732123577911,31,0.003854759137231379,31,0.004032532349589179,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,5,yy,31,-0.059554528604660525,31,0.06876881777277118,31,0.009214289168110644,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,6,mm,31,0.0011132787045923468,31,0.005202644964368164,31,0.006315923668960514,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,6,yy,31,-0.07064814690162326,31,0.11066243194197191,31,0.04001428504034864,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,7,mm,31,0.0014411449649929077,31,0.00262446692946766,31,0.004065611894460565,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,7,yy,31,-0.0721763471057141,31,0.13947758125303886,31,0.06730123414732474,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,8,mm,31,0.0013513967190511335,31,0.0012448903236616095,31,0.0025962870427127527,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,8,yy,31,-0.06164182336813086,31,0.14294977132007144,31,0.08130794795194057,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,9,mm,31,0.0014473207796486334,31,0.003499818027987996,31,0.004947138807636625,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,9,yy,31,-0.0378308537564141,31,0.2243155816935072,31,0.18648472793709311,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,10,mm,31,0.001460765831172725,31,0.004611459272589482,31,0.006072225103762209,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,10,yy,31,-0.01907610500259396,31,0.34539563950857777,31,0.32631953450598383,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,11,mm,31,0.0014335826315052375,31,0.005127714858136217,31,0.0065612974896414504,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,11,yy,31,-0.014102523950887793,31,0.4373507425469317,31,0.4232482185960439,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,12,mm,31,0.0015370447256687057,31,0.007122959280257196,31,0.008660004005925889,recent_targets
FUEL_ECM_R14,INDEPENDENT_BRIDGE,12,yy,31,-0.0071906669366518265,31,0.5035207225999222,31,0.4963300556632703,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,1,mm,31,0.0017421592558733775,31,0.003962997635367437,31,0.0057051568912408115,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,1,yy,31,0.00183736157029523,31,0.003447653652425475,31,0.005285015222720698,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,2,mm,31,0.0016649916419252822,31,0.00370845056847515,31,0.005373442210400432,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,2,yy,31,0.004442136444365329,31,0.01154979091440095,31,0.01599192735876628,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,3,mm,31,0.0016374994062055876,31,0.0009035443456980913,31,0.0025410437519036754,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,3,yy,31,0.005108432232326498,31,0.0050884532797204176,31,0.010196885512046916,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,4,mm,31,0.0015481793496421527,31,0.0024418974015486213,31,0.0039900767511907706,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,4,yy,31,0.006090818653229881,31,-0.005097414652301385,31,0.000993404000928504,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,5,mm,31,0.0015981380901212354,31,0.0030571874898791956,31,0.00465532558000043,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,5,yy,31,0.008037784091430107,31,-0.006949958752312978,31,0.0010878253391171234,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,6,mm,31,0.0015124648882597082,31,0.004347135443467409,31,0.005859600331727117,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,6,yy,31,0.013356355720475723,31,-0.0006409799211184461,31,0.012715375799357295,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,7,mm,31,0.0015086392468956363,31,0.0023626021799813468,31,0.00387124142687698,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,7,yy,31,0.021169218363753083,31,0.003594082404788073,31,0.024763300768541188,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,8,mm,31,0.0014761620761962347,31,0.0012384396561298595,31,0.002714601732326103,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,8,yy,31,0.0272553842536144,31,0.007991588371395048,31,0.03524697262500944,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,9,mm,31,0.0014640951788891863,31,0.003419663858322686,31,0.004883759037211872,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,9,yy,31,0.02973809091639927,31,0.0580036907935979,31,0.08774178170999711,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,10,mm,31,0.001459471873638858,31,0.004642793898243597,31,0.006102265771882452,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,10,yy,31,0.029021125247127556,31,0.1433679231424289,31,0.17238904838955643,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,11,mm,31,0.0014403983775394254,31,0.0050653499970785155,31,0.006505748374617939,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,11,yy,31,0.029684185379468007,31,0.2093323680113935,31,0.2390165533908615,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,12,mm,31,0.0015367618217152737,31,0.0070691585059073315,31,0.008605920327622606,recent_targets
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,12,yy,31,0.032738526094086895,31,0.288235101623264,31,0.3209736277173509,recent_targets
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,1,mm,30,0.004107045401388365,30,0.010515332468497039,30,0.014622377869885399,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,1,yy,30,0.004307579238218049,30,0.014050137111165095,30,0.018357716349383144,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,2,mm,29,0.001869240185942754,29,0.0038002845123732733,29,0.005669524698316026,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,2,yy,29,0.009844480782569501,29,0.02237376263211579,29,0.03221824341468529,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,3,mm,28,0.001831011505287312,28,0.0008800061962057114,28,0.0027110177014930204,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,3,yy,28,-0.0003803646760448306,28,0.009444120885810378,28,0.009063756209765548,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,4,mm,27,0.0018919339711388169,27,0.002985399299331254,27,0.0048773332704700675,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,4,yy,27,0.0027175587170719076,27,0.0013458510232663185,27,0.004063409740338219,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,5,mm,26,0.0016019023140425867,26,0.001960363057427346,26,0.00356226537146993,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,5,yy,26,0.008100530298970603,26,0.0028365572826130826,26,0.01093708758158368,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,6,mm,25,0.0006224920074438577,25,0.00036516584747583525,25,0.0009876578549196957,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,6,yy,25,0.014468795365874745,25,0.01733206537466317,25,0.031800860740537895,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,7,mm,24,0.0006440056019937035,24,-0.00034132814670027786,24,0.0003026774552934228,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,7,yy,24,0.01859597613114074,24,0.03465836879624159,24,0.05325434492738234,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,8,mm,23,0.0006071423439496284,23,-0.0019391622004331565,23,-0.0013320198564835196,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,8,yy,23,0.02995023823785512,23,0.03723371098734314,23,0.06718394922519826,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,9,mm,22,0.0004305586718427064,22,-0.00031955672058575613,22,0.00011100195125695067,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,9,yy,22,0.03155087370499457,22,0.058214739313057186,22,0.08976561301805175,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,10,mm,21,0.0003713789779713875,21,0.002163353612148751,21,0.002534732590120135,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,10,yy,21,0.03280445929030059,21,0.10069676243915358,21,0.13350122172945414,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,11,mm,20,0.00033107364722120434,20,0.0019937432155247834,20,0.0023248168627459853,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,11,yy,20,0.03096733153164267,20,0.14703933385312282,20,0.17800666538476545,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,12,mm,19,0.00032955027128736775,19,0.0001043176399251482,19,0.00043386791121251484,recent_origins
FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,12,yy,19,0.03800509790471367,19,0.15171166037497893,19,0.18971675827969262,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,1,mm,30,-0.0008056840098014217,30,0.0029436294364440303,30,0.002137945426642613,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,1,yy,30,-0.0008248155114560132,30,0.006642782341768331,30,0.005817966830312315,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,2,mm,29,-0.0028564118704540414,29,0.0033460432896103317,29,0.0004896314191562966,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,2,yy,29,-0.004779696233484578,29,0.019768235290668464,29,0.014988539057183886,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,3,mm,28,-0.002552865655499518,28,0.0025936087259523094,28,4.0743070452793975e-05,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,3,yy,28,-0.01754218492400652,28,0.03598333953700561,28,0.0184411546129991,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,4,mm,27,-0.0033137908549378705,27,0.0026245854524670725,27,-0.0006892054024707965,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,4,yy,27,-0.04404395047363053,27,0.06271805641096241,27,0.01867410593733188,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,5,mm,26,-0.0016592633898566496,26,0.001315042349184456,26,-0.0003442210406721816,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,5,yy,26,-0.07549082034959045,26,0.08602827805622028,26,0.010537457706629835,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,6,mm,25,-0.00042643717394169763,25,0.0007948366692178159,25,0.00036839949527611715,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,6,yy,25,-0.09921033668605278,25,0.11818734984055389,25,0.018977013154501128,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,7,mm,24,-4.8021648815658114e-05,24,0.00040762871287214976,24,0.00035960706405649114,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,7,yy,24,-0.10922604729644898,24,0.1457967644982305,24,0.03657071720178152,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,8,mm,23,-7.561922029770802e-05,23,3.754598135649924e-05,23,-3.8073238941207585e-05,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,8,yy,23,-0.10870924457735913,23,0.15101176116647466,23,0.042302516589115526,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,9,mm,22,-1.603391894375428e-05,22,4.3578435703623024e-05,22,2.7544516759866065e-05,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,9,yy,22,-0.08193394769811749,22,0.13268163276697423,22,0.05074768506885676,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,10,mm,21,-3.7160446465313034e-07,21,-8.447180693086713e-06,21,-8.818785157727984e-06,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,10,yy,21,-0.05706424162977591,21,0.1032956372375251,21,0.04623139560774919,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,11,mm,20,-2.600773938075238e-06,20,4.848655348914013e-06,20,2.2478814108432397e-06,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,11,yy,20,-0.04436680778975759,20,0.06058907384722234,20,0.016222266057464796,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,12,mm,19,-1.0812944588347339e-07,19,-9.501515604414357e-06,19,-9.609645050303506e-06,recent_origins
FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,12,yy,19,-0.032737581421962834,19,-0.007473627528462508,19,-0.0402112089504253,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,1,mm,30,0.001498284123398281,30,0.009437786527990714,30,0.010936070651388996,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,1,yy,30,0.001581248075613471,30,0.017151310688055525,30,0.018732558763668996,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,2,mm,29,-0.0028564118704540414,29,0.0033460432896103317,29,0.0004896314191562966,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,2,yy,29,-0.00015761394328156822,29,0.030693965935151498,29,0.030536351991869926,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,3,mm,28,-0.002552865655499518,28,0.0025936087259523094,28,4.0743070452793975e-05,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,3,yy,28,-0.024396360641587057,28,0.04109961840259332,28,0.016703257761006278,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,4,mm,27,-0.0033137908549378705,27,0.0026245854524670725,27,-0.0006892054024707965,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,4,yy,27,-0.04906051193029408,27,0.06974085255845125,27,0.020680340628157157,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,5,mm,26,-0.0016592633898566496,26,0.001315042349184456,26,-0.0003442210406721816,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,5,yy,26,-0.07827450645694177,26,0.09558535603795561,26,0.01731084958101383,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,6,mm,25,-0.00042643717394169763,25,0.0007948366692178159,25,0.00036839949527611715,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,6,yy,25,-0.10149791216118084,25,0.13676336773558181,25,0.035265455574400945,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,7,mm,24,-4.8021648815658114e-05,24,0.00040762871287214976,24,0.00035960706405649114,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,7,yy,24,-0.11664856087683002,24,0.17439023849896595,24,0.05774167762213592,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,8,mm,23,-7.561922029770802e-05,23,3.754598135649924e-05,23,-3.8073238941207585e-05,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,8,yy,23,-0.11102589160569638,23,0.18006778289317762,23,0.06904189128748121,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,9,mm,22,-1.603391894375428e-05,22,4.3578435703623024e-05,22,2.7544516759866065e-05,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,9,yy,22,-0.08208706380294511,22,0.17038971058343488,22,0.08830264678048975,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,10,mm,21,-3.7160446465313034e-07,21,-8.447180693086713e-06,21,-8.818785157727984e-06,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,10,yy,21,-0.052901410684500834,21,0.13846927472057804,21,0.08556786403607723,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,11,mm,20,-2.600773938075238e-06,20,4.848655348914013e-06,20,2.2478814108432397e-06,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,11,yy,20,-0.04433042055819455,20,0.10723196512647484,20,0.06290154456828027,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,12,mm,19,-1.0812944588347339e-07,19,-9.501515604414357e-06,19,-9.609645050303506e-06,recent_origins
FUEL_ECM_R14,FUEL_ZERO_R14,12,yy,19,-0.03642599564088546,19,0.026284348005853563,19,-0.01014164763503185,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,1,mm,30,0.0033013613915869435,30,0.013458961904941068,30,0.01676032329652801,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,1,yy,30,0.0034827637267620354,30,0.020692919452933427,30,0.02417568317969546,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,2,mm,29,-0.0009871716845112875,29,0.007146327801983605,29,0.006159156117472322,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,2,yy,29,0.0050647845490849235,29,0.04214199792278425,29,0.04720678247186917,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,3,mm,28,-0.0007218541502122059,28,0.003473614922158021,28,0.0027517607719458144,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,3,yy,28,-0.017922549600051352,28,0.045427460422815986,28,0.02750491082276465,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,4,mm,27,-0.0014218568837990535,27,0.005609984751798326,27,0.004188127867999271,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,4,yy,27,-0.04132639175655862,27,0.06406390743422873,27,0.0227375156776701,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,5,mm,26,-5.7361075814062725e-05,26,0.003275405406611802,26,0.003218044330797749,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,5,yy,26,-0.06739029005061985,26,0.08886483533883337,26,0.021474545288213517,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,6,mm,25,0.00019605483350216,25,0.001160002516693651,25,0.0013560573501958128,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,6,yy,25,-0.08474154132017801,25,0.13551941521521704,25,0.050777873895039016,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,7,mm,24,0.0005959839531780452,24,6.63005661718718e-05,24,0.0006622845193499137,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,7,yy,24,-0.09063007116530823,24,0.18045513329447208,24,0.08982506212916386,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,8,mm,23,0.0005315231236519203,23,-0.0019016162190766575,23,-0.0013700930954247273,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,8,yy,23,-0.07875900633950401,23,0.18824547215381782,23,0.1094864658143138,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,9,mm,22,0.00041452475289895205,22,-0.0002759782848821331,22,0.00013854646801681687,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,9,yy,22,-0.05038307399312291,22,0.19089637208003143,22,0.1405132980869085,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,10,mm,21,0.00037100737350673446,21,0.0021549064314556644,21,0.002525913804962407,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,10,yy,21,-0.024259782339475316,21,0.20399239967667868,21,0.17973261733720333,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,11,mm,20,0.0003284728732831292,20,0.0019985918708736966,20,0.002327064744156829,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,11,yy,20,-0.013399476258114917,20,0.20762840770034519,20,0.19422893144223025,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,12,mm,19,0.00032944214184148424,19,9.48161243207335e-05,19,0.0004242582661622113,recent_origins
FUEL_ECM_R14,INDEPENDENT_BRIDGE,12,yy,19,0.005267516482750823,19,0.14423803284651646,19,0.14950554932926732,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,1,mm,30,0.0018030772681886626,30,0.004021175376950355,30,0.0058242526451390145,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,1,yy,30,0.0019015156511485649,30,0.003541608764877903,30,0.00544312441602646,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,2,mm,29,0.001869240185942754,29,0.0038002845123732733,29,0.005669524698316026,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,2,yy,29,0.005222398492366492,29,0.011448031987632752,29,0.016670430479999245,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,3,mm,28,0.001831011505287312,28,0.0008800061962057114,28,0.0027110177014930204,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,3,yy,28,0.006473811041535703,28,0.004327842020222668,28,0.01080165306175837,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,4,mm,27,0.0018919339711388169,27,0.002985399299331254,27,0.0048773332704700675,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,4,yy,27,0.00773412017373546,27,-0.005676945124222531,27,0.002057175049512939,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,5,mm,26,0.0016019023140425867,26,0.001960363057427346,26,0.00356226537146993,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,5,yy,26,0.010884216406321931,26,-0.006720520699122238,26,0.004163695707199687,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,6,mm,25,0.0006224920074438577,25,0.00036516584747583525,25,0.0009876578549196957,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,6,yy,25,0.01675637084100282,25,-0.0012439525203647539,25,0.015512418320638077,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,7,mm,24,0.0006440056019937035,24,-0.00034132814670027786,24,0.0003026774552934228,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,7,yy,24,0.026018489711521778,24,0.006064894795506134,24,0.03208338450702793,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,8,mm,23,0.0006071423439496284,23,-0.0019391622004331565,23,-0.0013320198564835196,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,8,yy,23,0.032266885266192376,23,0.008177689260640218,23,0.04044457452683257,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,9,mm,22,0.0004305586718427064,22,-0.00031955672058575613,22,0.00011100195125695067,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,9,yy,22,0.03170398980982219,22,0.020506661496596565,22,0.052210651306418755,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,10,mm,21,0.0003713789779713875,21,0.002163353612148751,21,0.002534732590120135,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,10,yy,21,0.028641628345025514,21,0.06552312495610063,21,0.0941647533011261,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,11,mm,20,0.00033107364722120434,20,0.0019937432155247834,20,0.0023248168627459853,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,11,yy,20,0.030930944300079633,20,0.10039644257387033,20,0.13132738687394999,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,12,mm,19,0.00032955027128736775,19,0.0001043176399251482,19,0.00043386791121251484,recent_origins
FUEL_ZERO_R14,INDEPENDENT_BRIDGE,12,yy,19,0.041693512123636284,19,0.11795368484066289,19,0.15964719696429916,recent_origins
