origin,target,h,candidate,reference,metric,candidate_fuel_error,reference_fuel_error,shared_other_error,fuel_squared_gain,cross_term_gain,headline_squared_gain
2025-11,2026-07,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.6033105083195114,-0.5521070215532737,1.100306426656205,-0.05916140620032012,0.11267905111219446,0.05351764491187433
2025-11,2026-07,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.1239698531001584,-0.06975494770296203,-0.12073615261045023,-0.010502771748631883,-0.013091398183594045,-0.023594169932225934
2025-11,2026-08,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-11,2026-08,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-11,2026-09,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-11,2026-09,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-11,2026-10,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-11,2026-10,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-11,2026-11,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-11,2026-11,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-12,2026-01,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.01515990150163704,0.08831729247248932,-0.0437477533736772,0.007570121536131882,-0.006400942995309049,0.0011691785408228321
2025-12,2026-01,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.015051825639557537,0.08768767310989423,0.01783263666838264,0.0074625705603440255,0.002590577354077149,0.010053147914421174
2025-12,2026-02,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.021971758764674387,0.08449227283201877,0.14359911806849568,0.00665618598510725,0.03057628208660319,0.03723246807171044
2025-12,2026-02,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.036608937840375014,-0.00370529479748187,0.18468137581790478,-0.0013264851202641954,0.012153380133165474,0.01082689501290128
2025-12,2026-03,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.7236562629885632,-0.6118216911376191,0.22746846816167854,-0.14935260521607646,0.050877677492902874,-0.09847492772317354
2025-12,2026-03,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.6917530371747209,-0.686359162625925,0.08195731524784389,-0.007433364319889835,0.0008841349536059776,-0.006549229366283882
2025-12,2026-04,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.9889554444205224,-0.8647304456616542,0.3606228577971615,-0.2302741273947898,0.08959674812454377,-0.1406773792702461
2025-12,2026-04,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.2563220874027998,-0.24462258985924762,0.1289594963106887,-0.005860801021082877,0.0030175226206092644,-0.0028432784004736138
2025-12,2026-05,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.9635570148963812,-0.8485577820341614,0.49184203785456626,-0.20839181150528963,0.11312291408533198,-0.09526889741995764
2025-12,2026-05,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.02313248527918793,0.014252029245828468,0.12942982850212287,-0.00033199153756789635,-0.002298791802836715,-0.002630783340404612
2025-12,2026-06,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.6668628711263613,-0.5052233607136283,0.7688918568603071,-0.18945544467612108,0.24856660660647453,0.059111161930353484
2025-12,2026-06,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.28976205080291995,0.3357205083808583,0.27342153379491224,0.028746213661988,0.025132063923616634,0.05387827758560465
2025-12,2026-07,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.7927781609809093,-0.5762767149356953,0.6556552292860716,-0.2964023603511959,0.2839006104950816,-0.012501749856114238
2025-12,2026-07,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.12396985310015846,-0.06975494770296209,-0.11255213646466222,-0.01050277174863189,-0.012204006861367996,-0.022706778609999888
2025-12,2026-08,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-12,2026-08,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-12,2026-09,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-12,2026-09,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-12,2026-10,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-12,2026-10,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-12,2026-11,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-12,2026-11,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2025-12,2026-12,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2025-12,2026-12,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2026-02,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.030400825066688508,-0.0037586398574291913,0.2006420497632082,-0.000910082791157541,0.010691085301113635,0.009781002509956092
2026-01,2026-02,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.029969356797009766,-0.00370529479748187,0.18409628051356208,-0.0008844331372902293,0.009670232250581348,0.008785799113291116
2026-01,2026-03,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.7324853146218553,-0.7003829070187442,0.3316106589714416,-0.04599851969265151,0.02129100107967499,-0.024707518612976487
2026-01,2026-03,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.6917530371747208,-0.686359162625925,0.12802958755175642,-0.007433364319889668,0.0013811510675764869,-0.006052213252313254
2026-01,2026-04,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.9970579821442156,-0.9529656191576941,0.32130903744757644,-0.08598114846088767,0.02833454941997676,-0.05764659904091102
2026-01,2026-04,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.2563220874027998,-0.24462258985924765,-0.0119298914086855,-0.0058608010210828634,-0.0002791474704615205,-0.006139948491544367
2026-01,2026-05,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.9717322450451538,-0.9367103349481809,0.46063294202809946,-0.0668373044617615,0.032264490966824426,-0.0345728134949371
2026-01,2026-05,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.02313248527918793,0.014252029245828468,0.13727950463332184,-0.00033199153756789635,-0.0024382092103551623,-0.0027702007479230573
2026-01,2026-06,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.6751794353650489,-0.5935615238199115,0.7432672334026753,-0.1035519873804509,0.12132783862051713,0.01777585124006623
2026-01,2026-06,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.28976205080291995,0.3357205083808583,0.2787876697441862,0.028746213661988,0.025625302586380946,0.054371516248368945
2026-01,2026-07,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.8009603917558665,-0.6645115076283545,0.6151204624446758,-0.19996200539120246,0.1678650014091503,-0.03209700398205218
2026-01,2026-07,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.12396985310015846,-0.06975494770296209,-0.12717676028253577,-0.01050277174863189,-0.013789752054879194,-0.024292523803511087
2026-01,2026-08,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2026-08,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2026-09,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2026-09,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2026-10,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2026-10,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2026-11,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2026-11,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2026-12,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2026-12,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-01,2027-01,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-01,2027-01,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2026-03,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.6021847956460145,-0.6016734256604248,0.0545715444558208,-0.0006156169612814288,5.581249980395596e-05,-0.0005598044614775199
2026-02,2026-03,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.5936540655328306,-0.593149939767564,-0.08664838810815378,-0.0005982984773935107,-8.736336992827978e-05,-0.0006856618473217724
2026-02,2026-04,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.8296376682590787,-0.8188665856954573,-0.07426786236534966,-0.017756175425825305,-0.0015998905547216973,-0.019356065980547066
2026-02,2026-04,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.22151293227060687,-0.21140225459462325,-0.12654027064235773,-0.004377065915432556,-0.0025588157789932222,-0.006935881694425772
2026-02,2026-05,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.8072360167400854,-0.8042462165793134,-0.010908663727239976,-0.004818009840259485,-6.522944913101938e-05,-0.004883239289390606
2026-02,2026-05,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.01999103821609871,0.012316569442136271,0.061962671080777354,-0.0002479437261345541,-0.0009510611687214626,-0.0011990048948560166
2026-02,2026-06,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.5523829853790079,-0.5092569795198785,0.34452853682252105,-0.04578429134651529,0.029716279395290646,-0.016068011951224658
2026-02,2026-06,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.25041166832116807,0.2901288569718884,0.3489016819394443,0.021468750016423788,0.02771478784428506,0.04918353786070878
2026-02,2026-07,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.6608205280917319,-0.5704267633034799,0.22531051306742045,-0.11129707805455114,0.04073333104507357,-0.0705637470094776
2026-02,2026-07,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.10713444928457821,-0.060282058259709614,-0.11815457822462616,-0.007843863675482838,-0.011071649000717219,-0.018915512676200057
2026-02,2026-08,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2026-08,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2026-09,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2026-09,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2026-10,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2026-10,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2026-11,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2026-11,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2026-12,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2026-12,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2027-01,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2027-01,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-02,2027-02,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-02,2027-02,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2026-04,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.1266950531609088,-0.21566874565334349,-0.08406366250663533,0.03046137135624106,0.057560709676021796,0.08802208103226286
2026-03,2026-04,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.12418869411543182,-0.2114022545946233,-0.09009026071349258,0.02926808150159364,0.060466952124754364,0.08973503362634801
2026-03,2026-05,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.14673636343641583,-0.2025630144254602,-0.027657761054880492,0.01950021445858529,0.01932167745904436,0.03882189191762965
2026-03,2026-05,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.01999103821609871,0.012316569442136271,0.055110253730810854,-0.0002479437261345541,-0.0008458838427645098,-0.0010938275688990636
2026-03,2026-06,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.401593385901885,0.09303878450840597,0.19158162619672425,-0.15262103217733872,-0.1182267846108895,-0.2708478167882282
2026-03,2026-06,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.25041166832116807,0.2901288569718884,0.2151258333601597,0.021468750016423788,0.017088386614417774,0.03855713663084151
2026-03,2026-07,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.29310436507794835,0.032032473999522804,0.11900839441287725,-0.08488408943721712,-0.062139493167153996,-0.14702358260437112
2026-03,2026-07,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.10713444928457827,-0.06028205825970967,-0.07200130612469757,-0.007843863675482843,-0.006746866697711194,-0.014590730373194034
2026-03,2026-08,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2026-08,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2026-09,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2026-09,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2026-10,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2026-10,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2026-11,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2026-11,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2026-12,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2026-12,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2027-01,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2027-01,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2027-02,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2027-02,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-03,2027-03,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-03,2027-03,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2026-05,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.07081515683597406,0.012561582099960056,0.24844906736807104,-0.004856993092849567,0.04142974605764793,0.03657275296479837
2026-04,2026-05,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.06943391284516487,0.012316569442136271,0.19074329294400144,-0.0046693703701669855,0.031186712382480164,0.026517342012313178
2026-04,2026-06,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.18486434977550026,0.3088331982871262,0.6146269918824019,0.061203116546336894,0.15238920089565164,0.2135923174419886
2026-04,2026-06,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.25041166832116807,0.2901288569718884,0.35999010243892987,0.021468750016423788,0.028595589621918226,0.050064339638342115
2026-04,2026-07,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.07572102019618043,0.24735808509586565,0.4351994271864814,0.055452349362743146,0.14939270465662388,0.20484505401936703
2026-04,2026-07,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.10713444928457827,-0.06028205825970967,-0.17752927383349276,-0.007843863675482843,-0.01663534191201555,-0.024479205587498387
2026-04,2026-08,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2026-08,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2026-09,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2026-09,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2026-10,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2026-10,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2026-11,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2026-11,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2026-12,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2026-12,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2027-01,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2027-01,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2027-02,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2027-02,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2027-03,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2027-03,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-04,2027-04,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-04,2027-04,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2026-06,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.24861077417899002,0.2960675108592885,0.5508686059023504,0.02584865394853815,0.05228485275150193,0.07813350670004005
2026-05,2026-06,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,0.2436240286348989,0.2901288569718884,0.36325375734540555,0.024822086319516434,0.03378610725622904,0.05860819357574537
2026-05,2026-07,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,0.13957147697940941,0.23475713478520044,0.41266013158869286,0.03563071514634295,0.07855865215098802,0.11418936729733098
2026-05,2026-07,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.10713444928457827,-0.06028205825970967,-0.13697066842342354,-0.007843863675482843,-0.012834806631823724,-0.020678670307306565
2026-05,2026-08,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2026-08,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2026-09,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2026-09,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2026-10,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2026-10,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2026-11,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2026-11,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2026-12,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2026-12,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2027-01,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2027-01,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2027-02,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2027-02,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2027-03,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2027-03,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2027-04,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2027-04,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-05,2027-05,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-05,2027-05,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2026-07,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,-0.2298288615790316,-0.06109594723735845,0.09942291553548754,-0.04908859084588358,0.03355183658129765,-0.01553675426458593
2026-06,2026-07,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,-0.22676719897057682,-0.06028205825970967,-0.16114516710340732,-0.047789435980934145,-0.05365655164017393,-0.1014459876211081
2026-06,2026-08,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2026-08,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2026-09,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2026-09,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2026-10,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2026-10,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2026-11,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2026-11,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2026-12,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2026-12,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-01,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-01,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-02,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-02,8,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-03,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-03,9,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-04,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-04,10,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-05,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-05,11,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-06,2027-06,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-06,2027-06,12,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2026-08,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2026-08,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2026-09,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2026-09,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2026-10,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2026-10,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2026-11,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2026-11,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2026-12,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2026-12,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2027-01,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
2026-07,2027-01,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,mm,,,,,,
2026-07,2027-02,7,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,yy,,,,,,
