sample,h,candidate,reference,n,metric,delta,lower,upper,block,draws,seed
recent_targets,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.024850316216806723,-0.039813321600346945,-0.0034594045485327463,18,5000,42
recent_targets,1,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.023024533683741466,-0.039108348322966446,-0.006940719044516347,18,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03339053381240625,-0.054179371225553316,-0.007475051070249037,12,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.029928129925646585,-0.05147620942156317,-0.011222420295845926,12,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03339053381240625,-0.057916130570970864,-0.005650902197957893,6,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.029928129925646585,-0.05606186182249057,-0.004798900069123445,6,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.03339053381240625,-0.052403449671961644,-0.00906308273012052,18,5000,42
recent_targets,1,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.029928129925646585,-0.04759757843090079,-0.012287306976921208,18,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.00854021759559953,-0.017417655813415058,0.0006190992984763171,12,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.006903596241905119,-0.013193209342746592,-0.0011348607445495179,12,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.00854021759559953,-0.017676502954571672,0.00030331752871005956,6,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.006903596241905119,-0.014803379550410042,0.0006496446683728124,6,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.00854021759559953,-0.016214981174122678,-0.0006113783447480037,18,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.006903596241905119,-0.011598911318826233,-0.0021562078324325884,18,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.026078461691761923,-0.04299206962790142,-0.007602190275102067,12,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02772081493659173,-0.04578409215114299,-0.012377438313050382,12,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.026078461691761923,-0.045373474703960276,-0.004630107411063671,6,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02772081493659173,-0.050257415719717924,-0.006590492615439674,6,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.026078461691761923,-0.040942498867835464,-0.010022762947329733,18,5000,42
recent_targets,1,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.02772081493659173,-0.04145825555904592,-0.01401225811120621,18,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01594506337182594,-0.03372123610269534,0.006621631549689344,12,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.012424494872764202,-0.030019307604436773,0.005690882819467239,12,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01594506337182594,-0.03416396047404885,0.0060287260679522505,6,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.012424494872764202,-0.02854582414498366,0.005174128709965231,6,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01594506337182594,-0.030302001778901633,0.004602490529484526,18,5000,42
recent_targets,2,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.012424494872764202,-0.028271309164689173,0.0035223252921284254,18,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.029741629855707497,-0.05041414042100343,-0.0019997521252923486,12,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03348636446736264,-0.0538185770332252,-0.012309807554797382,12,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.029741629855707497,-0.05112683052239222,-0.0025648086617872877,6,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03348636446736264,-0.05459795164880006,-0.01225307639902811,6,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.029741629855707497,-0.04726811654914109,-0.003585702651872913,18,5000,42
recent_targets,2,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.03348636446736264,-0.05074319919255976,-0.015793081570504464,18,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04335206094901328,-0.06914586329355674,-0.010080800995555313,12,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.058640241305239316,-0.08168550841979412,-0.035367862853700305,12,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04335206094901328,-0.07211267384463996,-0.012038367169537817,6,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.058640241305239316,-0.08312160171765098,-0.034335501465876626,6,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.04335206094901328,-0.0672998087037171,-0.01344661924688445,18,5000,42
recent_targets,2,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.058640241305239316,-0.0774766824776692,-0.0388209837452849,18,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013610431093305786,-0.03567633597038322,0.007683245489764562,12,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.025153876837876676,-0.05618939659226839,0.00069666853972082,12,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013610431093305786,-0.03712420395216531,0.006016196912843863,6,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.025153876837876676,-0.05698323114086016,-2.5483114842122757e-05,6,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013610431093305786,-0.0312762104899425,0.00370624904737632,18,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.025153876837876676,-0.0497448467692837,-0.0006862911102086255,18,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.027406997577187342,-0.05308291870870866,-4.2040384528509055e-05,12,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.04621574643247511,-0.07825819833827197,-0.016687493977024733,12,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.027406997577187342,-0.053954589700283336,-0.002321842677174882,6,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.04621574643247511,-0.07848259502610049,-0.017869403597338237,6,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.027406997577187342,-0.05015955959302687,-0.0033356684791162605,18,5000,42
recent_targets,2,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.04621574643247511,-0.07259129828216412,-0.01984112931426052,18,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.00940984268920908,-0.02692006397730855,0.009217928823839983,12,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.005228097500110718,-0.02180161104704777,0.012718798850392232,12,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.00940984268920908,-0.02946323106972425,0.011214203268351979,6,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.005228097500110718,-0.024279228388928122,0.01354696518615596,6,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.00940984268920908,-0.02408626663699276,0.0073546942585902,18,5000,42
recent_targets,3,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.005228097500110718,-0.02040776545774542,0.00995157045752404,18,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.006476524797650152,-0.03156918991477399,0.02510554102466528,12,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.00037581733742686474,-0.02882368117556472,0.033545590484435325,12,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.006476524797650152,-0.035458755919727455,0.02574280506042272,6,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.00037581733742686474,-0.028586320339020675,0.032512977617211704,6,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.006476524797650152,-0.029651759449727755,0.020085412146603865,18,5000,42
recent_targets,3,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.00037581733742686474,-0.026882874348426324,0.027300899797204126,18,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.02010411118159472,-0.045412254086097524,0.010101714333171535,12,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.019149958723632454,-0.044983224789294146,0.004887171710249232,12,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.02010411118159472,-0.06032715940160726,0.017646106669137632,6,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.019149958723632454,-0.062380352531853506,0.01578099101688469,6,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.02010411118159472,-0.0419805243580621,0.004408234007279521,18,5000,42
recent_targets,3,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.019149958723632454,-0.03987690355530771,0.001433580034780113,18,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013627586383944568,-0.04712087292900812,0.01970580495475271,12,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01952577606105932,-0.06333534936973258,0.02002931082141196,12,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013627586383944568,-0.052561288093657316,0.018586098676239716,6,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01952577606105932,-0.06890741058063639,0.01909523909078436,6,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013627586383944568,-0.04219109315901426,0.01429815013575153,18,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01952577606105932,-0.056296608505393475,0.01692067429910293,18,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.010694268492385639,-0.03915974411865847,0.01690241040505129,12,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.013921861223521736,-0.052872324540493044,0.016545130833116126,12,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.010694268492385639,-0.052182341001083404,0.023467450767574106,6,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.013921861223521736,-0.06538994281768826,0.025115723831116994,6,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.010694268492385639,-0.03171947280044024,0.009606585416129857,18,5000,42
recent_targets,3,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.013921861223521736,-0.042097470275786086,0.014147730946179438,18,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0009040285295789374,-0.01954865101059469,0.018932596655149122,12,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.006021572354622251,-0.027001275373797262,0.016834298643015912,12,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0009040285295789374,-0.02520791126175253,0.01908827314052431,6,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.006021572354622251,-0.03442098773071163,0.01887050736359558,6,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0009040285295789374,-0.016980181542807893,0.015143774043458713,18,5000,42
recent_targets,4,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.006021572354622251,-0.024583384316127554,0.012465491549971524,18,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0030186990459557528,-0.02814724286588896,0.0353851307257323,12,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.006873010903221677,-0.027389633059136012,0.046462518900295485,12,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0030186990459557528,-0.029879486979314564,0.03587861180405174,6,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.006873010903221677,-0.02936458769915792,0.046038390687616906,6,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0030186990459557528,-0.025842877201449288,0.03045084979531021,18,5000,42
recent_targets,4,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.006873010903221677,-0.026191271430145602,0.039479431209553606,18,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01013253042916129,-0.05251964426454586,0.026350934261262452,12,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.006288422530986604,-0.03687051417749354,0.025719284067249385,12,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01013253042916129,-0.06310313381290548,0.03995417743378926,6,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.006288422530986604,-0.05278349103038517,0.04069972004653866,6,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.01013253042916129,-0.03979572724796676,0.01728240378382262,18,5000,42
recent_targets,4,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.006288422530986604,-0.030655550196908465,0.019235114396644076,18,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013151229475117043,-0.055280050285691655,0.02354685668201641,12,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01316143343420828,-0.048704838439808835,0.019259772159858274,12,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013151229475117043,-0.06247104942358918,0.02699555917026112,6,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01316143343420828,-0.05675501890343029,0.0217121576349187,6,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.013151229475117043,-0.04319244338168349,0.01740195393181359,18,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,-0.01316143343420828,-0.041634626442239975,0.015420344779644046,18,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.009228501899582353,-0.05394028053501319,0.02584851524251979,12,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0002668501763643527,-0.03818846116654159,0.03325455711421863,12,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.009228501899582353,-0.0653804054456218,0.03785925323173158,6,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0002668501763643527,-0.052694887334371485,0.04499447667375367,6,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.009228501899582353,-0.04246086677346883,0.02028995909325415,18,5000,42
recent_targets,4,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,-0.0002668501763643527,-0.029525674221174747,0.027985060021057186,18,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0008402426214989545,-0.023929828064377705,0.016690674545915853,12,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,0.000945212813872276,-0.030039659582697387,0.02809884564778539,12,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0008402426214989545,-0.025455702502582982,0.017180432808221305,6,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,0.000945212813872276,-0.029112610808220134,0.02905458439899679,6,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.0008402426214989545,-0.02137300608254089,0.015600853607147469,18,5000,42
recent_targets,5,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,0.000945212813872276,-0.024105543498831983,0.025885157877629628,18,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0024899950884841315,-0.03191343122095004,0.030305285247070535,12,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.0036052595529424414,-0.03214361486656459,0.03670359657744518,12,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0024899950884841315,-0.03004607533893302,0.028245645615021915,6,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.0036052595529424414,-0.03113440754982394,0.034240936218232355,6,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,0.0024899950884841315,-0.02816150475386736,0.026745876130131113,18,5000,42
recent_targets,5,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,0.0036052595529424414,-0.026590722072106165,0.03401328165827733,18,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.007152038672481376,-0.04630644437453349,0.028556641223204508,12,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,0.02102670574956189,-0.015100997093840683,0.05921827181102181,12,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.007152038672481376,-0.05069406775109724,0.029263645925271958,6,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,0.02102670574956189,-0.015274996586211445,0.059609411932215466,6,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.007152038672481376,-0.037573235242607916,0.022816653504275607,18,5000,42
recent_targets,5,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,0.02102670574956189,-0.010701566895716441,0.051612827769025205,18,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.009642033760965507,-0.045991537230846466,0.029353791959830944,12,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.01742144619661945,-0.0033834719422658893,0.0367070092356292,12,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.009642033760965507,-0.05407744206573742,0.030114812739554957,6,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.01742144619661945,-0.012806798764848651,0.045755959679677244,6,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.009642033760965507,-0.03673038660217742,0.025333003279071287,18,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.01742144619661945,0.0022836370866385902,0.03265259993950115,18,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.006311796050982421,-0.044938433764803845,0.027094487030194618,12,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.020081492935689615,-0.0036919218458155594,0.04215251419159438,12,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.006311796050982421,-0.05457791059499242,0.028207408254331004,6,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.020081492935689615,-0.012697879851786328,0.05410638859054543,6,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.006311796050982421,-0.03471351909493803,0.024669082359469963,18,5000,42
recent_targets,5,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.020081492935689615,0.003068718588853253,0.03665900741519401,18,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.008550350553967578,-0.03538336438867086,0.011450839939417867,12,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.007363995019567526,-0.024417592821974185,0.01147654678333289,12,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.008550350553967578,-0.03534952435680073,0.011715309613731491,6,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.007363995019567526,-0.02685434442005889,0.01210350377244748,6,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.008550350553967578,-0.03127267169546701,0.010102666792242143,18,5000,42
recent_targets,6,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.007363995019567526,-0.02305136597627966,0.008568801117059044,18,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.009990927044997933,-0.04595153158971348,0.020434660235277513,12,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.008739171089343856,-0.03651552132405465,0.02197954558516783,12,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.009990927044997933,-0.04478018165362064,0.019163771980801075,6,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.008739171089343856,-0.03695483240923962,0.02131598113091393,6,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,rmse,-0.009990927044997933,-0.04207905435775694,0.0156758400668231,18,5000,42
recent_targets,6,FUEL_CONSTANT_PUMP_R14,INDEPENDENT_BRIDGE,31,mae,-0.008739171089343856,-0.034628255781202655,0.01680256359673915,18,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.027249929960132424,-0.0651857545634681,0.0049105717693866055,12,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.0010678445746580278,-0.026303335902178114,0.028028949642955353,12,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.027249929960132424,-0.06875201705129251,0.007892269776581222,6,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.0010678445746580278,-0.030679432031657298,0.030272981765262854,6,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,rmse,-0.027249929960132424,-0.058855474532934715,0.0010007354557014514,18,5000,42
recent_targets,6,FUEL_ECM_R14,INDEPENDENT_BRIDGE,31,mae,-0.0010678445746580278,-0.023824191280717,0.021110966130415347,18,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01725900291513449,-0.056368732906398995,0.030672584117646708,12,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.007671326514685828,-0.012309908088174892,0.026841835114748296,12,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01725900291513449,-0.060332666074141235,0.026766398710167085,6,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.007671326514685828,-0.018101663765914853,0.028958762232657097,6,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,rmse,-0.01725900291513449,-0.04966636978398975,0.0251914609891741,18,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,31,mae,0.007671326514685828,-0.007515120491115912,0.022940605328162056,18,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.018699579406164846,-0.0576042021555197,0.01918537034516047,12,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.0062961504449094985,-0.013284971560117622,0.023777391431525494,12,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.018699579406164846,-0.06489501430149004,0.018942768616784594,6,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.0062961504449094985,-0.0192146428541386,0.028585195403039602,6,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,rmse,-0.018699579406164846,-0.04649642757502159,0.014338280301001483,18,5000,42
recent_targets,6,FUEL_ECM_R14,FUEL_ZERO_R14,31,mae,0.0062961504449094985,-0.007914529616046662,0.020342985413114634,18,5000,42
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.014782872250623136,-0.042094119244454976,0.010539196274788606,12,5000,42
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03618453644124575,-0.061970549975047584,-0.011737740494096519,12,5000,42
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.014782872250623136,-0.044257221446501654,0.010996078014633022,6,5000,42
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,mae,-0.03618453644124575,-0.065700445165902,-0.012227677739760084,6,5000,42
recent_targets,7,FUEL_ZERO_R14,INDEPENDENT_BRIDGE,31,rmse,-0.014782872250623136,-0.03980943317278485,0.008649921884594236,18,5000,42
