origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,original_yy
2022-09,12,2023-09,2022-10-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5333783709771883,-0.7377598926894713,6.859205776173314,13.256796997748793,12.584513890804889,6.634194813672215,13.410652570831546
2022-10,0,2022-10,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.1729476113272232,-1.4440433212996373,15.092748735244497,18.148846915420044,0.0,0.0,18.148846915420044
2022-10,1,2022-11,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.5783489822995878,1.172161172161168,16.24579124579122,19.502552623952514,1.5660225879220404,1.165344579023197,19.811604859792613
2022-10,2,2022-12,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.5443719459223098,0.0,15.758591785414907,20.78922390639331,3.0985904874282224,1.165344579023197,21.15204250441692
2022-10,3,2023-01,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.1561175634269152,6.010137581462716,17.49598715890851,16.988384736012613,4.2480760784067035,7.00179869021968,17.339786627358983
2022-10,4,2023-02,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.2444623071512195,0.6147540983606703,16.719492868462766,16.942590582722246,5.484858602418916,7.614670884357035,17.293854920651537
2022-10,5,2023-03,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.1689201564132086,0.1357773251866811,14.964925954793449,16.373078560007823,6.646999664166277,7.750356115486015,16.722632235785667
2022-10,6,2023-04,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8979783552996263,-0.2033898305084824,12.71056661562021,15.35023068946973,7.540970169050231,7.546759166976141,15.69671200317438
2022-10,7,2023-05,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8722461985861705,0.2717391304347893,11.0609480812641,14.342676833246799,8.409434277328984,7.818129754135773,14.68613172401631
2022-10,8,2023-06,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8395212888847726,0.3387533875338855,9.703703703703706,13.50901182391418,9.245451185926594,8.156310664873882,13.849962607445274
2022-10,9,2023-07,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8696507420749265,0.4726536124240565,8.771929824561415,12.989615579831668,10.111342247603975,8.62785077739774,13.329006235637769
2022-10,10,2023-08,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7801595113795285,0.2016129032258007,8.515283842794778,13.37386103617445,10.888474250735113,8.829260714567859,13.714405862801913
2022-10,11,2023-09,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.226531531726574,-0.7377598926894713,6.859205776173314,13.852940765179152,12.107544829809877,8.088765913910091,14.194924619478098
2022-10,12,2023-10,2022-11-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.0326243963271464,0.0675675675675613,8.498168498168521,13.695030858800235,13.134874081855399,8.156310664873887,14.036540393876049
2022-11,0,2022-11,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7585158740889214,1.172161172161168,16.24579124579122,15.770516976541545,0.0,0.0,15.770516976541545
2022-11,1,2022-12,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8890764518466842,0.0,15.758591785414907,15.719392693451864,0.8851474379461632,0.0,16.31028398392242
2022-11,2,2023-01,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.4850801496234995,6.010137581462716,17.49598715890851,11.021603476630219,1.3690548647133194,5.836454111196482,11.903095606432181
2022-11,3,2023-02,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5913380580632268,0.6147540983606703,16.719492868462766,10.034654598325792,1.9586513815069144,6.449326305333837,11.137691928553279
2022-11,4,2023-03,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8845700580763951,0.1357773251866811,14.964925954793449,8.755280703405903,2.8393320381374942,6.585011536462818,10.285602287866832
2022-11,5,2023-04,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7609913764959276,-0.2033898305084824,12.71056661562021,7.2829426394085015,3.597442481793606,6.381414587952944,9.167843298965419
2022-11,6,2023-05,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8223572525090415,0.2717391304347893,11.0609480812641,6.113091479904034,4.41643680135126,6.652785175112576,8.160770824920428
2022-11,7,2023-06,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8712249194081227,0.3387533875338855,9.703703703703706,5.37254622845481,5.283888456367067,6.990966085850683,7.405935166940831
2022-11,8,2023-07,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,1.0557251236617262,0.4726536124240565,8.771929824561415,5.08387237410921,6.334079716529405,7.462506198374541,7.1116907323704375
2022-11,9,2023-08,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8905788819589322,0.2016129032258007,8.515283842794778,5.556758908988814,7.220716333461219,7.66391613554466,7.593702625643665
2022-11,10,2023-09,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8188140135942378,-0.7377598926894713,6.859205776173314,5.575850929241948,8.036196252767258,6.923421334886893,7.613163067313812
2022-11,11,2023-10,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.6379289191300512,0.0675675675675613,8.498168498168521,7.806116844178051,8.672099017751513,6.990966085850689,9.886466739271384
2022-11,12,2023-11,2022-12-11T22:59:00+00:00,TVWQRF_TVW3_FULL,0.9149425287356372,0.0675219446319985,7.313540912382349,7.973484833494818,9.582881303964093,7.058465244674024,10.057064452366442
2022-12,0,2022-12,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.0474750657227316,0.0,15.758591785414907,15.813548252944742,0.0,0.0,15.813548252944742
2022-12,1,2023-01,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.9429621238903252,6.010137581462716,17.49598715890851,11.393876699247127,0.9385439885673773,5.836454111196482,11.932914922739192
2022-12,2,2023-02,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.4751296423215476,0.6147540983606703,16.719492868462766,10.157017058797804,1.4125484526332248,6.449326305333837,11.038880951497926
2022-12,3,2023-03,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8221516260343474,0.1357773251866811,14.964925954793449,8.978226398301334,2.2313388226999287,6.585011536462818,10.119374600908044
2022-12,4,2023-04,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8050884588108115,-0.2033898305084824,12.71056661562021,7.5056456423065425,3.0332037344237124,6.381414587952944,9.051004601187215
2022-12,5,2023-05,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.6215491234009617,0.2717391304347893,11.0609480812641,6.088610069716892,3.652829208097698,6.652785175112576,7.829816459470009
2022-12,6,2023-06,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7735484185042141,0.3387533875338855,9.703703703703706,5.150776847955093,4.423401080983071,6.990966085850683,6.973604463600287
2022-12,7,2023-07,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5843568719580112,0.4726536124240565,8.771929824561415,4.373584840509878,5.006057210558969,7.462506198374541,6.1829395451952385
2022-12,8,2023-08,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,1.030186938480776,0.2016129032258007,8.515283842794778,4.988352647849352,6.030973888187273,7.66391613554466,6.8083645798992665
2022-12,9,2023-09,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.594305565012691,-0.7377598926894713,6.859205776173314,4.773506185793817,6.623520423576866,6.923421334886893,6.589793674944704
2022-12,10,2023-10,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8201169447806317,0.0675675675675613,8.498168498168521,7.1805043788828185,7.440292683781776,6.990966085850689,9.038518072144539
2022-12,11,2023-11,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5185137305195656,0.0675219446319985,7.313540912382349,6.48803856942069,7.957466760720705,7.058465244674024,8.334048111707828
2022-12,12,2023-12,2023-01-10T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5135377915968519,-0.4048582995951344,6.879073135409149,6.984104117262352,8.469690444042243,6.652785175112593,8.83871313933349
2023-01,0,2023-01,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,4.873148431243555,6.010137581462716,17.49598715890851,16.23580897555967,0.0,0.0,16.23580897555967
2023-01,1,2023-02,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8970351270934922,0.6147540983606703,16.719492868462766,15.280384364300032,0.8930356669116353,0.6128721941373546,15.791594552587416
2023-01,2,2023-03,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7551124212902446,0.1357773251866811,14.964925954793449,13.760255441596847,1.6453113856037802,0.7485574252663348,14.756376069774296
2023-01,3,2023-04,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.6225400484412114,-0.2033898305084824,12.71056661562021,12.22664634832854,2.265921658428226,0.5449604767564618,13.437221547979227
2023-01,4,2023-05,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.6620502407143517,0.2717391304347893,11.0609480812641,10.625303835921303,2.9257899715465876,0.8163310639160943,12.212063376873026
2023-01,5,2023-06,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.721112069739113,0.3387533875338855,9.703703703703706,9.253260508625683,3.6443144603258384,1.1545119746542023,11.263129961215608
2023-01,6,2023-07,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5251795013389469,0.4726536124240565,8.771929824561415,8.257313743883216,4.168119703569633,1.62605208717806,10.375783992421066
2023-01,7,2023-08,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.4753412698667701,0.2016129032258007,8.515283842794778,8.244671591500254,4.642334794208548,1.8274620243481785,10.416164223642536
2023-01,8,2023-09,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7017569626659867,-0.7377598926894713,6.859205776173314,8.138548098673752,5.341640902050543,1.0869672236904102,10.307911791078109
2023-01,9,2023-10,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.3646198586110233,0.0675675675675613,8.498168498168521,10.123067521611269,5.705597633894185,1.1545119746542076,12.332242589872672
2023-01,10,2023-11,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5279195556851053,0.0675219446319985,7.313540912382349,9.421828542336138,6.23212857931236,1.222011133477542,11.616936079563649
2023-01,11,2023-12,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5925879044247484,-0.4048582995951344,6.879073135409149,10.070249063078409,6.82296758737911,0.8163310639161102,12.278364542060645
2023-01,12,2024-01,2023-02-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.7769412353507341,1.4905149051490652,2.3224043715847307,5.771049954342826,7.596906176815425,2.2958469555908216,7.8929193479383954
2023-02,0,2023-02,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5313152061494304,0.6147540983606703,16.719492868462766,16.62269846418602,0.0,0.0,16.62269846418602
2023-02,1,2023-03,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.4555165321544254,0.1357773251866811,14.964925954793449,16.06033318394034,1.445025566248075,0.13568523112898026,16.383510003248627
2023-02,2,2023-04,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.6810649884137407,-0.2033898305084824,12.71056661562021,15.635249183083374,3.112117042298056,-0.06791171738089281,16.25590375447391
2023-02,3,2023-05,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.9134882959947268,0.2717391304347893,11.0609480812641,14.65132733791949,4.021458270147359,0.20345886977873973,15.287555684159612
2023-02,4,2023-06,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.4389758563613553,0.3387533875338855,9.703703703703706,14.323375003963443,5.450179129811245,0.5416397805168475,15.127347752664031
2023-02,5,2023-07,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.2976679357733,0.4726536124240565,8.771929824561415,13.89986857219009,6.739499493513495,1.0131798930407054,15.086827397786081
2023-02,6,2023-08,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.8765700520538513,0.2016129032258007,8.515283842794778,14.396541492350915,7.612249974866151,1.214589830210824,15.588676182620048
2023-02,7,2023-09,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.73832451213293,-0.7377598926894713,6.859205776173314,14.325886454678722,8.347862213643854,0.4740950295530558,15.517284843654542
2023-02,8,2023-10,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.9926197021224318,0.0675675675675613,8.498168498168521,17.152439709620346,9.335587806348569,0.541639780516853,18.373293815920746
2023-02,9,2023-11,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.4043856192897353,0.0675219446319985,7.313540912382349,17.421344319605282,10.7302032980524,0.6091389393401875,18.645000700430327
2023-02,10,2023-12,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.4026807363725375,-0.4048582995951344,6.879073135409149,19.068390896766026,12.12313750423904,0.2034588697787557,20.309211269924333
2023-02,11,2024-01,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,1.912741760563183,1.4905149051490652,2.3224043715847307,14.466280774168187,14.017816327712119,1.6829747614534671,15.659142222572145
2023-02,12,2024-02,2023-03-09T22:59:00+00:00,TVWQRF_TVW3_FULL,0.5433682558280428,0.26702269692922,1.9687712152070571,14.480004535424742,14.55971366416651,1.9496415861449747,15.673009000144239
2023-03,0,2023-03,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2926338566146489,0.1357773251866811,14.964925954793449,15.145011434757125,0.0,0.0,15.145011434757125
2023-03,1,2023-04,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.9171500404875474,-0.2033898305084824,12.71056661562021,13.987210259437324,0.9129697596950151,-0.20359694850987306,14.154643991318352
2023-03,2,2023-05,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.8575493029653934,0.2717391304347893,11.0609480812641,12.736306766633914,1.7668629954754933,0.06777363864975948,13.141046430993287
2023-03,3,2023-06,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.827930572691592,0.3387533875338855,9.703703703703706,11.87715171881375,2.5913850236658287,0.40595454938786735,12.303232566408427
2023-03,4,2023-07,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.8533042029715507,0.4726536124240565,8.771929824561415,11.205735850517257,3.4410691651703322,0.8774946619117253,11.771237601944565
2023-03,5,2023-08,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,1.1509790877795605,0.2016129032258007,8.515283842794778,11.576664536008122,4.58547487933429,1.0789045990818438,12.56399942104866
2023-03,6,2023-09,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.7492518419321407,-0.7377598926894713,6.859205776173314,11.519846661941802,5.331933771794224,0.33840979842407565,12.506678769189215
2023-03,7,2023-10,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.7292973076248491,0.0675675675675613,8.498168498168521,13.979064976588914,6.058584566114913,0.4059545493878729,14.987658551989888
2023-03,8,2023-11,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,1.0418875908164402,0.0675219446319985,7.313540912382349,13.83230068075108,7.095081916011758,0.4734537082112072,14.83959554813133
2023-03,9,2023-12,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.8461793503283184,-0.4048582995951344,6.879073135409149,14.79552610311524,7.93770123759637,0.0677736386497754,15.811344491660172
2023-03,10,2024-01,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,1.2361497907655197,1.4905149051490652,2.3224043715847307,9.62590315434959,9.166273082764576,1.5472895303244871,10.59597587464886
2023-03,11,2024-02,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5195043561821894,0.26702269692922,1.9687712152070571,9.522122758471196,9.684432670476104,1.8139563550159947,10.491277132576306
2023-03,12,2024-03,2023-04-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.7138941808203845,0.1331557922769732,1.9661016949152728,9.982149812969483,10.395790689974598,1.9470235735865118,10.955374937538926
2023-04,0,2023-04,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5640927888903151,-0.2033898305084824,12.71056661562021,13.57736360154152,0.0,0.0,13.57736360154152
2023-04,1,2023-05,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5073291489170074,0.2717391304347893,11.0609480812641,11.896102442617327,0.5060465706900863,0.2713705871596325,12.178004908807099
2023-04,2,2023-06,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5366471077648383,0.3387533875338855,9.703703703703706,10.656538920654732,1.0412588588530745,0.6095514978977404,11.02564929548987
2023-04,3,2023-07,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.626226320839488,0.4726536124240565,8.771929824561415,9.869332906838277,1.6655325304304098,1.0810916104215984,10.25090901407351
2023-04,4,2023-08,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.6093056369939766,0.2016129032258007,8.515283842794778,9.951459329264347,2.272989406563356,1.282501547591717,10.438295528373839
2023-04,5,2023-09,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.9040756026364084,-0.7377598926894713,6.859205776173314,9.841759568774693,3.173002711526946,0.5420067469339487,10.551684063775578
2023-04,6,2023-10,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5566224259084532,0.0675675675675613,8.498168498168521,12.071524804565943,3.728081719501728,0.609551497897746,12.795860621501252
2023-04,7,2023-11,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5378294727922964,0.0675219446319985,7.313540912382349,11.368856007571788,4.2644700545181795,0.6770506567210806,12.088650366023392
2023-04,8,2023-12,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.9959479458482686,-0.4048582995951344,6.879073135409149,12.47803184129392,5.255491124551035,0.27137058715964846,13.20499497687285
2023-04,9,2024-01,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.6002969782406198,1.4905149051490652,2.3224043715847307,6.738125852039342,5.853993498868675,1.75088647883436,7.427991076252216
2023-04,10,2024-02,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,1.26220702967278,0.26702269692922,1.9687712152070571,7.424982497319259,7.108301097610611,2.0175533035258675,8.119286983602885
2023-04,11,2024-03,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.391761424427931,0.1331557922769732,1.9661016949152728,7.733525533253463,7.499297135312241,2.1506205220963848,8.395679887601867
2023-04,12,2024-04,2023-05-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.6726460833590736,0.6648936170212671,2.853260869565235,7.849817828018351,8.169691048685266,2.8133134708572705,8.512686940831903
2023-05,0,2023-05,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2289826804167738,0.2717391304347893,11.0609480812641,11.0135910500929,0.0,0.0,11.013591050092904
2023-05,1,2023-06,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1089049191800222,0.3387533875338855,9.703703703703706,9.361275961468362,0.1088456607925445,0.33818091073810785,9.405731573522774
2023-05,2,2023-07,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2608935892903243,0.4726536124240565,8.771929824561415,8.02406299342243,0.3693995135305052,0.8097210232619657,8.247859322546972
2023-05,3,2023-08,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.35678694791084,0.2016129032258007,8.515283842794778,7.887517693222161,0.7255514867001421,1.0111309604320842,8.159688955321483
2023-05,4,2023-09,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.497011592085082,-0.7377598926894713,6.859205776173314,7.470735386928085,1.2213320533796175,0.27063615977431604,7.833955648027039
2023-05,5,2023-10,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.6205872854681114,0.0675675675675613,8.498168498168521,9.722120052951455,1.8400016259187597,0.3381809107381133,10.0929493484846
2023-05,6,2023-11,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5807091205208839,0.0675219446319985,7.313540912382349,9.091999115009166,2.419031130345276,0.40568006956144786,9.449346404662062
2023-05,7,2023-12,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.4777362103390066,-0.4048582995951344,6.879073135409149,9.613171097364274,2.895629802765949,1.6046192152785466e-14,9.972225564416506
2023-05,8,2024-01,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.8095932825588316,1.4905149051490652,2.3224043715847307,4.288023609978583,3.7019634602277516,1.4795158916747275,4.577312929223351
2023-05,9,2024-02,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.4345690275337943,0.26702269692922,1.9687712152070571,4.1012602959005235,4.13559096329337,1.7461827163662353,4.390031543845065
2023-05,10,2024-03,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.7961857629035735,0.1331557922769732,1.9661016949152728,4.751854634863683,4.928623891243842,1.8792499349367526,5.078497339853298
2023-05,11,2024-04,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1731947773791795,0.6648936170212671,2.853260869565235,5.311745887265244,5.101668859418003,2.5419428836976383,5.475013260092947
2023-05,12,2024-05,2023-06-11T21:59:00+00:00,TVWQRF_TVW3_FULL,0.3225525608194247,0.0,2.574525745257463,5.410060837733069,5.423702335379789,2.5419428836976383,5.573480630630703
2023-06,0,2023-06,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.0350440790407446,0.3387533875338855,9.703703703703706,9.37164819308454,0.0,0.0,9.37164819308454
2023-06,1,2023-07,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1846012403671106,0.4726536124240565,8.771929824561415,8.129251389969387,0.18443106167984366,0.47154011252385786,8.131792380518664
2023-06,2,2023-08,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2342863903149522,0.2016129032258007,8.515283842794778,7.836233849866864,0.4184434293464186,0.6729500496939763,7.91183294077173
2023-06,3,2023-09,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.3934746599732371,-0.7377598926894713,6.859205776173314,7.413701956982098,0.8111460024275988,-0.06754475096379187,7.476004849666211
2023-06,4,2023-10,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1887566404354788,0.0675675675675613,8.498168498168521,9.342388199938787,0.9997247213737702,5.388484797252957e-15,9.256585369807455
2023-06,5,2023-11,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2709580483299419,0.0675219446319985,7.313540912382349,8.375262599063642,1.2703163401482762,0.06749915882333993,8.283369270698397
2023-06,6,2023-12,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2635960661545386,-0.4048582995951344,6.879073135409149,8.716754761520903,1.5335656011817738,-0.33818091073809187,8.56879997239555
2023-06,7,2024-01,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.3453598205482777,1.4905149051490652,2.3224043715847307,2.980682380784641,1.8783304242297998,1.1413349809366198,2.7672970440535503
2023-06,8,2024-02,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.7778230266220493,0.26702269692922,1.9687712152070571,3.2467344429297813,2.653144002927271,1.4080018056281276,2.933854654211896
2023-06,9,2024-03,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1640192732748815,0.1331557922769732,1.9661016949152728,3.405269377722189,2.8170289114947384,1.5410690241986447,2.9628857623464246
2023-06,10,2024-04,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.5833272714104885,0.6648936170212671,2.853260869565235,4.154174994108059,3.3986614168718328,2.2037619729595304,3.774563262760464
2023-06,11,2024-05,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2051322169736134,0.0,2.574525745257463,4.146994202390028,3.603583524998137,2.2037619729595304,3.705629549087436
2023-06,12,2024-06,2023-07-12T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2214554157150859,-0.264200792602387,1.958136394328148,4.373392081113371,3.8247940896314963,1.939211554117114,3.898880876188614
2023-07,0,2023-07,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.386175143410121,0.4726536124240565,8.771929824561415,8.678308031718114,0.0,0.0,8.678308031718114
2023-07,1,2023-08,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1077525499117921,0.2016129032258007,8.515283842794778,8.387591981862665,0.10769453852049209,0.2014099371701185,8.320322545850265
2023-07,2,2023-09,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.148437717836862,-0.7377598926894713,6.859205776173314,7.6436608485891195,0.25602219647709223,-0.5390848634876497,7.619527931445378
2023-07,3,2023-10,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1346998091161276,0.0675675675675613,8.498168498168521,9.42185452162461,0.3906313667847451,-0.4715401125238525,9.34345813461164
2023-07,4,2023-11,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1030912832295952,0.0675219446319985,7.313540912382349,8.260662185001074,0.4936695474438979,-0.4040409537005179,8.188043470251092
2023-07,5,2023-12,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1480145160281196,-0.4048582995951344,6.879073135409149,8.503224654553899,0.6415746299589232,-0.8097210232619497,8.348177479193877
2023-07,6,2024-01,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.3366556567171876,1.4905149051490652,2.3224043715847307,2.6515771161329913,0.9776648701691721,0.6697948684127619,2.549567643083097
2023-07,7,2024-02,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2097906925916773,0.26702269692922,1.9687712152070571,2.344625265891592,1.1872358093817772,0.9364616931042695,2.1368168239310448
2023-07,8,2024-03,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.6021278286667139,0.1331557922769732,1.9661016949152728,2.9820801295916497,1.7875580926074748,1.0695289116747868,2.6124865318218293
2023-07,9,2024-04,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2222893450150946,0.6648936170212671,2.853260869565235,3.5266231296344,2.009600740378184,1.7322218604356725,3.050176735838832
2023-07,10,2024-05,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.3001369592636161,0.0,2.574525745257463,3.7313229541123323,2.3092881878795746,1.7322218604356725,3.0793614423683358
2023-07,11,2024-06,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.0922784092085165,-0.264200792602387,1.958136394328148,3.565060317247179,2.401524046738573,1.467671441593256,2.8261543561772777
2023-07,12,2024-07,2023-08-09T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1564793966493649,0.6622516556291425,2.150537634408578,3.385603500354802,2.5578811419478065,2.1277398447284654,2.590875640979318
2023-08,0,2023-08,2023-09-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.4746143904367312,0.2016129032258007,8.515283842794778,8.81093610842059,0.0,0.0,8.81093610842059
2023-08,1,2023-09,2023-09-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.1638463574107912,-0.7377598926894713,6.859205776173314,8.205269219038499,0.16371227570528776,-0.7404948006577682,8.123600518932992
2023-08,2,2023-10,2023-09-10T21:59:00+00:00,TVWQRF_TVW3_FULL,0.2302348714878224,0.0675675675675613,8.498168498168521,9.97966647455401,0.39368251282209793,-0.6729500496939709,9.960414777300757
