edge,horizon,model,actual,original,target_period,corrected,calibration_status
2011-01,6,QRF_MEAN,0.2107481559536328,0.1917819308710295,2011-07,0.1917819308710295,fixed_insufficient_history
2011-01,6,TVW1,0.2107481559536328,0.13167517338925408,2011-07,0.05757279755735628,fixed_insufficient_history
2011-01,6,TVW2,0.2107481559536328,0.08583690987124412,2011-07,0.03218884120171572,fixed_insufficient_history
2011-01,6,TVW3,0.2107481559536328,0.16860381866355773,2011-07,0.08331557865337044,fixed_insufficient_history
2011-01,7,QRF_MEDIAN,-0.2103049421661285,0.0,2011-08,0.0,fixed_insufficient_history
2011-01,7,QRF_MEAN,-0.2103049421661285,0.1275312308386474,2011-08,0.1275312308386474,fixed_insufficient_history
2011-01,7,TVW1,-0.2103049421661285,0.12883610810146662,2011-08,0.05671495463511237,fixed_insufficient_history
2011-01,7,TVW2,-0.2103049421661285,0.07445571760727128,2011-08,0.039394419784398726,fixed_insufficient_history
2011-01,7,TVW3,-0.2103049421661285,0.20351781956216117,2011-08,0.06771467430768169,fixed_insufficient_history
2011-01,8,QRF_MEDIAN,-0.2107481559536439,0.0,2011-09,0.0,fixed_insufficient_history
2011-01,8,QRF_MEAN,-0.2107481559536439,0.11941806548715339,2011-09,0.11941806548715339,fixed_insufficient_history
2011-01,8,TVW1,-0.2107481559536439,0.10149268510038392,2011-09,0.03482106757102701,fixed_insufficient_history
2011-01,8,TVW2,-0.2107481559536439,0.05996423034624103,2011-09,0.01278433155796338,fixed_insufficient_history
2011-01,8,TVW3,-0.2107481559536439,0.14631643528246008,2011-09,0.042206591113748894,fixed_insufficient_history
2011-01,9,QRF_MEDIAN,0.2111932418162654,0.2176278563656097,2011-10,0.2176278563656097,fixed_insufficient_history
2011-01,9,QRF_MEAN,0.2111932418162654,0.2425330818532221,2011-10,0.2425330818532221,fixed_insufficient_history
2011-01,9,TVW1,0.2111932418162654,0.19719626105828994,2011-10,0.22430611816432722,fixed_insufficient_history
2011-01,9,TVW2,0.2111932418162654,0.1704285438255737,2011-10,0.19219132946213469,fixed_insufficient_history
2011-01,9,TVW3,0.2111932418162654,0.20521912528772285,2011-10,0.22095380579336624,fixed_insufficient_history
2011-01,10,QRF_MEDIAN,0.4214963119072656,0.2469135802469102,2011-11,0.2469135802469102,fixed_insufficient_history
2011-01,10,QRF_MEAN,0.4214963119072656,0.4412633252977016,2011-11,0.4412633252977016,fixed_insufficient_history
2011-01,10,TVW1,0.4214963119072656,0.25977133804236385,2011-11,0.26405725730751506,fixed_insufficient_history
2011-01,10,TVW2,0.4214963119072656,0.28250537477308135,2011-11,0.27588619780545276,fixed_insufficient_history
2011-01,10,TVW3,0.4214963119072656,0.24525457377520923,2011-11,0.31292926742868366,fixed_insufficient_history
2011-01,11,QRF_MEDIAN,0.4197271773347388,0.2493765586034868,2011-12,0.2493765586034868,fixed_insufficient_history
2011-01,11,QRF_MEAN,0.4197271773347388,0.37896325011459897,2011-12,0.37896325011459897,fixed_insufficient_history
2011-01,11,TVW1,0.4197271773347388,0.24283146593940422,2011-12,0.2874987220006986,fixed_insufficient_history
2011-01,11,TVW2,0.4197271773347388,0.21290403602192107,2011-12,0.24059569386392532,fixed_insufficient_history
2011-01,11,TVW3,0.4197271773347388,0.22118459515014482,2011-12,0.33368508766601834,fixed_insufficient_history
2011-01,12,QRF_MEDIAN,1.7763845350052376,0.677573807601084,2012-01,0.677573807601084,fixed_insufficient_history
2011-01,12,QRF_MEAN,1.7763845350052376,0.8222977278498781,2012-01,0.8222977278498781,fixed_insufficient_history
2011-01,12,TVW1,1.7763845350052376,0.7393427977452268,2012-01,0.6947923929626716,fixed_insufficient_history
2011-01,12,TVW2,1.7763845350052376,0.6963833475614833,2012-01,0.6675223708336686,fixed_insufficient_history
2011-01,12,TVW3,1.7763845350052376,0.7171233583236634,2012-01,0.7230857235009102,fixed_insufficient_history
2011-01,13,QRF_MEDIAN,0.3080082135523687,0.2352941176470668,2012-02,0.2352941176470668,fixed_insufficient_history
2011-01,13,QRF_MEAN,0.3080082135523687,0.2612289909928802,2012-02,0.2612289909928802,fixed_insufficient_history
2011-01,13,TVW1,0.3080082135523687,0.18617748595410877,2012-02,0.2325503734290072,fixed_insufficient_history
2011-01,13,TVW2,0.3080082135523687,0.16495589971526226,2012-02,0.20037502604347998,fixed_insufficient_history
2011-01,13,TVW3,0.3080082135523687,0.10326947810194613,2012-02,0.22763568245093893,fixed_insufficient_history
2011-02,1,QRF_MEDIAN,0.1061571125265281,0.2202643171806295,2011-03,0.2202643171806295,fixed_insufficient_history
2011-02,1,QRF_MEAN,0.1061571125265281,0.2407097059312439,2011-03,0.2407097059312439,fixed_insufficient_history
2011-02,1,TVW1,0.1061571125265281,0.2280434839025153,2011-03,0.22078411497927625,fixed_insufficient_history
2011-02,1,TVW2,0.1061571125265281,0.24284135826810435,2011-03,0.22009793926080154,fixed_insufficient_history
2011-02,1,TVW3,0.1061571125265281,0.20810727853490957,2011-03,0.22351596029268125,fixed_insufficient_history
2011-02,2,QRF_MEDIAN,0.212089077412525,0.216216216216214,2011-04,0.216216216216214,fixed_insufficient_history
2011-02,2,QRF_MEAN,0.212089077412525,0.24426354196514355,2011-04,0.24426354196514355,fixed_insufficient_history
2011-02,2,TVW1,0.212089077412525,0.2136158071523321,2011-04,0.19450345476492123,fixed_insufficient_history
2011-02,2,TVW2,0.212089077412525,0.21816327382584677,2011-04,0.1916266734023764,fixed_insufficient_history
2011-02,2,TVW3,0.212089077412525,0.19641416082683438,2011-04,0.18743423350570507,fixed_insufficient_history
2011-02,3,QRF_MEDIAN,0.5291005291005346,0.25143099159578014,2011-05,0.25143099159578014,fixed_insufficient_history
2011-02,3,QRF_MEAN,0.5291005291005346,0.3313808922014128,2011-05,0.3313808922014128,fixed_insufficient_history
2011-02,3,TVW1,0.5291005291005346,0.2860709938917338,2011-05,0.25201459742483,fixed_insufficient_history
2011-02,3,TVW2,0.5291005291005346,0.30238721557039544,2011-05,0.2805819579224633,fixed_insufficient_history
2011-02,3,TVW3,0.5291005291005346,0.2896507585460518,2011-05,0.261736690017272,fixed_insufficient_history
2011-02,4,QRF_MEDIAN,-0.1052631578947305,0.25143099159578014,2011-06,0.25143099159578014,fixed_insufficient_history
2011-02,4,QRF_MEAN,-0.1052631578947305,0.3344662130058553,2011-06,0.3344662130058553,fixed_insufficient_history
2011-02,4,TVW1,-0.1052631578947305,0.30259259865851096,2011-06,0.25201459742483,fixed_insufficient_history
2011-02,4,TVW2,-0.1052631578947305,0.30633155811535584,2011-06,0.2711213805109547,fixed_insufficient_history
2011-02,4,TVW3,-0.1052631578947305,0.3031265843657723,2011-06,0.2660159069881796,fixed_insufficient_history
2011-02,5,QRF_MEDIAN,0.2107481559536328,0.2392344497607723,2011-07,0.2392344497607723,fixed_insufficient_history
2011-02,5,QRF_MEAN,0.2107481559536328,0.2826051134347613,2011-07,0.2826051134347613,fixed_insufficient_history
2011-02,5,TVW1,0.2107481559536328,0.2834872071343497,2011-07,0.23683836137505423,fixed_insufficient_history
2011-02,5,TVW2,0.2107481559536328,0.2439289893645003,2011-07,0.20687018699945248,fixed_insufficient_history
2011-02,5,TVW3,0.2107481559536328,0.2839364737066718,2011-07,0.2464833265636988,fixed_insufficient_history
2011-02,6,QRF_MEDIAN,-0.2103049421661285,0.0,2011-08,0.0,fixed_insufficient_history
2011-02,6,QRF_MEAN,-0.2103049421661285,0.16494391703585567,2011-08,0.16494391703585567,fixed_insufficient_history
2011-02,6,TVW1,-0.2103049421661285,0.09092583214401098,2011-08,0.027776498933445047,fixed_insufficient_history
2011-02,6,TVW2,-0.2103049421661285,0.05207327826853846,2011-08,0.006339582474576008,fixed_insufficient_history
2011-02,6,TVW3,-0.2103049421661285,0.1672943250243082,2011-08,0.06354370312750326,fixed_insufficient_history
2011-02,7,QRF_MEDIAN,-0.2107481559536439,0.0,2011-09,0.0,fixed_insufficient_history
2011-02,7,QRF_MEAN,-0.2107481559536439,0.1511518643831112,2011-09,0.1511518643831112,fixed_insufficient_history
2011-02,7,TVW1,-0.2107481559536439,0.09829322550888529,2011-09,0.03635303290672482,fixed_insufficient_history
2011-02,7,TVW2,-0.2107481559536439,0.07081815801375897,2011-09,0.03445690209240681,fixed_insufficient_history
2011-02,7,TVW3,-0.2107481559536439,0.17969256059967323,2011-09,0.05452434617304648,fixed_insufficient_history
2011-02,8,QRF_MEDIAN,0.2111932418162654,0.1068406556089751,2011-10,0.1068406556089751,fixed_insufficient_history
2011-02,8,QRF_MEAN,0.2111932418162654,0.1808573571615343,2011-10,0.1808573571615343,fixed_insufficient_history
2011-02,8,TVW1,0.2111932418162654,0.16861440919726745,2011-10,0.11719398932627335,fixed_insufficient_history
2011-02,8,TVW2,0.2111932418162654,0.1714916270504573,2011-10,0.13930278584874053,fixed_insufficient_history
2011-02,8,TVW3,0.2111932418162654,0.2147631245600176,2011-10,0.12769339156511936,fixed_insufficient_history
2011-02,9,QRF_MEDIAN,0.4214963119072656,0.0,2011-11,0.0,fixed_insufficient_history
2011-02,9,QRF_MEAN,0.4214963119072656,0.13361664639839568,2011-11,0.13361664639839568,fixed_insufficient_history
2011-02,9,TVW1,0.4214963119072656,-0.012806447836584542,2011-11,0.03156562649353193,fixed_insufficient_history
2011-02,9,TVW2,0.4214963119072656,0.02157250991515094,2011-11,0.032501471663783914,fixed_insufficient_history
2011-02,9,TVW3,0.4214963119072656,0.03700170857990255,2011-11,0.04393546329130465,fixed_insufficient_history
2011-02,10,QRF_MEDIAN,0.4197271773347388,0.3541912632821775,2011-12,0.3541912632821775,fixed_insufficient_history
2011-02,10,QRF_MEAN,0.4197271773347388,0.5944566439467499,2011-12,0.5944566439467499,fixed_insufficient_history
2011-02,10,TVW1,0.4197271773347388,0.4406270407043588,2011-12,0.41553192425650326,fixed_insufficient_history
2011-02,10,TVW2,0.4197271773347388,0.37470290977433773,2011-12,0.3522036800869462,fixed_insufficient_history
2011-02,10,TVW3,0.4197271773347388,0.4548491917948569,2011-12,0.4507106078024534,fixed_insufficient_history
2011-02,11,QRF_MEDIAN,1.7763845350052376,0.2534854245880735,2012-01,0.2534854245880735,fixed_insufficient_history
2011-02,11,QRF_MEAN,1.7763845350052376,0.5892826022002892,2012-01,0.5892826022002892,fixed_insufficient_history
2011-02,11,TVW1,1.7763845350052376,0.3044516688412713,2012-01,0.3759421514422293,fixed_insufficient_history
2011-02,11,TVW2,1.7763845350052376,0.3191153389887768,2012-01,0.3585627112329792,fixed_insufficient_history
2011-02,11,TVW3,1.7763845350052376,0.3136417222413385,2012-01,0.4325189408476353,fixed_insufficient_history
2011-02,12,QRF_MEDIAN,0.3080082135523687,0.1209189842805269,2012-02,0.1209189842805269,fixed_insufficient_history
2011-02,12,QRF_MEAN,0.3080082135523687,0.13640460107266814,2012-02,0.13640460107266814,fixed_insufficient_history
2011-02,12,TVW1,0.3080082135523687,0.15948107395103486,2012-02,0.12192582740413607,fixed_insufficient_history
2011-02,12,TVW2,0.3080082135523687,0.14811821715360549,2012-02,0.12318056129325682,fixed_insufficient_history
2011-02,12,TVW3,0.3080082135523687,0.13104852863516722,2012-02,0.12441518377855382,fixed_insufficient_history
2011-02,13,QRF_MEDIAN,0.1023541453428755,0.1062699256110688,2012-03,0.1062699256110688,fixed_insufficient_history
2011-02,13,QRF_MEAN,0.1023541453428755,0.19536370585677512,2012-03,0.19536370585677512,fixed_insufficient_history
2011-02,13,TVW1,0.1023541453428755,0.07039116859595573,2012-03,0.11591412775022437,fixed_insufficient_history
2011-02,13,TVW2,0.1023541453428755,0.09035486019658197,2012-03,0.11427830517265922,fixed_insufficient_history
2011-02,13,TVW3,0.1023541453428755,0.0449157234606009,2012-03,0.12691225129807926,fixed_insufficient_history
2011-03,1,QRF_MEDIAN,0.212089077412525,0.2202643171806295,2011-04,0.2202643171806295,fixed_insufficient_history
2011-03,1,QRF_MEAN,0.212089077412525,0.356142984859036,2011-04,0.356142984859036,fixed_insufficient_history
2011-03,1,TVW1,0.212089077412525,0.22870905062493785,2011-04,0.23747014936442637,fixed_insufficient_history
2011-03,1,TVW2,0.212089077412525,0.27144347406488384,2011-04,0.24943654274327098,fixed_insufficient_history
2011-03,1,TVW3,0.212089077412525,0.26002248458946975,2011-04,0.2621193873421783,fixed_insufficient_history
2011-03,2,QRF_MEDIAN,0.5291005291005346,0.2202643171806295,2011-05,0.2202643171806295,fixed_insufficient_history
2011-03,2,QRF_MEAN,0.5291005291005346,0.24854413462656277,2011-05,0.24854413462656277,fixed_insufficient_history
2011-03,2,TVW1,0.5291005291005346,0.21384354573062408,2011-05,0.21785653751780357,fixed_insufficient_history
2011-03,2,TVW2,0.5291005291005346,0.23140807518578604,2011-05,0.22006409533543933,fixed_insufficient_history
2011-03,2,TVW3,0.5291005291005346,0.19177615257823208,2011-05,0.21583741153312797,fixed_insufficient_history
2011-03,3,QRF_MEDIAN,-0.1052631578947305,0.2392344497607723,2011-06,0.2392344497607723,fixed_insufficient_history
2011-03,3,QRF_MEAN,-0.1052631578947305,0.2888186464910863,2011-06,0.2888186464910863,fixed_insufficient_history
2011-03,3,TVW1,-0.1052631578947305,0.23398408729759865,2011-06,0.2464931435588191,fixed_insufficient_history
2011-03,3,TVW2,-0.1052631578947305,0.24724043782864566,2011-06,0.2570245957753281,fixed_insufficient_history
2011-03,3,TVW3,-0.1052631578947305,0.2279027803166981,2011-06,0.24207968443793063,fixed_insufficient_history
2011-03,4,QRF_MEDIAN,0.2107481559536328,0.2594033722438382,2011-07,0.2594033722438382,fixed_insufficient_history
2011-03,4,QRF_MEAN,0.2107481559536328,0.3441264555986985,2011-07,0.3441264555986985,fixed_insufficient_history
2011-03,4,TVW1,0.2107481559536328,0.28658210920370647,2011-07,0.2559053073842498,fixed_insufficient_history
2011-03,4,TVW2,0.2107481559536328,0.29821638474787354,2011-07,0.2781268025246164,fixed_insufficient_history
2011-03,4,TVW3,0.2107481559536328,0.2730552124918283,2011-07,0.26537152982324863,fixed_insufficient_history
2011-03,5,QRF_MEDIAN,-0.2103049421661285,0.2493765586034868,2011-08,0.2493765586034868,fixed_insufficient_history
2011-03,5,QRF_MEAN,-0.2103049421661285,0.3597659266821775,2011-08,0.3597659266821775,fixed_insufficient_history
2011-03,5,TVW1,-0.2103049421661285,0.2708755484903217,2011-08,0.2510984284426746,fixed_insufficient_history
2011-03,5,TVW2,-0.2103049421661285,0.29383268481303565,2011-08,0.2614238773111577,fixed_insufficient_history
2011-03,5,TVW3,-0.2103049421661285,0.2688130645471273,2011-08,0.2650721685529947,fixed_insufficient_history
2011-03,6,QRF_MEDIAN,-0.2107481559536439,0.0,2011-09,0.0,fixed_insufficient_history
2011-03,6,QRF_MEAN,-0.2107481559536439,0.022670553643266377,2011-09,0.022670553643266377,fixed_insufficient_history
2011-03,6,TVW1,-0.2107481559536439,0.04425381724459497,2011-09,-0.004906057320807453,fixed_insufficient_history
2011-03,6,TVW2,-0.2107481559536439,-0.02173772058982392,2011-09,-0.032714668998167225,fixed_insufficient_history
2011-03,6,TVW3,-0.2107481559536439,0.03883666572612986,2011-09,-0.004083603321645169,fixed_insufficient_history
2011-03,7,QRF_MEDIAN,0.2111932418162654,0.0,2011-10,0.0,fixed_insufficient_history
2011-03,7,QRF_MEAN,0.2111932418162654,0.04743319393674652,2011-10,0.04743319393674652,fixed_insufficient_history
2011-03,7,TVW1,0.2111932418162654,0.0504895396975513,2011-10,0.0008189706358052791,fixed_insufficient_history
2011-03,7,TVW2,0.2111932418162654,0.043475733798312724,2011-10,0.0003487358326048863,fixed_insufficient_history
2011-03,7,TVW3,0.2111932418162654,0.1103825347730073,2011-10,0.0031247635610835312,fixed_insufficient_history
2011-03,8,QRF_MEDIAN,0.4214963119072656,0.1062699256110688,2011-11,0.1062699256110688,fixed_insufficient_history
2011-03,8,QRF_MEAN,0.4214963119072656,0.22296180417768885,2011-11,0.22296180417768885,fixed_insufficient_history
2011-03,8,TVW1,0.4214963119072656,0.21323506503485576,2011-11,0.14879081210451336,fixed_insufficient_history
2011-03,8,TVW2,0.4214963119072656,0.16658806555136657,2011-11,0.1426192049496566,fixed_insufficient_history
2011-03,8,TVW3,0.4214963119072656,0.21451179252840422,2011-11,0.15624684496986385,fixed_insufficient_history
2011-03,9,QRF_MEDIAN,0.4197271773347388,0.0,2011-12,0.0,fixed_insufficient_history
2011-03,9,QRF_MEAN,0.4197271773347388,0.14371886218627894,2011-12,0.14371886218627894,fixed_insufficient_history
2011-03,9,TVW1,0.4197271773347388,-0.004539376037106823,2011-12,0.030636195984028433,fixed_insufficient_history
2011-03,9,TVW2,0.4197271773347388,0.02677652021406761,2011-12,0.037729448984080705,fixed_insufficient_history
2011-03,9,TVW3,0.4197271773347388,0.008865092482142522,2011-12,0.04483062071814665,fixed_insufficient_history
2011-03,10,QRF_MEDIAN,1.7763845350052376,0.357995226730301,2012-01,0.357995226730301,fixed_insufficient_history
2011-03,10,QRF_MEAN,1.7763845350052376,0.5738810038545896,2012-01,0.5738810038545896,fixed_insufficient_history
2011-03,10,TVW1,1.7763845350052376,0.409472634103879,2012-01,0.4266317698950716,fixed_insufficient_history
2011-03,10,TVW2,1.7763845350052376,0.39649960897658076,2012-01,0.39910753375818486,fixed_insufficient_history
2011-03,10,TVW3,1.7763845350052376,0.3879691648448913,2012-01,0.4666890375626233,fixed_insufficient_history
2011-03,11,QRF_MEDIAN,0.3080082135523687,0.357995226730301,2012-02,0.357995226730301,fixed_insufficient_history
