origin,model,band,feature,coefficient,band_log_core_correction,applied,alpha,kind
2020-12,PRESS_LEVELS_R23B,2,ppi_gap,-0.0008115898108580255,0.0012206576172209248,False,3.0,ridge
2020-12,PRESS_LEVELS_R23B,2,fx_news,-0.0013278802143392723,0.0023433459528570365,False,3.0,ridge
2021-01,PRESS_ULC_R23B,1,ulc_sameq,3.343285788441582e-05,2.0828203563802185e-05,False,3.0,ridge
2021-01,PRESS_ULC_R23B,2,ulc_sameq,0.004786428422117149,0.0030412225704592845,False,3.0,ridge
2021-01,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00018025496124323282,-0.00011229632354909669,False,3.0,ridge
2021-01,PRESS_DOMESTIC_R23B,1,tightening,0.005010031583657975,-0.006584534914732824,False,3.0,ridge
2021-01,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.0044577335434849265,0.002832374929685722,False,3.0,ridge
2021-01,PRESS_DOMESTIC_R23B,2,tightening,0.006336605900151678,-0.008275252172078635,False,3.0,ridge
2021-01,PRESS_MOMENTUM_R23B,1,import_mom,-0.009312858826705453,0.012243781163781435,True,0.3,ridge
2021-01,PRESS_MOMENTUM_R23B,1,ppi_mom,0.026804669942244654,-0.013826170898516607,True,0.3,ridge
2021-01,PRESS_MOMENTUM_R23B,1,fx_news,-0.008875261837776352,0.0058014721416283005,True,0.3,ridge
2021-01,PRESS_MOMENTUM_R23B,2,import_mom,-0.027811494597987346,0.03659056558819841,True,0.3,ridge
2021-01,PRESS_MOMENTUM_R23B,2,ppi_mom,0.024132866508372073,-0.012600308019781355,True,0.3,ridge
2021-01,PRESS_MOMENTUM_R23B,2,fx_news,-0.003200615601799282,0.0020701328538525075,True,0.3,ridge
2021-01,PRESS_JOINT_R23B,1,ulc_sameq,2.7265161273554546e-06,1.698581470865523e-06,True,30.0,ridge
2021-01,PRESS_JOINT_R23B,1,tightening,0.0006542874757356193,-0.0008599104928412566,True,30.0,ridge
2021-01,PRESS_JOINT_R23B,1,import_mom,0.0002689858490283203,-0.0003536404806451673,True,30.0,ridge
2021-01,PRESS_JOINT_R23B,1,ppi_mom,0.0008889038364256532,-0.0004585072818001258,True,30.0,ridge
2021-01,PRESS_JOINT_R23B,1,fx_news,-0.00026100223791984727,0.00017060873694448763,True,30.0,ridge
2021-01,PRESS_JOINT_R23B,2,ulc_sameq,0.004439167806670363,0.00282057854773697,False,3.0,ridge
2021-01,PRESS_JOINT_R23B,2,tightening,0.006196067982361419,-0.0080917175278576,False,3.0,ridge
2021-01,PRESS_JOINT_R23B,2,import_mom,-0.004868680755433854,0.0064055450843189836,False,3.0,ridge
2021-01,PRESS_JOINT_R23B,2,ppi_mom,0.00402663903062723,-0.002102398074127476,False,3.0,ridge
2021-01,PRESS_JOINT_R23B,2,fx_news,0.00012304698707988994,-7.95858179215423e-05,False,3.0,ridge
2021-01,PRESS_SIGNED_R23B,1,ulc_sameq,1.2360034065196818e-10,7.700128611662869e-11,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,1,tightening,0.005458659591341363,-0.007174153309545714,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,1,import_mom,0.0013571752891058549,-0.0017843024950677105,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,1,ppi_mom,0.0069379038069371035,-0.0035786541643253868,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,1,fx_news,5.2447256146453127e-23,-3.4283078178426444e-23,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,2,ulc_sameq,0.004390661643790085,0.0027897584822626337,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,2,tightening,0.006525454901570644,-0.008521878383935958,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,2,import_mom,1.070720903035731e-23,-1.408708305522681e-23,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,2,ppi_mom,0.003179791730834073,-0.0016602402053383651,False,3.0,positive
2021-01,PRESS_SIGNED_R23B,2,fx_news,0.00036064017757728205,-0.0002332592141343793,False,3.0,positive
2021-01,PRESS_LEVELS_R23B,1,ulc_sameq,-0.00017161015185417685,-0.00010691072802663146,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,1,tightening,0.005357798601671026,-0.007041594722453145,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,1,import_gap,0.0004721725076530899,-0.0006828462740478178,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,1,ppi_gap,0.0029664591359337402,-0.004093745374070807,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,1,fx_news,-0.002100816555022173,0.0013732359609670139,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,2,ulc_sameq,0.004415341375188964,0.002805439601783051,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,2,tightening,0.0060616620566793546,-0.007916190921663875,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,2,import_gap,-0.0030758692952009884,0.004531801910063379,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,2,ppi_gap,0.0008644161413776095,-0.0012119747520107614,False,3.0,ridge
2021-01,PRESS_LEVELS_R23B,2,fx_news,0.0003321476706106175,-0.00021483048600871648,False,3.0,ridge
2021-02,PRESS_ULC_R23B,1,ulc_sameq,3.343285788441582e-05,2.0828203563801664e-05,False,3.0,ridge
2021-02,PRESS_ULC_R23B,2,ulc_sameq,0.004786428422117149,0.0030412225704592078,False,3.0,ridge
2021-02,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00018025496124323282,-0.00011229632354909387,False,3.0,ridge
2021-02,PRESS_DOMESTIC_R23B,1,tightening,0.005010031583657975,-0.00778172308104788,False,3.0,ridge
2021-02,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.0044577335434849265,0.002832374929685651,False,3.0,ridge
2021-02,PRESS_DOMESTIC_R23B,2,tightening,0.006336605900151678,-0.009779843476092929,False,3.0,ridge
2021-02,PRESS_MOMENTUM_R23B,1,import_mom,-0.009312858826705453,0.0037803618034216754,True,0.3,ridge
2021-02,PRESS_MOMENTUM_R23B,1,ppi_mom,0.026804669942244654,0.004220832390594619,True,0.3,ridge
2021-02,PRESS_MOMENTUM_R23B,1,fx_news,-0.008875261837776352,0.007936425437383545,True,0.3,ridge
2021-02,PRESS_MOMENTUM_R23B,2,import_mom,-0.027811494597987346,0.011297619147621193,True,0.3,ridge
2021-02,PRESS_MOMENTUM_R23B,2,ppi_mom,0.024132866508372073,0.0038466028383222365,True,0.3,ridge
2021-02,PRESS_MOMENTUM_R23B,2,fx_news,-0.003200615601799282,0.0028319458646003555,True,0.3,ridge
2021-02,PRESS_JOINT_R23B,1,ulc_sameq,2.7265161273554546e-06,1.6985814708654803e-06,True,30.0,ridge
2021-02,PRESS_JOINT_R23B,1,tightening,0.0006542874757356193,-0.0010162578551760303,True,30.0,ridge
2021-02,PRESS_JOINT_R23B,1,import_mom,0.0002689858490283203,-0.00010918922408784549,True,30.0,ridge
2021-02,PRESS_JOINT_R23B,1,ppi_mom,0.0008889038364256532,0.00013997240454716932,True,30.0,ridge
2021-02,PRESS_JOINT_R23B,1,fx_news,-0.00026100223791984727,0.00023339309173103697,True,30.0,ridge
2021-02,PRESS_JOINT_R23B,2,ulc_sameq,0.004439167806670363,0.002820578547736899,False,3.0,ridge
2021-02,PRESS_JOINT_R23B,2,tightening,0.006196067982361419,-0.009562938896558978,False,3.0,ridge
2021-02,PRESS_JOINT_R23B,2,import_mom,-0.004868680755433854,0.0019777614156063685,False,3.0,ridge
2021-02,PRESS_JOINT_R23B,2,ppi_mom,0.00402663903062723,0.0006418168815020987,False,3.0,ridge
2021-02,PRESS_JOINT_R23B,2,fx_news,0.00012304698707988994,-0.00010887355732957545,False,3.0,ridge
2021-02,PRESS_SIGNED_R23B,1,ulc_sameq,1.2360034065196818e-10,7.700128611662676e-11,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,1,tightening,0.005458659591341363,-0.008478544820372205,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,1,import_mom,0.0013571752891058549,-0.0005509171478870754,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,1,ppi_mom,0.0069379038069371035,0.0010924860919476627,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,1,fx_news,5.2447256146453127e-23,-4.6899319187406494e-23,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,2,ulc_sameq,0.004390661643790085,0.0027897584822625635,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,2,tightening,0.006525454901570644,-0.010071310817378856,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,2,import_mom,1.070720903035731e-23,-4.349495469678976e-24,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,2,ppi_mom,0.003179791730834073,0.0005068356008539913,False,3.0,positive
2021-02,PRESS_SIGNED_R23B,2,fx_news,0.00036064017757728205,-0.00031909906923048575,False,3.0,positive
2021-02,PRESS_LEVELS_R23B,1,ulc_sameq,-0.00017161015185417685,-0.00010691072802662877,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,1,tightening,0.005357798601671026,-0.008321884671990078,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,1,import_gap,0.0004721725076530899,-0.0006517204747823966,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,1,ppi_gap,0.0029664591359337402,-0.0034997451044031917,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,1,fx_news,-0.002100816555022173,0.001878589527983071,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,2,ulc_sameq,0.004415341375188964,0.0028054396017829805,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,2,tightening,0.0060616620566793546,-0.009355498361966396,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,2,import_gap,-0.0030758692952009884,0.004325231321741758,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,2,ppi_gap,0.0008644161413776095,-0.0010361178621112182,False,3.0,ridge
2021-02,PRESS_LEVELS_R23B,2,fx_news,0.0003321476706106175,-0.00029388853247281277,False,3.0,ridge
2021-03,PRESS_ULC_R23B,1,ulc_sameq,3.343285788441582e-05,5.573861573024059e-05,False,3.0,ridge
2021-03,PRESS_ULC_R23B,2,ulc_sameq,0.004786428422117149,0.00813865370989393,False,3.0,ridge
2021-03,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00018025496124323282,-0.0003005175941865648,False,3.0,ridge
2021-03,PRESS_DOMESTIC_R23B,1,tightening,0.005010031583657975,-0.008380317164205411,False,3.0,ridge
2021-03,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.0044577335434849265,0.007579753929623111,False,3.0,ridge
2021-03,PRESS_DOMESTIC_R23B,2,tightening,0.006336605900151678,-0.01053213912810008,False,3.0,ridge
2021-03,PRESS_MOMENTUM_R23B,1,import_mom,-0.009312858826705453,0.0006688414112518844,True,0.3,ridge
2021-03,PRESS_MOMENTUM_R23B,1,ppi_mom,0.026804669942244654,0.018952382863890244,True,0.3,ridge
2021-03,PRESS_MOMENTUM_R23B,1,fx_news,-0.008875261837776352,-0.0006883536536072663,True,0.3,ridge
2021-03,PRESS_MOMENTUM_R23B,2,import_mom,-0.027811494597987346,0.0019988339548986846,True,0.3,ridge
2021-03,PRESS_MOMENTUM_R23B,2,ppi_mom,0.024132866508372073,0.017272017216239107,True,0.3,ridge
2021-03,PRESS_MOMENTUM_R23B,2,fx_news,-0.003200615601799282,-0.000245624468861426,True,0.3,ridge
2021-03,PRESS_JOINT_R23B,1,ulc_sameq,2.7265161273554546e-06,4.545595091821594e-06,True,30.0,ridge
2021-03,PRESS_JOINT_R23B,1,tightening,0.0006542874757356193,-0.0010944315363434175,True,30.0,ridge
2021-03,PRESS_JOINT_R23B,1,import_mom,0.0002689858490283203,-1.931832944304743e-05,True,30.0,ridge
2021-03,PRESS_JOINT_R23B,1,ppi_mom,0.0008889038364256532,0.0006285041328029526,True,30.0,ridge
2021-03,PRESS_JOINT_R23B,1,fx_news,-0.00026100223791984727,-2.0242990838545577e-05,True,30.0,ridge
2021-03,PRESS_JOINT_R23B,2,ulc_sameq,0.004439167806670363,0.007548185484536884,False,3.0,ridge
2021-03,PRESS_JOINT_R23B,2,tightening,0.006196067982361419,-0.010298549580909672,False,3.0,ridge
2021-03,PRESS_JOINT_R23B,2,import_mom,-0.004868680755433854,0.0003499159088784543,False,3.0,ridge
2021-03,PRESS_JOINT_R23B,2,ppi_mom,0.00402663903062723,0.0028818863534693035,False,3.0,ridge
2021-03,PRESS_JOINT_R23B,2,fx_news,0.00012304698707988994,9.442980540839122e-06,False,3.0,ridge
2021-03,PRESS_SIGNED_R23B,1,ulc_sameq,1.2360034065196818e-10,2.0606410362956828e-10,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,1,tightening,0.005458659591341363,-0.009130740575785452,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,1,import_mom,0.0013571752891058549,-9.747114742883604e-05,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,1,ppi_mom,0.0069379038069371035,0.004905481377134336,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,1,fx_news,5.2447256146453127e-23,4.067740315719225e-24,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,2,ulc_sameq,0.004390661643790085,0.007465707522335649,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,2,tightening,0.006525454901570644,-0.010846027034100309,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,2,import_mom,1.070720903035731e-23,-7.695355205262798e-25,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,2,ppi_mom,0.003179791730834073,0.0022757933666921726,False,3.0,positive
2021-03,PRESS_SIGNED_R23B,2,fx_news,0.00036064017757728205,2.7676566975963097e-05,False,3.0,positive
2021-03,PRESS_LEVELS_R23B,1,ulc_sameq,-0.00017161015185417685,-0.0002861051347353381,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,1,tightening,0.005357798601671026,-0.008962029646758548,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,1,import_gap,0.0004721725076530899,-0.0006088015940991595,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,1,ppi_gap,0.0029664591359337402,-0.0028672652921088587,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,1,fx_news,-0.002100816555022173,-0.00016293657332485607,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,2,ulc_sameq,0.004415341375188964,0.00750767196216317,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,2,tightening,0.0060616620566793546,-0.01007515208211766,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,2,import_gap,-0.0030758692952009884,0.004040394349131352,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,2,ppi_gap,0.0008644161413776095,-0.0008488689021459865,False,3.0,ridge
2021-03,PRESS_LEVELS_R23B,2,fx_news,0.0003321476706106175,2.548996984562256e-05,False,3.0,ridge
2021-04,PRESS_ULC_R23B,1,ulc_sameq,4.100661708452841e-05,6.88944179213898e-05,False,3.0,ridge
2021-04,PRESS_ULC_R23B,2,ulc_sameq,0.00331623445381902,0.005528762109773568,False,3.0,ridge
2021-04,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00014523557361043296,-0.0002440074557904735,False,3.0,ridge
2021-04,PRESS_DOMESTIC_R23B,1,tightening,0.0048756745396898,-0.00816439777643777,False,3.0,ridge
2021-04,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.00302259257053026,0.005039208026436718,False,3.0,ridge
2021-04,PRESS_DOMESTIC_R23B,2,tightening,0.0068845997659917274,-0.011515921331877128,False,3.0,ridge
2021-04,PRESS_MOMENTUM_R23B,1,import_mom,-0.009028835669558474,-0.004092114980528681,True,0.3,ridge
2021-04,PRESS_MOMENTUM_R23B,1,ppi_mom,0.0264250320021187,0.03429227068620376,True,0.3,ridge
2021-04,PRESS_MOMENTUM_R23B,1,fx_news,-0.008779386642687513,-0.0008638943917832061,True,0.3,ridge
2021-04,PRESS_MOMENTUM_R23B,2,import_mom,-0.026720036298743068,-0.012195880916585378,True,0.3,ridge
2021-04,PRESS_MOMENTUM_R23B,2,ppi_mom,0.026808381799977944,0.03463992734923101,True,0.3,ridge
2021-04,PRESS_MOMENTUM_R23B,2,fx_news,-0.0041257747536118375,-0.0004167684720164942,True,0.3,ridge
2021-04,PRESS_JOINT_R23B,1,ulc_sameq,-2.937015141694915e-05,-4.934421881138855e-05,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,1,tightening,0.005303653285759397,-0.008881055275688233,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,1,import_mom,0.0011485868575636495,0.0005205709416244606,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,1,ppi_mom,0.006832517327834776,0.008866688738749753,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,1,fx_news,-0.002177073292533626,-0.00021422469296158796,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,2,ulc_sameq,0.003023163323579204,0.005040159574909838,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,2,tightening,0.006849416799632171,-0.011457070521867787,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,2,import_mom,-0.004062832532814959,-0.0018544069776047073,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,2,ppi_mom,0.004942676391741428,0.0063865828380892135,False,3.0,ridge
2021-04,PRESS_JOINT_R23B,2,fx_news,-0.0001408039131365205,-1.4223421111508363e-05,False,3.0,ridge
2021-04,PRESS_SIGNED_R23B,1,ulc_sameq,1.4231235581604422e-12,2.3909621456355832e-12,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,1,tightening,0.005256466895013251,-0.008802040882797589,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,1,import_mom,0.0012273656226896796,0.0005562756301045802,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,1,ppi_mom,0.0067641900661289675,0.008778019141169898,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,1,fx_news,1.0448049267348722e-28,1.0280913159981513e-29,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,2,ulc_sameq,0.003018193378728687,0.005031873778727497,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,2,tightening,0.007102342065616643,-0.011880140499052106,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,2,import_mom,2.3537885059912438e-29,1.0743445106489993e-29,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,2,ppi_mom,0.004223300066387797,0.0054570547586649245,False,3.0,positive
2021-04,PRESS_SIGNED_R23B,2,fx_news,6.240110752913017e-05,6.303498322172174e-06,False,3.0,positive
2021-04,PRESS_LEVELS_R23B,1,ulc_sameq,-0.0001271897576710768,-0.00021368903224200784,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,1,tightening,0.005187673892899373,-0.00868684586128396,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,1,import_gap,0.0004383937928856921,-0.0005173647399588726,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,1,ppi_gap,0.0028062866525615598,-0.0014790413682217326,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,1,fx_news,-0.002119532696545683,-0.0002085626803179996,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,2,ulc_sameq,0.0029346460163327476,0.004892585227806664,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,2,tightening,0.006868127250429305,-0.011488367632344437,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,2,import_gap,-0.0018652382682571031,0.002203626791033863,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,2,ppi_gap,0.0019346102022384534,-0.0010344512483632994,False,3.0,ridge
2021-04,PRESS_LEVELS_R23B,2,fx_news,5.1660950797258874e-05,5.218572707548863e-06,False,3.0,ridge
2021-05,PRESS_ULC_R23B,1,ulc_sameq,4.100661708452841e-05,6.889441792138917e-05,False,3.0,ridge
2021-05,PRESS_ULC_R23B,2,ulc_sameq,0.00331623445381902,0.005528762109773516,False,3.0,ridge
2021-05,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00014523557361043296,-0.00024400745579047123,False,3.0,ridge
2021-05,PRESS_DOMESTIC_R23B,1,tightening,0.0048756745396898,-0.006414883967201103,False,3.0,ridge
2021-05,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.00302259257053026,0.005039208026436671,False,3.0,ridge
2021-05,PRESS_DOMESTIC_R23B,2,tightening,0.0068845997659917274,-0.00904822390361774,False,3.0,ridge
2021-05,PRESS_MOMENTUM_R23B,1,import_mom,-0.009028835669558474,-0.004819837291806446,True,0.3,ridge
2021-05,PRESS_MOMENTUM_R23B,1,ppi_mom,0.0264250320021187,0.04102657354955449,True,0.3,ridge
2021-05,PRESS_MOMENTUM_R23B,1,fx_news,-0.008779386642687513,0.010962182714603206,True,0.3,ridge
2021-05,PRESS_MOMENTUM_R23B,2,import_mom,-0.026720036298743068,-0.01436473851000991,True,0.3,ridge
2021-05,PRESS_MOMENTUM_R23B,2,ppi_mom,0.026808381799977944,0.041442502893697296,True,0.3,ridge
2021-05,PRESS_MOMENTUM_R23B,2,fx_news,-0.0041257747536118375,0.005288484545547685,True,0.3,ridge
2021-05,PRESS_JOINT_R23B,1,ulc_sameq,-2.937015141694915e-05,-4.934421881138809e-05,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,1,tightening,0.005303653285759397,-0.006977972002326467,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,1,import_mom,0.0011485868575636495,0.0006131468078026031,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,1,ppi_mom,0.006832517327834776,0.010607925646279026,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,1,fx_news,-0.002177073292533626,0.0027183533642084587,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,2,ulc_sameq,0.003023163323579204,0.005040159574909791,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,2,tightening,0.006849416799632171,-0.009001983981467544,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,2,import_mom,-0.004062832532814959,-0.002184185915443293,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,2,ppi_mom,0.004942676391741428,0.007640777507410834,False,3.0,ridge
2021-05,PRESS_JOINT_R23B,2,fx_news,-0.0001408039131365205,0.00018048472421409962,False,3.0,ridge
2021-05,PRESS_SIGNED_R23B,1,ulc_sameq,1.4231235581604422e-12,2.3909621456355606e-12,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,1,tightening,0.005256466895013251,-0.0069158892650552466,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,1,import_mom,0.0012273656226896796,0.0006552010486652535,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,1,ppi_mom,0.0067641900661289675,0.01050184314739735,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,1,fx_news,1.0448049267348722e-28,-1.304572058860735e-28,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,2,ulc_sameq,0.003018193378728687,0.00503187377872745,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,2,tightening,0.007102342065616643,-0.00933439610639808,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,2,import_mom,2.3537885059912438e-29,1.265400840717482e-29,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,2,ppi_mom,0.004223300066387797,0.006528709063012982,False,3.0,positive
2021-05,PRESS_SIGNED_R23B,2,fx_news,6.240110752913017e-05,-7.998674491474967e-05,False,3.0,positive
2021-05,PRESS_LEVELS_R23B,1,ulc_sameq,-0.0001271897576710768,-0.00021368903224200584,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,1,tightening,0.005187673892899373,-0.006825378891008823,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,1,import_gap,0.0004383937928856921,-0.0002878822531240773,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,1,ppi_gap,0.0028062866525615598,-0.0008557676412769793,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,1,fx_news,-0.002119532696545683,0.002646506599462954,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,2,ulc_sameq,0.0029346460163327476,0.004892585227806619,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,2,tightening,0.006868127250429305,-0.009026574568270626,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,2,import_gap,-0.0018652382682571031,0.0012261853130884773,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,2,ppi_gap,0.0019346102022384534,-0.0005985295096189451,False,3.0,ridge
2021-05,PRESS_LEVELS_R23B,2,fx_news,5.1660950797258874e-05,-6.62198389915561e-05,False,3.0,ridge
2021-06,PRESS_ULC_R23B,1,ulc_sameq,4.100661708452841e-05,1.4076211244910858e-05,False,3.0,ridge
2021-06,PRESS_ULC_R23B,2,ulc_sameq,0.00331623445381902,0.0011296129022939254,False,3.0,ridge
2021-06,PRESS_DOMESTIC_R23B,1,ulc_sameq,-0.00014523557361043296,-4.9854554210168786e-05,False,3.0,ridge
2021-06,PRESS_DOMESTIC_R23B,1,tightening,0.0048756745396898,-0.0034990276184733307,False,3.0,ridge
2021-06,PRESS_DOMESTIC_R23B,2,ulc_sameq,0.00302259257053026,0.0010295893169183865,False,3.0,ridge
2021-06,PRESS_DOMESTIC_R23B,2,tightening,0.0068845997659917274,-0.004935394856518771,False,3.0,ridge
2021-06,PRESS_MOMENTUM_R23B,1,import_mom,-0.009028835669558474,-0.0014747982784483883,True,0.3,ridge
2021-06,PRESS_MOMENTUM_R23B,1,ppi_mom,0.0264250320021187,0.0595933742246887,True,0.3,ridge
2021-06,PRESS_MOMENTUM_R23B,1,fx_news,-0.008779386642687513,0.008354464138153639,True,0.3,ridge
2021-06,PRESS_MOMENTUM_R23B,2,import_mom,-0.026720036298743068,-0.004395395599958901,True,0.3,ridge
2021-06,PRESS_MOMENTUM_R23B,2,ppi_mom,0.026808381799977944,0.060197534672711314,True,0.3,ridge
2021-06,PRESS_MOMENTUM_R23B,2,fx_news,-0.0041257747536118375,0.004030443172790806,True,0.3,ridge
2021-06,PRESS_JOINT_R23B,1,ulc_sameq,-2.937015141694915e-05,-1.008179862259293e-05,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,1,tightening,0.005303653285759397,-0.0038061665467235294,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,1,import_mom,0.0011485868575636495,0.00018761377238203194,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,1,ppi_mom,0.006832517327834776,0.015408600526261676,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,1,fx_news,-0.002177073292533626,0.0020717028978047736,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,2,ulc_sameq,0.003023163323579204,0.001029783733211049,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,2,tightening,0.006849416799632171,-0.004910173080800481,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,2,import_mom,-0.004062832532814959,-0.0006683282926133148,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,2,ppi_mom,0.004942676391741428,0.01109865323792468,False,3.0,ridge
2021-06,PRESS_JOINT_R23B,2,fx_news,-0.0001408039131365205,0.00013755044913843368,False,3.0,ridge
2021-06,PRESS_SIGNED_R23B,1,ulc_sameq,1.4231235581604422e-12,4.88511105195108e-13,False,3.0,positive
2021-06,PRESS_SIGNED_R23B,1,tightening,0.005256466895013251,-0.0037723032354846815,False,3.0,positive
2021-06,PRESS_SIGNED_R23B,1,import_mom,0.0012273656226896796,0.00020048174245461615,False,3.0,positive
2021-06,PRESS_SIGNED_R23B,1,ppi_mom,0.0067641900661289675,0.015254509811205741,False,3.0,positive
2021-06,PRESS_SIGNED_R23B,1,fx_news,1.0448049267348722e-28,-9.942363455473361e-29,False,3.0,positive
2021-06,PRESS_SIGNED_R23B,2,ulc_sameq,0.003018193378728687,0.0010280908149614457,False,3.0,positive
