origin,h,target,mm_S_A,mm_S_M,mm_S_M25,mm_S_M75,mm_S_A_H,mm_S_M_H,mm_E1R,mm_E4,mm_E5,mm_E6,mm_E7,mm_F2R,mm_E1_ML,mm_E1_fixed,mm_E2_ML,mm_E2_fixed,mm_E3_ML,mm_E3_fixed,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,yy_b_E1_ML,yy_a_E1_ML,yy_b_E1_fixed,yy_a_E1_fixed,yy_b_E2_ML,yy_a_E2_ML,yy_b_E2_fixed,yy_a_E2_fixed,yy_b_E3_ML,yy_a_E3_ML,yy_b_E3_fixed,yy_a_E3_fixed,yy_b_E1R,yy_a_E1R,yy_b_E4,yy_a_E4,yy_b_E5,yy_a_E5,yy_b_E6,yy_a_E6,yy_b_E7,yy_a_E7,yy_b_F2R,yy_a_F2R,yy_b_S_A,yy_a_S_A,yy_b_S_M,yy_a_S_M,yy_b_S_M25,yy_a_S_M25,yy_b_S_M75,yy_a_S_M75,yy_b_S_A_H,yy_a_S_A_H,yy_b_S_M_H,yy_a_S_M_H
2012-04,2,2012-06,0.25293041889966306,0.13041238849562095,0.10562500738585517,0.14627947084896423,,,0.2065428080985267,0.1281601366502632,0.1281912732464396,0.1281047019793098,0.1281576660296664,0.0976274839538286,0.2301184593227403,0.1769147372296422,0.2123846827297187,0.1981870235162072,0.2116966006073978,0.1962604908585013,0.2040816326530636,0.0700590553865931,,0.0,,0.1199135561337168,0.1200360392845922,0.2072278015492185,0.1234338357221495,0.1239197988315282,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-06,2012-04,3.477344573235009,,,,,3.312043807280713,,3.31193548477205,,3.4916704039084414,,3.3181694626753897,,3.318917097295183,,,,3.4236505448358865,,3.7115588547190224,2.43,3.546106065718604,,3.4326386049369906,,3.507511743220196,,3.473444784221997,,3.506013751022917,,3.469808685869354,,3.4487444880899547,,3.279542432637541,,3.2797567181583145,,3.2791386666502325,,3.279525098181688,,3.2182360828237804,,3.605278477034627,,3.3431182085624274,,3.291784624703746,,3.375052050707005,,,,,
2012-04,3,2012-07,0.5229650634144554,0.40983129007155683,0.3860662806260672,0.42565204790082206,,,0.5007734369141441,0.4300623740443123,0.430067257618008,0.4300542366079656,0.4300619954839961,0.3991844708245547,0.5219489468231157,0.4736414169558179,0.5059834416911171,0.4956029422737171,0.5053639340370721,0.4935486122314083,-0.1018329938900275,0.2450967457949437,,0.0,,0.4197305313882088,0.4199854075450568,0.5068970269304298,0.4234895374214195,0.4240965704293591,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-07,2012-04,3.1545741324921344,,,,,3.527493713834113,,3.527647929147608,,3.79751525498093,,3.53750771238096,,3.538882795123848,,,,3.4591004004434622,,3.7115588547190224,2.43,3.867664687843237,,3.703984185698398,,3.8124597689342425,,3.767573972419875,,3.810317484292284,,3.761806397150784,,3.7481410272563775,,3.505572798742849,,3.5057925863696817,,3.5051597625020428,,3.505555036196965,,3.412327678713824,,3.9280713933431284,,3.5484242484940074,,3.4724930048696145,,3.596741853694674,,,,,
2012-04,4,2012-08,-0.06510854378916245,-0.1698091411443807,-0.19251818676220334,-0.15406820425914722,,,-0.1005878852241425,-0.1642478595435676,-0.1642471414398428,-0.1642489802192852,-0.1642479139208623,-0.1951909882201439,-0.0680636051441409,-0.1114438366101654,-0.0824342462682947,-0.0895399619526458,-0.0829919764628996,-0.0916653939097853,-0.1019367991844988,-0.1016170786169867,,0.0,,-0.1626440692862243,-0.1623523935348468,-0.0755850867886761,-0.1588342575415425,-0.1581941512332461,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-08,2012-04,3.266596417281363,,,,,3.5769398085897928,,3.5773966989892982,,3.9376458189192767,,3.5909114872215486,,3.5929514348930534,,,,3.5717848673187564,,3.7115588547190224,2.43,4.015718807960427,,3.8067231561022505,,3.9454852428153497,,3.893152961415858,,3.942760011367441,,3.885168371852535,,3.862210327599621,,3.5533449130430714,,3.553565546956408,,3.5529305237671296,,3.5533270858968997,,3.4279903095804407,,4.079289228489656,,3.590445384865376,,3.490936191042749,,3.6551240625617014,,,,,
2012-04,5,2012-09,-0.3749943019165636,-0.47190747352415785,-0.49343909816659715,-0.45637976518052814,,,-0.2748800636139453,-0.3321766929793832,-0.3321765917586723,-0.3321768412956202,-0.3321767004801658,-0.363131456259214,-0.3735320440586007,-0.4123390721878883,-0.3864670874066189,-0.3907566642674925,-0.3869692034941281,-0.3929301612089309,-0.1020408163265207,-0.2642541940009479,,0.0,,-0.4611507335357537,-0.4608500030326423,-0.374135799924165,-0.4573302429311143,-0.456682511842842,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-09,2012-04,3.379091869060223,,,,,3.31703273215764,,3.317800622745172,,3.76746589717043,,3.334935390854598,,3.3376427186235125,,,,3.5162506714075703,,3.7115588547190224,2.43,3.846040382491784,,3.597016278401457,,3.7624475983927415,,3.705741480289269,,3.759204150240448,,3.695508584445316,,3.795460837458795,,3.427336039897453,,3.4275565103714647,,3.4269220009608707,,3.4273182266605264,,3.270050469205871,,3.9079819803197267,,3.3193379306696342,,3.1977588225214513,,3.399976594697221,,,,,
2012-04,6,2012-10,0.0571572838150515,-0.03283756911807287,-0.05323127087840607,-0.017500244145471355,,,0.0064776970397652,-0.0450898609493677,-0.045089847231177,-0.0450898800897484,-0.0450898619576959,-0.0760466315537103,0.055546028003556,0.0208788935205045,0.0439031486957002,0.0420281090255803,0.043451100564678,0.0398210842125321,0.3064351378958108,0.0941205010202161,,0.0,,-0.0257899083266894,-0.0254870910356134,0.0612096592411193,-0.0219671954216068,-0.0213178425699918,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-10,2012-04,3.4773445732350123,,,,,3.072704777482886,,3.073783056943835,,3.612159730398757,,3.094506972249308,,3.097877612659275,,,,3.3953167638171413,,3.7115588547190224,2.43,3.684747553535903,,3.4002718030529464,,3.589229128882397,,3.530677248828256,,3.5855230422156894,,3.518177864542088,,3.5834232035051303,,3.162827877349919,,3.1630477981446345,,3.1624148775343106,,3.1628101086284084,,2.974042855085297,,3.7482636391790427,,3.067738273936886,,2.925453741571266,,3.1640059378191836,,,,,
2012-04,7,2012-11,0.06884384522555503,-0.014783225777917214,-0.03397041806219803,0.00026988700263957943,,,0.0562059720380208,0.0097948459763469,0.0097948476564558,0.0097948435159835,0.0097948458413575,-0.0211622637305449,0.070065687873938,0.0391152048972765,0.0595858850449945,0.059771496873423,0.05917891236264,0.0575426151809368,-0.3054989816700604,0.2255379143998559,,0.0,,-0.0056123176195781,-0.0053090385814997,0.081382263114551,-0.0017891460132284,-0.0011394637770696,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-11,2012-04,2.7282266526757954,,,,,2.634320135788241,,2.6357051182604465,,3.261239335420687,,2.6599545388012342,,2.6639779688927807,,,,3.193555374802605,,3.7115588547190224,2.43,3.321896999882516,,3.0065482294230543,,3.215902465675507,,3.157752960169552,,3.2117899400663696,,3.143000986126004,,3.206631129532203,,2.7398876800164134,,2.740106700920252,,2.739476370862851,,2.739869984003268,,2.520132638528466,,3.3839284875431614,,2.61996218160755,,2.4586301871732004,,2.7312758252837606,,,,,
2012-04,8,2012-12,0.09410479349674519,0.01618405275774401,-0.001824164467649797,0.030951263304433957,,,0.1265540151880626,0.084783734374545,0.0847837344474627,0.0847837340278713,0.0847837343547651,0.0538265682679137,0.0937923016773578,0.0661689011078715,0.0843593878696002,0.0862936745012296,0.0839929960189954,0.0840530657641157,0.1021450459652628,0.2832903719088864,,0.0,,0.02320721327769,0.023510591705107,0.1102002367045543,0.0270304789212704,0.0276802261279945,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2012-12,2012-04,2.4033437826541464,,,,,2.229055571989984,,2.2307451588111107,,2.9429539108772493,,2.2584973118216016,,2.2631692762901454,,,,3.0533498650723234,,3.7115588547190224,2.43,2.986542477440213,,2.643882260735834,,2.8711964002384374,,2.815228120869782,,2.8667210300854857,,2.798223757647731,,2.9053216632226806,,2.397205493197494,,2.3974237836460115,,2.3967955555840748,,2.397187856188008,,2.146578755955122,,3.0486943439052103,,2.2075772713238484,,2.028519747235796,,2.3335507290191235,,,,,
2012-04,9,2013-01,1.5207013328443213,1.4484731588216246,1.4318866528695955,1.4626679767164878,,,1.5394649156454865,1.5018714250752638,1.5018714249498215,1.5018714249958292,1.5018714250706375,1.4709142497811976,1.5334284474574793,1.5087802190471482,1.5249378427162024,1.52834604694164,1.5246079852565098,1.5261026690864372,1.3265306122449028,1.629358830587444,,0.0,,1.4674272336851686,1.4677306330854598,1.5544197815347682,1.4712505184965614,1.471900278268339,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2013-01,2012-04,1.9507186858316328,,,,,1.91872412063883,,1.920713332335876,,2.718444978960035,,1.9519178813431504,,1.9572287063739355,,,,2.904479462318782,,3.7115588547190224,2.43,2.74069755433053,,2.3739970017421874,,2.617044887735465,,2.564657874642937,,2.612247183099775,,2.545429051166942,,2.665774053529805,,2.121017893721427,,2.1212355952667807,,2.120609061719253,,2.121000304278148,,1.839997374726066,,2.789814837930138,,1.8782766435548837,,1.6831684250116496,,2.0181167560120237,,,,,
2012-04,10,2013-02,0.10458561161892277,0.038098299544137015,0.023158482471691832,0.05143891117069732,,,0.2279789039164581,0.1941445486688645,0.1941445485309188,0.1941445486259866,0.1941445486663872,0.1631873719859564,0.1310311290315462,0.109042172519839,0.123388700631517,0.1280291941371653,0.1230917346024803,0.1257909859341582,0.1007049345417954,0.1495964509695069,,0.0,,0.0691555389474524,0.0694589427081079,0.1561479435267871,0.0729788276467175,0.0736285898150778,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2013-02,2012-04,1.7400204708290754,,,,,1.6760360214323478,,1.6783287781775096,,2.562935453161224,,1.7130366885221164,,1.7189955151553284,,,,2.741967213699579,,3.7115588547190224,2.43,2.5594283871062085,,2.1709329667675523,,2.42817553241722,,2.380629830624413,,2.423082870258092,,2.359147376160072,,2.5838636341418715,,2.0050962084432418,,2.005313662726353,,2.0046878404791064,,2.005078638963927,,1.692964706172526,,2.5813591826042668,,1.6041414336359854,,1.3944135818327135,,1.757173312786067,,,,,
2012-04,11,2013-03,-0.030086627505715946,-0.09022635293988611,-0.10307470041537926,-0.07826308345628906,,,-0.0146387891824114,-0.0450899012304038,-0.0450899013578059,-0.0450899012655068,-0.0450899012324186,-0.07604707803216,0.023334472652267,0.0037218329618866,0.0164554913448529,0.0221161361500452,0.0161881370344702,0.0198901167659764,0.1006036217303663,0.1062981170880261,,0.0,,-0.0348279502844807,-0.0345245456276246,0.0521644115008566,-0.0310046607999603,-0.0303548981790495,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2013-03,2012-04,1.7382413087934576,,,,,1.5366973234008237,,1.5392951194583795,,2.511512022849323,,1.577532091674682,,1.5841432360248349,,,,2.74601518459089,,3.7115588547190224,2.43,2.4784691276394613,,2.070262453444723,,2.340281071943963,,2.298565647542465,,2.3349192273056287,,2.2748242078749485,,2.463970477342837,,1.854849550565124,,1.855066684422852,,1.8544417840638103,,1.854832006962419,,1.5117287155995751,,2.4456385533943186,,1.408671743118301,,1.1863331872576968,,1.573570251588262,,,,,
2012-04,12,2013-04,0.0698114757632391,0.01689502596204767,0.006427877046342012,0.026922593640964554,,,0.1605108834387669,0.1331047095061009,0.1331047093910199,0.1331047094749303,0.1331047095043158,0.1021475327825077,0.1298663694726411,0.1123768075434514,0.12367457010092,0.1301694671031979,0.1234338748253344,0.1279618188324401,0.0,0.3162821328630216,,0.0,,0.0750458889069197,0.0753492937463123,0.1620382379794556,0.0788691785494586,0.079518941255195,0.1404233279428229,0.194080634167277,0.0419711829909218,,,2013-04,2012-04,1.7382413087934576,,,,,1.6128964404738984,,1.6158042612058756,,2.677619870657246,,1.657645456826199,,1.664921871209283,,,,3.070982472848478,,3.7115588547190224,2.43,2.611554194986668,,2.184965755841126,,2.466849974599763,,2.431727145300086,,2.4612351834072683,,2.405696933139026,,2.628436301562457,,1.9904231521772795,,1.990640574933183,,1.9900148428878008,,1.9904055852213949,,1.6154204419674332,,2.517157365523517,,1.4258047645370686,,1.1928373203426756,,1.6009164911537164,,,,,
2012-05,1,2012-06,0.22483512778197037,0.13013829980395095,0.10457393322239816,0.14558737821433998,,,0.1819697240508501,0.1293475550300351,0.1292340987878533,0.1295893706371408,0.129372286842452,0.1170622107433915,0.204151744422243,0.1664657091942128,0.2051233770096372,0.1898833668047261,0.2038266012964128,0.1877992955293724,0.2040816326530636,0.0700590553865931,,0.2044989775051187,,0.1374639184733991,0.1377918664628243,0.1982106911911427,0.1415329742978471,0.1425364629966095,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-06,2012-05,3.477344573235009,,,,,3.408550727190677,,3.408889387917375,,3.471281851809632,,3.412752702646904,,3.4137889712715466,,,,3.3389440192612043,,3.492063492063519,2.4833333333333334,3.477416975272728,,3.4384998893681247,,3.478420347175412,,3.4626825073431537,,3.477081211033199,,3.4605303578701854,,3.454510357818604,,3.400169234909859,,3.400052072510134,,3.4004189496569226,,3.4001947746107737,,3.3874825780068964,,3.4987760012922564,,3.400985810124229,,3.374586358859822,,3.4169395475764746,,,,,
2012-05,2,2012-07,0.49904627826658593,0.41103140818744177,0.38636965579679294,0.42650590424461793,,,0.4797215857189389,0.4326948780323376,0.4326744587612116,0.432735669011002,0.4326992205182139,0.4207574005129022,0.499858393800545,0.4675527825784781,0.5003608928318412,0.4916994600980032,0.4991676338148069,0.4893540311723002,-0.1018329938900275,0.2450967457949437,,0.2044989775051187,,0.4395268473595642,0.4398574682366734,0.5041142534800237,0.443969500273783,0.4444726747208258,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-07,2012-05,3.1545741324921344,,,,,3.6446299237927535,,3.645310530036263,,3.774193133498485,,3.653426099951798,,3.6549840377287626,,,,3.3743648405610096,,3.492063492063519,2.4833333333333334,3.775951625337886,,3.7035760995704847,,3.7774767765111177,,3.752750949257945,,3.7749016173536702,,3.748171276048776,,3.732190297223184,,3.6291798854276713,,3.629041394402549,,3.629472242583174,,3.629209962389775,,3.6041492281680343,,3.796533510660666,,3.6076451366268554,,3.555752553465572,,3.639600354151886,,,,,
2012-05,3,2012-08,-0.08195456529126774,-0.16433956416593523,-0.18821488556469593,-0.148698157023986,,,-0.1191933989854617,-0.1614458476977329,-0.1614491149143181,-0.1614397268395024,-0.1614451697089659,-0.1732687360740609,-0.0876320856064028,-0.1158877436081436,-0.0872937501666064,-0.0923028711999368,-0.0883702379191795,-0.0947196498212421,-0.1019367991844988,-0.1016170786169867,,0.2044989775051187,,-0.1424131745290288,-0.1421162612980698,-0.0765391161446405,-0.1379243041054113,-0.1375630383782579,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-08,2012-05,3.266596417281362,,,,,3.71514439051741,,3.716133844999871,,3.913300088942838,,3.728609224962309,,3.730543551881359,,,,3.4869570160733034,,3.492063492063519,2.4833333333333334,3.9035248423990856,,3.801696462901503,,3.905403724414734,,3.8754393638618407,,3.9017059124227615,,3.8683416273083866,,3.826901478873885,,3.679918870918807,,3.6797769191649135,,3.6802177275992727,,3.6799496666823215,,3.642601140668457,,3.930037518130338,,3.655369148306166,,3.57867628756441,,3.7035839407089473,,,,,
2012-05,4,2012-09,-0.38921945523930135,-0.46637846241259184,-0.4893138765955907,-0.4507130055745967,,,-0.2913381320111065,-0.3293547968270346,-0.3293552871527773,-0.3293539351805474,-0.3293546975698816,-0.3411521331066626,-0.3909760854843698,-0.4159886578650889,-0.3906932714472957,-0.3931033518726712,-0.3916622384710576,-0.3955447037370451,-0.1020408163265207,-0.2642541940009479,,0.2044989775051187,,-0.4408357500372599,-0.4405512368063272,-0.374553395663384,-0.4363426280475446,-0.436014438484212,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-09,2012-05,3.379091869060223,,,,,3.4760047276592934,,3.477287610047042,,3.74272517515652,,3.494109011695743,,3.4963801174533087,,,,3.431468304040916,,3.492063492063519,2.4833333333333334,3.7158661837035,,3.588203407410913,,3.718036151974919,,3.685617055884469,,3.713336108563353,,3.675991142641849,,3.743050689839212,,3.556687894876181,,3.5565456023997903,,3.556987291587836,,3.556718757163837,,3.507161630486044,,3.744160497430192,,3.389835002174798,,3.289532235775373,,3.4542062325327456,,,,,
2012-05,5,2012-10,0.04472800250258699,-0.027832358844892297,-0.04982679824035635,-0.012140888199555111,,,-0.0080517472597348,-0.0422656321174451,-0.0422657029160884,-0.0422655156284011,-0.0422656181618778,-0.054057984107978,0.0399922011808198,0.0177414556019553,0.0402429615048595,0.0399297053241251,0.0393709830625372,0.0374809258737648,0.3064351378958108,0.0941205010202161,,0.2044989775051187,,-0.0054586540330507,-0.005177549404277,0.0609494180923546,-0.0009655534636008,-0.0006444121844792,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-10,2012-05,3.4773445732350123,,,,,3.252294462628686,,3.253864837907065,,3.5871866249244864,,3.27499990046602,,3.277597867163709,,,,3.3106334443092904,,3.492063492063519,2.4833333333333334,3.5386777514870538,,3.388232502648421,,3.541103548141499,,3.508415638698364,,3.5355090705192445,,3.496272730492384,,3.516078599402974,,3.294767438158303,,3.2946254324126367,,3.295066197999994,,3.2947982368090782,,3.2331862328658048,,3.5718264901608814,,3.1432276461081035,,3.0204940478301,,3.223644611640094,,,,,
2012-05,6,2012-11,0.05825066035372778,-0.01005172911752722,-0.031004061397636076,0.0055565921994505385,,,0.0434119803362848,0.0126193484761321,0.0126193384017845,0.0126193637620486,0.0126193503880364,0.0008279071630874,0.0562098839392832,0.0363821497071767,0.0564348130577857,0.0578759394594674,0.0556501339711705,0.0554301181648735,-0.3054989816700604,0.2255379143998559,,0.2044989775051187,,0.0147220850117003,0.0150023568261151,0.0811681795669629,0.0192150295792657,0.0195347430568211,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-11,2012-05,2.7282266526757954,,,,,2.834053609845765,,2.835905800879665,,3.23612997815884,,2.8612876882585487,,2.864204054181178,,,,3.109037302858231,,3.492063492063519,2.4833333333333334,3.162052475610896,,2.991740974400956,,3.164701364923564,,3.133617711677612,,3.1583182133299754,,3.1189980630516483,,3.1263432457039717,,2.874191641147088,,2.874050203230563,,2.8744892002791547,,2.874222316364439,,2.8007395818583847,,3.1971854324419726,,2.6999833262126796,,2.556282561975442,,2.796098564391107,,,,,
2012-05,7,2012-12,0.08497558410614214,0.02046859331469164,0.0005646359816821184,0.03597300233249637,,,0.1153219049164139,0.0876082689827961,0.0876082674568121,0.0876082709162302,0.0876082692431643,0.075816988076233,0.0814643400035378,0.0637871885906283,0.08166651430282,0.0845828576389717,0.0809603961407942,0.0821482428111941,0.1021450459652628,0.2832903719088864,,0.2044989775051187,,0.0435422251027027,0.0438223060323341,0.1099996928066209,0.048035112166662,0.0483545455011701,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2012-12,2012-05,2.4033437826541464,,,,,2.448824286560192,,2.4509563589529706,,2.917715780577052,,2.4805584678018944,,2.483791248302846,,,,2.9689466249051426,,3.492063492063519,2.4833333333333334,2.8145521431942724,,2.626684424720956,,2.817399810485685,,2.789415958523028,,2.810312772598225,,2.772345045026744,,2.8137333283938237,,2.5339550642729973,,2.5338140925718635,,2.5342516412662377,,2.533985638304708,,2.448675074223564,,2.8531751148356332,,2.291658676522126,,2.128201812916184,,2.4032630816939293,,,,,
2012-05,8,2013-01,1.5134262804360026,1.4528570975170763,1.4342634835886854,1.4679648325603187,,,1.5296384942868644,1.5046959634511394,1.5046959631153078,1.5046959636622073,1.504695963489452,1.4929047102604935,1.5224755760645912,1.5067150659491222,1.5226573616481849,1.526808304106431,1.522021939159191,1.5243919861238668,1.3265306122449028,1.629358830587444,,0.2044989775051187,,1.487762363387747,1.488042402278943,1.5542232092963275,1.492255234411207,1.4925746139531877,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2013-01,2012-05,1.9507186858316328,,,,,2.158295179239862,,2.160703100386602,,2.693063114035516,,2.1944633236780886,,2.1980086786411013,,,,2.820198150690304,,3.492063492063519,2.4833333333333334,2.558053191911046,,2.3547619780134363,,2.5610773998889145,,2.537355570168456,,2.5533661522593234,,2.5178865544767626,,2.5644723456406933,,2.260244184146153,,2.2601035884258147,,2.26053996964991,,2.260274676600131,,2.1633227050265305,,2.58743477115307,,1.96649328221942,,1.784898128636661,,2.092943707770974,,,,,
2012-05,9,2013-02,0.0989772509852272,0.04253647489610575,0.025496462856843052,0.056958725993270565,,,0.2194176000653672,0.1969690874870874,0.1969690873252896,0.19696908748238,0.1969690874956841,0.1851778391107846,0.1213159240562571,0.1072658518981309,0.1214793867414952,0.1266546925982366,0.1209075819847864,0.1242628594924536,0.1007049345417954,0.1495964509695069,,0.2044989775051187,,0.089490691459149,0.0897707213406696,0.1559525363179819,0.0939835584950664,0.0943029278641885,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2013-02,2012-05,1.7400204708290754,,,,,1.935746871069796,,1.93843474869382,,2.53739196138104,,1.9764135871600308,,1.9802767644061487,,,,2.65781900361868,,3.492063492063519,2.4833333333333334,2.367173140580558,,2.149923530795144,,2.370358854235689,,2.351971463822862,,2.362077341742629,,2.3300931200550283,,2.473888854961399,,2.147043968653332,,2.146903528404932,,2.14733942672316,,2.1470744273614857,,2.03822043846234,,2.373653731937791,,1.6966322537890333,,1.498226802221052,,1.8374269084874162,,,,,
2012-05,10,2013-03,-0.03370895086484038,-0.08530383015548273,-0.10033711634062523,-0.07208847749539685,,,-0.0220614894327683,-0.042265362360037,-0.0422653624868875,-0.0422653623887633,-0.0422653623556742,-0.0540566098214415,0.0147332525591682,0.0022101530535167,0.0148802405564429,0.0208958440712633,0.014365684211658,0.0185338910943885,0.1006036217303663,0.1062981170880261,,0.2044989775051187,,-0.0144927933592402,-0.0142127653711823,0.0519693460371732,-0.0099999272538291,-0.0096805597872535,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2013-03,2012-05,1.7382413087934576,,,,,1.8167598595465264,,1.819729763949616,,2.485781527646354,,1.8619560854045,,1.866140285459807,,,,2.6618636591217983,,3.492063492063519,2.4833333333333334,2.277569822267996,,2.047731117422192,,2.280903065709811,,2.26868253622044,,2.272102617967228,,2.2444074786350416,,2.346525677155336,,1.999470464132092,,1.999330226650574,,1.999765495319504,,1.9995008788405055,,1.878784876225411,,2.2345033951071547,,1.505985547358553,,1.2927091215947826,,1.6599606740048185,,,,,
2012-05,11,2013-04,0.05517835083569622,0.008354384184072722,-0.004640346477541607,0.020257959707627782,,,0.120218457940372,0.1020347818266165,0.1020347817149295,0.102034781797708,0.1020347818301078,0.0902435346144833,0.1102008169080344,0.0990409342894892,0.1103329907520918,0.1170279084892081,0.1098699511846807,0.1147005149537613,0.0,0.1735948558118916,,0.2044989775051187,,0.0833140499490927,0.0835940775450365,0.1497762760249176,0.0878069158458763,0.088126282959574,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2013-04,2012-05,1.7382413087934576,,,,,1.901587525712457,,1.9048450278046385,,2.6392809146734955,,1.951397927463374,,1.955911128487768,,,,2.8400793733146514,,3.492063492063519,2.4833333333333334,2.3902805397258207,,2.148800143742112,,2.3937526450304567,,2.388365436432047,,2.384468927189136,,2.3616823405244585,,2.469565092079959,,2.103545401284474,,2.1034050205980277,,2.103840733476827,,2.103575847030029,,1.9707238927200024,,2.2909147080656393,,1.5144657473610088,,1.2880087889350522,,1.680554907876949,,,,,
2012-05,12,2013-05,0.11106380978207703,0.07006251620483374,0.05941150230613344,0.08007950062234236,,,0.1060241790591083,0.0896586991199556,0.0896586990197584,0.0896586990935567,0.0896586991230423,0.0778674520364342,0.1695506550071041,0.159607677309245,0.1696695076819221,0.1769032260579138,0.1692528271000314,0.1746144215905117,-0.2010050251256334,0.2866362108191556,,0.2044989775051187,,0.1447692503343142,0.1450492778499752,0.2112315018874601,0.1492621161855911,0.1495814832342492,0.1593260301702849,0.1932599423466869,0.0431292636935468,,,2013-05,2012-05,1.3265306122448874,,,,,1.8408462008888176,,1.844386540489943,,2.6461770268081333,,1.8951981032427525,,1.9000337654709945,,,,2.924376981503045,,3.492063492063519,2.4833333333333334,2.354569882205664,,2.103037802742528,,2.358162225895338,,2.3601682605317538,,2.3484559893692194,,2.331154435583729,,2.3688643264231377,,1.9865287034550885,,1.9863884835511096,,1.986823697152395,,1.9865591143111652,,1.841860334182776,,2.1955340727666495,,1.3782718071175888,,1.1413524849459646,,1.5543026778884683,,,,,
2012-06,1,2012-07,0.4996282623179982,0.42503413680555757,0.40822610107339913,0.4333704361612162,,,0.4871085481181106,0.4337223615645857,0.4338537102907672,0.4334816691704565,0.4337115939451773,0.4283039275979134,0.4997784442167811,0.4713204631523214,0.5102097452693788,0.4974700246688434,0.5088386007331257,0.4949136759158198,-0.1018329938900275,0.2450967457949437,,0.2040816326530636,,0.4463872164703698,0.4466031412591457,0.5055495090228047,0.4496802659698234,0.4505823900869221,0.164186253341934,0.1924321869903731,0.0427462381895858,,,2012-07,2012-06,3.154574132492133,,,,,3.720664822895826,,3.720887786242384,,3.781755644437876,,3.7240652168058808,,3.724996747702822,,,,3.5128128331973305,,3.1578947368421346,2.48,3.775796458697061,,3.746410825253003,,3.786567791645169,,3.773412790982997,,3.785151951545695,,3.770773112249591,,3.7627135586246174,,3.7075871283453727,,3.707722758680924,,3.70733859003724,,3.70757600973101,,3.701992068245192,,3.77564138127897,,3.698615691212496,,3.6812597594680385,,3.707223731136005,,,,,
2012-06,2,2012-08,-0.08117788848485785,-0.1500157714603692,-0.16657827780598577,-0.14141109416113104,,,-0.1128441676052769,-0.1618800260771224,-0.161856323272265,-0.1619206834500037,-0.1618818947885624,-0.1680605832211777,-0.0876722357144735,-0.1133777138038075,-0.0783572259476964,-0.0850632426096437,-0.0796017903468991,-0.0877317468834958,-0.1019367991844988,-0.1016170786169867,,0.2040816326530636,,-0.1369789146530153,-0.1367325712732432,-0.0759062635049072,-0.1326088797991911,-0.1321777093574975,0.164186253341934,0.1924321869903731,0.0427462381895858,,,2012-08,2012-06,3.266596417281362,,,,,3.796879349035765,,3.797358524239189,,3.921530907000512,,3.8048245721217433,,3.806205002365648,,,,3.625555802000692,,3.1578947368421346,2.48,3.903327731104802,,3.847181271018997,,3.923800404554953,,3.903654281140743,,3.921088297119683,,3.898236326060855,,3.864054628242059,,3.7579132787717535,,3.758073608369098,,3.7576223663148696,,3.757900212682239,,3.745892635069234,,3.909926217079725,,3.761266484360376,,3.726691661462642,,3.7788222033491157,,,,,
