scope,sample,h,case,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_rmse,yy_mae,yy_bias,mm_rmse,mm_mae,mm_bias
independent_plus_bridge,2024_plus_targets,1,exante,TARGET_ML,32,31,31,31,0.3916444449562669,0.3033739980953919,0.08120116790857183,0.3162235999350127,0.2535396450124298,0.06490220538894016
independent_plus_bridge,2024_plus_targets,1,exante,TARGET_FX_ML,32,31,31,31,0.3889838410702107,0.3014753386561061,0.09826758503601028,0.3146268860634687,0.2511031841323302,0.08165862401882862
independent_plus_bridge,2024_plus_targets,1,exante,TARGET_U_FX_ML,32,31,31,31,0.3897005939558665,0.30259618817249573,0.1008813680517759,0.31461953012831134,0.2510646891258032,0.08421778662899465
independent_plus_bridge,2024_plus_targets,1,exante,BVAR_U_FX,32,31,31,31,0.43743875564166756,0.3332601839511746,-0.09443791537188954,0.354707808468304,0.29933311411653923,-0.10729182986025508
independent_plus_bridge,2024_plus_targets,1,exante,RF_U_FX,32,31,31,31,0.3369443023368338,0.25428349720682636,0.052336862458599816,0.2710287746591772,0.22987916213960208,0.03655119036342164
independent_plus_bridge,2024_plus_targets,1,exante,NAIVE,32,31,31,31,0.7303632441395981,0.5273075212939443,0.416116481262838,0.6595226535511791,0.4695149391854672,0.39458174965700904
independent_plus_bridge,2024_plus_targets,1,exante,INDEPENDENT_BRIDGE,32,31,31,31,0.3650457444440382,0.2839532790874732,0.009063234976523652,0.32110666804571025,0.2588708274581824,-0.0058565348920189475
independent_plus_bridge,2024_plus_targets,1,conditional,TARGET_ML,32,31,31,31,0.3226277228622047,0.25871218031953086,0.06674081590379458,0.3162235999350127,0.2535396450124298,0.06490220538894016
independent_plus_bridge,2024_plus_targets,1,conditional,TARGET_FX_ML,32,31,31,31,0.320947447738981,0.25619551657637685,0.08381212570947778,0.3146268860634687,0.2511031841323302,0.08165862401882862
independent_plus_bridge,2024_plus_targets,1,conditional,TARGET_U_FX_ML,32,31,31,31,0.3209777894349056,0.25617280608905413,0.08642328421995975,0.31461953012831134,0.2510646891258032,0.08421778662899465
independent_plus_bridge,2024_plus_targets,1,conditional,BVAR_U_FX,32,31,31,31,0.3612679497694941,0.3051648224955365,-0.1089561094559473,0.354707808468304,0.29933311411653923,-0.10729182986025508
independent_plus_bridge,2024_plus_targets,1,conditional,RF_U_FX,32,31,31,31,0.2766073651492949,0.23462029547118646,0.037936332898369264,0.2710287746591772,0.22987916213960208,0.03655119036342164
independent_plus_bridge,2024_plus_targets,1,conditional,NAIVE,32,31,31,31,0.6687891391633186,0.4779552244153852,0.40148069128172326,0.6595226535511791,0.4695149391854672,0.39458174965700904
independent_plus_bridge,2024_plus_targets,1,conditional,INDEPENDENT_BRIDGE,32,31,31,31,0.32721080152939375,0.2638899485268055,-0.0052851226938790625,0.32110666804571025,0.2588708274581824,-0.0058565348920189475
independent_plus_bridge,2024_plus_targets,3,exante,TARGET_ML,34,31,31,31,0.6761455210116123,0.5501269099859093,0.29568208670327445,0.3085350831027372,0.26214855497552375,0.08529762992607155
independent_plus_bridge,2024_plus_targets,3,exante,TARGET_FX_ML,34,31,31,31,0.6664352077985598,0.550618884477401,0.34493452502655086,0.30633539298646484,0.2557694972416092,0.10280214386438942
independent_plus_bridge,2024_plus_targets,3,exante,TARGET_U_FX_ML,34,31,31,31,0.6664445278412691,0.5549919758832935,0.3532405966858528,0.30717044792422743,0.2569704553272539,0.10564321320590164
independent_plus_bridge,2024_plus_targets,3,exante,BVAR_U_FX,34,31,31,31,0.7457935562243551,0.5429126578665492,-0.3651306481382998,0.3320477636923663,0.2914505190092712,-0.1376446557191325
independent_plus_bridge,2024_plus_targets,3,exante,RF_U_FX,34,31,31,31,0.6736836307233194,0.4873534991762085,0.2750335800734032,0.2958449083803686,0.2428045873726846,0.08702861078280495
independent_plus_bridge,2024_plus_targets,3,exante,NAIVE,34,31,31,31,1.535875269297725,1.2727906714695598,1.220799163346219,0.6595226535511791,0.4695149391854672,0.39458174965700904
independent_plus_bridge,2024_plus_targets,3,exante,INDEPENDENT_BRIDGE,34,31,31,31,0.5465251115875537,0.4583236595378725,0.018256947425044846,0.28494343340880435,0.22884182241086523,0.006164948340479695
