origin,model,level,gap,phi,rho,gamma,sd_eta,sd_eps,sd_e,n,status
2023-02,TARGET_ML,1.1270276963443409,0.6335645134526839,0.5522573272042172,0.9863789003353354,[],0.0716341130810022,0.23632678770593896,0.5482791620478353,384,converged
2023-02,TARGET_FX_ML,1.08491700229107,0.6895800502721362,0.5504329991740164,0.9865582985270157,[-0.003403195944215384],0.06899626837966111,0.24132917816016525,0.5467895540951467,384,converged
2023-02,TARGET_U_FX_ML,1.0819635279459638,0.7104327527810239,0.5519678746075418,0.9872151654286014,"[-0.0918846321824821, -0.0026397401113131365]",0.06773224338353981,0.2404328632766055,0.5472259837156566,384,converged
2023-03,TARGET_ML,1.0199483144065282,0.19401185387203573,0.5514328831844767,0.9844827312634765,[],0.07077848864609092,0.21870134658644216,0.5579696408759309,385,converged
2023-03,TARGET_FX_ML,0.9816030958784099,0.23153744763112333,0.5495048769295455,0.9849335355575366,[-0.0032922207344693046],0.0677511969366124,0.2244795463055761,0.5564468787644543,385,converged
2023-03,TARGET_U_FX_ML,0.9829656018937524,0.20221258528284952,0.5511836700040375,0.9858967218911215,"[-0.10689869554656956, -0.002415526197762206]",0.06606732891334229,0.22494035950952984,0.5561592282881991,385,converged
2023-04,TARGET_ML,0.8984152909288852,-0.000953114764855309,0.5483601788008613,0.9839637123289584,[],0.06607391588758317,0.22651446338647957,0.5574130523926549,386,converged
2023-04,TARGET_FX_ML,0.8645892250976774,0.027175270931282705,0.546348993089531,0.9844106407394576,[-0.003352504782419213],0.06317304711314808,0.23187072230294237,0.5559255501908944,386,converged
2023-04,TARGET_U_FX_ML,0.8693353728803321,0.019648986020071646,0.5482936976969753,0.9852540792943542,"[-0.11038355326281761, -0.0024353887706537376]",0.06189366547147428,0.2313533511167568,0.5558673690709391,386,converged
2023-05,TARGET_ML,0.7517744388148538,-0.18166879236149458,0.5463540332746565,0.9837994635611599,[],0.05879895816622824,0.24755817983472986,0.5522648078260138,387,converged
2023-05,TARGET_FX_ML,0.7235770385400779,-0.16268326338176256,0.5440788788979816,0.9840741064106029,[-0.0035649750919780564],0.05648559511603027,0.2514855562353288,0.5510047307550737,387,converged
2023-05,TARGET_U_FX_ML,0.7304625335940971,-0.1692148575749954,0.5460870848811897,0.9846575194537224,"[-0.11063623717675493, -0.0026281804848333093]",0.05588308938620207,0.24978013990786535,0.5513006105146796,387,converged
2023-06,TARGET_ML,0.6984208336647999,-0.17568809023475151,0.546962128725509,0.9836920118276895,[],0.05640509160755643,0.2553450639934396,0.5484798156354967,388,converged
2023-06,TARGET_FX_ML,0.6726251383113613,-0.15457805137703465,0.5446651015869254,0.9839013887912735,[-0.003609019134757303],0.054305484931477556,0.25868845366039384,0.5473685741737464,388,converged
2023-06,TARGET_U_FX_ML,0.6792259895969467,-0.169126714069961,0.5462777137301335,0.9842691181283882,"[-0.07053784088538113, -0.003007181045848335]",0.05409265150221812,0.25646084347803244,0.5482608767126509,388,converged
2023-07,TARGET_ML,0.6595187863019187,-0.159244030084018,0.5476656299039661,0.9835433964647398,[],0.05495986389520235,0.2604186364587639,0.5455474700424671,389,converged
2023-07,TARGET_FX_ML,0.635069159368373,-0.13108519190042878,0.5454597656977364,0.9837165754991449,[-0.0035644042723119657],0.05298004961561499,0.26344063955641983,0.5445287899590509,389,converged
2023-07,TARGET_U_FX_ML,0.640736115539939,-0.12851443667071044,0.5469797086560715,0.9840620273331143,"[-0.06561154559224822, -0.003002888520736108]",0.052807885350561384,0.26134613163490894,0.5453863800108452,389,converged
2023-08,TARGET_ML,0.6343979221609727,-0.1257822524476256,0.5482804126559899,0.983407646741903,[],0.05426689892264291,0.26226509547240107,0.5440175019100086,390,converged
2023-08,TARGET_FX_ML,0.6106882198456175,-0.09788421295042293,0.5461318680918585,0.9835739800294917,[-0.0035345265708843945],0.05231940571466516,0.26519538089318706,0.5430182351693945,390,converged
2023-08,TARGET_U_FX_ML,0.6165339528418362,-0.10571934357965465,0.5475575748877554,0.9838978254626617,"[-0.06703670148054904, -0.002964445395396158]",0.05215899235648373,0.2631759527291273,0.5438403955639073,390,converged
2023-09,TARGET_ML,0.6200304655504345,-0.08482783561140934,0.5485176469730408,0.9833283962759206,[],0.05403930358465441,0.26248111786822237,0.5431094516932625,391,converged
2023-09,TARGET_FX_ML,0.5964247367854434,-0.05527825805889273,0.5463456025017156,0.9834982742364313,[-0.003518347107546074],0.05206381808777768,0.265510710582131,0.5420623579539064,391,converged
2023-09,TARGET_U_FX_ML,0.6030757860848103,-0.06847586590672831,0.5478696467383999,0.9838284529110064,"[-0.06803538941097827, -0.0029404396339096804]",0.05193470935523071,0.2633413317246121,0.5429585998519486,391,converged
2023-10,TARGET_ML,0.5478184380739872,-0.21693024368545294,0.5505770159589953,0.9824493649085156,[],0.0527397369500345,0.2671878850245612,0.541789868243017,392,converged
2023-10,TARGET_FX_ML,0.5274923873462284,-0.19275726334270502,0.5485370416831036,0.9826903324037445,[-0.003370164496078729],0.050708640839806036,0.27013984526766416,0.5407850803810305,392,converged
2023-10,TARGET_U_FX_ML,0.5288589840970601,-0.1918134029951518,0.5490460077533983,0.9827712480716153,"[-0.015704671068846904, -0.0032351245878596475]",0.050667851797057094,0.26952243532053505,0.5410887571208002,392,converged
2023-11,TARGET_ML,0.518512493879774,-0.1837889477389914,0.5514121198666156,0.9821579342764872,[],0.05221254487052569,0.269761590358269,0.5394847908250766,393,converged
2023-11,TARGET_FX_ML,0.49944456010062893,-0.16310102009762223,0.5493589122259522,0.982417099895659,[-0.0033454354437532476],0.05016273793271951,0.27273124619318634,0.5384577090182169,393,converged
2023-11,TARGET_U_FX_ML,0.5006323162227887,-0.1636797826401376,0.5498034464644893,0.9824902523357717,"[-0.014569902018769253, -0.003221074332091411]",0.05011782266931977,0.2721930215103251,0.5387232260597602,393,converged
2023-12,TARGET_ML,0.496777900951218,-0.14709560645216638,0.5520751138365053,0.9819045235539985,[],0.05201958219587698,0.2707461026215866,0.5382825646386507,394,converged
2023-12,TARGET_FX_ML,0.47890562235971007,-0.1300415709171673,0.550018770205785,0.9821995504511687,[-0.0033464085753630623],0.04991759177114479,0.27374249811450563,0.537249660127028,394,converged
2023-12,TARGET_U_FX_ML,0.4804765822981479,-0.13370630146045748,0.5504908486166977,0.9822759404726219,"[-0.01676806835202909, -0.003203102548620373]",0.049893763099965724,0.273078708524284,0.5375592858411037,394,converged
2024-01,TARGET_ML,0.44181794159540827,-0.23215703640550367,0.5539093291259201,0.9808337753633586,[],0.052540165804735736,0.2726195271819076,0.537254860563177,395,converged
2024-01,TARGET_FX_ML,0.42737661326243526,-0.22290145775819528,0.5517209322972558,0.981349648337791,[-0.0034229488313256085],0.04992500401919716,0.2762644765688648,0.5359938630777005,395,converged
2024-01,TARGET_U_FX_ML,0.4279233797847148,-0.22178845048585605,0.5519478311585023,0.9813881239267974,"[-0.0071121713117796165, -0.0033622210960805505]",0.04989804053831327,0.2760041599666031,0.5361286563198202,395,converged
2024-02,TARGET_ML,0.4404091761503807,-0.11657840246428354,0.5543973662256645,0.9808172661985645,[],0.052781672957380406,0.2712023861654243,0.5352241826334266,396,converged
2024-02,TARGET_FX_ML,0.42702012773552595,-0.10941189173797758,0.5522211821755061,0.9813675217297766,[-0.0034041979010688253],0.050110563343169656,0.27485336883782446,0.5339811527220518,396,converged
2024-02,TARGET_U_FX_ML,0.42759593930643225,-0.11008821055691373,0.5524185362303419,0.9814045149087833,"[-0.007508390551252977, -0.0033400720695589783]",0.050086261883346576,0.27460278048512965,0.5340948839423716,396,converged
2024-03,TARGET_ML,0.42882309494050475,-0.08283120413583742,0.5547212330521228,0.980610754037585,[],0.053040043945627134,0.27043857155783496,0.5347206113638158,397,converged
2024-03,TARGET_FX_ML,0.4171289042223548,-0.07862176955543712,0.5525169456298854,0.9812428166302858,[-0.0034205861376388406],0.05019014852846407,0.2742960790840505,0.5334141098130273,397,converged
2024-03,TARGET_U_FX_ML,0.4179078226718131,-0.08034754905979649,0.5529041775832001,0.9812922418157208,"[-0.008585581992913415, -0.003345455887644754]",0.05018182532589006,0.2739101406199913,0.5336353856598148,397,converged
2024-04,TARGET_ML,0.41814153545710675,-0.06161431540917334,0.5547256128112412,0.9804172537559603,[],0.05329429264994338,0.26983692184398433,0.5341159035975304,398,converged
2024-04,TARGET_FX_ML,0.40824536043708076,-0.0601092351791403,0.5525179266300181,0.9811403670619561,[-0.0034391116472250616],0.050246656912314024,0.27393635302943203,0.5327400509547121,398,converged
2024-04,TARGET_U_FX_ML,0.4088601939131089,-0.059580274717339676,0.5527283672550313,0.9811836302283962,"[-0.008140286075144457, -0.003370694586336928]",0.05021089346846431,0.2736680686756723,0.5328944238055673,398,converged
2024-05,TARGET_ML,0.4354547273248545,0.0287364571124432,0.5541621405873284,0.9812462411170394,[],0.05173786887660759,0.2714111033579359,0.5331325435934959,399,converged
2024-05,TARGET_FX_ML,0.4252545152946621,0.025666475041594007,0.5519653160583194,0.9817389883029625,[-0.003308608370533745],0.04932821670259,0.27462976384392523,0.5320526122356418,399,converged
2024-05,TARGET_U_FX_ML,0.4324012816397958,-0.0017224941855272097,0.553669925778079,0.9821050350436942,"[-0.08635450116842358, -0.0025727519353928225]",0.04926437519160617,0.2724244270963552,0.5327654660406487,399,converged
2024-06,TARGET_ML,0.39402794207048775,-0.0822606447280736,0.5543824341138598,0.9798328847433133,[],0.05433907875708317,0.26730894235220987,0.5340076737982017,400,converged
2024-06,TARGET_FX_ML,0.3903629435828153,-0.10410503390967138,0.5520181751920106,0.9809174656933369,[-0.0036176524957036178],0.05044635015457915,0.2725733883820855,0.5322465773325604,400,converged
2024-06,TARGET_U_FX_ML,0.39541955570343684,-0.09106624483213374,0.5537473966701245,0.9812728071868279,"[-0.0798403674883692, -0.002956121820505766]",0.050298627222224376,0.27050341352646207,0.5329605599880564,400,converged
2024-07,TARGET_ML,0.21227353450205702,-0.07552627537726811,0.5618300552186551,0.957969093865116,[],0.09876624577647898,0.1952161216053402,0.5526813328575644,401,converged
2024-07,TARGET_FX_ML,0.3407403386852509,-0.21388840625443767,0.5514795585684521,0.9795198046265841,[-0.00412054719385463],0.05274683394110324,0.2702174719405375,0.5332720836540342,401,converged
2024-07,TARGET_U_FX_ML,0.34436282735617185,-0.20151823036105218,0.5530222589912595,0.9798956725652642,"[-0.07225726017471691, -0.0035388857810080766]",0.052357072930913746,0.2688521013697392,0.5337290463223848,401,converged
2024-08,TARGET_ML,0.3530832382123354,-0.034628217540202864,0.5541813951714458,0.9781868568439014,[],0.057676411312931136,0.26199374480240833,0.5355608170377993,402,converged
2024-08,TARGET_FX_ML,0.363802779380592,-0.07308682351328182,0.5517589768203502,0.9803791647534087,[-0.003794380659047169],0.05113616051775807,0.2706658960152642,0.5328194317134637,402,converged
2024-08,TARGET_U_FX_ML,0.36710696930138664,-0.0773810620337708,0.553287877432197,0.9806998303339491,"[-0.07102900397355183, -0.0032231001631709694]",0.05095416023344183,0.2689398522998058,0.5334416407084239,402,converged
2024-09,TARGET_ML,0.37026434277988696,0.022994269067420862,0.554232073440071,0.9794320148861438,[],0.05475526889779473,0.26552307516063395,0.5338227065140542,403,converged
2024-09,TARGET_FX_ML,0.37703393975479926,-0.005324661353074779,0.5517227163003421,0.9809324192128266,[-0.003630601437615472],0.0500555427851259,0.2715911918617841,0.5318812469324681,403,converged
2024-09,TARGET_U_FX_ML,0.37816934670033775,-0.0018605471589080852,0.5528130592719069,0.9810994386616296,"[-0.041985450250939915, -0.003303678518518762]",0.04999853646754503,0.270248209006555,0.5324832507210421,403,converged
2024-10,TARGET_ML,0.3371990618641162,-0.04268985809306157,0.5539458700547731,0.9777242327380857,[],0.05861590970633301,0.25963577646215685,0.5350684211317535,404,converged
2024-10,TARGET_FX_ML,0.3548566808382005,-0.07720003312433837,0.5515972918656007,0.9803642129900628,[-0.003771076592928848],0.051025962989527225,0.2697807395380935,0.5318929124200762,404,converged
2024-10,TARGET_U_FX_ML,0.3557875423542313,-0.07531599608528014,0.5526352137941308,0.9805310988413676,"[-0.040061953588777, -0.0034704353387935856]",0.05097058995413807,0.2685524629999023,0.5324776031538534,404,converged
2024-11,TARGET_ML,0.3406748358717091,-0.01333264699598001,0.5540736150397256,0.9782242464576375,[],0.05738453439843284,0.2605750803774826,0.5345349483789441,405,converged
2024-11,TARGET_FX_ML,0.35736820155123405,-0.04704575268185943,0.551700818538516,0.9805678853489953,[-0.003721818578833722],0.050592142939113106,0.2695561039712138,0.5317187122411262,405,converged
2024-11,TARGET_U_FX_ML,0.3584593622337993,-0.049228719776131524,0.5527898471205653,0.980742262618157,"[-0.04226116280470147, -0.003395516216987482]",0.05049739233658596,0.26826903007898717,0.5323009014454453,405,converged
2024-12,TARGET_ML,0.3244542164577761,-0.028519569534779972,0.5539614587977326,0.9774317371866834,[],0.05913155875919869,0.2577763240616223,0.5347197439774467,406,converged
2024-12,TARGET_FX_ML,0.3469164191363053,-0.06321725717341226,0.5516068862091823,0.9803716627686887,[-0.0037680476053719983],0.05088769604816024,0.2688460664327328,0.5312807158265223,406,converged
2024-12,TARGET_U_FX_ML,0.34718885742259437,-0.055754244026963586,0.5526714556028398,0.980525497114428,"[-0.03921515621435439, -0.003471432124989035]",0.050800235971334366,0.2676305358807749,0.5318421786919934,406,converged
2025-01,TARGET_ML,0.2380737355616998,-0.0661400693425691,0.5558348843856754,0.9676907421701499,[],0.08018443138699481,0.22530649975263434,0.5429724244327861,407,converged
2025-01,TARGET_FX_ML,0.3128947461559851,-0.13711936587874995,0.5513681961371091,0.9794278690082412,[-0.003888145279985284],0.05264600063121734,0.26689451754181714,0.5313377154884101,407,converged
2025-01,TARGET_U_FX_ML,0.3135277733352685,-0.13968473532898745,0.5523562853640638,0.9796092810430896,"[-0.03686799507725689, -0.003610421328929158]",0.05248579794600429,0.26590426031173475,0.531809182703514,407,converged
2025-02,TARGET_ML,0.25858573824717,-0.04561882520718942,0.5534042156604626,0.9726139086744386,[],0.06973760582236598,0.2422187911752426,0.5395692269154616,408,converged
2025-02,TARGET_FX_ML,0.3098893855691138,-0.08913089661968487,0.5507410930384825,0.9795728354689781,[-0.003912433295063364],0.0521123151840439,0.2675155808542546,0.5321450764890259,408,converged
2025-02,TARGET_U_FX_ML,0.31007654133115176,-0.08516036076487982,0.5516968398210882,0.979731312403114,"[-0.03828522418557579, -0.003625069503162916]",0.05198897807141114,0.2664536165962688,0.5326408477788602,408,converged
2025-03,TARGET_ML,0.2545530630977664,-0.0281936867310328,0.553263979623503,0.9726028170911523,[],0.06967167335302456,0.24209645689936615,0.538791278661503,409,converged
2025-03,TARGET_FX_ML,0.30474373903675994,-0.06874739068979363,0.5505785072502999,0.9795178106164493,[-0.003921605945352781],0.05214601577645931,0.26727494078441366,0.5313916225159545,409,converged
2025-03,TARGET_U_FX_ML,0.3040957047449825,-0.05836245718930656,0.5516768382997106,0.9796367252600711,"[-0.03781802704560813, -0.00363938178746454]",0.05211098517040181,0.2660859845331145,0.5319408228201234,409,converged
2025-04,TARGET_ML,0.25193999575245896,-0.015763944136536336,0.5533410326691354,0.972592118660326,[],0.06959778511377686,0.24170371055122292,0.53815352939153,410,converged
2025-04,TARGET_FX_ML,0.3005166054878338,-0.052249229867573466,0.5506507271976614,0.9794769616404118,[-0.003922983802207418],0.052171557360116444,0.26679725075165517,0.5307815291816279,410,converged
2025-04,TARGET_U_FX_ML,0.3002781540319886,-0.055349262275580235,0.5516380471823735,0.9796115090929765,"[-0.03756021935754324, -0.0036408915444449937]",0.05211172021585233,0.26564598370657466,0.5313154005529133,410,converged
2025-05,TARGET_ML,0.18134037357307312,-0.04829988766978511,0.5581178293559297,0.9629491714515402,[],0.08875103925885813,0.20830287251477936,0.5459744995411324,411,converged
2025-05,TARGET_FX_ML,0.2651807460496486,-0.11591683207176948,0.5509533238444491,0.978169669053465,[-0.00389515387311871],0.055189947967318874,0.26224719456663254,0.5316575969735673,411,converged
2025-05,TARGET_U_FX_ML,0.2638550049445414,-0.11233384523825246,0.5533280135278618,0.9784373197478664,"[-0.08652359972821866, -0.003226719212376311]",0.05524960425309542,0.25927679721833363,0.5328954491843462,411,converged
2025-06,TARGET_ML,0.23492578106612239,0.017565567883485025,0.554155892159188,0.9700365524949807,[],0.07488245928090725,0.23179121415644385,0.5400587967136995,412,converged
2025-06,TARGET_FX_ML,0.28807498347269467,-0.0008154576830656235,0.5506196998763941,0.9792156481142527,[-0.003979634988459531],0.05263845218429997,0.2650521001468132,0.5305284086655048,412,converged
2025-06,TARGET_U_FX_ML,0.28714100865618064,-0.0042038078897884135,0.5528555403805783,0.9794067114444379,"[-0.08326268206838415, -0.0033338211217308835]",0.05288754301247672,0.2618877378010101,0.5318702992925117,412,converged
2025-07,TARGET_ML,0.23215335089563127,0.014676205660451816,0.5545164054876942,0.9692038978701629,[],0.07654259123124546,0.22739134157094232,0.5411022250726087,413,converged
2025-07,TARGET_FX_ML,0.28260815114305005,0.00012343244738521235,0.5505788105905549,0.9790224329778221,[-0.003966514555638468],0.05308190329686361,0.26309911097881183,0.5310182777639663,413,converged
2025-07,TARGET_U_FX_ML,0.28313473873852285,-0.00951835325031594,0.5528704670737133,0.9792869405920047,"[-0.08303399602132161, -0.0033256648825365624]",0.053154657462294745,0.2601298310900198,0.5322909404585998,413,converged
2025-08,TARGET_ML,0.23844383590542095,0.013875301738879612,0.5541829146695878,0.970689758663805,[],0.07340596808953379,0.23254810963400543,0.5391090537616496,414,converged
2025-08,TARGET_FX_ML,0.28090786108167665,0.0025761470010615527,0.550834307175552,0.9791028501887897,[-0.00396317226649625],0.052775182613405636,0.26332635048356584,0.5302940204775972,414,converged
2025-08,TARGET_U_FX_ML,0.28200975481132623,-0.006127639216764245,0.5530742195337952,0.9793675089337223,"[-0.0819232494134698, -0.003334919022430355]",0.05288232391286692,0.26033133799737274,0.5315823206225645,414,converged
2025-09,TARGET_ML,0.24951708716360071,0.022744637307231915,0.5536855558969707,0.9726405104904274,[],0.06914783680293053,0.23903663055917737,0.5366598867924774,415,converged
2025-09,TARGET_FX_ML,0.2829589077138453,0.012289003209628963,0.550869589096242,0.9792753853632471,[-0.003975717870736792],0.052413829970132025,0.2633345952450248,0.5295166389560175,415,converged
2025-09,TARGET_U_FX_ML,0.2849617710599895,0.003556771749606301,0.5530013854859499,0.9795431948987998,"[-0.07963138495838817, -0.003370015623989709]",0.05238618908084953,0.26070426496346577,0.5307265493655795,415,converged
2025-10,TARGET_ML,0.20321593338651595,-0.037318759868028066,0.5554759512601725,0.9672116000945319,[],0.080202283668652,0.22005360338299246,0.541143846707825,416,converged
2025-10,TARGET_FX_ML,0.25162701151121797,-0.07077159662339425,0.5505153036900821,0.9782175962585814,[-0.0038865752838458546],0.0547444754338512,0.25980236783187416,0.5302343365772092,416,converged
2025-10,TARGET_U_FX_ML,0.25437808341688317,-0.07593637449712828,0.5528585505172133,0.9786205197170604,"[-0.0838149929114134, -0.0032541390366989664]",0.05448300892230863,0.2572875863431945,0.5313485992075421,416,converged
2025-11,TARGET_ML,0.2449295896946897,0.03118443950380858,0.5536519053249686,0.972619373031595,[],0.06909279478729723,0.23727397304004583,0.5369524508846817,417,converged
2025-11,TARGET_FX_ML,0.2733911906777006,0.03353548706844005,0.5507243921549276,0.9790664650488862,[-0.004017759338955754],0.05272905412349007,0.26141175601690164,0.5299078183306107,417,converged
2025-11,TARGET_U_FX_ML,0.2764082184179246,0.02477908635453801,0.5528833614748312,0.9794144347697509,"[-0.08070935210425792, -0.0034070663765621402]",0.05257251804112921,0.2588611681670562,0.5310648277165287,417,converged
2025-12,TARGET_ML,0.19061727621153834,-0.04152396077798806,0.5562880855420272,0.9658351139852664,[],0.08269812786075008,0.21341517508464922,0.5428296826511969,418,converged
2025-12,TARGET_FX_ML,0.2344146559604925,-0.06407525442981174,0.5505236508480104,0.9776438482373357,[-0.0037775222989408163],0.056062313546073154,0.2561377150556167,0.531391197373649,418,converged
2025-12,TARGET_U_FX_ML,0.2391697057703447,-0.07302670450353566,0.5529877492959953,0.9782235507260306,"[-0.08609242888754795, -0.0031457747087324335]",0.05539787470174342,0.25404966508036864,0.5324028291642066,418,converged
2026-01,TARGET_ML,0.15856807047299468,-0.060768533932765816,0.5569034634385616,0.9645758815311604,[],0.08492379482521746,0.2099307183634249,0.542885142845447,419,converged
2026-01,TARGET_FX_ML,0.20523057869564865,-0.08731131762487895,0.5504248206511715,0.9765852627259483,[-0.003589500926118819],0.05848087803904741,0.2533110368232032,0.531456118587362,419,converged
2026-01,TARGET_U_FX_ML,0.2114599159011607,-0.09525574257529283,0.5530588066317949,0.9773896364741496,"[-0.08711356122780338, -0.0029684866510859484]",0.057272600564330686,0.25193564191947554,0.5322478083048546,419,converged
2026-02,TARGET_ML,0.1203055860334509,-0.0828688484323652,0.5565289216271043,0.9642195882094274,[],0.08540763788121794,0.20998686218961038,0.544037054254369,420,converged
2026-02,TARGET_FX_ML,0.15235997055149986,-0.09831676316580232,0.5508065926179865,0.9722399774470459,[-0.0031366311459358827],0.06797495646753621,0.2400062489221527,0.5363771614144853,420,converged
2026-02,TARGET_U_FX_ML,0.17605003574808833,-0.1196432705679493,0.5527478986056928,0.9763388672132366,"[-0.08758954958649577, -0.00272869756387705]",0.05962556595848401,0.24941574893534804,0.5341830018707538,420,converged
2026-03,TARGET_ML,0.10772825430346958,-0.061512585186147106,0.5568928784759191,0.9636204358574563,[],0.0864503541893379,0.20821377558340562,0.5436239632398395,421,converged
2026-03,TARGET_FX_ML,0.13946994328423312,-0.06942927601232356,0.5508602816212664,0.9722005092628868,[-0.003054655492482062],0.06814758541590202,0.23991648236013766,0.535579294610749,421,converged
2026-03,TARGET_U_FX_ML,0.1604842030979227,-0.08793378393483647,0.5529123593448955,0.9757334731625823,"[-0.08791258936397661, -0.0026105222565792905]",0.061003043708079595,0.24763400599087643,0.5338149321134856,421,converged
2026-04,TARGET_ML,0.1900075781103882,0.06612314190418703,0.552800693048317,0.9703700607582944,[],0.07296488896152785,0.23075206821830294,0.5385040629160583,422,converged
2026-04,TARGET_FX_ML,0.21108681801806425,0.09180549977621985,0.5492895593902302,0.9774823048320815,[-0.0036695571331596738],0.055730285265118834,0.2575804488304457,0.5308777731104815,422,converged
2026-04,TARGET_U_FX_ML,0.21614046239612808,0.0831246370043907,0.5518694104739894,0.9780625679423571,"[-0.08498729958322575, -0.003052969624157353]",0.05508730783057068,0.25539498045385167,0.5318914508139332,422,converged
2026-05,TARGET_ML,0.21307708598955644,0.07651343274983005,0.5515238391226761,0.9732313031498142,[],0.06663100940499714,0.24170711954108362,0.5348302868860187,423,converged
2026-05,TARGET_FX_ML,0.2242155288243495,0.0991765373238167,0.5489525600464257,0.9781912994228467,[-0.0037916539582952173],0.053843325322687305,0.26063720376803634,0.5291931017374862,423,converged
2026-05,TARGET_U_FX_ML,0.22855537801679351,0.09368048819747393,0.5513522134618891,0.9786580089471213,"[-0.085356767143949, -0.0031623539838570823]",0.05349260486593631,0.25810301230881316,0.5303676139948222,423,converged
2026-06,TARGET_ML,0.20378927487257315,0.027930040522903855,0.5519140510905078,0.9725215238253349,[],0.06815281629672651,0.23849521674225563,0.5348926953474151,424,converged
2026-06,TARGET_FX_ML,0.213777174881222,0.042553645533845,0.5491501875306871,0.9778165010296377,[-0.0037247026864766926],0.05474955794661531,0.25850915146218045,0.529038160147079,424,converged
2026-06,TARGET_U_FX_ML,0.21796762338656028,0.04084454531848465,0.5516840233279422,0.9783168639749789,"[-0.08723662342040112, -0.003080848877059249]",0.054281221198606025,0.2561424136611213,0.5301309631316985,424,converged
2026-07,TARGET_ML,0.15246429298406083,-0.06795060004381294,0.5524165556147178,0.9696661094157402,[],0.07407764301131875,0.2279688209390692,0.5377556826152531,425,converged
2026-07,TARGET_FX_ML,0.15478713031311098,-0.06283750924800743,0.5492597301935679,0.9722513729653293,[-0.003273651288889154],0.06710149310972399,0.2397640997006518,0.5345202693017372,425,converged
2026-07,TARGET_U_FX_ML,0.17561579347094608,-0.08186540646598746,0.5511473318614557,0.9770885450463738,"[-0.08938473799993324, -0.0028622914591226747]",0.057286967981095116,0.2512576033505118,0.5316484909643678,425,converged
2008-01,TARGET_ML,0.25998180967642864,0.2522385534403521,0.5339463822170577,0.9813887794117939,[],0.011091394455685152,0.36605589000514727,0.5743238172970508,203,converged
2008-02,TARGET_ML,0.2659037479716457,0.5820479138208938,0.5411412602516562,0.9812385693316573,[],0.004297872883957531,0.3721736831175156,0.5697316761743904,204,converged
2008-03,TARGET_ML,0.2652702903512183,0.26451689886883084,0.5416676593739518,0.9812516032199633,[],0.005390690780456427,0.3682860017401118,0.5704837674488495,205,converged
2008-04,TARGET_ML,0.2645872434747851,0.08109112713017927,0.5428387507464079,0.9812556277127447,[],0.005714504138989329,0.3660197584713846,0.570012525942968,206,converged
2008-05,TARGET_ML,0.2645503659757853,0.08358522630831307,0.5426537986638074,0.9812525289890294,[],0.005045585512697395,0.3656894462515868,0.568463448133634,207,converged
2008-06,TARGET_ML,0.2645541081652003,0.10765084233108416,0.5430636356121439,0.9812649931124888,[],0.004247326913056551,0.3650661016517257,0.5670824910582342,208,converged
2008-07,TARGET_ML,0.26358315163692025,-0.06296239756250605,0.5425428143905012,0.9812326028279591,[],0.005223940059043306,0.36305551854270146,0.5663226482067044,209,converged
2008-08,TARGET_ML,0.26372747308813355,0.04213887480987428,0.5429981057205048,0.9812496340519854,[],0.004352875075965933,0.36244971695073136,0.5646721892409663,210,converged
2008-09,TARGET_ML,0.26328692803715203,0.0005085330532777071,0.5421235152849109,0.9812154243274097,[],0.004215106971277935,0.3624105655936383,0.5615760522517006,211,converged
2008-10,TARGET_ML,0.2631193090735546,0.02083399812568114,0.5421875835835356,0.9812107955446019,[],0.003552995263893932,0.3615905026267921,0.560269998678856,212,converged
2008-11,TARGET_ML,0.26248345467032164,-0.08517658294888804,0.5423507772384705,0.9811759667904317,[],0.0037786637041030617,0.3625081800949442,0.5546441018271947,213,converged
2008-12,TARGET_ML,0.26103406557261927,-0.2808747408227829,0.5423151587691706,0.9811103511138236,[],0.004897054445217738,0.3637189326822732,0.553744029961231,214,converged
2009-01,TARGET_ML,0.26072085102880477,-0.1806572660401663,0.5423736766563558,0.9810951030365491,[],0.004752153874852203,0.3635128021675265,0.5520380300199842,215,converged
2009-02,TARGET_ML,0.2614018603829943,-0.050417631969402354,0.5407371900793627,0.9810140745089768,[],0.0019559652741399677,0.36507468097522544,0.5533966390172279,216,converged
2009-03,TARGET_ML,0.26094320885626854,-0.07459739956058276,0.5396809725294391,0.9810175862947124,[],0.002515498413674852,0.36585434029820485,0.5508513969662926,217,converged
2009-04,TARGET_ML,0.26103728161301115,0.04848957124358627,0.5368466120636011,0.9809957043017244,[],0.0003157512274313754,0.36648266810252444,0.5494185924320657,218,converged
2009-05,TARGET_ML,0.26030500003235185,-0.08238176503235883,0.5375972940451739,0.980997799540959,[],0.002685919758690619,0.3641849563473841,0.5493363473864514,219,converged
2009-06,TARGET_ML,0.25943586332209223,-0.10954859884927007,0.5375323249238888,0.9810159688197321,[],0.004004856166081436,0.3634932536015356,0.5480106001602091,220,converged
2009-07,TARGET_ML,0.25722311878867815,-0.2131930986481218,0.5379724471589546,0.9810584594246795,[],0.006173980980225038,0.3623013443479265,0.5469232994228277,221,converged
2009-08,TARGET_ML,0.2535769376488624,-0.31452661444250424,0.5385780111060422,0.9811262885553487,[],0.008191858465524685,0.3628462869992683,0.5459450523544948,222,converged
2009-09,TARGET_ML,0.25409743458107736,-0.1459184463507045,0.5375492250775923,0.9810814206046202,[],0.007743096170608484,0.3629739794340374,0.5434049273915005,223,converged
