period,actual,recombined_4way,food_pred,fuel_pred,core_admin_pred
2023-01,6.010137581462716,0.9699541075611509,2.4495563952037385,-0.2878943705557998,0.7120326156003417
2023-02,0.6147540983606703,1.3175508558355986,2.2421716084225163,1.890084456749276,1.096667434298188
2023-03,0.13577732518668117,0.721601742032294,1.8865285392489965,-2.552304576097546,0.6188897622276242
2023-04,-0.20338983050848247,1.3304126589823804,2.6562943295445605,-2.4377247440228054,1.2153499088510518
2023-05,0.27173913043478937,1.0955921132202766,2.3477191875013887,-0.7819472480040813,0.9130557239605578
2023-06,0.3387533875338855,0.42289786299447163,0.7427871178675057,-0.8482169844342101,0.4110457229801645
2023-07,0.47265361242405657,0.2504458430985768,0.34466704462831227,-1.3221847473352153,0.2996134611831889
2023-08,0.20161290322580072,0.010776300625142121,-0.291754199088198,-0.8309648284770073,0.11180741269323231
2023-09,-0.7377598926894713,-0.04680582053284335,-0.7688088452692157,-0.48185306720876075,0.1251456830329526
2023-10,0.06756756756756133,0.03469764227733488,-0.7635557487226625,-0.9983935148233114,0.24907187988818846
2023-11,0.06752194463199857,0.12412583320420034,-0.3265133357748895,-0.5517412228010427,0.2492187193896281
2023-12,-0.4048582995951344,0.002611592148298994,-0.5575935190531242,3.0281551183388093,-0.011768246336583799
2024-01,1.4905149051490652,0.5151196448467045,0.06708668140963624,0.2152753060837116,0.6231358245909804
2024-02,0.26702269692922,0.07886997848798324,-0.3940321121825697,0.26675250186164245,0.17071633983377948
2024-03,0.13315579227697327,-0.042938408798564795,-0.6267261493045377,0.7575470827740632,0.0454580677872263
2024-04,0.6648936170212671,-0.013354281860211675,-1.101244938599855,0.939665944763424,0.17504652593138306
2024-05,0.0,0.046857735339932705,-1.2527830529915414,0.841434470132605,0.28704459579948116
2024-06,-0.26420079260238705,0.08718640233868918,-1.0994774670795433,0.6078770906440318,0.31549491576973343
2024-07,0.6622516556291425,0.23997022380072752,-0.40470333779873324,-0.3922049430455986,0.4042159000763487
2024-08,0.263157894736854,-0.06191720720632948,-0.918864608583825,0.22215283944935565,0.10699615398761272
2024-09,-0.3937007874015741,-0.11359376665536938,-0.35886161846776315,1.2936457067059048,-0.12351962852643088
2024-10,0.32938076416337836,0.22222860844599607,-0.3092759630763429,0.21674747494547003,0.3349775873154004
2024-11,0.06565988181221893,0.2134758870941634,0.3089671872662024,-0.18636216814616768,0.21083406891091502
2024-12,-0.2624671916010568,0.10586885132966911,0.6354288336762459,1.0407888868940833,-0.047314448287666275
2025-01,1.3157894736842035,1.028341241879815,1.1603438612794346,0.1741951312951355,1.0379361875441326
2025-02,0.1948051948051921,0.17248161251497351,0.4218292158094284,-1.2391617233758858,0.18173741469669982
2025-03,0.06480881399870686,0.07760786084597317,0.24059245317959232,-0.8526769765372217,0.08399064858454769
2025-04,-0.12953367875648825,0.8142084901961911,2.348546573730399,-0.15271728121492847,0.5319154580951059
2025-05,0.5188067444876765,0.19216407804216548,0.40861958305225465,0.1309709728455902,0.14903434410863445
2025-06,0.2580645161290418,0.1445871007124877,0.3365853146885822,0.7724027030131035,0.07635466053589259
2025-07,0.45045045045044585,0.24086412951423983,0.5253844572863577,1.255668934588528,0.1360397737518137
2025-08,0.06406149903908087,0.23347136135245916,0.36474668569512675,0.6080935960612273,0.1892197133596708
2025-09,-0.5761843790012655,-0.021584032958696334,0.3547356900776241,0.1786312755423056,-0.11004167428147847
2025-10,0.5151320025756467,0.1386205197674682,0.1360676121825487,-0.09470923581180801,0.1494150323916279
2025-11,-0.32030749519538215,0.0013856332889184333,0.07973529580680076,0.042504832421350024,-0.017006368063022952
2025-12,-0.25706940874036244,-0.021856349759298954,0.3040590355950011,0.1700503174156569,-0.09927933663176203
2026-01,0.8376288659793785,0.8529545282494002,1.1099288737221822,0.324685126217521,0.8217743765016869
2026-02,-0.06389776357826893,0.03338543623306658,-0.06092460320785897,-0.23325667104895004,0.06506693679165822
2026-03,0.5754475703324768,-0.07261136866801882,-0.2410188810253623,-0.07574789505439973,-0.036825275425120554
2026-04,0.4450095359186168,0.19362850803815101,0.07343505633675383,0.31510953788601215,0.21373216642255644
2026-05,0.18987341772152,0.02290777445062611,-0.2922526474435355,-0.9046158981350252,0.1303822456695295
2026-06,-0.31585596967782514,0.0676578736344074,-0.6946930558125233,0.6095447571056527,0.20521694584867486
2026-07,0.6337135614702172,0.17984262512342974,-0.9303667039562974,1.5379459379570566,0.35516567487273343
