model,omitted_period,n,reference_rmse,candidate_rmse,relative_rmse_gain
TARGET_SHARED,2020-06,89,0.41941529755146656,0.41790319880570415,0.0036052541588015297
TARGET_SHARED,2020-07,89,0.420191960990069,0.4190977868542538,0.002603986361940591
TARGET_SHARED,2020-08,89,0.42027835601570396,0.41912998494881964,0.0027324059172854076
TARGET_SHARED,2020-09,89,0.41964148139724305,0.41878447130904256,0.0020422435011595574
TARGET_SHARED,2020-10,89,0.420289414171003,0.4190448699040849,0.002961160155253717
TARGET_SHARED,2020-11,89,0.420055829932072,0.4188778170586383,0.0028044197687345784
TARGET_SHARED,2020-12,89,0.41841515193065487,0.41732779418442945,0.0025987532746081232
TARGET_SHARED,2021-01,89,0.41731184857448544,0.41685974983767127,0.0010833594549460868
TARGET_SHARED,2021-02,89,0.41959286260200945,0.4182926127178292,0.0030988369919284775
TARGET_SHARED,2021-03,89,0.42026211719812856,0.41905517295249817,0.0028718844650501563
TARGET_SHARED,2021-04,89,0.4194966426390018,0.41851269032282273,0.002345554686657758
TARGET_SHARED,2021-05,89,0.418478792189829,0.41676653367419214,0.004091625543738764
TARGET_SHARED,2021-06,89,0.41990504035221954,0.4187191379829152,0.002824215609104286
TARGET_SHARED,2021-07,89,0.4186008172488332,0.41769166952184755,0.002171872795091123
TARGET_SHARED,2021-08,89,0.41725988958381316,0.4141877779471975,0.007362585557120882
TARGET_SHARED,2021-09,89,0.41888748555452116,0.41717373556704773,0.004091194047501245
TARGET_SHARED,2021-10,89,0.4192713829259161,0.41804390718191126,0.0029276401729085855
TARGET_SHARED,2021-11,89,0.4171715165934454,0.41603859264513665,0.002715726992964518
TARGET_SHARED,2021-12,89,0.418449773071089,0.41794110019312947,0.0012156127466058653
TARGET_SHARED,2022-01,89,0.42028664184132264,0.41830249493098165,0.004720937362292177
TARGET_SHARED,2022-02,89,0.4177726884456281,0.41777260925408805,1.8955652736352135e-07
TARGET_SHARED,2022-03,89,0.41318906156425267,0.41309248217893424,0.00023374138936016475
TARGET_SHARED,2022-04,89,0.40505029957815597,0.4074068974315074,-0.0058180375518934735
TARGET_SHARED,2022-05,89,0.42028303729749306,0.4168068729449756,0.008271007973269406
TARGET_SHARED,2022-06,89,0.41972132938710377,0.4189405690243635,0.001860187481728337
TARGET_SHARED,2022-07,89,0.42015437495609564,0.41859102072272364,0.0037209043307840917
TARGET_SHARED,2022-08,89,0.41958006947636056,0.4183802307221194,0.002859618083715487
TARGET_SHARED,2022-09,89,0.4148180674485476,0.41368178821247936,0.0027392231082344898
TARGET_SHARED,2022-10,89,0.3197867130986118,0.31310360670380305,0.020898636875972598
TARGET_SHARED,2022-11,89,0.4176796041592494,0.41727013744877345,0.0009803368572428584
TARGET_SHARED,2022-12,89,0.42026290267664757,0.4189453587520175,0.003135046934284791
TARGET_SHARED,2023-01,89,0.40296262658064075,0.4045193153291784,-0.003863109494165684
TARGET_SHARED,2023-02,89,0.420229966958315,0.4191390719670159,0.0025959476407528825
TARGET_SHARED,2023-03,89,0.41979672494912573,0.4184537247429948,0.0031991678979718108
TARGET_SHARED,2023-04,89,0.4124151509251561,0.4101872602367357,0.005402058298349832
TARGET_SHARED,2023-05,89,0.42022561058940905,0.41910302271543903,0.0026713932841824217
TARGET_SHARED,2023-06,89,0.4193536090330634,0.4182066120818033,0.002735154596391398
TARGET_SHARED,2023-07,89,0.42011981356151445,0.4190928849741384,0.002444370758594827
TARGET_SHARED,2023-08,89,0.41928378705852537,0.4185555711033249,0.0017368092391771839
TARGET_SHARED,2023-09,89,0.41756412389983394,0.41709375012320954,0.0011264707614997427
TARGET_SHARED,2023-10,89,0.4198071689241805,0.4183277171395631,0.0035241222497669478
TARGET_SHARED,2023-11,89,0.42027000101879836,0.41912301052148815,0.002729175279058027
TARGET_SHARED,2023-12,89,0.4193395441318545,0.4182520882620562,0.0025932585777228567
TARGET_SHARED,2024-01,89,0.41595694214914314,0.41473838014001724,0.0029295388191621363
TARGET_SHARED,2024-02,89,0.4202814927893528,0.4190856806446138,0.0028452648171646278
TARGET_SHARED,2024-03,89,0.4202111139340466,0.4191160232592609,0.0026060488132580995
TARGET_SHARED,2024-04,89,0.4199312270072481,0.41885948547835894,0.0025521834528172693
TARGET_SHARED,2024-05,89,0.41971443640140027,0.4181660006555996,0.0036892601528716318
TARGET_SHARED,2024-06,89,0.41865646479744106,0.4172855139116343,0.0032746440126514287
TARGET_SHARED,2024-07,89,0.41707110644856454,0.4166174799618266,0.0010876478368416764
TARGET_SHARED,2024-08,89,0.41960256515271627,0.41818855263820803,0.0033698852960862835
TARGET_SHARED,2024-09,89,0.4202362496091427,0.41906600555994755,0.00278472894778492
TARGET_SHARED,2024-10,89,0.42021136638472745,0.4191461389662431,0.0025349800212426388
TARGET_SHARED,2024-11,89,0.4202801526412135,0.41914523802052933,0.002700376435936569
TARGET_SHARED,2024-12,89,0.41905396025863934,0.41798873992040064,0.0025419646137725405
TARGET_SHARED,2025-01,89,0.4198793093534417,0.4188805780774488,0.002378615125214978
TARGET_SHARED,2025-02,89,0.42007624200847327,0.41896082940620427,0.002655262285093718
TARGET_SHARED,2025-03,89,0.42021975116470384,0.4190284700203292,0.0028349004088285
TARGET_SHARED,2025-04,89,0.4191768916386103,0.4178627412588755,0.003135073535656119
TARGET_SHARED,2025-05,89,0.4195326494018781,0.41866411007691556,0.002070254427637086
TARGET_SHARED,2025-06,89,0.4201942480003772,0.41912441713749116,0.0025460388093772046
TARGET_SHARED,2025-07,89,0.4202890302486624,0.41912718552068423,0.002764394605518805
TARGET_SHARED,2025-08,89,0.42028628724075384,0.41914547354044007,0.0027143728809316814
TARGET_SHARED,2025-09,89,0.42009951624484654,0.4189808724525736,0.002662806666078099
TARGET_SHARED,2025-10,89,0.419389732022151,0.4186614682639053,0.00173648447408159
TARGET_SHARED,2025-11,89,0.4189737806105335,0.4179083015310899,0.0025430686328175023
TARGET_SHARED,2025-12,89,0.4202888734971607,0.41913760736828165,0.00273922580747743
TARGET_SHARED,2026-01,89,0.420261526036291,0.41913163069739784,0.002688552886460527
TARGET_SHARED,2026-02,89,0.41987947586660646,0.4187705564425291,0.0026410422223868135
TARGET_SHARED,2026-03,89,0.4202892347969995,0.41913413823527507,0.002748337254658284
TARGET_SHARED,2026-04,89,0.4202929791950256,0.419147350799013,0.0027257852324985565
TARGET_SHARED,2026-05,89,0.4193343904448563,0.4178804174190975,0.003467335517643444
TARGET_SHARED,2026-06,89,0.41951204674247367,0.41815017127969145,0.0032463321932164613
TARGET_SHARED,2026-07,89,0.4199827575189388,0.41904689671119255,0.002228331499309344
TARGET_OWN,2019-02,89,0.42010764304855075,0.4110365136781554,0.02159239309375527
TARGET_OWN,2019-03,89,0.42015789426432565,0.41078929376353385,0.022297809058653306
TARGET_OWN,2019-04,89,0.4191897467031229,0.41013203952471117,0.021607654408652754
TARGET_OWN,2019-05,89,0.41727233915900896,0.4087078819486114,0.020524862078466044
TARGET_OWN,2019-06,89,0.42021602694934274,0.41115734119763075,0.02155721145972378
TARGET_OWN,2019-07,89,0.4202764413014783,0.41109697691276087,0.02184149166270466
TARGET_OWN,2019-08,89,0.4202826410962219,0.41111185237324427,0.021820527012625268
TARGET_OWN,2019-09,89,0.4191792942090844,0.41072768914836705,0.020162267500984266
TARGET_OWN,2019-10,89,0.4193131567915026,0.41087544054720676,0.020122708070644646
TARGET_OWN,2019-11,89,0.42003200305762134,0.41094976986204773,0.021622717148835124
TARGET_OWN,2019-12,89,0.4198359660795065,0.4111259030519824,0.020746347934075482
TARGET_OWN,2020-01,89,0.4153072380969587,0.40682982771714576,0.020412382935242168
TARGET_OWN,2020-02,89,0.420292995648092,0.4112089600135445,0.021613578452669535
TARGET_OWN,2020-03,89,0.4199418369230324,0.4102168299967133,0.0231579853952526
TARGET_OWN,2020-04,89,0.42010818755208623,0.4111854878826727,0.021239052067527964
TARGET_OWN,2020-05,89,0.41961905071812056,0.4099237997746772,0.023104887461261048
TARGET_OWN,2020-06,89,0.41941529755146656,0.40814824099848074,0.026863723423448227
TARGET_OWN,2020-07,89,0.420191960990069,0.411145955593475,0.021528268592477473
TARGET_OWN,2020-08,89,0.42027835601570396,0.4112356962879196,0.021515882505846795
TARGET_OWN,2020-09,89,0.41964148139724305,0.4107976084138876,0.02107483024297019
TARGET_OWN,2020-10,89,0.420289414171003,0.4111668929630602,0.02170533185075929
TARGET_OWN,2020-11,89,0.420055829932072,0.4112221062705211,0.021029879916151795
TARGET_OWN,2020-12,89,0.41841515193065487,0.4096008554337646,0.021065911347185273
TARGET_OWN,2021-01,89,0.41731184857448544,0.4085418895188594,0.021015360780154646
TARGET_OWN,2021-02,89,0.41959286260200945,0.4108778668932086,0.02077012381658927
TARGET_OWN,2021-03,89,0.42026211719812856,0.41117446334445334,0.021623775928847122
TARGET_OWN,2021-04,89,0.4194966426390018,0.4106908756940571,0.02099126917810057
TARGET_OWN,2021-05,89,0.418478792189829,0.4103893089298176,0.01933068870152399
TARGET_OWN,2021-06,89,0.41990504035221954,0.410677720264884,0.021974778106010784
TARGET_OWN,2021-07,89,0.4186008172488332,0.4098013245200168,0.021021202936605032
TARGET_OWN,2021-08,89,0.41725988958381316,0.4075869504478456,0.02318204883200159
TARGET_OWN,2021-09,89,0.41888748555452116,0.40900411234024003,0.02359433870696226
TARGET_OWN,2021-10,89,0.4192713829259161,0.41103295970240955,0.019649381186032988
TARGET_OWN,2021-11,89,0.4171715165934454,0.4081868668008767,0.02153706433731606
TARGET_OWN,2021-12,89,0.418449773071089,0.41101468680338127,0.017768168956431962
TARGET_OWN,2022-01,89,0.42028664184132264,0.4110035446682529,0.022087538001206664
TARGET_OWN,2022-02,89,0.4177726884456281,0.4079362159288583,0.023545034869003834
TARGET_OWN,2022-03,89,0.41318906156425267,0.4068786236901705,0.015272519195430934
TARGET_OWN,2022-04,89,0.40505029957815597,0.3927709053630892,0.030315726782217722
TARGET_OWN,2022-05,89,0.42028303729749306,0.4094521789139427,0.02577039143239046
TARGET_OWN,2022-06,89,0.41972132938710377,0.4107032993915876,0.021485755819664165
TARGET_OWN,2022-07,89,0.42015437495609564,0.4111936357669765,0.021327254274230767
TARGET_OWN,2022-08,89,0.41958006947636056,0.4109482266751298,0.020572575842325747
TARGET_OWN,2022-09,89,0.4148180674485476,0.3986018830471932,0.03909228086687866
TARGET_OWN,2022-10,89,0.3197867130986118,0.32355238828980676,-0.011775583652951171
TARGET_OWN,2022-11,89,0.4176796041592494,0.40710095636241006,0.025327183064476344
TARGET_OWN,2022-12,89,0.42026290267664757,0.41117605868173407,0.021621808484735494
TARGET_OWN,2023-01,89,0.40296262658064075,0.38891415704566856,0.034862959014787975
TARGET_OWN,2023-02,89,0.420229966958315,0.410640938076447,0.022818527082384743
TARGET_OWN,2023-03,89,0.41979672494912573,0.41115013840028336,0.020597079574382615
TARGET_OWN,2023-04,89,0.4124151509251561,0.40549212334207607,0.016786550075936546
TARGET_OWN,2023-05,89,0.42022561058940905,0.4110154374008593,0.02191721055656648
TARGET_OWN,2023-06,89,0.4193536090330634,0.41077883109044994,0.02044760736025386
TARGET_OWN,2023-07,89,0.42011981356151445,0.4111579396745793,0.0213317096638741
TARGET_OWN,2023-08,89,0.41928378705852537,0.4111201378375091,0.019470462424240442
TARGET_OWN,2023-09,89,0.41756412389983394,0.41006500113707456,0.017959212330603158
TARGET_OWN,2023-10,89,0.4198071689241805,0.410904772586678,0.0212059178510845
TARGET_OWN,2023-11,89,0.42027000101879836,0.4107406732324985,0.022674299291406186
TARGET_OWN,2023-12,89,0.4193395441318545,0.41055611429723005,0.020945865844368416
TARGET_OWN,2024-01,89,0.41595694214914314,0.4084724851940174,0.01799334545651632
TARGET_OWN,2024-02,89,0.4202814927893528,0.41121234085457326,0.02157875635824158
TARGET_OWN,2024-03,89,0.4202111139340466,0.4112373315208653,0.021355414256343908
TARGET_OWN,2024-04,89,0.4199312270072481,0.4105981137485119,0.02222533752788791
TARGET_OWN,2024-05,89,0.41971443640140027,0.4104857912888924,0.02198791442970982
TARGET_OWN,2024-06,89,0.41865646479744106,0.40931212524134575,0.02231982625806672
TARGET_OWN,2024-07,89,0.41707110644856454,0.4099655126813756,0.017036888092523017
TARGET_OWN,2024-08,89,0.41960256515271627,0.4102339715343609,0.022327303015761135
TARGET_OWN,2024-09,89,0.4202362496091427,0.4107919760316645,0.02247372421170757
TARGET_OWN,2024-10,89,0.42021136638472745,0.4112094874060362,0.0214222643621913
TARGET_OWN,2024-11,89,0.4202801526412135,0.41122250737465205,0.021551446599701318
TARGET_OWN,2024-12,89,0.41905396025863934,0.4102510491273176,0.02100662913646878
TARGET_OWN,2025-01,89,0.4198793093534417,0.41107180561182766,0.020976274718505272
TARGET_OWN,2025-02,89,0.42007624200847327,0.41090321569442884,0.021836574880279458
TARGET_OWN,2025-03,89,0.42021975116470384,0.4110896851200402,0.021726884610631103
TARGET_OWN,2025-04,89,0.4191768916386103,0.40981681307228957,0.022329662615062418
TARGET_OWN,2025-05,89,0.4195326494018781,0.4108535352202333,0.02068757746034422
TARGET_OWN,2025-06,89,0.4201942480003772,0.41120301517721386,0.021397800817005153
TARGET_OWN,2025-07,89,0.4202890302486624,0.4110983313386457,0.02186756790815836
TARGET_OWN,2025-08,89,0.42028628724075384,0.41123698150345656,0.021531289532921494
TARGET_OWN,2025-09,89,0.42009951624484654,0.41111248095520614,0.021392634226225837
TARGET_OWN,2025-10,89,0.419389732022151,0.4108688331608731,0.020317375964817086
TARGET_OWN,2025-11,89,0.4189737806105335,0.4097247733137494,0.022075384486605176
TARGET_OWN,2025-12,89,0.4202888734971607,0.4112284209270971,0.021557678876133357
TARGET_OWN,2026-01,89,0.420261526036291,0.41123678660378105,0.021474103322345672
TARGET_OWN,2026-02,89,0.41987947586660646,0.4106936246115786,0.021877352390394456
TARGET_OWN,2026-03,89,0.4202892347969995,0.41122663850829405,0.021562760923635516
TARGET_OWN,2026-04,89,0.4202929791950256,0.4112320922813988,0.021558501717018674
TARGET_OWN,2026-05,89,0.4193343904448563,0.41032827546286593,0.021477167595140845
TARGET_OWN,2026-06,89,0.41951204674247367,0.4106759256476797,0.021062854245561646
TARGET_OWN,2026-07,89,0.4199827575189388,0.41118902680622654,0.020938313669498054
TARGET_CHANNEL,2019-02,89,0.42010764304855075,0.413491063357384,0.015749724625700456
TARGET_CHANNEL,2019-03,89,0.42015789426432565,0.41331119815382095,0.016295531284715947
TARGET_CHANNEL,2019-04,89,0.4191897467031229,0.41245721552824766,0.01606082025580491
TARGET_CHANNEL,2019-05,89,0.41727233915900896,0.4112860759164326,0.01434617797729254
TARGET_CHANNEL,2019-06,89,0.42021602694934274,0.41368065454318037,0.015552411110084097
TARGET_CHANNEL,2019-07,89,0.4202764413014783,0.4135458688683555,0.016014631732104934
TARGET_CHANNEL,2019-08,89,0.4202826410962219,0.4136094676057052,0.015877823250351364
TARGET_CHANNEL,2019-09,89,0.4191792942090844,0.41322846846216066,0.01419637331598611
TARGET_CHANNEL,2019-10,89,0.4193131567915026,0.41334090608214946,0.014242936603877543
TARGET_CHANNEL,2019-11,89,0.42003200305762134,0.41343707710978006,0.015701008256117532
TARGET_CHANNEL,2019-12,89,0.4198359660795065,0.41359764414617556,0.014858950726840736
TARGET_CHANNEL,2020-01,89,0.4153072380969587,0.40926412969075393,0.014550934469372057
TARGET_CHANNEL,2020-02,89,0.420292995648092,0.41369708176466935,0.01569360886743254
TARGET_CHANNEL,2020-03,89,0.4199418369230324,0.4129071263781033,0.016751630645980176
TARGET_CHANNEL,2020-04,89,0.42010818755208623,0.41367387905092146,0.015315836948231465
TARGET_CHANNEL,2020-05,89,0.41961905071812056,0.4128308253387744,0.016177114379647528
TARGET_CHANNEL,2020-06,89,0.41941529755146656,0.4105258819553495,0.02119478151610865
TARGET_CHANNEL,2020-07,89,0.420191960990069,0.4137231251308877,0.015394953877602036
TARGET_CHANNEL,2020-08,89,0.42027835601570396,0.4137206389029985,0.015603271067474278
TARGET_CHANNEL,2020-09,89,0.41964148139724305,0.4133411127970548,0.01501369354433324
TARGET_CHANNEL,2020-10,89,0.420289414171003,0.41371467332844203,0.01564336531180377
TARGET_CHANNEL,2020-11,89,0.420055829932072,0.4136263915992526,0.015306151884284414
TARGET_CHANNEL,2020-12,89,0.41841515193065487,0.41179034302597584,0.01583309991072457
TARGET_CHANNEL,2021-01,89,0.41731184857448544,0.4106420330332898,0.015982808932886505
TARGET_CHANNEL,2021-02,89,0.41959286260200945,0.4132489988703891,0.015119093523851546
TARGET_CHANNEL,2021-03,89,0.42026211719812856,0.41368145716295296,0.01565846590943909
TARGET_CHANNEL,2021-04,89,0.4194966426390018,0.4132824550332484,0.014813438235549925
TARGET_CHANNEL,2021-05,89,0.418478792189829,0.4125213984140301,0.014235831987147618
TARGET_CHANNEL,2021-06,89,0.41990504035221954,0.413150946470525,0.016084812594840847
TARGET_CHANNEL,2021-07,89,0.4186008172488332,0.4123288358757837,0.01498320384148033
TARGET_CHANNEL,2021-08,89,0.41725988958381316,0.4104987550445562,0.016203653186029232
TARGET_CHANNEL,2021-09,89,0.41888748555452116,0.41195833134736015,0.01654180286142526
TARGET_CHANNEL,2021-10,89,0.4192713829259161,0.41340455048005104,0.013992923640347099
TARGET_CHANNEL,2021-11,89,0.4171715165934454,0.4090935983158219,0.01936354222739478
TARGET_CHANNEL,2021-12,89,0.418449773071089,0.4121161786776506,0.015135853335407123
TARGET_CHANNEL,2022-01,89,0.42028664184132264,0.4098928084351259,0.02473034441604005
TARGET_CHANNEL,2022-02,89,0.4177726884456281,0.4106800552768363,0.016977254293909727
TARGET_CHANNEL,2022-03,89,0.41318906156425267,0.4066141079783688,0.015912700014352743
TARGET_CHANNEL,2022-04,89,0.40505029957815597,0.40085523653417343,0.010356894065629674
TARGET_CHANNEL,2022-05,89,0.42028303729749306,0.41343043978971894,0.016304720627883906
TARGET_CHANNEL,2022-06,89,0.41972132938710377,0.4134359090515939,0.014975222595163706
TARGET_CHANNEL,2022-07,89,0.42015437495609564,0.41370717607066365,0.015344833398689972
TARGET_CHANNEL,2022-08,89,0.41958006947636056,0.41365488406287226,0.014121703685503917
TARGET_CHANNEL,2022-09,89,0.4148180674485476,0.4021483438944768,0.030542844076198117
TARGET_CHANNEL,2022-10,89,0.3197867130986118,0.32536534707339243,-0.017444858545640596
TARGET_CHANNEL,2022-11,89,0.4176796041592494,0.40871007913406854,0.021474654102959234
TARGET_CHANNEL,2022-12,89,0.42026290267664757,0.4137097369121826,0.015593015045410774
TARGET_CHANNEL,2023-01,89,0.40296262658064075,0.3933154887455802,0.02394052747998443
TARGET_CHANNEL,2023-02,89,0.420229966958315,0.4133833608842329,0.016292522219771288
TARGET_CHANNEL,2023-03,89,0.41979672494912573,0.41364071301349964,0.014664268608508335
TARGET_CHANNEL,2023-04,89,0.4124151509251561,0.4076923118398999,0.011451662419922348
TARGET_CHANNEL,2023-05,89,0.42022561058940905,0.4134906780933063,0.016026944399358034
TARGET_CHANNEL,2023-06,89,0.4193536090330634,0.413081010572609,0.014957778651095044
TARGET_CHANNEL,2023-07,89,0.42011981356151445,0.4136908902964616,0.015302594777790723
TARGET_CHANNEL,2023-08,89,0.41928378705852537,0.4134687209629112,0.013869045918540324
TARGET_CHANNEL,2023-09,89,0.41756412389983394,0.4124356378680393,0.012281912497408176
TARGET_CHANNEL,2023-10,89,0.4198071689241805,0.41301559426135875,0.016177843461382957
TARGET_CHANNEL,2023-11,89,0.42027000101879836,0.4136863790867433,0.015665219777988737
TARGET_CHANNEL,2023-12,89,0.4193395441318545,0.4126704912152122,0.015903706220812053
TARGET_CHANNEL,2024-01,89,0.41595694214914314,0.41057794738452,0.012931614356118781
TARGET_CHANNEL,2024-02,89,0.4202814927893528,0.4136565937002728,0.015763004564182448
TARGET_CHANNEL,2024-03,89,0.4202111139340466,0.41371743490545726,0.015453372872019089
TARGET_CHANNEL,2024-04,89,0.4199312270072481,0.413165650053243,0.016111154681736295
TARGET_CHANNEL,2024-05,89,0.41971443640140027,0.4129589873906607,0.016095345846714904
TARGET_CHANNEL,2024-06,89,0.41865646479744106,0.4116435040936849,0.016751110500943245
TARGET_CHANNEL,2024-07,89,0.41707110644856454,0.41205358930928754,0.0120303637957615
TARGET_CHANNEL,2024-08,89,0.41960256515271627,0.412762451217559,0.01630141115240269
TARGET_CHANNEL,2024-09,89,0.4202362496091427,0.4133783402428875,0.016319176112564393
TARGET_CHANNEL,2024-10,89,0.42021136638472745,0.41370318801972233,0.015487868452959686
TARGET_CHANNEL,2024-11,89,0.4202801526412135,0.4137123758285264,0.015627140066958867
TARGET_CHANNEL,2024-12,89,0.41905396025863934,0.4126494736625255,0.015283202650467675
TARGET_CHANNEL,2025-01,89,0.4198793093534417,0.4135877836942949,0.01498412881748068
TARGET_CHANNEL,2025-02,89,0.42007624200847327,0.41339757885735645,0.01589869286390655
TARGET_CHANNEL,2025-03,89,0.42021975116470384,0.41365314863596525,0.015626591826153446
TARGET_CHANNEL,2025-04,89,0.4191768916386103,0.412423557899587,0.016110939972439176
TARGET_CHANNEL,2025-05,89,0.4195326494018781,0.41330491482643933,0.014844457479811335
TARGET_CHANNEL,2025-06,89,0.4201942480003772,0.4136988552720882,0.015458071497168935
TARGET_CHANNEL,2025-07,89,0.4202890302486624,0.41358726519095534,0.015945610223854656
TARGET_CHANNEL,2025-08,89,0.42028628724075384,0.41372474131039505,0.015612086640838019
TARGET_CHANNEL,2025-09,89,0.42009951624484654,0.4136508929157199,0.015350227933536131
TARGET_CHANNEL,2025-10,89,0.419389732022151,0.41333814608758157,0.014429504283261285
TARGET_CHANNEL,2025-11,89,0.4189737806105335,0.41230504530560314,0.015916832063363473
TARGET_CHANNEL,2025-12,89,0.4202888734971607,0.4137054475005542,0.015664050161087517
TARGET_CHANNEL,2026-01,89,0.420261526036291,0.41372334417278156,0.015557412369327506
TARGET_CHANNEL,2026-02,89,0.41987947586660646,0.41329264937462623,0.01568742191645689
TARGET_CHANNEL,2026-03,89,0.4202892347969995,0.4137137943057428,0.01564503667202577
TARGET_CHANNEL,2026-04,89,0.4202929791950256,0.4137243181396816,0.0156287670280022
TARGET_CHANNEL,2026-05,89,0.4193343904448563,0.41278310759174863,0.015623051679967581
TARGET_CHANNEL,2026-06,89,0.41951204674247367,0.4129988117151619,0.015525740149507694
TARGET_CHANNEL,2026-07,89,0.4199827575189388,0.4136574351281965,0.01506090970998275
