period,model,weighted_core_error,noncore_reconciliation_error,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2021-07,BROAD_SPLIT,-0.1651272146148405,-0.12487180431514855,0.02589839981934759,0.01634547273378845,0.04224387255313608
2021-08,BROAD_SPLIT,-0.42703875096686333,-0.16018164992126682,-0.08293854704012542,-0.03579219026093287,-0.11873073730105824
2021-09,BROAD_SPLIT,-0.4623138409245684,-0.12470684618483137,-0.1740162875186744,-0.06560093644125842,-0.23961722395993285
2021-10,BROAD_SPLIT,-0.2341121111892788,0.013705906386728417,0.029291913183020074,-0.0015320069554946125,0.027759906227525465
2021-11,BROAD_SPLIT,-0.45017490108333835,0.7191124864946716,-0.1466002332645404,0.30693283701305746,0.16033260374851707
2021-12,BROAD_SPLIT,-0.21051125054586461,0.10185732252171642,0.028089945013183897,0.09770009646015183,0.12579004147333575
2022-01,BROAD_SPLIT,-0.3292617857899144,0.28598944468126053,-0.013640335632766301,0.01224582097223684,-0.0013945146605294518
2022-02,BROAD_SPLIT,-0.023516605983618905,-0.5318022421477145,0.009095640305679548,-0.1294877357251129,-0.12039209541943341
2022-03,BROAD_SPLIT,-0.34335899398681957,-0.38444793358015805,-0.00128661095543936,-0.0014445284766992734,-0.0027311394321386517
2022-04,BROAD_SPLIT,-0.4265001988674225,-0.7786934819589202,-0.10381125609660506,-0.2290172365133442,-0.3328284926099494
2022-05,BROAD_SPLIT,-0.01820011765719828,-0.23115825736536988,0.06649165244673767,-0.1279236123438649,-0.06143195989712723
2022-06,BROAD_SPLIT,-0.04991839817416643,-0.16508426736649984,-0.0007567041659389965,-0.0027283010468669806,-0.0034850052128059736
2022-07,BROAD_SPLIT,0.20592467439536938,-0.20833503299685097,0.05380375964646372,-0.04343812475027594,0.010365634896187775
2022-08,BROAD_SPLIT,-0.047092076044144636,-0.08586341813383491,0.09809140828487045,-0.06247562271877787,0.03561578556609257
2022-09,BROAD_SPLIT,-0.21086477984970795,-0.7784685407841847,-0.02470656475684862,-0.5471478053778921,-0.5718543701347407
2022-10,BROAD_SPLIT,-0.05099845749302898,2.386976172470902,0.03198453340362205,1.1312829923575956,1.163267525761218
2022-11,BROAD_SPLIT,0.23822172678221865,-0.7602013888164101,0.04483110256276423,-0.12238563670862393,-0.07755453414585972
2022-12,BROAD_SPLIT,-0.11645736838022513,-0.05417322287385301,-0.0032299440754328997,-0.0236309727309057,-0.026860916806338602
2023-01,BROAD_SPLIT,0.1927457897056035,-1.2398690254950084,-0.02437799392158379,0.19770538100037233,0.1733273870787886
2023-02,BROAD_SPLIT,-0.2221302945459292,-0.06715834852669811,-0.04933953771973449,-0.029630780384772234,-0.07897031810450672
2023-03,BROAD_SPLIT,-0.001942023935451859,0.11178285563878859,0.006533112901832696,0.018509681503119668,0.02504279440495236
2023-04,BROAD_SPLIT,0.4362879627237307,0.39649381191293254,-0.05521817854280514,-0.05446951559000528,-0.10968769413281043
2023-05,BROAD_SPLIT,0.20716546704696187,-0.247323657390408,-0.011833605985805712,0.015264385414931334,0.0034307794291256223
2023-06,BROAD_SPLIT,0.059134370637407056,-0.14295048262244117,0.011388453193075937,0.05178804623000346,0.06317649942307939
2023-07,BROAD_SPLIT,-0.035736540606269636,-0.07281488849104079,0.0004047171489641652,0.0007679680696739319,0.0011726852186381004
2023-08,BROAD_SPLIT,0.17626084839316755,0.04012027402530394,0.02391960395529679,0.0046726693405630924,0.028592273295859894
2023-09,BROAD_SPLIT,0.234046232392419,0.21937918645366283,-0.001082361771525528,-0.0010195947999154529,-0.002101956571440994
2023-10,BROAD_SPLIT,0.2702953981125752,-0.012437839749721014,-0.03183628254094524,0.0016731414613309545,-0.030163141079614285
2023-11,BROAD_SPLIT,-0.026065646869053397,-0.1451961960122119,0.010071926268360057,-0.037679671952484305,-0.027607745684124243
2023-12,BROAD_SPLIT,0.16719592404623523,0.10118278268452574,-0.0004824168933773715,-0.00029321714713063376,-0.0007756340405080109
2024-01,BROAD_SPLIT,0.4166395759723543,-0.6216396963898796,-0.17072026606168994,0.45141403688394455,0.2806937708222545
2024-02,BROAD_SPLIT,0.06060513111823073,0.1377275679770505,0.024251956938330696,-0.0627246321424193,-0.03847267520408861
2024-03,BROAD_SPLIT,0.06638918170699473,0.06207995541794195,-0.004145074822334043,-0.006231451272614158,-0.0103765260949482
2024-04,BROAD_SPLIT,0.25603605612792246,-0.3616926805853543,-0.02666403663047258,0.04255639978867751,0.01589236315820492
2024-05,BROAD_SPLIT,0.17945340332555546,0.21902905958145727,-0.03208146530518454,-0.08345069349527195,-0.1155321588004565
2024-06,BROAD_SPLIT,0.3760439808983647,0.24938596549776265,-0.1313729536875115,-0.13759298768975378,-0.26896594137726526
2024-07,BROAD_SPLIT,-0.027568488598500657,-0.19444978134705515,0.0865991026203003,0.104224025400921,0.1908231280212213
2024-08,BROAD_SPLIT,0.08341256023476877,-0.31611420862315875,0.0009508333093110081,-0.0034880817785065267,-0.0025372484691955077
2024-09,BROAD_SPLIT,0.2393108699783248,-0.2499780625558522,-0.023117148022543034,0.027251008267714864,0.004133860245171832
2024-10,BROAD_SPLIT,0.07619334690478392,0.020807203297791788,0.003988985988462554,-0.007289182334617206,-0.0033001963461546527
2024-11,BROAD_SPLIT,0.1489097528626696,0.03759814105272408,-0.022131096660778535,-0.011690657041514209,-0.03382175370229275
2024-12,BROAD_SPLIT,0.02862664003612068,0.24163208741935085,0.0031000473906804714,0.016421087148776988,0.01952113453945746
2025-01,BROAD_SPLIT,-0.048801450098167186,-0.05816807171910887,0.011476122399130095,0.00801757280238276,0.019493695201512853
2025-02,BROAD_SPLIT,0.016085820623624448,0.1793408610483338,0.002445829274070482,-0.02442314962265264,-0.021977320348582168
2025-03,BROAD_SPLIT,0.08170320543092642,-0.16128130534887009,0.0009358425909349426,-0.0017867740545682769,-0.0008509314636333341
2025-04,BROAD_SPLIT,-0.05064503862633782,0.25218431907163413,-0.0012261788791156796,0.04399801771515611,0.042771838836040445
2025-05,BROAD_SPLIT,-0.0318640809160458,-0.14807140113446682,0.0071438486325582215,0.017313702763819563,0.02445755139637778
2025-06,BROAD_SPLIT,0.007525945580372368,-0.021353931725611286,0.004117437363471837,0.0030806482113697278,0.007198085574841565
2025-07,BROAD_SPLIT,0.17788299564849736,0.03927415101647558,-0.028441689140977285,-0.018416236064531043,-0.046857925205508334
2025-08,BROAD_SPLIT,-0.07861653076702031,0.027094610079555548,-0.00615909111376074,0.004009091666775612,-0.002149999446985128
2025-09,BROAD_SPLIT,0.0016567741670289414,0.013762810705933881,0.011349049850732982,0.002887108134195481,0.014236157984928463
2025-10,BROAD_SPLIT,-0.011012162190964165,-0.2011329092610391,0.0033226117058925662,0.019176982430591485,0.022499594136484058
2025-11,BROAD_SPLIT,0.07084688323289334,0.2770980251741976,-0.0036639737681441187,-0.018860614739407616,-0.022524588507551735
2025-12,BROAD_SPLIT,-0.15392266601408322,0.08015875596404781,-0.014128375864814888,0.008998289385639357,-0.005130086479175534
2026-01,BROAD_SPLIT,-0.028030856660610372,-0.05707524944415743,-0.0007130071164204005,-0.004173178427940099,-0.004886185544360499
2026-02,BROAD_SPLIT,0.023443617218079436,0.22830954750144636,0.002202249884260311,-0.03465817698069766,-0.032455927096437354
2026-03,BROAD_SPLIT,-0.13202965499786792,0.044396205364367725,-0.013680455601299301,0.006284832687912509,-0.007395622913386793
2026-04,BROAD_SPLIT,-0.002548365324361308,-0.04949567624551754,0.0022523777001213956,-0.004957086601845612,-0.0027047089017242167
2026-05,BROAD_SPLIT,0.038826849526916826,0.23244425912060881,-0.0002681254213761984,-0.0016837113767574974,-0.0019518367981336826
2026-06,BROAD_SPLIT,-0.05701612819793693,0.19948680557978182,-0.001476921639995728,0.0395518599603611,0.038074938320365376
2026-07,BROAD_SPLIT,-0.04057352065503053,-0.030660063060259368,0.013156747943998393,0.004972687488528144,0.018129435432526535
2019-02,BROAD_AGG_CONTROL,0.14752111082315728,0.10032911925259519,-0.021458820980373414,-0.026104703665892987,-0.047563524646266404
2019-03,BROAD_AGG_CONTROL,0.08402169638347368,-0.18022094233424962,-0.000710554718015296,0.0015645032295383695,0.0008539485115230724
2019-04,BROAD_AGG_CONTROL,0.02485944168344837,0.3084897875604181,-0.00016079170102995628,-0.028530172430681563,-0.028690964131711516
2019-05,BROAD_AGG_CONTROL,0.01979531312991035,-0.47584504999451305,-0.00039010747627171895,0.017581135015734765,0.017191027539463055
2019-06,BROAD_AGG_CONTROL,-0.0854408272875479,-0.005860591287456279,-0.002395078228672811,-0.00018056150091551106,-0.0025756397295883223
2019-07,BROAD_AGG_CONTROL,-0.02424205204777271,0.2206992275563775,0.033811517923592785,-0.07116585533522535,-0.037354337411632556
2019-08,BROAD_AGG_CONTROL,-0.03430478949848453,-0.058678050730595024,-0.00022828191867875242,-0.007640247407688309,-0.007868529326367061
2019-09,BROAD_AGG_CONTROL,0.16358012582934506,0.07563216957581609,0.018538322836071836,0.0074498106154919546,0.025988133451563804
2019-10,BROAD_AGG_CONTROL,-0.08716515199489949,-0.05529131316272551,0.03875743296585318,0.014169772223720884,0.05292720518957407
2019-11,BROAD_AGG_CONTROL,0.046756755909499584,-0.1943012250399895,0.0007927911655626783,-0.003040163820455084,-0.0022473726548924017
2019-12,BROAD_AGG_CONTROL,-0.038968388330014224,-0.1833128148540173,-0.0015161230674010013,-0.01371739160245904,-0.015233514669860046
2020-01,BROAD_AGG_CONTROL,-0.14866012644000576,-0.3642696773483176,0.03775474738522493,0.0699338270583124,0.10768857444353724
2020-02,BROAD_AGG_CONTROL,-0.16912089671195243,0.1781251534556199,0.0025502258983082296,-0.002628660065910863,-7.843416760263278e-05
2020-03,BROAD_AGG_CONTROL,0.20571367092438977,-0.3361898806519953,-0.011996001231950475,0.021234567936487883,0.009238566704537411
2020-04,BROAD_AGG_CONTROL,0.10518057192425061,-0.10042460610515647,-0.010768581267731364,0.024571456415555252,0.013802875147823886
2020-05,BROAD_AGG_CONTROL,-0.4045040672753667,0.06560319898713896,-0.0794879170750217,0.01501560842948062,-0.06447230864554107
2020-06,BROAD_AGG_CONTROL,-0.0036220328926990833,-0.2828611370613862,0.0007020621053049158,-0.017178103311437962,-0.016476041206133038
2020-07,BROAD_AGG_CONTROL,-0.054946056983150096,0.3576409760756951,0.07025437416068378,-0.15431823392832153,-0.08406385976763775
2020-08,BROAD_AGG_CONTROL,0.12654068026915666,-0.0865630883411301,-0.0016852091012931475,0.0011848470638354683,-0.0005003620374576796
2020-09,BROAD_AGG_CONTROL,-0.0746644153306266,0.20488341084441813,-0.005324785364915721,0.037073847104322925,0.0317490617394072
2020-10,BROAD_AGG_CONTROL,0.08388023854736104,0.11081604245750548,0.009160571986143066,-0.04679663448021125,-0.03763606249406818
2020-11,BROAD_AGG_CONTROL,-0.008707732858418013,0.01702389547425215,0.013419557534339396,0.004251798229259725,0.01767135576359912
2020-12,BROAD_AGG_CONTROL,0.05080811877077922,0.2323682348142962,0.017591168152566956,0.042394318576372464,0.0599854867289394
2021-01,BROAD_AGG_CONTROL,0.03575858545710276,-0.307287582339963,0.025661085200511018,0.1228486286103432,0.1485097138108542
2021-02,BROAD_AGG_CONTROL,0.17016374130076484,0.04653989985416773,0.004253515461335559,0.001123493063312271,0.005377008524647828
2021-03,BROAD_AGG_CONTROL,-0.11178019928695021,-0.07602180717917344,-0.011714622942983895,-0.021242329747387077,-0.03295695269037098
2021-04,BROAD_AGG_CONTROL,0.003297851318199678,-0.22017084497951167,0.0005556920510182522,0.011933496526556972,0.012489188577575222
2021-05,BROAD_AGG_CONTROL,0.11910865190045909,0.2716718835400532,-0.0049050998492456786,-0.012370146199196429,-0.017275246048442133
2021-06,BROAD_AGG_CONTROL,-0.2846902427624555,0.09824134182991573,-0.008916850298391607,0.003166675822013769,-0.005750174476377847
2021-07,BROAD_AGG_CONTROL,-0.10228971422559659,-0.12487180431514855,0.04270221118944897,0.03203873683830592,0.07474094802775492
2021-08,BROAD_AGG_CONTROL,-0.4966355496891846,-0.16018164992126682,-0.14722332142786526,-0.05808845035809234,-0.20531177178595764
2021-09,BROAD_AGG_CONTROL,-0.42113178679429336,-0.12470684618483137,-0.13763418185680143,-0.055329568261259204,-0.1929637501180606
2021-10,BROAD_AGG_CONTROL,-0.17703880606210157,0.013705906386728417,0.0527576549366269,-0.0030964897100031687,0.049661165226623734
2021-11,BROAD_AGG_CONTROL,-0.39929271374758896,0.7191124864946716,-0.10337746295106097,0.23375280450646058,0.13037534155539965
2021-12,BROAD_AGG_CONTROL,-0.118182555508704,0.10185732252171642,0.05843781519299978,0.0788913891233333,0.13732920431633308
2022-01,BROAD_AGG_CONTROL,-0.23411129393254218,0.28598944468126053,0.039964890002028006,-0.042178251682640513,-0.0022133616806125035
2022-02,BROAD_AGG_CONTROL,0.06223582912759724,-0.5318022421477145,0.005775372635468847,-0.03828106120157062,-0.03250568856610181
2022-03,BROAD_AGG_CONTROL,-0.2861668980285709,-0.38444793358015805,0.034717294268906934,0.04253023773983433,0.07724753200874118
2022-04,BROAD_AGG_CONTROL,-0.3709441645580674,-0.7786934819589202,-0.059508409682336685,-0.14249499291298223,-0.2020034025953188
2022-05,BROAD_AGG_CONTROL,-0.06018003575556377,-0.23115825736536988,0.0632012600259326,-0.14733162176778314,-0.08413036174185051
2022-06,BROAD_AGG_CONTROL,0.08064894617927032,-0.16508426736649984,-0.004769110209491215,0.04038092772228623,0.03561181751279502
2022-07,BROAD_AGG_CONTROL,0.23011297745271278,-0.20833503299685097,0.043256748779149916,-0.033359582919097006,0.009897165860052909
2022-08,BROAD_AGG_CONTROL,0.019511776519905398,-0.08586341813383491,0.09992836248805523,-0.05103795383471524,0.04889040865333999
2022-09,BROAD_AGG_CONTROL,-0.20599801205775767,-0.7784685407841847,-0.022677790347530896,-0.5395705541352221,-0.5622483444827531
2022-10,BROAD_AGG_CONTROL,0.007792520192628018,2.386976172470902,0.03452465269933781,0.8506176665737321,0.8851423192730703
2022-11,BROAD_AGG_CONTROL,0.2594360206696751,-0.7602013888164101,0.034273644852950175,-0.0901313653566162,-0.055857720503666
2022-12,BROAD_AGG_CONTROL,-0.10299104635002947,-0.05417322287385301,-0.00027478105365935646,-0.02217194460163997,-0.02244672565529933
2023-01,BROAD_AGG_CONTROL,0.2111334361639928,-1.2398690254950084,-0.031804382338761886,0.2433019275913921,0.21149754525262998
2023-02,BROAD_AGG_CONTROL,-0.2697677508145869,-0.06715834852669811,-0.0727723093442343,-0.03602928616680394,-0.10880159551103824
2023-03,BROAD_AGG_CONTROL,-0.004751034759359277,0.11178285563878859,0.006514312027513924,0.019137680005952944,0.025651992033466863
2023-04,BROAD_AGG_CONTROL,0.4342472332340484,0.39649381191293254,-0.05344165169660772,-0.052851242361110724,-0.10629289405771847
2023-05,BROAD_AGG_CONTROL,0.16693229415099511,-0.247323657390408,0.0032175339204657746,-0.004636845523170929,-0.0014193116027051544
2023-06,BROAD_AGG_CONTROL,-0.02972696000208433,-0.14295048262244117,0.014001634832792646,0.026382506027228227,0.04038414086002087
2023-07,BROAD_AGG_CONTROL,-0.08033876054174112,-0.07281488849104079,-0.004772498961915496,-0.005727443272434533,-0.010499942234350022
2023-08,BROAD_AGG_CONTROL,0.14779203998841656,0.04012027402530394,0.03314500354763827,0.006957022129308064,0.04010202567694634
2023-09,BROAD_AGG_CONTROL,0.243020607242773,0.21937918645366283,-0.005363738419085454,-0.004957176907117194,-0.010320915326202634
2023-10,BROAD_AGG_CONTROL,0.2073099257355198,-0.012437839749721014,-0.0017540856085764486,0.00010633503735836543,-0.00164775057121809
2023-11,BROAD_AGG_CONTROL,-0.07584154275465871,-0.1451961960122119,0.0049994046076555256,-0.0521342134238639,-0.04713480881620838
2023-12,BROAD_AGG_CONTROL,0.10293521142843398,0.10118278268452574,0.016876402372480684,0.012710938292788857,0.029587340665269538
2024-01,BROAD_AGG_CONTROL,0.3581384677591733,-0.6216396963898796,-0.12539489188415517,0.3786808145877179,0.25328592270356265
2024-02,BROAD_AGG_CONTROL,-0.06968014147971455,0.1377275679770505,0.0230696167395556,-0.026836884666135173,-0.0037672679265795773
2024-03,BROAD_AGG_CONTROL,0.002399634889579649,0.06207995541794195,0.0002566903777870329,0.0017134851546647175,0.001970175532451752
2024-04,BROAD_AGG_CONTROL,0.20509847139755563,-0.3616926805853543,-0.003174957562545863,0.005708896661337523,0.0025339390987916544
2024-05,BROAD_AGG_CONTROL,0.13320175544665946,0.21902905958145727,-0.017620648994131738,-0.06318978361725737,-0.0808104326113891
2024-06,BROAD_AGG_CONTROL,0.3388937030033255,0.24938596549776265,-0.10481282005292801,-0.11906347184702469,-0.22387629189995267
2024-07,BROAD_AGG_CONTROL,-0.08463486689797577,-0.19444978134705515,0.08019606348906788,0.08203093583571845,0.16222699932478635
2024-08,BROAD_AGG_CONTROL,0.050670691499439154,-0.31611420862315875,0.005340969537198601,-0.02418842162673066,-0.018847452089532063
2024-09,BROAD_AGG_CONTROL,0.15697116775154707,-0.2499780625558522,0.009512596961955312,-0.013915230200436503,-0.004402633238481193
2024-10,BROAD_AGG_CONTROL,0.015195024974019087,0.020807203297791788,0.009563523317054236,-0.004750773364142055,0.0048127499529121796
2024-11,BROAD_AGG_CONTROL,0.10217302690245893,0.03759814105272408,-0.010396309589567792,-0.008176229011525185,-0.01857253860109298
2024-12,BROAD_AGG_CONTROL,0.014135513533246826,0.24163208741935085,0.0037197191675894946,0.023424129440671564,0.027143848608261037
2025-01,BROAD_AGG_CONTROL,-0.10999305820179607,-0.05816807171910887,0.0017592310782303007,0.0008987771048237841,0.002658008183054089
2025-02,BROAD_AGG_CONTROL,0.11949427341828216,0.1793408610483338,-0.011574298480557271,-0.06151387155039243,-0.07308817003094971
2025-03,BROAD_AGG_CONTROL,0.09784107611623638,-0.16128130534887009,-0.0019616198069600547,0.0034186996447878332,0.0014570798378277794
2025-04,BROAD_AGG_CONTROL,-0.0741370967151912,0.25218431907163413,-0.004157568051010044,0.05584667506061364,0.05168910700960361
2025-05,BROAD_AGG_CONTROL,-0.03674375899713975,-0.14807140113446682,0.0068090644599426466,0.01586862122271411,0.02267768568265676
2025-06,BROAD_AGG_CONTROL,-0.024496947196970358,-0.021353931725611286,0.0035739767983794094,0.0017130188793218328,0.005286995677701242
2025-07,BROAD_AGG_CONTROL,0.18924798786328823,0.03927415101647558,-0.03261412991039724,-0.019308936905620574,-0.05192306681601782
2025-08,BROAD_AGG_CONTROL,-0.09269794297380196,0.027094610079555548,-0.00857144083549313,0.004772152413000098,-0.003799288422493032
2025-09,BROAD_AGG_CONTROL,0.004740543284093144,0.013762810705933881,0.011329322000745157,0.002802225472957562,0.014131547473702717
2025-10,BROAD_AGG_CONTROL,0.009765880146775862,-0.2011329092610391,0.003348507006971476,0.027535278638868874,0.030883785645840357
2025-11,BROAD_AGG_CONTROL,0.06094331722210203,0.2770980251741976,-0.0023587808183626524,-0.013372097571862458,-0.015730878390225134
2025-12,BROAD_AGG_CONTROL,-0.14196623494758542,0.08015875596404781,-0.010590600617124905,0.007081464105518642,-0.003509136511606263
2026-01,BROAD_AGG_CONTROL,0.07416233775548182,-0.05707524944415743,-0.005427330532650881,0.007492225697647376,0.002064895164996496
2026-02,BROAD_AGG_CONTROL,0.005595117051248482,0.22830954750144636,0.0027205477377109702,-0.02650821098736033,-0.023787663249649368
2026-03,BROAD_AGG_CONTROL,-0.11622261146621304,0.044396205364367725,-0.009756321218469588,0.004881287186242808,-0.00487503403222678
2026-04,BROAD_AGG_CONTROL,-0.006894242400464089,-0.04949567624551754,0.0022113412876714456,-0.005387290851368812,-0.0031759495636973657
2026-05,BROAD_AGG_CONTROL,0.04441817876792763,0.23244425912060881,-0.0007335757822499339,-0.0042830561426098,-0.005016631924859724
2026-06,BROAD_AGG_CONTROL,-0.004576443026041751,0.19948680557978182,0.0017529734039172446,0.018629809399259453,0.020382782803176694
2026-07,BROAD_AGG_CONTROL,-0.018366923364036645,-0.030660063060259368,0.014465614648482186,0.0063343988351194595,0.020800013483601644
2019-02,AGG_COMMON,-0.004586181413524415,0.10032911925259519,0.0002826240981670795,0.004416877658113779,0.004699501756280859
2019-03,AGG_COMMON,0.012899824961159115,-0.18022094233424962,0.006182685261112794,-0.024070798147071366,-0.01788811288595858
2019-04,AGG_COMMON,0.03948375794590979,0.3084897875604181,-0.0011017670017483803,-0.037553076864727745,-0.03865484386647612
2019-05,AGG_COMMON,0.038368716491721126,-0.47584504999451305,-0.0014704114595825905,0.03525725911827297,0.033786847658690417
2019-06,AGG_COMMON,-0.08023412247379495,-0.005860591287456279,-0.0015324576702321494,-0.00011953276317983669,-0.0016519904334119859
2019-07,AGG_COMMON,-0.1717834479407536,0.2206992275563775,0.004889642024666109,-0.006041311122884209,-0.001151669098218104
2019-08,AGG_COMMON,-0.056150577213917516,-0.058678050730595024,-0.002204350657599531,-0.010203983887320283,-0.012408334544919814
2019-09,AGG_COMMON,0.18837312711746046,0.07563216957581609,0.009812345382405281,0.0036995136600596126,0.013511859042464908
2019-10,AGG_COMMON,-0.08905003980168895,-0.05529131316272551,0.038425287099464724,0.013961336379717287,0.05238662347918202
2019-11,AGG_COMMON,0.09249064559107847,-0.1943012250399895,-0.005575534133111281,0.014732137761493944,0.009156603628382663
2019-12,AGG_COMMON,-0.005318507481339724,-0.1833128148540173,-2.587430019127936e-05,-0.0013804828467134172,-0.0014063571469046937
2020-01,AGG_COMMON,-0.2424596647226823,-0.3642696773483176,0.0010678915609479214,0.0015971719670089053,0.002665063527956757
2020-02,AGG_COMMON,-0.20445709732761827,0.1781251534556199,-0.010650601044672057,0.009959872248497233,-0.0006907287961748235
2020-03,AGG_COMMON,0.14591593224228566,-0.3361898806519953,0.009030653891102355,-0.018972221325103684,-0.00994156743400133
2020-04,AGG_COMMON,-0.011187606667087626,-0.10042460610515647,0.00016920889964362848,0.0011989994191359632,0.0013682083187795905
2020-05,AGG_COMMON,-0.2180982067645848,0.06560319898713896,0.03656879557336511,-0.009442033089434764,0.02712676248393034
2020-06,AGG_COMMON,-0.02163945275993963,-0.2828611370613862,0.00024691531183105106,-0.027370959052558104,-0.02712404374072705
2020-07,AGG_COMMON,-0.2965504129157566,0.3576409760756951,-0.014668704061826396,0.018497001431432597,0.0038282973696062016
2020-08,AGG_COMMON,0.05009384227705626,-0.0865630883411301,0.011817941627609196,-0.012050101717185027,-0.0002321600895758317
2020-09,AGG_COMMON,-0.040273345358758365,0.20488341084441813,-0.001371952794637238,0.022981527667472103,0.021609574872834866
2020-10,AGG_COMMON,-0.023183966468246095,0.11081604245750548,0.015658970103704498,-0.023067771502834063,-0.007408801399129564
2020-11,AGG_COMMON,0.1248822939397123,0.01702389547425215,-0.0021002051937717356,-0.00029664707596810305,-0.002396852269739836
2020-12,AGG_COMMON,0.13572636310340191,0.2323682348142962,0.001750987444316062,0.002929713498171172,0.004680700942487237
2021-01,AGG_COMMON,-0.10531695595607084,-0.307287582339963,0.015848100422550974,0.036147104514032316,0.05199520493658327
2021-02,AGG_COMMON,0.20592766257650105,0.04653989985416773,-0.00919698789941209,-0.0022054055658179334,-0.011402393465230039
2021-03,AGG_COMMON,-0.007109817663592966,-0.07602180717917344,0.0007296405024368704,-0.005327866609104352,-0.004598226106667482
2021-04,AGG_COMMON,0.002571574387647981,-0.22017084497951167,0.0005599548795039964,0.011613686515579584,0.012173641395083583
2021-05,AGG_COMMON,0.14923008548806638,0.2716718835400532,-0.012987847306476542,-0.028736439394540216,-0.04172428670101677
2021-06,AGG_COMMON,-0.2770324977695757,0.09824134182991573,-0.004615320794695732,0.0016620615350301088,-0.0029532592596656256
2021-07,AGG_COMMON,-0.2044481115503913,-0.12487180431514855,0.011366366509281939,0.006525330038524002,0.017891696547805952
2021-08,AGG_COMMON,-0.4463413722622195,-0.16018164992126682,-0.09979707280570789,-0.041976041714723925,-0.14177311452043181
2021-09,AGG_COMMON,-0.2586150349192826,-0.12470684618483137,-0.02716393629454903,-0.014795665104188461,-0.04195960139873747
2021-10,AGG_COMMON,-0.30050201091456946,0.013705906386728417,-0.006201064775178705,0.0002878605458236285,-0.005913204229355082
2021-11,AGG_COMMON,-0.23837013723667655,0.7191124864946716,-0.0007631140253789651,0.0023099362506780684,0.001546822225299116
2021-12,AGG_COMMON,0.19797783149764392,0.10185732252171642,0.033209709855058195,0.014484888107540776,0.04769459796259898
2022-01,AGG_COMMON,-0.03498332825176896,0.28598944468126053,0.09354915469322615,-0.1560752443337474,-0.06252608964052123
2022-02,AGG_COMMON,0.21175033028207285,-0.5318022421477145,-0.035189531311898614,0.12074323269352374,0.08555370138162512
2022-03,AGG_COMMON,-0.2852643561368954,-0.38444793358015805,0.035233034914003966,0.04322419847028271,0.07845723338428662
2022-04,AGG_COMMON,-0.15066178943025357,-0.7786934819589202,0.05539218874301983,0.2005699064919345,0.2559620952349544
2022-05,AGG_COMMON,-0.1861734768366265,-0.23115825736536988,0.03216233325203563,-0.20558047032731286,-0.17341813707527723
2022-06,AGG_COMMON,0.04075320211580997,-0.16508426736649984,7.431882764356748e-05,0.027208608362770753,0.027282927190414325
2022-07,AGG_COMMON,0.41208402825947493,-0.20833503299685097,-0.07360451517525311,0.04246230682949987,-0.03114220834575325
2022-08,AGG_COMMON,0.3250610210769576,-0.08586341813383491,-0.005355595512576319,0.001433051257043878,-0.003922544255532449
2022-09,AGG_COMMON,0.14195326356686186,-0.7784685407841847,-0.0003933384130657726,0.0021676894637643737,0.0017743510506986748
2022-10,AGG_COMMON,0.24189064573429878,2.386976172470902,-0.023925708423465704,-0.266955628802408,-0.2908813372258727
2022-11,AGG_COMMON,0.3863346610470671,-0.7602013888164101,-0.04767377665248597,0.10280567995099896,0.055131903298513
2022-12,AGG_COMMON,0.1770594912110598,-0.05417322287385301,-0.021017688853304795,0.008170535772838498,-0.012847153080466302
2023-01,AGG_COMMON,0.2043198760614234,-1.2398690254950084,-0.028973666226102486,0.22640608334234336,0.1974324171162407
2023-02,AGG_COMMON,0.09269382030689267,-0.06715834852669811,-0.008589814287759739,0.012655354875017856,0.004065540587258117
2023-03,AGG_COMMON,0.11568536026978143,0.11178285563878859,-0.0068462182219505615,-0.0077877683124441596,-0.014633986534394725
2023-04,AGG_COMMON,0.41676240486431954,0.39649381191293254,-0.0385618942334727,-0.03898598985919636,-0.0775478840926691
2023-05,AGG_COMMON,0.18951827414022296,-0.247323657390408,-0.004833251482108572,0.006535248830193869,0.0017019973480852987
2023-06,AGG_COMMON,-0.12189377821292799,-0.14295048262244117,2.7233816735689267e-05,3.192373719842558e-05,5.915755393411104e-05
2023-07,AGG_COMMON,0.008801357781852596,-0.07281488849104079,0.0016043535846635465,0.007254012279186783,0.008858365863850332
2023-08,AGG_COMMON,0.17001031410496065,0.04012027402530394,0.026083983729508604,0.00517421563745793,0.03125819936696655
2023-09,AGG_COMMON,0.17161258870166465,0.21937918645366283,0.024244396524673962,0.026373689120515645,0.05061808564518963
2023-10,AGG_COMMON,0.25967461410264087,-0.012437839749721014,-0.02620758550946517,0.0014089422422670296,-0.024798643267198148
2023-11,AGG_COMMON,0.10218073730153181,-0.1451961960122119,0.0003104411395775976,-0.0004378976847048672,-0.00012745654512727033
2023-12,AGG_COMMON,0.15719100903453348,0.10118278268452574,0.0027630468030023017,0.0017314331356817019,0.004494479938684001
2024-01,AGG_COMMON,0.04958216906473325,-0.6216396963898796,0.0004098787155694338,-0.004940873091475553,-0.0045309943759062055
2024-02,AGG_COMMON,-0.20580957670263894,0.1377275679770505,-0.014432643006330789,0.010660667420550447,-0.0037719755857803412
2024-03,AGG_COMMON,-0.01338085556403699,0.06207995541794195,8.340132976470118e-05,0.003672789442332277,0.0037561907720969783
