origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core
2022-04,2022-05-09T21:59:00+00:00,2022-10,6,RF_U_FX,0.5586655266684211,,0.7418585559133414,1.7926734216679563,HARD_BASE,-1.4440433212996373,15.092748735244497,12.976380852999927,14.154811171650412,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-11,7,RF_U_FX,0.4827215420568887,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.172161172161168,16.24579124579122,13.33062813673815,14.512753526307934,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-12,8,RF_U_FX,0.5710483975670306,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.0,15.758591785414907,13.50010682039128,14.684000002641923,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-01,9,RF_U_FX,1.7480554686626124,,0.7418585559133414,1.7926734216679563,HARD_BASE,6.010137581462716,17.49598715890851,10.571904423765195,11.725254208738674,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-02,10,RF_U_FX,1.1000397495458123,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.6147540983606703,16.719492868462766,10.370955782902918,11.522209519400633,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-03,11,RF_U_FX,1.250624257240276,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.1357773251866811,14.964925954793449,9.922149292156094,11.068721632667232,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-04,12,RF_U_FX,0.3135406692629365,,0.7418585559133414,1.7926734216679563,HARD_BASE,-0.2033898305084824,12.71056661562021,9.454800135055166,9.454800135055166,estimated,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-04,0,NAIVE,0.7418585559133414,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7926734216679563,14.160839160839142,12.98234661471749,14.160839160839142,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-05,1,NAIVE,0.371608008342581,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7611026033690802,15.968586387434565,13.204288467528214,14.38509603743054,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-06,2,NAIVE,0.3433653601789821,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,1.5801354401805856,17.187499999999993,13.001362609631714,14.180053507167864,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-07,3,NAIVE,0.5063326359534148,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,1.333333333333342,17.525773195876276,12.402664301126268,13.575110316031717,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-08,4,NAIVE,0.1553837494989962,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,0.4385964912280604,17.235494880546053,11.8088739066797,12.975126232263046,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-09,5,NAIVE,-0.2763142837028964,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,0.8005822416302655,17.972742759795548,11.309981244173972,12.471029736577227,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-10,6,NAIVE,0.5050832265722649,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,-1.4440433212996373,15.092748735244497,10.740261572693436,11.89536745188024,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-11,7,NAIVE,0.0892417101064935,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,1.172161172161168,16.24579124579122,10.652490284523752,11.806680641843904,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-12,8,NAIVE,0.1232762584015034,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,0.0,15.758591785414907,10.324569538002546,11.475339430382176,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-01,9,NAIVE,1.7721602692008134,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,6.010137581462716,17.49598715890851,7.503755527881687,8.625102166235095,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-02,10,NAIVE,0.3834975251586847,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,0.6147540983606703,16.719492868462766,6.547839218027371,7.659214915967221,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-03,11,NAIVE,0.3681867889767432,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,0.1357773251866811,14.964925954793449,5.189750170609537,6.286959957968601,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-04,12,NAIVE,0.145552847166317,0.145552847166317,0.7418585559133414,1.7926734216679563,HARD_BASE,-0.2033898305084824,12.71056661562021,4.567116744667784,4.567116744667784,seasonal_mean_last_five,True,False,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-04,0,F1B_STORED_REF,0.7418585559133414,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7926734216679563,14.160839160839142,12.98234661471749,14.160839160839142,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-05,1,F1B_STORED_REF,0.9374178438684692,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7611026033690802,15.968586387434565,13.842438050957355,15.029902010551668,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-06,2,F1B_STORED_REF,0.8646168834534875,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.5801354401805856,17.187499999999993,14.22868305863682,15.420175849957197,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-07,3,F1B_STORED_REF,0.8205825809669051,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.333333333333342,17.525773195876276,13.978745139085078,15.167630886172343,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-08,4,F1B_STORED_REF,0.5568618750192922,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.4385964912280604,17.235494880546053,13.831104952455648,15.018450699138748,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-09,5,F1B_STORED_REF,-0.0310984996724739,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.8005822416302655,17.972742759795548,13.601845382248277,14.786799775744688,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-10,6,F1B_STORED_REF,0.5245385334426501,,0.7418585559133414,1.7926734216679563,HARD_BASE,-1.4440433212996373,15.092748735244497,13.04227318839852,14.221390814654493,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-11,7,F1B_STORED_REF,0.2008441621478333,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.172161172161168,16.24579124579122,13.078622917424209,14.258119699238495,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-12,8,F1B_STORED_REF,0.4156577686576183,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.0,15.758591785414907,13.072747595931766,14.252183093635818,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-01,9,F1B_STORED_REF,1.1997474470319334,,0.7418585559133414,1.7926734216679563,HARD_BASE,6.010137581462716,17.49598715890851,9.56195558042847,10.704770824214773,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-02,10,F1B_STORED_REF,0.1284127278188033,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.6147540983606703,16.719492868462766,8.311805274957353,9.441580492043254,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-03,11,F1B_STORED_REF,0.2337348922012379,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.1357773251866811,14.964925954793449,6.787988549023839,7.9018691887091475,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-04,12,F1B_STORED_REF,0.2948105824626633,,0.7418585559133414,1.7926734216679563,HARD_BASE,-0.2033898305084824,12.71056661562021,6.314110515066193,6.314110515066193,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-04,0,SURVEY_TREND_STORED_REF,0.7418585559133414,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7926734216679563,14.160839160839142,12.98234661471749,14.160839160839142,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-05,1,SURVEY_TREND_STORED_REF,0.4389629636707202,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.7611026033690802,15.968586387434565,13.280254868226407,14.461854825963307,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-06,2,SURVEY_TREND_STORED_REF,0.393065359822951,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.5801354401805856,17.187499999999993,13.1331998913532,14.313265952872618,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-07,3,SURVEY_TREND_STORED_REF,0.5610448904310498,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.333333333333342,17.525773195876276,12.595062692346168,13.76951557006455,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-08,4,SURVEY_TREND_STORED_REF,0.1067843011772123,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.4385964912280604,17.235494880546053,11.945908853487548,13.11359055868824,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-09,5,SURVEY_TREND_STORED_REF,-0.1833561000232325,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.8005822416302655,17.972742759795548,11.55029034363654,12.71384544429292,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-10,6,SURVEY_TREND_STORED_REF,0.3293960800861347,,0.7418585559133414,1.7926734216679563,HARD_BASE,-1.4440433212996373,15.092748735244497,10.785344101612674,11.94092022615978,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-11,7,SURVEY_TREND_STORED_REF,0.1828751560411057,,0.7418585559133414,1.7926734216679563,HARD_BASE,1.172161172161168,16.24579124579122,10.801094583666574,11.956834997823997,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2022-12,8,SURVEY_TREND_STORED_REF,0.265610069672004,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.0,15.758591785414907,10.62977989643493,11.783733366985738,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-01,9,SURVEY_TREND_STORED_REF,1.5465135149650224,,0.7418585559133414,1.7926734216679563,HARD_BASE,6.010137581462716,17.49598715890851,7.562148059528467,8.684103776780985,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-02,10,SURVEY_TREND_STORED_REF,0.3528085149401319,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.6147540983606703,16.719492868462766,6.573121275762114,7.684760684958489,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-03,11,SURVEY_TREND_STORED_REF,0.2556753690227269,,0.7418585559133414,1.7926734216679563,HARD_BASE,0.1357773251866811,14.964925954793449,5.096765667218283,6.193005554876775,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-04,2022-05-09T21:59:00+00:00,2023-04,12,SURVEY_TREND_STORED_REF,0.3087249102001769,,0.7418585559133414,1.7926734216679563,HARD_BASE,-0.2033898305084824,12.71056661562021,4.644908356676016,4.644908356676016,stored_legacy_reference,,,2022-03,sa,2022-04,374,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-05,0,TARGET_ML,1.8273429935590184,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,1.7611026033690802,15.968586387434565,16.044074999640547,15.968586387434565,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-06,1,TARGET_ML,0.7389502189285204,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,1.5801354401805856,17.187499999999993,16.292720534727366,16.217070174440966,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-07,2,TARGET_ML,0.7806822549753549,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,1.333333333333342,17.525773195876276,15.992343588720878,15.91688862866316,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-08,3,TARGET_ML,0.3612766956106827,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.4385964912280604,17.235494880546053,15.616779851149094,15.541569201585853,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-09,4,TARGET_ML,0.1156284665874026,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.8005822416302655,17.972742759795548,15.553275870245162,15.478106531083927,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-10,5,TARGET_ML,0.5849102585986616,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,-1.4440433212996373,15.092748735244497,15.053147109814132,14.978303112778717,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-11,6,TARGET_ML,0.4333228957959941,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,1.172161172161168,16.24579124579122,15.357167259216938,15.282125491988074,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-12,7,TARGET_ML,0.4282275816025152,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.0,15.758591785414907,15.365612957695054,15.290565696398028,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-01,8,TARGET_ML,1.6180942937074168,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,6.010137581462716,17.49598715890851,12.245729107489474,12.172711382832702,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-02,9,TARGET_ML,0.5218234161353668,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.6147540983606703,16.719492868462766,11.400943892676644,11.328475714935378,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-03,10,TARGET_ML,0.3653325365826216,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.1357773251866811,14.964925954793449,9.977868173742989,9.90632573056496,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-04,11,TARGET_ML,0.5352804959893331,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,-0.2033898305084824,12.71056661562021,8.619367716150677,8.54870900024804,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-05,12,TARGET_ML,0.5515857071432432,0.9467472359757564,1.8273429935590184,1.7611026033690802,HARD_BASE,0.2717391304347893,11.0609480812641,7.25851565288395,7.25851565288395,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-05,0,TARGET_FX_ML,1.8273429935590184,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,1.7611026033690802,15.968586387434565,16.044074999640547,15.968586387434565,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-06,1,TARGET_FX_ML,0.7609081207660842,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,1.5801354401805856,17.187499999999993,16.318068666074527,16.242401816404612,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-07,2,TARGET_FX_ML,0.8069619401051701,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,1.333333333333342,17.525773195876276,16.04787913534859,15.972388048488687,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-08,3,TARGET_FX_ML,0.3829743484632759,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.4385964912280604,17.235494880546053,15.69714337410389,15.621880446724484,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-09,4,TARGET_FX_ML,0.1337663920065834,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.8005822416302655,17.972742759795548,15.65454456441528,15.57930934827426,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-10,5,TARGET_FX_ML,0.6030917032276202,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,-1.4440433212996373,15.092748735244497,15.174792408771031,15.09986927943351,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-11,6,TARGET_FX_ML,0.4497372712514663,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,1.172161172161168,16.24579124579122,15.498007393519575,15.422874007427096,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-12,7,TARGET_FX_ML,0.4428182508020071,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.0,15.758591785414907,15.523244707200377,15.44809490381312,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-01,8,TARGET_FX_ML,1.6327275431975252,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,6.010137581462716,17.49598715890851,12.415283691011297,12.342155668261295,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-02,9,TARGET_FX_ML,0.5355879060373311,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.6147540983606703,16.719492868462766,11.584499586630251,11.511912002839177,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-03,10,TARGET_FX_ML,0.3770899027902614,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.1357773251866811,14.964925954793449,10.171983722661656,10.1003150040715,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-04,11,TARGET_FX_ML,0.5371592810077915,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,-0.2033898305084824,12.71056661562021,8.813118896551888,8.742334142264943,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-05,12,TARGET_FX_ML,0.5476367938294617,0.9677236912578084,1.8273429935590184,1.7611026033690802,HARD_BASE,0.2717391304347893,11.0609480812641,7.445619571025591,7.445619571025591,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-05,0,TARGET_U_FX_ML,1.8273429935590184,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,1.7611026033690802,15.968586387434565,16.044074999640547,15.968586387434565,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-06,1,TARGET_U_FX_ML,0.7583315963731451,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,1.5801354401805856,17.187499999999993,16.315094334591745,16.23942941977422,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-07,2,TARGET_U_FX_ML,0.8043237472537226,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,1.333333333333342,17.525773195876276,16.041874731512177,15.966387550617418,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-08,3,TARGET_U_FX_ML,0.3810467068106655,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.4385964912280604,17.235494880546053,15.68893551483313,15.6136779268035,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-09,4,TARGET_U_FX_ML,0.1323192331368343,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.8005822416302655,17.972742759795548,15.644668376658416,15.56943958514276,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-10,5,TARGET_U_FX_ML,0.601669272686123,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,-1.4440433212996373,15.092748735244497,15.163328867647854,15.088413195535622,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-11,6,TARGET_U_FX_ML,0.4485363341730437,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,1.172161172161168,16.24579124579122,15.485130971496014,15.410005961731477,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-12,7,TARGET_U_FX_ML,0.4418429541277843,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.0,15.758591785414907,15.509243869473169,15.434103173865084,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-01,8,TARGET_U_FX_ML,1.631765736976342,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,6.010137581462716,17.49598715890851,12.400595804039316,12.327477336005517,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-02,9,TARGET_U_FX_ML,0.5347478952799694,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.6147540983606703,16.719492868462766,11.568988041190094,11.49641054791884,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-03,10,TARGET_U_FX_ML,0.3765037303150147,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.1357773251866811,14.964925954793449,10.15602525106496,10.084366913727564,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-04,11,TARGET_U_FX_ML,0.5377274639166607,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,-0.2033898305084824,12.71056661562021,8.797972122446104,8.72719722138912,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2023-05,12,TARGET_U_FX_ML,0.5488873367838897,0.9642688349671032,1.8273429935590184,1.7611026033690802,HARD_BASE,0.2717391304347893,11.0609480812641,7.431999302018077,7.431999302018077,converged,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-05,0,BVAR_U_FX,1.8273429935590184,1.1374128533304784,1.8273429935590184,1.7611026033690802,HARD_BASE,1.7611026033690802,15.968586387434565,16.044074999640547,15.968586387434565,estimated,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-06,1,BVAR_U_FX,1.0210047407717089,1.1374128533304784,1.8273429935590184,1.7611026033690802,HARD_BASE,1.5801354401805856,17.187499999999993,16.618323368715433,16.542461198338184,estimated,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
2022-05,2022-06-09T21:59:00+00:00,2022-07,2,BVAR_U_FX,0.9833698983202612,1.1374128533304784,1.8273429935590184,1.7611026033690802,HARD_BASE,1.333333333333342,17.525773195876276,16.551039528230092,16.475221127116736,estimated,True,False,2022-04,sa,2022-05,375,,,,,,,,,,,,,,,,,,
