origin,HARD_BASE,HARD_HALF,HARD_FULL,SELECTED,leaf3_featuresall_m0,leaf3_featuresall_m0.5,leaf3_featuresall_m1,leaf3_featuresthird_m0,leaf3_featuresthird_m0.5,leaf3_featuresthird_m1,leaf8_featuresall_m0,leaf8_featuresall_m0.5,leaf8_featuresall_m1,leaf8_featuresthird_m0,leaf8_featuresthird_m0.5,leaf8_featuresthird_m1,actual,consensus,coreweight
2023-08,0.4746143904367312,0.47188412299930443,0.4691538555618777,0.44678214713279385,0.4746143904367312,0.4718841229993045,0.4691538555618778,0.4746143904367312,0.4740740380672066,0.473533685697682,0.4746143904367312,0.4596314631137782,0.44464853579082525,0.4746143904367312,0.44678214713279385,0.4189499038288565,0.2,0.1,0.5518721535715265
2023-09,-0.24889839959904397,-0.2755480777313318,-0.30219775586361963,-0.2710546284248276,-0.24889839959904397,-0.27554807773133183,-0.30219775586361963,-0.24889839959904397,-0.26707839328048066,-0.2852583869619174,-0.24889839959904397,-0.25713407915105896,-0.26536975870307394,-0.24889839959904397,-0.2710546284248276,-0.2932108572506112,-0.7,-0.2,0.5518796456498034
2023-10,0.29059742738357847,0.2826615364616625,0.2747256455397465,0.2567141573502495,0.29059742738357847,0.2826615364616625,0.2747256455397465,0.29059742738357847,0.2839981734412634,0.27739891949894835,0.29059742738357847,0.25852238357575874,0.22644733976793896,0.29059742738357847,0.2567141573502495,0.22283088731692047,0.1,0.0,0.5518625583327961
2023-11,0.05849249293244713,0.03891311393757824,0.01933373494270936,0.017594230747868353,0.05849249293244713,0.038913113937578264,0.01933373494270941,0.05849249293244713,0.01905257694057387,-0.020387339051299386,0.05849249293244713,0.04627637202828851,0.03406025112412989,0.05849249293244713,0.017594230747868353,-0.02330403143671042,0.1,-0.1,0.5518339593603102
2023-12,-0.13307024110083232,-0.14765019744245733,-0.16223015378408234,-0.15392858347768892,-0.13307024110083232,-0.1476501974424574,-0.16223015378408245,-0.13307024110083232,-0.1342445791309226,-0.1354189171610129,-0.13307024110083232,-0.12960686924543632,-0.12614349739004033,-0.13307024110083232,-0.15392858347768892,-0.17478692585454553,-0.4,0.0,0.5518047162146195
2024-01,0.9319165376518567,0.8857871746883093,0.8396578117247618,0.9119347170337869,0.9319165376518567,0.8857871746883093,0.8396578117247617,0.9319165376518567,0.888647016128983,0.8453774946061092,0.9319165376518567,0.9123122613317342,0.8927079850116117,0.9319165376518567,0.9119347170337869,0.8919528964157171,1.5,2.0,0.5517903316967623
2024-02,0.2706200012537311,0.2580380446649967,0.24545608807626224,0.24754160855794277,0.2706200012537311,0.2580380446649967,0.2454560880762623,0.2706200012537311,0.26131366520128513,0.25200732914883917,0.2706200012537311,0.25209100954880664,0.2335620178438822,0.2706200012537311,0.24754160855794277,0.22446321586215448,0.3,0.4,0.5510885466967623
2024-03,0.17828022163150525,0.17795882405921745,0.17763742648692965,0.16531227057826672,0.17828022163150525,0.17795882405921745,0.17763742648692965,0.17828022163150525,0.17343812814288892,0.1685960346542726,0.17828022163150525,0.18450986001143216,0.19073949839135906,0.17828022163150525,0.16531227057826672,0.15234431952502817,0.1,0.1,0.5510885466967623
2024-04,0.535513874597449,0.5169386135775386,0.49836335255762815,0.5352515634156412,0.535513874597449,0.5169386135775386,0.49836335255762815,0.535513874597449,0.522572656093899,0.5096314375903491,0.535513874597449,0.5200436459138202,0.5045734172301916,0.535513874597449,0.5352515634156412,0.5349892522338333,0.7,0.2,0.5510885466967623
2024-05,0.2079810434726739,0.21924642636613612,0.23051180925959833,0.21135639386074181,0.2079810434726739,0.21924642636613612,0.23051180925959833,0.2079810434726739,0.21710274729307916,0.22622445111348438,0.2079810434726739,0.22361337318729047,0.23924570290190703,0.2079810434726739,0.21135639386074181,0.21473174424880972,0.0,0.1,0.522992760109963
2024-06,0.049566412104763674,0.08126073928770258,0.1129550664706415,0.08230543382364111,0.049566412104763674,0.0812607392877026,0.11295506647064152,0.049566412104763674,0.0724483162694407,0.09533022043411774,0.049566412104763674,0.08482352231805836,0.12008063253135304,0.049566412104763674,0.08230543382364111,0.11504445554251853,-0.3,0.2,0.5231008951870135
2024-07,0.20998444901121854,0.24684517534253225,0.283705901673846,0.19145958834233548,0.20998444901121854,0.2468451753425323,0.283705901673846,0.20998444901121854,0.2449607956706195,0.2799371423300205,0.20998444901121854,0.19144472880106872,0.1729050085909189,0.20998444901121854,0.19145958834233548,0.17293472767345242,0.7,0.5,0.5229850954564411
2024-08,0.07281547435294283,0.04978803679458074,0.02676059923621866,0.05202404239365939,0.07281547435294283,0.04978803679458072,0.02676059923621861,0.07281547435294283,0.05020292237987915,0.027590370406815466,0.07281547435294283,0.06876513815663711,0.06471480196033139,0.07281547435294283,0.05202404239365939,0.031232610434375953,0.3,0.0,0.524320821334479
2024-09,-0.4651739920724355,-0.5428417910368668,-0.6205095900012981,-0.5047478824412486,-0.4651739920724355,-0.5428417910368668,-0.6205095900012981,-0.4651739920724355,-0.5400492699135119,-0.6149245477545884,-0.4651739920724355,-0.5311314147988435,-0.5970888375252515,-0.4651739920724355,-0.5047478824412486,-0.5443217728100617,-0.4,-0.5,0.5244230835765917
2024-10,0.2218404811078794,0.28435967663125583,0.3468788721546322,0.22352992251681958,0.2218404811078794,0.28435967663125583,0.3468788721546322,0.2218404811078794,0.2684961163451119,0.3151517515823444,0.2218404811078794,0.2276401296219766,0.23343977813607383,0.2218404811078794,0.22352992251681958,0.22521936392575978,0.3,0.3,0.5251936923203937
2024-11,0.13103934262291972,0.1125881018490863,0.09413686107525288,0.12998210590225262,0.13103934262291972,0.11287020782819894,0.09470107303347816,0.13103934262291972,0.11459725541177908,0.09815516820063844,0.13103934262291972,0.11842785900732336,0.105816375391727,0.13103934262291972,0.12998210590225262,0.12892486918158552,0.1,0.2,0.5257121150111947
2024-12,0.00423825253460209,-0.029928734165286276,-0.06409572086517465,-0.007648924185337663,0.00423825253460209,-0.029988834529891477,-0.06421592159438505,0.00423825253460209,-0.024562857330896824,-0.05336396719639574,0.00423825253460209,-0.024535639469214703,-0.053309531473031496,0.00423825253460209,-0.007648924185337663,-0.019536100905277416,-0.3,0.1,0.5258008806220857
2025-01,1.1241131790061303,1.141778566097235,1.1594439531883396,1.1283126163059556,1.1241131790061303,1.1421972292968294,1.1602812795875288,1.1241131790061303,1.1283126163059556,1.1325120536057807,1.1241131790061303,1.1353670132216775,1.1466208474372246,1.1241131790061303,1.1320756244829955,1.140038069959861,1.3,1.1,0.5258286953044492
2025-02,0.3273352565503001,0.3449213748972017,0.3625074932441033,0.34978778363576435,0.3273352565503001,0.3456636922636,0.36399212797689984,0.3273352565503001,0.34978778363576435,0.37224031072122854,0.3273352565503001,0.3436111539780083,0.35988705140571653,0.3273352565503001,0.3354167944592133,0.34349833236812644,0.2,0.2,0.5263154722672414
2025-03,0.025961209336477623,0.01279907147341732,-0.00036306638964298324,0.009165383416665063,0.025961209336477623,0.013269361819464675,0.000577514302451728,0.025961209336477623,0.009165383416665063,-0.007630442503147497,0.025961209336477623,0.014954027873235362,0.003946846409993102,0.025961209336477623,0.006247348378038933,-0.013466512580399756,0.1,0.0,0.5272111647885763
2025-04,0.1887731296337113,0.17127147038237248,0.15376981113103366,0.17546102638768143,0.1887731296337113,0.17132819009924932,0.15388325056478735,0.1887731296337113,0.17546102638768143,0.1621489231416516,0.1887731296337113,0.1688364091999253,0.1488996887661393,0.1887731296337113,0.17761238797797,0.1664516463222287,-0.1,0.1,0.5274144345873905
2025-05,0.2616004842766493,0.2843344825640807,0.3070684808515122,0.27506390271564474,0.2616004842766493,0.28411695824798233,0.30663343221931544,0.2616004842766493,0.27506390271564474,0.28852732115464025,0.2616004842766493,0.27361214602955714,0.28562380778246504,0.2616004842766493,0.26777655491275176,0.2739526255488543,0.5,0.2,0.5273440977207576
2025-06,0.21403896943571182,0.21877442075846298,0.22350987208121414,0.22156103089661303,0.21403896943571182,0.21879129316657642,0.223543616897441,0.21403896943571182,0.22156103089661303,0.22908309235751423,0.21403896943571182,0.21801319358723917,0.2219874177387665,0.21403896943571182,0.22586778167222918,0.23769659390874656,0.3,0.2,0.5270292174334845
2025-07,0.482699677975129,0.5584568402910703,0.6342140026070118,0.5375801261126082,0.482699677975129,0.558067945868925,0.633436213762721,0.482699677975129,0.5375801261126082,0.5924605742500874,0.482699677975129,0.49580154533628,0.508903412697431,0.482699677975129,0.5074531377221196,0.5322065974691103,0.5,0.5,0.5274086800341864
2025-08,0.12246127477104277,0.09808353927722599,0.07370580378340921,0.08033607574224055,0.12246127477104277,0.09812194155998649,0.07378260834893022,0.12246127477104277,0.10139867525664166,0.08033607574224055,0.12246127477104277,0.10194910729118802,0.08143693981133326,0.12246127477104277,0.11873628368680596,0.11501129260256915,0.1,0.1,0.5281350316708229
2025-09,-0.4796923876781566,-0.5222102106965498,-0.564728033714943,-0.561904245344688,-0.4796923876781566,-0.5225769177690763,-0.5654614478599961,-0.4796923876781566,-0.5207983165114223,-0.561904245344688,-0.4796923876781566,-0.507960347381958,-0.5362283070857595,-0.4796923876781566,-0.487723353735238,-0.49575431979231943,-0.6,-0.3,0.5280419138197034
2025-10,0.24018251506517188,0.28619898904433005,0.33221546302348826,0.32842174711717737,0.24018251506517188,0.2862648587895367,0.3323472025139016,0.24018251506517188,0.28430213109117464,0.32842174711717737,0.24018251506517188,0.2652594035575735,0.2903362920499751,0.24018251506517188,0.2699998142725507,0.2998171134799295,0.5,0.3,0.5282491550419388
