origin,h,target,mm_E1_ML,mm_E1_fixed,mm_E2_ML,mm_E2_fixed,mm_E3_ML,mm_E3_fixed,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,yy_b_E1_ML,yy_a_E1_ML,yy_b_E1_fixed,yy_a_E1_fixed,yy_b_E2_ML,yy_a_E2_ML,yy_b_E2_fixed,yy_a_E2_fixed,yy_b_E3_ML,yy_a_E3_ML,yy_b_E3_fixed,yy_a_E3_fixed
2008-02,2,2008-04,0.5008716077760729,0.3200205977283314,0.45069097638692235,0.30582268168355053,0.4551173582694654,0.31145869858767183,0.3329633740288606,0.219407348802787,,0.3337041156840969,,0.1732367823879669,0.170374615043494,0.6295447645197444,0.1686969257800704,0.1670369879984832,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-04,2008-02,6.729634002361296,,,,,6.779721207644797,,6.769237142304821,,7.722806495362669,,6.758376650003033,,6.751221736377136,,,,6.749413901679162,,7.535885167464139,3.427272727272728,7.4854615679398675,,7.0886533085306915,,7.372170614937412,,7.035172555146967,,7.382135776340444,,7.047107837490012,
2008-02,3,2008-05,0.512336223790978,0.3532108018621581,0.4671729689644575,0.34510625103423276,0.47115741527434896,0.35060777720469777,0.4424778761061843,0.293703975041959,,0.3337041156840969,,0.2129731185141592,0.2126605386121922,0.6766629571549431,0.2116177092909137,0.2119635414209779,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-05,2008-02,6.82352941176471,,,,,6.629461074630232,,6.6186592011646495,,8.068956022771571,,6.606704647212472,,6.599927775633316,,,,6.685071969500115,,7.535885167464139,3.427272727272728,7.654844469251248,,7.087607051351302,,7.49305336857406,,7.025482717170263,,7.5072932317127625,,7.043285358172094,
2008-02,4,2008-06,0.5683736836898051,0.43227844178070923,0.5277265286219138,0.42577145857856713,0.5313125519108297,0.43111837601959996,0.2202643171806295,0.2446324298026247,,0.3337041156840969,,0.2999694932621525,0.3005514347882331,0.7654502915358499,0.2994932553624934,0.3004552659987946,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-06,2008-02,6.807511737089213,,,,,6.6982621941095815,,6.688072352668851,,8.640545349121448,,6.674984573692274,,6.669226456993184,,,,6.69501116819414,,7.535885167464139,3.427272727272728,8.012579029655994,,7.29805767240042,,7.806659998218154,,7.2288634678263115,,7.824787592302301,,7.252410019834889,
2008-02,5,2008-07,0.8952871897922056,0.7806276990524429,0.8587045444472302,0.7744468929045722,0.8619319660802858,0.7796388959807389,0.5494505494505475,0.3406499535220142,,0.3337041156840969,,0.656047722377004,0.6568950223680662,1.1219601752055492,0.6558059317293223,0.6569268186502918,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-07,2008-02,6.8925233644860056,,,,,6.896392714390785,,6.887083695070935,,9.34608709084013,,6.872815144355858,,6.868236403430227,,,,6.558194460718317,,7.535885167464139,3.427272727272728,8.470351337310682,,7.630349227252643,,8.22430535652731,,7.554344096963581,,8.245966876330138,,7.583504648940178,
2008-02,6,2008-08,0.21492737725176375,0.1194862021321878,0.1820028090171225,0.11328901645165262,0.18490748850802324,0.11832787332650813,-0.10928961748633,0.0663274446702755,,0.3337041156840969,,0.002243444534016,0.0031634215187258,0.4682594230117329,0.002062679274443,0.0032214093491701,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-08,2008-02,6.402793946449383,,,,,6.525454004160279,,6.517157190186433,,9.474438350315465,,6.50176573588574,,6.4984368814568,,,,6.256477591026072,,7.535885167464139,3.427272727272728,8.323844177725938,,7.382611714978253,,8.042622581213067,,7.300139464894053,,8.067380953991936,,7.33463314233693,
2008-02,7,2008-09,-0.21559897750021262,-0.2940292782134068,-0.24523125796385714,-0.30031988235948537,-0.24261704642137755,-0.2954320282180716,-0.2188183807439903,-0.5151465230978092,,0.3337041156840969,,-0.4043103803849303,-0.4033713887390588,0.0617303352177822,-0.4044755403591319,-0.4033081780624677,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-09,2008-02,6.542056074766384,,,,,6.466587967653885,,6.459299431041375,,9.925926227180671,,6.442736274777322,,6.440656845079985,,,,6.0795768625556095,,7.535885167464139,3.427272727272728,8.469120218915865,,7.442109773216756,,8.15539377172956,,7.352818344333921,,8.183012997483129,,7.392593703495877,
2008-02,8,2008-10,0.28646243312378084,0.2230080984242941,0.2597932285052619,0.21662158393220077,0.2621460188935147,0.22136077096318513,0.0,0.2704797293971728,,0.3337041156840969,,0.1193434447193167,0.120287269112451,0.5853900545755854,0.1191822218128084,0.1203515026334886,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-10,2008-02,5.923344947735218,,,,,5.974638124501069,,5.968382219833909,,9.927322818475922,,5.950726029571108,,5.949893574221987,,,,5.74880897379703,,7.535885167464139,3.427272727272728,8.148137091637384,,7.056385027333774,,7.806662348229996,,6.960597872441518,,7.836723058134579,,7.005287889669284,
2008-02,9,2008-11,0.2640689598246515,0.21375739807263627,0.2400665386791384,0.2072921954148973,0.2421840500285667,0.2118852048019355,-0.5482456140350922,0.2407669253058419,,0.3337041156840969,,0.1163872010281131,0.1173322299628062,0.5824352123300944,0.1162269609821939,0.117396661212979,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-11,2008-02,4.372842347525899,,,,,5.121242753863648,,5.116029439619072,,9.549694910427018,,5.097355006343004,,5.097757143143263,,,,5.02755137937972,,7.535885167464139,3.427272727272728,7.435483647585525,,6.297559908570559,,7.070621094507014,,6.195600143480047,,7.102739000751,,6.24484004890381,
2008-02,10,2008-12,0.21116021248545508,0.1723525517647131,0.18955791016336376,0.16582994415331592,0.19146367037784923,0.17027939629328476,-0.2205071664829083,0.1175435517324285,,0.3337041156840969,,0.0809729279983392,0.0819182530756571,0.5470212719670903,0.0808129312569163,0.0819827221843995,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2008-12,2008-02,3.665521191294395,,,,,4.724317313056773,,4.720112818878416,,9.644263383816805,,4.700352380973532,,4.70197678964037,,,,4.669212949497308,,7.535885167464139,3.427272727272728,7.169046385898202,,5.992882083105739,,6.782064941481776,,5.884319577797828,,6.816128058891081,,5.9381208044256315,
2008-02,11,2009-01,1.7858552383266995,1.7570906182724926,1.7664130552745634,1.750531562405369,1.7681282394676003,1.754840188776155,1.5469613259668558,1.5957682948263452,,0.3337041156840969,,1.6714132182304566,1.672358615399583,2.137461641065843,1.671253281307194,1.6724230917047649,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2009-01,2008-02,2.224694104560625,,,,,3.395336300469456,,3.3921465510657653,,8.749063724644204,,3.3715128785420267,,3.3743060622025296,,,,3.26404415910741,,7.535885167464139,3.427272727272728,5.928140436023961,,4.73598819833824,,5.5254794917494765,,4.621968903410875,,5.560920869981768,,4.679561181364686,
2008-02,12,2009-02,0.28390026110361616,0.263878403374785,0.26640219649056596,0.2573023754015068,0.2679458622642992,0.2614730004985583,0.0,0.2002999610392342,,0.3337041156840969,,0.1836290432098968,0.1845744578013949,0.6496774847242904,0.1834691209105616,0.1846389354669868,0.2738941420612191,0.2360501882468992,0.0434765113304301,,,2009-02,2008-02,1.884700665188468,,,,,3.240681763137751,,3.2384710182145025,,9.091538951168518,,3.2167292110404846,,3.220723477977254,,,,3.126743810857812,,7.535885167464139,3.427272727272728,5.87555960340391,,4.663098783511728,,5.454695029477221,,4.542301751017145,,5.4917367224714555,,4.604201445492233,
2008-03,1,2008-04,0.43408919845828003,0.3045424738524006,0.38357984939436607,0.29671660243660414,0.3819327280952934,0.29858983224348234,0.3329633740288606,0.219407348802787,,-0.1108647450110966,,0.1398980534312239,0.1371711000722373,0.513084352052636,0.1372089068578824,0.1351433206638518,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-04,2008-03,6.729634002361296,,,,,6.524259912799938,,6.521359104091026,,6.921238490200047,,6.521399321226645,,6.519202044767586,,,,6.608838277770161,,7.637231503579972,3.2181818181818183,6.837207045821633,,6.6994011439681564,,6.783477502130269,,6.691076338601411,,6.78172536955593,,6.6930689951019975,
2008-03,2,2008-05,0.4521864479510274,0.34060083534317137,0.4066613103891682,0.3358152196584934,0.4051769813066432,0.33741214849297724,0.4424778761061843,0.293703975041959,,-0.1108647450110966,,0.1806539874554477,0.1803257968797618,0.5617204540543561,0.179881763461369,0.1799145065234808,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-05,2008-03,6.82352941176471,,,,,6.340053058636492,,6.336808906941181,,7.142348120210578,,6.336377733167778,,6.334219027803363,,,,6.544581075866707,,7.637231503579972,3.2181818181818183,6.941532851272971,,6.6849514184098275,,6.83930909246301,,6.671539936101663,,6.835976645674282,,6.675230026650903,
2008-03,3,2008-06,0.514193135563668,0.4205872371587168,0.47321817407699446,0.4166820645064209,0.4718825123115078,0.4181293681913854,0.2202643171806295,0.2446324298026247,,-0.1108647450110966,,0.2679322646556459,0.2683752645277955,0.6507910366157788,0.2677900265436881,0.2683832246933227,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-06,2008-03,6.807511737089214,,,,,6.374679008659191,,6.371903766743257,,7.58647626815386,,6.370851590641154,,6.369321477365306,,,,6.554507185879434,,7.637231503579972,3.2181818181818183,7.2390915979127435,,6.882167255678329,,7.092908805310808,,6.8645750520023086,,7.088144830838091,,6.869812110541468,
2008-03,4,2008-07,0.8464789462496483,0.769278024318133,0.8096013988220969,0.7655924185489424,0.808399320679217,0.766910025616876,0.5494505494505475,0.3406499535220142,,-0.1108647450110966,,0.6240865350751512,0.6247477877831926,1.0073537971853594,0.6241262263041253,0.6248513708467052,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-07,2008-03,6.8925233644860056,,,,,6.538368921300906,,6.536289509066864,,8.162447802836905,,6.53457763624102,,6.533812894792039,,,,6.41787064889178,,7.637231503579972,3.2181818181818183,7.641488827959783,,7.201096746271177,,7.455448817836779,,7.179531846356518,,7.449387448112326,,7.186185884003299,
2008-03,5,2008-08,0.17095422540742633,0.10831604989231991,0.13776442975168401,0.10467101229330933,0.13668256031719922,0.1058692956355296,-0.10928961748633,0.0663274446702755,,-0.1108647450110966,,-0.0296976049001982,-0.0289785343472047,0.3536629201435085,-0.029608813906013,-0.0288545428112137,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-08,2008-03,6.402793946449383,,,,,6.134761953761806,,6.133453814748849,,8.165892203428694,,6.13107929425039,,6.131118196648952,,,,6.116551102572569,,7.637231503579972,3.2181818181818183,7.448933137602623,,6.9424145578463605,,7.227686238349168,,6.9170086050040585,,7.220479314045212,,6.92492625294387,
2008-03,6,2008-09,-0.25522052849456867,-0.3050577890127169,-0.28509134476073417,-0.308703110769378,-0.2860650272115209,-0.3076151676348666,-0.2188183807439903,-0.5151465230978092,,-0.1108647450110966,,-0.4362461721042954,-0.4355123818716406,-0.0528643226274743,-0.4361446656541063,-0.4353842048913637,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-09,2008-03,6.542056074766384,,,,,6.042098046616527,,6.041572576056856,,8.487596706724302,,6.038526709802637,,6.039375492357665,,,,5.939883330231474,,7.637231503579972,3.2181818181818183,7.550313673857819,,6.9898332232941565,,7.296715984010809,,6.96050487702748,,7.288456774296467,,6.969593105365169,
2008-03,7,2008-10,0.2507573397347558,0.21211944576391328,0.22387360502626658,0.20847075951125965,0.22299729082248287,0.20945667564815584,0.0,0.2704797293971728,,-0.1108647450110966,,0.0874090102406248,0.0881464515142065,0.4707957415889212,0.087513720305109,0.0882754647509223,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-10,2008-03,5.923344947735218,,,,,5.518442353174901,,5.5186969306122045,,8.365376362948892,,5.51499904050818,,5.516646690792098,,,,5.609551021403798,,7.637231503579972,3.2181818181818183,7.193871552012975,,6.594150083223899,,6.912436479321844,,6.561050212958157,,6.903272125535132,,6.571153006430371,
2008-03,8,2008-11,0.2318886934858923,0.20301648210904305,0.20769333218960656,0.19937099828792626,0.20690464940650144,0.20026262602234474,-0.5482456140350922,0.2407669253058419,,-0.1108647450110966,,0.0844531136877624,0.0851914443603318,0.4678409638290033,0.0845586153696402,0.0853206216941827,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-11,2008-03,4.372842347525899,,,,,4.635334504446779,,4.6363588560028965,,7.870076847388831,,4.6320303049346805,,4.634460808890364,,,,4.8892432330100375,,7.637231503579972,3.2181818181818183,6.453328629961861,,5.827257539555551,,6.148208124612296,,5.790546902921558,,6.13827391330977,,5.801518117118621,
2008-03,9,2008-12,0.18215230418374978,0.1617690668643995,0.16037647896446694,0.15813525854626748,0.1596666644598853,0.1589398034899832,-0.2205071664829083,0.1175435517324285,,-0.1108647450110966,,0.0490389287656752,0.0497774733035118,0.4324270355293266,0.0491446232850046,0.0499066824234163,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2008-12,2008-03,3.665521191294395,,,,,4.2069826498726055,,4.208772053263281,,7.840148886277502,,4.203802060564919,,4.2070163401501,,,,4.531376690012156,,7.637231503579972,3.2181818181818183,6.158588692323347,,5.512778835515919,,5.831304242354984,,5.472350677221418,,5.820649756563284,,5.4841362128154,
2008-03,10,2009-01,1.7597024645819495,1.746673812282527,1.7401042218372422,1.7430599776664273,1.7394653887833083,1.743784147490194,1.5469613259668558,1.5957682948263452,,-0.1108647450110966,,1.6394792412161368,1.640217836689522,2.022867406885723,1.6395849822056914,1.6403470519079368,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2009-01,2008-03,2.224694104560625,,,,,2.85225174308004,,2.8547653048406727,,6.839674495785745,,2.849219502094038,,2.8531631611512327,,,,3.1280583311345875,,7.637231503579972,3.2181818181818183,4.902422321113796,,4.250904963534392,,4.558869379969858,,4.207258942367933,,4.547686529410157,,4.219644907918325,
2008-03,11,2009-02,0.2735744324455299,0.26689379537315566,0.2559360139326769,0.26330753801682244,0.2553610641843066,0.26395757496546834,0.0,0.2151601097272859,,-0.1108647450110966,,0.1649523846615088,0.1656909921787607,0.54834056386088,0.1650581367562631,0.1658202085588682,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2009-02,2008-03,1.884700665188468,,,,,2.6792640549029554,,2.682530555425364,,7.068228683635715,,2.6763453173146585,,2.6810635557008697,,,,3.006212803065329,,7.637231503579972,3.2181818181818183,4.8395546189720084,,4.18148625309499,,4.477826375880429,,4.134144584014613,,4.466053095638851,,4.147197072255146,
2008-03,12,2009-03,0.11554998455825577,0.11432522884686608,0.09967540785833334,0.11077336520048114,0.09915795308495345,0.11135507653727245,0.2176278563656097,0.0208502022394707,,-0.1108647450110966,,0.0173690037251924,0.0181076140745773,0.4007571860337456,0.0174747584563927,0.0182368306747635,0.2424156260518555,0.2303919151361923,0.0442740662509083,,,2009-03,2008-03,2.219755826859049,,,,,2.8110796614114317,,2.815109620894435,,7.616621196723732,,2.808265882471644,,2.813773555284923,,,,3.142037964142182,,7.637231503579972,3.2181818181818183,5.0771902671997315,,4.416352899061339,,4.698038288622412,,4.365201695032575,,4.6856990288485445,,4.378889653125732,
2008-04,1,2008-05,0.36264263426392246,0.2933086403099625,0.32350654167542103,0.2998707518691451,0.3239445023051151,0.30027522789286587,0.4424778761061843,0.293703975041959,,0.3329633740288606,,0.1580749721668524,0.1586435038978983,0.398982923009285,0.1596557086267083,0.1598309479072779,0.2211891548994274,0.2247457510053145,0.0474602883967716,,,2008-05,2008-04,6.82352941176471,,,,,6.521058558633939,,6.521663208851426,,6.777271249882831,,6.522739718351243,,6.522926090480226,,,,6.6653039922799335,,7.1343638525565,3.027272727272728,6.738622283970116,,6.664883542164965,,6.696999898440698,,6.671862540811436,,6.697465682451573,,6.672292712959016,
2008-04,2,2008-06,0.43523901684503624,0.3796880544890654,0.39872020514650125,0.3813175243610498,0.39909379011852164,0.38161416908010815,0.2202643171806295,0.2446324298026247,,0.3329633740288606,,0.2488442130160307,0.2496433827731863,0.4941201137109314,0.2492920477474543,0.2499690704654752,0.2211891548994274,0.2247457510053145,0.0474602883967716,,,2008-06,2008-04,6.807511737089214,,,,,6.535458381719991,,6.536912404262228,,7.0529898361504095,,6.537615694700745,,6.538521584345111,,,,6.675241349311864,,7.1343638525565,3.027272727272728,6.9515397324693415,,6.818539623019772,,6.870961309885891,,6.827262780875107,,6.871825523325657,,6.828009274611651,
2008-04,3,2008-07,0.7759361738143344,0.7310661835382237,0.7428757059343395,0.7314133454126048,0.743206414653322,0.7316043555696254,0.5494505494505475,0.3406499535220142,,0.3329633740288606,,0.6057925405337391,0.6065618667752389,0.8520593235179689,0.6059595521786456,0.6066860050390743,0.2211891548994274,0.2247457510053145,0.0474602883967716,,,2008-07,2008-04,6.8925233644860056,,,,,6.679997184416065,,6.682268966100695,,7.460634794644023,,6.682334523041567,,6.684011978769272,,,,6.538449992988799,,7.1343638525565,3.027272727272728,7.277763943790489,,7.0966526577663664,,7.161772803584715,,7.105767657779451,,7.16299115155778,,7.106719196501119,
2008-04,4,2008-08,0.10781261708089074,0.07174333867054267,0.07803298751824417,0.07171492496487775,0.07832579477589535,0.07180874693167727,-0.10928961748633,0.0663274446702755,,0.3329633740288606,,-0.0478109548624487,-0.0470634271754674,0.1986806070002209,-0.0477119362448236,-0.0469828320777998,0.2211891548994274,0.2247457510053145,0.0474602883967716,,,2008-08,2008-04,6.402793946449383,,,,,6.256597840515013,,6.259655300140866,,7.298093515874386,,6.259031168989146,,6.261477089794769,,,,6.236789029264436,,7.1343638525565,3.027272727272728,7.018358567868894,,6.799191141351852,,6.8708469754854615,,6.808250497971083,,6.872374701009219,,6.809299532196741,
