period,cell,feature,coef
2021-03,C2,mon_6,-0.0
2021-03,C2,mon_7,0.026904119355855356
2021-03,C2,mon_8,-0.0
2021-03,C2,mon_9,-0.07196438282751254
2021-03,C2,mon_10,0.009217115785222243
2021-03,C2,mon_11,-0.022074294337104724
2021-03,C2,mon_12,-0.004669015630575708
2021-03,C2,de_neig,-0.020180165516051413
2021-03,C2,de_serv,0.0
2021-03,C2,ea_neig,-0.015601154415849503
2021-03,C2,ea_serv,0.0
2021-03,F1,food_l1,-0.0
2021-03,F1,food_l12,-0.0
2021-03,F1,agri_l0,0.0
2021-03,F1,agri_l1,0.06626849852615338
2021-03,F1,food_ppi_l1,0.084614920335484
2021-03,F2,food_l1,-0.02052884567678651
2021-03,F2,food_l12,-0.025897967463947378
2021-03,F2,agri_l0,-0.0
2021-03,F2,agri_l1,0.02779802213961117
2021-03,F2,food_ppi_l1,0.09115177417682543
2021-03,F2,de_foodun,0.13138108587780262
2021-03,F2,de_foodpr,0.1064847301523824
2021-03,F2,ea_foodun,0.07613206310597485
2021-03,F2,ea_foodpr,0.022279551941342707
2021-04,C1,exp12,0.0
2021-04,C1,exp36,-0.02911831725461162
2021-04,C1,household_exp,0.00712852880753292
2021-04,C1,esi,0.028768000521469342
2021-04,C1,eurczk_mm,-0.005117511599453509
2021-04,C1,services_l1,0.0004754790907222709
2021-04,C1,import_l2,0.030600032695987406
2021-04,C1,core_l1,0.0
2021-04,C1,core_l2,0.0
2021-04,C1,core_l12,0.17585589597788645
2021-04,C1,state,0.0
2021-04,C1,eurczk_mm_x_state,-0.015032229334041795
2021-04,C1,exp12_x_state,0.0010720637205051233
2021-04,C1,import_l2_x_state,0.0
2021-04,C1,mon_2,0.0012050686347555755
2021-04,C1,mon_3,-0.021830688037721434
2021-04,C1,mon_4,0.0036062874643541425
2021-04,C1,mon_5,-0.0
2021-04,C1,mon_6,-0.0
2021-04,C1,mon_7,0.03265834893657062
2021-04,C1,mon_8,-0.0
2021-04,C1,mon_9,-0.08069411399265297
2021-04,C1,mon_10,0.004953399999043028
2021-04,C1,mon_11,-0.023010301419181287
2021-04,C1,mon_12,-0.005430419202837294
2021-04,C2,exp12,0.0
2021-04,C2,exp36,-0.02986236990676557
2021-04,C2,household_exp,0.0065786232638723125
2021-04,C2,esi,0.029175140715918698
2021-04,C2,eurczk_mm,-0.003103277927355545
2021-04,C2,services_l1,0.005539704575565074
2021-04,C2,import_l2,0.02717860148941688
2021-04,C2,core_l1,0.0
2021-04,C2,core_l2,0.0
2021-04,C2,core_l12,0.16703857598079697
2021-04,C2,state,0.0
2021-04,C2,eurczk_mm_x_state,-0.017162430978086066
2021-04,C2,exp12_x_state,0.001654705873609663
2021-04,C2,import_l2_x_state,0.0
2021-04,C2,mon_2,0.005397166177426999
2021-04,C2,mon_3,-0.009939512739640666
2021-04,C2,mon_4,0.009394760447320927
2021-04,C2,mon_5,-0.0
2021-04,C2,mon_6,-0.0
2021-04,C2,mon_7,0.02665221687579894
2021-04,C2,mon_8,-0.0
2021-04,C2,mon_9,-0.07135802959031928
2021-04,C2,mon_10,0.009273791239953756
2021-04,C2,mon_11,-0.021757538857141746
2021-04,C2,mon_12,-0.004400521737980319
2021-04,C2,de_neig,-0.01919291602858312
2021-04,C2,de_serv,0.0
2021-04,C2,ea_neig,-0.016932063805513653
2021-04,C2,ea_serv,0.0
2021-04,F1,food_l1,-0.0
2021-04,F1,food_l12,-0.0
2021-04,F1,agri_l0,0.0
2021-04,F1,agri_l1,0.06734777750840905
2021-04,F1,food_ppi_l1,0.08386275729612774
2021-04,F2,food_l1,-0.0009870430457252196
2021-04,F2,food_l12,-0.00998553581350577
2021-04,F2,agri_l0,-0.0
2021-04,F2,agri_l1,0.019570271983516265
2021-04,F2,food_ppi_l1,0.07822186500526791
2021-04,F2,de_foodun,0.1146697360198778
2021-04,F2,de_foodpr,0.10440668746523929
2021-04,F2,ea_foodun,0.07936537115990988
2021-04,F2,ea_foodpr,0.011836717749736663
2021-05,C1,exp12,0.0
2021-05,C1,exp36,-0.029371826051034455
2021-05,C1,household_exp,0.007438894242803144
2021-05,C1,esi,0.028434113257524745
2021-05,C1,eurczk_mm,-0.0054577661997931215
2021-05,C1,services_l1,0.0006664165439562173
2021-05,C1,import_l2,0.030669454232755942
2021-05,C1,core_l1,0.0
2021-05,C1,core_l2,0.0
2021-05,C1,core_l12,0.17540770605737513
2021-05,C1,state,0.0
2021-05,C1,eurczk_mm_x_state,-0.014835962452621103
2021-05,C1,exp12_x_state,0.0010457096889789133
2021-05,C1,import_l2_x_state,0.0
2021-05,C1,mon_2,0.0010694915315777257
2021-05,C1,mon_3,-0.02183853771420004
2021-05,C1,mon_4,0.004563277403551647
2021-05,C1,mon_5,-0.0
2021-05,C1,mon_6,-0.0
2021-05,C1,mon_7,0.032462951221789736
2021-05,C1,mon_8,-0.0
2021-05,C1,mon_9,-0.08051720162277498
2021-05,C1,mon_10,0.004829824123373661
2021-05,C1,mon_11,-0.022976528255461315
2021-05,C1,mon_12,-0.0054145123483402054
2021-05,C2,exp12,0.0
2021-05,C2,exp36,-0.030077612306409852
2021-05,C2,household_exp,0.006912119781671195
2021-05,C2,esi,0.02882782883781526
2021-05,C2,eurczk_mm,-0.0034655493683353688
2021-05,C2,services_l1,0.005687285086854509
2021-05,C2,import_l2,0.027235929440878198
2021-05,C2,core_l1,0.0
2021-05,C2,core_l2,0.0
2021-05,C2,core_l12,0.1666560032830086
2021-05,C2,state,0.0
2021-05,C2,eurczk_mm_x_state,-0.016940169166508194
2021-05,C2,exp12_x_state,0.0016211003989577352
2021-05,C2,import_l2_x_state,0.0
2021-05,C2,mon_2,0.005255704934465931
2021-05,C2,mon_3,-0.010045855496690551
2021-05,C2,mon_4,0.010509677943176901
2021-05,C2,mon_5,-0.0
2021-05,C2,mon_6,-0.0
2021-05,C2,mon_7,0.026495277276954065
2021-05,C2,mon_8,-0.0
2021-05,C2,mon_9,-0.0712382602026347
2021-05,C2,mon_10,0.009122648007614365
2021-05,C2,mon_11,-0.021734007384732443
2021-05,C2,mon_12,-0.004421439216247805
2021-05,C2,de_neig,-0.019335288251238168
2021-05,C2,de_serv,0.0
2021-05,C2,ea_neig,-0.016569900146800324
2021-05,C2,ea_serv,0.0
2021-05,F1,food_l1,-0.0
2021-05,F1,food_l12,-0.0
2021-05,F1,agri_l0,0.0
2021-05,F1,agri_l1,0.06661274544416912
2021-05,F1,food_ppi_l1,0.08626569052690197
2021-05,F2,food_l1,-0.0
2021-05,F2,food_l12,-0.0
2021-05,F2,agri_l0,-0.0
2021-05,F2,agri_l1,0.0220808992385306
2021-05,F2,food_ppi_l1,0.07082129341989325
2021-05,F2,de_foodun,0.11420797366101175
2021-05,F2,de_foodpr,0.0934582490165218
2021-05,F2,ea_foodun,0.0636023650115924
2021-05,F2,ea_foodpr,0.006615554042727908
2021-06,C1,exp12,0.0
2021-06,C1,exp36,-0.0339506080231857
2021-06,C1,household_exp,0.005981449732705292
2021-06,C1,esi,0.0290521987837885
2021-06,C1,eurczk_mm,-0.006222272435908523
2021-06,C1,services_l1,0.003205435664434979
2021-06,C1,import_l2,0.02771189661787413
2021-06,C1,core_l1,0.0
2021-06,C1,core_l2,0.0
2021-06,C1,core_l12,0.16809105490274312
2021-06,C1,state,0.0
2021-06,C1,eurczk_mm_x_state,-0.014814057888724762
2021-06,C1,exp12_x_state,0.0050095655212165765
2021-06,C1,import_l2_x_state,0.0
2021-06,C1,mon_2,0.001957972063338804
2021-06,C1,mon_3,-0.025381639866015077
2021-06,C1,mon_4,0.006315606372024795
2021-06,C1,mon_5,-0.00292783221427574
2021-06,C1,mon_6,-0.0
2021-06,C1,mon_7,0.03540633246392157
2021-06,C1,mon_8,-0.0022396471663041154
2021-06,C1,mon_9,-0.08705842265189874
2021-06,C1,mon_10,0.0056093492874949675
2021-06,C1,mon_11,-0.02620866384680009
2021-06,C1,mon_12,-0.006788015126305263
2021-06,C2,exp12,0.0
2021-06,C2,exp36,-0.0342091510068422
2021-06,C2,household_exp,0.005954086891043171
2021-06,C2,esi,0.029357054202471613
2021-06,C2,eurczk_mm,-0.004082887934773467
2021-06,C2,services_l1,0.007625999278140154
2021-06,C2,import_l2,0.024962804161235443
2021-06,C2,core_l1,0.0
2021-06,C2,core_l2,0.0
2021-06,C2,core_l12,0.16090734489750436
2021-06,C2,state,0.0
2021-06,C2,eurczk_mm_x_state,-0.017314551955100697
2021-06,C2,exp12_x_state,0.005235645669778661
2021-06,C2,import_l2_x_state,0.0
2021-06,C2,mon_2,0.007786666972016194
2021-06,C2,mon_3,-0.01099712258569854
2021-06,C2,mon_4,0.013542509807127559
2021-06,C2,mon_5,-0.0
2021-06,C2,mon_6,-0.0
2021-06,C2,mon_7,0.02916827263475086
2021-06,C2,mon_8,-0.0
2021-06,C2,mon_9,-0.07446460878380566
2021-06,C2,mon_10,0.01143181586369374
2021-06,C2,mon_11,-0.023493708164530773
2021-06,C2,mon_12,-0.005105911029477874
2021-06,C2,de_neig,-0.023389695068496547
2021-06,C2,de_serv,0.0
2021-06,C2,ea_neig,-0.0162330849002926
2021-06,C2,ea_serv,0.0
2021-06,F1,food_l1,-0.0
2021-06,F1,food_l12,-0.0
2021-06,F1,agri_l0,0.0
2021-06,F1,agri_l1,0.051999292717457006
2021-06,F1,food_ppi_l1,0.06403364776182241
2021-06,F2,food_l1,-0.000706028427302278
2021-06,F2,food_l12,-0.0011594515580904269
2021-06,F2,agri_l0,0.0
2021-06,F2,agri_l1,0.01174264860699179
2021-06,F2,food_ppi_l1,0.06254847965214683
2021-06,F2,de_foodun,0.1582862037624075
2021-06,F2,de_foodpr,0.10343429659309834
2021-06,F2,ea_foodun,0.035086509154880687
2021-06,F2,ea_foodpr,0.01606985250763654
2021-07,C1,exp12,-0.0
2021-07,C1,exp36,-0.03293138052322951
2021-07,C1,household_exp,0.009985796857227534
2021-07,C1,esi,0.030758071620147612
2021-07,C1,eurczk_mm,-0.006463011122191457
2021-07,C1,services_l1,0.007316969785438956
2021-07,C1,import_l2,0.028815148386444604
2021-07,C1,core_l1,0.0
2021-07,C1,core_l2,0.0
2021-07,C1,core_l12,0.17470243623816
2021-07,C1,state,0.0
2021-07,C1,eurczk_mm_x_state,-0.013428358572173315
2021-07,C1,exp12_x_state,0.0024542079338085872
2021-07,C1,import_l2_x_state,0.0
2021-07,C1,mon_2,0.0
2021-07,C1,mon_3,-0.02681830411363365
2021-07,C1,mon_4,0.002579396470091081
2021-07,C1,mon_5,-0.005908824173897425
2021-07,C1,mon_6,0.0
2021-07,C1,mon_7,0.03104326274683617
2021-07,C1,mon_8,-0.004597807348555425
2021-07,C1,mon_9,-0.08530729280083796
2021-07,C1,mon_10,0.0012251225004146116
2021-07,C1,mon_11,-0.027163704037396746
2021-07,C1,mon_12,-0.007954400569281908
2021-07,C2,exp12,-0.0
2021-07,C2,exp36,-0.03292497943266109
2021-07,C2,household_exp,0.009834277578367146
2021-07,C2,esi,0.0311557073597743
2021-07,C2,eurczk_mm,-0.004301568800601685
2021-07,C2,services_l1,0.012563264476562015
2021-07,C2,import_l2,0.02649194361198658
2021-07,C2,core_l1,0.0
2021-07,C2,core_l2,0.0
2021-07,C2,core_l12,0.16949561524195392
2021-07,C2,state,0.0
2021-07,C2,eurczk_mm_x_state,-0.016441193853440013
2021-07,C2,exp12_x_state,0.002293366153668746
2021-07,C2,import_l2_x_state,0.0
2021-07,C2,mon_2,0.0020769743133410355
2021-07,C2,mon_3,-0.013630296804290547
2021-07,C2,mon_4,0.008833914968736712
2021-07,C2,mon_5,-0.003092238509418104
2021-07,C2,mon_6,0.0
2021-07,C2,mon_7,0.02474699810612345
2021-07,C2,mon_8,-0.0
2021-07,C2,mon_9,-0.07273578122859525
2021-07,C2,mon_10,0.006119504387104373
2021-07,C2,mon_11,-0.02436867871123123
2021-07,C2,mon_12,-0.006272845370762015
2021-07,C2,de_neig,-0.02195071274984386
2021-07,C2,de_serv,0.0
2021-07,C2,ea_neig,-0.014305415706686008
2021-07,C2,ea_serv,0.000494530683912733
2021-07,F1,food_l1,-0.0
2021-07,F1,food_l12,-0.0
2021-07,F1,agri_l0,0.0
2021-07,F1,agri_l1,0.05931957778144803
2021-07,F1,food_ppi_l1,0.063310898750912
2021-07,F2,food_l1,-0.017664179669549314
2021-07,F2,food_l12,-0.007318874916712982
2021-07,F2,agri_l0,0.0
2021-07,F2,agri_l1,0.024325060607994286
2021-07,F2,food_ppi_l1,0.07393949847983473
2021-07,F2,de_foodun,0.1610840989301736
2021-07,F2,de_foodpr,0.10248165083443767
2021-07,F2,ea_foodun,0.04997543125441567
2021-07,F2,ea_foodpr,0.028950006066486348
2021-08,C1,exp12,-0.0
2021-08,C1,exp36,-0.02791270856408929
2021-08,C1,household_exp,0.013367394738020585
2021-08,C1,esi,0.028136356698304988
2021-08,C1,eurczk_mm,-0.002355248501873013
2021-08,C1,services_l1,0.006792989153722677
2021-08,C1,import_l2,0.03025974008606426
2021-08,C1,core_l1,0.017806726166393515
2021-08,C1,core_l2,0.0
2021-08,C1,core_l12,0.1935470639490671
2021-08,C1,state,0.0
2021-08,C1,eurczk_mm_x_state,-0.013226680232055558
2021-08,C1,exp12_x_state,0.0
2021-08,C1,import_l2_x_state,0.0
2021-08,C1,mon_2,0.0
2021-08,C1,mon_3,-0.026489876294426968
2021-08,C1,mon_4,0.005254752647656169
2021-08,C1,mon_5,-0.008332646555232907
2021-08,C1,mon_6,0.0
2021-08,C1,mon_7,0.03919229472630748
2021-08,C1,mon_8,-0.008916304108775657
2021-08,C1,mon_9,-0.07747477555294605
2021-08,C1,mon_10,0.011347257635789577
2021-08,C1,mon_11,-0.02695816010739164
2021-08,C1,mon_12,-0.0047645494122537544
2021-08,C2,exp12,-0.0
2021-08,C2,exp36,-0.02899166458890037
2021-08,C2,household_exp,0.013103766309897645
2021-08,C2,esi,0.029201706043242088
2021-08,C2,eurczk_mm,-0.0002738313389758658
2021-08,C2,services_l1,0.013101505470332073
2021-08,C2,import_l2,0.028449842164485924
2021-08,C2,core_l1,0.01387869640758313
2021-08,C2,core_l2,0.0
2021-08,C2,core_l12,0.18875880692143332
2021-08,C2,state,0.0
2021-08,C2,eurczk_mm_x_state,-0.016513000492230732
2021-08,C2,exp12_x_state,0.0
2021-08,C2,import_l2_x_state,0.0
2021-08,C2,mon_2,0.0
2021-08,C2,mon_3,-0.013362521015235036
2021-08,C2,mon_4,0.010198078911623906
2021-08,C2,mon_5,-0.005506063807279621
2021-08,C2,mon_6,0.0
2021-08,C2,mon_7,0.03220470113982917
2021-08,C2,mon_8,-0.003748461772232222
2021-08,C2,mon_9,-0.06543552937628566
2021-08,C2,mon_10,0.01323411924368631
2021-08,C2,mon_11,-0.02347425276244097
2021-08,C2,mon_12,-0.003498263625637152
2021-08,C2,de_neig,-0.013734822077665203
2021-08,C2,de_serv,0.002086745061593327
2021-08,C2,ea_neig,-0.02064090744318714
2021-08,C2,ea_serv,1.099937948159898e-05
2021-08,F1,food_l1,-0.0
2021-08,F1,food_l12,-0.0
2021-08,F1,agri_l0,0.0
2021-08,F1,agri_l1,0.06686533170761985
2021-08,F1,food_ppi_l1,0.07642575682852834
2021-08,F2,food_l1,-0.007678108952622962
2021-08,F2,food_l12,-0.022663741244675982
2021-08,F2,agri_l0,0.0
2021-08,F2,agri_l1,0.01518609710339383
2021-08,F2,food_ppi_l1,0.06635482533445942
2021-08,F2,de_foodun,0.12300976717162368
2021-08,F2,de_foodpr,0.12981481424674218
2021-08,F2,ea_foodun,0.10236231968170009
2021-08,F2,ea_foodpr,0.05172790437322529
2021-09,C1,exp12,-0.0
2021-09,C1,exp36,-0.024135586233106757
2021-09,C1,household_exp,0.01460104232957677
2021-09,C1,esi,0.022211954094779798
2021-09,C1,eurczk_mm,-0.0017690271421394459
2021-09,C1,services_l1,0.004647893850961588
2021-09,C1,import_l2,0.03719797831447264
2021-09,C1,core_l1,0.044218359909308065
2021-09,C1,core_l2,0.001515921866099093
2021-09,C1,core_l12,0.18863205816271444
2021-09,C1,state,0.0
2021-09,C1,eurczk_mm_x_state,-0.012993594333731649
2021-09,C1,exp12_x_state,0.0
2021-09,C1,import_l2_x_state,0.0
2021-09,C1,mon_2,0.0
2021-09,C1,mon_3,-0.027289093442781586
2021-09,C1,mon_4,0.010128081097109403
2021-09,C1,mon_5,-0.010240172857077432
2021-09,C1,mon_6,0.0
2021-09,C1,mon_7,0.039518477733594945
2021-09,C1,mon_8,-0.000296243688449442
2021-09,C1,mon_9,-0.07647070482136306
2021-09,C1,mon_10,0.026582866693122494
2021-09,C1,mon_11,-0.02750178891163457
2021-09,C1,mon_12,-0.0
2021-09,C2,exp12,-0.0
2021-09,C2,exp36,-0.024272965660826498
2021-09,C2,household_exp,0.014312974908377619
2021-09,C2,esi,0.02255342041924503
2021-09,C2,eurczk_mm,-0.0006722005933917427
2021-09,C2,services_l1,0.009879081667235648
2021-09,C2,import_l2,0.03487153446308523
2021-09,C2,core_l1,0.04291813761585751
2021-09,C2,core_l2,0.004094759729990113
2021-09,C2,core_l12,0.18303137158470287
2021-09,C2,state,0.0
2021-09,C2,eurczk_mm_x_state,-0.014865099532708148
2021-09,C2,exp12_x_state,0.0
2021-09,C2,import_l2_x_state,0.0
2021-09,C2,mon_2,0.0
2021-09,C2,mon_3,-0.017245015029995165
2021-09,C2,mon_4,0.01366863787571497
2021-09,C2,mon_5,-0.008318879313893919
2021-09,C2,mon_6,0.0
2021-09,C2,mon_7,0.03217124800765538
2021-09,C2,mon_8,-0.0
2021-09,C2,mon_9,-0.06711707712158145
2021-09,C2,mon_10,0.02924224001358392
2021-09,C2,mon_11,-0.02394737336340513
2021-09,C2,mon_12,-0.0
2021-09,C2,de_neig,-0.014324001325416835
2021-09,C2,de_serv,0.0
2021-09,C2,ea_neig,-0.01722379272357692
2021-09,C2,ea_serv,0.0030288018021326305
2021-09,F1,food_l1,-0.0
2021-09,F1,food_l12,-0.0
2021-09,F1,agri_l0,0.0
2021-09,F1,agri_l1,0.06930306974851372
2021-09,F1,food_ppi_l1,0.07672249099676041
2021-09,F2,food_l1,-0.0
2021-09,F2,food_l12,-0.0
2021-09,F2,agri_l0,0.0
2021-09,F2,agri_l1,0.0024589373211730335
2021-09,F2,food_ppi_l1,0.05141860169660957
2021-09,F2,de_foodun,0.09246295144882957
2021-09,F2,de_foodpr,0.11726246377224832
2021-09,F2,ea_foodun,0.11061797017236247
2021-09,F2,ea_foodpr,0.04130942490163308
2021-10,C1,exp12,-0.0
2021-10,C1,exp36,-0.030254440329472138
2021-10,C1,household_exp,0.01615672007465039
2021-10,C1,esi,0.023265523798643297
2021-10,C1,eurczk_mm,-0.0053252798530727345
2021-10,C1,services_l1,0.004142914171187172
2021-10,C1,import_l2,0.04538020625024382
2021-10,C1,core_l1,0.07892982081336918
2021-10,C1,core_l2,0.004171636216303541
2021-10,C1,core_l12,0.1749486783673904
2021-10,C1,state,0.0
2021-10,C1,eurczk_mm_x_state,-0.011524618475384225
2021-10,C1,exp12_x_state,0.004258489669998004
2021-10,C1,import_l2_x_state,0.03041517754055114
2021-10,C1,mon_2,-0.006893962548741484
2021-10,C1,mon_3,-0.04847022873195167
2021-10,C1,mon_4,0.014033022147859776
2021-10,C1,mon_5,-0.030244170048572445
2021-10,C1,mon_6,-0.0036942655226270232
2021-10,C1,mon_7,0.03919214934781276
2021-10,C1,mon_8,-0.027099842133870504
2021-10,C1,mon_9,-0.10145888320700361
2021-10,C1,mon_10,0.04356113746590569
2021-10,C1,mon_11,-0.04755171173278706
2021-10,C1,mon_12,-0.010485080589061167
2021-10,C2,exp12,-0.0028713357760452632
2021-10,C2,exp36,-0.029327359313412644
2021-10,C2,household_exp,0.017530596025219995
2021-10,C2,esi,0.025121712291228993
2021-10,C2,eurczk_mm,-0.004581847962577352
2021-10,C2,services_l1,0.00752345099032008
2021-10,C2,import_l2,0.043683510577641714
2021-10,C2,core_l1,0.07927757509917147
2021-10,C2,core_l2,0.00399664981257823
2021-10,C2,core_l12,0.16970026012731335
2021-10,C2,state,0.0
2021-10,C2,eurczk_mm_x_state,-0.014034528497655982
2021-10,C2,exp12_x_state,0.004862881932433753
2021-10,C2,import_l2_x_state,0.031642495222074844
2021-10,C2,mon_2,-0.007321511180947944
2021-10,C2,mon_3,-0.041981530912333795
2021-10,C2,mon_4,0.016327808330918906
2021-10,C2,mon_5,-0.03170421055237979
2021-10,C2,mon_6,-0.008214548632171621
2021-10,C2,mon_7,0.02952638852519552
2021-10,C2,mon_8,-0.025708867382856798
2021-10,C2,mon_9,-0.09270130014668931
2021-10,C2,mon_10,0.046894742040331075
2021-10,C2,mon_11,-0.04473374389177807
2021-10,C2,mon_12,-0.014286477825098193
2021-10,C2,de_neig,-0.01749561544164818
2021-10,C2,de_serv,0.011275213845397222
2021-10,C2,ea_neig,-0.01097924342482669
2021-10,C2,ea_serv,0.0
2021-10,F1,food_l1,-0.0
2021-10,F1,food_l12,-0.0
2021-10,F1,agri_l0,0.0
2021-10,F1,agri_l1,0.06344063915447787
2021-10,F1,food_ppi_l1,0.07702460896782906
2021-10,F2,food_l1,-0.0
2021-10,F2,food_l12,-0.0
2021-10,F2,agri_l0,0.0
2021-10,F2,agri_l1,0.0
2021-10,F2,food_ppi_l1,0.04050453452720268
2021-10,F2,de_foodun,0.08393437199945891
2021-10,F2,de_foodpr,0.11494646660953081
2021-10,F2,ea_foodun,0.10531237831382047
2021-10,F2,ea_foodpr,0.02335671234268226
2021-11,C1,exp12,-0.0
2021-11,C1,exp36,-0.03051992833955208
2021-11,C1,household_exp,0.017026225613543736
2021-11,C1,esi,0.017674971509041446
2021-11,C1,eurczk_mm,-0.009457829048231208
2021-11,C1,services_l1,0.009861288903761816
2021-11,C1,import_l2,0.04512148182920334
2021-11,C1,core_l1,0.08552652658569129
2021-11,C1,core_l2,0.022598122206448412
2021-11,C1,core_l12,0.17601100265336359
2021-11,C1,state,0.0
2021-11,C1,eurczk_mm_x_state,-0.005433717149205448
2021-11,C1,exp12_x_state,0.013410305370967563
2021-11,C1,import_l2_x_state,0.027471392459192993
2021-11,C1,mon_2,-0.01448796270565115
2021-11,C1,mon_3,-0.057805901302417535
2021-11,C1,mon_4,0.007472186543991803
2021-11,C1,mon_5,-0.03453944851616495
2021-11,C1,mon_6,-0.011936077342403165
2021-11,C1,mon_7,0.03359716293983743
2021-11,C1,mon_8,-0.037199253463172086
2021-11,C1,mon_9,-0.11238685120512273
2021-11,C1,mon_10,0.05200789416217722
2021-11,C1,mon_11,-0.04424843346232138
2021-11,C1,mon_12,-0.01655003576479828
2021-11,C2,exp12,-0.0016804250736123815
2021-11,C2,exp36,-0.029830140752317685
2021-11,C2,household_exp,0.017976065371968126
2021-11,C2,esi,0.019035160251008328
2021-11,C2,eurczk_mm,-0.008287989380815569
2021-11,C2,services_l1,0.012619979397858399
2021-11,C2,import_l2,0.04324817620086324
2021-11,C2,core_l1,0.08350469927726013
2021-11,C2,core_l2,0.022520509594850097
2021-11,C2,core_l12,0.17242771143066965
2021-11,C2,state,0.0
2021-11,C2,eurczk_mm_x_state,-0.007802923486927018
2021-11,C2,exp12_x_state,0.01351176135277024
2021-11,C2,import_l2_x_state,0.028859975955140314
2021-11,C2,mon_2,-0.011471152683440324
2021-11,C2,mon_3,-0.04770035100555927
2021-11,C2,mon_4,0.011589065109595773
2021-11,C2,mon_5,-0.03219196613218657
2021-11,C2,mon_6,-0.012679906796371529
2021-11,C2,mon_7,0.02659295271330449
2021-11,C2,mon_8,-0.032029940667690306
2021-11,C2,mon_9,-0.10029916293713084
2021-11,C2,mon_10,0.05636299851917605
2021-11,C2,mon_11,-0.03819471728697534
2021-11,C2,mon_12,-0.017187748947897933
2021-11,C2,de_neig,-0.014347858462864174
2021-11,C2,de_serv,0.010009343529192924
2021-11,C2,ea_neig,-0.012799997154037637
2021-11,C2,ea_serv,0.0
2021-11,F1,food_l1,-0.0
2021-11,F1,food_l12,-0.0
2021-11,F1,agri_l0,0.0
2021-11,F1,agri_l1,0.07402111801591973
2021-11,F1,food_ppi_l1,0.07311693325883123
2021-11,F2,food_l1,-0.0
2021-11,F2,food_l12,-0.0
2021-11,F2,agri_l0,0.0
2021-11,F2,agri_l1,0.009382241148303636
2021-11,F2,food_ppi_l1,0.04616723047641339
2021-11,F2,de_foodun,0.0924263815177513
2021-11,F2,de_foodpr,0.11725223840466063
2021-11,F2,ea_foodun,0.11307500129703463
2021-11,F2,ea_foodpr,0.025778877109877626
2021-12,C1,exp12,-0.0
2021-12,C1,exp36,-0.031714047827103686
2021-12,C1,household_exp,0.019191799815500295
2021-12,C1,esi,0.015508761344147784
2021-12,C1,eurczk_mm,-0.01017646563379517
2021-12,C1,services_l1,0.004496507756970877
2021-12,C1,import_l2,0.04435292833001315
2021-12,C1,core_l1,0.09660514314650302
2021-12,C1,core_l2,0.022575786882131237
2021-12,C1,core_l12,0.1782304835887891
2021-12,C1,state,-0.0
2021-12,C1,eurczk_mm_x_state,-0.004132560323438035
2021-12,C1,exp12_x_state,0.01696722712954224
2021-12,C1,import_l2_x_state,0.04477010612778229
2021-12,C1,mon_2,-0.013530889882331367
2021-12,C1,mon_3,-0.05713351995606203
2021-12,C1,mon_4,0.009257762586213032
2021-12,C1,mon_5,-0.03392247240063225
2021-12,C1,mon_6,-0.010649787949994943
2021-12,C1,mon_7,0.03331747389149438
2021-12,C1,mon_8,-0.03891396035710277
2021-12,C1,mon_9,-0.11318168224408771
2021-12,C1,mon_10,0.05758455094679399
2021-12,C1,mon_11,-0.039351114430007085
2021-12,C1,mon_12,-0.0156809377395102
2021-12,C2,exp12,-0.0
2021-12,C2,exp36,-0.032335217092935915
2021-12,C2,household_exp,0.019236762623171807
2021-12,C2,esi,0.016441308272072318
2021-12,C2,eurczk_mm,-0.010007138203750342
2021-12,C2,services_l1,0.00713035516640454
2021-12,C2,import_l2,0.04263886515925815
2021-12,C2,core_l1,0.09836703172383247
2021-12,C2,core_l2,0.021440580022221857
2021-12,C2,core_l12,0.17303373742696743
2021-12,C2,state,-0.0
2021-12,C2,eurczk_mm_x_state,-0.006070170978479495
2021-12,C2,exp12_x_state,0.017188551195794106
2021-12,C2,import_l2_x_state,0.04589399288690864
2021-12,C2,mon_2,-0.01579185083268728
2021-12,C2,mon_3,-0.05326300715772624
2021-12,C2,mon_4,0.010321843419046222
2021-12,C2,mon_5,-0.03670011135530184
2021-12,C2,mon_6,-0.01582281636590285
2021-12,C2,mon_7,0.02316355871234403
2021-12,C2,mon_8,-0.039301727063132015
2021-12,C2,mon_9,-0.1063221147722785
2021-12,C2,mon_10,0.060533438203320994
2021-12,C2,mon_11,-0.037407260764148145
2021-12,C2,mon_12,-0.020602721704604473
2021-12,C2,de_neig,-0.013747063071156829
2021-12,C2,de_serv,0.014074455636232868
2021-12,C2,ea_neig,-0.009915119891081828
2021-12,C2,ea_serv,0.0
2021-12,F1,food_l1,-0.0
2021-12,F1,food_l12,-0.0
2021-12,F1,agri_l0,0.0
2021-12,F1,agri_l1,0.04297288058638656
2021-12,F1,food_ppi_l1,0.05085734828958717
2021-12,F2,food_l1,-0.0
2021-12,F2,food_l12,-0.0
2021-12,F2,agri_l0,0.0
2021-12,F2,agri_l1,0.005080550187849931
2021-12,F2,food_ppi_l1,0.05159885696544636
2021-12,F2,de_foodun,0.09672264422655158
2021-12,F2,de_foodpr,0.11872777953673512
2021-12,F2,ea_foodun,0.1070011581437759
2021-12,F2,ea_foodpr,0.022406634778290874
2022-01,C1,exp12,-0.0002009740605695666
2022-01,C1,exp36,-0.0323050007793198
2022-01,C1,household_exp,0.020635017674501707
2022-01,C1,esi,0.014190030781353523
