origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n
2022-02,2022-03-09T22:59:00+00:00,2022-04,2,TARGET_ML,0.45853743981934075,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.7926734216679563,14.160839160839142,10.828076615898432,11.287011148379584,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-05,3,TARGET_ML,0.4192972783385855,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.7611026033690802,15.968586387434563,11.098547494897723,11.558602036226752,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-06,4,TARGET_ML,0.32095996792482095,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.5801354401805856,17.187499999999993,10.874633891899654,11.333761216156566,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-07,5,TARGET_ML,0.42618589867778994,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.333333333333342,17.525773195876276,10.199257019471384,10.655587635721982,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-08,6,TARGET_ML,0.04433843005303745,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,0.43859649122806044,17.235494880546053,9.495570761875442,9.948987442113573,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-09,7,TARGET_ML,-0.17839114989365062,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,0.8005822416302655,17.972742759795548,9.114038922502361,9.565875694998015,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-10,8,TARGET_ML,0.3055379908826679,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,-1.4440433212996373,15.092748735244497,8.340029932438284,8.78866156536247,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-11,9,TARGET_ML,0.16391525102977567,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,1.172161172161168,16.24579124579122,8.334926175638707,8.783536674114725,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-12,10,TARGET_ML,0.16612341446195467,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,0.0,15.758591785414907,8.06009746405629,8.507569908077931,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2023-01,11,TARGET_ML,1.3617710179697537,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,6.010137581462716,17.49598715890851,4.872578542617047,5.306851601152146,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2023-02,12,TARGET_ML,0.2683451795000822,0.8069737957684193,0.8664254070284128,1.2841091492777013,HARD_BASE,0.6147540983606703,16.719492868462766,4.250744117701652,4.250744117701652,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-02,0,TARGET_FX_ML,0.8664254070284128,0.8177927981957662,0.8664254070284128,1.2841091492777013,HARD_BASE,1.2841091492777013,11.091549295774657,10.633420824962496,11.091549295774657,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-03,1,TARGET_FX_ML,0.4339895425840736,0.8177927981957662,0.8664254070284128,1.2841091492777013,HARD_BASE,1.6640253565768592,12.741652021089633,10.918279640606766,11.377587700123996,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-04,2,TARGET_FX_ML,0.4753104926894304,0.8177927981957662,0.8664254070284128,1.2841091492777013,HARD_BASE,1.7926734216679563,14.160839160839142,10.860981565569885,11.320052356101836,converged,True,False,2022-01,sa,2022-02,372
2022-02,2022-03-09T22:59:00+00:00,2022-05,3,TARGET_FX_ML,0.43727372028804445,0.8177927981957662,0.8664254070284128,1.2841091492777013,HARD_BASE,1.7611026033690802,15.968586387434563,11.15142682773724,11.61170034022083,converged,True,False,2022-01,sa,2022-02,372
