origin,model,variant,note,forecast,actual,survey,error,n_pool,lo50,hi50,lo80,hi80,lo90,hi90,pit,crps,width80,twcrps
2024-12,BASE_RIDGE,V3,V3,-0.0196912886970744,-0.3,0.1,0.28030871130292556,65,-0.24945320896721773,0.253473556866038,-0.5087060979582468,0.5127264458570672,-0.6952790160529526,0.6992993639517732,0.7886399642280417,0.18214368772018322,1.021432543815314,0.00766239673768175
2024-12,BASE_RIDGE,V4,V4,-0.0196912886970744,-0.3,0.1,0.28030871130292556,65,-0.224874950569638,0.22326156180244638,-0.3808022234359467,0.45641133515518095,-0.4905420014886718,0.577826418787399,0.8581162291656347,0.19189172411031097,0.8372135585911277,0.0033600676756409707
2025-01,BASE_RIDGE,V0,V0,1.1141238104803737,1.3,1.1,-0.18587618951962637,71,0.9327048252749716,1.3675022137681223,0.773895782521868,1.6507121793072117,0.6739591812647838,1.8234125604945213,0.352112676056338,0.09507423592837988,0.8768163967853437,0.005059853814855602
2025-01,BASE_RIDGE,V1,V1,1.1141238104803737,1.3,1.1,-0.18587618951962637,5,1.49239683261115,1.8692171463059386,1.167537461747755,2.268712979288856,1.167537461747755,2.268712979288856,0.8,0.2551483203986879,1.101175517541101,0.12172810164954781
2025-01,BASE_RIDGE,V2,V2_fallback_V1,1.1141238104803737,1.3,1.1,-0.18587618951962637,5,1.49239683261115,1.8692171463059386,1.167537461747755,2.268712979288856,1.167537461747755,2.268712979288856,0.8,0.2551483203986879,1.101175517541101,0.12172810164954781
2025-01,BASE_RIDGE,V3,V3,1.1141238104803737,1.3,1.1,-0.18587618951962637,5,1.309765519999353,2.0685962284620754,0.9185971297107056,2.4597646187507225,0.6370904189211217,2.7412713295403064,0.7552146919570362,0.2392571398499645,1.5411674890400169,0.12797498364556678
2025-01,BASE_RIDGE,V4,V4,1.1141238104803737,1.3,1.1,-0.18587618951962637,5,1.5624787256240564,1.8810098902860848,1.1806249554895007,2.268712979288856,1.167537461747755,2.268712979288856,0.8102820724308685,0.2721705820655946,1.0880880237993553,0.1360502665286222
2025-02,BASE_RIDGE,V0,V0,0.3326983780959465,0.2,0.2,0.13269837809594648,72,0.15483472247094918,0.5859548724176897,-0.00475829122423399,0.868965054243597,-0.10495918926368875,1.0373891969601174,0.7083333333333334,0.1313265056968217,0.873723345467831,0.009832254387581596
2025-02,BASE_RIDGE,V1,V1,0.3326983780959465,0.2,0.2,0.13269837809594648,66,0.1248782375337451,0.5734123002425036,-0.021386443054185078,0.7950703487922697,-0.11911209620214747,0.9062905342503408,0.6818181818181818,0.1162693982171123,0.8164567918464547,0.005927527224926863
2025-02,BASE_RIDGE,V2,V2,0.3326983780959465,0.2,0.2,0.13269837809594648,40,0.2340996247867711,0.558551243187124,0.03353510021747619,0.7079473128513804,-0.010301008500884223,0.8106814885392692,0.775,0.12304263362798407,0.6744122126339042,0.002508371159293187
2025-02,BASE_RIDGE,V3,V3,0.3326983780959465,0.2,0.2,0.13269837809594648,66,0.09951822085796702,0.6001296371738827,-0.15854113242931034,0.85818899046116,-0.34425511529684916,1.043902973328699,0.6591404426844046,0.11254580773042203,1.0167301228904704,0.009850737794994678
2025-02,BASE_RIDGE,V4,V4,0.3326983780959465,0.2,0.2,0.13269837809594648,66,0.12031560546502362,0.574135831240838,-0.024948286406477838,0.80447892097765,-0.13446620762509875,0.9157533383172916,0.6524962064664919,0.10891029153859647,0.8294272073841278,0.005775329600943284
2025-03,BASE_RIDGE,V0,V0,0.0237840679105951,0.1,0.0,-0.07621593208940491,73,-0.15052425813399745,0.27691865326633314,-0.31090124277126036,0.5597290513790583,-0.4113664375930863,0.7238769556247895,0.4657534246575342,0.07242656543463577,0.8706302941503186,0.004999324187913669
2025-03,BASE_RIDGE,V1,V1,0.0237840679105951,0.1,0.0,-0.07621593208940491,67,-0.17832461620750772,0.2626362842706033,-0.3275293946012113,0.48333266750563975,-0.4257417105808616,0.5886078162518812,0.43283582089552236,0.07057143174265978,0.810862062106851,0.002904477909073568
2025-03,BASE_RIDGE,V2,V2,0.0237840679105951,0.1,0.0,-0.07621593208940491,41,-0.0961729790080389,0.24592981604718067,-0.2716082966527663,0.3938355279125678,-0.3178296393670731,0.5004884014893458,0.43902439024390244,0.05562456913025127,0.6654438245653341,0.0006625653800741739
2025-03,BASE_RIDGE,V3,V3,0.0237840679105951,0.1,0.0,-0.07621593208940491,67,-0.209924832629262,0.28727171420038133,-0.46622386047755304,0.5435707420486722,-0.6506710144382811,0.7280178960094005,0.43238347955178086,0.09200631446005339,1.0097946025262252,0.00606062272973605
2025-03,BASE_RIDGE,V4,V4,0.0237840679105951,0.1,0.0,-0.07621593208940491,67,-0.1855779395931837,0.2617771487368157,-0.32958108151813204,0.4910728482679959,-0.43954967624405433,0.5918084846049674,0.3990083264902579,0.07395690206320615,0.820653929786128,0.0030806614720160106
2025-04,BASE_RIDGE,V0,V0,0.186840899342476,-0.1,0.1,0.28684089934247603,74,0.01608790287828829,0.4398535757322087,-0.1450730527010543,0.7224641901317519,-0.2458025443052511,0.8823358559066938,0.8783783783783784,0.2185059031264056,0.8675372428328062,0.0070486725600701575
2025-04,BASE_RIDGE,V1,V1,0.186840899342476,-0.1,0.1,0.28684089934247603,68,-0.009556328331528169,0.4238314099159353,-0.16170120453100512,0.6435661278362421,-0.26040018334234283,0.742896239870654,0.8676470588235294,0.19823178332250718,0.8052673323672472,0.004136671240205643
2025-04,BASE_RIDGE,V2,V2,0.186840899342476,-0.1,0.1,0.28684089934247603,42,0.0711309628162795,0.4052795305244696,-0.1047805519057764,0.5516948845909875,-0.1533871286160296,0.6622664560566546,0.9047619047619048,0.22097262969557627,0.6564754364967639,0.0013942826099129961
2025-04,BASE_RIDGE,V3,V3,0.186840899342476,-0.1,0.1,0.28684089934247603,68,-0.04418627778174408,0.44945054454646166,-0.2986503091182053,0.7039145758829228,-0.4817768966804717,0.8870411634451896,0.7931313341831344,0.1827332624539971,1.0025648850011282,0.007431360393666644
2025-04,BASE_RIDGE,V4,V4,0.186840899342476,-0.1,0.1,0.28684089934247603,68,-0.0215861655823969,0.419260585491307,-0.16196411881601214,0.6479508339476463,-0.2725875292198032,0.739542569068518,0.8695400512010163,0.1853817298785434,0.8099149527636584,0.004018260795004002
2025-05,BASE_RIDGE,V0,V0,0.2631509822494441,0.5,0.2,-0.2368490177505559,75,0.08173199704404194,0.5139962699061353,-0.06599161115576108,0.7984525803595327,-0.16698539954232872,0.9540480076636854,0.28,0.11386260072263943,0.8644441915152938,0.0059604809211612425
2025-05,BASE_RIDGE,V1,V1,0.2631509822494441,0.5,0.2,-0.2368490177505559,69,0.054828587363103226,0.49827978703635456,-0.082619762985712,0.7170528396419317,-0.18180540462873745,0.8104379149645141,0.2463768115942029,0.12381994542119729,0.7996726026276437,0.0034860650642111065
2025-05,BASE_RIDGE,V2,V2,0.2631509822494441,0.5,0.2,-0.2368490177505559,43,0.13469971454593513,0.48119493022850157,-0.02992530611533989,0.6228074927444944,-0.07569136638989893,0.7372977620990506,0.20930232558139536,0.11042114113135032,0.6527327988598344,0.0010079512693218083
2025-05,BASE_RIDGE,V3,V3,0.2631509822494441,0.5,0.2,-0.2368490177505559,69,0.028763131102871986,0.520349355580641,-0.22464384092992756,0.7737563276134404,-0.407009709336273,0.9561221960197861,0.26729655960625465,0.14176322085637655,0.9984001685433679,0.006537843562643039
2025-05,BASE_RIDGE,V4,V4,0.2631509822494441,0.5,0.2,-0.2368490177505559,69,0.04505161695253479,0.4846265968569127,-0.08100525275154696,0.7165884217140777,-0.19229620887149246,0.8016399260225942,0.23723066720907585,0.13792438443249633,0.7975936744656247,0.003373877339430106
2025-06,BASE_RIDGE,V0,V0,0.210027359841134,0.3,0.2,-0.089972640158866,76,0.032163704216136735,0.45870525876478385,-0.11800275866895196,0.740875886049118,-0.21760196009468422,0.8963264541053986,0.4473684210526316,0.07238710739551868,0.85887864471807,0.004312341400410356
2025-06,BASE_RIDGE,V1,V1,0.210027359841134,0.3,0.2,-0.089972640158866,70,0.0022072192789326095,0.44687637759168986,-0.13297202675569683,0.661105846132343,-0.23264433123040976,0.7485458847430958,0.4142857142857143,0.07157221153670001,0.7940778728880399,0.0025232798652995354
2025-06,BASE_RIDGE,V2,V2,0.210027359841134,0.3,0.2,-0.089972640158866,44,0.08582320253006251,0.4358802249323116,-0.079931234012496,0.5644863955827232,-0.12742930947904638,0.6828953628261684,0.4318181818181818,0.057018000548872405,0.6444176295952192,0.0004702488088425815
2025-06,BASE_RIDGE,V3,V3,0.210027359841134,0.3,0.2,-0.089972640158866,70,-0.019897586696473124,0.4692040787536014,-0.27202379749412287,0.721330289551251,-0.45346795828920705,0.9027744503463354,0.4158502642758758,0.09278938403519144,0.9933540870453739,0.005630354374005731
2025-06,BASE_RIDGE,V4,V4,0.210027359841134,0.3,0.2,-0.089972640158866,70,-0.0025577427427430355,0.4457993783934979,-0.12938971666534557,0.6556431459208972,-0.24136119601986608,0.7481886072866317,0.3787974056314472,0.07478304265991709,0.7850328625862428,0.002503192169403332
2025-07,BASE_RIDGE,V0,V0,0.4851038214596028,0.5,0.5,-0.014896178540397209,77,0.3107954954150104,0.7316143316502112,0.1581861778446358,1.0114992757654824,0.05998156337973898,1.1668049845738908,0.6103896103896104,0.07714402874147691,0.8533130979208465,0.003561595991448413
2025-07,BASE_RIDGE,V1,V1,0.4851038214596028,0.5,0.5,-0.014896178540397209,71,0.2829951373415,0.7210573595226101,0.14487579350109714,0.9333589366495333,0.04493919224401294,1.023461500021971,0.5774647887323944,0.07144037928940661,0.7884831431484361,0.0021770252666886243
2025-07,BASE_RIDGE,V2,V2,0.4851038214596028,0.5,0.5,-0.014896178540397209,45,0.36514677454096883,0.7072495695961883,0.19826292211712676,0.8343653824477308,0.14903283145858504,0.956693047580065,0.6,0.05852410784657375,0.636102460330604,0.0002981515038366904
2025-07,BASE_RIDGE,V3,V3,0.4851038214596028,0.5,0.5,-0.014896178540397209,71,0.2578940185943438,0.7436878404735654,0.007472962623069679,0.9941088964448392,-0.1727440731320649,1.1743259321999742,0.5008982484362086,0.08591190354888806,0.9866359338217696,0.0053812714600795656
2025-07,BASE_RIDGE,V4,V4,0.4851038214596028,0.5,0.5,-0.014896178540397209,71,0.27577958599997066,0.7195616530428769,0.15051803573937328,0.9227458961778787,0.037852803340542085,1.0229310019498998,0.562969829394552,0.07017797375644211,0.7722278604385054,0.0021526527653788403
2025-08,BASE_RIDGE,V0,V0,0.1069727127216046,0.1,0.1,0.0069727127216045875,78,-0.06378028374258311,0.35131583417917156,-0.21883245599824347,0.6289150951253797,-0.315642483502305,0.784075944685916,0.6538461538461539,0.08111243150022834,0.8477475511236232,0.003995635236169258
2025-08,BASE_RIDGE,V1,V1,0.1069727127216046,0.1,0.1,0.0069727127216045875,72,-0.08942451495239957,0.3420307710970633,-0.2304839565985759,0.5524044568102566,-0.33068485463803066,0.6451695449443791,0.625,0.07407555384489778,0.7828884134088325,0.002337823212218375
2025-08,BASE_RIDGE,V2,V2,0.1069727127216046,0.1,0.1,0.0069727127216045875,46,-0.00873722380459191,0.32541134390359816,-0.17921496781691643,0.4516061153825088,-0.22771259796025067,0.5772831619774947,0.6739130434782609,0.0622655722831163,0.6308210831994252,0.0004062188168350102
2025-08,BASE_RIDGE,V3,V3,0.1069727127216046,0.1,0.1,0.0069727127216045875,72,-0.11855741742075236,0.363855088747833,-0.36723544453349927,0.6125331158605798,-0.5461980989711319,0.7914957702982128,0.5258782155036021,0.08588696835034434,0.9797685603940791,0.005309573818294487
2025-08,BASE_RIDGE,V4,V4,0.1069727127216046,0.1,0.1,0.0069727127216045875,72,-0.10134172890037522,0.33895025411980495,-0.22268785880957742,0.5362407202539472,-0.33606033125847073,0.6444593317800523,0.5985696783810146,0.07028072365981267,0.7589285790635246,0.0022097860756545226
2025-09,BASE_RIDGE,V0,V0,-0.5082390667407406,-0.6,-0.3,0.09176093325925938,79,-0.6763731548412532,-0.2648032451109261,-0.8329317605654698,0.009250243760930088,-0.9283472011086962,0.1642662340735943,0.6962025316455697,0.10917020575606351,0.8421820043263999,0.005125158075387205
2025-09,BASE_RIDGE,V1,V1,-0.5082390667407406,-0.6,-0.3,0.09176093325925938,73,-0.6989248379706462,-0.27407648805283047,-0.8429243774225961,-0.06563069375336716,-0.943389572244422,0.029796919142440204,0.6712328767123288,0.09766317839655228,0.7772936836692289,0.0055653881855221195
2025-09,BASE_RIDGE,V2,V2,-0.5082390667407406,-0.6,-0.3,0.09176093325925938,47,-0.6153934116584265,-0.29019511876168314,-0.7937735284753065,-0.1682338224070602,-0.8415386981034332,-0.03920739434942255,0.7446808510638298,0.09580281015790348,0.6255397060682463,0.0025173915125235994
2025-09,BASE_RIDGE,V3,V3,-0.5082390667407406,-0.6,-0.3,0.09176093325925938,73,-0.7324221007821494,-0.2533243028610368,-0.9793914344076924,-0.006354969235493835,-1.1571244171865918,0.17137801354340576,0.6208218146866492,0.09760868424646374,0.9730364651721986,0.011370929723375318
2025-09,BASE_RIDGE,V4,V4,-0.5082390667407406,-0.6,-0.3,0.09176093325925938,73,-0.7085716366106902,-0.28808177639392285,-0.8353765911435445,-0.08753077278008226,-0.9466217863932612,0.028900370152402433,0.656390376543475,0.09017680243528642,0.7478458183634622,0.005729380937176304
2025-10,BASE_RIDGE,V0,V0,0.2160259937089263,0.5,0.3,-0.2839740062910737,80,0.05051081397208887,0.45855451551098836,-0.10755422522068378,0.7290622323084925,-0.20157507880307476,0.8839333633732845,0.2125,0.13890624757972758,0.8366164575291763,0.0025267316328347806
2025-10,BASE_RIDGE,V1,V1,0.2160259937089263,0.5,0.3,-0.2839740062910737,74,0.031051678923119358,0.44929309270928786,-0.115887958334604,0.6558109955950212,-0.2166174499388008,0.7539011332525135,0.17567567567567569,0.15170298703753815,0.7716989539296252,0.0019545701125075602
2025-10,BASE_RIDGE,V2,V2,0.2160259937089263,0.5,0.3,-0.2839740062910737,48,0.11229055881619843,0.4336752584850476,-0.0688552492216846,0.5514030797153828,-0.11588795833460366,0.6837788892356722,0.125,0.14487889395377357,0.6202583289370674,0.00014343637314511966
2025-10,BASE_RIDGE,V3,V3,0.2160259937089263,0.5,0.3,-0.2839740062910737,74,-0.008056372149693819,0.4679447705361548,-0.2534294160756396,0.7133178144621005,-0.43001361926509085,0.8899020176515517,0.22357887474985194,0.16314706671571838,0.9667472305377401,0.005677282968520658
2025-10,BASE_RIDGE,V4,V4,0.2160259937089263,0.5,0.3,-0.2839740062910737,74,0.03037738601546011,0.4331624354812017,-0.10883235505101332,0.628008167756161,-0.2175832282027477,0.7528114989919893,0.1447544181089616,0.16574547894141795,0.7368405228071743,0.0017945158651935806
2025-11,BASE_RIDGE,V0,V0,-0.0279124928655183,-0.3,0.1,0.2720875071344817,81,-0.19080876423868065,0.2185980173250901,-0.35038023690000947,0.48067067383194345,-0.4430065035215653,0.6353969456488634,0.8641975308641975,0.20658375758793202,0.8310509107319529,0.002576842737220396
2025-11,BASE_RIDGE,V1,V1,-0.0279124928655183,-0.3,0.1,0.2720875071344817,75,-0.20933147807092048,0.208041045197489,-0.35705508627072347,0.40904913791929814,-0.4580488746572911,0.5098018003384752,0.8533333333333334,0.18873685249532862,0.7661042241900216,0.002431052521632526
2025-11,BASE_RIDGE,V2,V2,-0.0279124928655183,-0.3,0.1,0.2720875071344817,49,-0.12566067694151203,0.19423325527106727,-0.31214051699217416,0.3028364348137145,-0.35844076558988586,0.43856162579665553,0.8775510204081632,0.20890808570804867,0.6149769518058886,0.0005088767570114362
2025-11,BASE_RIDGE,V3,V3,-0.0279124928655183,-0.3,0.1,0.2720875071344817,75,-0.2475215492503399,0.2267344625094255,-0.4919949985136214,0.47120791177270693,-0.6679318029335973,0.6471447161926829,0.7922746827728028,0.1746032015548695,0.9632029102863283,0.006769729529773802
2025-11,BASE_RIDGE,V4,V4,-0.0279124928655183,-0.3,0.1,0.2720875071344817,75,-0.20612779124465497,0.20670569088691837,-0.35044735734098653,0.3751739198801534,-0.45665541716755415,0.508512200149138,0.8472979533078506,0.17973508744308359,0.7256212772211399,0.0022039348411767926
2025-12,BASE_RIDGE,V0,V0,-0.3511723383814115,-0.3,-0.1,-0.0511723383814115,82,-0.5219253348455992,-0.1068292169238445,-0.6725276075207837,0.15295775641394582,-0.7637592871815042,0.3075391689829936,0.5365853658536586,0.06815368759682378,0.8254853639347295,0.0077531931857966665
2025-12,BASE_RIDGE,V1,V1,-0.3511723383814115,-0.3,-0.1,-0.0511723383814115,76,-0.5475695660554156,-0.11611428000595275,-0.6792024568914974,0.08221676017719726,-0.7788016583172297,0.1863811084829884,0.5,0.06536778946283991,0.7614192170686946,0.008507606276726167
2025-12,BASE_RIDGE,V2,V2,-0.3511723383814115,-0.3,-0.1,-0.0511723383814115,50,-0.466882274907608,-0.1327337071994179,-0.6347471437041123,-0.02505156902940253,-0.6803149317866164,0.1140230034161902,0.48,0.052379134638820046,0.6096955746747098,0.004530718098394587
2025-12,BASE_RIDGE,V3,V3,-0.3511723383814115,-0.3,-0.1,-0.0511723383814115,76,-0.5736809869689494,-0.10124701334663411,-0.8172151967980298,0.1422871964824462,-0.9924760718476118,0.31754807153202835,0.45636524330160366,0.08524974128396494,0.959502393280476,0.01459373071312
2025-12,BASE_RIDGE,V4,V4,-0.3511723383814115,-0.3,-0.1,-0.0511723383814115,76,-0.5596099912633437,-0.11873529725265175,-0.671338548542286,0.04012437164705507,-0.774954361115831,0.18488452794208488,0.46622875738855185,0.06407600047698198,0.7114629201893411,0.008885228742555134
2026-01,BASE_RIDGE,V0,V0,0.8169676489336665,0.9,0.8,-0.08303235106633355,83,0.6488335608331539,1.060403470563481,0.4967248546894133,1.3166446718269194,0.40688776198952825,1.4710812251480951,0.4457831325301205,0.06790406831282353,0.8199198171375061,0.0036934417612945938
2026-01,BASE_RIDGE,V1,V1,0.8169676489336665,0.9,0.8,-0.08303235106633355,6,1.002843838453293,1.4388957070982589,0.8836275540262722,1.9182907066777597,0.8703813002010478,1.9715568177421487,0.8333333333333334,0.2457488925790618,1.0346631526514876,0.08608983023258682
2026-01,BASE_RIDGE,V2,V2_fallback_V1,0.8169676489336665,0.9,0.8,-0.08303235106633355,6,1.002843838453293,1.4388957070982589,0.8836275540262722,1.9182907066777597,0.8703813002010478,1.9715568177421487,0.8333333333333334,0.2457488925790618,1.0346631526514876,0.08608983023258682
2026-01,BASE_RIDGE,V3,V3,0.8169676489336665,0.9,0.8,-0.08303235106633355,6,0.978180094947554,1.6761423723435551,0.6183886717929858,2.035933795498123,0.3594625862066546,2.2948598810844545,0.7927571905703966,0.25696342307960285,1.417545123705137,0.10034456229194426
2026-01,BASE_RIDGE,V4,V4,0.8169676489336665,0.9,0.8,-0.08303235106633355,6,0.9867492681183803,1.4250670884871823,0.8904359797175317,1.9168004520814415,0.8703813002010478,1.9715568177421487,0.8624670173227331,0.21758862907896848,1.0263644723639098,0.0727067247466569
2026-02,BASE_RIDGE,V0,V0,0.0624370221960245,-0.1,0.1,0.16243702219602452,84,-0.10307815754081294,0.3049655439980865,-0.25669329715310973,0.5576609731871729,-0.34513580289215956,0.7119526672604765,0.75,0.1369680245305027,0.8143542703402826,0.002688854474793804
2026-02,BASE_RIDGE,V1,V1,0.0624370221960245,-0.1,0.1,0.16243702219602452,77,-0.1282487490338809,0.29659960088393467,-0.2644806214189425,0.49225358852842555,-0.36268523588383933,0.5998296227208307,0.7272727272727273,0.12243438348463859,0.7567342099473681,0.0017232923612392377
2026-02,BASE_RIDGE,V2,V2,0.0624370221960245,-0.1,0.1,0.16243702219602452,51,-0.04728566351343773,0.28048097017508195,-0.2204845643227213,0.3839296332208096,-0.2661493337616209,0.5244344123298831,0.803921568627451,0.13007977935158385,0.6044141975435309,0.00015882228168317644
2026-02,BASE_RIDGE,V3,V3,0.0624370221960245,-0.1,0.1,0.16243702219602452,77,-0.15806914797308402,0.3113329597255619,-0.40004046623793754,0.5533042779904154,-0.5741765968692865,0.7274404086217646,0.6960174020523138,0.11871190748511587,0.9533447442283529,0.00475998124905219
2026-02,BASE_RIDGE,V4,V4,0.0624370221960245,-0.1,0.1,0.16243702219602452,77,-0.13846637113903731,0.28210748606058617,-0.2549389973016523,0.44100388796380763,-0.35628765585096134,0.5981189110407139,0.7241785496037106,0.11236791320939848,0.6959428852654599,0.0014791705595986865
2026-03,BASE_RIDGE,V0,V0,0.5547564515650881,0.6,0.7,-0.04524354843491185,85,0.39024043580202283,0.7963776735393977,0.23673860711107286,1.045527330654132,0.14969068833285837,1.1996741654795633,0.5647058823529412,0.06616774287455096,0.8087887235430591,0.0026297502966801133
2026-03,BASE_RIDGE,V1,V1,0.5547564515650881,0.6,0.7,-0.04524354843491185,78,0.3697821367792812,0.7880235505654497,0.22895128284524008,0.9810004856712815,0.13214125534117854,1.0919882057503005,0.5256410256410257,0.06429035295658275,0.7520492028260415,0.0025522002621581356
2026-03,BASE_RIDGE,V2,V2,0.5547564515650881,0.6,0.7,-0.04524354843491185,52,0.4305522942540167,0.7724057163412095,0.27248808385029744,0.8716209042626495,0.22672633305500217,1.0135558900352035,0.5192307692307693,0.05115861374236216,0.599132820412352,0.0007656251014441571
2026-03,BASE_RIDGE,V3,V3,0.5547564515650881,0.6,0.7,-0.04524354843491185,78,0.3332654152045569,0.8001082320584524,0.09261338155596455,1.0407602657070445,-0.08057331787864352,1.2139469651416528,0.46071527875699186,0.08383941900584746,0.94814688415108,0.00718364059394079
2026-03,BASE_RIDGE,V4,V4,0.5547564515650881,0.6,0.7,-0.04524354843491185,78,0.36989504499471026,0.7716780463534326,0.24342789178618673,0.9200937092390079,0.141287665643743,1.0899553872294163,0.5029853301251858,0.06189277135406476,0.6766658174528212,0.002258418694649018
2026-04,BASE_RIDGE,V0,V0,0.4732403168837794,0.5,0.4,-0.026759683116220623,86,0.31080329468775486,0.7139542390303364,0.15834016694091785,0.9635900559724431,0.07068161550750407,1.1135600996482782,0.5813953488372093,0.06759985092914236,0.8052498890315252,0.004880791255813671
2026-04,BASE_RIDGE,V1,V1,0.4732403168837794,0.5,0.4,-0.026759683116220623,79,0.2918213316783772,0.702800298929549,0.14854762305905023,0.8959118187637651,0.0531321825158238,1.0103112247293982,0.5443037974683544,0.06425963681578656,0.7473641957047149,0.0027891147221944653
2026-04,BASE_RIDGE,V2,V2,0.4732403168837794,0.5,0.4,-0.026759683116220623,53,0.3532832699651454,0.6904948984569645,0.1916251679729437,0.7854766112541168,0.14576643582125293,0.9288418036901518,0.5471698113207547,0.05091371992340127,0.5938514432811731,0.0007483186001211225
2026-04,BASE_RIDGE,V3,V3,0.4732403168837794,0.5,0.4,-0.026759683116220623,79,0.25363532450729737,0.7175494249467271,0.014493010052567645,0.9566917394014568,-0.15760721078348455,1.1287919602375092,0.4828726934355271,0.08231507843451787,0.9421987293488892,0.005423136938075122
2026-04,BASE_RIDGE,V4,V4,0.4732403168837794,0.5,0.4,-0.026759683116220623,79,0.2961720087921367,0.6898363464316704,0.16807678333334602,0.8273700729150306,0.06512960101422338,1.004104122871187,0.5221708732358098,0.05952848018256743,0.6592932895816845,0.0020597641035749324
2026-05,BASE_RIDGE,V0,V0,0.3511651221664462,0.1,0.3,0.25116512216644615,87,0.189268014767056,0.590912818214003,0.039382666734738614,0.8410937212547296,-0.04888651735387528,0.9868869737809682,0.8390804597701149,0.18642567773978436,0.801711054519991,0.004094634998391591
2026-05,BASE_RIDGE,V1,V1,0.3511651221664462,0.1,0.3,0.25116512216644615,80,0.17330146654144885,0.5770179872576238,0.0275849032368361,0.7702640918202243,-0.06643595034555488,0.8880751836724714,0.825,0.1692481363089529,0.7426791885833881,0.002395585898235628
2026-05,BASE_RIDGE,V2,V2,0.3511651221664462,0.1,0.3,0.25116512216644615,54,0.2354551856402497,0.5680250205366952,0.07020319205956554,0.6587732582095598,0.02424747855147913,0.8035686573090755,0.8518518518518519,0.18455110216406595,0.5885700661499942,0.0005437777792928022
2026-05,BASE_RIDGE,V3,V3,0.3511651221664462,0.1,0.3,0.25116512216644615,80,0.133188363767234,0.5942061868839489,-0.10446095346753465,0.8318555041187174,-0.2754867297752365,1.0028812804264196,0.7781647466763868,0.1597700695444299,0.9363164575862521,0.004929245867705576
2026-05,BASE_RIDGE,V4,V4,0.3511651221664462,0.1,0.3,0.25116512216644615,80,0.18099912385263003,0.5226592809080159,0.05228646692280492,0.7035829998368918,-0.051483359320509514,0.8776095207654822,0.8221255990554901,0.15820681703844505,0.6512965329140868,0.001760838468452624
2026-06,BASE_RIDGE,V0,V0,-0.0733429254066232,-0.3,0.0,0.2266570745933768,88,-0.23993793473672936,0.1654385445419333,-0.38200768632717697,0.41616453368128,-0.47088750307099003,0.5577809950579223,0.8181818181818182,0.16646262406341986,0.7981722200084569,0.0020836606898737993
2026-06,BASE_RIDGE,V1,V1,-0.0733429254066232,-0.3,0.0,0.2266570745933768,81,-0.2640286966365288,0.14880282272996237,-0.39581066944111437,0.3421835120209472,-0.4884369360626702,0.4634062897598084,0.8024691358024691,0.1501016388016282,0.7379941814620616,0.0015527010661450878
2026-06,BASE_RIDGE,V2,V2,-0.0733429254066232,-0.3,0.0,0.2266570745933768,55,-0.20179419311013208,0.14345044952747532,-0.35365163670954874,0.22963705230926662,-0.3997043315740307,0.375862658072263,0.8363636363636363,0.16141392961957704,0.5832886890188154,8.508795200837457e-05
2026-06,BASE_RIDGE,V3,V3,-0.0733429254066232,-0.3,0.0,0.2266570745933768,81,-0.2936858518293409,0.16555326349918525,-0.5304182659201802,0.40228567759002437,-0.7007841873046106,0.5726515989744547,0.7555684264331326,0.14479677221197865,0.9327039435102045,0.004780453287770042
2026-06,BASE_RIDGE,V4,V4,-0.0733429254066232,-0.3,0.0,0.2266570745933768,81,-0.276181442375668,0.07685918122320819,-0.3658145202636004,0.27732979388574286,-0.47042298315853265,0.44859614967962885,0.7876458599021687,0.13595690302370778,0.6431443141493433,0.0011886703578282178
2026-07,BASE_RIDGE,V0,V0,0.4380879786787769,0.6,0.6,-0.16191202132122307,89,0.26377965263418435,0.6759032225283331,0.1325409122693772,0.9271742977662998,0.04305046287036435,1.064613967993346,0.3258426966292135,0.08870667625572876,0.7946333854969225,0.0028081748266142546
2026-07,BASE_RIDGE,V1,V1,0.4380879786787769,0.6,0.6,-0.16191202132122307,82,0.23026783811657553,0.6565266098607705,0.11673270953940473,0.8500418838801396,0.02550102987868419,0.9746763475056148,0.2926829268292683,0.09470688694372037,0.7333091743407348,0.0029085814992187613
2026-07,BASE_RIDGE,V2,V2,0.4380879786787769,0.6,0.6,-0.16191202132122307,56,0.2916001081260602,0.6548148301767249,0.15860138779269572,0.739167359252185,0.11228280995892892,0.8840956104939199,0.2857142857142857,0.08526570209602932,0.5805659714594893,0.0010381123065812973
2026-07,BASE_RIDGE,V3,V3,0.4380879786787769,0.6,0.6,-0.16191202132122307,82,0.21583773299168063,0.6731370062188439,-0.019894715093906168,0.9088694543044307,-0.18954100486180359,1.078515744072328,0.32103964088053394,0.1091667984940849,0.9287641693983368,0.007859704146038263
2026-07,BASE_RIDGE,V4,V4,0.4380879786787769,0.6,0.6,-0.16191202132122307,82,0.2204330469997787,0.5768298194181294,0.15136959578930675,0.7834841435645237,0.046193789916449846,0.9554341438630702,0.24237432252227048,0.10612441168270675,0.6321145477752169,0.0025116185748620566
2019-02,PAST_FULL,V0,insufficient_history,0.3633042634206621,0.2,0.1,0.16330426342066207,0,,,,,,,,,,
2019-02,PAST_FULL,V1,insufficient_history,0.3633042634206621,0.2,0.1,0.16330426342066207,0,,,,,,,,,,
2019-02,PAST_FULL,V2,insufficient_history,0.3633042634206621,0.2,0.1,0.16330426342066207,0,,,,,,,,,,
