period,consensus,actual,model,wedge,baseline_headline,w_core,fc_core,base_core,act_core,contrib_core,dev_core,err_core,w_food,fc_food,base_food,act_food,contrib_food,dev_food,err_food,w_administered,fc_administered,base_administered,act_administered,contrib_administered,dev_administered,err_administered,w_alc,fc_alc,base_alc,act_alc,contrib_alc,dev_alc,err_alc,w_fuel,fc_fuel,base_fuel,act_fuel,contrib_fuel,dev_fuel,err_fuel,sum_dev,baseline_minus_consensus,model_minus_consensus,identity_check,realised_reconciliation,wedge_err,headline_err,error_identity_check
2019-12,0.1,0.2,-0.016859898370249,-0.0184006909923691,0.03650058624439034,0.5497945860040815,0.0389825138875001,0.0,0.1,0.021432375084176475,0.021432375084176475,-0.03354708351623168,0.177627679,0.2392352697931238,0.6332042248866521,0.7266121707538709,0.042494805708291394,-0.06997979109131866,-0.08657162771587038,0.1513604239959185,0.0,0.0,0.2,0.0,0.0,-0.030272084799183703,0.092144617,-0.5158842570692518,-0.4576344640478014,-0.4456327985739805,-0.04753595728397575,-0.005367404868290819,-0.006473293736738166,0.029072694,-0.5108033980742221,-1.1627906976744151,-0.4854368932038833,-0.01485043088637205,0.018955027253162733,-0.0007374726339448716,-0.03495979362227027,-0.06349941375560966,-0.116859898370249,4.163336342344337e-17,0.040857644975911156,-0.05925833596828026,-0.21685989837024902,0.0
2020-01,1.0,1.5,0.8780719418354076,0.0097227947789943,0.8486927591289358,0.5495554642099969,0.3311512711702967,0.2,0.8,0.18198599055172296,0.07207489770972357,-0.25765838081627457,0.177627679,1.2712559042691496,1.1385733986178814,2.3444544634806164,0.22581023569037526,0.023568085522739146,-0.19062976917887692,0.15159954579000312,1.5,2.3,1.5,0.22739931868500468,-0.12127963663200247,0.0,0.092144617,2.325573532284458,2.521436590640236,4.476275738585489,0.21428908243768852,-0.018047726496641783,-0.19817563108066347,0.029072694,0.6488741528948738,-1.5298289223570793,0.7804878048780495,0.01886451969162188,0.06334076782365901,-0.0038263634303293587,0.019656387927477467,-0.15130724087106417,-0.1219280581645924,0.0,-0.018639291562557725,0.028362086341552024,-0.6219280581645924,-1.1102230246251565e-16
2020-02,0.3,0.3,0.2567798157534509,0.0265858602394927,0.10278470303518525,0.5500012072099969,0.2975548147885125,0.2,0.7,0.1636555073448289,0.05365526590282951,-0.2213453377021689,0.177174296,0.6371664122871077,0.30333670374114163,0.0,0.11288951053181406,0.05914604359551672,0.11288951053181406,0.15159954579000312,0.1,0.1,0.2,0.015159954579000313,0.0,-0.015159954579000313,0.086973141,-0.1595166973170658,-0.2832861189801861,-1.4567266495287057,-0.013873668207611486,0.010764615361795014,0.11282242408030621,0.03425181,-1.390797996779547,-1.503006012024044,-1.4520813165537216,-0.04763734873407365,0.003843327618631618,0.002099064625074274,0.12740925247877288,-0.19721529696481474,-0.04322018424654911,4.85722573273506e-17,0.0611117514420671,-0.0345258912025744,-0.04322018424654911,-4.163336342344337e-17
2020-03,0.1,-0.1,-0.3165938046256471,-0.0336114699421698,-0.004431467362251362,0.5500012072099969,-0.0825530663232073,-0.1,-0.3,-0.045404286136650956,0.009595834584348737,0.11959607602634811,0.177174296,-0.5890111324530037,0.0,0.8810572687224738,-0.10435763272852369,-0.10435763272852369,-0.2604583340501108,0.15159954579000312,0.1,0.1,0.5,0.015159954579000313,0.0,-0.06063981831600125,0.086973141,0.5491185109475216,0.6042296072507725,1.3913043478260834,0.04775856167834884,-0.004793185149447214,-0.07324754753904215,0.03425181,-5.726381527739754,-0.5005005005005003,-5.599214145383103,-0.19613893207565178,-0.17899588402760375,-0.004355713018677371,-0.2785508673212259,-0.10443146736225137,-0.4165938046256471,0.0,-0.09612300221400619,0.0625115322718364,-0.21659380462564712,0.0
2020-04,-0.2,-0.2,-0.4407139221465571,-0.0153740073833086,0.11511732139964574,0.5500012072099969,-0.0550709238495119,0.2,0.2,-0.030289074599401354,-0.14028931604140074,-0.14028931604140074,0.177174296,-0.1889421604740726,-0.4826254826254872,0.6113537117903967,-0.03347569426671284,0.05203313584911808,-0.1417918577601633,0.15159954579000312,0.1,0.1,-0.1,0.015159954579000313,0.0,0.030319909158000626,0.086973141,0.2032116199155598,0.2002002002001957,-1.1149228130360234,0.01767395287175439,0.0002619126315145432,0.11464229189405309,0.03425181,-11.514984269382811,1.6949152542372836,-10.509885535900098,-0.3944090533478889,-0.45246296860212604,-0.03442645085049053,-0.5404572361628941,0.31511732139964577,-0.24071392214655707,-1.3877787807814457e-16,0.05379449116324758,-0.06916849854655618,-0.24071392214655707,-2.7755575615628914e-17
2020-05,0.1,0.4,0.0970200222841102,0.0205845485050985,0.2645387546768148,0.6216007530000001,0.1070419398236655,0.1,0.7,0.06653735039697117,0.0043772750969711584,-0.36858317670302887,0.177174296,0.4182481050330496,0.3956478733926794,0.607638888888884,0.07410281356256462,0.00400418013031952,-0.033555178798545617,0.08,0.1,0.1,0.2,0.008,0.0,-0.008,0.086973141,0.4039875596182707,0.3996003996004083,2.948829141370335,0.035136066984925766,0.00038156508682311206,-0.2213328657123853,0.03425181,-3.1338710907671707,2.613746369796721,-3.488372093023251,-0.10734075716544988,-0.19686630121191692,0.01214230097408483,-0.18810328089780312,0.1645387546768148,-0.0029799777158898005,1.3877787807814457e-17,-0.29576439401888666,0.31634894252398515,-0.3029799777158898,0.0
2020-06,0.2,0.6,0.2507384390118719,-0.0013810525001446,0.10957658019907254,0.5396866552269519,0.3769648586200103,0.1,0.5,0.20344290368673415,0.14947423816403899,-0.0664004239267418,0.177174296,-0.2512205307393582,0.19323671497584183,-0.5176876617773996,-0.04450982067449215,-0.07874639961168958,0.047211126348804734,0.16191409777304808,0.0,0.0,0.1,0.0,0.0,-0.016191409777304808,0.086973141,-0.1602255084839776,-0.09442870632673239,2.948609941027791,-0.01393531574117368,-0.005722554551371191,-0.27038518389618543,0.03425181,3.127476306827237,0.8637236084452882,3.1325301204819134,0.10712172424094824,0.07753762731196583,-0.0001731022650753774,0.14254291131294405,-0.09042341980092747,0.050738439011871916,-6.938893903907228e-17,0.04194151497148069,-0.04332256747162529,-0.34926156098812805,-1.1102230246251565e-16
2020-07,0.2,0.4,0.395328459237208,-0.0016626436858649,0.09535688350258399,0.5546457536795688,0.5467677081544858,0.3,1.2,0.3032623875769953,0.13686866147312468,-0.36231251683848725,0.177174296,-0.5648545722996579,-0.5484460694698434,-1.4744145706851677,-0.10007771118957298,-0.00290716493728638,0.16115065238371384,0.14695499932043127,0.05,0.1,0.1,0.007347749966021564,-0.007347749966021564,-0.007347749966021564,0.086973141,0.3108245101341333,0.29821073558649047,0.4091653027823216,0.027033383946151908,0.0010970595922743522,-0.008553007625042644,0.03425181,4.654507093887217,-0.4232804232804255,4.439252336448618,0.15942529262347713,0.17392341325839783,0.007372865053382973,0.30163421942048896,-0.10464311649741602,0.19532845923720799,-2.7755575615628914e-17,-0.20668085991552743,0.20501821622966251,-0.004671540762792026,8.326672684688674e-17
2020-08,0.0,0.0,-0.0232007209547655,0.0271144041595869,-0.09064885034259837,0.4974562446703834,0.1273727449704621,0.1,0.0,0.06336236738636454,0.013616742919326203,0.06336236738636454,0.177174296,-0.6492657320323523,-0.6066734074823166,-0.5281690140845008,-0.11503319898975667,-0.007546265117156092,-0.021455225750321154,0.20414450832961661,0.0,0.0,0.0,0.0,0.0,0.0,0.086973141,-0.1401794552186142,-0.18993352326686086,0.0814995925020323,-0.012191847524031718,0.0043272675756837525,-0.019280123074153516,0.03425181,0.3955281199174987,-0.4784688995215336,0.4474272930648615,0.01354755401307138,0.029935979850392043,-0.0017776406178005729,0.04033372522824591,-0.09064885034259837,-0.0232007209547655,5.898059818321144e-17,0.07116450305844177,-0.04405009889885487,-0.0232007209547655,6.938893903907228e-17
2020-09,-0.3,-0.6,-0.3921798594377986,-0.042162792982253,-0.2114615925541162,0.4974562446703834,-0.7940965064782153,-0.6,-0.8,-0.39502826601852375,-0.09655451921629372,0.002936729717782985,0.177174296,0.1464000241852718,0.09633911368016612,-1.2389380530973493,0.025938321219408506,0.008869506575861101,0.245446298564542,0.20414450832961661,0.1,0.1,0.3,0.020414450832961662,0.0,-0.04082890166592332,0.086973141,0.315510757685109,0.3988035892322994,0.8143322475570036,0.02744096161516382,-0.00724423918244304,-0.043384071772458364,0.03425181,-0.8403215510233153,0.43336944745395733,-0.7795100222717233,-0.0287825341045559,-0.04362622207855383,-0.002082904928609067,-0.1385554739014295,0.08853840744588379,-0.0921798594377986,1.1102230246251565e-16,-0.0878957836291201,0.045732990646867096,0.20782014056220138,5.551115123125783e-17
2020-10,0.2,0.2,0.2005401050859551,-0.009775042721481,0.22223795470999452,0.525484605528538,0.2901443044927382,0.2,0.5,0.15246636539271857,0.047369444287010946,-0.11027593737155046,0.177174296,0.1793313898556811,0.47483380816715215,0.6272401433691677,0.03177291274838184,-0.0523554329306324,-0.07935791807598952,0.176116147471462,0.0,0.0,-1.3,0.0,0.0,0.22895099171290062,0.086973141,0.0929680175952296,0.09090909090907484,-0.8885298869143687,0.008085720502800386,0.00017907132098360075,0.08536395564011784,0.03425181,0.5252320728024396,0.732984293193728,0.44893378226711356,0.017990149163535328,-0.007115889579920539,0.002613354550740784,-0.01192280690255839,0.022237954709994512,0.0005401050859550893,-3.2959746043559335e-17,0.11697929864878315,-0.12675434137026415,0.0005401050859550893,-2.7755575615628914e-17
2020-11,0.1,0.0,0.1157099365261965,0.0145594449938354,-0.02254907244539244,0.5483332202847917,0.179974580056793,-0.1,0.0,0.09868604105194435,0.15351936308042352,0.09868604105194435,0.177174296,0.1268250059567926,0.18939393939394478,-0.0890471950133475,0.022470131145590537,-0.011085606733198297,0.03824700523285509,0.15326753271520827,0.0,0.0,-0.1,0.0,0.0,0.015326753271520827,0.086973141,-0.066251500129153,0.0948766603415585,0.3259983700081514,-0.005762101062194342,-0.014013822219689817,-0.03411520326268347,0.03425181,-0.4158489610616045,-0.2780352177942591,-0.3351955307262511,-0.014243579602979476,-0.004720370149781894,-0.0027625259716947625,0.12369956397775349,-0.12254907244539245,0.015709936526196497,6.245004513516506e-17,0.014231578789580968,0.0003278662042544324,0.1157099365261965,4.163336342344337e-17
2020-12,0.1,-0.2,0.1568561797884566,-0.0099189871686765,0.06851293263330169,0.548521718017104,0.2269517156479821,0.0,0.0,0.12448794497416042,0.12448794497416042,0.12448794497416042,0.177174296,0.3235065353485727,0.6993006993007089,-1.2477718360071388,0.05731704265178249,-0.06658106643912831,0.27839013926497475,0.15307903498289596,0.0,0.0,-0.1,0.0,0.0,0.015307903498289597,0.086973141,-0.5018339653701975,-0.4456327985739805,0.4061738424045558,-0.04364607622873131,-0.0048879920041319,-0.07897229109469452,0.03425181,0.8354669595540098,-0.4854368932038833,0.8968609865470878,0.02861625555992163,0.045243347792931335,-0.002102856547701777,0.09826223432383155,-0.03148706736669832,0.056856179788456584,-1.457167719820518e-16,-0.029664326862104767,0.019745339693428267,0.35685617978845663,-1.6653345369377348e-16
2021-01,0.9,1.3,0.8134405209147586,0.0002954744165304,0.8898625806164522,0.548414886550344,0.3731089889391225,0.2,0.7,0.2046185238399624,0.0949355465298936,-0.17927189674527835,0.177174296,0.7826965728383053,1.3319672131147708,3.068592057761732,0.13867371427423947,-0.09731663900445203,-0.40500192327088674,0.1531858664496561,1.4,2.0,0.5,0.2144602130295185,-0.09191151986979366,0.13786727980469046,0.086973141,2.7557139735446645,2.5328330206378924,3.1553398058252524,0.2396730999767704,0.019384656543375053,-0.03475671385818192,0.03425181,0.4589391152682864,0.5117707267144223,0.33333333333334103,0.015719495377737445,-0.0018095783172468705,0.004302225377737182,-0.07671753411822392,-0.010137419383547841,-0.08655947908524142,-5.551115123125783e-17,0.009993924809852173,-0.009698450393321772,-0.48655947908524144,-2.7755575615628914e-16
2021-02,0.3,0.2,0.4216098186396887,0.0274067197975331,0.03896094221067272,0.5497432154591964,0.6184576250555208,0.2,0.3,0.33999288342328005,0.23004424033144077,0.17506991878552117,0.177174296,0.0672663839474545,0.15166835187057082,0.0,0.011917874220355952,-0.014953859247792715,0.011917874220355952,0.1518575375408036,0.1,0.1,0.1,0.015185753754080362,0.0,0.0,0.086973141,-0.3757183560190058,-0.7178841942418634,-0.3137254901960817,-0.032677405554329186,0.029759237693139793,-0.005391714260211257,0.03425181,1.7454258037390868,-1.4775436642888828,1.661129568106312,0.05978399299876849,0.11039253785469509,0.0028872986466090315,0.35524215663148295,-0.2610390577893273,0.12160981863968873,-4.163336342344337e-17,-0.009719721449880786,0.03712644124741389,0.2216098186396887,-5.551115123125783e-17
2021-03,0.3,0.2,0.1350844973045423,-0.0424887490974015,-0.0030867200420772456,0.5488701034587677,-0.1797651495067266,-0.1,-0.2,-0.09866771620803788,-0.043780705862161096,0.01110630448371568,0.177174296,-0.0097324660724635,0.0,0.0,-0.0017243428247326058,-0.0017243428247326058,-0.0017243428247326058,0.1527306495412323,0.1,0.1,0.1,0.015273064954123231,0.0,0.0,0.086973141,0.6894828170939485,0.6335541975647785,0.8654602675058909,0.0599664862681892,0.0048642877122458605,-0.015305311607498371,0.03425181,5.918687339804873,-0.542306325016606,5.882352941176472,0.20272575421240197,0.22130072741866902,0.0012445189182842683,0.18065996644402119,-0.30308672004207726,-0.16491550269545768,-1.1102230246251565e-16,0.017747922567825092,-0.060236671665226595,-0.0649155026954577,-8.326672684688674e-17
2021-04,0.2,0.5,0.2667329009996384,-0.0004440777361879,0.12836361508821909,0.5491105590630627,0.2761500597562797,0.2,0.3,0.15163691369806892,0.04181480188545638,-0.01309625402084988,0.177174296,-0.005345870371124,-0.09250321750322033,0.7880910683012221,-0.0009471508195111535,0.015442041619356786,-0.1405766310296681,0.15249019393693736,0.1,0.1,0.0,0.015249019393693736,0.0,0.015249019393693736,0.086973141,-0.0164774522430373,-0.3702667860711162,1.6380655226209129,-0.0014330957772544493,0.030770169615325575,-0.1439007994434018,0.03425181,2.9975435529050687,1.514808756482089,2.8806584362139898,0.10267129224082937,0.050786350527468584,0.004003526808730664,0.13881336364760732,-0.07163638491178093,0.06673290099963841,-8.326672684688674e-17,-0.04549811702732176,0.04505403929113386,-0.23326709900036158,-8.326672684688674e-17
2021-05,0.4,0.2,0.5712988080034986,-0.0326476648935592,0.28289531028912385,0.5484101494566364,0.5816649902671485,0.1,0.4,0.31899098424609984,0.2641499693004362,0.09962692446344526,0.177174296,0.86698630240575,0.5016433811407817,-0.6081668114682803,0.15360768777038186,0.0647293748737042,0.26135921444283916,0.1531906035433637,0.1,0.1,0.2,0.01531906035433637,0.0,-0.01531906035433637,0.086973141,0.8281278232436148,0.4847004847004954,0.0,0.07202487793698999,0.029868954338365457,0.07202487793698999,0.03425181,1.284716416132459,2.3853045574473764,1.29999999999999,0.04400386258924992,-0.0376971359045717,-0.000523490410749742,0.3210511626079342,-0.11710468971087618,0.17129880800349861,-2.220446049250313e-16,0.013221993181130348,-0.04586965807468955,0.3712988080034986,-5.551115123125783e-17
2021-06,0.4,0.5,0.3354674070889383,0.0100057933096322,0.13626197120609132,0.5481060061489085,0.420578260787043,0.1,0.9,0.23052147079304022,0.17571087017814938,-0.2627739347409774,0.177174296,0.0012799502417856,0.09661835748792091,-0.2622377622377714,0.00022677428300339346,-0.016891515185595327,0.04668856519209593,0.1534947468510915,0.05,0.0,0.1,0.007674737342554575,0.007674737342554575,-0.007674737342554575,0.086973141,0.3579137331013171,-0.047214353163366196,0.0767459708365336,0.031128881574857218,0.03523526216975846,0.024454043432109492,0.03425181,1.6323151911052491,1.9981268644636008,1.5794669299111552,0.055909749785850685,-0.012529711931652322,0.001810148601250478,0.1891996425732148,-0.26373802879390873,-0.06453259291106173,0.0,-0.022957528637382207,0.03296332194701441,-0.1645325929110617,-5.551115123125783e-17
2021-07,0.5,1.0,0.5987636914772603,-0.0269720701976674,0.04828838277978517,0.548162729046482,0.9958349235302414,0.35,1.5,0.5458795893621319,0.35402263419586316,-0.2763645042075912,0.177174296,-0.4212954834807655,-1.0114303200775054,0.3505696757230447,-0.07464273069368427,0.10455672421910243,-0.136754666188863,0.153438023953518,0.05,0.1,0.1,0.0076719011976759,-0.0076719011976759,-0.0076719011976759,0.086973141,0.3272146422421647,0.35368801918440607,-0.1533742331288445,0.028458885216992347,-0.002302472745543709,0.04179832402067421,0.03425181,3.4558207753637493,-0.30580217020895195,2.9154518950437414,0.11836811659181183,0.1288423944233965,0.018508612218633654,0.5774473788951425,-0.4517116172202148,0.09876369147726027,-5.551115123125783e-17,0.013780102970250119,-0.040752173167917516,-0.4012363085227397,5.551115123125783e-17
2021-08,0.2,0.7,0.1646984018899113,0.034456087309396,-0.0892070288843932,0.5555839028028581,0.3248185444243722,0.05,1.0,0.18046395461403625,0.15268475947389334,-0.37511994818882183,0.177174296,-0.3217069695881337,-0.5674212107834087,0.2620087336244525,-0.056998205855071,0.04353424770094704,-0.1034194187808349,0.14601685019714192,0.0,0.0,0.2,0.0,0.0,-0.029203370039428383,0.086973141,-0.1032329472651731,-0.09496676163343043,0.5376344086021723,-0.008978493678339465,-0.0007189361284817292,-0.055738246904147803,0.03425181,0.4599774289268055,-0.2392344497607668,0.9442870632672351,0.015755059499889444,0.023949272418549775,-0.016588481576597872,0.21944934346490844,-0.2892070288843932,-0.035301598110088706,6.245004513516506e-17,-0.010311780070346055,0.04476786737974205,-0.5353015981100886,1.1102230246251565e-16
2021-09,-0.2,0.2,-0.1544539103005314,-0.0430440800687573,-0.27305592492118635,0.5539243311486131,-0.2147625428175338,-0.6,0.2,-0.11896219788597778,0.21339240080319002,-0.2297470641157004,0.177174296,-0.3020777033636223,0.04816955684008306,-0.9581881533101022,-0.05352040443074661,-0.06205481175252031,0.11624590706751083,0.14767642185138702,0.1,0.1,0.6,0.014767642185138702,0.0,-0.07383821092569351,0.086973141,0.3986476726637581,0.42321558154542194,1.0695187165775444,0.034671640243906884,-0.0021367482032401,-0.058347761895130926,0.03425181,0.3396459823847175,-0.023699891657635863,0.3741814780168218,0.01163348965590469,0.012445253841982619,-0.001182903234646666,0.1616460946894122,-0.07305592492118634,0.045546089699468606,3.469446951953614e-17,0.06453979712811347,-0.10758387719687076,-0.3544539103005314,0.0
2021-10,0.7,1.0,0.7040378888996407,-0.0003510604275255,0.2599929055468501,0.5526743041044948,0.7396916679727916,0.25,1.3,0.4088085778487556,0.2706400018226319,-0.3096680174870876,0.177174296,0.5875476633632813,0.5510369757681599,-0.3518029903254227,0.10409834362283436,0.006468755371141575,0.16642879076443595,0.14892644889550521,0.0,0.0,1.2,0.0,0.0,-0.17871173867460624,0.086973141,-0.0706149664897034,0.04545454545453742,0.680272108843516,-0.006141605437219249,-0.010094930028127641,-0.06530700747803371,0.03425181,5.769728177658218,0.5909590377304208,5.778191985088532,0.19762363329279553,0.1773822166146703,-0.00028990072397972036,0.4443960437803161,-0.44000709445314984,0.00403788889964074,-2.949029909160572e-17,-0.09193682292643768,0.09158576249891218,-0.2959621111003593,-2.220446049250313e-16
