origin,h,target,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,mm_C3,mm_C6,yy_b_C3,yy_a_C3,yy_b_C6,yy_a_C6
2020-10,3,2021-01,1.3404825737265424,0.8937858921633168,1.2199593294633615,0.1787310098301908,0.2005401050859551,0.0495065753461623,0.0499058683125122,0.105994843750541,0.0448368152259447,0.0455612058177327,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.9497506392583186,0.9497506392583186,2021-01,2020-10,2.162162162162171,1.941158915530044,1.963351694604613,1.941158915530044,1.963351694604613,1.0603796358657107,1.0823806676600347,1.0600639680046695,1.082064931077516,1.213240801026571,1.235275110979625,1.04843699096781,1.0704354228262238,1.0498310416540944,1.071829776999924,2.0384355825562053,2.0606495389413264,2.065767571762577,2.087987478372362,3.2287822878228725,1.9764705882352944,0.9497506392583186,0.9497506392583186,1.9411589155300442,1.963351694604613,1.9411589155300442,1.963351694604613
2020-10,4,2021-02,0.1763668430335041,0.1895837152004142,0.2107956855438633,0.1787310098301908,0.2005401050859551,1.2011607376084967,1.2014642173728844,1.2587504966422194,1.1964641346635077,1.197054513514712,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.1394557893311146,0.205115950061244,2021-02,2020-10,2.066486972147356,1.8081645618305249,1.8303283877880088,1.8749188735658744,1.8970972320606407,1.9986053310297447,2.0208106162953494,1.9985926027351129,2.020797885229744,2.2110169804381594,2.233268508113193,1.9818187610108744,2.0040203918091,1.9838206573147363,2.0060227239294948,1.9779122233785869,2.0001130037163355,1.9836361966926963,2.005838223150035,3.2287822878228725,1.9764705882352944,1.2014642173728844,0.205115950061244,2.887870137978131,2.9102690178389836,1.8749188735658742,1.8970972320606412
2020-10,5,2021-03,0.1760563380281743,-0.0197896297845856,-0.0894229421934797,0.1787310098301908,0.2005401050859551,0.0916369115050367,0.0919203288913575,0.1495135017058374,0.0869371094066991,0.0875017192211124,0.1226366799268817,0.1417580487591621,0.0386348172092507,-0.0148914223859441,-0.0623929289170274,2021-03,2020-10,2.33812949640288,1.884544349135565,1.906724803114189,1.902913102783917,1.925097555674225,2.1838831215307244,2.2061287421144256,2.184159711826316,2.2064053926242373,2.455890060633037,2.4781948976310946,2.1622688052886505,2.18450972039568,2.164850572290739,2.1870920494532258,1.9783453225984664,2.000546197222717,2.055147766256999,2.07736536091546,3.2287822878228725,1.9764705882352944,0.0919203288913575,-0.0623929289170274,3.0750551190142685,3.0974947493921303,1.902913102783917,1.9250975556742256
2020-10,6,2021-04,0.5272407732864748,0.1599848123891423,0.0794934989816533,0.1787310098301908,0.2005401050859551,-0.0304409540914707,-0.0301610878925005,0.0275070573511426,-0.0351411224129216,-0.0345808422864108,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.1839796291437181,0.1244536468934919,2021-04,2020-10,3.063063063063072,2.25590465356222,2.2781659533668166,2.2135723547813626,2.2358244387661226,2.3368364309097904,2.3591153497121886,2.33739992941892,2.3596789708959864,2.668728647848345,2.6910798202009807,2.310379310928772,2.332652469967156,2.31353826158893,2.335812108336722,2.243302308989981,2.2655608652408272,2.402597837183846,2.424891072366169,3.2287822878228725,1.9764705882352944,-0.0301610878925005,0.1244536468934919,3.2296313656590727,3.2521046475720787,2.2135723547813626,2.235824438766123
2020-10,7,2021-05,0.1748251748251661,0.2969210270021749,0.2358827066693678,0.1787310098301908,0.2005401050859551,0.0767629946165097,0.0770422802298089,0.1347283709682324,0.072062786950678,0.0726223843891583,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.3636874989512415,0.2859948068802585,2021-05,2020-10,2.872531418312392,2.259294633084983,2.2815566708944,2.137833598423293,2.160069193940538,2.0476539576090262,2.069869920851468,2.048500651163569,2.0707167987327644,2.437906942844544,2.4602078648845565,2.016480066405786,2.0386892430343835,2.020200430714927,2.0424104172737234,2.116489229290555,2.1387201780991125,2.337867573984205,2.36014671726836,3.2287822878228725,1.9764705882352944,0.0770422802298089,0.0770422802298089,2.938213311099611,2.96062315076248,1.9250226427350958,1.9472119089131958
2020-10,8,2021-06,0.523560209424101,0.2585538158065992,-0.0402685896427665,0.1787310098301908,0.2005401050859551,0.1410722691053678,0.1413514639935842,0.19904181129756,0.1363720576726207,0.1369315511372142,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.3670236571600652,0.2753093634369456,2021-06,2020-10,2.765388046387192,1.9937163476728323,2.015920568597707,1.7794807139835838,1.8016382954142736,1.5534870624960224,1.5755954446902798,1.5546127909997352,1.5767214182671725,2.000862217683053,2.0230679942770617,1.5176990829022472,1.5397996739870732,1.521968489592106,1.5440700101346745,1.437966415917703,1.460049649053274,1.9617726705366767,1.9839699372638837,3.2287822878228725,1.9764705882352944,0.1413514639935842,0.1413514639935842,2.440019476041756,2.462320857984158,1.4317323836038205,1.4538142595790127
2020-10,9,2021-07,1.041666666666674,0.3576414497373781,0.3290522428103582,0.1787310098301908,0.2005401050859551,0.1426658313854328,0.1429450124934872,0.200636365256138,0.1379656196794437,0.1385250976291746,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.3059926064361774,0.3532122280844505,2021-07,2020-10,3.3747779751332523,1.8515209038650609,1.873694168578495,1.6854304245979692,1.7075675311064935,1.2467778516851613,1.2688194627162488,1.248182442610533,1.2702243594236655,1.751669731817651,1.7738212587460225,1.2063475992850423,1.2283804085753116,1.2111693826996504,1.2332032417010983,1.3198331333271929,1.3418906486283797,1.8720499916742628,1.8942277256081292,3.2287822878228725,1.9764705882352944,0.1429450124934872,0.1429450124934872,2.1309175062312606,2.1531515961024277,1.1256728139021996,1.1476880601422945
2020-10,10,2021-08,0.6872852233676952,-0.0018949007245949,0.0045226998183859,0.1787310098301908,0.2005401050859551,0.3119836499746803,0.3122628290289772,0.3699544188426588,0.3072834382675107,0.3078429139311001,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.0114231226533005,-0.0272899961783173,2021-08,2020-10,4.085257548845505,1.8631555280221612,1.8853313256148203,1.6576804745211906,1.6798115398141948,1.5626512447086052,1.5847616219623002,1.5643428814462488,1.5864536269723946,2.1281045302366994,2.150338007717782,1.5173379439330936,1.5394384563972972,1.5227407957510946,1.544842484426144,1.324415525236302,1.3464740381326936,1.8701196174608108,1.892296931148636,3.2287822878228725,1.9764705882352944,0.3122628290289772,0.3122628290289772,2.449834398549469,2.4721379172186766,1.4414507007054778,1.4635346923763002
2020-10,11,2021-09,0.1706484641638139,-0.3699677860594685,-0.3146862802743071,0.1787310098301908,0.2005401050859551,-0.14237701932145,-0.1420978405692367,-0.0844061949165901,-0.1470772310233783,-0.1465177556939829,0.1226366799268817,0.1417580487591621,0.0386348172092507,-0.3591425689078335,-0.3735789951272842,2021-09,2020-10,4.915102770330666,2.1322467317906564,2.1544811110366893,1.911461334883767,1.933647648740034,2.0524786323788886,2.074695645961962,2.0544637475377208,2.07668119328404,2.6802339104140502,2.7025875874836536,2.002145411184394,2.024351467132004,2.0081456127567576,2.030352974959362,1.637410401141672,1.6595370536021652,2.1281325720770288,2.1503660556628725,3.2287822878228725,1.9764705882352944,-0.1420978405692367,-0.1420978405692367,2.9442283968935254,2.966639546051711,1.9309785238022168,1.953169086586654
2020-10,12,2021-10,1.0221465076660996,0.3246092156103186,0.0813674938156656,0.1787310098301908,0.2005401050859551,-0.4215829512720648,-0.4213037725638689,-0.3636121137633337,-0.4262831629724711,-0.4257236876916794,0.1226366799268817,0.1417580487591621,0.0386348172092507,0.3111431485061615,0.2706842486095693,2021-10,2020-10,5.798394290811807,2.2672409474411954,2.2672409474411954,2.005005032672895,2.005005032672895,1.440936371156842,1.440936371156842,1.4431939966652794,1.4431939966652794,2.124348262543114,2.124348262543114,1.3861190051003631,1.3861190051003631,1.3926526615126922,1.3926526615126922,1.5386291974319215,1.5386291974319215,2.276849456280999,2.276849456280999,3.2287822878228725,1.9764705882352944,-0.4213037725638689,-0.4213037725638689,2.327629273884141,2.327629273884141,1.320448405270953,1.320448405270953
2020-11,1,2020-12,-0.1784121320249632,0.1139918168956799,0.0421187741770939,0.0,0.1157099365261965,-0.0255175970118,-0.0240373253624641,0.0244029136515779,-0.032163370170078,-0.0293337755472749,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.092409565459738,0.092409565459738,2020-12,2020-11,2.2851919561243066,2.562697552907077,2.6813727851451,2.562697552907077,2.6813727851451,2.4418599394421823,2.560395350554366,2.443376744304071,2.5619139105101976,2.493012491959228,2.61160709165746,2.4350501481163778,2.5535776796233414,2.437949577341389,2.5564804637760683,2.5111655812180054,2.6297811858442963,2.5848124558866847,2.7035132772649084,2.9384756657483617,2.05625,0.092409565459738,0.092409565459738,2.562697552907077,2.6813727851451,2.562697552907077,2.6813727851451
2020-11,2,2021-01,1.3404825737265424,0.8937858921633168,1.231107337491983,0.0,0.1157099365261965,0.0547677094558722,0.0549376764043631,0.1095959834239754,0.0497398831887872,0.0502930792857554,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.8135580459526671,0.8135580459526671,2021-01,2020-11,2.162162162162171,1.90669591559314,2.0246120887530163,1.90669591559314,2.0246120887530163,1.020516855515852,1.1374076314478054,1.0221842253140785,1.1390769305585664,1.126344814714492,1.2433580441108607,1.008725529108523,1.1256026613041743,1.0121431004827908,1.12902418714811,2.277358324600023,2.395703390998088,2.0097846257737446,2.127820082814737,2.9384756657483617,2.05625,0.8135580459526671,0.8135580459526671,1.9066959155931398,2.0246120887530163,1.9066959155931398,2.0246120887530163
2020-11,3,2021-02,0.1763668430335041,0.1895837152004142,0.2197157772854603,0.0,0.1157099365261965,1.2051826638083551,1.2054371573083489,1.2605498711223282,1.200373752033234,1.2009625308543246,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.0451656102166322,0.0451656102166322,2021-02,2020-11,2.066486972147356,1.6779175141842595,1.795568968001081,1.6779175141842595,1.795568968001081,1.9624244913013689,2.0804051479608248,1.9643638094433664,2.0823467100866133,2.1250790966588324,2.2432479608589047,1.9456788957428517,2.0636401760843155,1.9497213034259877,2.067687261234815,2.2257918933937573,2.344077292307005,1.9276982996604723,2.0456387746656226,2.9384756657483617,2.05625,0.0451656102166322,0.0451656102166322,1.6779175141842597,1.795568968001081,1.6779175141842597,1.795568968001081
2020-11,4,2021-03,0.1760563380281743,-0.0197896297845856,-0.0763892731091264,0.0,0.1157099365261965,0.0954825535321972,0.0957784429805334,0.1508889018904794,0.0907031536667708,0.0913316287777297,0.1263612299279536,0.1424105586345423,0.0383446504400065,-0.1280373500315124,-0.0959890329454846,2021-03,2020-11,2.33812949640288,1.63905170573243,1.7566581879469605,1.6716670711559058,1.789311292589066,2.1515611962823096,2.269760702903046,2.1538060848992706,2.2720081890792008,2.3711521819789776,2.489605777189882,2.12990776494692,2.2480822163960035,2.1345987825962016,2.252778662018829,2.2395617985993184,2.3578631306611397,1.9991706452182172,2.117193820829047,2.9384756657483617,2.05625,0.0957784429805334,-0.0959890329454846,1.8668275935282825,1.9846976350780043,1.6716670711559058,1.789311292589066
2020-11,5,2021-04,0.5272407732864748,0.1599848123891423,0.0993091421649602,0.0,0.1157099365261965,-0.0266203895575484,-0.0263154258711948,0.0287826918977369,-0.0313958273755531,-0.0307583380372267,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.3031779693365127,0.2718978538872692,2021-04,2020-11,3.0630630630630717,2.130887565447201,2.2490631506228214,2.1318004404958297,2.249977081958589,2.3083759231180614,2.4267568799596835,2.3109363512362573,2.42932027074763,2.5851229721600824,2.7038241528364897,2.281803313307857,2.400153522999535,2.287153578129774,2.4055099786094805,2.525493399798819,2.644125583134896,2.3464301402152765,2.4648551295673475,2.9384756657483617,2.05625,-0.0263154258711948,0.2718978538872692,2.0235164371859753,2.141567783297237,2.1318004404958297,2.249977081958589
2020-11,6,2021-05,0.1748251748251661,0.2969210270021749,0.2486986290856758,0.0,0.1157099365261965,0.0805799917112882,0.0808865918979076,0.1359805295978704,0.0758050832920162,0.0764441865403002,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.4654800825451008,0.3865421057155102,2021-05,2020-11,2.872531418312392,2.237861778062738,2.356161143031875,2.1584443144535856,2.27665178552599,2.0231649590593554,2.141215898475499,2.026030808506706,2.1440850639954268,2.355769147118082,2.4742049426291133,1.991800101119677,2.109814748278608,1.9977865693768089,2.11580814347436,2.4114227243677435,2.5299229165976844,2.281735381484124,2.400085512571932,2.9384756657483617,2.05625,0.0808865918979076,0.3865421057155102,1.7394112734728246,1.8571338816794858,2.1584443144535856,2.27665178552599
2020-11,7,2021-06,0.523560209424101,0.2585538158065992,-0.0528359739625513,0.0,0.1157099365261965,0.1448887587064272,0.1451956292224726,0.2002884457923999,0.1401139206378751,0.1407532867214524,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.2705176162877673,0.0986964733677686,2021-06,2020-11,2.7653880463871925,1.874289553990031,1.9921682297694667,1.6207207860933357,1.7383060576123872,1.532986041736648,1.650469795438693,1.5361492547221869,1.6536366685759696,1.920342891991432,2.0382748560590374,1.4969323456031725,1.6143743815963068,1.5035378343273682,1.6209875135273115,1.7181501284734997,1.8358481354227776,1.905846765621232,2.023761956230216,2.9384756657483617,2.05625,0.1451956292224726,0.1451956292224726,1.2509059334060655,1.3680632923938087,1.66792697259105,1.7855668663585351
2020-11,8,2021-07,1.041666666666674,0.3576414497373781,0.4350472938089463,0.0,0.1157099365261965,0.1464822487916097,0.146789161841608,0.2018816998625028,0.1417074200122603,0.1423468269020242,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.0930654481174693,0.0505871449941216,2021-07,2020-11,3.3747779751332514,1.5163058042341064,1.6337702572439248,1.2206529948173146,1.3377753481490195,1.230196463546629,1.3473298596199428,1.233660487174192,1.3507978914670464,1.67261073149866,1.7902560448406035,1.1894255012701016,1.306511721288844,1.1966571158816934,1.313751703597113,1.7070279952559937,1.8247131327919852,1.816173299536071,1.9339847290343672,2.9384756657483617,2.05625,0.146789161841608,0.146789161841608,0.9492669410499558,1.0660752737511052,1.3650456228960954,1.4823350528460986
2020-11,9,2021-08,0.6872852233676952,-0.0018949007245949,0.068070860146207,0.0,0.1157099365261965,0.3158000571105415,0.3161069766548735,0.3711994475711647,0.3110252295485144,0.3116646426055416,0.1263612299279536,0.1424105586345423,0.0383446504400065,-0.1586205776439899,-0.2319760012484873,2021-08,2020-11,4.085257548845505,1.3552800535645906,1.472558183780519,0.9858453715623304,1.102696029142208,1.5498814817916229,1.6673847851966308,1.5536671506972572,1.671174834497354,2.0500189008651635,2.168100912960326,1.5041501442142502,1.6216005319175757,1.512051315610662,1.6295108457543943,1.776260844041508,1.8940260908628843,1.814243984130464,1.932053181219128,2.9384756657483617,2.05625,0.3161069766548735,0.3161069766548735,1.2683746167325665,1.3855521887226987,1.6854676039994652,1.8031277940204193
2020-11,10,2021-09,0.1706484641638139,-0.3699677860594685,-0.3431731890087957,0.0,0.1157099365261965,-0.1385606136466312,-0.1382536931301125,-0.0831612381644828,-0.1433354410505732,-0.1426960270762797,0.1263612299279536,0.1424105586345423,0.0383446504400065,-0.5345418440096776,-0.5677361421466328,2021-09,2020-11,4.915102770330666,1.4441410840538709,1.5615220353117747,1.0406512687949394,1.1575653422437175,2.04354708136952,2.161621604926451,2.047664792427828,2.165744080585611,2.603004557320568,2.7217264287678136,1.992716462920787,2.110732170401377,2.0013088073757577,2.1193344570526613,2.061477208721424,2.1795724792173337,2.072115418963444,2.1902229989256736,2.9384756657483617,2.05625,-0.1382536931301125,-0.1382536931301125,1.7609844815079947,1.8787320520599806,2.180106375833331,2.2983389120632065
2020-11,11,2021-10,1.0221465076660996,0.3603554175763568,0.0105299147493904,0.0,0.1157099365261965,-0.4177665458050928,-0.417459625145,-0.3623671739480634,-0.4225413731887322,-0.4219019590793559,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.2601333913928594,0.2423397929371042,2021-10,2020-11,5.798394290811807,1.5265717017766187,1.644048033449968,1.104807330732951,1.2217956391202751,1.43594578927072,1.553317257758232,1.440351628674905,1.5577281951563953,2.0488120769755107,2.1668926926555163,1.3805565457402027,1.4978639233691833,1.3897483661118144,1.5070663795903123,1.8901149638714008,2.008011951222565,2.257172539606631,2.3754942490456936,2.9384756657483617,2.05625,-0.417459625145,-0.417459625145,1.1553774295702182,1.2724242525868084,1.5720050165132282,1.6895339190462206
2020-11,12,2021-11,0.1686340640809414,0.0548799766553842,-0.0985570958324364,0.0,0.1157099365261965,0.0805359598345853,0.0808428805156795,0.1359353308246167,0.0757611324535174,0.0764005465826632,0.1263612299279536,0.1424105586345423,0.0383446504400065,0.0255929435350007,0.0208355411327282,2021-11,2020-11,5.976806422836778,1.5525553399452765,1.5525553399452765,1.1258730644515111,1.1258730644515111,1.5176382018293988,1.5176382018293988,1.5223589309367598,1.5223589309367598,2.1875324672749388,2.1875324672749388,1.4573636034669335,1.4573636034669335,1.4672106880423104,1.4672106880423104,1.789695025622678,1.789695025622678,2.3132912520248228,2.3132912520248228,2.9384756657483617,2.05625,0.0808428805156795,0.0808428805156795,1.23715435048079,1.23715435048079,1.6541187511661077,1.6541187511661077
2020-12,1,2021-01,1.3404825737265424,0.8937858921633168,1.4902431410392398,-0.1784121320249632,0.1568561797884566,0.0634712161259225,0.06360657742659,0.1063916501218697,0.0566975729260818,0.0588661579281529,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.925875247380205,0.925875247380205,2021-01,2020-12,2.162162162162171,1.7441931547914045,2.085918873690424,1.7441931547914045,2.085918873690424,0.8747966584188438,1.213602356690453,0.8749331172435706,1.2137392738360782,0.9180650959336772,1.257016118842073,0.8679680937876528,1.2067508571272008,0.8701542619113622,1.2089443678800134,2.3131370043449717,2.6567736209569057,1.711843615613298,2.053460682910797,2.655677655677632,2.0901323877358102,0.925875247380205,0.925875247380205,1.7441931547914045,2.085918873690424,1.7441931547914045,2.085918873690424
2020-12,2,2021-02,0.1763668430335041,0.1895837152004142,0.1869481413742691,-0.1784121320249632,0.1568561797884566,1.212333185973769,1.2125103879507009,1.259586117161788,1.2075150230767506,1.2081210784142054,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.1707789364894738,0.1707789364894738,2021-02,2020-12,2.066486972147356,1.643239348103379,1.984625995935084,1.643239348103379,1.984625995935084,1.8225392425854288,2.164528100562406,1.822855254036484,2.164845173393349,1.9137724054674716,2.256067686024516,1.8107996386447167,2.1527490671027034,1.8136159224528927,2.1555748098940324,2.2281173034281228,2.571468366461858,1.6299970398633103,1.9713392110800565,2.655677655677632,2.0901323877358102,0.1707789364894738,0.1707789364894738,1.643239348103379,1.984625995935084,1.643239348103379,1.984625995935084
2020-12,3,2021-03,0.1760563380281743,-0.0197896297845856,-0.0219872993044444,-0.1784121320249632,0.1568561797884566,0.1024125303422063,0.1026788102566399,0.1504522594739198,0.0978712631474428,0.0983557344364371,0.1325135838758729,0.1421639237790874,0.0388402790679262,-0.0717853401140131,-0.0717853401140131,2021-03,2020-12,2.33812949640288,1.6616145778573057,2.003062942121201,1.6616145778573057,2.003062942121201,2.0184790892895257,2.361126045610003,2.019067086487116,2.361716017699318,2.158890942776277,2.5020094969352846,2.0020892362448266,2.3446811443690323,2.0054045128081133,2.348007555870164,2.2975516481569995,2.6411359186164662,1.7012606354181798,2.042842157920412,2.655677655677632,2.0901323877358102,-0.0717853401140131,-0.0717853401140131,1.6616145778573055,2.003062942121201,1.6616145778573055,2.003062942121201
2020-12,4,2021-04,0.5272407732864748,0.1599848123891423,0.033513515483951,-0.1784121320249632,0.1568561797884566,-0.0197217331567899,-0.0194337853581724,0.0284700560762753,-0.0242237948297265,-0.0237470101292211,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.2348575051223721,0.2394528497355073,2021-04,2020-12,3.0630630630630717,2.0839787879175167,2.4268457364646503,2.0886589069268795,2.4315415744746103,2.182140104599177,2.525336745146128,2.1830233360371265,2.5262229430717835,2.3720981149385767,2.715932762782367,2.1611234872810257,2.504249539832345,2.1649311552446004,2.5080699965166504,2.516216838930412,2.860535534787518,2.047505886094394,2.3902503340033143,2.655677655677632,2.0901323877358102,-0.0194337853581724,0.2394528497355073,1.8249963605514543,2.1669934711901053,2.0886589069268795,2.4315415744746103
2020-12,5,2021-05,0.1748251748251661,0.2969210270021749,0.2674961837928535,-0.1784121320249632,0.1568561797884566,0.0874742002055033,0.0877662036894193,0.1356970671795743,0.0829776892075819,0.083454300020216,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.3447765194580757,0.3298049301843926,2021-05,2020-12,2.872531418312392,2.068127305535524,2.4109410140986864,2.0575772838857924,2.400355558350744,1.9043004102275451,2.2465638774271643,1.9054785467163464,2.2477459708940115,2.142931413964749,2.485996365246901,1.8787637466511664,2.220941444486969,1.8830460714372053,2.2252381522119324,2.4213578325719305,2.7653579278176728,1.983000081999693,2.3255278758510807,2.655677655677632,2.0901323877358102,0.0877662036894193,0.3298049301843926,1.5484240274982433,1.8894922214448489,2.0575772838857924,2.400355558350744
2020-12,6,2021-06,0.523560209424101,0.2585538158065992,0.1302602189203154,-0.1784121320249632,0.1568561797884566,0.1517823355417892,0.1520750212370457,0.2000118466184327,0.1472866103423107,0.1477632847798353,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.3055935434356944,0.2265117830558903,2021-06,2020-12,2.765388046387192,1.7407364643269387,2.082450573324721,1.6500153347330893,1.9914247409044148,1.4216735727673575,1.7623160530793995,1.4231425297875169,1.7637899438493705,1.7081298182743123,2.0497344121320387,1.3917062642440288,1.7322480940940534,1.3964507341106067,1.73700849909487,1.9143765735071172,2.2566738832684954,1.6082093278206466,1.949478321184878,2.655677655677632,2.0901323877358102,0.1520750212370457,0.2265117830558903,1.0677780105290056,1.4072318705210938,1.6500153347330893,1.9914247409044148
2020-12,7,2021-07,1.041666666666674,0.3576414497373781,0.3694599605091945,-0.1784121320249632,0.1568561797884566,0.1533757359237122,0.1536685300471471,0.2016067153143111,0.1488801219595179,0.1493568139905865,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.2387315218021796,0.184595582590952,2021-07,2020-12,3.3747779751332514,1.530765663576785,1.8717745488108384,1.38544692917056,1.7259677359458367,1.126176392652051,1.465826393853723,1.127936712138167,1.467592625681598,1.4606350326887885,1.801408371897915,1.0917584562785951,1.4312928588039642,1.0969700930374948,1.4365219997590528,1.8366868783406596,2.1787232536338528,1.518797771935258,1.8597664609060351,2.655677655677632,2.0901323877358102,0.1536685300471471,0.1536685300471471,0.7736065295296013,1.1120723630043317,1.3541491730023403,1.6945648607738204
2020-12,8,2021-08,0.6872852233676952,-0.0018949007245949,0.1046389974103594,-0.1784121320249632,0.1568561797884566,0.3226935315037255,0.3229863422811154,0.3709248428749206,0.3181979332844068,0.3186746286515226,0.1325135838758729,0.1421639237790874,0.0388402790679262,-0.0189565192205427,-0.117406166867472,2021-08,2020-12,4.0852575488455045,1.511518964469005,1.8524632062881847,1.266414162169566,1.6065351765182214,1.4525040225281864,1.793250052313489,1.4545661359490636,1.795319091703989,1.8369777337636863,2.1790150859458337,1.413430342407338,1.7540451363843326,1.4191404870594229,1.759774459558805,1.9432477664860823,2.285642045213161,1.516874091500677,1.8578363194532963,2.655677655677632,2.0901323877358102,0.3229863422811154,0.3229863422811154,1.0990915152440919,1.4386505471342337,1.6815092321663658,2.0230244161163307
2020-12,9,2021-09,0.1706484641638139,-0.3699677860594685,-0.4675795363814963,-0.1784121320249632,0.1568561797884566,-0.1316671410625181,-0.1313743277832928,-0.0834357534979019,-0.1361627370533998,-0.135686041129386,0.1325135838758729,0.1421639237790874,0.0388402790679262,-0.4323951957850811,-0.4439889326444854,2021-09,2020-12,4.915102770330665,1.7048562336851976,2.046449832634886,1.447470602899772,1.7881997270623775,1.9527335895661229,2.295159728093853,1.955104801407047,2.2975389040656604,2.3885276620577045,2.73241749141728,1.9088795915482075,2.251158438731492,1.9151041180103556,2.2574038713575604,2.101314864485624,2.444240039286702,1.773992358624624,2.1158181633765727,2.655677655677632,2.0901323877358102,-0.1313743277832928,-0.1313743277832928,1.5978764026413284,1.9391106910639233,2.183167549492589,2.5263676408934304
2020-12,10,2021-10,1.0221465076660996,0.3603554175763568,-0.1152977835820436,-0.1784121320249632,0.1568561797884566,-0.4108730734778877,-0.410580259828451,-0.3626416682582508,-0.4153686691533959,-0.4148919731418795,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.3084373167976117,0.2555135718925111,2021-10,2020-12,5.798394290811803,1.836538489686517,2.1785743665903867,1.525225597688718,1.866215875639745,1.3526885757903917,1.6930993578899438,1.3553438376471711,1.6957635379094085,1.8352130925159773,2.177244517840972,1.3045194440337131,1.644768441655273,1.3111920150460457,1.651463423667736,1.8016432065120211,2.143561881486629,1.958508981063016,2.300954517256105,2.655677655677632,2.0901323877358102,-0.410580259828451,-0.410580259828451,1.0002168701844119,1.339443814236258,1.5820649841144716,1.923246167114582
2020-12,11,2021-11,0.1686340640809414,0.1348799766553843,-0.1328368578491233,-0.1784121320249632,0.1568561797884566,0.0874294321253069,0.0877222458289493,0.1356608414602927,0.0829338364944272,0.0834105325192447,0.1325135838758729,0.1421639237790874,0.0388402790679262,-0.0062819397751916,-0.0136172657197339,2021-11,2020-12,5.976806422836778,1.830141179669455,2.172155570085528,1.5114006379465217,1.8523444823453208,1.441300655855936,1.7820090571691705,1.4442550215292087,1.7849733455977603,1.973363599500167,2.315859027534816,1.388535168550893,1.7290663477198147,1.39569621980739,1.7362514506230229,1.6664131024377156,2.0078775833880877,2.0960305941748514,2.438938020827216,2.655677655677632,2.0901323877358102,0.0877222458289493,0.0877222458289493,1.0888165287150469,1.4283410502606722,1.67117505287796,2.012655527674143
2020-12,12,2021-12,0.4208754208754106,0.1139918168956799,0.102517731110713,-0.1784121320249632,0.1568561797884566,-0.0282814106341109,-0.0279885969225919,0.0199499996636834,-0.0327770062586758,-0.0323003102318755,0.1325135838758729,0.1421639237790874,0.0388402790679262,0.0520067645743114,0.0106449664080552,2021-12,2020-12,6.613047363717604,2.065196434472664,2.065196434472664,1.7036581573106155,1.7036581573106155,1.5938674099175183,1.5938674099175183,1.5971237925243904,1.5971237925243904,2.176001668189393,2.176001668189393,1.5364563986765936,1.5364563986765936,1.5441121107291933,1.5441121107291933,1.9525348936091615,1.9525348936091615,2.3950969900565084,2.3950969900565084,2.655677655677632,2.0901323877358102,-0.0279885969225919,-0.0279885969225919,1.241149680955383,1.241149680955383,1.824385775088606,1.824385775088606
