period,actual,h0_hybrid,ex_fuel_pred,ex_fuel_actual,fuel_mm,resid
2020-12,-0.1784121320249632,0.014617710279352,-0.0635233628795452,-0.2174116751856075,2.1690787273746626,-0.1930298423043152
2021-01,1.3404825737265424,0.7568632936224213,0.7487320020771263,1.3770113026527206,0.9810546176569844,0.5836192801041211
2021-02,0.1763668430335041,0.2961269361142495,0.2094006132579973,0.1225153452329359,2.687295552008062,-0.1197600930807454
2021-03,0.1760563380281743,0.3155811129463485,0.1038581109515856,-0.0309077874746136,6.153086739373381,-0.1395247749181741
2021-04,0.5272407732864748,0.3469255631876476,0.2389156847335972,0.441883655978223,3.324912211992181,0.1803152100988271
2021-05,0.1748251748251661,0.1077517280143143,0.0542132366557113,0.1340157252074264,1.5838844183300838,0.0670734468108517
2021-06,0.523560209424101,0.1412327318494488,0.0764863232497339,0.4852630744841559,1.9263837118130176,0.3823274775746521
2021-07,1.041666666666674,0.3395757126665668,0.2346741838308658,0.9737055443939308,3.231860721993751,0.7020909540001072
2021-08,0.6872852233676952,0.2863209423876054,0.3075725843381554,0.6779639131122714,-0.2996171856775587,0.4009642809800897
2021-09,0.1706484641638139,0.507209271136614,0.5121965967177579,0.1632664377546374,0.369701580113646,-0.3365608069728
2021-10,1.0221465076660996,0.5915696884069569,0.4014460840366544,0.8496474488994827,5.833549066045296,0.4305768192591427
2021-11,0.1686340640809414,0.70185872393868,0.5684665134563724,0.0149731005746218,4.379672527236589,-0.5332246598577386
2021-12,0.4208754208754106,0.3569217434993079,0.422541575809367,0.5034759832424843,-1.4523107759066067,0.0639536773761026
2022-01,4.442581726739303,1.0392273161579562,1.0707844425784323,4.622423291735069,0.1691522591362515,3.403354410581347
2022-02,1.2841091492777013,0.755704125821353,0.6648287994818479,1.1864830750550155,3.261266694896281,0.5284050234563482
2022-03,1.6640253565768592,1.5431469196916328,0.8288462325580461,0.937485736403345,21.237437293517655,0.1208784368852264
2022-04,1.7926734216679563,0.4395258759199859,0.5738954775761198,1.9790862491307009,-3.2652359983134205,1.3531475457479705
2022-05,1.7611026033690802,1.4947817015822331,1.4320346520700666,1.704505892650725,3.2248074952748285,0.2663209017868468
2022-06,1.5801354401805856,1.9930566425248677,1.9419356176857625,1.498520738532648,3.4025363273744835,-0.4129212023442818
2022-07,1.333333333333342,1.994840168310137,2.0511487999029323,1.374524701850685,0.4423307543945043,-0.6615068349767954
2022-08,0.4385964912280604,1.118392109590424,1.5524961067033505,0.8098062449764643,-10.850475239380252,-0.6797956183623635
2022-09,0.8005822416302655,1.109428941841728,1.2709361403436716,0.9750138487867824,-3.343555245426144,-0.3088467002114625
2022-10,-1.4440433212996373,0.8493271210751209,0.7161991518821197,-1.6726703051381675,4.519855414539298,-2.293370442374758
2022-11,1.172161172161168,0.6163631399361817,0.7164867596273662,1.2777063843911058,-2.1441880886921894,0.5557980322249862
2022-12,0.0,0.7303252580344505,1.1564055607092143,0.3822054898606722,-11.017317372855462,-0.7303252580344505
2023-01,6.010137581462716,1.1165937274431983,1.273318438045374,6.290861387351142,-3.2045304363025,4.8935438540195175
2023-02,0.6147540983606703,1.4012012796432054,1.4018646484922712,0.5914480752092555,1.382911252804675,-0.7864471812825351
2023-03,0.1357773251866811,0.3271704905220895,0.4536012085799863,0.2067554891616435,-3.158705021645636,-0.1913931653354083
2023-04,-0.2033898305084824,0.3258392086520935,0.3318325100313319,-0.1863016181732127,0.1605953277673766,-0.5292290391605761
2023-05,0.2717391304347893,0.1531487999072243,0.3355908401093539,0.4232243071616787,-4.87703887995149,0.1185903305275649
2023-06,0.3387533875338855,0.1016485818395534,0.0952418829890527,0.3318157002950971,0.2782904215747894,0.237104805694332
2023-07,0.4726536124240565,0.2133313396937743,0.1427928491596431,0.4260540817346823,2.1581782929919635,0.2593222727302822
2023-08,0.2016129032258007,0.4458454745780583,0.1630532853918857,-0.0698293986098269,8.24283011928253,-0.2442325713522576
2023-09,-0.7377598926894713,0.0884087960069144,-0.0319452851073503,-0.8663167445880646,3.406742746728786,-0.8261686886963857
2023-10,0.0675675675675613,-0.0547955126412665,-0.0711469514541585,0.0756764621516037,0.3960370146284697,0.1223630802088279
2023-11,0.0675219446319985,-0.075016970038036,0.0469495599874583,0.191813543660102,-3.4378084407409526,0.1425389146700346
2023-12,-0.4048582995951344,-0.1674119968488667,-0.0036117369636398,-0.2494835127600047,-4.6836191622558365,-0.2374463027462676
2024-01,1.4905149051490652,1.52338294054776,1.6217635560833106,1.5630327564597626,-1.1891111735038429,-0.0328680353986949
2024-02,0.26702269692922,0.3800298228448862,0.2117163586995409,0.1221063068417414,5.020672477137977,-0.1130071259156662
2024-03,0.1331557922769732,0.1138258736307112,0.0631412217226531,0.0786730446703625,1.5112741333814572,0.019329918646262
2024-04,0.6648936170212671,0.1000489982653589,-0.0201893968283933,0.5898005126802821,3.4151933201359563,0.5648446187559082
2024-05,0.0,0.1400733657364342,0.2113706354394343,0.065324736976641,-1.82569421321771,-0.1400733657364342
2024-06,-0.264200792602387,-0.0913852861189012,0.0336054073706515,-0.1378451495511921,-3.537557263759428,-0.1728155064834858
2024-07,0.6622516556291425,0.2320922770324462,0.1747226978957108,0.6381923652136076,1.8138535303738657,0.4301593785966962
2024-08,0.263157894736854,-0.0189106495134275,0.0389401061482619,0.3527739951983972,-1.6139386270428655,0.2820685442502815
2024-09,-0.3937007874015741,-0.2188471204970854,-0.0295911255549742,-0.2320915501865308,-5.436905266758152,-0.1748536669044886
2024-10,0.3293807641633783,0.1164168863096916,0.1714509335409536,0.3540756983143998,-1.400950415923674,0.2129638778536867
2024-11,0.0656598818122189,0.2050741994165948,0.1902277134527547,0.0392560663569339,0.6144130267053294,-0.1394143176043759
2024-12,-0.2624671916010568,0.0649984233581341,0.0451589319929397,-0.2878526194588439,0.6120015424270653,-0.3274656149591909
2025-01,1.3157894736842035,1.600534127905509,1.5843986720724654,1.300325247593892,2.045411695873711,-0.2847446542213054
2025-02,0.1948051948051921,0.1735654404917559,0.1603380178913961,0.1801338522361986,0.538264377901676,0.0212397543134361
2025-03,0.0648088139987068,0.0412931787744323,0.1607923562052896,0.1844562729123408,-3.253469856104918,0.0235156352242745
2025-04,-0.1295336787564882,0.1889484272654497,0.3072644757828553,-0.0353441633478948,-3.073194053285877,-0.3184821060219379
2025-05,0.5188067444876765,-0.009652461771676,0.0391636411460069,0.6064895758447753,-1.3555821565020776,0.5284592062593525
2025-06,0.2580645161290418,0.2454866750101191,0.1939463261708372,0.2306535183018652,1.666527721578892,0.0125778411189226
2025-07,0.4504504504504458,0.2811244318409369,0.2270304729541715,0.403912194786211,1.772572155433183,0.1693260186095089
2025-08,0.0640614990390808,0.1327687994996471,0.1684251686498146,0.0989136099152631,-0.8503282356406849,-0.0687073004605662
2025-09,-0.5761843790012655,-0.1392329673090478,-0.1230096516911367,-0.5708238471351592,-0.5865329550600262,-0.4369514116922176
2025-10,0.5151320025756467,0.1402649099428072,0.1791049374456159,0.5371217846368426,-0.9306101340632034,0.3748670926328394
2025-11,-0.3203074951953821,0.2017559215959694,0.1693844992844697,-0.3914914476893263,1.0942822796130347,-0.5220634167913516
2025-12,-0.2570694087403624,-0.0205866304893648,0.0419113127772673,-0.1980217126694296,-1.7437442091265076,-0.2364827782509976
2026-01,0.8376288659793785,0.9495033403575154,1.073960652923631,0.9609226405581068,-2.4819625632510944,-0.1118744743781369
2026-02,-0.0638977635782689,0.1742604112628405,0.1300854327080469,-0.1036766821969454,1.3922276771307196,-0.2381581748411094
2026-03,0.5754475703324768,0.7497698395018191,0.0367721989919653,-0.1115418979546725,20.40813335641636,-0.1743222691693422
2026-04,0.4450095359186168,0.4272589088698459,0.2405691204478815,0.1988591875771285,5.57456307536115,0.0177506270487708
2026-05,0.18987341772152,0.0917140269670961,0.1284329673304483,0.2204311474771282,-0.9206796144796136,0.0981593907544238
2026-06,-0.3158559696778251,-0.1900874709828305,0.1129942291822534,-0.0308026764937938,-8.546482918391574,-0.1257684986949945
2026-07,0.6337135614702172,0.4138580636060462,0.2460008059106285,0.5298414790559355,5.041922454351133,0.2198554978641709
