period,food_ss,food_x13,food_actual,STRUCT
2024-08,-0.5562846599387439,-0.3544556117032953,0.4830917874396156,0.0702237594133376
2024-09,-0.5653978124899428,-0.8018349757608523,0.7554945054945028,-0.5183518758977124
2024-10,1.2129473227088905,0.9344293604851376,0.2726653033401582,0.2155240308672064
2024-11,0.6322607135614611,0.5423128887264168,0.4078857919782352,0.1226294463501361
2024-12,0.0637202024353467,-0.0862559559891632,-0.677048070413,-0.0101972413176062
2025-01,2.034927171771761,2.8680562719986806,3.135650988411731,1.2130706348536766
2025-02,0.42307530429868123,0.4783265834174414,-0.594844679444817,0.3301637473621727
2025-03,-0.04573040525849281,0.0457957359872144,0.7978723404255206,0.0285304539020089
2025-04,0.5596048261929942,0.6367945010774847,-0.263852242744067,0.176437498750724
2025-05,0.6984622483094727,1.3932612576418386,1.256613756613767,0.2870258069685806
2025-06,0.0932307546527289,0.265953576944231,0.1959503592423361,0.2316515222142578
2025-07,-0.18920713891281693,-0.044576240258075,-0.6518904823989535,0.4838302676216647
2025-08,-0.24352130065073974,-0.2512385949632503,0.0,0.1061407129612643
2025-09,-0.25738243032150665,-1.2532802232164022,-1.1154855643044748,-0.5023583133515576
2025-10,0.5953140861601147,0.6822482428447119,1.128069011280708,0.1868642940316996
2025-11,0.3668250293616504,-0.2599215255157292,-0.9842519685039351,-0.0497155651957352
2025-12,-0.45496203209605124,-1.1041218418912109,-1.1265738899933877,-0.3436561734955828
2026-01,1.779276815045061,2.0640288926301844,2.7479892761394176,0.9624286674668516
2026-02,-0.3392801623620434,-1.0654233370821082,-1.5655577299412915,0.0724337116639202
2026-03,-0.33148117181168724,-0.7632136580374782,-0.6626905235255109,0.5685637429646535
2026-04,-0.38477818261062335,0.2803126743021367,-0.4002668445630353,0.4246952135691844
2026-05,0.07493093842283471,0.9127146340185668,0.602813127930335,0.3429137155762663
2026-06,-0.5806516770338166,-0.2631393756254371,-1.2649800266311462,-0.0792710602262775
2026-07,-1.012234273149737,-0.5461752447929189,-0.4045853000674504,0.4744214244201228
