origin,h,target,mm_E1R,mm_E4,mm_E5,mm_E6,mm_F2R,mm_E1_ML,mm_E1_fixed,mm_E2_ML,mm_E2_fixed,mm_E3_ML,mm_E3_fixed,mm_real,mm_naive,mm_F3,h0_real,h0_model,mm_F2_D1_ML,mm_F2_D1_fixed,mm_F2_D1_noFMIE,mm_F2_D2_ML,mm_F2_D2_fixed,f2_level,f2_phi,f2_bias_m,mm_F1a,mm_F1b,tp,op,real_yy,yy_b_F1a,yy_a_F1a,yy_b_F1b,yy_a_F1b,yy_b_F2_D1_ML,yy_a_F2_D1_ML,yy_b_F2_D1_fixed,yy_a_F2_D1_fixed,yy_b_F2_D1_noFMIE,yy_a_F2_D1_noFMIE,yy_b_F2_D2_ML,yy_a_F2_D2_ML,yy_b_F2_D2_fixed,yy_a_F2_D2_fixed,yy_b_F3,yy_a_F3,yy_b_naive,yy_a_naive,yy_rw,fmie_1y,yy_b_E1_ML,yy_a_E1_ML,yy_b_E1_fixed,yy_a_E1_fixed,yy_b_E2_ML,yy_a_E2_ML,yy_b_E2_fixed,yy_a_E2_fixed,yy_b_E3_ML,yy_a_E3_ML,yy_b_E3_fixed,yy_a_E3_fixed,yy_b_E1R,yy_a_E1R,yy_b_E4,yy_a_E4,yy_b_E5,yy_a_E5,yy_b_E6,yy_a_E6,yy_b_F2R,yy_a_F2R
2008-08,7,2009-03,0.15974370071147626,0.10907551803370824,0.10907550742616817,0.1090755430816355,-0.030467215650948842,0.045967838176509,0.0578374558737153,0.0227679302985441,0.0407712989283088,0.019703292327809,0.0376344685231747,0.2176278563656097,0.0245504744532909,,-0.10928961748633,,-0.0266003428208524,-0.0258452669014477,0.1546190917774347,-0.0303661487429107,-0.0297528403935923,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-03,2008-08,2.219755826859049,,,,,2.8450808612671903,,2.8507136916799585,,4.145267725292475,,2.8196145882761385,,2.823500206967851,,,,3.4240832758114985,,6.8925233644860056,2.9875,3.483166639936382,,3.532668457266704,,3.2496417969913844,,3.3907463606347665,,3.2186587113642604,,3.3645917399434606,,4.451319453726929,,4.038265391331071,,4.038119226254675,,4.039037369904281,,3.0334352068393104,
2008-08,8,2009-04,0.3020740145104488,0.25337565185188116,0.2533756432410986,0.25337567264921856,0.11383285801023801,0.1851334767308565,0.1976933260193318,0.1642535833104997,0.1816475223275789,0.1614954908863141,0.1786601821289247,-0.1085776330075893,0.2341865521059682,,-0.10928961748633,,0.1165313240495416,0.1172863179241318,0.2977519568821565,0.112765400628975,0.1133787140823838,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-04,2008-08,1.769911504424789,,,,,2.623229827144793,,2.62962444641768,,4.108718396513457,,2.5939592303884806,,2.598464858980731,,,,3.3222632765537314,,6.8925233644860056,2.9875,3.330695254840085,,3.39308453029187,,3.0760276140395715,,3.234818953355173,,3.04225920800192,,3.2056261727105926,,4.419162182075827,,3.9557384900685943,,3.955592432006837,,3.956509877846125,,2.808406770871773,
2008-08,9,2009-05,0.2953505518426362,0.24854551048590948,0.2485455028601996,0.2485455290024302,0.10900271423581347,0.2351944919810025,0.2482550901960607,0.2164026185273644,0.2331701371091374,0.2139204089213044,0.2303262545889204,0.0,0.3821995502631958,,-0.10928961748633,,0.1701616991478541,0.1709166731608271,0.3513826310578651,0.1663957493132827,0.167009063593436,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-05,2008-08,1.3215859030837214,,,,,2.3450012708151204,,2.352149966876496,,4.014298093325647,,2.311963414879355,,2.317083138039957,,,,3.2602567113602543,,6.8925233644860056,2.9875,3.1174514495364103,,3.193156239533411,,2.844024780320264,,3.0196923754590266,,2.8077859226391406,,2.9876383113472724,,4.26620984300032,,3.755022789784406,,3.754877005836261,,3.7557927073458828,,2.4670765805528907,
2008-08,10,2009-06,0.3893549181353633,0.34436960409414996,0.34436959724719396,0.34436962073586563,0.20482681538588643,0.2926507763627209,0.3060500113246759,0.2757381192782169,0.2918690256278906,0.2735041968519602,0.2891627109274109,0.0,0.2886852932387507,,-0.10928961748633,,0.2308303929655852,0.231585362248237,0.4120513994638106,0.2270644371897106,0.2276777516056402,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-06,2008-08,1.0989010989011072,,,,,2.3557913545073403,,2.363711833235921,,4.213345650054473,,2.318905460326212,,2.3246516771130694,,,,3.330753108474548,,6.8925233644860056,2.9875,3.191930470732063,,3.281486644559153,,2.9009508832042776,,3.093297200662094,,2.86240036802191,,3.058439190827789,,4.44212672170489,,3.8835052574747015,,3.8833592859101698,,3.8842761456733537,,2.4512929893860567,
2008-08,11,2009-07,0.6711185543065153,0.627882221831503,0.6278822156713001,0.6278822368063267,0.4883394417419999,0.6438138276418629,0.657413141382543,0.6285924626164461,0.6440823503602489,0.6265819920310475,0.6415078638976993,-0.3260869565217317,0.4247002701304714,,-0.10928961748633,,0.5848846103613475,0.5856395785308065,0.7661056354478053,0.581118653248472,0.5817319676870111,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-07,2008-08,0.2185792349726948,,,,,2.391861977724173,,2.400553838080836,,4.437895374001204,,2.351130854904714,,2.357503023974133,,,,3.2025521064581683,,6.8925233644860056,2.9875,3.2887736537519405,,3.392382695564946,,2.9819436492013605,,3.190323134891538,,2.9413060734665804,,3.1527935914851737,,4.568504987440858,,3.964537595350406,,3.964391503559096,,3.965309100337106,,2.3890259957173527,
2008-08,12,2009-08,0.15063081775163595,0.10907546914853644,0.10907546360458298,0.10907548262550473,-0.030467302837729818,-0.0024197305461854,0.0112616804953644,-0.0161189353174507,-0.0012695775671503,-0.017928305205041,-0.0037178191228487,-0.2181025081788523,0.0663274446702755,,-0.10928961748633,,-0.0587468979827298,-0.0579919300728952,0.122474131733073,-0.0625128553965929,-0.0618995409542378,0.2137183630692945,0.2255209247202567,0.041779724429699,,,2009-08,2008-08,0.1094091903719912,,,,,2.443670230359219,,2.453140425778864,,4.680209379976071,,2.3990597812211045,,2.406063394436661,,,,3.383991691166266,,6.8925233644860056,2.9875,3.399279020269936,,3.5171599234737423,,3.0779976056116336,,3.3019113174324364,,3.035457499307958,,3.2618129976338404,,4.840597269340145,,4.191808231148553,,4.191661814224705,,4.192581436702701,,2.469819695078319,
2008-09,1,2008-10,0.20880019173434605,0.1778224182001319,0.2097279860428079,0.1795942985291177,0.03167880971369767,0.1399105162501864,0.1489055454362812,0.1202880440035367,0.1385877509738908,0.1155530742335406,0.1349748699993435,0.0,0.2704797293971728,,-0.2188183807439903,,0.0513476543792376,0.0522737570736141,0.2060319373395453,0.0479963482513172,0.0489597762853061,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2008-10,2008-09,5.923344947735219,,,,,5.97773410080591,,5.9787150597574445,,6.141580867425887,,5.974184285255778,,5.975204780455543,,,,6.209846124518288,,6.402793946449383,2.775,6.071542846481062,,6.081070682273999,,6.050758067515968,,6.070141729254601,,6.045742629153326,,6.066314844877381,,6.144513095077523,,6.111700401159748,,6.145495845843281,,6.113577236072682,,5.956900202623595,
2008-09,2,2008-11,0.14145273395972902,0.10901305250061372,0.1365114733848598,0.10927071607301048,-0.03805800013107,0.1331798133267739,0.1459000835454782,0.1147509004626218,0.1333447051013641,0.1104765702123506,0.1298053666751931,-0.5482456140350922,0.2407669253058419,,-0.2188183807439903,,0.0493224977436001,0.0501489335687572,0.208941892678415,0.0459951445978671,0.0466100964870574,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2008-11,2008-09,4.372842347525899,,,,,5.053894448789978,,5.055734639472004,,5.384175761964559,,5.04688190423607,,5.048539166846792,,,,5.48544403561926,,6.402793946449383,2.775,5.235015323213925,,5.257837593388761,,5.195030382260976,,5.233798546626967,,5.185564396788734,,5.22628235036262,,5.316110507132005,,5.249448492700049,,5.311888947202155,,5.251580975630943,,4.941508841167102,
2008-09,3,2008-12,0.2663996625893115,0.23437698689638026,0.25893506846486236,0.2344107818991373,0.08732211367093778,0.0937091380736112,0.1079339579358517,0.0769992880127147,0.0953002970802991,0.0731521968061442,0.0919154698790738,-0.2205071664829083,0.1175435517324285,,-0.2188183807439903,,0.0141181105947217,0.0148885456518305,0.1750370103168066,0.0107604656849744,0.0112846299745304,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2008-12,2008-09,3.665521191294395,,,,,4.58731152133508,,4.589949216735746,,5.084931977158366,,4.576819181614487,,4.57901713233394,,,,5.125543343898535,,6.402793946449383,2.775,4.851001832190918,,4.888644955712628,,4.793665408940418,,4.85145626070597,,4.780207496789493,,4.84042196443328,,5.11283872025457,,5.012756108338138,,5.100800222138465,,5.014919202388475,,4.551894456810855,
2008-09,4,2009-01,1.844972060875651,1.813898960422135,1.8359755600322578,1.8139031954079052,1.666869552944573,1.680394052826953,1.695264731576754,1.665335577229845,1.6832378123137526,1.6618731638681048,1.680010861365216,1.5469613259668558,1.5957682948263452,,-0.2188183807439903,,1.6046057135181,1.6053573217643065,1.765865671960367,1.6012345316877918,1.6017379338681483,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-01,2008-09,2.224694104560625,,,,,3.192217752417653,,3.1955836351813325,,3.847759395153468,,3.178441855989776,,3.1811216437059504,,,,3.7142483850752464,,6.402793946449383,2.775,3.529557317833526,,3.5818725757719405,,3.4576195642552863,,3.532901507901346,,3.440810230426588,,3.518720668063056,,3.956083749947606,,3.825415530518654,,3.9349957994528473,,3.8275584860052883,,3.2204884395615356,
2008-09,5,2009-02,0.3887605892262485,0.3587341843120925,0.37859991443119106,0.3587347188199258,0.21171222874173598,0.202470748682509,0.2176223764155043,0.1889150518495791,0.2063642924736551,0.1857988534127382,0.2032898142765374,0.0,0.2151601097272859,,-0.2188183807439903,,0.1300895167054863,0.1308357335793917,0.2914387392872717,0.1267140224597153,0.1272129814846889,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-02,2008-09,1.884700665188468,,,,,2.982802160513003,,2.9869287143156376,,3.8040137298509857,,2.965583021695236,,2.968770400183531,,,,3.5917102750081566,,6.402793946449383,2.775,3.3941438741582286,,3.462032846627387,,3.308322456017511,,3.4015013817854074,,3.2883246793195235,,3.384166464592566,,4.01312794486665,,3.851316670110417,,3.981503049387646,,3.8534607133169483,,3.0949866227310148,
2008-09,6,2009-03,0.13834587764660072,0.10935809366192095,0.12723689014177797,0.10935817637584086,-0.037662133257639424,0.0368813531004678,0.0521203485177326,0.0246807758780867,0.0416368934781081,0.0218761735355088,0.038708727549697,0.2176278563656097,0.0245504744532909,,-0.2188183807439903,,-0.0324380390439947,-0.0316932497360521,0.1289344916017811,-0.0358147423896748,-0.0353166975730787,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-03,2008-09,2.219755826859049,,,,,3.0636578203812515,,3.0685555010455747,,4.053211234526827,,3.042944461014619,,3.0466476340885964,,,,3.732144909323212,,6.402793946449383,2.775,3.5470742332608176,,3.630847693779127,,3.448507675798852,,3.559365381135412,,3.425582721028201,,3.53897337874232,,4.272627402075338,,4.080274821551416,,4.229359493819889,,4.0824236776678475,,3.170538606039377,
2008-09,7,2009-04,0.28163769079574025,0.25365828187299033,0.26974918374770157,0.2536583087016059,0.1066384280126537,0.1772589910811891,0.1924569632517931,0.1662784330327571,0.182710973280437,0.1637542695500933,0.1799230416923854,-0.1085776330075893,0.2341865521059682,,-0.2188183807439903,,0.1106940533209545,0.1114384815692622,0.2720726578854502,0.1073170328768965,0.1078148942943638,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-04,2008-09,1.769911504424789,,,,,2.8353391458095607,,2.8409907017460707,,3.99006275035944,,2.811203439746512,,2.8154096114453124,,,,3.63002162639783,,6.402793946449383,2.775,3.386381946724606,,3.485722921564864,,3.276646825503873,,3.4042813215677405,,3.251157989176317,,3.3810428406340263,,4.219286369737113,,3.9980077827960545,,4.163690402203771,,4.000154968246742,,2.9378128318246888,
2008-09,8,2009-05,0.27583309593129,0.24882814711371698,0.26330998249196175,0.24882816562495622,0.1018083768107912,0.228410750782329,0.2434703737604942,0.2185282719521969,0.2344149254292457,0.2162565055807903,0.2317613183891699,0.0,0.3821995502631958,,-0.2188183807439903,,0.1643245243138522,0.1650688639110339,0.3257047090049864,0.1609474240178809,0.1614452492721384,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-05,2008-09,1.3215859030837214,,,,,2.5505592910016124,,2.5569573102268777,,3.8691652055040633,,2.523033681331782,,2.52773764981008,,,,3.5678303668550586,,6.402793946449383,2.775,3.1660406523942504,,3.2806858129377594,,3.0463780720442903,,3.1900831024543947,,3.0186107744664548,,3.1641615176996805,,4.046375461580388,,3.7975031113786875,,3.977884661494476,,3.799646176294739,,2.5886799360867316,
2008-09,9,2009-06,0.3707164332920432,0.34465224173364895,0.35768591930161553,0.3446522577310188,0.1976324955357618,0.2868486966748363,0.3016920679814474,0.2779544960120875,0.2932799423836414,0.2759098889644205,0.2907549284912546,0.0,0.2886852932387507,,-0.2188183807439903,,0.2249932397435417,0.2257375580140518,0.3863738349041374,0.2216161198740163,0.2221139380835906,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-06,2008-09,1.098901098901107,,,,,2.5553981692162577,,2.562558162812193,,4.04132257363896,,2.524416544508295,,2.529629856421014,,,,3.638536746350282,,6.402793946449383,2.775,3.2345821479542067,,3.364600119133336,,3.105695057680009,,3.2652623936267973,,3.0758100798162635,,3.236722739327632,,4.202571391301499,,3.926330909566769,,4.120458696722641,,3.928476650906798,,2.565513276899445,
2008-09,10,2009-07,0.653321019174085,0.6281648598065727,0.639895193291314,0.6281648741265157,0.4811451252284693,0.6388952421874325,0.6534591466169515,0.6308904903074978,0.6456453949536365,0.6290503283824531,0.6432434233816748,-0.3260869565217317,0.4247002701304714,,-0.2188183807439903,,0.5790474620100348,0.5797917752247249,0.7404281636645925,0.5756703374325625,0.5761681542818134,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-07,2008-09,0.2185792349726947,,,,,2.5855855360843134,,2.593506852399161,,4.2389324407860265,,2.551151334704436,,2.5568736267154377,,,,3.509953881533207,,6.402793946449383,2.775,3.326415424313119,,3.4715207138885504,,3.189205426574394,,3.364055434339689,,3.157409846406189,,3.3330223100168856,,4.310215639755068,,4.007688782938295,,4.214115477062089,,4.009836218855456,,2.4958382975072064,
2008-09,11,2009-08,0.13363785902152953,0.10935810735862489,0.11991542886196532,0.10935812023746122,-0.03766161871780804,-0.0170653479536785,-0.002831989005107,-0.0242695985690683,-0.0100894669513295,-0.0259257583256133,-0.0123737658568218,-0.2181025081788523,0.0960824243988156,,-0.2188183807439903,,-0.0751062220215897,-0.0743619099925111,0.0862745072323729,-0.0784833477158908,-0.0779855311276247,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-08,2008-09,0.1094091903719912,,,,,2.6206911392573566,,2.629379617588074,,4.443009431592599,,2.582778083790396,,2.589013244267417,,,,3.722766969984413,,6.402793946449383,2.775,3.421811714413012,,3.581794558857368,,3.277032894852769,,3.466704918157852,,3.243499931789399,,3.4332779576169195,,4.563891055239873,,4.235348036052911,,4.453240827924025,,4.237500185836873,,2.5693343388431757,
2008-09,12,2009-09,-0.23587883738406862,-0.2593127120189992,-0.24981110342847662,-0.2593127004291376,-0.4063324308203332,-0.4146974249670664,-0.4008353312378881,-0.4211812270151979,-0.4075757723884722,-0.4226717834177604,-0.4097475873866163,-0.3278688524590123,-0.5151465230978092,,-0.2188183807439903,,-0.4711120835843717,-0.4703677718310464,-0.309731347184308,-0.4744892095408692,-0.4739913930024335,0.2048483317163087,0.2254038254780178,0.0442544241140524,,,2009-09,2008-09,1.2101430968414208e-14,,,,,2.361217822391304,,2.3706498898829405,,4.347848964886443,,2.3199286820560348,,2.3266596911290054,,,,3.4147331868879625,,6.402793946449383,2.775,3.218785800090419,,3.392844678064915,,3.0675802306139808,,3.2709755729500203,,3.032572997236213,,3.235360540921556,,4.546012857161672,,4.193046064424192,,4.420796931450354,,4.195197352905784,,2.376580645377199,
2008-10,1,2008-11,0.14396179309486562,0.1719511029574467,0.16139713611331602,0.10971220776001514,-0.04933194081121496,0.1547252651093699,0.1665900187495482,0.1540203062737358,0.1568477664623747,0.1455563342005916,0.1505749677057512,-0.5482456140350922,0.2407669253058419,,0.0,,0.041272530763792,0.0410094400725684,0.2241946686560367,0.0325410635536738,0.033009199964463,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2008-11,2008-10,4.372842347525899,,,,,4.991531125496649,,4.991255016508851,,5.183504646506691,,4.982367606399265,,4.982858907212428,,,,5.200896934268054,,6.542056074766384,2.511111111111111,5.110597746581997,,5.123049593900574,,5.109857904858062,,5.112825273893781,,5.10097511713573,,5.106242083484068,,5.099301674686452,,5.12867595615328,,5.117599756197186,,5.0633573457734675,,4.8964433486538335,
2008-10,2,2008-12,0.26864599862687666,0.29088555374958,0.2814094454991044,0.23470541530669659,0.07133972555192,0.1128889222023889,0.1254903285615026,0.1127031289756972,0.1186054651337547,0.1051050433766569,0.1122535643900983,-0.2205071664829083,0.1175435517324285,,0.0,,-0.0003191710522641,-9.093937640938798e-05,0.1879038263227182,-0.0067114370258996,-0.005969156621257,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2008-12,2008-10,3.665521191294394,,,,,4.510136705520262,,4.510100387884335,,4.89830243526884,,4.494335197720474,,4.4955999112838505,,,,4.841967075059241,,6.542056074766384,2.511111111111111,4.747105882882342,,4.772700955699567,,4.746174207456966,,4.755306994956039,,4.729373081945495,,4.742100541548842,,4.89879841908182,,4.951389686041291,,4.930416747742469,,4.8274269332031405,,4.490308136792912,
2008-10,3,2009-01,1.8471909495305932,1.8647585130514663,1.8562326876561277,1.814186729808848,1.6499990822298032,1.6979452603739826,1.7116250865597955,1.697853563143166,1.705511334192971,1.6910147057929854,1.699434545989202,1.5469613259668558,1.5957682948263452,,0.0,,1.588735723771283,1.589303097099107,1.7781227919401277,1.5830166591811987,1.583960062875759,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-01,2008-10,2.224694104560625,,,,,3.099966302967773,,3.1005062887250285,,3.675812714912784,,3.078574743562059,,3.0807796264857656,,,,3.4344790859402194,,6.542056074766384,2.511111111111111,3.444823463258611,,3.4840185282590523,,3.4438100995168184,,3.4606192536711267,,3.420262719606387,,3.4413951463722245,,3.7466592095444486,,3.8165770222311513,,3.7871434076573465,,3.6424747410384284,,3.1425681977600703,
2008-10,4,2009-02,0.39099382869206795,0.4045326669762387,0.3968596565448675,0.3590174147603003,0.19467425205316913,0.2186356519555332,0.2333428026036559,0.2185660102607054,0.2275877498742406,0.2124101869765204,0.2218095104252853,0.0,0.2151601097272859,,0.0,,0.1138981627741184,0.1145837233277776,0.3035400477463416,0.1083576482949687,0.1093599188197367,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-02,2008-10,1.884700665188468,,,,,2.8741001641867165,,2.8753434325418974,,3.644643884001999,,2.847063379691892,,2.850293022594492,,,,3.3122715225598647,,6.542056074766384,2.511111111111111,3.326186988890384,,3.380506033889642,,3.325102986910839,,3.3511957551927067,,3.295237434396471,,3.326034767929716,,3.8058976916082385,,3.8898642372841845,,3.852472732773735,,3.6686228134458108,,2.9996461625629602,
2008-10,5,2009-03,0.14059839924439105,0.1506046231396707,0.14369894051968357,0.10964081001204642,-0.05473170423308635,0.0518111614219794,0.0673634173612587,0.0517512874066533,0.0618630080781884,0.0462102743078008,0.0563730375738085,0.2176278563656097,0.0245504744532909,,0.0,,-0.0487014767609939,-0.0479816587266825,0.1409959781982191,-0.0541968318714227,-0.0531805482699276,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-03,2008-10,2.219755826859049,,,,,2.9381210436163934,,2.940106422842028,,3.905973756352586,,2.9054093493450805,,2.909687235212884,,,,3.452327334294335,,6.542056074766384,2.511111111111111,3.494460355996662,,3.56496370857578,,3.4933126550994302,,3.529910084597152,,3.457668527369093,,3.49902672439994,,4.067220981264924,,4.161805896304954,,4.117136834058156,,3.8974715981871113,,3.057527165570993,
2008-10,6,2009-04,0.2839075616043511,0.2908084154499445,0.2845933118258995,0.2539409386962436,0.08956289783477143,0.1910791872331376,0.2072735938510929,0.1910264268311031,0.2019958887288724,0.1860388199906039,0.1967810260244755,-0.1085776330075893,0.2341865521059682,,0.0,,0.0944144467940235,0.09514337406624,0.2841239660896824,0.0889301688499441,0.0899494957836508,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-04,2008-10,1.769911504424789,,,,,2.6933781642998147,,2.696106691523722,,3.855395102349452,,2.655119354618687,,2.6604323406793484,,,,3.35047952903701,,6.542056074766384,2.511111111111111,3.34810539097154,,3.43522511534672,,3.346904890794819,,3.394769533365079,,3.306168249703058,,3.358547065457206,,4.016339377649114,,4.118042247097315,,4.066942439158411,,3.8156417493070025,,2.8075170956603266,
2008-10,7,2009-05,0.27811724770730234,0.28229156358582236,0.2766979790720355,0.24911079631725067,0.0847317226258149,0.2412325882664849,0.2578801906585016,0.2411858957148314,0.2528122025372525,0.2366964239842445,0.2478595095871274,0.0,0.3821995502631958,,0.0,,0.1480412910263666,0.1487725236701889,0.3377534154194427,0.1425596734977618,0.1435796286865887,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-05,2008-10,1.3215859030837214,,,,,2.3923433011983386,,2.3958114693484656,,3.7471122276983744,,2.348594271442554,,2.3549338707609104,,,,3.288456030485285,,6.542056074766384,2.511111111111111,3.141038424316775,,3.2451272249541216,,3.139792286718636,,3.1995290432684564,,3.094519814050173,,3.15827849362374,,3.846130604773662,,3.951994120775958,,3.895180378255229,,3.615780814909914,,2.44134737775267,
2008-10,8,2009-06,0.37301174719297026,0.37479761410327705,0.3697633958541039,0.3449348893528853,0.18055562934324604,0.2987720389249417,0.3157062520422005,0.2987306930673039,0.3108401730319918,0.2946896054694402,0.3061372269315625,0.0,0.2886852932387507,,0.0,,0.2087091929513466,0.2094409909103441,0.398421876197946,0.2032282047568391,0.2042482856352249,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-06,2008-10,1.0989010989011072,,,,,2.380537742162611,,2.3847531940206745,,3.931539323311349,,2.331196371224421,,2.338576701271577,,,,3.3589716794440214,,6.542056074766384,2.511111111111111,3.221834139636472,,3.3434498024738994,,3.2205444755656947,,3.292797462886356,,3.1710795737996977,,3.246668816673665,,4.004404280009676,,4.112281508587341,,4.050161347932246,,3.7446752931701894,,2.4007586653562414,
2008-10,9,2009-07,0.6556245241752894,0.6553239896590477,0.6507932002629081,0.6284475066079214,0.46406821904747264,0.650009926160043,0.6670868783114463,0.6499733190154879,0.6624163193370132,0.6463358334198801,0.6579512246716206,-0.3260869565217317,0.4247002701304714,,0.0,,0.5627632327435754,0.5634951663710221,0.7524760349134836,0.5572823917540674,0.5583024972617951,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-07,2008-10,0.2185792349726948,,,,,2.394092860235195,,2.399054163635622,,4.141393789056521,,2.339166994518039,,2.347586156172492,,,,3.230735667046269,,6.542056074766384,2.511111111111111,3.3250661637516887,,3.464354929057409,,3.3237376302769883,,3.4088453410732487,,3.2704909508615176,,3.358080000123408,,4.114226471289149,,4.221906427978113,,4.155032325454567,,3.8261825875875726,,2.3138042825912053,
2008-10,10,2009-08,0.1359467618823922,0.13382961593752823,0.1297519118060933,0.10964075349420044,-0.05473853244138366,-0.0066784736736157,0.0104182374105895,-0.0067108772555749,0.0059371944122345,-0.0099850703925051,0.0016985683003701,-0.2181025081788523,0.0960824243988156,,0.0,,-0.0913904922182177,-0.0906585265295491,0.0983223350040538,-0.096871299068858,-0.0958511888035867,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-08,2008-10,0.1094091903719913,,,,,2.4124405593135365,,2.418153097707723,,4.357840323642392,,2.351889702740357,,2.3613551115853,,,,3.442974691957221,,6.542056074766384,2.511111111111111,3.431205194928735,,3.5883453976347464,,3.429841779516297,,3.528130422990631,,3.37315544581567,,3.472920767014364,,4.369831780760087,,4.475567152781395,,4.4042785077595905,,4.053738329100969,,2.369678637847254,
2008-10,11,2009-09,-0.21413964777634698,-0.2178325593126056,-0.22150248733830707,-0.23960256043914177,-0.4039818399312666,-0.3884878385280952,-0.3714756998224058,-0.3885165133103281,-0.3757731201766606,-0.3914636976415561,-0.3797961655274655,-0.3278688524590123,-0.4812905355984842,,0.0,,-0.4709186056194465,-0.4701866324396001,-0.2812057731873322,-0.4763994046049873,-0.4753792934300468,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-09,2008-10,1.2101430968414208e-14,,,,,2.1536923777820327,,2.160141800704844,,4.292591411641592,,2.087672501501562,,2.098159965315938,,,,3.1708702727536178,,6.542056074766384,2.511111111111111,3.2553291808488085,,3.4298634189735515,,3.253938360486948,,3.365281772866445,,3.194295154816669,,3.3059870696994835,,4.374725675228517,,4.476599353958851,,4.4014700401921605,,4.032064186138456,,2.179711717182771,
2008-10,12,2009-10,0.20571614727959892,0.20066233362106883,0.19735940352128856,0.181069310172379,0.0166900374184408,0.116641166059302,0.1334808746783702,0.1166157983475242,0.1293612319805493,0.1139629629767504,0.1255433572060142,-0.1096491228070317,0.2704797293971728,,0.0,,0.036263547004556,0.0369955219197957,0.2259763805019065,0.0307827498216579,0.0318028611692477,0.1847291265487179,0.2242679685234495,0.0469123448506629,,,2009-10,2008-10,-0.1096491228070196,,,,,2.1907369300343387,,2.1979364783580184,,4.528268034845262,,2.1190978943264533,,2.130630101386064,,,,3.44992656348407,,6.542056074766384,2.511111111111111,3.375767400823721,,3.56792250534384,,3.3743487650312898,,3.498996374807992,,3.311898431198072,,3.4356808740615947,,4.589441339621248,,4.68624453631044,,4.607516158730941,,4.220434327118382,,2.1967655493024236,
2008-11,1,2008-12,0.25152425653236127,0.29541081763971305,0.28491738194484695,0.2339966453408955,0.05651433704539961,0.0927816055156859,0.1105301360408789,0.0928340109216854,0.1107165024337092,0.089575858138275,0.1062235097092431,-0.2205071664829083,0.1175435517324285,,-0.5482456140350922,,-0.0231157456570979,-0.0228571856070794,0.1572246607574601,-0.0286671483752194,-0.0287231910034576,0.1610882121297065,0.2239299226882689,0.0484677959123648,,,2008-12,2008-11,3.665521191294394,,,,,3.870600250502882,,3.870868880474666,,4.057964223719383,,3.8648326419515233,,3.8647744166779705,,,,4.016737687767832,,5.923344947735219,2.355555555555556,3.991011358766016,,4.009451126447974,,3.991065805161481,,4.009644751096653,,3.987680759829805,,4.004976773546722,,4.155936426889869,,4.201532201144586,,4.190630086396312,,4.137726182501943,,3.9533316193587416,
2008-11,2,2009-01,1.8328571862371859,1.8693223401603358,1.8600500619757674,1.8142121549792183,1.6341714076984613,1.6806518583419796,1.700524430646899,1.6802020584385389,1.6985914755969285,1.6772488365233316,1.6943408675983385,1.5469613259668558,1.5957682948263452,,-0.5482456140350922,,1.5669073650544223,1.5674883084771665,1.7526066192987255,1.5608409340429548,1.5614288971912975,0.1610882121297065,0.2239299226882689,0.0484677959123648,,,2009-01,2008-11,2.224694104560625,,,,,2.447041692200278,,2.447892619706725,,2.8194841340935275,,2.435234469113136,,2.435770070170036,,,,2.620328281808636,,5.923344947735219,2.355555555555556,2.680665705527149,,2.718944696217484,,2.680265242011845,,2.717183603321987,,2.673940694063324,,2.70828064320214,,2.997458633509161,,3.0794455970589043,,3.059279437400521,,2.960595966944637,,2.59654018052743,
