run_ts,origin,as_of,spec,target,h,mm,index,yoy,naive_mm,naive_yoy,blk_core,note,blk_food,blk_admin,blk_alc,blk_fuel,blk_wedge,yoy_rmse_all,yoy_rmse_2024p,h0_past_full,h0_past_half,engine,trend_mm,trend_yoy,target_mm,target_yoy,h0_no_survey,trend_variant,target_variant
2026-09-08T07:40:58,2026-09,2026-09-08T08:40:50,v2.7.2-bands-2026-09-07,2027-06,9,0.2650102526090631,163.33024827987683,3.504593333255279,0.3193793163126601,6.334347113382877,0.1896437107890223,,0.0196225296058691,0.0163454389133499,0.0208033215766809,0.0236447696628454,-0.0050495179387047,4.278319676045719,1.3427830380114891,-0.39,-0.383,F1b,,,,,,,
2026-09-08T07:40:58,2026-09,2026-09-08T08:40:50,v2.7.2-bands-2026-09-07,2027-07,10,0.5324653387034072,164.1999252395854,3.400456699990806,0.7104805226614408,6.4154627197662295,0.4604381996709229,,-0.0006772787144198,0.0081727194566749,0.0121520228515856,0.0534666123115053,-0.0010869368728617,4.911253486864439,1.5388499813528962,-0.39,-0.383,F1b,,,,,,,
2026-09-08T07:40:58,2026-09,2026-09-08T08:40:50,v2.7.2-bands-2026-09-07,2027-08,11,0.1560432633137156,164.45614816128793,3.2520499969160177,0.3309428023194982,6.448292157719138,0.1181197778690675,,0.010847267382151,0.0081727194566749,0.0185224219069863,-0.0073279217703349,0.0077089984691706,5.457770236586333,1.663503166645067,-0.39,-0.383,F1b,,,,,,,
2026-09-08T07:40:58,2026-09,2026-09-08T08:40:50,v2.7.2-bands-2026-09-07,2027-09,12,-0.355303164118542,163.8718302632834,3.272463936019787,-0.1472828706596463,6.448292157719138,-0.2778133031845564,,-0.0916798528416364,0.0245181583700249,0.0365966332332601,-0.0184511930684388,-0.0284736066271954,5.931290109638816,1.6823045012337683,-0.39,-0.383,F1b,,,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2026-09,0,-0.375,158.6791135,2.1758618802318,-0.1472828706596463,2.4094096238227003,,,,,,,,0.4698811118556693,0.2124557753811453,-0.39,-0.383,F1b,-0.375,2.1758618802318,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2026-10,1,0.4386364729930725,159.37513796683308,2.098102477151232,0.0980367041346097,1.9844538741836888,0.2393079419945709,,0.215072116281954,-0.0081727194566749,0.0114945585421976,0.008355325509686,-0.0274207498786611,0.925459116284548,0.35186172430274,-0.39,-0.383,F1b,0.0128149530747563,1.6652454541540296,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2026-11,2,0.1254363152475984,159.57505226731945,2.55466084017959,0.2307339134981889,2.548236282771743,0.0492072328339504,,0.0785620646523725,0.0081727194566749,-0.0051394689703042,-0.0093918475303534,0.0040256148052582,1.3318558529603457,0.4820945405414724,-0.39,-0.383,F1b,-0.3252748159480801,1.660179187687083,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2026-12,3,-0.1356745285701944,159.35854956744012,2.679477814072251,-0.1007038958122286,2.70899963182496,0.1214186113558424,,-0.1390766408344887,0.0,-0.0595621737622704,-0.0573045325397891,-0.0011497927894885,1.6107823445807217,0.5066481472843699,-0.39,-0.383,F1b,0.1236216677925618,2.048187869867135,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-01,4,1.129049603222663,161.1577866390327,2.976221494589581,2.8193305106029327,4.727478207501723,0.2969618190702505,January: administered block = seasonal median only (no announcement entry yet; ERU decisions due end-Nov),0.4803386746202746,0.1062453529367746,0.2795888306661416,-0.0156953762743978,-0.0183896977963806,1.956315674734112,0.5538080815824035,-0.39,-0.383,F1b,0.0515027565353505,1.2526242909914886,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-02,5,0.2364526484978352,161.5388484938012,3.28570875562737,0.4593586751589029,5.275821859680008,0.2180019169179731,,-0.0121419211128326,0.0081727194566749,-0.0325969426820201,0.035075203431362,0.0199416724866779,2.350057775240923,0.6502203639977296,-0.39,-0.383,F1b,0.0541005294290785,1.3721770508198228,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-03,6,0.0950596873143244,161.69240681807054,2.7923755995362454,0.5146429716743395,5.212175569743205,-0.0099416276737665,,0.017025540149648,0.0163454389133499,0.0506823415731675,0.0421837966430545,-0.021235802291129,2.7203162171935347,0.7823716999702757,-0.39,-0.383,F1b,1.5248612419585028,2.329111701766684,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-04,7,0.3766240739882915,162.30137934795846,2.722391992378781,0.5139306130685739,5.284367672696444,0.2186099558988514,,0.0993565147798395,0.0163454389133499,0.0111964957398784,0.0315616036970611,-0.0004459350406889,3.264592689272411,0.9858513900674496,-0.39,-0.383,F1b,0.1978227870904652,2.077288335440186,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-05,8,0.3679396160114078,162.89855041991254,2.9049592039877004,0.5483043792026132,5.661024273274373,0.1182786651392419,,0.2057697999893145,0.0326908778266999,0.0594418805838843,-0.0375799513320116,-0.0106616561957211,3.6512713988349024,1.1507675803515902,-0.39,-0.383,F1b,0.110517959766134,1.9964379492047435,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-06,9,0.2650102526090631,163.33024827987683,3.504593333255279,0.3193793163126601,6.334347113382877,0.1896437107890223,,0.0196225296058691,0.0163454389133499,0.0208033215766809,0.0236447696628454,-0.0050495179387047,4.278319676045719,1.3427830380114891,-0.39,-0.383,F1b,0.2075279537774181,2.5319623938553804,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-07,10,0.5324653387034072,164.1999252395854,3.400456699990806,0.7104805226614408,6.4154627197662295,0.4604381996709229,,-0.0006772787144198,0.0081727194566749,0.0121520228515856,0.0534666123115053,-0.0010869368728617,4.911253486864439,1.5388499813528962,-0.39,-0.383,F1b,0.252305989065711,2.1433603490086384,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-08,11,0.1560432633137156,164.45614816128793,3.2520499969160177,0.3309428023194982,6.448292157719138,0.1181197778690675,,0.010847267382151,0.0081727194566749,0.0185224219069863,-0.0073279217703349,0.0077089984691706,5.457770236586333,1.663503166645067,-0.39,-0.383,F1b,0.2261253381081789,2.0681279840008893,,,,,
2026-09-08T07:44:37,2026-09,2026-09-08T08:44:28,v2.7.2-bands-2026-09-07,2027-09,12,-0.355303164118542,163.8718302632834,3.272463936019787,-0.1472828706596463,6.448292157719138,-0.2778133031845564,,-0.0916798528416364,0.0245181583700249,0.0365966332332601,-0.0184511930684388,-0.0284736066271954,5.931290109638816,1.6823045012337683,-0.39,-0.383,F1b,0.4457088634780149,2.908963289547461,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2026-09,0,-0.375,158.6791135,2.1758618802318,-0.1472828706596463,2.4094096238227003,,,,,,,,0.4698811118556693,0.2124557753811453,-0.39,-0.383,F1b,-0.375,2.1758618802318,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2026-10,1,0.4386364729930725,159.37513796683308,2.098102477151232,0.0980367041346097,1.9844538741836888,0.2393079419945709,,0.215072116281954,-0.0081727194566749,0.0114945585421976,0.008355325509686,-0.0274207498786611,0.925459116284548,0.35186172430274,-0.39,-0.383,F1b,-0.2798373277601065,1.367757917404333,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2026-11,2,0.1254363152475984,159.57505226731945,2.55466084017959,0.2307339134981889,2.548236282771743,0.0492072328339504,,0.0785620646523725,0.0081727194566749,-0.0051394689703042,-0.0093918475303534,0.0040256148052582,1.3318558529603457,0.4820945405414724,-0.39,-0.383,F1b,0.1325078021917901,1.828241595608171,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2026-12,3,-0.1356745285701944,159.35854956744012,2.679477814072251,-0.1007038958122286,2.70899963182496,0.1214186113558424,,-0.1390766408344887,0.0,-0.0595621737622704,-0.0573045325397891,-0.0011497927894885,1.6107823445807217,0.5066481472843699,-0.39,-0.383,F1b,0.0537367826325878,2.14554576701087,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-01,4,1.129049603222663,161.1577866390327,2.976221494589581,2.8193305106029327,4.727478207501723,0.2969618190702505,January: administered block = seasonal median only (no announcement entry yet; ERU decisions due end-Nov),0.4803386746202746,0.1062453529367746,0.2795888306661416,-0.0156953762743978,-0.0183896977963806,1.956315674734112,0.5538080815824035,-0.39,-0.383,F1b,0.0551239174165766,1.3528913191106051,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-02,5,0.2364526484978352,161.5388484938012,3.28570875562737,0.4593586751589029,5.275821859680008,0.2180019169179731,,-0.0121419211128326,0.0081727194566749,-0.0325969426820201,0.035075203431362,0.0199416724866779,2.350057775240923,0.6502203639977296,-0.39,-0.383,F1b,1.5256643025204772,2.964988526475687,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-03,6,0.0950596873143244,161.69240681807054,2.7923755995362454,0.5146429716743395,5.212175569743205,-0.0099416276737665,,0.017025540149648,0.0163454389133499,0.0506823415731675,0.0421837966430545,-0.021235802291129,2.7203162171935347,0.7823716999702757,-0.39,-0.383,F1b,0.1985857497207432,2.5791729624115023,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-04,7,0.3766240739882915,162.30137934795846,2.722391992378781,0.5139306130685739,5.284367672696444,0.2186099558988514,,0.0993565147798395,0.0163454389133499,0.0111964957398784,0.0315616036970611,-0.0004459350406889,3.264592689272411,0.9858513900674496,-0.39,-0.383,F1b,0.1112736248884019,2.238346136872771,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-05,8,0.3679396160114078,162.89855041991254,2.9049592039877004,0.5483043792026132,5.661024273274373,0.1182786651392419,,0.2057697999893145,0.0326908778266999,0.0594418805838843,-0.0375799513320116,-0.0106616561957211,3.6512713988349024,1.1507675803515902,-0.39,-0.383,F1b,0.2082822908131021,2.2571313960503936,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-06,9,0.2650102526090631,163.33024827987683,3.504593333255279,0.3193793163126601,6.334347113382877,0.1896437107890223,,0.0196225296058691,0.0163454389133499,0.0208033215766809,0.0236447696628454,-0.0050495179387047,4.278319676045719,1.3427830380114891,-0.39,-0.383,F1b,0.2530600844009761,2.8407319702556943,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-07,10,0.5324653387034072,164.1999252395854,3.400456699990806,0.7104805226614408,6.4154627197662295,0.4604381996709229,,-0.0006772787144198,0.0081727194566749,0.0121520228515856,0.0534666123115053,-0.0010869368728617,4.911253486864439,1.5388499813528962,-0.39,-0.383,F1b,0.2268793894561117,2.424975435395371,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-08,11,0.1560432633137156,164.45614816128793,3.2520499969160177,0.3309428023194982,6.448292157719138,0.1181197778690675,,0.010847267382151,0.0081727194566749,0.0185224219069863,-0.0073279217703349,0.0077089984691706,5.457770236586333,1.663503166645067,-0.39,-0.383,F1b,0.4464629068206579,2.5745413340324985,,,,,
2026-09-08T07:45:54,2026-09,2026-09-08T08:45:45,v2.7.2-bands-2026-09-07,2027-09,12,-0.355303164118542,163.8718302632834,3.272463936019787,-0.1472828706596463,6.448292157719138,-0.2778133031845564,,-0.0916798528416364,0.0245181583700249,0.0365966332332601,-0.0184511930684388,-0.0284736066271954,5.931290109638816,1.6823045012337683,-0.39,-0.383,F1b,-0.0049043592798112,2.955594188201616,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2026-09,0,-0.375,158.6791135,2.1758618802318,-0.1472828706596463,2.4094096238227003,,,,,,,,0.4698811118556693,0.2124557753811453,-0.39,-0.383,F1b,-0.375,2.1758618802318,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2026-10,1,0.4386364729930725,159.37513796683308,2.098102477151232,0.0980367041346097,1.9844538741836888,0.2393079419945709,,0.215072116281954,-0.0081727194566749,0.0114945585421976,0.008355325509686,-0.0274207498786611,0.925459116284548,0.35186172430274,-0.39,-0.383,F1b,0.1325078021917901,1.7869158909905591,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2026-11,2,0.1254363152475984,159.57505226731945,2.55466084017959,0.2307339134981889,2.548236282771743,0.0492072328339504,,0.0785620646523725,0.0081727194566749,-0.0051394689703042,-0.0093918475303534,0.0040256148052582,1.3318558529603457,0.4820945405414724,-0.39,-0.383,F1b,0.0537367826325878,2.1688674449136025,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2026-12,3,-0.1356745285701944,159.35854956744012,2.679477814072251,-0.1007038958122286,2.70899963182496,0.1214186113558424,,-0.1390766408344887,0.0,-0.0595621737622704,-0.0573045325397891,-0.0011497927894885,1.6107823445807217,0.5066481472843699,-0.39,-0.383,F1b,0.0551239174165766,2.4886539036454547,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-01,4,1.129049603222663,161.1577866390327,2.976221494589581,2.8193305106029327,4.727478207501723,0.2969618190702505,January: administered block = seasonal median only (no announcement entry yet; ERU decisions due end-Nov),0.4803386746202746,0.1062453529367746,0.2795888306661416,-0.0156953762743978,-0.0183896977963806,1.956315674734112,0.5538080815824035,-0.39,-0.383,F1b,1.5256643025204772,3.1879546163072536,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-02,5,0.2364526484978352,161.5388484938012,3.28570875562737,0.4593586751589029,5.275821859680008,0.2180019169179731,,-0.0121419211128326,0.0081727194566749,-0.0325969426820201,0.035075203431362,0.0199416724866779,2.350057775240923,0.6502203639977296,-0.39,-0.383,F1b,0.1985857497207432,3.458979163509923,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-03,6,0.0950596873143244,161.69240681807054,2.7923755995362454,0.5146429716743395,5.212175569743205,-0.0099416276737665,,0.017025540149648,0.0163454389133499,0.0506823415731675,0.0421837966430545,-0.021235802291129,2.7203162171935347,0.7823716999702757,-0.39,-0.383,F1b,0.1112736248884019,2.981497196389072,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-04,7,0.3766240739882915,162.30137934795846,2.722391992378781,0.5139306130685739,5.284367672696444,0.2186099558988514,,0.0993565147798395,0.0163454389133499,0.0111964957398784,0.0315616036970611,-0.0004459350406889,3.264592689272411,0.9858513900674496,-0.39,-0.383,F1b,0.2082822908131021,2.7387919963918206,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-05,8,0.3679396160114078,162.89855041991254,2.9049592039877004,0.5483043792026132,5.661024273274373,0.1182786651392419,,0.2057697999893145,0.0326908778266999,0.0594418805838843,-0.0375799513320116,-0.0106616561957211,3.6512713988349024,1.1507675803515902,-0.39,-0.383,F1b,0.2530600844009761,2.803586187495944,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-06,9,0.2650102526090631,163.33024827987683,3.504593333255279,0.3193793163126601,6.334347113382877,0.1896437107890223,,0.0196225296058691,0.0163454389133499,0.0208033215766809,0.0236447696628454,-0.0050495179387047,4.278319676045719,1.3427830380114891,-0.39,-0.383,F1b,0.2268793894561117,3.363305507077552,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-07,10,0.5324653387034072,164.1999252395854,3.400456699990806,0.7104805226614408,6.4154627197662295,0.4604381996709229,,-0.0006772787144198,0.0081727194566749,0.0121520228515856,0.0534666123115053,-0.0010869368728617,4.911253486864439,1.5388499813528962,-0.39,-0.383,F1b,0.4464629068206579,3.170975859905023,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-08,11,0.1560432633137156,164.45614816128793,3.2520499969160177,0.3309428023194982,6.448292157719138,0.1181197778690675,,0.010847267382151,0.0081727194566749,0.0185224219069863,-0.0073279217703349,0.0077089984691706,5.457770236586333,1.663503166645067,-0.39,-0.383,F1b,-0.0049043592798112,2.8573439527182165,,,,,
2026-09-08T07:53:22,2026-09,2026-09-08T08:53:13,v2.7.2-bands-2026-09-07,2027-09,12,-0.355303164118542,163.8718302632834,3.272463936019787,-0.1472828706596463,6.448292157719138,-0.2778133031845564,,-0.0916798528416364,0.0245181583700249,0.0365966332332601,-0.0184511930684388,-0.0284736066271954,5.931290109638816,1.6823045012337683,-0.39,-0.383,F1b,-0.3296876035889342,2.904126514755601,,,,,
2026-09-08T08:35:06,2026-09,2026-09-08T09:34:51,v2.7.3-nosurvey-column-2026-09-08,2026-09,0,-0.375,158.6791135,2.1758618802318,-0.1472828706596463,2.4094096238227003,,,,,,,,0.4698811118556693,0.2124557753811453,-0.39,-0.383,F1b,-0.375,2.1758618802318,-0.375,2.1758618802318,-0.366,F2_D1_fixed,E1_ML
2026-09-08T08:35:06,2026-09,2026-09-08T09:34:51,v2.7.3-nosurvey-column-2026-09-08,2026-10,1,0.4386364729930725,159.37513796683308,2.0981024771512318,0.0980367041346097,1.9844538741836888,0.2393079419945709,,0.215072116281954,-0.0081727194566749,0.0114945585421976,0.008355325509686,-0.0274207498786611,0.925459116284548,0.35186172430274,-0.39,-0.383,F1b,0.1325078021917901,1.7869158909905591,0.107341377362607,1.7613336617666286,-0.366,F2_D1_fixed,E1_ML
2026-09-08T08:35:06,2026-09,2026-09-08T09:34:51,v2.7.3-nosurvey-column-2026-09-08,2026-11,2,0.1254363152475984,159.57505226731945,2.55466084017959,0.2307339134981889,2.548236282771743,0.0492072328339504,,0.0785620646523725,0.0081727194566749,-0.0051394689703042,-0.0093918475303534,0.0040256148052582,1.3318558529603457,0.4820945405414724,-0.39,-0.383,F1b,0.0537367826325878,2.1688674449136025,0.0319539661685224,2.120951505735258,-0.366,F2_D1_fixed,E1_ML
