origin,variant,rho,phi,converged,gamma_un_d,gamma_fx_yoy_l3,gamma_rr_gap12,gamma_rr_gap18,gamma_wage_yoy,gamma_imp_mm
2011-08,E4,0.9000661447645355,0.1095656467328261,True,-0.8657678515973373,0.015885897171295384,-0.012514842559099026,,,
2011-08,E5,0.9002493751472863,0.11444497838509508,True,-0.821510249608372,0.01502706721910507,,-0.009101105603733076,,
2011-08,E6,0.9000224771931642,0.09786249043847044,True,-0.834671188375563,0.013344564019148002,-0.009296726953047256,,-0.004767214482281696,
2011-08,E7,0.9000000001363478,0.12097345881007296,True,-0.8515648664683865,0.015853515792324815,-0.012524802086176155,,,0.008420737122369015
2011-08,F2R,1.0,0.14698221586736754,True,,,,,,
2011-09,E1R,0.9000000054711679,0.1243815641944968,True,,,,,,
2011-09,E4,0.9000280832477467,0.11228326045371818,True,-0.8644988462884122,0.015867284580636992,-0.012510775804213461,,,
2011-09,E5,0.9002191659835405,0.10980307840435653,True,-0.8273830021020623,0.015124978361324454,,-0.00911375888331305,,
2011-09,E6,0.9000417504948974,0.09797005553567982,True,-0.8357780879299835,0.013379070187492197,-0.009352736076188193,,-0.004752176406047248,
2011-09,E7,0.9000508193343805,0.12064610906337726,True,-0.8535549680282133,0.015896447719846545,-0.012599121195934447,,,0.008817205462653042
2011-09,F2R,1.0,0.14718583555935294,True,,,,,,
2011-10,E1R,0.9,0.1239553049708577,True,,,,,,
2011-10,E4,0.9000032248244484,0.10672241729017701,True,-0.8719629187065345,0.015906600855432763,-0.012814803096116678,,,
2011-10,E5,0.9002222407908519,0.109779178268478,True,-0.8287624509031027,0.015066067163578025,,-0.009118456198880109,,
2011-10,E6,0.9000000007925908,0.09475685833264692,True,-0.8407234566293871,0.013357471026061262,-0.009580484023253637,,-0.004789802319733774,
2011-10,E7,0.9000027540877777,0.11445417451309126,True,-0.8616572470649777,0.015932634098071486,-0.012882245151734941,,,0.008164969744437948
2011-10,F2R,1.0,0.1440325324425417,True,,,,,,
2011-11,E1R,0.9,0.12462072008439702,True,,,,,,
2011-11,E4,0.9000000002309423,0.10534339542768513,True,-0.8824011231833058,0.015781269199946515,-0.013344313504630946,,,
2011-11,E5,0.900164597818338,0.11176051497179298,True,-0.8336474703456954,0.01488252413803161,,-0.009046092004385463,,
2011-11,E6,0.9,0.09267260942454257,True,-0.8521293424531716,0.013244761762790611,-0.010126744618000274,,-0.004788921650952479,
2011-11,E7,0.9000000000283552,0.11320152815361892,True,-0.87179126188343,0.015823620001626414,-0.013425162032510284,,,0.008917766457770405
2011-11,F2R,1.0,0.14476760594643928,True,,,,,,
2011-12,E1R,0.9,0.12716062290989752,True,,,,,,
2011-12,E4,0.9000031463945116,0.11340466705599668,True,-0.8920522880394303,0.015280466911882206,-0.014359000846287929,,,
2011-12,E5,0.9,0.1301857593679376,True,-0.827913158456105,0.014217939839789386,,-0.008885742815629342,,
2011-12,E6,0.9000000037693594,0.10161914188459238,True,-0.861561929112966,0.0127916345870447,-0.011201119242294033,,-0.00466325376847939,
2011-12,E7,0.9000347288819721,0.1184370632581347,True,-0.8851212940972061,0.015305365981878686,-0.0144095080766582,,,0.005755275953023019
2011-12,F2R,1.0,0.14968622384317906,True,,,,,,
2012-01,E1R,0.9,0.12752450886860636,True,,,,,,
2012-01,E4,0.9001259176351689,0.11519944230481469,True,-0.8926061939992207,0.0150214318301223,-0.0148622634928713,,,
2012-01,E5,0.9000182427443291,0.1356770511226356,True,-0.8223823102839776,0.01388099862701037,,-0.008998370694678726,,
2012-01,E6,0.900024998996689,0.10686626711197732,True,-0.8594769106894842,0.012523664391486057,-0.011748883995219015,,-0.004568705119043611,
2012-01,E7,0.900354634858738,0.1226639198678734,True,-0.8817042400098408,0.015095197784305809,-0.014981965072366786,,,0.0101362971551748
2012-01,F2R,1.0,0.15480020131745859,True,,,,,,
2012-02,E1R,0.9,0.13091375714876483,True,,,,,,
2012-02,E4,0.9000795555776273,0.1160646379507506,True,-0.8951635694138794,0.014890878282261608,-0.015376098054580043,,,
2012-02,E5,0.9003704015283519,0.13107142657952447,True,-0.8288957481237706,0.01384231844237897,,-0.009101713035583048,,
2012-02,E6,0.9000079437383881,0.10303705643339355,True,-0.8701592953032394,0.012553419467104598,-0.01250445176482184,,-0.0044520711421834145,
2012-02,E7,0.9004083504206823,0.1339819602944196,True,-0.8731136949613513,0.014853191478665616,-0.015312586265312112,,,0.012339441097654608
2012-02,F2R,1.0,0.16199687221637338,True,,,,,,
2012-03,E1R,0.9000107923573724,0.06915925207534646,True,,,,,,
2012-03,E4,0.9000001220413075,0.11380032223723699,True,-0.8965774592968571,0.014871047819529831,-0.015784394469507215,,,
2012-03,E5,0.9000024334727088,0.11896174020505643,True,-0.8380686371499895,0.013989151094520555,,-0.009029156190341836,,
2012-03,E6,0.9000000053502025,0.10331423188960384,True,-0.8676497080602986,0.01249550708808732,-0.012866171812043855,,-0.004423818813598159,
2012-03,E7,0.9000008970373686,0.11351814758935326,True,-0.8937902365294064,0.015148254650143156,-0.016068903931507277,,,0.013318384537008815
2012-03,F2R,1.0,0.1607224436534692,True,,,,,,
2012-04,E1R,0.9000056841550597,0.06774440259608809,True,,,,,,
2012-04,E4,0.9000015443556119,0.1151013268698453,True,-0.8912166194487794,0.01485696472890435,-0.01584261309718317,,,
2012-04,E5,0.9000008969958094,0.12018066999467895,True,-0.8322896157326969,0.013961948122005914,,-0.009128973581753649,,
2012-04,E6,0.9000021068114255,0.10472844609663938,True,-0.8624249057218101,0.012518993603082272,-0.012994984551760139,,-0.004344601900826859,
2012-04,E7,0.9000027639946591,0.11467769229580335,True,-0.8879995361625269,0.015159568744461024,-0.01613137732099017,,,0.014713091906988263
2012-04,F2R,1.0,0.16193742917058665,True,,,,,,
2012-05,E1R,0.9000094280894188,0.07516251643580571,True,,,,,,
2012-05,E4,0.900004451914272,0.11765041811970824,True,-0.8841977926553999,0.014748423752417514,-0.015623557424859897,,,
2012-05,E5,0.9000000434340282,0.12228466662247618,True,-0.8283656836738739,0.013884240235579246,,-0.009083729516867244,,
2012-05,E6,0.9000005188694069,0.10710685493790403,True,-0.8572061482342003,0.01243471724162237,-0.012837024297925768,,-0.004357648368609792,
2012-05,E7,0.9000046832990863,0.11661786023532038,True,-0.8847040958201813,0.015060125524366808,-0.015948919005282166,,,0.013761817833008526
2012-05,F2R,1.0,0.16386171912544995,True,,,,,,
2012-06,E1R,0.9000069584519937,0.07326637629629917,True,,,,,,
2012-06,E4,0.9000006884889562,0.11750620591274534,True,-0.8734693874851981,0.014723304172870842,-0.015635722570695204,,,
2012-06,E5,0.9000020001343689,0.122605640913418,True,-0.816526848859707,0.013814230403154718,,-0.00922596189748556,,
2012-06,E6,0.9000001670749586,0.10760236189463562,True,-0.8438961261575563,0.012419930054913776,-0.012799694210574062,,-0.004278801146115912,
2012-06,E7,0.9000018546994697,0.11709830172900006,True,-0.871258960339199,0.014943602008399467,-0.01581968155756724,,,0.011032936095703768
2012-06,F2R,1.0,0.16320171435023054,True,,,,,,
2012-07,E1R,0.9000093063167268,0.07090501965948073,True,,,,,,
2012-07,E4,0.9000040252406212,0.11694349092551569,True,-0.8696917514187422,0.014692338753682328,-0.015542350278438767,,,
2012-07,E5,0.9000002214948534,0.12187874378695916,True,-0.8125633551199237,0.01378406199098658,,-0.009252015898205939,,
2012-07,E6,0.9000002206162266,0.10719063345278794,True,-0.8386727196594901,0.012399062130154874,-0.012674704357155479,,-0.004276210013037506,
2012-07,E7,0.9000036219205824,0.11645719163162699,True,-0.8668841909882314,0.014946957090147412,-0.015745520176323885,,,0.012222396941240988
2012-07,F2R,1.0,0.16154672037239146,True,,,,,,
2012-08,E1R,0.9000279721227331,0.07570002998369706,True,,,,,,
2012-08,E4,0.900002787501548,0.11867553173701129,True,-0.8518356796923241,0.014208859544937889,-0.01456146422151109,,,
2012-08,E5,0.9000109413211348,0.12346034406076718,True,-0.7981277201016405,0.013367732618058544,,-0.008635834114865275,,
2012-08,E6,0.9000006437536072,0.10748042739579461,True,-0.8191816145432175,0.01171213754953041,-0.011446483508842089,,-0.00471306250097891,
2012-08,E7,0.9000024174178617,0.11792404869411331,True,-0.8495446997804073,0.01440246831278042,-0.01471664242833766,,,0.00934811447079374
2012-08,F2R,1.0,0.1601741286639299,True,,,,,,
2012-09,E1R,0.9000000000000025,0.09842812024718932,True,,,,,,
2012-09,E4,0.9000020474250837,0.11723083708374768,True,-0.8524883773094736,0.014242604244142133,-0.014602676668114436,,,
2012-09,E5,0.9000110581114735,0.12194416023588557,True,-0.7995074100974411,0.013384035902335289,,-0.008792640898288084,,
2012-09,E6,0.9000008712317893,0.10608049355182379,True,-0.8208004315221336,0.011759845313180658,-0.011568728158684469,,-0.0046944632617989335,
2012-09,E7,0.9000754236955872,0.11935716736605799,True,-0.8476981708582657,0.01440535256122293,-0.014717770367164946,,,0.009862983307351813
2012-09,F2R,1.0,0.157346848283196,True,,,,,,
2012-10,E1R,0.9000182858812673,0.07308689885804241,True,,,,,,
2012-10,E4,0.9000001664113881,0.11415059689236796,True,-0.854303383355559,0.014376351528679316,-0.014743893269221224,,,
2012-10,E5,0.9000171038310161,0.11944430848517587,True,-0.8010116062992887,0.013492332954881836,,-0.009035537126567971,,
2012-10,E6,0.9000025943820833,0.10357129157784684,True,-0.822801146447233,0.011912002072830176,-0.011766062963882454,,-0.004645719462914173,
2012-10,E7,0.9000621862578918,0.11589167851642193,True,-0.8499992083743169,0.014553440709970503,-0.014888029744555515,,,0.010275252698953193
2012-10,F2R,1.0,0.15415485404031892,True,,,,,,
2012-11,E1R,0.9000104633938553,0.07751156069678558,True,,,,,,
2012-11,E4,0.9000033208209083,0.11630028528764204,True,-0.8520557054215205,0.014548299829124424,-0.014964853359732664,,,
2012-11,E5,0.9000301055554815,0.1210721960656505,True,-0.7995363141752008,0.013675613771490163,,-0.009157883334444075,,
2012-11,E6,0.9000085211464175,0.10612699278358342,True,-0.8191330952096378,0.012192487164373577,-0.012078308998648394,,-0.004450439450800283,
2012-11,E7,0.9000182664682012,0.11659664505941271,True,-0.8488657857647254,0.014718443585806791,-0.01510525023593597,,,0.009021781385069127
2012-11,F2R,1.0,0.15703858874610682,True,,,,,,
2012-12,E1R,0.9000106564690299,0.07928305231270741,True,,,,,,
2012-12,E4,0.9000003491815435,0.11418516802430828,True,-0.8483126120347396,0.014163583749531174,-0.014599643106174714,,,
2012-12,E5,0.900002944002302,0.1186788843788127,True,-0.7975850877003393,0.013277549597575355,,-0.00924089381055525,,
2012-12,E6,0.9000011095500213,0.10346462035948041,True,-0.8150013849461109,0.011629283984559343,-0.011527620382021715,,-0.004875751041742044,
2012-12,E7,0.9000035718737012,0.11410440284324931,True,-0.845933226668996,0.014357115874422942,-0.014767858762515502,,,0.009582419178918791
2012-12,F2R,1.0,0.1519784379430654,True,,,,,,
2013-01,E1R,0.9000070546072682,0.07838921304369756,True,,,,,,
2013-01,E4,0.9000008641136966,0.11389955226129514,True,-0.8482512638053398,0.014185091604248167,-0.014631804703077683,,,
2013-01,E5,0.9000012205501329,0.11798582748133664,True,-0.7968904418816106,0.013320589939569114,,-0.009212784411146932,,
2013-01,E6,0.900000038324615,0.10259829286490185,True,-0.8164001330784001,0.01172331507809403,-0.011629114587190598,,-0.004817735400942977,
2013-01,E7,0.9000050555481038,0.11376021397084539,True,-0.8458147567492765,0.01437738931280759,-0.014813144114370111,,,0.00920579059576731
2013-01,F2R,1.0,0.15117574691163985,True,,,,,,
2013-02,E1R,0.9000125062307291,0.07325549550066307,True,,,,,,
2013-02,E4,0.9000001456328515,0.11153291171950608,True,-0.8505906379447836,0.014148070544185739,-0.014355066412633533,,,
2013-02,E5,0.9000024660242891,0.1157197849263318,True,-0.8000449678940318,0.013275624884876285,,-0.009259693535947085,,
2013-02,E6,0.9000084223853958,0.10013415496626776,True,-0.8167328327662292,0.011615992919345317,-0.011358900312325738,,-0.004975606614311236,
2013-02,E7,0.9000034725072629,0.11427792014013441,True,-0.8454743536701408,0.014296203442389712,-0.014471263503478451,,,0.00916181255772087
2013-02,F2R,1.0,0.1491488255692157,True,,,,,,
2013-03,E1R,0.9000016323772748,0.12860789050845203,True,,,,,,
2013-03,E4,0.900418843981547,0.12691479116952673,True,-0.8371096885845499,0.013917149193988305,-0.01398026468456885,,,
2013-03,E5,0.9001955947006692,0.12111353738284189,True,-0.7977005007951737,0.013185106074241712,,-0.009442271439720366,,
2013-03,E6,0.9001429148084047,0.12090688244122987,True,-0.797176048447411,0.011342045761123763,-0.010903419535127678,,-0.0048625420434016044,
2013-03,E7,0.9002265394594714,0.14937229345231598,True,-0.8120394944602087,0.013798408237060779,-0.013727540890864516,,,0.010870185995434128
2013-03,F2R,1.0,0.15489829094806817,True,,,,,,
2013-04,E1R,0.9000006062091763,0.13131162928740137,True,,,,,,
2013-04,E4,0.9002875890262775,0.12741289286787624,True,-0.8447824042572305,0.013967978515626055,-0.01457444103314922,,,
2013-04,E5,0.9003461170820839,0.12474635380286722,True,-0.800378603909956,0.01317644881128791,,-0.00957787035890508,,
2013-04,E6,0.9000333775223879,0.11757707830960172,True,-0.8102314355873103,0.011490727809131244,-0.011710507454719528,,-0.004788065065467347,
2013-04,E7,0.9006815417369024,0.1259503408802318,True,-0.8456418295621042,0.014147252750749703,-0.014774725173504059,,,0.007346492347441599
2013-04,F2R,1.0,0.15548954250154323,True,,,,,,
2013-05,E1R,0.900002368319968,0.1299576589184652,True,,,,,,
2013-05,E4,0.900114705074627,0.11690152958483482,True,-0.8521626385243911,0.014140588388993527,-0.014120356891226886,,,
2013-05,E5,0.9004344652802774,0.13146308190534794,True,-0.7930748020127877,0.013091012757307431,,-0.009389143652463586,,
2013-05,E6,0.9000001060097571,0.11809337849735758,True,-0.8059543556530827,0.011456121362261203,-0.011127160199778822,,-0.004850679573709984,
2013-05,E7,0.9001748808510341,0.13797979564118854,True,-0.8292905937106854,0.013972121743991987,-0.013870517375880109,,,0.007524755030863622
2013-05,F2R,1.0,0.1555922196715384,True,,,,,,
2013-06,E1R,0.9000000711247952,0.12873560318936073,True,,,,,,
2013-06,E4,0.9000459710982632,0.11732210867911923,True,-0.850303345471519,0.014228611420621267,-0.012930360278838624,,,
2013-06,E5,0.900179553072204,0.12380100943339238,True,-0.803197379006877,0.01333339875729049,,-0.009061339505504244,,
2013-06,E6,0.90000055633054,0.10447126129866824,True,-0.8168724376032136,0.011696713110180558,-0.010070534811576366,,-0.005006036941293521,
2013-06,E7,0.9001645130089354,0.13433831515319677,True,-0.8311042855615232,0.014140685787981304,-0.012692040955885397,,,0.007787865761703871
2013-06,F2R,1.0,0.15576257898884854,True,,,,,,
2013-07,E1R,0.9000000000000037,0.12891916565767653,True,,,,,,
2013-07,E4,0.9000093895853541,0.11283027457741819,True,-0.8610989167571769,0.014326260033773104,-0.013834940968609623,,,
2013-07,E5,0.9000027634586705,0.11611640639937214,True,-0.8139018766853127,0.01341121504828754,,-0.009673799345300218,,
2013-07,E6,0.9000165669907951,0.11000225080090427,True,-0.8190514296642648,0.011683042848031754,-0.01101237623977029,,-0.004886967969770615,
2013-07,E7,0.9004748999620943,0.12489079994456337,True,-0.8466533912925978,0.014335349760265785,-0.013790106460890685,,,0.00954686228791436
2013-07,F2R,1.0,0.1516390913714561,True,,,,,,
2013-08,E1R,0.9000000000000784,0.12403996403341505,True,,,,,,
2013-08,E4,0.9000023361249655,0.15017482717364358,True,-0.7788320632131962,0.013293380032996368,-0.010043241311530615,,,
2013-08,E5,0.9,0.1605587730635699,True,-0.7391168634178628,0.012488799992434248,,-0.00733068844316625,,
2013-08,E6,0.9,0.1340450187351933,True,-0.7483358817690619,0.010663928101806023,-0.00734718968770448,,-0.005235106279919972,
2013-08,E7,0.9000001145582648,0.160295475219164,True,-0.7668072755292623,0.01333277576432515,-0.01003430909546413,,,0.009266757916881684
2013-08,F2R,1.0,0.14429654243681186,True,,,,,,
2013-09,E1R,0.9000000000048628,0.1234766426496521,True,,,,,,
2013-09,E4,0.9000010767509061,0.15517994428780127,True,-0.7597797903075126,0.013003543158957987,-0.009166256744562286,,,
2013-09,E5,0.9005077064341054,0.15385582659632271,True,-0.7350972357021993,0.01242512602099778,,-0.007049439387568291,,
2013-09,E6,0.9000121113540818,0.1370725527351276,True,-0.7328879171088806,0.01038286837374743,-0.006579052273070638,,-0.005353573092671212,
2013-09,E7,0.9001849011606881,0.16242280048802857,True,-0.7502901937056695,0.01310252341588093,-0.009208673345549567,,,0.009712535024097625
2013-09,F2R,1.0,0.14151637890650431,True,,,,,,
2013-10,E1R,0.9000019449680372,0.12368756444256195,True,,,,,,
2013-10,E4,0.9010497863663093,0.14549286664753996,True,-0.7558696404866526,0.01288814093464992,-0.008350315478732065,,,
2013-10,E5,0.9000000000000036,0.17129716321378172,True,-0.7096056981965574,0.012017793339150918,,-0.005994067217517149,,
2013-10,E6,0.900116030071732,0.14104106954895654,False,-0.7176403873903588,0.010027627684292155,-0.005646780420384683,,-0.005500189510043429,
2013-10,E7,0.9000147282525431,0.1750145166913646,True,-0.726277689453598,0.01270882778987503,-0.008163706666294644,,,0.011239740895877615
2013-10,F2R,1.0,0.14500948444452483,True,,,,,,
2013-11,E1R,0.9000021472271339,0.1254036559609098,True,,,,,,
2013-11,E4,0.9006676601937065,0.14970577174408642,True,-0.7578076490574948,0.012922685855839122,-0.008927512796124849,,,
2013-11,E5,0.9000002711437369,0.17077899705573124,False,-0.7146090635624964,0.012061561496747539,,-0.006687313058614451,,
2013-11,E6,0.900208452940753,0.13856289226013552,True,-0.7277919051660169,0.0102348300103229,-0.006481665889182972,,-0.005391079679400753,
2013-11,E7,0.9000012503189093,0.17781874113250892,True,-0.7285384285618136,0.012854413037972976,-0.008779177142473775,,,0.01539588099639609
2013-11,F2R,1.0,0.1473425255227336,True,,,,,,
2013-12,E1R,0.900000054339864,0.12525888227519794,True,,,,,,
2013-12,E4,0.9000000091033586,0.1602249377724822,True,-0.7471756209428358,0.012779297143234244,-0.008367154184106867,,,
2013-12,E5,0.9008149093650836,0.15365641784035236,True,-0.7297328141218185,0.012342943564768291,,-0.006402653174111383,,
2013-12,E6,0.9001438047907335,0.13895885283623569,True,-0.7265865797323674,0.010221193589714048,-0.006132954236990671,,-0.005415190634132126,
2013-12,E7,0.9000008057439872,0.17712902891066482,True,-0.728304210512751,0.012878836239743511,-0.008453012712113312,,,0.015868913668278587
2013-12,F2R,1.0,0.14723772477477434,True,,,,,,
2014-01,E1R,0.9000029417416422,0.126775560384689,True,,,,,,
2014-01,E4,0.9000020894962037,0.15699594722579716,True,-0.7578864637645453,0.012910641974683027,-0.009666388018565827,,,
2014-01,E5,0.9000035855884263,0.1673876516522951,True,-0.7222311680794242,0.012147585262959547,,-0.007384198646732427,,
2014-01,E6,0.9001319227841031,0.1356117412897186,True,-0.738627648360201,0.010418304182766722,-0.007563607388706026,,-0.005311271245763219,
2014-01,E7,0.9000004606353995,0.17240733511290987,True,-0.7402210644992983,0.01302137122288518,-0.009737842417254883,,,0.015453688754921351
2014-01,F2R,1.0,0.1471694220037332,True,,,,,,
2014-02,E1R,0.9000000000006569,0.11836486597228361,True,,,,,,
2014-02,E4,0.9000008115472348,0.056391519525333764,True,-0.7281110807693546,0.012462397711673663,-0.003016284234992238,,,
2014-02,E5,0.9000066946761562,0.1798614734325074,True,-0.6683718792235245,0.011441890915490296,,-0.0027646346162413177,,
2014-02,E6,0.900001032259038,0.15311320050270538,True,-0.6582670356472325,0.008867663293003564,-0.0012707266957803413,,-0.00600243988662932,
2014-02,E7,0.9000013377685048,0.06076727722233352,True,-0.7275744778781835,0.013172972353683867,-0.0037040156708807127,,,0.023302892779315097
2014-02,F2R,1.0,0.12227493933165857,True,,,,,,
2014-03,E1R,0.9000007945356888,0.14534190631379068,True,,,,,,
2014-03,E4,0.9000217008723252,0.055044890530166375,True,-0.7318928411260414,0.012555767079777406,-0.002861920927230302,,,
2014-03,E5,0.9000055364572692,0.1592939010038968,True,-0.6399527208539332,0.011405237141762494,,0.0008698591054711837,,
2014-03,E6,0.9000007582914183,0.18422223393971038,False,-0.6335004112075221,0.008588487825966738,-0.0009547082404458975,,-0.005791942454725952,
2014-03,E7,0.9000031412781464,0.23670219013168337,True,-0.6212700305193306,0.011524660162893573,-0.0034220752569536863,,,0.029999822500600737
2014-03,F2R,1.0,0.11604476318430054,True,,,,,,
2014-04,E1R,0.9000011617004064,0.1476616623922087,True,,,,,,
2014-04,E4,0.9000038099944582,0.056952161589039575,True,-0.7192841843029271,0.012462947550467068,-0.0024051370688707567,,,
2014-04,E5,0.9000011447321985,0.16531401698590736,True,-0.6286962637296802,0.01127263111310377,,0.0008552723390804692,,
2014-04,E6,0.9000014004660986,0.19330451704283705,True,-0.6164877531914835,0.008384374223034419,-0.0005232097205394541,,-0.005749917322710079,
2014-04,E7,0.9000005545417573,0.2475305222014491,True,-0.6007037544512489,0.011237636603679194,-0.002811437267054627,,,0.029562525849462378
2014-04,F2R,1.0,0.11756549599921298,True,,,,,,
2014-05,E1R,0.9000020756306882,0.14664155857471878,True,,,,,,
2014-05,E4,0.900001616979392,0.05338484706445945,True,-0.7027508673367163,0.01210010197743637,-0.002092883090880529,,,
2014-05,E5,0.9000000000000073,0.16310656701938855,True,-0.6142997696352274,0.011040121165068898,,0.0015568020076803459,,
2014-05,E6,0.9000001470019137,0.19863295701054348,True,-0.5978091738191352,0.008011541179310449,5.3553884886030085e-05,,-0.005765867540680306,
2014-05,E7,0.9,0.19590318499809636,True,-0.5919282141249955,0.011237920416992618,-0.0016991362616691611,,,0.028686434389558993
2014-05,F2R,1.0,0.11807528162517603,True,,,,,,
2014-06,E1R,0.9000000980606837,0.14654016252171892,True,,,,,,
2014-06,E4,0.9001091538213044,0.05278152465626429,True,-0.6942962002512104,0.011848223822805076,-0.001945875056587372,,,
2014-06,E5,0.9000004752243952,0.16151201836810156,True,-0.6081618450454651,0.010875374236338045,,0.0018456005975290195,,
2014-06,E6,0.9000015411631563,0.1996067643693373,True,-0.5881056559983495,0.007735097686688617,0.0003526916650647578,,-0.005834390845731329,
2014-06,E7,0.9000000415166824,0.19455694381429006,True,-0.5851375066226092,0.011060687211590465,-0.0015966314900932254,,,0.028808105125339094
2014-06,F2R,1.0,0.11797062081468332,True,,,,,,
2014-07,E1R,0.9000007799798417,0.14522543612337777,True,,,,,,
2014-07,E4,0.9000000000000004,0.1548230018754774,True,-0.5999149227435683,0.010205075647069217,-0.0009603010986705879,,,
2014-07,E5,0.9000001455875155,0.15437654041136617,True,-0.5928235283345672,0.010535142747284707,,0.0029476574405389675,,
2014-07,E6,0.9000071539069838,0.20157347947617674,True,-0.5663313777112217,0.007152056634763894,0.0010614355000186674,,-0.005989476426319085,
2014-07,E7,0.9000000000000109,0.18959097249693438,True,-0.569836189146475,0.010674877044842454,-0.001340593948914717,,,0.029755301942844956
2014-07,F2R,1.0,0.11800460505297737,True,,,,,,
2014-08,E1R,0.900000003637246,0.1427976128385305,True,,,,,,
2014-08,E4,0.9,0.1467833621858969,True,-0.6057483413279509,0.010027752575576298,-0.0013549208094647564,,,
2014-08,E5,0.9000096656647,0.14662491545285947,True,-0.59689998325819,0.010403617508524626,,0.003317145728132603,,
2014-08,E6,0.9000000053515442,0.19829310579967788,True,-0.5631232347616816,0.006837045044530731,0.0012022611339598986,,-0.006107250075969344,
2014-08,E7,0.9,0.1808987147885558,True,-0.5776637655950023,0.010545556233687518,-0.001718334963923663,,,0.029258442997128053
2014-08,F2R,1.0,0.1184502234861225,True,,,,,,
2014-09,E1R,0.9000005097843412,0.14362886868773841,True,,,,,,
2014-09,E4,0.9000000198924833,0.14639721216494445,True,-0.5962707116338284,0.009902782264834478,-0.0011715185729065606,,,
2014-09,E5,0.9007405434086682,0.14659378255768396,True,-0.5865865333685564,0.01026657715681072,,0.0033858583691159347,,
2014-09,E6,0.9000000002524963,0.1997441975211416,True,-0.5514404963471972,0.006629233901455551,0.0014930492821406973,,-0.0061849580627317295,
2014-09,E7,0.9000111751198274,0.18080456358947417,True,-0.5684399886724862,0.010413260388566317,-0.001522942299381649,,,0.028887165115625276
2014-09,F2R,1.0,0.11881544979147493,True,,,,,,
2014-10,E1R,0.9000000000859919,0.143445721908861,True,,,,,,
2014-10,E4,0.9000005004841588,0.1454947754360435,True,-0.5937228105127833,0.009817082304345326,-0.0011549621953264519,,,
2014-10,E5,0.9000022134425955,0.14498454392920415,True,-0.5868353227245933,0.010219272546847421,,0.0034550994774913573,,
2014-10,E6,0.9000329258049523,0.20226799968017403,True,-0.543504052454629,0.006442349908750446,0.001688775320254504,,-0.006240534007812205,
2014-10,E7,0.9000001378910933,0.1798153880719085,True,-0.565231883940105,0.010303796732636204,-0.0014947268009164148,,,0.028419554429933012
2014-10,F2R,1.0,0.11923648573844481,True,,,,,,
2014-11,E1R,0.9,0.14505653921689413,True,,,,,,
2014-11,E4,0.9000003670591991,0.1417183608376433,True,-0.6015290314071379,0.009974663341501162,-0.0012296369858057698,,,
2014-11,E5,0.9008217861200265,0.14416560078253313,True,-0.5898850619261612,0.010343928210907329,,0.003495138832099467,,
2014-11,E6,0.9,0.19701898383361957,True,-0.5498905703964271,0.0065357448097223565,0.0016224804892990372,,-0.006291922226974266,
2014-11,E7,0.9000000002064982,0.1798784718157607,True,-0.5683846850523698,0.010485671346649128,-0.0016022263382196311,,,0.0314161345051602
2014-11,F2R,1.0,0.1213394809035423,True,,,,,,
2014-12,E1R,0.9,0.144736352124349,True,,,,,,
2014-12,E4,0.9,0.13624885882694457,True,-0.5924278421528866,0.009609590581588607,-0.0013951976524205214,,,
2014-12,E5,0.9003308198490461,0.13423887781490915,True,-0.5837601699852233,0.010037685962413952,,0.0034587386263744014,,
2014-12,E6,0.9000027693351201,0.04258420781978207,True,-0.6418763696152228,0.008761980631153632,0.00018214409452038197,,-0.007290433352199178,
2014-12,E7,0.9000041931427315,0.17090506120142634,True,-0.561415665428272,0.010098797114927283,-0.0017446597831358905,,,0.029074933322048736
2014-12,F2R,1.0,0.12016384821785724,True,,,,,,
2015-01,E1R,0.9000000014131008,0.1447893362859031,True,,,,,,
2015-01,E4,0.9,0.13478940697666328,True,-0.5899311579279373,0.0095025284125899,-0.0014821861904316116,,,
2015-01,E5,0.9004577303307365,0.1350931993863966,True,-0.5799050132797622,0.009900684665599577,,0.003466730596715297,,
2015-01,E6,0.9000009898848965,0.04274336785500401,True,-0.6376189359580304,0.008654525877758102,0.00019231659058665789,,-0.007354235006158855,
2015-01,E7,0.9004982478658644,0.1702823614085078,True,-0.5595778562047753,0.010010452615459672,-0.0019691025359670697,,,0.028905833094207942
2015-01,F2R,1.0,0.12021993681159246,True,,,,,,
2015-02,E1R,0.9000291894568504,0.13972444044355936,True,,,,,,
2015-02,E4,0.9001977323449475,0.11355487355003012,True,-0.5866254876623783,0.00780077028117522,-0.0028304809638727236,,,
2015-02,E5,0.9001789709112239,0.11470607076765701,True,-0.5749484869467727,0.007859327708625338,,0.0004554702919728106,,
2015-02,E6,0.9000302559946546,0.11207419609986995,True,-0.5633867774312514,0.0063646806342829935,-0.000348088282174751,,-0.007950981919765614,
2015-02,E7,0.9000080289282807,0.14040795133546624,True,-0.5647736595009251,0.008525124054753102,-0.003414072712764638,,,0.027763273388843494
2015-02,F2R,1.0,0.12219293098026049,True,,,,,,
2015-03,E1R,0.9000000106069166,0.1141017804801273,True,,,,,,
2015-03,E4,0.9000028536472358,0.09206482942651223,True,-0.599222214286989,0.00828318788405308,-0.0029262974006638953,,,
2015-03,E5,0.9000087483136334,0.09378493642142235,True,-0.5858383276302547,0.00842703538762485,,0.0013123303611287216,,
