origin,variant,rho,phi,converged,gamma_un_d,gamma_fx_yoy_l3,gamma_rr_gap12,gamma_rr_gap18,gamma_wage_yoy
2012-09,E4,0.900001072829773,0.08887276807959867,True,-0.9390199898518963,0.01846217193231152,-0.02430480625547625,,
2012-09,E5,0.9678185171887176,0.1629799939957076,True,-0.7358856119171542,0.014451648766294933,,-0.0017680829122110242,
2012-09,E6,0.9000015261832418,0.14122177390937835,True,-0.880740929267044,0.014346963042018806,-0.02026476068136765,,-0.010628237682402845
2012-09,F2R,1.0,0.1573685817244282,True,,,,,
2012-10,E1R,0.9000706085766736,0.0989273452136337,True,,,,,
2012-10,E4,0.9000105248972904,0.12073379164011522,True,-0.9097398297129493,0.018125042274903764,-0.024010598523230352,,
2012-10,E5,0.9685508075493843,0.16105645001982893,True,-0.7346332957060109,0.014563712600470425,,-0.001795563398971545,
2012-10,E6,0.9010548559606374,0.11252236085646299,True,-0.9150585705029791,0.015058753529341504,-0.02156931453806068,,-0.011244006266113134
2012-10,F2R,1.0,0.15414208799730744,True,,,,,
2012-11,E1R,0.9031547429698652,0.10227318794575029,True,,,,,
2012-11,E4,0.9000035610959811,0.08979358535052093,True,-0.9446573688617244,0.019025529806596216,-0.02509941278708405,,
2012-11,E5,0.9680780347730774,0.16267071242680803,True,-0.7362392130674215,0.014843589038586097,,-0.0022485866185491506,
2012-11,E6,0.9009499626650599,0.10679681352859728,True,-0.9213479609093149,0.015358627874932246,-0.02195222156010587,,-0.011128060588017814
2012-11,F2R,1.0,0.15706534837090833,True,,,,,
2012-12,E1R,0.9027121291619465,0.09896109962162693,True,,,,,
2012-12,E4,0.9000000820664549,0.08778833738212355,True,-0.9338323325282429,0.018200745120842216,-0.024029347989804235,,
2012-12,E5,0.9679093665632994,0.15697856632773122,True,-0.734948475071629,0.014226045660851795,,-0.00232599789766222,
2012-12,E6,0.9006303010142147,0.10765311574612946,True,-0.9052909450329647,0.014498512546676336,-0.020708144820065694,,-0.011293922897740257
2012-12,F2R,1.0,0.1519780796979963,True,,,,,
2013-01,E1R,0.9050231712802839,0.061522065027181154,True,,,,,
2013-01,E4,0.9000007047339988,0.08807708964887115,True,-0.9330713435865022,0.018125791413783697,-0.023894334863803147,,
2013-01,E5,0.9680457640164917,0.15647387931895265,True,-0.7353689220408056,0.014192566275528298,,-0.0023343905497669164,
2013-01,E6,0.9002251050295145,0.12074406523311502,True,-0.8915337697881348,0.014275016704517578,-0.020338308359174134,,-0.011143215041782456
2013-01,F2R,1.0,0.15115697844641077,True,,,,,
2013-02,E1R,0.9009955482552472,0.054078739912306995,True,,,,,
2013-02,E4,0.900001830520974,0.08245582257231059,True,-0.9310093939931663,0.017843705603982685,-0.022910967892505324,,
2013-02,E5,0.9673617360634641,0.14991542094035695,True,-0.7429719065041849,0.01413481809732015,,-0.002307763588786278,
2013-02,E6,0.900000000108397,0.12175245497700003,True,-0.8850721478649544,0.013959803060340463,-0.019493753327535154,,-0.011083480632416383
2013-02,F2R,1.0,0.1491508824785023,True,,,,,
2013-03,E1R,0.9000002935184592,0.12990265316848262,True,,,,,
2013-03,E4,0.9000043402604571,0.08964101166797556,True,-0.9254981552465535,0.017636286949216172,-0.021965636888576816,,
2013-03,E5,0.9000022097343574,0.14702312352189176,True,-0.7754722242191253,0.015189858292229715,,-0.009932224743632125,
2013-03,E6,0.9000003310461265,0.15515643551888658,True,-0.8455062899484386,0.013245088381032652,-0.017881106024257694,,-0.0102735795391973
2013-03,F2R,1.0,0.15491043242574443,True,,,,,
2013-04,E1R,0.9000264737282452,0.13255222050813686,True,,,,,
2013-04,E4,0.900000422104979,0.08754582377450688,True,-0.9394763534180796,0.017837053600887255,-0.022941483370579465,,
2013-04,E5,0.9672315153567778,0.17595329052428565,True,-0.7331129062651413,0.013807180326586217,,-0.002959333053711826,
2013-04,E6,0.9000009272496958,0.15108564023611798,True,-0.8618321730874143,0.01351458269813836,-0.018801265122912997,,-0.010604730435476916
2013-04,F2R,1.0,0.15549347653809192,True,,,,,
2013-05,E1R,0.9000479464460022,0.13112896625329568,True,,,,,
2013-05,E4,0.9000020218620879,0.08530398392579792,True,-0.931092086680255,0.017824657262254802,-0.021728960786980955,,
2013-05,E5,0.9675144749659114,0.17506576120849784,True,-0.7305728146914389,0.01381248844560479,,-0.0025447880110186704,
2013-05,E6,0.9014543570730293,0.10286109250464405,True,-0.9093401874467899,0.014290517414612834,-0.019224553287738453,,-0.011344283556377151
2013-05,F2R,1.0,0.15561568374550677,True,,,,,
2013-06,E1R,0.903028725805927,0.1305135675233622,True,,,,,
2013-06,E4,0.9,0.12929023727379724,True,-0.8781847396292785,0.017067977118983495,-0.018826543856623967,,
2013-06,E5,0.9678428700759699,0.17102756563366184,True,-0.733145445478556,0.013973844256405249,,-0.0017740691193818246,
2013-06,E6,0.900003542572868,0.14970655422378215,True,-0.857967106112723,0.013637910160121614,-0.016635484559538484,,-0.010977644145605146
2013-06,F2R,1.0,0.15571729836682305,True,,,,,
2013-07,E1R,0.9000059737828187,0.1305663791640951,True,,,,,
2013-07,E4,0.9000828674805829,0.08329101073475947,True,-0.9347817614305147,0.017999966135327075,-0.020709056610334065,,
2013-07,E5,0.9674137807159798,0.1689280304647963,True,-0.7428353015665768,0.014050848733592898,,-0.0026719229599266553,
2013-07,E6,0.9001095764866723,0.14403983897529474,True,-0.8667041007244666,0.013722069918497467,-0.017273769091353842,,-0.010912841452013083
2013-07,F2R,1.0,0.1516346670545149,True,,,,,
2013-08,E1R,0.9000000239310575,0.12615133496519598,True,,,,,
2013-08,E4,0.9000015593358104,0.138970639137758,True,-0.7915537874931386,0.015637993285461387,-0.014944908641070431,,
2013-08,E5,0.9680527297854348,0.17903507633478324,True,-0.6818253209823814,0.01324612748356759,,0.001179655793367152,
2013-08,E6,0.9000001967945445,0.17490772997324144,True,-0.7827439241749024,0.012443722547261043,-0.012930925345540368,,-0.01085791917958706
2013-08,F2R,1.0,0.14429060520354084,True,,,,,
2013-09,E1R,0.9000105925011898,0.12558740463456372,True,,,,,
2013-09,E4,0.9000332989006317,0.13859007511780802,True,-0.7629869016244679,0.015138389223527652,-0.013652970592038648,,
2013-09,E5,0.9682717514734467,0.1793551054738044,True,-0.6669815260845875,0.01298075241789627,,0.001889702792210585,
2013-09,E6,0.9000036548490038,0.18041524440280113,True,-0.7580901490733898,0.01199492897915727,-0.011693596215595204,,-0.010970786923703537
2013-09,F2R,1.0,0.1415626752262634,True,,,,,
2013-10,E1R,0.9,0.12521246122857962,True,,,,,
2013-10,E4,0.9000909120840738,0.06679758205013148,True,-0.7981785094639113,0.015619054993182368,-0.013365254500221049,,
2013-10,E5,0.9680431046133037,0.17684033579427377,True,-0.6566009721314963,0.012746287602654126,,0.0033384758717773864,
2013-10,E6,0.9000524997211651,0.18408893726232645,True,-0.7336696251129481,0.0114399300616383,-0.01021342496270284,,-0.010940054637970582
2013-10,F2R,1.0,0.14501743084466243,True,,,,,
2013-11,E1R,0.9000008389718418,0.1265442121923394,True,,,,,
2013-11,E4,0.9000030010261343,0.13838654468048825,True,-0.7508108971035239,0.01483820855426233,-0.013533695438943135,,
2013-11,E5,0.9688526613907037,0.1826759128153622,True,-0.6575663133320854,0.012757519859040124,,0.0022030695891126326,
2013-11,E6,0.9000107954056765,0.1874328673092451,True,-0.7394562066236725,0.011650215857555036,-0.010994602427927257,,-0.011246031865605226
2013-11,F2R,1.0,0.14735305574057786,True,,,,,
2013-12,E1R,0.9000003987211566,0.12601871336414777,True,,,,,
2013-12,E4,0.900003986966372,0.13507973516184016,True,-0.7513010832980006,0.01486415743163357,-0.013349898854584328,,
2013-12,E5,0.9690615249894359,0.18050782959827516,True,-0.6578860428718497,0.012791251519236626,,0.002711837404310125,
2013-12,E6,0.9000000815454411,0.18759772815265463,True,-0.7378748321839922,0.011638048057457143,-0.010405836590829037,,-0.011345922961128805
2013-12,F2R,1.0,0.14722210791256993,True,,,,,
2014-01,E1R,0.9,0.1268041063863393,True,,,,,
2014-01,E4,0.9000677295992506,0.13565464566347996,True,-0.7622247372074208,0.015064707292017981,-0.014651540251964105,,
2014-01,E5,0.9684745087368475,0.18385189246435996,True,-0.6642053348992258,0.012854665542272421,,0.0008836586341134132,
2014-01,E6,0.9000010763274752,0.18421460532674816,True,-0.7468494417802531,0.011776527952175233,-0.011352318956449415,,-0.011263724725085172
2014-01,F2R,1.0,0.14717329723065342,True,,,,,
2014-02,E1R,0.9000143631421539,0.12179742943175847,True,,,,,
2014-02,E4,0.9000030727661775,0.13355528909361483,True,-0.6802888556355207,0.013195450676533604,-0.008817810331051066,,
2014-02,E5,0.9702864456802154,0.17463030264089324,True,-0.6146514597862128,0.011928240648944715,,0.0070013458755719985,
2014-02,E6,0.900000000920721,0.20301303234934143,True,-0.6632239111838224,0.01012882291369011,-0.00482369752505887,,-0.011608980229893808
2014-02,F2R,1.0,0.12227459970407822,True,,,,,
2014-03,E1R,0.9000000000001916,0.1528159823842389,True,,,,,
2014-03,E4,0.9000170584490038,0.1671635000237132,True,-0.6552250494638608,0.01274899011964719,-0.007572238921590092,,
2014-03,E5,0.9002140421900549,0.17058996920114106,True,-0.6232050199847757,0.012531636073136839,,-0.0015874770132867273,
2014-03,E6,0.9000007616545419,0.23140563307078277,True,-0.631748049810438,0.009600655439985844,-0.0038873174700935235,,-0.010805901424752669
2014-03,F2R,1.0,0.11604145580150659,True,,,,,
2014-04,E1R,0.9000004357331772,0.15307344698829103,True,,,,,
2014-04,E4,0.9001268940450519,0.1710019010729842,True,-0.6398940072506466,0.01249845946798741,-0.006832768894242724,,
2014-04,E5,0.9000088828565271,0.17613847844569003,True,-0.6133966442524698,0.012395978724456408,,-0.001437626205327298,
2014-04,E6,0.9000021917674413,0.24267866871519225,True,-0.6077777955797606,0.009222776129058745,-0.003034567520629113,,-0.010363632854168657
2014-04,F2R,1.0,0.11756855407655471,True,,,,,
2014-05,E1R,0.9000041747664014,0.1517802150282717,True,,,,,
2014-05,E4,0.9002231042682749,0.17150333227041528,True,-0.624790843247817,0.01216510521413733,-0.0066095476287294595,,
2014-05,E5,0.9000022171508321,0.17471088221913061,True,-0.598256287023397,0.01207320909547431,,-0.0009549513216858779,
2014-05,E6,0.9000016106078754,0.25306056286687767,False,-0.582018786476261,0.008719577981831168,-0.002297619036401773,,-0.010355118588940346
2014-05,F2R,1.0,0.11804913926026894,True,,,,,
2014-06,E1R,0.9000000533912212,0.15118829497231487,True,,,,,
2014-06,E4,0.9000722653631321,0.16870750516558536,True,-0.616975662146549,0.011914544820313757,-0.006714484604263514,,
2014-06,E5,0.9002499738863261,0.17248969761974126,True,-0.5894796474015697,0.011834143868837521,,-0.0007133064360480011,
2014-06,E6,0.9000305136081546,0.2577621826133083,True,-0.5642617037360184,0.008274705762015359,-0.001855835919377236,,-0.010493240995216431
2014-06,F2R,1.0,0.11798002516257018,True,,,,,
2014-07,E1R,0.9063951691386067,0.15216567015021473,True,,,,,
2014-07,E4,0.9000000000000001,0.163277858154634,True,-0.6001513716354007,0.011409314614431091,-0.006866191737290972,,
2014-07,E5,0.9706589960335565,0.2030107388845803,True,-0.5596751491944553,0.010821661676408719,,0.007989286768597175,
2014-07,E6,0.9000124339834198,0.17268509197257836,True,-0.5786116554289892,0.009605404096881692,-0.0030601389463700453,,-0.010757343389049831
2014-07,F2R,1.0,0.11797038564590173,True,,,,,
2014-08,E1R,0.9000007570575493,0.1472797873658943,True,,,,,
2014-08,E4,0.9000073596519594,0.1535777655058081,True,-0.6084111995359691,0.011116840798239998,-0.00672374702684026,,
2014-08,E5,0.9000104035674587,0.15709763896964585,True,-0.5803988431671477,0.011188306947144839,,0.0007472077841068881,
2014-08,E6,0.9002998095764266,0.0432169635474582,True,-0.6640632607922233,0.010440888485015627,-0.0038954916648424828,,-0.011617179833786247
2014-08,F2R,1.0,0.11846312401225091,True,,,,,
2014-09,E1R,0.9000001166994726,0.1485092531362562,True,,,,,
2014-09,E4,0.9000000884798464,0.15396680418497002,True,-0.5977697701317929,0.011032814515075953,-0.007046856379654442,,
2014-09,E5,0.9702907110899652,0.19564536039792274,True,-0.5614421664267316,0.010671444207035544,,0.008232906757607282,
2014-09,E6,0.9000000000227303,0.15918823667873003,True,-0.5743126880597507,0.009294679860336677,-0.003305825613125905,,-0.01072343613055597
2014-09,F2R,1.0,0.11879656589393794,True,,,,,
2014-10,E1R,0.9000001486260248,0.148437540149991,True,,,,,
2014-10,E4,0.9704162531761094,0.19697161726151532,True,-0.5597093907743187,0.009832492221864286,0.0025375037605891784,,
2014-10,E5,0.9712814877671131,0.19553206165180356,True,-0.5601525393152021,0.010626830833998856,,0.008338407911601455,
2014-10,E6,0.9000000680473933,0.15751820220034685,True,-0.5720000922859797,0.009313709602442818,-0.0036856496979126487,,-0.011008973304004131
2014-10,F2R,1.0,0.11923419523874278,True,,,,,
2014-11,E1R,0.9000031912880592,0.14922180766141185,True,,,,,
2014-11,E4,0.9702894225686342,0.1966843937897591,True,-0.5637089569744144,0.009951670234371887,0.0024948482915735206,,
2014-11,E5,0.9711282347978273,0.19430938380726168,True,-0.5643244014010992,0.01075326450478082,,0.008349916399784114,
2014-11,E6,0.9000000395617018,0.1520788720252282,True,-0.5811470451106937,0.00947253786201015,-0.003779670115770825,,-0.01115103792128443
2014-11,F2R,1.0,0.12138088337967895,True,,,,,
2014-12,E1R,0.9148809726097578,0.15296928503942708,True,,,,,
2014-12,E4,0.9720710578618369,0.1910342985963892,True,-0.5621606432459112,0.009746317520943711,0.0020635239715709507,,
2014-12,E5,0.9826365574307246,0.19982531701041686,True,-0.5531422791686115,0.010204720087760225,,0.009317304497148638,
2014-12,E6,0.9000028689443481,0.1455242538067345,True,-0.573081588010915,0.009303217310429504,-0.004697375676202777,,-0.011701491825972622
2014-12,F2R,1.0,0.12016048763649284,True,,,,,
2015-01,E1R,0.9170880407572867,0.15348472823257253,True,,,,,
2015-01,E4,0.983175421550893,0.20378088401462527,True,-0.5429093366737594,0.00917102671242543,0.004440862214190227,,
2015-01,E5,0.983837778855424,0.1995792289340046,True,-0.5521108060818578,0.010124703179136392,,0.009345956986643398,
2015-01,E6,0.9000023826084372,0.14463118113614776,True,-0.5708641096728985,0.009210793992693471,-0.00488518503938432,,-0.011840380060073001
2015-01,F2R,1.0,0.12022174993610762,True,,,,,
2015-02,E1R,0.9271011416594601,0.15119025208052386,True,,,,,
2015-02,E4,0.9848178146653782,0.17293774939773632,True,-0.594074783327907,0.008830464660997166,0.00031403591029421706,,
2015-02,E5,0.9866029415145768,0.1753243610832155,True,-0.58446956147336,0.009171532316997019,,0.005205490129221938,
2015-02,E6,0.9000026134536897,0.12703607127651692,True,-0.567237099533834,0.007481408030693537,-0.00562025597863806,,-0.012624044989074308
2015-02,F2R,1.0,0.12219413228459045,True,,,,,
2015-03,E1R,0.9282592654689346,0.1294279575427914,True,,,,,
2015-03,E4,0.9833797897877431,0.15524498218725877,True,-0.5936652262025444,0.009121238952360318,0.0008584098764486792,,
2015-03,E5,0.9857518779459293,0.158354966983659,True,-0.5846869113474283,0.009569244681564651,,0.006635466473279858,
2015-03,E6,0.9000013247274911,0.10704892181047196,True,-0.5778285469623513,0.007874989089610377,-0.005866036129812886,,-0.01313501883528433
2015-03,F2R,1.0,0.10264910964848516,True,,,,,
2015-04,E1R,0.9351299983223466,0.13502036732147787,True,,,,,
2015-04,E4,0.9872988861861738,0.157065810245822,True,-0.5863735526757808,0.009092083392652488,0.002625570477350442,,
2015-04,E5,0.9881500739175542,0.15669372391568245,True,-0.5862946371500556,0.009743664081002593,,0.007515285142890518,
2015-04,E6,0.9000012957094402,0.10666265303289689,True,-0.5878813674589042,0.008248435855371803,-0.006044553827876612,,-0.013461602051107085
2015-04,F2R,1.0,0.1031087204307423,True,,,,,
2015-05,E1R,0.9332005747960442,0.13858249599692804,True,,,,,
2015-05,E4,0.988157082393372,0.16867412011770583,True,-0.5503453868205852,0.008445590033761129,0.005297983495745547,,
2015-05,E5,0.9875164037735374,0.1656236937480271,True,-0.5644849026314493,0.00934110414640337,,0.008103870818143927,
2015-05,E6,0.9000024152885555,0.11151624782518471,True,-0.5795287513044804,0.00811829149339755,-0.0050702222417190156,,-0.013466702641551228
2015-05,F2R,1.0,0.10456789285755853,True,,,,,
2015-06,E1R,0.9289520397210421,0.1390673472925286,True,,,,,
2015-06,E4,0.9880509190880389,0.17154416547318532,True,-0.547189962956994,0.008130165590574051,0.0062243231342441795,,
2015-06,E5,0.9870848741810687,0.16641053701248143,True,-0.5690740936197789,0.00913736233389149,,0.00823273578489445,
2015-06,E6,0.9000862350693091,0.11244134801878655,True,-0.5906083406701618,0.008041995039103102,-0.004776586970340682,,-0.01325296375485279
2015-06,F2R,1.0,0.10756810680411459,True,,,,,
2015-07,E1R,0.927176189797258,0.13647683659058357,True,,,,,
2015-07,E4,0.9870657621342548,0.16490557055674795,True,-0.5576190200783823,0.008364574601449667,0.005509520279957781,,
2015-07,E5,0.9864067384755837,0.1607008140165066,True,-0.576005507486262,0.00930392609780362,,0.008108051596132357,
2015-07,E6,0.9000101729385289,0.10793289163061213,True,-0.5923755018039788,0.008060582012090388,-0.004784390268242521,,-0.01331212210288428
2015-07,F2R,1.0,0.1099867503668564,True,,,,,
2015-08,E1R,0.9371980779163949,0.14209951823609213,True,,,,,
2015-08,E4,0.9895717621133545,0.16387254809575075,True,-0.5374807503304806,0.00850682040104324,0.0053770367971816046,,
2015-08,E5,0.9887385169873713,0.15941576993190806,True,-0.5552031288454207,0.009445484703576408,,0.008279603096939337,
2015-08,E6,0.9002294450497341,0.108116386009346,True,-0.5493325250903274,0.007959880518246306,-0.0042661933619833736,,-0.013690043225920108
2015-08,F2R,1.0,0.11002748521315382,True,,,,,
2015-09,E1R,0.9365913718230452,0.14132656898481016,True,,,,,
2015-09,E4,0.9893847069400967,0.16123105062687082,True,-0.5445642788002595,0.008594208621596275,0.005084584102783669,,
2015-09,E5,0.9890296724929076,0.15799681991226783,True,-0.5590133681849048,0.009500810573257756,,0.008315003295760515,
2015-09,E6,0.9002956941709608,0.10817693290460609,True,-0.5460834271785643,0.007969266173639512,-0.004376755761543236,,-0.013692664235153529
2015-09,F2R,1.0,0.10920265863351628,True,,,,,
2015-10,E1R,0.9386241968268891,0.14334037576968114,True,,,,,
2015-10,E4,0.9901679310449265,0.16511701714638327,True,-0.5361515141697595,0.008334198393886449,0.005652151558741238,,
2015-10,E5,0.9894742058769782,0.15984127767494555,True,-0.5545396504614547,0.00933196662814452,,0.008642951836161991,
2015-10,E6,0.9003465777036997,0.1106981391916367,True,-0.5439558663225029,0.00791863174894126,-0.004372910660471719,,-0.013860823523877857
2015-10,F2R,1.0,0.10931862519149549,True,,,,,
2015-11,E1R,0.9318553275671614,0.13739138074313753,True,,,,,
2015-11,E4,0.9875944328155115,0.16269706079664945,True,-0.5393540175675163,0.008441081966333546,0.005267596708572375,,
2015-11,E5,0.9873202293022829,0.15927671356820203,True,-0.5546559572027473,0.009381839400959196,,0.008556487583614457,
2015-11,E6,0.9002772698022292,0.11028236401241621,True,-0.5413903260874606,0.007833398464987637,-0.003986863439643218,,-0.013441035862101805
2015-11,F2R,1.0,0.106244080762454,True,,,,,
2015-12,E1R,0.9385563659454099,0.140803985291296,True,,,,,
2015-12,E4,0.9897174002812735,0.1604944631860752,True,-0.5456380896793841,0.008704661193365118,0.0050973207369002845,,
2015-12,E5,0.9893881574367985,0.15723786750471883,True,-0.5612625092705305,0.009590657638890929,,0.007830954300574858,
2015-12,E6,0.9000228020163946,0.10812259066398877,True,-0.5329940340793197,0.007952196662028215,-0.0036733023008988504,,-0.0136074065045511
2015-12,F2R,1.0,0.10592476602859008,True,,,,,
2016-01,E1R,0.9430742666208632,0.14375324596306074,True,,,,,
2016-01,E4,0.9907317909785471,0.16060121750735604,True,-0.5470501252337402,0.008757661533711677,0.005072914338088963,,
2016-01,E5,0.9904223222340028,0.15713640564727127,True,-0.5630171607874667,0.009637285274678402,,0.007679238161057279,
2016-01,E6,0.9000005916446214,0.10770338313116472,True,-0.5330653305364819,0.008072966284354102,-0.0037386854572988644,,-0.013752053660794628
2016-01,F2R,1.0,0.10673468059510052,True,,,,,
2016-02,E1R,0.9388760049719337,0.13396491433265934,True,,,,,
2016-02,E4,0.9911512099961912,0.14545106014151077,True,-0.5839560706790985,0.009875506183192592,0.0033649471295961525,,
2016-02,E5,0.9912126254262857,0.14382521382131974,True,-0.5902520447667837,0.010559553989255531,,0.006770473253790766,
2016-02,E6,0.9000289790670666,0.09506758929753553,True,-0.5435640514516574,0.008714770475403774,-0.003807946275698716,,-0.01354934753522229
2016-02,F2R,1.0,0.10941151090534665,True,,,,,
2016-03,E1R,0.9350204545445092,0.15103954793824942,True,,,,,
2016-03,E4,0.9886716100332523,0.16315845923683,True,-0.5503535452522692,0.009382965481565779,0.004586330859127204,,
2016-03,E5,0.9887161282638073,0.1602808971704448,True,-0.5643567400459876,0.010168985200280567,,0.007087053958340192,
2016-03,E6,0.9000070381095681,0.11742549720269253,True,-0.5175597828988769,0.008313328079434731,-0.0026358342396793416,,-0.012994387694778035
2016-03,F2R,1.0,0.10787550685435623,True,,,,,
2016-04,E1R,0.93186606726374,0.1506472007764728,True,,,,,
2016-04,E4,0.9877265318933468,0.16847372797341592,True,-0.5291022581390086,0.009166301626737441,0.005430526305973292,,
2016-04,E5,0.987614619497922,0.16474074927793148,True,-0.5489248140222331,0.010015857903097202,,0.007181775462615095,
2016-04,E6,0.9000017468796654,0.11925084043347517,True,-0.5017744302614408,0.008172123285186935,-0.0018066396582953335,,-0.012866149729017196
2016-04,F2R,1.0,0.10917331626721924,True,,,,,
2016-05,E1R,0.9237251543848073,0.15173121609091322,True,,,,,
2016-05,E4,0.9815650738904081,0.16404134996305747,True,-0.5344067813944197,0.008899656865821278,0.0055220607075073735,,
2016-05,E5,0.9812454215611759,0.15989481848045564,True,-0.5561050563559847,0.009707177697693501,,0.006615711577171078,
2016-05,E6,0.9000276958927977,0.11436274867950104,True,-0.5295469609180918,0.008105845799495637,-0.0017163692277307053,,-0.012291618360525865
2016-05,F2R,1.0,0.10774051297221852,True,,,,,
2016-06,E1R,0.9307557435267153,0.15175513211691483,True,,,,,
2016-06,E4,0.9857029104582631,0.16522430378271716,True,-0.529297560579591,0.008964986693212062,0.00595407462982971,,
2016-06,E5,0.9852602407004286,0.16077310937761713,True,-0.5518664358662954,0.009841156729483037,,0.0072122556430203304,
2016-06,E6,0.9000020562460737,0.11913867402283453,True,-0.5086177487674851,0.008102929140578488,-0.0014055252101960957,,-0.012491895682665602
2016-06,F2R,1.0,0.102078725319896,True,,,,,
2016-07,E1R,0.9252813355148677,0.1471420052484868,True,,,,,
2016-07,E4,0.98261482234634,0.15744112001056845,True,-0.545116583923296,0.009189416279747302,0.005139776016471711,,
2016-07,E5,0.982561047109577,0.15342826161332715,True,-0.5639926405537179,0.00999057294446572,,0.006916057635932822,
2016-07,E6,0.900005714956743,0.11047700168070933,True,-0.5235487058005649,0.008208727960707788,-0.0015473828136178137,,-0.012396503073363884
2016-07,F2R,1.0,0.10302419345723825,True,,,,,
2016-08,E1R,0.921476996462257,0.14439579297763444,True,,,,,
2016-08,E4,0.9792480740066506,0.15048606763533587,True,-0.5631927873177264,0.009412043193764406,0.0040612301394040125,,
2016-08,E5,0.9798664924805667,0.14830210560138746,True,-0.5758239166257172,0.010094196158609325,,0.00650903341730691,
2016-08,E6,0.9000037399920645,0.10611224623240717,True,-0.5395995334301984,0.00830449928616633,-0.0018092473256442398,,-0.012298042527649383
2016-08,F2R,1.0,0.10406068954990638,True,,,,,
2016-09,E1R,0.9225037683132693,0.14535951662340704,True,,,,,
2016-09,E4,0.9727808206384766,0.14710093718337827,True,-0.5588103367257252,0.009553511536908862,0.0030833296027558328,,
2016-09,E5,0.9785447925811424,0.1491150533474175,True,-0.565317236746665,0.010024858018448825,,0.006695661115829334,
2016-09,E6,0.900002221494943,0.10724491418597014,True,-0.5333791366766256,0.008271174822899624,-0.0018232576279372662,,-0.012307227199239374
2016-09,F2R,1.0,0.1044459190244425,True,,,,,
2016-10,E1R,0.9190381967870118,0.1429265571378001,True,,,,,
2016-10,E4,0.9716682988145272,0.14563575235665743,True,-0.5612565446568724,0.009550548571915831,0.0029183929890861117,,
2016-10,E5,0.9721204502264748,0.14500226985182033,True,-0.5674618461096904,0.010142973992589526,,0.006032154337455182,
2016-10,E6,0.9000032861439695,0.10757778771100773,True,-0.5365712654665963,0.008251932902056417,-0.0017958752722661848,,-0.01210199102150307
2016-10,F2R,1.0,0.10477559130309161,True,,,,,
2016-11,E1R,0.923916425687738,0.14781118519344483,True,,,,,
2016-11,E4,0.9714446038391709,0.14344241904140032,True,-0.5601696189779606,0.009563905471652942,0.0029417735267176356,,
2016-11,E5,0.9719383455334554,0.1425346458056841,True,-0.5674363239985426,0.010170787444161987,,0.006057030465259005,
2016-11,E6,0.9002349286822122,0.10504370037307655,True,-0.5423584950749408,0.008398122669065887,-0.0021998911354441228,,-0.012442791926188529
2016-11,F2R,1.0,0.10907797346629776,True,,,,,
2016-12,E1R,0.916601095695488,0.1442525017954383,True,,,,,
2016-12,E4,0.958667820662732,0.1269754613720853,True,-0.5846730320600074,0.01007285011396107,0.00011698097075198492,,
2016-12,E5,0.9637409158274008,0.13145575602232915,True,-0.5789430940387049,0.010383791249181682,,0.004968632114437301,
2016-12,E6,0.9000008377093723,0.0980628170181591,True,-0.5576550221575136,0.00845859393585161,-0.0024757185132940427,,-0.012643950594540222
2016-12,F2R,1.0,0.11236527087524355,True,,,,,
2017-01,E1R,0.912471571885706,0.14249035778121916,True,,,,,
2017-01,E4,0.9533801172206572,0.12543221867806753,True,-0.5878537807715452,0.010183579469695773,-0.0007312536752168673,,
2017-01,E5,0.9584153986380701,0.12758051904808262,True,-0.5812502246312443,0.010439271779402702,,0.004123514589452676,
2017-01,E6,0.9,0.09799079501895473,True,-0.5593143205582539,0.008441353728315972,-0.0024055588229978547,,-0.012555777826154947
2017-01,F2R,1.0,0.11574264306466074,True,,,,,
2017-02,E1R,0.9147184611946444,0.14098955367470967,True,,,,,
2017-02,E4,0.9705530135827795,0.13294301731897015,True,-0.5655812669350945,0.009499132178572739,0.002759919673056829,,
2017-02,E5,0.968667315960307,0.13135726179496465,True,-0.5702810577200998,0.010188087993426503,,0.0063317844714374395,
2017-02,E6,0.9011832717901068,0.03484990994209865,True,-0.5880420071166474,0.008584892448611966,-0.002316193005620962,,-0.012811853538179737
2017-02,F2R,1.0,0.11139515157465771,True,,,,,
2017-03,E1R,0.9149110296773744,0.1182088529430977,True,,,,,
2017-03,E4,0.9585937773202369,0.09600202141427171,True,-0.6096380655506431,0.010308370411135916,-0.00027713759251804185,,
2017-03,E5,0.963500059661137,0.1029757665972349,True,-0.5991276105260032,0.010621478971005458,,0.005291999995573569,
2017-03,E6,0.9,0.07343435147506744,True,-0.5727968533211948,0.008579306669005322,-0.0026808023992122764,,-0.012209908163696223
2017-03,F2R,1.0,0.10297408757617588,True,,,,,
2017-04,E1R,0.9153498737626399,0.11840200686258827,True,,,,,
2017-04,E4,0.9603444186322497,0.09802638677773219,True,-0.6052295034604225,0.010235492324453596,0.00019437065517848433,,
2017-04,E5,0.9655271298525642,0.10226948922715369,True,-0.5992349688020029,0.010596470953648476,,0.005633427474236683,
2017-04,E6,0.9,0.0740423822882911,True,-0.5711053241421531,0.008562309495971263,-0.0026139745328936687,,-0.012245785568819905
2017-04,F2R,1.0,0.10324855824381737,True,,,,,
2017-05,E1R,0.918592825455253,0.1192631569245841,True,,,,,
2017-05,E4,0.9706859220143642,0.11232150971970993,True,-0.5804579629344312,0.009745252938360467,0.002751543703729254,,
