origin,as_of,config,alpha,window,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status,actual,target_available_from,error,core_actual,headline_actual,core_weight,fixed_noncore_reference,model,core_forecast,headline_forecast
2022-08,2022-09-11 23:59:00,a300_wexpanding,300.0,expanding,0.9206417972543289,187,2007-01,2022-07,2022-08-10 09:00:00,[],estimated,0.9,2022-09-12 09:00:00,-0.02064179725432891,0.9,0.4,0.5592091965065509,-0.18915169498973072,a300_wexpanding,0.9206417972543289,0.3256796647232095
2022-09,2022-10-10 23:59:00,a0.3_w60,0.3,60,0.25868592307892607,60,2017-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,0.04131407692107392,0.3,0.8,0.5592011934659561,-0.14622889882397178,a0.3_w60,0.25868592307892607,-0.001571421905393805
2022-09,2022-10-10 23:59:00,a0.3_w120,0.3,120,0.6040608394562605,120,2012-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.30406083945626056,0.3,0.8,0.5592011934659561,-0.14622889882397178,a0.3_w120,0.6040608394562605,0.19156264352601643
2022-09,2022-10-10 23:59:00,a0.3_wexpanding,0.3,expanding,0.5427123385009429,188,2007-01,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.24271233850094293,0.3,0.8,0.5592011934659561,-0.14622889882397178,a0.3_wexpanding,0.5427123385009429,0.15725648857445546
2022-09,2022-10-10 23:59:00,a3_w60,3.0,60,0.3608998065135042,60,2017-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.060899806513504184,0.3,0.8,0.5592011934659561,-0.14622889882397178,a3_w60,0.3608998065135042,0.055586703700012396
2022-09,2022-10-10 23:59:00,a3_w120,3.0,120,0.6182939907454039,120,2012-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.31829399074540393,0.3,0.8,0.5592011934659561,-0.14622889882397178,a3_w120,0.6182939907454039,0.1995218387136869
2022-09,2022-10-10 23:59:00,a3_wexpanding,3.0,expanding,0.5513603101521014,188,2007-01,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.2513603101521014,0.3,0.8,0.5592011934659561,-0.14622889882397178,a3_wexpanding,0.5513603101521014,0.16209244464284306
2022-09,2022-10-10 23:59:00,a30_w60,30.0,60,0.5150390342947445,60,2017-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.21503903429474452,0.3,0.8,0.5592011934659561,-0.14622889882397178,a30_w60,0.5150390342947445,0.14178154383520286
2022-09,2022-10-10 23:59:00,a30_w120,30.0,120,0.6272399222497282,120,2012-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.32723992224972825,0.3,0.8,0.5592011934659561,-0.14622889882397178,a30_w120,0.6272399222497282,0.2045244142875698
2022-09,2022-10-10 23:59:00,a30_wexpanding,30.0,expanding,0.5676369461528382,188,2007-01,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.26763694615283823,0.3,0.8,0.5592011934659561,-0.14622889882397178,a30_wexpanding,0.5676369461528382,0.17119435892006601
2022-09,2022-10-10 23:59:00,a300_w60,300.0,60,0.5440644637217221,60,2017-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.24406446372172214,0.3,0.8,0.5592011934659561,-0.14622889882397178,a300_w60,0.5440644637217221,0.15801259861163058
2022-09,2022-10-10 23:59:00,a300_w120,300.0,120,0.53995666179397,120,2012-09,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.23995666179396996,0.3,0.8,0.5592011934659561,-0.14622889882397178,a300_w120,0.53995666179397,0.15571551087110985
2022-09,2022-10-10 23:59:00,a300_wexpanding,300.0,expanding,0.47922949205914156,188,2007-01,2022-08,2022-09-12 09:00:00,[],estimated,0.3,2022-10-11 09:00:00,-0.17922949205914157,0.3,0.8,0.5592011934659561,-0.14622889882397178,a300_wexpanding,0.47922949205914156,0.12175680507958409
2022-10,2022-11-09 23:59:00,a0.3_w60,0.3,60,1.4725986775093394,60,2017-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.2725986775093394,1.2,-1.4,0.5590543173120135,0.31611099169648593,a0.3_w60,1.4725986775093394,1.1393736400260437
2022-10,2022-11-09 23:59:00,a0.3_w120,0.3,120,1.585959506379294,120,2012-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.385959506379294,1.2,-1.4,0.5590543173120135,0.31611099169648593,a0.3_w120,1.585959506379294,1.20274850081986
2022-10,2022-11-09 23:59:00,a0.3_wexpanding,0.3,expanding,1.525035628018021,189,2007-01,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.3250356280180211,1.2,-1.4,0.5590543173120135,0.31611099169648593,a0.3_wexpanding,1.525035628018021,1.1686887435945983
2022-10,2022-11-09 23:59:00,a3_w60,3.0,60,1.5382658816370944,60,2017-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.3382658816370945,1.2,-1.4,0.5590543173120135,0.31611099169648593,a3_w60,1.5382658816370944,1.1760851739994744
2022-10,2022-11-09 23:59:00,a3_w120,3.0,120,1.6100129569726747,120,2012-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.4100129569726747,1.2,-1.4,0.5590543173120135,0.31611099169648593,a3_w120,1.6100129569726747,1.2161956862203407
2022-10,2022-11-09 23:59:00,a3_wexpanding,3.0,expanding,1.5326536136067948,189,2007-01,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.3326536136067948,1.2,-1.4,0.5590543173120135,0.31611099169648593,a3_wexpanding,1.5326536136067948,1.1729476113272232
2022-10,2022-11-09 23:59:00,a30_w60,30.0,60,1.52958569764562,60,2017-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.32958569764561996,1.2,-1.4,0.5590543173120135,0.31611099169648593,a30_w60,1.52958569764562,1.1712324796639777
2022-10,2022-11-09 23:59:00,a30_w120,30.0,120,1.6061965210056952,120,2012-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.40619652100569525,1.2,-1.4,0.5590543173120135,0.31611099169648593,a30_w120,1.6061965210056952,1.214062091216256
2022-10,2022-11-09 23:59:00,a30_wexpanding,30.0,expanding,1.5228372094779754,189,2007-01,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,-0.32283720947797545,1.2,-1.4,0.5590543173120135,0.31611099169648593,a30_wexpanding,1.5228372094779754,1.1674597082185272
2022-10,2022-11-09 23:59:00,a300_w60,300.0,60,0.907117975501994,60,2017-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,0.29288202449800593,1.2,-1.4,0.5590543173120135,0.31611099169648593,a300_w60,0.907117975501994,0.823239212212209
2022-10,2022-11-09 23:59:00,a300_w120,300.0,120,1.0582707795640673,120,2012-10,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,0.1417292204359326,1.2,-1.4,0.5590543173120135,0.31611099169648593,a300_w120,1.0582707795640673,0.9077418398969279
2022-10,2022-11-09 23:59:00,a300_wexpanding,300.0,expanding,1.0846277531220196,189,2007-01,2022-09,2022-10-11 09:00:00,[],estimated,1.2,2022-11-10 09:00:00,0.11537224687798031,1.2,-1.4,0.5590543173120135,0.31611099169648593,a300_wexpanding,1.0846277531220196,0.9224768197557798
2022-11,2022-12-11 23:59:00,a0.3_w60,0.3,60,0.7625634540210553,60,2017-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.3625634540210553,0.4,1.2,0.5467787196146041,0.22108712333774838,a0.3_w60,0.7625634540210553,0.638040592352271
2022-11,2022-12-11 23:59:00,a0.3_w120,0.3,120,1.1182427399001942,120,2012-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.7182427399001942,0.4,1.2,0.5467787196146041,0.22108712333774838,a0.3_w120,1.1182427399001942,0.8325184568787033
2022-11,2022-12-11 23:59:00,a0.3_wexpanding,0.3,expanding,0.9852547403776588,190,2007-01,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.5852547403776588,0.4,1.2,0.5467787196146041,0.22108712333774838,a0.3_wexpanding,0.9852547403776588,0.7598034487756639
2022-11,2022-12-11 23:59:00,a3_w60,3.0,60,0.8657681601958553,60,2017-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.4657681601958553,0.4,1.2,0.5467787196146041,0.22108712333774838,a3_w60,0.8657681601958553,0.6944707294527297
2022-11,2022-12-11 23:59:00,a3_w120,3.0,120,1.123986834431711,120,2012-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.723986834431711,0.4,1.2,0.5467787196146041,0.22108712333774838,a3_w120,1.123986834431711,0.8356592055319914
2022-11,2022-12-11 23:59:00,a3_wexpanding,3.0,expanding,0.9828999035112025,190,2007-01,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.5828999035112025,0.4,1.2,0.5467787196146041,0.22108712333774838,a3_wexpanding,0.9828999035112025,0.7585158740889216
2022-11,2022-12-11 23:59:00,a30_w60,30.0,60,0.9039209740839635,60,2017-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.5039209740839635,0.4,1.2,0.5467787196146041,0.22108712333774838,a30_w60,0.9039209740839635,0.7153318761801637
2022-11,2022-12-11 23:59:00,a30_w120,30.0,120,1.038836814662821,120,2012-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.638836814662821,0.4,1.2,0.5467787196146041,0.22108712333774838,a30_w120,1.038836814662821,0.7891009867475994
2022-11,2022-12-11 23:59:00,a30_wexpanding,30.0,expanding,0.9231993925456459,190,2007-01,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.5231993925456458,0.4,1.2,0.5467787196146041,0.22108712333774838,a30_wexpanding,0.9231993925456459,0.725872905142837
2022-11,2022-12-11 23:59:00,a300_w60,300.0,60,0.6291592306365843,60,2017-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.22915923063658428,0.4,1.2,0.5467787196146041,0.22108712333774838,a300_w60,0.6291592306365843,0.5650980018989293
2022-11,2022-12-11 23:59:00,a300_w120,300.0,120,0.635043445318944,120,2012-11,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.23504344531894394,0.4,1.2,0.5467787196146041,0.22108712333774838,a300_w120,0.635043445318944,0.5683153652688875
2022-11,2022-12-11 23:59:00,a300_wexpanding,300.0,expanding,0.575898232404199,190,2007-01,2022-10,2022-11-10 09:00:00,[],estimated,0.4,2022-12-12 09:00:00,-0.175898232404199,0.4,1.2,0.5467787196146041,0.22108712333774838,a300_wexpanding,0.575898232404199,0.53597602148003
2022-12,2023-01-10 23:59:00,a0.3_w60,0.3,60,0.4564653641469019,60,2017-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.0564653641469019,0.4,0.0,0.5474977284571143,-0.27317231425669863,a0.3_w60,0.4564653641469019,-0.02325856426692033
2022-12,2023-01-10 23:59:00,a0.3_w120,0.3,120,0.7314940015173177,120,2012-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.33149400151731767,0.4,0.0,0.5474977284571143,-0.27317231425669863,a0.3_w120,0.7314940015173177,0.12731898995403773
2022-12,2023-01-10 23:59:00,a0.3_wexpanding,0.3,expanding,0.5832348856893911,191,2007-01,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.18323488568939106,0.4,0.0,0.5474977284571143,-0.27317231425669863,a0.3_wexpanding,0.5832348856893911,0.046147460815187724
2022-12,2023-01-10 23:59:00,a3_w60,3.0,60,0.5229703278167593,60,2017-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.12297032781675932,0.4,0.0,0.5474977284571143,-0.27317231425669863,a3_w60,0.5229703278167593,0.01315275227344953
2022-12,2023-01-10 23:59:00,a3_w120,3.0,120,0.7372516348411521,120,2012-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.33725163484115206,0.4,0.0,0.5474977284571143,-0.27317231425669863,a3_w120,0.7372516348411521,0.13047128112012601
2022-12,2023-01-10 23:59:00,a3_wexpanding,3.0,expanding,0.5856597448961778,191,2007-01,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.18565974489617776,0.4,0.0,0.5474977284571143,-0.27317231425669863,a3_wexpanding,0.5856597448961778,0.047475065722731746
2022-12,2023-01-10 23:59:00,a30_w60,30.0,60,0.5721897734358624,60,2017-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.1721897734358624,0.4,0.0,0.5474977284571143,-0.27317231425669863,a30_w60,0.5721897734358624,0.0401002869458269
2022-12,2023-01-10 23:59:00,a30_w120,30.0,120,0.7069205903408553,120,2012-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.3069205903408553,0.4,0.0,0.5474977284571143,-0.27317231425669863,a30_w120,0.7069205903408553,0.1138651031544819
2022-12,2023-01-10 23:59:00,a30_wexpanding,30.0,expanding,0.5814876078894877,191,2007-01,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.1814876078894877,0.4,0.0,0.5474977284571143,-0.27317231425669863,a30_wexpanding,0.5814876078894877,0.04519083018875708
2022-12,2023-01-10 23:59:00,a300_w60,300.0,60,0.5179062672126588,60,2017-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.11790626721265873,0.4,0.0,0.5474977284571143,-0.27317231425669863,a300_w60,0.5179062672126588,0.010380190595935312
2022-12,2023-01-10 23:59:00,a300_w120,300.0,120,0.4990693136993132,120,2012-12,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.09906931369931316,0.4,0.0,0.5474977284571143,-0.27317231425669863,a300_w120,0.4990693136993132,6.700133632631111e-05
2022-12,2023-01-10 23:59:00,a300_wexpanding,300.0,expanding,0.4180589075090907,191,2007-01,2022-11,2022-12-12 09:00:00,[],estimated,0.4,2023-01-11 09:00:00,-0.01805890750909067,0.4,0.0,0.5474977284571143,-0.27317231425669863,a300_wexpanding,0.4180589075090907,-0.04428601203420862
2023-01,2023-02-09 23:59:00,a0.3_w60,0.3,60,1.0638447239727171,60,2018-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.2638447239727171,0.8,6.0,0.5474766813057488,4.322149629460393,a0.3_w60,1.0638447239727171,4.9045798083656065
2023-01,2023-02-09 23:59:00,a0.3_w120,0.3,120,1.2044993701405093,120,2013-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.4044993701405093,0.8,6.0,0.5474766813057488,4.322149629460393,a0.3_w120,1.2044993701405093,4.981584947259783
2023-01,2023-02-09 23:59:00,a0.3_wexpanding,0.3,expanding,1.0167255608437884,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.21672556084378836,0.8,6.0,0.5474766813057488,4.322149629460393,a0.3_wexpanding,1.0167255608437884,4.878783165309876
2023-01,2023-02-09 23:59:00,a3_w60,3.0,60,1.0690425992212642,60,2018-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.26904259922126417,0.8,6.0,0.5474766813057488,4.322149629460393,a3_w60,1.0690425992212642,4.9074255238565225
2023-01,2023-02-09 23:59:00,a3_w120,3.0,120,1.1940580856456209,120,2013-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.39405808564562084,0.8,6.0,0.5474766813057488,4.322149629460393,a3_w120,1.1940580856456209,4.9758685874759525
2023-01,2023-02-09 23:59:00,a3_wexpanding,3.0,expanding,1.0064333707675237,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.20643337076752366,0.8,6.0,0.5474766813057488,4.322149629460393,a3_wexpanding,1.0064333707675237,4.873148431243555
2023-01,2023-02-09 23:59:00,a30_w60,30.0,60,1.003463401916713,60,2018-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.20346340191671297,0.8,6.0,0.5474766813057488,4.322149629460393,a30_w60,1.003463401916713,4.871522442553531
2023-01,2023-02-09 23:59:00,a30_w120,30.0,120,1.0949998706382775,120,2013-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.2949998706382775,0.8,6.0,0.5474766813057488,4.322149629460393,a30_w120,1.0949998706382775,4.921636524667661
2023-01,2023-02-09 23:59:00,a30_wexpanding,30.0,expanding,0.9453003211513643,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,-0.14530032115136426,0.8,6.0,0.5474766813057488,4.322149629460393,a30_wexpanding,0.9453003211513643,4.8396795121216005
2023-01,2023-02-09 23:59:00,a300_w60,300.0,60,0.686784444085188,60,2018-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,0.11321555591481203,0.8,6.0,0.5474766813057488,4.322149629460393,a300_w60,0.686784444085188,4.698148097680565
2023-01,2023-02-09 23:59:00,a300_w120,300.0,120,0.7075836394230178,120,2013-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,0.09241636057698221,0.8,6.0,0.5474766813057488,4.322149629460393,a300_w120,0.7075836394230178,4.70953517211795
2023-01,2023-02-09 23:59:00,a300_wexpanding,300.0,expanding,0.6376525621043646,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated,0.8,2023-02-10 09:00:00,0.16234743789563544,0.8,6.0,0.5474766813057488,4.322149629460393,a300_wexpanding,0.6376525621043646,4.671249537987398
2023-02,2023-03-09 23:59:00,a0.3_w60,0.3,60,0.6894654355952761,60,2018-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,0.01053456440472389,0.7,0.6,0.5518978401481048,0.14651316336962839,a0.3_w60,0.6894654355952761,0.5270276481314335
2023-02,2023-03-09 23:59:00,a0.3_w120,0.3,120,0.7553415278045597,120,2013-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.0553415278045597,0.7,0.6,0.5518978401481048,0.14651316336962839,a0.3_w120,0.7553415278045597,0.5633845211391345
2023-02,2023-03-09 23:59:00,a0.3_wexpanding,0.3,expanding,0.684064698409477,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,0.01593530159052292,0.7,0.6,0.5518978401481048,0.14651316336962839,a0.3_wexpanding,0.684064698409477,0.5240469929433835
2023-02,2023-03-09 23:59:00,a3_w60,3.0,60,0.8124325409670776,60,2018-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.11243254096707767,0.7,0.6,0.5518978401481048,0.14651316336962839,a3_w60,0.8124325409670776,0.5948929279953952
2023-02,2023-03-09 23:59:00,a3_w120,3.0,120,0.7960145059106574,120,2013-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.09601450591065741,0.7,0.6,0.5518978401481048,0.14651316336962839,a3_w120,0.7960145059106574,0.5858318499082811
2023-02,2023-03-09 23:59:00,a3_wexpanding,3.0,expanding,0.6972341886254496,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,0.002765811374550342,0.7,0.6,0.5518978401481048,0.14651316336962839,a3_wexpanding,0.6972341886254496,0.5313152061494304
2023-02,2023-03-09 23:59:00,a30_w60,30.0,60,0.9360386740714104,60,2018-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.23603867407141044,0.7,0.6,0.5518978401481048,0.14651316336962839,a30_w60,0.9360386740714104,0.6631108858847357
2023-02,2023-03-09 23:59:00,a30_w120,30.0,120,0.9174622045554073,120,2013-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.21746220455540732,0.7,0.6,0.5518978401481048,0.14651316336962839,a30_w120,0.9174622045554073,0.6528585724812764
2023-02,2023-03-09 23:59:00,a30_wexpanding,30.0,expanding,0.7677809219634011,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.06778092196340113,0.7,0.6,0.5518978401481048,0.14651316336962839,a30_wexpanding,0.7677809219634011,0.5702497959081501
2023-02,2023-03-09 23:59:00,a300_w60,300.0,60,0.7248888624003683,60,2018-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.02488886240036836,0.7,0.6,0.5518978401481048,0.14651316336962839,a300_w60,0.7248888624003683,0.5465777608758084
2023-02,2023-03-09 23:59:00,a300_w120,300.0,120,0.7465158532163434,120,2013-02,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,-0.04651585321634344,0.7,0.6,0.5518978401481048,0.14651316336962839,a300_w120,0.7465158532163434,0.558513650396048
2023-02,2023-03-09 23:59:00,a300_wexpanding,300.0,expanding,0.6890017990575568,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated,0.7,2023-03-10 09:00:00,0.010998200942443193,0.7,0.6,0.5518978401481048,0.14651316336962839,a300_wexpanding,0.6890017990575568,0.5267717681276525
2023-03,2023-04-12 23:59:00,a0.3_w60,0.3,60,0.3065757546788578,60,2018-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.10657575467885777,0.2,0.1,0.5518982249256993,0.10140321065364885,a0.3_w60,0.3065757546788578,0.27060182546616707
2023-03,2023-04-12 23:59:00,a0.3_w120,0.3,120,0.3927453630376483,120,2013-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.19274536303764828,0.2,0.1,0.5518982249256993,0.10140321065364885,a0.3_w120,0.3927453630376483,0.3181586793619263
2023-03,2023-04-12 23:59:00,a0.3_wexpanding,0.3,expanding,0.33955600036610084,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.13955600036610083,0.2,0.1,0.5518982249256993,0.10140321065364885,a0.3_wexpanding,0.33955600036610084,0.28880356451857003
2023-03,2023-04-12 23:59:00,a3_w60,3.0,60,0.4057695961627417,60,2018-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.2057695961627417,0.2,0.1,0.5518982249256993,0.10140321065364885,a3_w60,0.4057695961627417,0.3253467305046839
2023-03,2023-04-12 23:59:00,a3_w120,3.0,120,0.4136346764939229,120,2013-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.21363467649392287,0.2,0.1,0.5518982249256993,0.10140321065364885,a3_w120,0.4136346764939229,0.3296874543783608
2023-03,2023-04-12 23:59:00,a3_wexpanding,3.0,expanding,0.3464962149257593,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.14649621492575932,0.2,0.1,0.5518982249256993,0.10140321065364885,a3_wexpanding,0.3464962149257593,0.292633856614649
2023-03,2023-04-12 23:59:00,a30_w60,30.0,60,0.4957915652204045,60,2018-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.2957915652204045,0.2,0.1,0.5518982249256993,0.10140321065364885,a30_w60,0.4957915652204045,0.3750296954319242
2023-03,2023-04-12 23:59:00,a30_w120,30.0,120,0.4597861450600903,120,2013-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.2597861450600903,0.2,0.1,0.5518982249256993,0.10140321065364885,a30_w120,0.4597861450600903,0.3551583679577428
2023-03,2023-04-12 23:59:00,a30_wexpanding,30.0,expanding,0.37394484353342194,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.17394484353342193,0.2,0.1,0.5518982249256993,0.10140321065364885,a30_wexpanding,0.37394484353342194,0.3077827060198628
2023-03,2023-04-12 23:59:00,a300_w60,300.0,60,0.5033947536314309,60,2018-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.3033947536314309,0.2,0.1,0.5518982249256993,0.10140321065364885,a300_w60,0.5033947536314309,0.37922588161974535
2023-03,2023-04-12 23:59:00,a300_w120,300.0,120,0.41969216148347704,120,2013-03,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.21969216148347703,0.2,0.1,0.5518982249256993,0.10140321065364885,a300_w120,0.41969216148347704,0.33303056959160976
2023-03,2023-04-12 23:59:00,a300_wexpanding,300.0,expanding,0.3470437513485647,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated,0.2,2023-04-13 09:00:00,-0.14704375134856468,0.2,0.1,0.5518982249256993,0.10140321065364885,a300_wexpanding,0.3470437513485647,0.29293604099447745
2023-04,2023-05-10 23:59:00,a0.3_w60,0.3,60,0.7658207103835136,60,2018-04,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.5658207103835136,0.2,-0.2,0.5518957076161669,0.08611467038969928,a0.3_w60,0.7658207103835136,0.5087678332539242
2023-04,2023-05-10 23:59:00,a0.3_w120,0.3,120,0.9314934474010959,120,2013-04,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.7314934474010959,0.2,-0.2,0.5518957076161669,0.08611467038969928,a0.3_w120,0.9314934474010959,0.6002019056829497
2023-04,2023-05-10 23:59:00,a0.3_wexpanding,0.3,expanding,0.8521043318754031,195,2007-01,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.6521043318754032,0.2,-0.2,0.5518957076161669,0.08611467038969928,a0.3_wexpanding,0.8521043318754031,0.556387393592876
2023-04,2023-05-10 23:59:00,a3_w60,3.0,60,0.8768207684976956,60,2018-04,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.6768207684976957,0.2,-0.2,0.5518957076161669,0.08611467038969928,a3_w60,0.8768207684976956,0.5700282888722863
2023-04,2023-05-10 23:59:00,a3_w120,3.0,120,0.962486865134182,120,2013-04,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.7624868651341821,0.2,-0.2,0.5518957076161669,0.08611467038969928,a3_w120,0.962486865134182,0.6173070398941949
2023-04,2023-05-10 23:59:00,a3_wexpanding,3.0,expanding,0.8660660191853509,195,2007-01,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.6660660191853509,0.2,-0.2,0.5518957076161669,0.08611467038969928,a3_wexpanding,0.8660660191853509,0.5640927888903153
2023-04,2023-05-10 23:59:00,a30_w60,30.0,60,0.9412026025603526,60,2018-04,2023-03,2023-04-13 09:00:00,[],estimated,0.2,2023-05-11 09:00:00,-0.7412026025603526,0.2,-0.2,0.5518957076161669,0.08611467038969928,a30_w60,0.9412026025603526,0.6055603467399229
