scope,sample,h,case,model,n_intended_origins,n_available_targets,n_own_forecasts,n_common,yy_rmse,yy_mae,yy_bias,mm_rmse,mm_mae,mm_bias
including_references_common,2019_plus,1,exante,BVAR_U_FX,90,89,89,88,0.9460862382884062,0.6044827263596932,-0.2200952049896703,0.7635580701903901,0.4400573129348641,-0.1921498047155967
including_references_common,2019_plus,1,exante,RF_U_FX,90,89,89,88,0.9750617933665321,0.6067177855211168,-0.08685545921299984,0.77896095664533,0.4493186173152253,-0.06556999549142718
including_references_common,2019_plus,1,exante,NAIVE,90,89,89,88,1.0395964047400599,0.6886424051042277,-0.10129936528618945,0.8647913712882402,0.5400758863645176,-0.0671208194065541
including_references_common,2019_plus,1,exante,F1B_STORED_REF,90,89,88,88,0.9162556689442581,0.548874746827993,-0.13171457828782784,0.6981530664601163,0.38305061095104836,-0.10813552090518307
including_references_common,2019_plus,1,exante,SURVEY_TREND_STORED_REF,90,89,89,88,0.9372859264214493,0.5859807958491531,-0.24644141337145625,0.7469384246401743,0.4199336894492207,-0.2109988974997411
including_references_common,2019_plus,1,conditional,TARGET_ML,90,89,89,88,0.840510055022457,0.4780446864468734,-0.10341308072848444,0.7667365509641342,0.4440663769238979,-0.0977560477387263
including_references_common,2019_plus,1,conditional,TARGET_FX_ML,90,89,89,88,0.8412071570641901,0.4780344314120608,-0.09635505232627249,0.7677205634059394,0.4440804557444236,-0.09077624649032755
including_references_common,2019_plus,1,conditional,TARGET_U_FX_ML,90,89,89,88,0.8411370569428197,0.4781732090122616,-0.0967360463252407,0.7676837043963053,0.44422786802652736,-0.0910470506784195
including_references_common,2019_plus,1,conditional,BVAR_U_FX,90,89,89,88,0.8361961616697331,0.47216811609309883,-0.20103173070657548,0.7635580701903901,0.4400573129348641,-0.1921498047155967
including_references_common,2019_plus,1,conditional,RF_U_FX,90,89,89,88,0.855056810882451,0.4843733312642644,-0.06789184589559358,0.77896095664533,0.4493186173152253,-0.06556999549142718
including_references_common,2019_plus,1,conditional,NAIVE,90,89,89,88,0.9368098432246981,0.5774116462347493,-0.08227808389369687,0.8647913712882402,0.5400758863645176,-0.0671208194065541
including_references_common,2019_plus,1,conditional,F1B_STORED_REF,90,89,88,88,0.7719127355685577,0.4117215781984172,-0.11286314731321873,0.6981530664601163,0.38305061095104836,-0.10813552090518307
including_references_common,2019_plus,1,conditional,SURVEY_TREND_STORED_REF,90,89,89,88,0.8184068750216974,0.45182877507069125,-0.22743908873376037,0.7469384246401743,0.4199336894492207,-0.2109988974997411
including_references_common,2019_plus,3,exante,TARGET_ML,90,87,87,84,1.9566239020437879,1.324905315683894,-0.37177091654914335,0.8019803187060044,0.49176957144734745,-0.11421223057596883
including_references_common,2019_plus,3,exante,TARGET_FX_ML,90,87,87,84,1.9598423521991863,1.3289193688862377,-0.35217266878346626,0.8058758235817447,0.4916025691157084,-0.10771781992385579
including_references_common,2019_plus,3,exante,TARGET_U_FX_ML,90,87,87,84,1.9604245994533689,1.3309776039702437,-0.3516572639987785,0.8061486734089068,0.492053111565788,-0.10686458412868498
including_references_common,2019_plus,3,exante,BVAR_U_FX,90,87,87,84,1.8911795205964446,1.2532182899451885,-0.7401040921302272,0.7854451163499354,0.47136690027166345,-0.24094760098355625
including_references_common,2019_plus,3,exante,RF_U_FX,90,87,87,84,1.771879804155946,1.19870834804215,-0.2434698658714632,0.7606329454021712,0.447170275177984,-0.06297813762349469
including_references_common,2019_plus,3,exante,NAIVE,90,87,87,84,2.1230291521058993,1.5181076146641377,-0.28186567489571485,0.8833256059430817,0.5559993234951291,-0.06396183356095173
including_references_common,2019_plus,3,exante,F1B_STORED_REF,90,87,84,84,1.5955922076554732,1.0792757314649315,-0.36532657195616197,0.8085395069730646,0.44054363881545494,-0.11877547101751681
including_references_common,2019_plus,3,exante,SURVEY_TREND_STORED_REF,90,87,87,84,1.8618985258339429,1.1557795352134417,-0.7448470514117608,0.7904933703145994,0.45606302555503514,-0.22434508053116894
including_references_common,2019_plus,3,conditional,TARGET_ML,90,87,87,84,1.9067374977888083,1.2761450870995235,-0.3437115185321569,0.8019803187060044,0.49176957144734745,-0.11421223057596883
including_references_common,2019_plus,3,conditional,TARGET_FX_ML,90,87,87,84,1.9127967118248952,1.2783355568055943,-0.32406482619134047,0.8058758235817447,0.4916025691157084,-0.10771781992385579
including_references_common,2019_plus,3,conditional,TARGET_U_FX_ML,90,87,87,84,1.9129195303310869,1.2787280022171708,-0.3235580439052074,0.8061486734089068,0.492053111565788,-0.10686458412868498
including_references_common,2019_plus,3,conditional,BVAR_U_FX,90,87,87,84,1.869162743327781,1.18833875788871,-0.7115569465530086,0.7854451163499354,0.47136690027166345,-0.24094760098355625
including_references_common,2019_plus,3,conditional,RF_U_FX,90,87,87,84,1.7405863365698835,1.1758849538278784,-0.2150332118795171,0.7606329454021712,0.447170275177984,-0.06297813762349469
including_references_common,2019_plus,3,conditional,NAIVE,90,87,87,84,2.094511610304444,1.475024698807643,-0.2534787494436708,0.8833256059430817,0.5559993234951291,-0.06396183356095173
including_references_common,2019_plus,3,conditional,F1B_STORED_REF,90,87,84,84,1.5564864775582954,1.0432364364312683,-0.3369584376813825,0.8085395069730646,0.44054363881545494,-0.11877547101751681
including_references_common,2019_plus,3,conditional,SURVEY_TREND_STORED_REF,90,87,87,84,1.8305151836074205,1.1064381784943584,-0.7164469208180195,0.7904933703145994,0.45606302555503514,-0.22434508053116894
including_references_common,2019_plus,6,exante,TARGET_ML,90,84,84,78,3.439449422581236,2.256796068860967,-0.7746809459096071,0.847622184349733,0.5334273098623842,-0.12337993899153642
including_references_common,2019_plus,6,exante,TARGET_FX_ML,90,84,84,78,3.480834682562237,2.264449206654571,-0.7447218246428977,0.8559896649818524,0.5399674389744924,-0.11858051916881149
including_references_common,2019_plus,6,exante,TARGET_U_FX_ML,90,84,84,78,3.4830467467220836,2.2676649230197907,-0.7425853164368212,0.8563405238438808,0.5407071577684818,-0.11760005026096522
including_references_common,2019_plus,6,exante,BVAR_U_FX,90,84,84,78,3.217284326755124,2.1538472458741236,-1.4710736707360343,0.8327277954356898,0.5101774451866942,-0.21736141192378128
including_references_common,2019_plus,6,exante,RF_U_FX,90,84,84,78,2.8693191975254653,1.913540690078189,-0.5187395199265115,0.803329839586568,0.48524378184706196,-0.07556500079756766
including_references_common,2019_plus,6,exante,NAIVE,90,84,84,78,3.6964063146287796,2.8264654707431105,-0.5605769321819681,0.9094385330386442,0.5734037696604325,-0.05159253379067874
including_references_common,2019_plus,6,exante,F1B_STORED_REF,90,84,78,78,2.6626168186935075,1.6830109590699511,-0.8605457803667181,0.8461200544528679,0.5127611684816278,-0.1541926517579151
including_references_common,2019_plus,6,exante,SURVEY_TREND_STORED_REF,90,84,84,78,3.3066601701682665,1.9865069644101097,-1.5297006725805493,0.8328733504571962,0.48888550168349937,-0.22803596462354092
including_references_common,2019_plus,6,conditional,TARGET_ML,90,84,84,78,3.3604467891937144,2.1885464592486485,-0.7476831980425995,0.847622184349733,0.5334273098623842,-0.12337993899153642
including_references_common,2019_plus,6,conditional,TARGET_FX_ML,90,84,84,78,3.4060617238413315,2.214379726837059,-0.7176212868464655,0.8559896649818524,0.5399674389744924,-0.11858051916881149
including_references_common,2019_plus,6,conditional,TARGET_U_FX_ML,90,84,84,78,3.4079414534127697,2.2190510332082383,-0.7154974874602859,0.8563405238438808,0.5407071577684818,-0.11760005026096522
including_references_common,2019_plus,6,conditional,BVAR_U_FX,90,84,84,78,3.170558599662079,2.100293716821001,-1.443028057620154,0.8327277954356898,0.5101774451866942,-0.21736141192378128
including_references_common,2019_plus,6,conditional,RF_U_FX,90,84,84,78,2.8074477480751536,1.864404089534454,-0.49088297372750245,0.803329839586568,0.48524378184706196,-0.07556500079756766
including_references_common,2019_plus,6,conditional,NAIVE,90,84,84,78,3.65237982726404,2.7985469028141674,-0.5325990451179238,0.9094385330386442,0.5734037696604325,-0.05159253379067874
including_references_common,2019_plus,6,conditional,F1B_STORED_REF,90,84,78,78,2.5721594600213993,1.6157502008190219,-0.8332803042876396,0.8461200544528679,0.5127611684816278,-0.1541926517579151
including_references_common,2019_plus,6,conditional,SURVEY_TREND_STORED_REF,90,84,84,78,3.2537184893830715,1.94417456634683,-1.5018573546656433,0.8328733504571962,0.48888550168349937,-0.22803596462354092
including_references_common,2019_plus,12,exante,TARGET_ML,90,78,78,66,7.0177942653791385,5.045488803953712,-1.8838634853617249,0.9614863853322848,0.6043568597805795,-0.17113724210686349
including_references_common,2019_plus,12,exante,TARGET_FX_ML,90,78,78,66,7.075273012325992,5.030569064257475,-1.8800738483888983,0.9652902666480356,0.6012431585211471,-0.17062560364363444
including_references_common,2019_plus,12,exante,TARGET_U_FX_ML,90,78,78,66,7.078330672568198,5.0374352131712685,-1.867549393836989,0.9656989657517389,0.6012109594167442,-0.1693192253779603
including_references_common,2019_plus,12,exante,BVAR_U_FX,90,78,78,66,6.611533194417767,4.41143340050802,-3.2806606203441593,0.9782498193484794,0.627103346393257,-0.2964923683254857
including_references_common,2019_plus,12,exante,RF_U_FX,90,78,78,66,5.968401048068889,4.3310549694492835,-1.2935895694214057,0.9583566399249667,0.5899298749904104,-0.1391428673606572
including_references_common,2019_plus,12,exante,NAIVE,90,78,78,66,6.990062293675042,5.73048153487597,-1.380349710716675,1.0264652329632402,0.6226794009290226,-0.1286238620940852
including_references_common,2019_plus,12,exante,F1B_STORED_REF,90,78,66,66,5.7880222439845745,3.948382748946363,-2.3615329336577395,0.9641848293436214,0.54509392791041,-0.2282445003652554
including_references_common,2019_plus,12,exante,SURVEY_TREND_STORED_REF,90,78,78,66,6.664483091120692,4.19141229682042,-3.4220901999658833,0.9394790432564465,0.5665457207318049,-0.2741674724997156
including_references_common,2019_plus,12,conditional,TARGET_ML,90,78,78,66,7.0177942653791385,5.045488803953712,-1.8838634853617249,0.9614863853322848,0.6043568597805795,-0.17113724210686349
including_references_common,2019_plus,12,conditional,TARGET_FX_ML,90,78,78,66,7.075273012325992,5.030569064257475,-1.8800738483888983,0.9652902666480356,0.6012431585211471,-0.17062560364363444
including_references_common,2019_plus,12,conditional,TARGET_U_FX_ML,90,78,78,66,7.078330672568198,5.0374352131712685,-1.867549393836989,0.9656989657517389,0.6012109594167442,-0.1693192253779603
including_references_common,2019_plus,12,conditional,BVAR_U_FX,90,78,78,66,6.611533194417767,4.41143340050802,-3.2806606203441593,0.9782498193484794,0.627103346393257,-0.2964923683254857
including_references_common,2019_plus,12,conditional,RF_U_FX,90,78,78,66,5.968401048068889,4.3310549694492835,-1.2935895694214057,0.9583566399249667,0.5899298749904104,-0.1391428673606572
including_references_common,2019_plus,12,conditional,NAIVE,90,78,78,66,6.990062293675042,5.73048153487597,-1.380349710716675,1.0264652329632402,0.6226794009290226,-0.1286238620940852
including_references_common,2019_plus,12,conditional,F1B_STORED_REF,90,78,66,66,5.7880222439845745,3.948382748946363,-2.3615329336577395,0.9641848293436214,0.54509392791041,-0.2282445003652554
including_references_common,2019_plus,12,conditional,SURVEY_TREND_STORED_REF,90,78,78,66,6.664483091120692,4.19141229682042,-3.4220901999658833,0.9394790432564465,0.5665457207318049,-0.2741674724997156
independent_common,crisis_2020_2023_targets,1,exante,TARGET_ML,48,48,48,48,1.2691755865355325,0.881321870965392,-0.24615598488022927,1.0011838524736896,0.6119333384681008,-0.19835804459898979
independent_common,crisis_2020_2023_targets,1,exante,TARGET_FX_ML,48,48,48,48,1.2685791563899302,0.8819503469910147,-0.24511725390878172,1.0029995759549868,0.6140577282200751,-0.19721789000558712
independent_common,crisis_2020_2023_targets,1,exante,TARGET_U_FX_ML,48,48,48,48,1.2689566817039855,0.8820448843105612,-0.2475618843337841,1.0030282115277713,0.6143247905632491,-0.19943107836365473
independent_common,crisis_2020_2023_targets,1,exante,BVAR_U_FX,48,48,48,48,1.2241798082530464,0.8436591351147538,-0.3037198655910663,0.9870606794425235,0.5715884301831375,-0.2521393137573349
independent_common,crisis_2020_2023_targets,1,exante,RF_U_FX,48,48,48,48,1.2864150527085856,0.9038138572896027,-0.17629718630068714,1.026576202575761,0.638946761354243,-0.13443531480092122
independent_common,crisis_2020_2023_targets,1,exante,NAIVE,48,48,48,48,1.2726297506792141,0.8756083357027644,-0.42548880837493336,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,1,conditional,TARGET_ML,48,48,48,48,1.1029703264839574,0.6698672220486926,-0.20937875604110776,1.0011838524736896,0.6119333384681008,-0.19835804459898979
independent_common,crisis_2020_2023_targets,1,conditional,TARGET_FX_ML,48,48,48,48,1.1043652296647861,0.6720124110386866,-0.20832058968509262,1.0029995759549868,0.6140577282200751,-0.19721789000558712
independent_common,crisis_2020_2023_targets,1,conditional,TARGET_U_FX_ML,48,48,48,48,1.1043374568100925,0.6722534814319353,-0.21076994068012703,1.0030282115277713,0.6143247905632491,-0.19943107836365473
independent_common,crisis_2020_2023_targets,1,conditional,BVAR_U_FX,48,48,48,48,1.0879323178166267,0.6255811450752421,-0.266592071346538,0.9870606794425235,0.5715884301831375,-0.2521393137573349
independent_common,crisis_2020_2023_targets,1,conditional,RF_U_FX,48,48,48,48,1.1310338613335384,0.6991756493663623,-0.13943653208054482,1.026576202575761,0.638946761354243,-0.13443531480092122
independent_common,crisis_2020_2023_targets,1,conditional,NAIVE,48,48,48,48,1.1436086054953565,0.7084123195246664,-0.3883609731991254,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,3,exante,TARGET_ML,48,48,48,48,2.526366705327052,1.9239655848247006,-0.8022320300339851,1.028551691914568,0.6668386556680014,-0.24164624723058736
independent_common,crisis_2020_2023_targets,3,exante,TARGET_FX_ML,48,48,48,48,2.5326057782769396,1.9316420096928397,-0.8007135281509589,1.034316331242549,0.6708254595479642,-0.24181617683182885
independent_common,crisis_2020_2023_targets,3,exante,TARGET_U_FX_ML,48,48,48,48,2.5333544440626383,1.9322109074622513,-0.8049671822964276,1.0345361267654951,0.670872216056515,-0.24214234884158703
independent_common,crisis_2020_2023_targets,3,exante,BVAR_U_FX,48,48,48,48,2.4212511528880754,1.791488236036128,-1.00835593780944,1.0000660007991635,0.6084479591433133,-0.31476675379834246
independent_common,crisis_2020_2023_targets,3,exante,RF_U_FX,48,48,48,48,2.277454326500217,1.7515081227892846,-0.6008861424153549,0.9746441847553106,0.6084827093355701,-0.16701812705261063
independent_common,crisis_2020_2023_targets,3,exante,NAIVE,48,48,48,48,2.5190797254249837,1.8028890898850591,-1.2508729861853807,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,3,conditional,TARGET_ML,48,48,48,48,2.4703831322370666,1.8751956670994954,-0.7526708044152087,1.028551691914568,0.6668386556680014,-0.24164624723058736
independent_common,crisis_2020_2023_targets,3,conditional,TARGET_FX_ML,48,48,48,48,2.4795843527094354,1.8799622809686127,-0.7510894944685371,1.034316331242549,0.6708254595479642,-0.24181617683182885
independent_common,crisis_2020_2023_targets,3,conditional,TARGET_U_FX_ML,48,48,48,48,2.479904711425113,1.879916386847145,-0.7553534980879716,1.0345361267654951,0.670872216056515,-0.24214234884158703
independent_common,crisis_2020_2023_targets,3,conditional,BVAR_U_FX,48,48,48,48,2.4050743342747234,1.6901875757937666,-0.9578919277472675,1.0000660007991635,0.6084479591433133,-0.31476675379834246
independent_common,crisis_2020_2023_targets,3,conditional,RF_U_FX,48,48,48,48,2.2465258207893606,1.7354746342273557,-0.5506909187067076,0.9746441847553106,0.6084827093355701,-0.16701812705261063
independent_common,crisis_2020_2023_targets,3,conditional,NAIVE,48,48,48,48,2.497041050256761,1.7686873784595767,-1.2005388037708569,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,6,exante,TARGET_ML,48,48,48,48,4.253521237198512,3.0109411047907795,-1.8722964850492365,1.0501165690618475,0.6990633433322421,-0.2854681393835901
independent_common,crisis_2020_2023_targets,6,exante,TARGET_FX_ML,48,48,48,48,4.308087787053133,3.0354961063444557,-1.8756682232031021,1.060721060030454,0.7073366826805302,-0.2873021020185398
independent_common,crisis_2020_2023_targets,6,exante,TARGET_U_FX_ML,48,48,48,48,4.309255353165398,3.0346816597368833,-1.8797267548540475,1.0609669773923263,0.7076079331601175,-0.2869100317249034
independent_common,crisis_2020_2023_targets,6,exante,BVAR_U_FX,48,48,48,48,4.02372087499607,2.9851520427596636,-2.0464067731974787,1.0310752636230354,0.6610284385985968,-0.28768521987087764
independent_common,crisis_2020_2023_targets,6,exante,RF_U_FX,48,48,48,48,3.494576633770245,2.4978452338981305,-1.417673164893842,0.9999082537167672,0.6402649190226328,-0.21407490701145457
independent_common,crisis_2020_2023_targets,6,exante,NAIVE,48,48,48,48,4.225081647759355,3.0377641580704364,-2.5207211350806906,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,6,conditional,TARGET_ML,48,48,48,48,4.166051294312196,2.9390370142584517,-1.8145261710218203,1.0501165690618475,0.6990633433322421,-0.2854681393835901
independent_common,crisis_2020_2023_targets,6,conditional,TARGET_FX_ML,48,48,48,48,4.224655202626506,2.970711216701338,-1.8177870744274731,1.060721060030454,0.7073366826805302,-0.2873021020185398
independent_common,crisis_2020_2023_targets,6,conditional,TARGET_U_FX_ML,48,48,48,48,4.2255244451846945,2.9702789026692087,-1.821859234331147,1.0609669773923263,0.7076079331601175,-0.2869100317249034
independent_common,crisis_2020_2023_targets,6,conditional,BVAR_U_FX,48,48,48,48,3.974397747788705,2.931610010032055,-1.9871380176425735,1.0310752636230354,0.6610284385985968,-0.28768521987087764
independent_common,crisis_2020_2023_targets,6,conditional,RF_U_FX,48,48,48,48,3.432445403578168,2.459491889181878,-1.3584910034064714,0.9999082537167672,0.6402649190226328,-0.21407490701145457
independent_common,crisis_2020_2023_targets,6,conditional,NAIVE,48,48,48,48,4.176972274944326,3.0090423371257526,-2.461437169277756,1.0385264166272126,0.6464952593521746,-0.3566144459412575
independent_common,crisis_2020_2023_targets,12,exante,TARGET_ML,47,47,47,47,7.647325440570846,5.3233698858199805,-4.912589817826524,1.1018247344229304,0.6944170322415266,-0.3813205463852894
independent_common,crisis_2020_2023_targets,12,exante,TARGET_FX_ML,47,47,47,47,7.737954838417121,5.292247216672205,-4.9334824220436975,1.107608497979207,0.6949006826910634,-0.3853517888912262
independent_common,crisis_2020_2023_targets,12,exante,TARGET_U_FX_ML,47,47,47,47,7.739222149242651,5.286013416464722,-4.932270777917803,1.1077581137993178,0.6945475968648338,-0.38521600655661187
