p,release_dt,actual,survey_median,s,STRUCT,STRUCT_QRF,STRUCT_R,STRUCT_QRF_R,STRUCT_PE_WARM,STRUCT_PEH_WARM,STRUCT_PE,g_STRUCT,alert_STRUCT,g_STRUCT_QRF,alert_STRUCT_QRF,g_STRUCT_R,alert_STRUCT_R,g_STRUCT_QRF_R,alert_STRUCT_QRF_R,g_STRUCT_PE_WARM,alert_STRUCT_PE_WARM,g_STRUCT_PEH_WARM,alert_STRUCT_PEH_WARM,g_STRUCT_PE,alert_STRUCT_PE
2020-09,2020-10-12 00:00:00,-0.6,-0.3,-0.3,-0.3910543878882413,-0.3942398080551027,-0.3910543878882413,-0.3942398080551027,-0.3554678131163561,-0.3732611005022987,-0.3910543878882413,0.09105438788824133,False,0.09423980805510274,False,0.09105438788824133,False,0.09423980805510274,False,0.055467813116356124,False,0.07326110050229873,False,0.09105438788824133,False
2020-10,2020-11-10 00:00:00,0.2,0.2,0.0,0.198782459017272,0.2506800235227852,0.198782459017272,0.2506800235227852,0.3961163153278031,0.2974493871725376,0.198782459017272,-0.0012175409827279993,False,-0.05068002352278517,False,-0.0012175409827279993,False,-0.05068002352278517,False,-0.1961163153278031,False,-0.0974493871725376,False,-0.0012175409827279993,False
2020-11,2020-12-10 00:00:00,0.0,0.1,-0.1,0.1157099365261965,0.1736404995416124,0.1157099365261965,0.1736404995416124,0.2351979125110285,0.1754539245186125,0.1157099365261965,-0.015709936526196497,False,-0.07364049954161239,False,-0.015709936526196497,False,-0.07364049954161239,False,-0.1351979125110285,False,-0.07545392451861249,False,-0.015709936526196497,False
2020-12,2021-01-13 00:00:00,-0.2,0.1,-0.30000000000000004,0.1568561797884566,0.2017523177682622,0.1568561797884566,0.2017523177682622,0.193628526859597,0.1752423533240268,0.1568561797884566,-0.056856179788456584,False,-0.10175231776826216,False,-0.056856179788456584,False,-0.10175231776826216,False,-0.093628526859597,False,-0.07524235332402673,False,-0.056856179788456584,False
2021-01,2021-02-12 00:00:00,1.3,0.9,0.4,0.8093025919670612,0.8741190386961204,0.8093025919670612,0.8741190386961204,0.9741181572351666,0.8917103746011139,0.8093025919670612,-0.0906974080329388,False,-0.025880961303879624,False,-0.0906974080329388,False,-0.025880961303879624,False,0.07411815723516657,False,-0.008289625398886113,False,-0.0906974080329388,False
2021-02,2021-03-10 00:00:00,0.2,0.3,-0.09999999999999998,0.417708470619556,0.5089638149412365,0.417708470619556,0.5089638149412365,0.6374084213672373,0.5275584459933967,0.417708470619556,-0.11770847061955603,False,-0.20896381494123656,True,-0.11770847061955603,False,-0.20896381494123656,True,-0.3374084213672373,True,-0.22755844599339675,True,-0.11770847061955603,False
2021-03,2021-04-13 00:00:00,0.2,0.3,-0.09999999999999998,0.1320995147544111,0.1551145328278146,0.1320995147544111,0.1551145328278146,0.1021529669419629,0.117126240848187,0.1320995147544111,0.03209951475441106,False,0.05511453282781456,False,0.03209951475441106,False,0.05511453282781456,False,0.002152966941962861,False,0.017126240848186966,False,0.03209951475441106,False
2021-04,2021-05-11 00:00:00,0.5,0.2,0.3,0.2652026167286416,0.2636404333217154,0.2652026167286416,0.2636404333217154,0.30990258217137,0.2875525994500058,0.2652026167286416,0.06520261672864158,False,0.06364043332171537,False,0.06520261672864158,False,0.06364043332171537,False,0.10990258217137,False,0.08755259945000576,False,0.06520261672864158,False
2021-05,2021-06-10 00:00:00,0.2,0.4,-0.2,0.5711502049454499,0.6204117357214181,0.5711502049454499,0.6204117357214181,0.60794981571968,0.5895500103325649,0.5711502049454499,-0.17115020494544986,False,-0.22041173572141803,True,-0.17115020494544986,False,-0.22041173572141803,True,-0.20794981571967996,True,-0.1895500103325649,False,-0.17115020494544986,False
2021-06,2021-07-13 00:00:00,0.5,0.4,0.09999999999999998,0.3291863615905102,0.3227164057387761,0.3291863615905102,0.3227164057387761,0.3243206611136124,0.3267535113520614,0.3291863615905102,-0.07081363840948984,False,-0.07728359426122394,False,-0.07081363840948984,False,-0.07728359426122394,False,-0.07567933888638761,False,-0.07324648864793865,False,-0.07081363840948984,False
2021-07,2021-08-10 00:00:00,1.0,0.5,0.5,0.5960670056631165,0.6766024225101236,0.5960670056631165,0.6766024225101236,0.7240138071083452,0.6600404063857308,0.5960670056631165,0.09606700566311654,False,0.1766024225101236,False,0.09606700566311654,False,0.1766024225101236,False,0.22401380710834518,True,0.1600404063857308,False,0.09606700566311654,False
2021-08,2021-09-10 00:00:00,0.7,0.2,0.49999999999999994,0.1648354153785583,0.1122417161819897,0.1648354153785583,0.1122417161819897,0.0839771530118959,0.1244062841952271,0.1648354153785583,-0.03516458462144173,False,-0.08775828381801026,False,-0.03516458462144173,False,-0.08775828381801026,False,-0.11602284698810411,False,-0.07559371580477287,False,-0.03516458462144173,False
2021-09,2021-10-11 00:00:00,0.2,-0.2,0.4,-0.1586696147058424,-0.0601194747812274,-0.1586696147058424,-0.0601194747812274,0.0230683582289894,-0.0678006282384265,-0.1586696147058424,0.04133038529415761,False,0.1398805252187726,False,0.04133038529415761,False,0.1398805252187726,False,0.2230683582289894,True,0.13219937176157348,False,0.04133038529415761,False
2021-10,2021-11-10 00:00:00,1.0,0.7,0.30000000000000004,0.6896108297108349,0.7414989519062823,0.6896108297108349,0.7414989519062823,0.9254696173058083,0.8075402235083217,0.6896108297108349,-0.010389170289165084,False,0.04149895190628239,False,-0.010389170289165084,False,0.04149895190628239,False,0.2254696173058084,True,0.10754022350832171,False,-0.010389170289165084,False
2021-11,2021-12-10 00:00:00,0.2,0.3,-0.09999999999999998,0.6914222213506914,0.7577167156215453,0.6914222213506914,0.7577167156215453,0.9765335362769686,0.83397787881383,0.6914222213506914,-0.39142222135069143,True,-0.45771671562154526,True,-0.39142222135069143,True,-0.45771671562154526,True,-0.6765335362769686,True,-0.53397787881383,True,-0.39142222135069143,True
2021-12,2022-01-12 00:00:00,0.4,0.3,0.10000000000000003,0.7925304539524585,0.9200029320658702,0.7925304539524585,0.9200029320658702,1.0900035645191437,0.9412670092358008,0.7925304539524585,-0.2925304539524584,True,-0.4200029320658702,True,-0.2925304539524584,True,-0.4200029320658702,True,-0.5900035645191437,True,-0.4412670092358007,True,-0.2925304539524584,True
2022-01,2022-02-14 00:00:00,4.4,3.8,0.6000000000000005,4.342612835007977,4.4233589612614,3.490298823754902,3.571044950008325,4.574737309447799,4.458675072227888,4.342612835007977,0.5426128350079775,True,0.5766410387386012,True,-0.30970117624509763,True,-0.22895504999167482,True,0.4252626905522021,True,0.5413249277721128,True,0.5426128350079775,True
2022-02,2022-03-10 00:00:00,1.3,0.6,0.7000000000000001,0.8287858197753951,0.9438501562296993,0.8287858197753951,0.9438501562296993,1.1110792508142362,0.9699325352948156,1.102759508697179,0.22878581977539514,True,0.3438501562296993,True,0.22878581977539514,True,0.3438501562296993,True,0.5110792508142362,True,0.3699325352948156,True,0.5027595086971791,True
2022-03,2022-04-11 00:00:00,1.7,1.4,0.30000000000000004,0.9652496667167612,1.0005474444632323,0.9652496667167612,1.0005474444632323,1.2000268123098197,1.0826382395132903,1.1614274551586814,-0.43475033328323875,True,-0.3994525555367676,True,-0.43475033328323875,True,-0.3994525555367676,True,-0.19997318769018024,False,-0.3173617604867096,True,-0.2385725448413185,True
2022-04,2022-05-10 00:00:00,1.8,0.9,0.9,0.8185044032448738,0.916402711845686,0.8185044032448738,0.916402711845686,1.1328662973960772,0.9756853503204757,1.045793221106646,-0.08149559675512619,False,0.01640271184568598,False,-0.08149559675512619,False,0.01640271184568598,False,0.23286629739607723,True,0.07568535032047563,False,0.14579322110664605,False
2022-05,2022-06-10 00:00:00,1.8,1.4,0.40000000000000013,1.9807278976167524,2.1191570881349104,1.9807278976167524,2.1191570881349104,2.26939940271336,2.125063650165056,2.1725477382964797,0.2192721023832478,True,0.08084291186508974,True,0.2192721023832478,True,0.08084291186508974,True,-0.06939940271335976,True,0.07493634983494424,True,0.027452261703520442,True
2022-06,2022-07-13 00:00:00,1.6,1.5,0.10000000000000009,1.4579796541069474,1.58839641271325,1.4579796541069474,1.58839641271325,1.7571281491404456,1.6075539016236964,1.620493882264097,-0.04202034589305259,False,0.08839641271324994,False,-0.04202034589305259,False,0.08839641271324994,False,-0.057128149140445394,True,0.0924460983763038,False,0.0795061177359031,False
2022-07,2022-08-10 00:00:00,1.3,1.6,-0.30000000000000004,1.4626819462948657,1.5716220368881724,1.4626819462948657,1.5716220368881724,1.57821398345653,1.5204479648756977,1.3254451389105133,0.1373180537051344,False,0.02837796311182772,False,0.1373180537051344,False,0.02837796311182772,False,0.02178601654347001,False,0.07955203512430242,False,0.2745548610894868,True
2022-08,2022-09-12 00:00:00,0.4,0.8,-0.4,0.6094667314300185,0.6154853243747915,0.6094667314300185,0.6154853243747915,0.4981980664084713,0.553832398919245,0.3883642119678251,0.19053326856998154,False,0.1845146756252085,False,0.19053326856998154,False,0.1845146756252085,False,0.30180193359152874,True,0.24616760108075508,True,0.3883642119678251,True
2022-09,2022-10-11 00:00:00,0.8,0.2,0.6000000000000001,0.1024668494197567,0.0560065581987542,0.1024668494197567,0.0560065581987542,-0.1890685993146886,-0.0433008749474659,-0.1890685993146887,-0.09753315058024326,False,-0.14399344180124574,False,-0.09753315058024326,False,-0.14399344180124574,False,-0.3890685993146885,True,-0.24330087494746588,True,-0.3890685993146886,True
2022-10,2022-11-10 00:00:00,-1.4,0.9,-2.3,1.14619790272966,1.1166158787915892,1.14619790272966,1.1166158787915892,0.937571264783527,1.041884583756593,0.942001869168216,-0.24619790272966036,True,-0.21661587879158928,True,-0.24619790272966036,True,-0.21661587879158928,True,-0.03757126478352735,False,-0.1418845837565934,False,-0.04200186916821602,False
2022-11,2022-12-12 00:00:00,1.2,0.7,0.5,0.6856572071642333,0.6734482448613731,0.6856572071642333,0.6734482448613731,0.490309309173066,0.5879832581686496,0.4780344161369309,-0.014342792835766671,False,-0.026551755138626842,False,-0.014342792835766671,False,-0.026551755138626842,False,-0.20969069082693403,True,-0.11201674183135035,False,-0.22196558386306908,True
2022-12,2023-01-11 00:00:00,0.0,0.4,-0.4,-0.0862449163700214,-0.1835460190885275,-0.0862449163700214,-0.1835460190885275,-0.2935715106178569,-0.1899082134939391,-0.3080102446554056,0.3137550836299786,True,0.21645398091147253,True,0.3137550836299786,True,0.21645398091147253,True,0.10642848938214311,True,0.21009178650606092,True,0.09198975534459441,True
2023-01,2023-02-10 00:00:00,6.0,5.8,0.20000000000000018,4.832310087406664,4.81991754535861,3.7378694821137066,3.725476940065653,4.693716885613073,4.763013486509868,4.704374516428942,-0.967689912593336,True,-0.9800824546413898,True,-2.062130517886293,True,-2.074523059934347,True,-1.106283114386927,True,-1.036986513490132,True,-1.095625483571058,True
2023-02,2023-03-10 00:00:00,0.6,0.5,0.09999999999999998,0.5482118072896773,0.4818138395715504,0.5482118072896773,0.4818138395715504,0.393633537374032,0.4709226723318546,0.4187952493084588,0.04821180728967733,False,-0.018186160428449616,False,0.04821180728967733,False,-0.018186160428449616,False,-0.106366462625968,False,-0.029077327668145414,False,-0.0812047506915412,False
2023-03,2023-04-13 00:00:00,0.1,0.1,0.0,0.274913596841552,0.2355844360717183,0.274913596841552,0.2355844360717183,0.1746755882998976,0.2247945925707248,0.1597055263761073,-0.17491359684155197,False,-0.1355844360717183,False,-0.17491359684155197,False,-0.1355844360717183,False,-0.0746755882998976,False,-0.12479459257072478,False,-0.05970552637610729,False
2023-04,2023-05-11 00:00:00,-0.2,0.4,-0.6000000000000001,0.5576374746672063,0.5188919925005706,0.5576374746672063,0.5188919925005706,0.4825202407275136,0.52007885769736,0.4692374107526852,-0.15763747466720623,False,-0.11889199250057048,False,-0.15763747466720623,False,-0.11889199250057048,False,-0.08252024072751352,False,-0.12007885769735993,False,-0.06923741075268519,False
2023-05,2023-06-12 00:00:00,0.3,0.1,0.19999999999999998,0.2353856409826248,0.2157456238992357,0.2353856409826248,0.2157456238992357,0.0443885139584273,0.1398870774705261,0.051517599372519,0.1353856409826248,False,0.1157456238992357,False,0.1353856409826248,False,0.1157456238992357,False,-0.055611486041572705,False,0.03988707747052608,False,-0.04848240062748102,False
2023-06,2023-07-13 00:00:00,0.3,0.3,0.0,0.040233670808609,-0.0476064216274812,0.040233670808609,-0.0476064216274812,-0.1373472903671814,-0.0485568097792862,-0.1244590768426977,-0.259766329191391,True,-0.3476064216274812,True,-0.259766329191391,True,-0.3476064216274812,True,-0.4373472903671814,True,-0.34855680977928616,True,-0.4244590768426977,True
2023-07,2023-08-10 00:00:00,0.5,0.4,0.09999999999999998,0.354273780703795,0.2879884548379979,0.354273780703795,0.2879884548379979,0.2461170524942353,0.3001954165990151,0.2801477029034649,-0.04572621929620502,False,-0.11201154516200212,False,-0.04572621929620502,False,-0.11201154516200212,False,-0.1538829475057647,False,-0.09980458340098491,False,-0.11985229709653511,False
2023-08,2023-09-11 00:00:00,0.2,0.1,0.1,0.4401019654546815,0.4037958554587114,0.4401019654546815,0.4037958554587114,0.3598781770206748,0.3999900712376782,0.4157738372265905,-0.14010196545468148,True,-0.10379585545871137,True,-0.14010196545468148,True,-0.10379585545871137,True,-0.0598781770206748,True,-0.0999900712376782,True,-0.11577383722659049,True
2023-09,2023-10-10 00:00:00,-0.7,-0.2,-0.49999999999999994,-0.2621606667058949,-0.3534450831671679,-0.2621606667058949,-0.3534450831671679,-0.3540563753735063,-0.3081085210397006,-0.3655631341485768,0.062160666705894874,False,0.15344508316716787,False,0.062160666705894874,False,0.15344508316716787,False,0.1540563753735063,False,0.10810852103970059,False,0.16556313414857676,False
2023-10,2023-11-10 00:00:00,0.1,0.0,0.1,0.3132418844972415,0.2956612733648115,0.3132418844972415,0.2956612733648115,0.0965646722320095,0.2049032783646255,0.1030369379849354,-0.11324188449724149,True,-0.0956612733648115,True,-0.11324188449724149,True,-0.0956612733648115,True,0.0965646722320095,False,-0.00490327836462548,True,0.0969630620150646,False
2023-11,2023-12-11 00:00:00,0.1,-0.1,0.2,0.0565413421536426,0.0014111924968664,0.0565413421536426,0.0014111924968664,-0.147850529127308,-0.0456545934868326,-0.1134536074986732,0.1565413421536426,False,0.1014111924968664,False,0.1565413421536426,False,0.1014111924968664,False,-0.047850529127308,False,0.05434540651316741,False,-0.013453607498673192,False
2023-12,2024-01-11 00:00:00,-0.4,0.0,-0.4,-0.1464212267790066,-0.1791690907468542,-0.1464212267790066,-0.1791690907468542,-0.2752525337655221,-0.2108368802722644,-0.2901808234963378,0.1464212267790066,False,0.1791690907468542,False,0.1464212267790066,False,0.1791690907468542,False,0.2752525337655221,True,0.2108368802722644,True,0.2901808234963378,True
2024-01,2024-02-15 00:00:00,1.5,2.0,-0.5,0.9361745033636047,0.898555327834378,0.9361745033636047,0.898555327834378,0.7781854787143189,0.8571799910389618,0.7980633803089373,-0.06382549663639525,True,-0.10144467216562203,True,-0.06382549663639525,True,-0.10144467216562203,True,-0.22181452128568113,True,-0.1428200089610382,True,-0.2019366196910627,True
2024-02,2024-03-11 00:00:00,0.3,0.4,-0.10000000000000003,0.2457046901418055,0.2171451200533081,0.2457046901418055,0.2171451200533081,0.0805003736789088,0.1631025319103572,0.0435461429955337,0.04570469014180553,False,0.01714512005330815,False,0.04570469014180553,False,0.01714512005330815,False,-0.11949962632109115,True,-0.036897468089642754,True,-0.15645385700446623,True
2024-03,2024-04-10 00:00:00,0.1,0.1,0.0,0.1340288961539921,0.1081985134380532,0.1340288961539921,0.1081985134380532,0.1457001604096668,0.1398645282818294,0.1519153798627226,-0.0340288961539921,False,-0.008198513438053195,False,-0.0340288961539921,False,-0.008198513438053195,False,-0.04570016040966679,False,-0.0398645282818294,False,-0.0519153798627226,False
2024-04,2024-05-13 00:00:00,0.7,0.2,0.49999999999999994,0.4575345035839855,0.4397046231228758,0.4575345035839855,0.4397046231228758,0.4715216672944574,0.4645280854392214,0.5164007018286484,0.2575345035839855,True,0.23970462312287577,True,0.2575345035839855,True,0.23970462312287577,True,0.27152166729445737,True,0.2645280854392214,True,0.3164007018286484,True
2024-05,2024-06-11 00:00:00,0.0,0.1,-0.1,0.1659522916041071,0.1638611835329702,0.1659522916041071,0.1638611835329702,0.1642963645704707,0.1651243280872889,0.176171811447966,-0.0659522916041071,False,-0.06386118353297018,False,-0.0659522916041071,False,-0.06386118353297018,False,-0.0642963645704707,False,-0.06512432808728891,False,-0.076171811447966,False
2024-06,2024-07-10 00:00:00,-0.3,0.2,-0.5,0.0175283400563818,0.0245127538496787,0.0175283400563818,0.0245127538496787,0.0841906583552979,0.0508594992058398,0.0843601689277291,0.1824716599436182,False,0.1754872461503213,False,0.1824716599436182,False,0.1754872461503213,False,0.11580934164470214,False,0.1491405007941602,False,0.11563983107227094,False
2024-07,2024-08-12 00:00:00,0.7,0.5,0.19999999999999996,0.2136425269011851,0.2213082480761215,0.2136425269011851,0.2213082480761215,0.2933091891385735,0.2534758580198792,0.2836215861903007,-0.2863574730988149,True,-0.2786917519238785,True,-0.2863574730988149,True,-0.2786917519238785,True,-0.2066908108614265,True,-0.2465241419801208,True,-0.2163784138096993,True
2024-08,2024-09-10 00:00:00,0.3,0.0,0.3,0.0558373256266518,0.0228595332782212,0.0558373256266518,0.0228595332782212,0.062973469795052,0.0594053977108519,0.0376532760038035,0.05583732562665181,False,0.02285953327822121,False,0.05583732562665181,False,0.02285953327822121,False,0.062973469795052,False,0.059405397710851904,False,0.03765327600380347,False
2024-09,2024-10-10 00:00:00,-0.4,-0.5,0.09999999999999998,-0.5004400736871226,-0.5940423310280866,-0.5004400736871226,-0.5940423310280866,-0.609131238609576,-0.5547856561483493,-0.5733880492244058,-0.00044007368712262185,False,-0.09404233102808657,False,-0.00044007368712262185,False,-0.09404233102808657,False,-0.10913123860957596,False,-0.05478565614834929,False,-0.07338804922440578,False
2024-10,2024-11-11 00:00:00,0.3,0.3,0.0,0.2479941031889093,0.2390729098595125,0.2479941031889093,0.2390729098595125,0.3307754997453326,0.289384801467121,0.2608159616731822,-0.05200589681109069,False,-0.0609270901404875,False,-0.05200589681109069,False,-0.0609270901404875,False,-0.030775499745332613,False,-0.010615198532879011,False,-0.03918403832681777,False
2024-11,2024-12-10 00:00:00,0.1,0.2,-0.1,0.1251941307873862,0.0926467467542631,0.1251941307873862,0.0926467467542631,0.0917447085016627,0.1084694196445245,0.0637430769868367,0.07480586921261381,False,0.0926467467542631,False,0.07480586921261381,False,0.0926467467542631,False,0.0917447085016627,False,0.09153058035547551,False,0.0637430769868367,False
2024-12,2025-01-13 00:00:00,-0.3,0.1,-0.4,-0.0196912886970744,-0.0045980033073906,-0.0196912886970744,-0.0045980033073906,-0.1101662512469127,-0.0649287699719935,-0.0486903455885297,0.11969128869707446,False,0.10459800330739061,False,0.11969128869707446,False,0.10459800330739061,False,0.21016625124691274,True,0.16492876997199352,False,0.14869034558852973,False
2025-01,2025-02-06,1.3,1.1,0.19999999999999996,1.1067307389017562,1.1098325617164668,1.1067307389017562,1.1098325617164668,1.08276045302663,1.0947455959641932,1.072209237438738,0.006730738901756128,False,0.009832561716466737,False,0.006730738901756128,False,0.009832561716466737,False,-0.017239546973370157,False,-0.005254404035806903,False,-0.027790762561262117,False
2025-02,2025-03-05,0.2,0.2,0.0,0.33294397959,0.3710362128213764,0.33294397959,0.3710362128213764,0.391113824716002,0.362028902153001,0.3601675450558806,-0.13294397958999998,False,-0.17103621282137638,False,-0.13294397958999998,False,-0.17103621282137638,False,-0.19111382471600197,False,-0.16202890215300098,False,-0.1601675450558806,False
2025-03,2025-04-04,0.1,0.0,0.1,0.0237840679105951,0.0094696316307499,0.0237840679105951,0.0094696316307499,0.0076237342218096,0.0157039010662023,0.0006469095174026,0.02378406791059509,False,0.009469631630749903,False,0.02378406791059509,False,0.009469631630749903,False,0.0076237342218096055,False,0.0157039010662023,False,0.0006469095174025941,False
2025-04,2025-05-06,-0.1,0.1,-0.2,0.1889233595913888,0.1168903332879807,0.1889233595913888,0.1168903332879807,0.1515537621393028,0.1702385608653458,0.1281062487262999,-0.0889233595913888,False,-0.016890333287980674,False,-0.0889233595913888,False,-0.016890333287980674,False,-0.051553762139302794,False,-0.0702385608653458,False,-0.02810624872629988,False
2025-05,2025-06-04,0.5,0.2,0.3,0.2634108065306369,0.2745481734248076,0.2634108065306369,0.2745481734248076,0.2787314103521398,0.2710711084413884,0.2550608071450434,0.06341080653063691,False,0.07454817342480757,False,0.06341080653063691,False,0.07454817342480757,False,0.07873141035213976,False,0.07107110844138836,False,0.05506080714504341,False
