period,food_actual,inc,bt_food_pred,w_food,STRUCT,STRUCT_EVE,actual_current,cat_A,I1_A,P_A,cat_B,I1_B,P_B,STRUCT_cat_A,STRUCT_cat_B,actual,survey
2020-07,-1.4744145706851677,-0.5648545722996579,-0.5648545722996579,0.177174296,0.393053960215486,0.395328459237208,0.4460303300624524,-0.32409056600729547,0.09512592596735986,-0.4320498077570192,-0.32409056600729547,0.09512592596735986,-0.4320498077570192,0.43571115353247486,0.43798565255419686,0.4,0.2
2020-08,-0.5281690140845008,-0.6492657320323523,-0.6492657320323523,0.177174296,-0.0228711700619506,-0.0232007209547655,0.0,-0.6769263333227657,-0.295828857512503,-0.7268530571902195,-0.6769263333227657,-0.295828857512503,-0.7268530571902195,-0.0277719176225163,-0.0281014685153312,0.0,0.0
2020-09,-1.2389380530973493,0.14640002418527184,0.1464000241852718,0.177174296,-0.3910543878882413,-0.3921798594377986,-0.6216696269982114,0.16593042693794796,0.3147172027235967,0.11929980885798802,0.16593042693794796,0.3147172027235967,0.11929980885798802,-0.3875941025299395,-0.38871957407949675,-0.6,-0.3
2020-10,0.6272401433691677,0.17933138985568114,0.1793313898556811,0.177174296,0.198782459017272,0.2005401050859551,0.1787310098301908,0.478051770651576,0.7958493636433908,0.3866123850355027,0.478051770651576,0.7958493636433908,0.3866123850355027,0.2517080321856366,0.2534656782543197,0.2,0.2
2020-11,-0.0890471950133475,0.12682500595679264,0.1268250059567926,0.177174296,0.1157099365261965,0.1157099365261965,0.0,-0.22113204635578482,0.11806649092622484,-0.2766575023635162,-0.22113204635578482,0.11806649092622484,-0.2766575023635162,0.054060890744480415,0.054060890744480415,0.0,0.1
2020-12,-1.2477718360071388,0.32350653534857277,0.3235065353485727,0.177174296,0.1568561797884566,0.1568561797884566,-0.1784121320249632,0.5013923504327811,0.717471042903075,0.46207376313756393,0.5013923504327811,0.717471042903075,0.46207376313756393,0.1883729738443874,0.1883729738443874,-0.2,0.1
2021-01,3.068592057761732,0.7826965728383053,0.7826965728383053,0.177174296,0.8093025919670612,0.8134405209147586,1.3404825737265424,1.057545917788946,1.2209246327550478,1.0106969329104538,1.057545917788946,1.2209246327550478,1.0106969329104538,0.8579988311647522,0.8621367601124496,1.3,0.9
2021-02,0.0,0.06726638394745456,0.0672663839474545,0.177174296,0.417708470619556,0.4216098186396887,0.1763668430335041,-0.25566040779114574,-0.2136814951713773,-0.2389836908927359,-0.25566040779114574,-0.2136814951713773,-0.2389836908927359,0.3604941436337309,0.3643954916538636,0.2,0.3
2021-03,0.0,-0.009732466072463503,-0.0097324660724635,0.177174296,0.1320995147544111,0.1350844973045423,0.1760563380281743,0.03182095336526082,0.012902351603404017,0.04329410771197209,0.03182095336526082,0.012902351603404017,0.04329410771197209,0.13946171258968262,0.14244669513981384,0.2,0.3
2021-04,0.7880910683012221,-0.0053458703711240785,-0.005345870371124,0.177174296,0.2652026167286416,0.2667329009996384,0.5272407732864748,-0.35105409175647634,-0.46683275598280816,-0.3624017338584401,-0.35105409175647634,-0.46683275598280816,-0.3624017338584401,0.20395200598327964,0.20548229025427647,0.5,0.2
2021-05,-0.6081668114682803,0.86698630240575,0.86698630240575,0.177174296,0.5711502049454499,0.5712988080034986,0.1748251748251661,0.8249066123389502,0.5389468899312103,1.0425947880080313,0.8249066123389502,0.5389468899312103,1.0425947880080313,0.5636947654819664,0.5638433685400152,0.2,0.4
2021-06,-0.2622377622377714,0.0012799502417856767,0.0012799502417856,0.177174296,0.3291863615905102,0.3354674070889383,0.523560209424101,-0.0008183084472662555,-0.202906266302268,0.08204316671491912,-0.0008183084472662555,-0.202906266302268,0.08204316671491912,0.3288146040844515,0.33509564958287963,0.5,0.4
2021-07,0.3505696757230447,-0.4212954834807655,-0.4212954834807655,0.177174296,0.5960670056631165,0.5987636914772603,1.041666666666674,-0.5211210016887287,-0.9709774165380479,-0.34495412465069597,-0.5211210016887287,-0.9709774165380479,-0.34495412465069597,0.5783804897517855,0.5810771755659292,1.0,0.5
2021-08,0.2620087336244525,-0.3217069695881337,-0.3217069695881337,0.177174296,0.1648354153785583,0.1646984018899113,0.6872852233676952,-0.41399204444357735,-0.5439197859800228,-0.3343423399120956,-0.41399204444357735,-0.5439197859800228,-0.3343423399120956,0.14848487220973777,0.14834785872109077,0.7,0.2
2021-09,-0.9581881533101022,-0.3020777033636223,-0.3020777033636223,0.177174296,-0.1586696147058424,-0.1544539103005314,0.1706484641638139,0.03929393737397552,-0.1001964325466494,0.02782640458605748,0.03929393737397552,-0.1001964325466494,0.02782640458605748,-0.09818733458379358,-0.09397163017848259,0.2,-0.2
2021-10,-0.3518029903254227,0.5875476633632813,0.5875476633632813,0.177174296,0.6896108297108349,0.7040378888996407,1.0221465076660996,0.5429448662845222,0.6260825405280867,0.5377847199390162,0.5429448662845222,0.6260825405280867,0.5377847199390162,0.6817083605387748,0.6961354197275806,1.0,0.7
2021-11,1.0591350397175736,0.7798268964096114,0.7798268964096114,0.177174296,0.6914222213506914,0.6883656072042946,0.1686340640809414,0.3807282204352342,-0.03397830334210209,0.5382602851175684,0.3807282204352342,-0.03397830334210209,0.5382602851175684,0.620712194400399,0.6176555802540022,0.2,0.3
2021-12,0.698689956331866,0.83254314481471,0.83254314481471,0.177174296,0.7925304539524585,0.7925304539524585,0.4208754208754106,0.6762144839647848,0.38462933488318546,0.8140226483310183,0.6762144839647848,0.38462933488318546,0.8140226483310183,0.7648330335217502,0.7648330335217502,0.4,0.3
2022-01,4.4232437120555135,1.470594657336238,1.470594657336238,0.177174296,1.2133711775531777,1.2173446912778196,4.442581726739303,1.7138875530086362,1.8020278785387989,1.6768415787262476,1.7138875530086362,1.8020278785387989,1.6768415787262476,1.2564764250657363,1.2604499387903783,4.4,3.8
2022-02,1.4119601328903553,0.7165779028488811,0.7165779028488811,0.178075443,0.8287858197753951,0.8630383692151836,1.2841091492777013,0.5830273846410152,0.3470335338254646,0.6156759786154032,0.5830273846410152,0.3470335338254646,0.6156759786154032,0.8050037520826498,0.8392563015224384,1.3,0.6
2022-03,0.7371007371007376,1.0724165166804158,1.0724165166804158,0.178075443,0.9652496667167612,0.98208695430893,1.6640253565768592,0.8666411479453511,0.4406638629500873,1.0206123252617185,0.8666411479453511,0.4406638629500873,1.0206123252617185,0.9286061267707761,0.945443414362945,1.7,1.4
2022-04,3.577235772357734,1.4255557061607405,1.4255557061607405,0.178075443,0.8185044032448738,0.8213126444004937,1.7926734216679563,0.79864656968076,0.27930845519583347,0.9721081824648373,0.79864656968076,0.27930845519583347,0.9721081824648373,0.7068672810454538,0.7096755222010737,1.8,0.9
2022-05,3.375196232339084,3.5602859415230377,3.5602859415230377,0.178075443,1.9807278976167524,1.984974314785807,1.7611026033690802,2.9258868323589424,1.196062066089774,3.3281864628010895,2.9258868323589424,1.196062066089774,3.3281864628010895,1.8677569952135507,1.8720034123826053,1.8,1.4
2022-06,2.2019741837509432,2.3710736122704468,2.3710736122704468,0.178075443,1.4579796541069474,1.4599421046830754,1.5801354401805856,1.8720681846566154,0.8779068463439427,1.944333674196372,1.8720681846566154,0.8779068463439427,1.944333674196372,1.36911904152521,1.371081492101338,1.6,1.5
2022-07,1.4858841010401136,1.0136082442143106,1.0136082442143106,0.178075443,1.4626819462948657,1.4472712435231796,1.333333333333342,0.6581369064989446,0.5436407937177398,0.5780764662001312,0.6581369064989446,0.5436407937177398,0.5780764662001312,1.3993812303573994,1.3839705275857133,1.3,1.6
2022-08,0.5124450951683901,0.5916282488543099,0.5916282488543099,0.178075443,0.6094667314300185,0.6229589155390018,0.4385964912280604,0.6029909819643836,0.9807200092883739,0.3572382469171907,0.6029909819643836,0.9807200092883739,0.3572382469171907,0.6114901551622857,0.624982339271269,0.4,0.8
2022-09,0.2184996358339352,-0.24111970481665657,-0.2411197048166565,0.178075443,0.1024668494197567,0.0861133188358758,0.8005822416302655,0.36287500266895956,0.9573234091845869,0.11377345942361067,0.36287500266895956,0.9573234091845869,0.11377345942361067,0.2100234745249132,0.19366994394103232,0.8,0.2
2022-10,2.9796511627906863,0.9292818497062526,0.9292818497062526,0.178075443,1.14619790272966,1.1406198658324782,-1.4440433212996373,1.2122632924210552,1.7967434818578274,0.892693065947681,1.2122632924210552,1.7967434818578274,0.892693065947681,1.1965899485018776,1.1910119116046958,-1.4,0.9
2022-11,1.834862385321112,1.489251285567344,1.489251285567344,0.178075443,0.6856572071642333,0.6614814750980381,1.172161172161168,1.574038628414908,1.8905748607503206,1.3412510208646389,1.574038628414908,1.8905748607503206,1.3412510208646389,0.7007557508026061,0.6765800187364109,1.2,0.7
2022-12,0.2772002772002624,0.6357204278816044,0.6357204278816044,0.178075443,-0.0862449163700214,-0.0862449163700214,0.0,1.2975691014958683,1.998193713889174,0.787192791013722,1.2975691014958683,1.998193713889174,0.787192791013722,0.03161407938280106,0.03161407938280106,0.0,0.4
2023-01,3.870076019350388,2.045653957895152,2.045653957895152,0.178075443,1.168369433158564,1.1814701769434182,6.010137581462716,2.74610307269113,3.683078914854028,2.2007117865350034,2.74610307269113,3.683078914854028,2.2007117865350034,1.2931022195748156,1.30620296335967,6.0,5.8
2023-02,0.6653359946773074,0.5312258828427172,0.5312258828427172,0.178075443,0.5482118072896773,0.543835889388298,0.6147540983606703,0.7599643465121784,1.6969892748079343,0.23430513114969492,0.7599643465121784,1.6969892748079343,0.23430513114969492,0.5889445105387561,0.5845685926373767,0.6,0.5
2023-03,0.396563119629878,0.5935966604967569,0.5935966604967569,0.178075443,0.274913596841552,0.2707529964641877,0.1357773251866811,0.809248037390468,1.746308521135648,0.4697437467424911,0.809248037390468,1.746308521135648,0.4697437467424911,0.31331581131545955,0.3091552109380953,0.1,0.1
2023-04,-1.6458196181698526,0.48938397066529526,0.4893839706652952,0.178075443,0.5576374746672063,0.5470608628042315,-0.2033898305084824,0.09889022480882673,1.6538419195081526,-0.3358190341114968,0.09889022480882673,1.6538419195081526,-0.3358190341114968,0.4881001278850862,0.47752351602211146,-0.2,0.4
2023-05,0.937081659973238,0.37536720706673593,0.3753672070667359,0.178075443,0.2353856409826248,0.2358599459077157,0.2717391304347893,0.4585073498869422,1.7238161557797438,0.055254907786449314,0.4585073498869422,1.7238161557797438,0.055254907786449314,0.2501908587464163,0.2506651636715072,0.3,0.1
2023-06,0.0,-1.007584031078503,-1.007584031078503,0.178075443,0.040233670808609,0.0469873236102673,0.3387533875338855,-0.3067155412946559,0.9569043605192095,-0.8773863578330516,-0.3067155412946559,0.9569043605192095,-0.8773863578330516,0.16504113761160855,0.17179479041326684,0.3,0.3
2023-07,-0.7957559681697757,-1.092283713276682,-1.092283713276682,0.178075443,0.354273780703795,0.3657631583806945,0.4726536124240565,-0.6245097276095513,0.22590449139304963,-0.9441695238712517,-0.6245097276095513,0.22590449139304963,-0.9441695238712517,0.43757284042534494,0.44906221810224445,0.5,0.4
2023-08,-0.9358288770053512,-0.8489455576276285,-0.8489455576276285,0.178075443,0.4401019654546815,0.4443825333867927,0.2016129032258007,-0.5291218179144406,0.16651011650489825,-0.754695977094518,-0.5291218179144406,0.16651011650489825,-0.754695977094518,0.4970547195860241,0.5013352875181353,0.2,0.1
2023-09,-1.6194331983805488,-1.5507607940869714,-1.5507607940869714,0.178075443,-0.2621606667058949,-0.2573283089284558,-0.7377598926894713,-0.9506283260864583,-0.20829579179530766,-1.026934210818643,-0.9506283260864583,-0.20829579179530766,-1.026934210818643,-0.1552918116080202,-0.15045945383058112,-0.7,-0.2
2023-10,0.8230452674897082,-0.1816171451733859,-0.1816171451733859,0.178075443,0.3132418844972415,0.3098291578587594,0.0675675675675613,-0.11005859947973091,0.7902491266335966,-0.5923434627852272,-0.11005859947973091,0.7902491266335966,-0.5923434627852272,0.3259847042220749,0.3225719775835928,0.1,0.0
2023-11,-0.4081632653061162,0.023403305810952596,0.0234033058109525,0.178075443,0.0565413421536426,0.0456187263656582,0.0675219446319985,0.36942934699709434,0.6186258833128215,0.2628778130680815,0.36942934699709434,0.6186258833128215,0.2628778130680815,0.11816008272740104,0.10723746693941665,0.1,-0.1
2023-12,-1.43442622950819,-0.5341849461227145,-0.5341849461227145,0.178075443,-0.1464212267790066,-0.1464212267790066,-0.4048582995951344,-0.019163137023149195,0.03346270708759466,-0.07118476094953631,-0.019163137023149195,0.03346270708759466,-0.07118476094953631,-0.05470848996894008,-0.05470848996894008,-0.4,0.0
2024-01,0.06930006930006,2.371729815431553,2.371729815431553,0.178075443,0.9361745033636047,0.941205038573995,1.4905149051490652,2.1849667603407537,2.148675611022545,2.160466183848606,2.1849667603407537,2.148675611022545,2.160466183848606,0.9029165895922773,0.9079471248026675,1.5,2.0
2024-02,-0.2770083102493159,-0.06581253418494867,-0.0658125341849486,0.177431636,0.2457046901418055,0.2500155901508983,0.26702269692922,0.17628225112449103,-0.13702878336586052,0.32772564668180426,0.17628225112449103,-0.13702878336586052,0.32772564668180426,0.28865996396632815,0.29297086397542094,0.3,0.4
2024-03,-0.7638888888888862,0.019068378681103254,0.0190683786811032,0.177431636,0.1340288961539921,0.1358992337929683,0.1331557922769732,-0.0552548997265211,-0.4957494190837524,0.060361508235477174,-0.0552548997265211,-0.4957494190837524,0.060361508235477174,0.12084159527324384,0.12271193291222005,0.1,0.1
2024-04,1.679496151154658,0.9756520494984491,0.9756520494984492,0.177431636,0.4575345035839855,0.455656878542433,0.6648936170212671,0.2375986808064692,-0.6432801748760788,0.6550352717288543,0.2375986808064692,-0.6432801748760788,0.6550352717288543,0.3265804869216563,0.3247028618801038,0.7,0.2
2024-05,-0.0688231245698722,0.8905953125076937,0.8905953125076937,0.177431636,0.1659522916041071,0.1602773630094872,0.0,0.3679021311716187,0.14944526341094352,0.41390354210362157,0.3679021311716187,0.14944526341094352,0.41390354210362157,0.07320998531360262,0.06753505671898272,0.0,0.1
2024-06,-0.550964187327807,-0.07724187151798712,-0.0772418715179871,0.177431636,0.0175283400563818,0.029142593405205,-0.264200792602387,-0.23386578448718193,-0.5880473161880495,-0.10290168039745412,-0.23386578448718193,-0.5880473161880495,-0.10290168039745412,-0.010261697058464057,0.0013525562903591443,-0.3,0.2
2024-07,0.3462603878116255,-0.7642277004708129,-0.7642277004708129,0.177431636,0.2136425269011851,0.209229120910956,0.6622516556291425,-0.6210812025387858,-0.9220634033311773,-0.4957790163929039,-0.6210812025387858,-0.9220634033311773,-0.4957790163929039,0.2390412442169353,0.2346278382267062,0.7,0.5
2024-08,0.4830917874396156,-0.3544556117032953,-0.3544556117032953,0.177431636,0.0558373256266518,0.0464996877462461,0.263157894736854,-0.48096246148948096,-0.9258412180829303,-0.2930040530996772,-0.48096246148948096,-0.9258412180829303,-0.2930040530996772,0.03339100830388263,0.024053370423476928,0.3,0.0
2024-09,0.7554945054945028,-0.8018349757608523,-0.8018349757608523,0.177431636,-0.5004400736871226,-0.5022764509982102,-0.3937007874015741,-0.8089445238546049,-1.2259792466292698,-0.66119386192442,-0.8089445238546049,-1.2259792466292698,-0.66119386192442,-0.5017015324366179,-0.5035379097477054,-0.4,-0.5
2024-10,0.2726653033401582,0.9344293604851376,0.9344293604851376,0.177431636,0.2479941031889093,0.2502624430323606,0.3293807641633783,0.5062598078232231,0.3521713931479798,0.4861345847370304,0.5062598078232231,0.3521713931479798,0.4861345847370304,0.17202327897471764,0.17429161881816896,0.3,0.3
2024-11,0.4078857919782352,0.5423128887264168,0.5423128887264168,0.177431636,0.1251941307873862,0.1288676078272449,0.0656598818122189,0.6845813608807565,0.3635578602564893,0.7834491895204966,0.6845813608807565,0.3635578602564893,0.7834491895204966,0.15043705855295114,0.15411053559280985,0.1,0.2
2024-12,-0.677048070413,-0.08625595598916325,-0.0862559559891632,0.177431636,-0.0196912886970744,-0.0196912886970744,-0.2624671916010568,0.13118843671236788,-0.3164627832654846,0.2031033478129511,0.13118843671236788,-0.3164627832654846,0.2031033478129511,0.01889022563898473,0.01889022563898473,-0.3,0.1
2025-01,3.135650988411731,2.8680562719986806,2.8680562719986806,0.177431636,1.1950674772495316,1.2024605488281488,1.3157894736842035,2.8475760148898344,2.5513194733482014,2.9897462319502224,2.8475760148898344,2.5513194733482014,2.9897462319502224,1.1914336317250083,1.1988267033036255,1.3,1.1
2025-02,-0.594844679444817,0.4783265834174414,0.4783265834174414,0.177431636,0.33294397959,0.3326983780959465,0.1948051948051921,0.47389305021082806,0.38883783493473073,0.5394529364371787,0.47389305021082806,0.38883783493473073,0.5394529364371787,0.33215733053989027,0.33191172904583677,0.2,0.2
2025-03,0.7978723404255206,0.045795735987214425,0.0457957359872144,0.177431636,0.0237840679105951,0.0237840679105951,0.0648088139987068,0.014384020211166693,0.06769901808760406,0.006732717476616672,0.014384020211166693,0.06769901808760406,0.006732717476616672,0.018210635790883938,0.018210635790883938,0.1,0.0
2025-04,-0.263852242744067,0.6367945010774847,0.6367945010774847,0.177431636,0.1889233595913888,0.186840899342476,-0.1295336787564882,0.33744273610012937,0.6242985676038626,0.19373575199876408,0.33744273610012937,0.6242985676038626,0.19373575199876408,0.13580888619196915,0.13372642594305634,-0.1,0.1
2025-05,1.256613756613767,1.3932612576418386,1.3932612576418386,0.177431636,0.2634108065306369,0.2631509822494441,0.5188067444876765,0.8811515351149246,0.5773955409964114,1.0094697202226048,0.8811515351149246,0.5773955409964114,1.0094697202226048,0.17254634065118052,0.1722865163699877,0.5,0.2
2025-06,0.1959503592423361,0.265953576944231,0.265953576944231,0.177431636,0.210027359841134,0.210027359841134,0.2580645161290418,0.03932519183399791,0.005744804584448023,0.10245809178929305,0.03932519183399791,0.005744804584448023,0.10245809178929305,0.1698163147069873,0.1698163147069873,0.3,0.2
2025-07,-0.6518904823989535,-0.04457624025807505,-0.044576240258075,0.177431636,0.484758204240401,0.4851038214596028,0.4504504504504458,0.1126092976668335,0.15199044218659113,0.09374156016519329,0.1126092976668335,0.15199044218659113,0.09374156016519329,0.5126478913899576,0.5129935086091594,0.5,0.5
2025-08,0.0,-0.25123859496325035,-0.2512385949632503,0.177431636,0.1120573111593656,0.1069727127216046,0.0640614990390808,-0.051083494343208684,0.06120795444916019,-0.03615675680802301,-0.051083494343208684,0.06120795444916019,-0.03615675680802301,0.1475711581161242,0.1424865596783632,0.1,0.1
2025-09,-1.1154855643044748,-1.2532802232164022,-1.2532802232164022,0.177431636,-0.5082390667407406,-0.5082390667407406,-0.5761843790012655,-0.7662163655410437,-0.5093330595880129,-0.8624682187118917,-0.7662163655410437,-0.5093330595880129,-0.8624682187118917,-0.42181852963693056,-0.42181852963693056,-0.6,-0.3
2025-10,1.128069011280708,0.6822482428447119,0.6822482428447119,0.177431636,0.2161791996862979,0.2160259937089263,0.5151320025756467,0.49803293129735327,0.7710518305084839,0.43175499498282943,0.49803293129735327,0.7710518305084839,0.43175499498282943,0.18349357558220036,0.18334036960482877,0.5,0.3
2025-11,-0.9842519685039351,-0.2599215255157292,-0.2599215255157292,0.177431636,-0.0363041704388619,-0.0279124928655183,-0.3203074951953821,0.2023598138014062,0.6565681439687339,0.04326430969178595,0.2023598138014062,0.6565681439687339,0.04326430969178595,0.04571916388844856,0.05411084146179216,-0.3,0.1
2025-12,-1.1265738899933877,-1.1041218418912107,-1.1041218418912109,0.177431636,-0.3498151003181124,-0.3511723383814115,-0.2570694087403624,-0.7597473360612095,-0.4413797368415453,-0.8977942473372518,-0.7597473360612095,-0.4413797368415453,-0.8977942473372518,-0.28871216835200375,-0.2900694064153028,-0.3,-0.1
2026-01,2.7479892761394176,2.0640288926301844,2.0640288926301844,0.177431636,0.9435266606710204,0.9474425796285444,0.8376288659793785,2.2851070397548527,2.609341901501814,2.1773233293277254,2.2851070397548527,2.609341901501814,2.1773233293277254,0.9827529179991991,0.986668836956723,0.9,0.8
2026-02,-1.5655577299412915,-1.0654233370821082,-1.0654233370821082,0.168584131,0.0604289178225777,0.0624370221960245,-0.0638977635782689,-0.8051113264533281,-0.16952017219831875,-0.947318455013745,-0.8051113264533281,-0.16952017219831875,-0.947318455013745,0.10431339192329336,0.10632149629674018,-0.1,0.1
2026-03,-0.6626905235255109,-0.7632136580374782,-0.7632136580374782,0.168584131,0.5377603903721115,0.5547564515650881,0.5754475703324768,-0.6350876853154751,-0.14942147252453253,-0.78748356904062,-0.6350876853154751,-0.14942147252453253,-0.78748356904062,0.5593603961419802,0.5763564573349568,0.6,0.7
2026-04,-0.4002668445630353,0.2803126743021367,0.2803126743021367,0.168584131,0.4773987881062955,0.4732403168837794,0.4450095359186168,0.1832200592493579,-0.041733371084008555,0.22853617380938387,0.1832200592493579,-0.041733371084008555,0.22853617380938387,0.4610305139711053,0.45687204274858917,0.5,0.4
2026-05,0.602813127930335,0.9127146340185668,0.9127146340185668,0.168584131,0.3422977922304674,0.3511651221664462,0.18987341772152,0.4364535922666901,0.19793604820840655,0.59233202064166,0.4364535922666901,0.19793604820840655,0.59233202064166,0.2620077383775726,0.27087506831355135,0.1,0.3
2026-06,-1.2649800266311462,-0.26313937562543716,-0.2631393756254371,0.168584131,-0.0694406222705632,-0.0733429254066232,-0.3158559696778251,-0.3907185171638586,-0.4911416027847031,-0.36952285787417066,-0.3907185171638586,-0.4911416027847031,-0.36952285787417066,-0.09094844098054398,-0.09485074411660398,-0.3,0.0
2026-07,-0.4045853000674504,-0.5461752447929189,-0.5461752447929189,0.168584131,0.4107911507412276,0.4380879786787769,0.6337135614702172,-0.5895115043262783,-0.7149905730194365,-0.4746235949849738,-0.5895115043262783,-0.7149905730194365,-0.4746235949849738,0.40348534508700573,0.43078217302455507,0.6,0.6
