period,target,h,cell,pred,actual
2023-03,2024-03,12,A2,0.5687305582371909,0.1
2023-03,2023-04,1,A3,0.4682134429037913,0.2
2023-03,2023-06,3,A3,0.7208096144037495,0.5
2023-03,2023-09,6,A3,-0.271252851663418,-0.6
2023-03,2024-03,12,A3,0.10313153904756879,0.1
2023-03,2023-04,1,A4,0.5769181683914693,0.2
2023-03,2023-06,3,A4,0.8106768779710928,0.5
2023-03,2023-09,6,A4,-0.05104207861186327,-0.6
2023-03,2024-03,12,A4,0.584346936036882,0.1
2023-04,2023-05,1,A0,0.32815355252837336,0.1
2023-04,2023-07,3,A0,1.1304266488010786,1.0
2023-04,2023-10,6,A0,0.6848561133945292,0.3
2023-04,2024-04,12,A0,0.6515726021728729,0.1
2023-04,2023-05,1,A1,0.35270478658708887,0.1
2023-04,2023-07,3,A1,0.9342476641456303,1.0
2023-04,2023-10,6,A1,0.6505890090761346,0.3
2023-04,2024-04,12,A1,0.9253319538012488,0.1
2023-04,2023-05,1,A2,0.4054171180435661,0.1
2023-04,2023-07,3,A2,1.2583069722444098,1.0
2023-04,2023-10,6,A2,0.8832586176444961,0.3
2023-04,2024-04,12,A2,1.0459729195139487,0.1
2023-04,2023-05,1,A3,0.3280534085885579,0.1
2023-04,2023-07,3,A3,1.1350746531358025,1.0
2023-04,2023-10,6,A3,0.6812558853283894,0.3
2023-04,2024-04,12,A3,0.6407923668776527,0.1
2023-04,2023-05,1,A4,0.46551942683825415,0.1
2023-04,2023-07,3,A4,1.099536918908597,1.0
2023-04,2023-10,6,A4,0.8872848245382822,0.3
2023-04,2024-04,12,A4,1.0763538391183611,0.1
2023-05,2023-06,1,A0,0.2897092530997639,0.5
2023-05,2023-08,3,A0,0.5140020513836646,0.2
2023-05,2023-11,6,A0,0.23690014520302385,0.1
2023-05,2024-05,12,A0,0.5477300076224457,0.1
2023-05,2023-06,1,A1,0.2738650456377815,0.5
2023-05,2023-08,3,A1,0.29135662015798197,0.2
2023-05,2023-11,6,A1,0.12912905082237833,0.1
2023-05,2024-05,12,A1,0.7645899766818774,0.1
2023-05,2023-06,1,A2,0.3409997696806473,0.5
2023-05,2023-08,3,A2,0.6022530037522021,0.2
2023-05,2023-11,6,A2,0.3938045582544598,0.1
2023-05,2024-05,12,A2,0.8738682041644401,0.1
2023-05,2023-06,1,A3,0.28950111959886216,0.5
2023-05,2023-08,3,A3,0.5183309022831171,0.2
2023-05,2023-11,6,A3,0.23260811927915073,0.1
2023-05,2024-05,12,A3,0.5413206096281753,0.1
2023-05,2023-06,1,A4,0.3393333355566105,0.5
2023-05,2023-08,3,A4,0.3901765721923677,0.2
2023-05,2023-11,6,A4,0.29104226368085173,0.1
2023-05,2024-05,12,A4,0.8770282595553568,0.1
2023-06,2023-07,1,A0,0.38689928151489195,1.0
2023-06,2023-09,3,A0,-0.3466948377154755,-0.6
2023-06,2023-12,6,A0,0.3077489247680054,0.0
2023-06,2024-06,12,A0,0.7768321057712912,0.1
2023-06,2023-07,1,A1,0.37332203475597203,1.0
2023-06,2023-09,3,A1,-0.49780427035696784,-0.6
2023-06,2023-12,6,A1,0.14880785452745682,0.0
2023-06,2024-06,12,A1,1.1187146024832457,0.1
2023-06,2023-07,1,A2,0.40103566863146267,1.0
2023-06,2023-09,3,A2,-0.29840746295372966,-0.6
2023-06,2023-12,6,A2,0.4131391318719797,0.0
2023-06,2024-06,12,A2,1.125017205509572,0.1
2023-06,2023-07,1,A3,0.3854233993338092,1.0
2023-06,2023-09,3,A3,-0.3167116791529001,-0.6
2023-06,2023-12,6,A3,0.304022775315912,0.0
2023-06,2024-06,12,A3,0.7513167008237409,0.1
2023-06,2023-07,1,A4,0.3804969471962423,1.0
2023-06,2023-09,3,A4,-0.42962291553345056,-0.6
2023-06,2023-12,6,A4,0.24844663915499327,0.0
2023-06,2024-06,12,A4,1.1522777815649865,0.1
2023-07,2023-08,1,A0,0.2256594266063222,0.2
2023-07,2023-10,3,A0,0.52813096652731,0.3
2023-07,2024-01,6,A0,0.7274191606739103,0.2
2023-07,2024-07,12,A0,0.9962636227783519,1.1
2023-07,2023-08,1,A1,0.24168868923288228,0.2
2023-07,2023-10,3,A1,0.4383563145694831,0.3
2023-07,2024-01,6,A1,0.5777475559493934,0.2
2023-07,2024-07,12,A1,1.1469954741663027,1.1
2023-07,2023-08,1,A2,0.25703465039094797,0.2
2023-07,2023-10,3,A2,0.5907851733302588,0.3
2023-07,2024-01,6,A2,0.8225746871045957,0.2
2023-07,2024-07,12,A2,1.2153450354217668,1.1
2023-07,2023-08,1,A3,0.22398504880203324,0.2
2023-07,2023-10,3,A3,0.5521244395669391,0.3
2023-07,2024-01,6,A3,0.7209415655662791,0.2
2023-07,2024-07,12,A3,0.9828240887008141,1.1
2023-07,2023-08,1,A4,0.2793524607375927,0.2
2023-07,2023-10,3,A4,0.5279002490908998,0.3
2023-07,2024-01,6,A4,0.6881185308533397,0.2
2023-07,2024-07,12,A4,1.2058657449780814,1.1
2023-08,2023-09,1,A0,-0.15418576734030717,-0.6
2023-08,2023-11,3,A0,0.28511492241324843,0.1
2023-08,2024-02,6,A0,0.7734227577790118,0.5
2023-08,2024-08,12,A0,0.570795155360325,0.2
2023-08,2023-09,1,A1,-0.13937683086186334,-0.6
2023-08,2023-11,3,A1,0.1793965066161286,0.1
2023-08,2024-02,6,A1,0.60579301755127,0.5
2023-08,2024-08,12,A1,0.5620783391507909,0.2
2023-08,2023-09,1,A2,-0.09918748865962532,-0.6
2023-08,2023-11,3,A2,0.37026555147589935,0.1
2023-08,2024-02,6,A2,0.8853025394695913,0.5
2023-08,2024-08,12,A2,0.760680083006535,0.2
2023-08,2023-09,1,A3,-0.15731772545430353,-0.6
2023-08,2023-11,3,A3,0.3034566472891108,0.1
2023-08,2024-02,6,A3,0.7683924499791246,0.5
2023-08,2024-08,12,A3,0.5608089081838752,0.2
2023-08,2023-09,1,A4,-0.06505127244024503,-0.6
2023-08,2023-11,3,A4,0.2952519406601506,0.1
2023-08,2024-02,6,A4,0.7452333170236384,0.5
2023-08,2024-08,12,A4,0.6622023263800478,0.2
2023-09,2023-10,1,A0,0.6649253843277337,0.3
2023-09,2023-12,3,A0,0.4119378614061645,0.0
2023-09,2024-03,6,A0,0.34821472635889417,0.1
2023-09,2024-09,12,A0,-0.05623583917664737,-0.7
2023-09,2023-10,1,A1,0.6573071690145833,0.3
2023-09,2023-12,3,A1,0.27493797284343735,0.0
2023-09,2024-03,6,A1,0.13681047145322045,0.1
2023-09,2024-09,12,A1,-0.17653294602960684,-0.7
2023-09,2023-10,1,A2,0.6916624078364356,0.3
2023-09,2023-12,3,A2,0.45507041019901096,0.0
2023-09,2024-03,6,A2,0.4192158636170727,0.1
2023-09,2024-09,12,A2,0.07801941441870411,-0.7
2023-09,2023-10,1,A3,0.6619913999399634,0.3
2023-09,2023-12,3,A3,0.43091207785563185,0.0
2023-09,2024-03,6,A3,0.34230643396110105,0.1
2023-09,2024-09,12,A3,-0.06547209480785393,-0.7
2023-09,2023-10,1,A4,0.7031457763206741,0.3
2023-09,2023-12,3,A4,0.35679020702591,0.0
2023-09,2024-03,6,A4,0.23610535591538784,0.1
2023-09,2024-09,12,A4,-0.09744046680228236,-0.7
2023-10,2023-11,1,A0,0.23625645853272886,0.1
2023-10,2024-01,3,A0,0.671379363318901,0.2
2023-10,2024-04,6,A0,0.5440456027467112,0.1
2023-10,2024-10,12,A0,0.6108851647986038,0.4
2023-10,2023-11,1,A1,0.16550047661248088,0.1
2023-10,2024-01,3,A1,0.459777916515165,0.2
2023-10,2024-04,6,A1,0.26901659863861604,0.1
2023-10,2024-10,12,A1,0.28996293297960557,0.4
2023-10,2023-11,1,A2,0.2809312571196439,0.1
2023-10,2024-01,3,A2,0.7393885886372789,0.2
2023-10,2024-04,6,A2,0.6383598624222842,0.1
2023-10,2024-10,12,A2,0.7585294813428074,0.4
2023-10,2023-11,1,A3,0.23793357034491358,0.1
2023-10,2024-01,3,A3,0.6614808870067311,0.2
2023-10,2024-04,6,A3,0.546290532019023,0.1
2023-10,2024-10,12,A3,0.6148692278550979,0.4
2023-10,2023-11,1,A4,0.22988838055407096,0.1
2023-10,2024-01,3,A4,0.5259188934225619,0.2
2023-10,2024-04,6,A4,0.38425747356369655,0.1
2023-10,2024-10,12,A4,0.43696466393143735,0.4
2023-11,2023-12,1,A0,0.3296096698044734,0.0
2023-11,2024-02,3,A0,0.2828613281824819,0.5
2023-11,2024-05,6,A0,0.40818898384775804,0.1
2023-11,2024-11,12,A0,0.005201158969789205,0.0
2023-11,2023-12,1,A1,0.3016570190589109,0.0
2023-11,2024-02,3,A1,0.19332140574104975,0.5
2023-11,2024-05,6,A1,0.27652807195956786,0.1
2023-11,2024-11,12,A1,-0.16851624463747053,0.0
2023-11,2023-12,1,A2,0.38778053695778136,0.0
2023-11,2024-02,3,A2,0.36823130014417965,0.5
2023-11,2024-05,6,A2,0.5111030646097576,0.1
2023-11,2024-11,12,A2,0.11795184741265513,0.0
2023-11,2023-12,1,A3,0.32661836270101907,0.0
2023-11,2024-02,3,A3,0.31349790900376284,0.5
2023-11,2024-05,6,A3,0.398907566004334,0.1
2023-11,2024-11,12,A3,-0.005459294672145731,0.0
2023-11,2023-12,1,A4,0.3484042675178213,0.0
2023-11,2024-02,3,A4,0.2794613196097723,0.5
2023-11,2024-05,6,A4,0.3591311136929488,0.1
2023-11,2024-11,12,A4,-0.12835430261877664,0.0
2023-12,2024-01,1,A0,0.5353783728722359,0.2
2023-12,2024-03,3,A0,-0.0645908150368397,0.1
2023-12,2024-06,6,A0,0.489717206659528,0.1
2023-12,2024-12,12,A0,0.13929246185343078,0.0
2023-12,2024-01,1,A1,0.5281597091873316,0.2
2023-12,2024-03,3,A1,-0.10441966202305505,0.1
2023-12,2024-06,6,A1,0.4146992163004082,0.1
2023-12,2024-12,12,A1,0.09416414791768801,0.0
2023-12,2024-01,1,A2,0.5770153681924485,0.2
2023-12,2024-03,3,A2,-0.004085809438074767,0.1
2023-12,2024-06,6,A2,0.565911683293353,0.1
2023-12,2024-12,12,A2,0.2571305444313536,0.0
2023-12,2024-01,1,A3,0.5321394672497876,0.2
2023-12,2024-03,3,A3,-0.037284134953230796,0.1
2023-12,2024-06,6,A3,0.4806496703258797,0.1
2023-12,2024-12,12,A3,0.12371170526249108,0.0
2023-12,2024-01,1,A4,0.5547009469469735,0.2
2023-12,2024-03,3,A4,-0.046015800115964955,0.1
2023-12,2024-06,6,A4,0.4681448460394436,0.1
2023-12,2024-12,12,A4,0.1285456650476388,0.0
2024-01,2024-02,1,A0,0.30955015558464505,0.5
2024-01,2024-04,3,A0,0.30425733009957256,0.1
2024-01,2024-07,6,A0,0.6575169266944828,1.1
2024-01,2025-01,12,A0,0.5782324839103516,0.5
2024-01,2024-02,1,A1,0.2773666550249932,0.5
2024-01,2024-04,3,A1,0.22422459685255214,0.1
2024-01,2024-07,6,A1,0.5430994624716015,1.1
2024-01,2025-01,12,A1,0.38906593819268576,0.5
2024-01,2024-02,1,A2,0.3387029686230426,0.5
2024-01,2024-04,3,A2,0.34855359913710326,0.1
2024-01,2024-07,6,A2,0.7189185849929614,1.1
2024-01,2025-01,12,A2,0.7045843349702815,0.5
2024-01,2024-02,1,A3,0.3088499669429237,0.5
2024-01,2024-04,3,A3,0.3195585090036656,0.1
2024-01,2024-07,6,A3,0.6527204562305116,1.1
2024-01,2025-01,12,A3,0.5648069421672546,0.5
2024-01,2024-02,1,A4,0.28765575994511594,0.5
2024-01,2024-04,3,A4,0.2481071389870847,0.1
2024-01,2024-07,6,A4,0.576985595626421,1.1
2024-01,2025-01,12,A4,0.44372329743725075,0.5
2024-02,2024-03,1,A0,-0.3021395540167484,0.1
2024-02,2024-05,3,A0,0.10464382678208936,0.1
2024-02,2024-08,6,A0,-0.12618198861756874,0.2
2024-02,2025-02,12,A0,0.14618763581282726,0.5
2024-02,2024-03,1,A1,-0.3044001734522619,0.1
2024-02,2024-05,3,A1,0.05812989645891237,0.1
2024-02,2024-08,6,A1,-0.2018899714392493,0.2
2024-02,2025-02,12,A1,-0.0030474609678152464,0.5
2024-02,2024-03,1,A2,-0.24645896722901703,0.1
2024-02,2024-05,3,A2,0.17806207342732244,0.1
2024-02,2024-08,6,A2,-0.04319682795701671,0.2
2024-02,2025-02,12,A2,0.28033302486719713,0.5
2024-02,2024-03,1,A3,-0.30210567034251234,0.1
2024-02,2024-05,3,A3,0.10769296632152536,0.1
2024-02,2024-08,6,A3,-0.12666919865951082,0.2
2024-02,2025-02,12,A3,0.14564511866190016,0.5
2024-02,2024-03,1,A4,-0.2509924430991506,0.1
2024-02,2024-05,3,A4,0.1161332685032091,0.1
2024-02,2024-08,6,A4,-0.12739950787252208,0.2
2024-02,2025-02,12,A4,0.09979116566109618,0.5
2024-03,2024-04,1,A0,0.21463820481982585,0.1
2024-03,2024-06,3,A0,0.2710842239210001,0.1
2024-03,2024-09,6,A0,-0.5704542545045485,-0.7
2024-03,2025-03,12,A0,-0.022264041704882664,0.0
2024-03,2024-04,1,A1,0.21813407545758845,0.1
2024-03,2024-06,3,A1,0.2346655979053718,0.1
2024-03,2024-09,6,A1,-0.622236635986046,-0.7
2024-03,2025-03,12,A1,-0.11265113026345541,0.0
2024-03,2024-04,1,A2,0.29624063521836674,0.1
2024-03,2024-06,3,A2,0.37827572686864475,0.1
2024-03,2024-09,6,A2,-0.448580060821518,-0.7
2024-03,2025-03,12,A2,0.14139513492308192,0.0
2024-03,2024-04,1,A3,0.21466315897585825,0.1
2024-03,2024-06,3,A3,0.268464951703906,0.1
2024-03,2024-09,6,A3,-0.569832574425848,-0.7
2024-03,2025-03,12,A3,-0.021261259895744927,0.0
2024-03,2024-04,1,A4,0.3221689433971515,0.1
2024-03,2024-06,3,A4,0.3498526186637401,0.1
2024-03,2024-09,6,A4,-0.4756915509302223,-0.7
2024-03,2025-03,12,A4,0.03300331787547081,0.0
2024-04,2024-05,1,A0,0.18722927145952112,0.1
2024-04,2024-07,3,A0,0.5926569270345555,1.1
2024-04,2024-10,6,A0,0.23699870342876236,0.4
2024-04,2025-04,12,A0,0.2054083908417648,0.2
2024-04,2024-05,1,A1,0.20901927906787832,0.1
2024-04,2024-07,3,A1,0.6169342659111036,1.1
2024-04,2024-10,6,A1,0.2403279805082349,0.4
2024-04,2025-04,12,A1,0.2508819316477966,0.2
2024-04,2024-05,1,A2,0.32959504868026485,0.1
2024-04,2024-07,3,A2,0.7871726218811931,1.1
2024-04,2024-10,6,A2,0.4571847081157892,0.4
2024-04,2025-04,12,A2,0.4829038819936491,0.2
2024-04,2024-05,1,A3,0.18704754328351553,0.1
2024-04,2024-07,3,A3,0.5984920880821698,1.1
2024-04,2024-10,6,A3,0.23593465411580217,0.4
2024-04,2025-04,12,A3,0.20257600801887063,0.2
2024-04,2024-05,1,A4,0.3608080447110153,0.1
2024-04,2024-07,3,A4,0.7937060799758425,1.1
2024-04,2024-10,6,A4,0.45953667105819396,0.4
2024-04,2025-04,12,A4,0.4572727937037826,0.2
2024-05,2024-06,1,A0,0.15136459443059502,0.1
2024-05,2024-08,3,A0,0.032743347370515624,0.2
2024-05,2024-11,6,A0,-0.16662180029258977,0.0
2024-05,2025-05,12,A0,0.08469722973256,0.2
2024-05,2024-06,1,A1,0.14082403272523958,0.1
2024-05,2024-08,3,A1,0.011579436428630963,0.2
2024-05,2024-11,6,A1,-0.202168814148456,0.0
2024-05,2025-05,12,A1,0.07395356507154507,0.2
2024-05,2024-06,1,A2,0.2626544839247851,0.1
2024-05,2024-08,3,A2,0.18334863080165548,0.2
2024-05,2024-11,6,A2,0.005648134296354607,0.0
2024-05,2025-05,12,A2,0.3033237752102597,0.2
2024-05,2024-06,1,A3,0.15095871374700726,0.1
2024-05,2024-08,3,A3,0.04411978387481688,0.2
2024-05,2024-11,6,A3,-0.16924072860285827,0.0
2024-05,2025-05,12,A3,0.07920935236538368,0.2
2024-05,2024-06,1,A4,0.25339862813015657,0.1
2024-05,2024-08,3,A4,0.14603504768886252,0.2
2024-05,2024-11,6,A4,-0.04169330333712104,0.0
2024-05,2025-05,12,A4,0.220139504558713,0.2
2024-06,2024-07,1,A0,0.499121842090459,1.1
2024-06,2024-09,3,A0,-0.5609958636934937,-0.7
2024-06,2024-12,6,A0,0.03737434707576884,0.0
2024-06,2025-06,12,A0,0.2548066037136835,0.3
2024-06,2024-07,1,A1,0.4925457597646173,1.1
2024-06,2024-09,3,A1,-0.5712418419539372,-0.7
2024-06,2024-12,6,A1,0.02039907595948315,0.0
2024-06,2025-06,12,A1,0.23513222619029542,0.3
2024-06,2024-07,1,A2,0.5539518881547587,1.1
2024-06,2024-09,3,A2,-0.4860673152045347,-0.7
2024-06,2024-12,6,A2,0.12660840981179067,0.0
2024-06,2025-06,12,A2,0.3717263314391259,0.3
2024-06,2024-07,1,A3,0.49927004625213667,1.1
2024-06,2024-09,3,A3,-0.5655640690951017,-0.7
2024-06,2024-12,6,A3,0.038194633977889414,0.0
2024-06,2025-06,12,A3,0.25585024529149614,0.3
2024-06,2024-07,1,A4,0.548708944960818,1.1
2024-06,2024-09,3,A4,-0.5139073728616471,-0.7
2024-06,2024-12,6,A4,0.10378119540767926,0.0
2024-06,2025-06,12,A4,0.3210346072875946,0.3
2024-07,2024-08,1,A0,0.01090601849124423,0.2
2024-07,2024-10,3,A0,0.2879649011397343,0.4
2024-07,2025-01,6,A0,0.3085737238511532,0.5
2024-07,2025-07,12,A0,0.5987633261131707,0.9
2024-07,2024-08,1,A1,0.003941612327612781,0.2
2024-07,2024-10,3,A1,0.26391456034417293,0.4
2024-07,2025-01,6,A1,0.27788069958618566,0.5
2024-07,2025-07,12,A1,0.5519086811124719,0.9
2024-07,2024-08,1,A2,0.023947117221949227,0.2
2024-07,2024-10,3,A2,0.298572937845633,0.4
2024-07,2025-01,6,A2,0.3256002612185579,0.5
2024-07,2025-07,12,A2,0.6310794279565267,0.9
2024-07,2024-08,1,A3,0.01077459931734634,0.2
2024-07,2024-10,3,A3,0.29222417020639346,0.4
2024-07,2025-01,6,A3,0.30804609356837875,0.5
2024-07,2025-07,12,A3,0.5959390192091636,0.9
2024-07,2024-08,1,A4,0.01285246747887997,0.2
2024-07,2024-10,3,A4,0.2702521037722764,0.4
2024-07,2025-01,6,A4,0.2866163714732729,0.5
2024-07,2025-07,12,A4,0.5647648412449697,0.9
2024-08,2024-09,1,A0,-0.48632687104924127,-0.7
2024-08,2024-11,3,A0,0.09125518051638103,0.0
2024-08,2025-02,6,A0,0.4435299321999129,0.5
2024-08,2025-08,12,A0,0.3714915386297588,0.3
2024-08,2024-09,1,A1,-0.46757802720258085,-0.7
2024-08,2024-11,3,A1,0.08322840395531028,0.0
2024-08,2025-02,6,A1,0.42728423199990884,0.5
2024-08,2025-08,12,A1,0.3412519792433629,0.3
2024-08,2024-09,1,A2,-0.4637340930035953,-0.7
2024-08,2024-11,3,A2,0.11894273201373001,0.0
2024-08,2025-02,6,A2,0.48333399982805747,0.5
2024-08,2025-08,12,A2,0.423469703502086,0.3
2024-08,2024-09,1,A3,-0.48640565640453576,-0.7
2024-08,2024-11,3,A3,0.10572955060953812,0.0
2024-08,2025-02,6,A3,0.44092728804989334,0.5
2024-08,2025-08,12,A3,0.3638972210298036,0.3
2024-08,2024-09,1,A4,-0.42658776938462445,-0.7
2024-08,2024-11,3,A4,0.14302914078442658,0.0
2024-08,2025-02,6,A4,0.49037662793114223,0.5
2024-08,2025-08,12,A4,0.3839333586195064,0.3
2024-09,2024-10,1,A0,0.5831534312047767,0.4
2024-09,2024-12,3,A0,0.3030261767237176,0.0
2024-09,2025-03,6,A0,0.12201824031374955,0.0
2024-09,2025-09,12,A0,-0.3153546138432758,-0.7
2024-09,2024-10,1,A1,0.6024182174410643,0.4
2024-09,2024-12,3,A1,0.29602966212055676,0.0
2024-09,2025-03,6,A1,0.10834322611352218,0.0
2024-09,2025-09,12,A1,-0.34809136197716306,-0.7
2024-09,2024-10,1,A2,0.6282972869711875,0.4
2024-09,2024-12,3,A2,0.3591974143303328,0.0
2024-09,2025-03,6,A2,0.2074688132202319,0.0
2024-09,2025-09,12,A2,-0.21156111415309115,-0.7
2024-09,2024-10,1,A3,0.5831850997531892,0.4
2024-09,2024-12,3,A3,0.3007851935301048,0.0
2024-09,2025-03,6,A3,0.12233630813804286,0.0
2024-09,2025-09,12,A3,-0.314563987383518,-0.7
2024-09,2024-10,1,A4,0.672680881674361,0.4
2024-09,2024-12,3,A4,0.36976888633212546,0.0
2024-09,2025-03,6,A4,0.22209751019830556,0.0
2024-09,2025-09,12,A4,-0.24364800767540212,-0.7
2024-10,2024-11,1,A0,-0.1575835600674334,0.0
2024-10,2025-01,3,A0,0.6242969475951822,0.5
2024-10,2025-04,6,A0,-0.1166442883785049,0.2
2024-10,2025-10,12,A0,0.14487315243304416,0.4
2024-10,2024-11,1,A1,-0.2492484442398636,0.0
2024-10,2025-01,3,A1,0.3938479865033382,0.5
2024-10,2025-04,6,A1,-0.35288067226680564,0.2
2024-10,2025-10,12,A1,-0.2251055774258213,0.4
2024-10,2024-11,1,A2,-0.12704582288812316,0.0
2024-10,2025-01,3,A2,0.6626151463898059,0.5
2024-10,2025-04,6,A2,-0.0531817986054228,0.2
2024-10,2025-10,12,A2,0.24269663082565657,0.4
2024-10,2024-11,1,A3,-0.1580203644707872,0.0
2024-10,2025-01,3,A3,0.5915721058422753,0.5
2024-10,2025-04,6,A3,-0.10981858881210546,0.2
2024-10,2025-10,12,A3,0.16124814732546403,0.4
2024-10,2024-11,1,A4,-0.18464510037881504,0.0
2024-10,2025-01,3,A4,0.43143571729366254,0.5
2024-10,2025-04,6,A4,-0.24654925424955462,0.2
2024-10,2025-10,12,A4,-0.07974103927627937,0.4
2024-11,2024-12,1,A0,-0.025794449203410924,0.0
2024-11,2025-02,3,A0,0.2527777010143366,0.5
2024-11,2025-05,6,A0,0.19615575397739798,0.2
2024-11,2025-11,12,A0,0.16089384184042216,-0.1
2024-11,2024-12,1,A1,-0.0057196633125198015,0.0
2024-11,2025-02,3,A1,0.25332339106915747,0.5
2024-11,2025-05,6,A1,0.1928944048469758,0.2
2024-11,2025-11,12,A1,0.13591279097710493,-0.1
2024-11,2024-12,1,A2,-0.04454537328315683,0.0
2024-11,2025-02,3,A2,0.22891030571824675,0.5
2024-11,2025-05,6,A2,0.1662753835018958,0.2
2024-11,2025-11,12,A2,0.1259559708702792,-0.1
2024-11,2024-12,1,A3,-0.02572633094389898,0.0
2024-11,2025-02,3,A3,0.25788293580090943,0.5
2024-11,2025-05,6,A3,0.19501167071563816,0.2
2024-11,2025-11,12,A3,0.15804449473949136,-0.1
2024-11,2024-12,1,A4,-0.01820799419285893,0.0
2024-11,2025-02,3,A4,0.24542626025952177,0.5
2024-11,2025-05,6,A4,0.17349039202282898,0.2
2024-11,2025-11,12,A4,0.11262563564042428,-0.1
2024-12,2025-01,1,A0,0.400270703969795,0.5
2024-12,2025-03,3,A0,-0.035031730750049006,0.0
2024-12,2025-06,6,A0,0.363863120636822,0.3
2024-12,2025-12,12,A0,0.22559089320461806,0.2
2024-12,2025-01,1,A1,0.4317574284788309,0.5
2024-12,2025-03,3,A1,-0.007671596856880292,0.0
2024-12,2025-06,6,A1,0.3822139570039109,0.3
2024-12,2025-12,12,A1,0.25970088933745006,0.2
2024-12,2025-01,1,A2,0.4173736938198461,0.5
2024-12,2025-03,3,A2,-0.012714316891321048,0.0
2024-12,2025-06,6,A2,0.3908917626465491,0.3
2024-12,2025-12,12,A2,0.2697902624424157,0.2
2024-12,2025-01,1,A3,0.4004828496724302,0.5
2024-12,2025-03,3,A3,-0.02936981006808262,0.0
2024-12,2025-06,6,A3,0.36252321003332383,0.3
2024-12,2025-12,12,A3,0.22232957839406614,0.2
2024-12,2025-01,1,A4,0.45281242383574255,0.5
2024-12,2025-03,3,A4,0.01968595217513991,0.0
2024-12,2025-06,6,A4,0.4121608123926507,0.3
2024-12,2025-12,12,A4,0.2876092251260837,0.2
2025-01,2025-02,1,A0,0.29469027403960374,0.5
2025-01,2025-04,3,A0,0.20156618643292662,0.2
2025-01,2025-07,6,A0,0.5958182609572855,0.9
2025-01,2026-01,12,A0,0.3267905993983954,0.4
2025-01,2025-02,1,A1,0.3022441425102331,0.5
2025-01,2025-04,3,A1,0.24724313566497141,0.2
2025-01,2025-07,6,A1,0.6389629516971094,0.9
2025-01,2026-01,12,A1,0.4220261540828951,0.4
2025-01,2025-02,1,A2,0.3158462464577093,0.5
2025-01,2025-04,3,A2,0.2275293186051591,0.2
2025-01,2025-07,6,A2,0.6283186484474522,0.9
2025-01,2026-01,12,A2,0.3732818873410051,0.4
2025-01,2025-02,1,A3,0.29508976868394793,0.5
2025-01,2025-04,3,A3,0.2116964670232537,0.2
2025-01,2025-07,6,A3,0.5933623891691948,0.9
2025-01,2026-01,12,A3,0.3219338405009612,0.4
2025-01,2025-02,1,A4,0.30457045692456974,0.5
2025-01,2025-04,3,A4,0.25418986973107355,0.2
2025-01,2025-07,6,A4,0.6420238928394555,0.9
2025-01,2026-01,12,A4,0.4211615003301428,0.4
2025-02,2025-03,1,A0,-0.031817344349569565,0.0
2025-02,2025-05,3,A0,0.2381559484435607,0.2
2025-02,2025-08,6,A0,0.2136356854397612,0.3
2025-02,2026-02,12,A0,0.4416320040290972,0.5
2025-02,2025-03,1,A1,-0.03886987543639858,0.0
2025-02,2025-05,3,A1,0.21121521236488958,0.2
2025-02,2025-08,6,A1,0.17630192515849474,0.3
2025-02,2026-02,12,A1,0.3865738902126008,0.5
2025-02,2025-03,1,A2,-0.03050020569644199,0.0
2025-02,2025-05,3,A2,0.23967093519425528,0.2
2025-02,2025-08,6,A2,0.21636643429363783,0.3
2025-02,2026-02,12,A2,0.45805068677829197,0.5
2025-02,2025-03,1,A3,-0.03206625898950041,0.0
2025-02,2025-05,3,A3,0.2323761446346982,0.2
2025-02,2025-08,6,A3,0.21536155292887563,0.3
2025-02,2026-02,12,A3,0.44479057006849687,0.5
2025-02,2025-03,1,A4,-0.03829466275382651,0.0
2025-02,2025-05,3,A4,0.2047467357488032,0.2
2025-02,2025-08,6,A4,0.17967299285696536,0.3
2025-02,2026-02,12,A4,0.4054396106017054,0.5
2025-03,2025-04,1,A0,0.42838413138369913,0.2
2025-03,2025-06,3,A0,0.4871820068469515,0.3
2025-03,2025-09,6,A0,-0.3986625278737984,-0.7
2025-03,2026-03,12,A0,0.13405731270960314,0.2
2025-03,2025-04,1,A1,0.4332486650452956,0.2
2025-03,2025-06,3,A1,0.434413011347753,0.3
2025-03,2025-09,6,A1,-0.47421098726145217,-0.7
2025-03,2026-03,12,A1,0.007475904077335616,0.2
2025-03,2025-04,1,A2,0.4324376428650089,0.2
2025-03,2025-06,3,A2,0.4926152724156799,0.3
2025-03,2025-09,6,A2,-0.3881593082065107,-0.7
2025-03,2026-03,12,A2,0.17118109964597855,0.2
2025-03,2025-04,1,A3,0.4279062186020641,0.2
2025-03,2025-06,3,A3,0.47023087145525333,0.3
2025-03,2025-09,6,A3,-0.3934598811882638,-0.7
2025-03,2026-03,12,A3,0.14377203332894034,0.2
2025-03,2025-04,1,A4,0.45264882015128727,0.2
2025-03,2025-06,3,A4,0.4383839433127602,0.3
2025-03,2025-09,6,A4,-0.4387654817587231,-0.7
2025-03,2026-03,12,A4,0.07516967133320737,0.2
2025-04,2025-05,1,A0,0.1976100390819309,0.2
2025-04,2025-07,3,A0,0.6733535256157255,0.9
2025-04,2025-10,6,A0,0.4320898017054281,0.4
2025-04,2026-04,12,A0,0.3864304445413005,0.3
2025-04,2025-05,1,A1,0.21523028317642828,0.2
2025-04,2025-07,3,A1,0.6911517034218925,0.9
