period,C0,C1,C2,F0,F1,F2,w_core,w_food,bt_core,bt_food,core_actual,food_actual,STRUCT_EVE,lam_C1,lam_C2,lam_F1,lam_F2,nz_C1,nz_C2,nz_F1,nz_F2,actual,survey,head_C1,head_C2,head_F1,head_F2
2021-02,0.6184576250555208,0.5489970581075689,0.5443656432436503,0.06726638394745456,0.3141247722800045,0.4851628562673088,0.5497432154591964,0.177174296,0.6184576250555208,0.0672663839474545,0.3,0.0,0.4216098186396887,0.023356620309893304,0.023356620309893304,0.18694814880900865,0.1772912483238017,16,18,2,7,0.2,0.3,0.38342434321810287,0.3808782543186867,0.46534677980420286,0.4956503319238424
2021-03,-0.17976514950672662,-0.1811759231238604,-0.1639665721295515,-0.009732466072463503,0.05075226674722294,-0.05589748395283464,0.5488701034587677,0.177174296,-0.1797651495067266,-0.0097324660724635,-0.2,0.0,0.1350844973045423,0.020157525003006074,0.020157525003006074,0.21209807875911313,0.15359836910076843,17,19,2,8,0.2,0.3,0.13431016584334918,0.14375586410405375,0.14580083726061835,0.12690524276176013
2021-04,0.2761500597562797,0.23363209192323525,0.2322671579965347,-0.0053458703711240785,-0.01940428296674676,0.47049961883032454,0.5491105590630627,0.177174296,0.2761500597562797,-0.005345870371124,0.3,0.7880910683012221,0.2667329009996384,0.02017128464694564,0.02017128464694564,0.21076247561904465,0.17686968060126673,17,19,2,8,0.5,0.2,0.24338583591261007,0.24263633628103537,0.26424211164513145,0.3510404905536807
2021-05,0.5816649902671485,0.6314037693482755,0.566803420969205,0.86698630240575,0.6991941255649738,0.5154243817249816,0.5484101494566364,0.177174296,0.5816649902671485,0.86698630240575,0.4,-0.6081668114682803,0.5712988080034986,0.02014264320310233,0.02014264320310233,0.21427922510285013,0.20020275152918446,17,19,2,6,0.2,0.4,0.5985760592731701,0.5631485725636532,0.5415703471974266,0.5090110722064757
2021-06,0.420578260787043,0.4262971063741089,0.40081092933163287,0.0012799502417856767,-0.050280629946430566,-0.20465627751368623,0.5481060061489085,0.177174296,0.420578260787043,0.0012799502417856,0.9,-0.2622377622377714,0.3354674070889383,0.017472394139300036,0.017472394139300036,0.21907755401853865,0.18049349370803333,19,19,2,8,0.5,0.4,0.3386019407034473,0.3246328139926917,0.3263321975927395,0.2989808009154669
2021-07,0.9958349235302414,0.9371511674167382,0.923911851448782,-0.4212954834807655,-0.6908185654588315,-0.6540582867310479,0.548162729046482,0.177174296,0.9958349235302414,-0.4212954834807655,1.5,0.3505696757230447,0.5987636914772603,0.017764824061345896,0.017764824061345896,0.2192110832956972,0.15714067560486028,18,21,2,8,1.0,0.5,0.5665954435753842,0.5593381440036806,0.5510111291720462,0.557524105676405
2021-08,0.32481854442437225,0.20359130773313502,0.19455402297702623,-0.3217069695881337,-0.36060536748420025,-0.3854670908639447,0.5555839028028581,0.177174296,0.3248185444243722,-0.3217069695881337,1.0,0.2620087336244525,0.1646984018899113,0.016499992353270994,0.016499992353270994,0.1916412517563264,0.14171820888505604,18,22,2,8,0.7,0.2,0.0973465006029879,0.0923255306674482,0.15780660562714785,0.15340174728999487
2021-09,-0.21476254281753382,-0.40177298259185734,-0.40912457358299525,-0.3020777033636223,-0.2623785532855659,-0.3942360661153891,0.5539243311486131,0.177174296,-0.2147625428175338,-0.3020777033636223,0.2,-0.9581881533101022,-0.1544539103005314,0.01883788468414902,0.01883788468414902,0.193392398966513,0.190924061811763,18,20,2,6,0.2,-0.2,-0.25804354307033156,-0.2621157681929758,-0.14742024133365342,-0.1707820033415883
2021-10,0.7396916679727916,0.6902095713097514,0.6879023852577872,0.5875476633632813,0.5157405531109058,0.613847029674006,0.5526743041044948,0.177174296,0.7396916679727916,0.5875476633632813,1.3,-0.3518029903254227,0.7040378888996407,0.006803959590437068,0.005909316290839191,0.1912787998773415,0.2169392303656945,23,27,2,5,1.0,0.7,0.6766904055607635,0.6754152831150547,0.6913155146928817,0.7086974606109895
2021-11,0.6820219728247783,0.6584293366448974,0.6506629197588254,0.7798268964096114,0.46978310593673095,0.46632773302977354,0.5520550466487686,0.177174296,0.6820219728247783,0.7798268964096114,1.1,1.0591350397175736,0.6883656072042946,0.00605689788868741,0.00605689788868741,0.1885717916953936,0.19097051237640086,23,27,2,6,0.2,0.3,0.675341173337443,0.6710536837011088,0.6334338168980905,0.6328216136358829
2021-12,1.3153412805952687,1.25267239716021,1.2660952886465024,0.83254314481471,0.5412488555787903,0.8678075340744233,0.5640400689325468,0.177174296,1.315341280595269,0.83254314481471,0.8,0.698689956331866,0.7925304539524585,0.006005254194044477,0.005215631569795643,0.25409735094479863,0.18849766784705466,23,26,2,6,0.4,0.3,0.7571826926198223,0.7647537412590247,0.740920593328264,0.7987783972934182
2022-01,1.097799854867081,1.0747579310946511,1.0809457621918677,1.470594657336238,1.3415053680203815,1.9542199163155791,0.5636051380786834,0.177174296,1.097799854867081,1.470594657336238,1.7,4.4232437120555135,4.418842957452365,0.005180253536973142,0.005180253536973142,0.25131506754004646,0.18493287648257908,24,27,2,6,4.4,3.8,4.405856410823006,4.40934390422296,4.395971653496688,4.504528922239848
2022-02,1.067797614263972,1.0220318349853472,1.013205817609324,0.7165779028488811,0.7332516849596693,0.9976803678037858,0.5652083420786833,0.178075443,1.067797614263972,0.7165779028488811,0.9,1.4119601328903553,0.8630383692151836,0.005433056868499024,0.005433056868499024,0.16309271693696173,0.16560466708143032,21,27,2,5,1.3,0.6,0.8371711689851732,0.8321826303369134,0.8660075603510478,0.9130958151904203
2022-03,0.11001381741020072,0.13338079370255235,0.11319981491186915,1.0724165166804158,0.7120779372098981,0.9940074069773953,0.5652083420786833,0.178075443,0.1100138174102007,1.0724165166804158,0.7,0.7371007371007376,0.98208695430893,0.005464706844250554,0.005464706844250554,0.18017023263086498,0.173814374772418,21,26,2,5,1.7,1.4,0.995294164238522,0.9838877066747148,0.9179195021397268,0.968124217363329
2022-04,1.1461590200437186,1.0654871520667815,1.058435352267933,1.4255557061607405,0.8746218347160052,2.047213920365379,0.5652083420786833,0.178075443,1.1461590200437186,1.4255557061607405,1.5,3.577235772357734,0.8213126444004937,0.0061982947964769235,0.0061982947964769235,0.1560745186770005,0.15389522228752237,21,24,2,6,1.8,0.9,0.7757162316488586,0.7717304955758807,0.7232048511792674,0.9320147062895736
2022-05,2.1442871859580097,2.035028089282096,2.007380220701745,3.5602859415230377,3.251750066298113,2.5109034089125517,0.5591021584169187,0.178075443,2.1442871859580097,3.5602859415230377,1.4,3.375196232339084,1.984974314785807,0.0054560552860145415,0.0054560552860145415,0.08178595796904495,0.1582999780919337,22,24,4,6,1.8,1.4,1.9238873180076208,1.9084293350087191,1.9300316521237357,1.7981050554147329
2022-06,1.5447619256328207,1.4734047590264057,1.436891565182043,2.3710736122704468,2.2877281730378263,1.7078022485733433,0.5590995404188934,0.178075443,1.5447619256328209,2.3710736122704468,1.5,2.2019741837509432,1.4599421046830754,0.004188939971106864,0.0036381420088679754,0.048897113131298214,0.11436099654310766,23,25,5,6,1.6,1.5,1.4200463456278343,1.3996318357302253,1.4451003286696968,1.3418297627634996
2022-07,2.2360453280776666,2.1892805904414714,2.193116445723145,1.0136082442143106,1.0134892183291844,1.4860230177000129,0.5590895189731001,0.178075443,2.236045328077666,1.0136082442143106,1.6,1.4858841010401136,1.4472712435231796,0.0037923015871264864,0.0037923015871264864,0.027162578071704756,0.07105012204300415,23,26,5,8,1.3,1.6,1.421125568853256,1.4232701553375373,1.4472500479359574,1.5313967135913906
2022-08,1.4522483099385493,1.4741567024783897,1.4632795339538414,0.5916282488543099,0.5811883862191001,1.1985323483349033,0.5592091965065509,0.178075443,1.4522483099385493,0.5916282488543099,0.9,0.5124450951683901,0.6229589155390018,0.003473219570088497,0.003473219570088497,0.05865646607677815,0.08498825882058625,22,24,5,7,0.4,0.8,0.6352102901279562,0.6291276774570771,0.6210998323753777,0.7310336319125246
2022-09,0.415489488174693,0.44037871390536854,0.4202713608818597,-0.24111970481665657,-0.22576182703595016,0.4182425088679157,0.5592011934659561,0.178075443,0.415489488174693,-0.2411197048166565,0.3,0.2184996358339352,0.0861133188358758,0.004651615912150015,0.0035087697313958355,0.02104796511654388,0.10797352684204098,22,26,5,7,0.8,0.2,0.10003140356891313,0.08878734776072568,0.08884817972521494,0.20352953713521665
2022-10,1.4748278451730945,1.4736305290424232,1.4591355583210204,0.9292818497062526,0.9313911787399642,1.583528324128204,0.5590543173120135,0.178075443,1.4748278451730945,0.9292818497062526,1.2,2.9796511627906863,1.1406198658324782,0.004640883255074554,0.004640883255074554,0.007692133709466292,0.10630001509428803,22,25,5,7,-1.4,0.9,1.1399505010804392,1.1318470251193276,1.1409954855345892,1.2571250965963554
2022-11,0.8054343301266385,0.8484830822279557,0.8588916892837514,1.489251285567344,1.5012310913584426,1.5580468354790946,0.5467787196146041,0.178075443,0.8054343301266385,1.489251285567344,0.4,1.834862385321112,0.6614814750980381,0.0035801903594870565,0.004746299050548131,0.007856708721753623,0.09188042837282052,22,25,5,7,1.2,0.7,0.6850196166530028,0.6907108214919424,0.6636147843213419,0.6737322731250017
2022-12,0.3414213213513256,0.3824684851972603,0.3932202632640609,0.6357204278816044,0.6361716193337592,0.878596432064007,0.5474977284571143,0.178075443,0.3414213213513256,0.6357204278816044,0.4,0.2772002772002624,-0.0862449163700214,0.004065991594680681,0.0046815640158153395,0.02163360721104126,0.06182130101157447,23,26,5,7,0.0,0.4,-0.06377168740476516,-0.057885113336316796,-0.08616457025230112,-0.04299466433117021
2023-01,0.9557689297069796,0.9576275669923587,0.9570190203335363,2.045653957895152,2.0785820291368142,2.7232426804638554,0.5474766813057488,0.178075443,0.9557689297069796,2.045653957895152,0.8,3.870076019350388,5.401679348257623,0.003511482850199686,0.004043105198533642,0.0011079853015525047,0.03508797388031649,23,25,5,7,6.0,5.8,5.402696908830374,5.402363743725182,5.4075430291311175,5.522341260200849
2023-02,0.7199207844554091,0.7023803180402737,0.714553316204523,0.5312258828427172,0.5518801346179889,1.9876525942148544,0.5518978401481048,0.178075443,0.7199207844554091,0.5312258828427172,0.7,0.6653359946773074,0.543835889388298,0.005313486745161094,0.005313486745161094,0.0189114332543959,0.08188046384232257,24,26,5,6,0.6,0.5,0.5341553438585944,0.5408735952535704,0.5475139044230131,0.8031897212129244
2023-03,0.3068496656848969,0.31092487381715755,0.30614810836116446,0.5935966604967569,0.5869745514683414,1.3342734235984521,0.5518982249256993,0.178075443,0.3068496656848969,0.5935966604967569,0.2,0.396563119629878,0.2707529964641877,0.006137625003837756,0.005330597123653777,0.0035039475800474583,0.0697944987578125,24,26,5,7,0.1,0.1,0.27300209659858515,0.27036580822253614,0.26957376146535833,0.4026493391733281
2023-04,0.8352052499294154,0.833536933555589,0.8429759344113443,0.48938397066529526,0.5282819140625146,0.0848817646164769,0.5518957076161669,0.178075443,0.8352052499294154,0.4893839706652952,0.2,-1.6458196181698526,0.5470608628042315,0.003463846229457326,0.003988256612571429,0.02505505521544164,0.07926058315713146,23,26,4,7,-0.2,0.4,0.546140126158571,0.5513494702150477,0.5539876313064802,0.47502895326761085
2023-05,0.43191731902507896,0.4404572709425326,0.44054718687719663,0.37536720706673593,0.41645926441079667,0.2118012878817458,0.5518952847539805,0.178075443,0.4319173190250789,0.3753672070667359,0.1,0.937081659973238,0.2358599459077157,0.0029064298290562437,0.004436426711405492,0.026056319789443096,0.052727298983733205,23,26,5,7,0.3,0.1,0.24057310510298408,0.2406227292833494,0.24317743222304072,0.20673287238914637
2023-06,0.3005720106225708,0.32747934867275763,0.31697121689035584,-1.007584031078503,-0.9400721854242609,-0.9437178654678757,0.5518894018381354,0.178075443,0.3005720106225708,-1.007584031078503,0.5,0.0,0.0469873236102673,0.0042907879909621265,0.00494039355227896,0.022448434776676,0.04542642022171494,22,27,5,7,0.3,0.3,0.061837198311841424,0.0560378717480154,0.05900952543289408,0.058360319344091104
2023-07,0.888704548019829,0.8964960777499728,0.9144642932605117,-1.092283713276682,-1.0146328101498365,-1.08972468116213,0.5518819685390914,0.178075443,0.888704548019829,-1.092283713276682,1.0,-0.7957559681697757,0.3657631583806945,0.0024088707066520706,0.004233615860842484,0.0449612566944047,0.051768184105873014,24,27,5,7,0.5,0.4,0.3700631631460971,0.379979497293188,0.3795908773543576,0.3662188591581446
2023-08,0.570126048287767,0.5786392077972436,0.5571844809514306,-0.8489455576276285,-0.8622952540338035,-0.8563914526835269,0.5518721535715265,0.178075443,0.570126048287767,-0.8489455576276285,0.2,-0.9358288770053512,0.4443825333867927,0.0021222185374586925,0.004944666923661165,0.0011496731185653847,0.07894217189954136,24,26,5,6,0.2,0.1,0.44908070905898545,0.4372404427502978,0.4420052802853476,0.44305660232618205
2023-09,-0.19539637604324278,-0.201638866344618,-0.21375894618237404,-1.5507607940869714,-1.4916888905969472,-1.1880621450965623,0.5518796456498034,0.178075443,-0.1953963760432427,-1.5507607940869714,-0.6,-1.6194331983805488,-0.2573283089284558,0.001824720660043576,0.004251511205553334,0.04466056893281413,0.06817069484331549,25,27,5,6,-0.7,-0.2,-0.2607734122639511,-0.2674622376300592,-0.2468090535456165,-0.19274058633398722
2023-10,0.7027578864562942,0.6875026231420925,0.6805039760385441,-0.1816171451733859,-0.08347013975736695,0.04449244283216924,0.5518625583327961,0.178075443,0.7027578864562942,-0.1816171451733859,0.3,0.8230452674897082,0.3098291578587594,0.0018125479513144368,0.004223149380811,0.0678770998392293,0.08998544272016087,24,26,4,6,0.1,0.0,0.30141034921814364,0.29754805792271094,0.3273067293273404,0.3500937229093961
2023-11,0.26456928907228383,0.27010932110035973,0.2562092485235592,0.023403305810952596,0.03638049363455062,0.1835831105667812,0.5518339593603102,0.178075443,0.2645692890722838,0.0234033058109525,0.1,-0.4081632653061162,0.0456187263656582,0.004169472353654893,0.004800711285617057,0.050932993823958946,0.0586440147628287,23,26,5,6,0.1,-0.1,0.04867590417469426,0.04100537208924275,0.04792964483623963,0.0741428160572059
2023-12,0.2761773976523873,0.28563959321958066,0.29074105488621593,-0.5341849461227145,-0.5112686938137493,-0.5528445724511912,0.5518047162146195,0.178075443,0.2761773976523873,-0.5341849461227145,0.0,-1.43442622950819,-0.1464212267790066,0.004152982415792582,0.004152982415792582,0.05134654384437754,0.05912017435373003,22,25,5,6,-0.4,0.0,-0.14119994263928423,-0.1383849320320468,-0.14234040499718784,-0.14974404800366456
2024-01,0.31389241774248927,0.3269579193213036,0.34234908442607226,2.371729815431553,2.382296284263119,2.7433682357029454,0.5517903316967623,0.178075443,0.3138924177424892,2.371729815431553,0.2,0.06930006930006,0.941205038573995,0.002351664961607032,0.0027076962175515426,0.02556575525994758,0.05956697775510778,24,26,5,6,1.5,2.0,0.9484144560239535,0.9569071521223134,0.9430866671921218,1.0073847148996433
2024-02,0.1593796424344108,0.15764804374548375,0.1840125855453594,-0.06581253418494867,-0.0639019351429837,-0.2752888085762897,0.5510885466967623,0.177431636,0.1593796424344108,-0.0658125341849486,0.5,-0.2770083102493159,0.2500155901508983,0.002027207019717348,0.002687491386443341,0.0345249611841036,0.0698643540402649,25,26,4,5,0.3,0.4,0.24906132594595548,0.263590522970775,0.25035459086465417,0.21284787208245776
2024-03,0.05249271322748161,0.05474406651789035,0.06624772783465926,0.019068378681103254,-0.0034845352449274225,-0.17332964686877123,0.5510885466967623,0.177431636,0.0524927132274816,0.0190683786811032,0.1,-0.7638888888888862,0.1358992337929683,0.003095170780149718,0.0026881910262628785,0.034296453341551986,0.06027638114261426,23,25,5,6,0.1,0.1,0.13713992880588063,0.14347946480263057,0.1318976333785055,0.10176173735648428
2024-04,0.3129413863365215,0.32268926902853023,0.3336562658779386,0.9756520494984491,0.9346265034958803,1.137852140339831,0.5510885466967623,0.177431636,0.3129413863365215,0.9756520494984492,0.1,1.679496151154658,0.455656878542433,0.004093257626412497,0.004712957999309241,0.019550012309541193,0.05244673582047304,23,26,5,6,0.7,0.2,0.4610288250485426,0.46707261140391104,0.44837764879740394,0.48443630601976795
2024-05,-0.01233749499633005,-0.004421661314229691,0.026508620690681772,0.8905953125076937,0.9166976805776355,0.651760019771994,0.522992760109963,0.177431636,-0.01233749499633,0.8905953125076937,0.1,-0.0688231245698722,0.1602773630094872,0.00408328567500632,0.004701476340337862,0.022399583521089013,0.052189950179751636,23,25,5,6,0.0,0.1,0.16441728671546027,0.18059360027218843,0.1649087488796111,0.11790042628485309
2024-06,0.25246891879037714,0.26645682425284595,0.2712952413116059,-0.07724187151798712,-0.08059775231498534,0.005685662440489098,0.5231008951870135,0.177431636,0.2524689187903771,-0.0772418715179871,0.1,-0.550964187327807,0.029142593405205,0.004691388056723453,0.005401642624966428,0.007286308301485855,0.04554344838199212,23,26,5,6,-0.3,0.2,0.03645967927441375,0.038990659569139184,0.02854715398517262,0.04385656142490299
2024-07,0.5334043162676153,0.5347772243832607,0.575149280018057,-0.7642277004708129,-0.7774999686383157,-0.6613206545325186,0.5229850954564411,0.177431636,0.5334043162676153,-0.7642277004708129,1.1,0.3462603878116255,0.209229120910956,0.002656398138124795,0.0035216172032444463,0.011133158692899648,0.05249135544018582,24,26,5,6,0.7,0.5,0.20994713139286972,0.2310611147628064,0.20687420065656525,0.2274880864277147
2024-08,0.31941905379619073,0.32605975365167694,0.31764066599055296,-0.3544556117032953,-0.3545461476912799,-0.3826987672470844,0.524320821334479,0.177431636,0.3194190537961907,-0.3544556117032953,0.2,0.4830917874396156,0.0464996877462461,0.0035844816246010207,0.0035844816246010207,0.02560002917961146,0.05180395402932369,24,25,5,6,0.3,0.0,0.049981544948710384,0.04556724199134288,0.046483623797781114,0.04148845845230913
