period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2022-12,2023-01-10 23:59:00,TARGET_CHANNEL,imputed_rent,-0.05631332420983881,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_CHANNEL,catering,1.1918979832392824,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_CHANNEL,accommodation,0.41574785071872417,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_CHANNEL,package_holidays,0.2923587298500092,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.23083040695038395,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,NO_PROXY,core,1.0078664942255202,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,OFFICIAL_PREDICTORS,core,1.0780730989343914,192,2007-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,BROAD_SPLIT,goods,-0.6365919819428026,180,2008-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,BROAD_SPLIT,services,-0.3865251840224177,180,2008-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,BROAD_SPLIT,reconciliation,-0.05529784347955714,180,2008-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.5070371750938792,180,2008-01,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,AGG_COMMON,core,1.1732028834070416,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,actual_rent,0.9434303714323463,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,imputed_rent,0.08126444865830118,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,catering,1.4945368941477184,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,accommodation,0.6214224984310365,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,package_holidays,12.92622218605517,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.3009166204678804,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,actual_rent,0.7474925084140013,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,imputed_rent,-0.22350390945211845,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,catering,0.3933772462214471,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,accommodation,0.34788379519545093,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,package_holidays,8.92395297691421,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.24554737412176067,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,actual_rent,0.7474925084140013,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,imputed_rent,-0.22350390945211845,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,catering,0.6558443400067975,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,accommodation,0.4858603618144901,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,package_holidays,8.9119059369154,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.28147558814427137,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,NO_PROXY,core,0.7309823678897053,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,OFFICIAL_PREDICTORS,core,0.8014984139357215,193,2007-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,BROAD_SPLIT,goods,-0.6796170014288244,181,2008-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,BROAD_SPLIT,services,-0.6076997673265503,181,2008-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,BROAD_SPLIT,reconciliation,0.03756467088253892,181,2008-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.6849970073138054,181,2008-01,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,AGG_COMMON,core,0.8679546712522335,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,actual_rent,0.5436832926114276,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,imputed_rent,-0.048949904088126106,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,catering,1.159554113884985,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,accommodation,0.9006234704631264,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,package_holidays,6.905214206176952,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.28432593446020377,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,actual_rent,0.4988758483655787,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,imputed_rent,-0.9815188279678504,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,catering,0.4993273977634541,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,accommodation,0.3607656977466483,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,package_holidays,4.222158325424564,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.24818387793479274,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,actual_rent,0.4988758483655787,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,imputed_rent,-0.9815188279678504,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,catering,0.611454742387189,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,accommodation,0.5027092896531087,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,package_holidays,4.215548579648861,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.292051602591268,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,NO_PROXY,core,0.35409412572998644,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,OFFICIAL_PREDICTORS,core,0.4202843598267295,194,2007-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,BROAD_SPLIT,goods,-0.5130744348663371,182,2008-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,BROAD_SPLIT,services,-0.5314673398734845,182,2008-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,BROAD_SPLIT,reconciliation,0.02278676891008203,182,2008-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.5063528279773958,182,2008-01,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,AGG_COMMON,core,0.4096135755561741,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,actual_rent,0.5008939219820336,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,imputed_rent,-0.13657549701352611,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,catering,0.8868793031349007,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,accommodation,1.656660693874449,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,package_holidays,-2.9268206952196283,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.21914891262457561,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,actual_rent,0.4155723341857882,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,imputed_rent,-0.6472205494243497,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,catering,0.5873195639169996,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,accommodation,1.306730314154874,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,package_holidays,-7.7429499152716845,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.23645770385226217,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,actual_rent,0.4155723341857882,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,imputed_rent,-0.6472205494243497,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,catering,0.6401517060687174,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,accommodation,1.6647562473957935,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,package_holidays,-7.79998660061936,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.23083710717780886,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,NO_PROXY,core,0.8752415775150946,195,2007-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,OFFICIAL_PREDICTORS,core,0.9186355676393965,195,2007-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,BROAD_SPLIT,goods,-0.6064040171317817,183,2008-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,BROAD_SPLIT,services,-0.5313918187802603,183,2008-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,BROAD_SPLIT,reconciliation,0.05817419410054602,183,2008-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.5068701727515759,183,2008-01,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,AGG_COMMON,core,0.9551470307034349,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,actual_rent,0.6857647170797916,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,imputed_rent,0.037354156566387076,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,catering,1.2224175519593459,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,accommodation,1.9768634231551294,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,package_holidays,2.80628411187954,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.37627929824861983,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,actual_rent,0.47028542947163865,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,imputed_rent,0.060134291038494214,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,catering,0.7122333965654942,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,accommodation,2.3202702958661545,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,package_holidays,-2.1986295059566703,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.3224566254026877,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,actual_rent,0.47028542947163865,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.060134291038494214,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,catering,0.5351371826636027,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,accommodation,2.384287656075164,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,package_holidays,-2.233361709338795,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.34952636476537113,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,NO_PROXY,core,0.4232627897715136,196,2007-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,OFFICIAL_PREDICTORS,core,0.4923511314690702,196,2007-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,BROAD_SPLIT,goods,-0.9024863489361223,184,2008-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,BROAD_SPLIT,services,-0.8706028458122186,184,2008-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,BROAD_SPLIT,reconciliation,-0.03268074327395461,184,2008-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.9886273091103698,184,2008-01,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,AGG_COMMON,core,0.4433953493998502,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,actual_rent,0.5235356785037513,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,imputed_rent,-0.09796719696904199,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,catering,0.6344062659352306,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,accommodation,1.6927696131169223,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,package_holidays,1.3786608519562003,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.17205446015158393,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,actual_rent,0.42789195582235495,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,imputed_rent,0.021931263330716266,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,catering,0.6317483301901664,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,accommodation,1.7190656719431694,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,package_holidays,-1.2881320153657276,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.13594211836147893,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,actual_rent,0.42789195582235495,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,imputed_rent,0.021931263330716266,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,catering,0.38896467751217473,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,accommodation,1.713450393395387,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,package_holidays,-1.297625141383551,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.14493337427472808,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,NO_PROXY,core,0.26821157052239464,197,2007-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,OFFICIAL_PREDICTORS,core,0.32836267868822266,197,2007-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,BROAD_SPLIT,goods,-0.7998411287838867,185,2008-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,BROAD_SPLIT,services,-0.9506518656457513,185,2008-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,BROAD_SPLIT,reconciliation,0.006420998067863701,185,2008-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-1.043717466601018,185,2008-01,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,AGG_COMMON,core,0.2791336854685997,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,actual_rent,0.5027794489700952,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,imputed_rent,-0.423765648891567,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,catering,0.20890054739950548,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,accommodation,1.1723965808565673,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,package_holidays,7.029257444639981,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.051401405429137514,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,actual_rent,0.32291612327557295,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,imputed_rent,-0.024642523156154728,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,catering,0.48601022341042,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,accommodation,0.8652759094820178,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,package_holidays,9.391856250596126,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.03797138950616489,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,actual_rent,0.32291612327557295,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,imputed_rent,-0.024642523156154728,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,catering,0.17663428728578756,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,accommodation,0.8163868991551144,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,package_holidays,9.356012436860581,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.02040483842259949,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,NO_PROXY,core,0.9039483492573037,198,2007-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,OFFICIAL_PREDICTORS,core,0.9710189231034094,198,2007-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,BROAD_SPLIT,goods,-0.7970346466478071,186,2008-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,BROAD_SPLIT,services,-0.5305968359978684,186,2008-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,BROAD_SPLIT,reconciliation,-0.018898364110394653,186,2008-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.7365368484194271,186,2008-01,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,AGG_COMMON,core,1.01594789879646,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,actual_rent,0.5794280556305599,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,imputed_rent,0.2169036805369109,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,catering,0.5677319726841813,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,accommodation,2.0973172994451996,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,package_holidays,20.492034654684808,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,0.12446878316159837,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,actual_rent,0.5612762329275609,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,imputed_rent,0.28407570829807566,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,catering,0.5088773309223161,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,accommodation,1.8259510762605808,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,package_holidays,22.494221272729536,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,0.07519374120373379,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,actual_rent,0.5612762329275609,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,imputed_rent,0.28407570829807566,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,catering,0.3799130158923466,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,accommodation,1.6889440500142712,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,package_holidays,22.429739574184335,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,0.11039038313468469,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,NO_PROXY,core,0.5922645273503887,199,2007-01,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,OFFICIAL_PREDICTORS,core,0.6369373632747051,199,2007-01,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,BROAD_SPLIT,goods,-0.889634222666766,187,2008-01,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,BROAD_SPLIT,services,-0.11209173023256158,187,2008-01,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,BROAD_SPLIT,reconciliation,0.045026754766752296,187,2008-01,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,BROAD_AGG_CONTROL,core_annual_delta,-0.4292636993852415,187,2008-01,2023-07,2023-08-10 09:00:00,[],estimated
