period,as_of,model,block,prediction,weight,contribution,units,yoy_prediction,category_actual_mm,prior_month_actual,seasonal_norm,forecast_minus_seasonal,contribution_minus_seasonal
2019-06,2019-07-10 23:59:00,TARGET_SHARED,imputed_rent,0.21905731986288637,0.10385733600000001,0.022750709672259267,headline percentage-point projection,,0.3478260869565375,0.6124234470691103,0.1883036371439939,0.030753682718892478,0.00319399555937341
2019-06,2019-07-10 23:59:00,TARGET_SHARED,catering,0.10704965209703105,0.051351304,0.005497139227928879,headline percentage-point projection,,0.5172413793103292,0.34602076124568004,0.06807725007084708,0.03897240202618396,0.0020012836640567887
2019-06,2019-07-10 23:59:00,TARGET_SHARED,accommodation,0.33274779195243454,0.007778524,0.002588286685649019,headline percentage-point projection,,0.09199632014718073,0.6481481481481532,0.3202423077866723,0.012505484165762248,9.727420871500163e-05
2019-06,2019-07-10 23:59:00,TARGET_SHARED,package_holidays,4.113939207338281,0.019182249,0.07891460624602553,headline percentage-point projection,,6.685499058380406,-1.8484288354898348,3.600592360644311,0.5133468466939699,0.009847147036648556
2019-06,2019-07-10 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.026536763579354666,1.0,-0.026536763579354666,headline percentage-point projection,,,-0.008152420498794492,-0.02727826245755742,0.0007414988782027537,0.0007414988782027537
2019-06,2019-07-10 23:59:00,TARGET_OWN,actual_rent,0.08445907863505019,0.033660201,0.002842909563130595,headline percentage-point projection,,0.7299270072992803,0.366300366300365,0.047125353440152784,0.0373337251948974,0.0012566606941390107
2019-06,2019-07-10 23:59:00,TARGET_OWN,imputed_rent,0.2954109402807515,0.10385733600000001,0.030680593282813945,headline percentage-point projection,,0.3478260869565375,0.6124234470691103,0.1883036371439939,0.10710730313675759,0.011123879169928089
2019-06,2019-07-10 23:59:00,TARGET_OWN,catering,0.0950057118229865,0.051351304,0.004878667189558574,headline percentage-point projection,,0.5172413793103292,0.34602076124568004,0.06807725007084708,0.02692846175213942,0.001382811625686484
2019-06,2019-07-10 23:59:00,TARGET_OWN,accommodation,0.3143018924171064,0.007778524,0.00244480481341188,headline percentage-point projection,,0.09199632014718073,0.6481481481481532,0.3202423077866723,-0.00594041536956591,-4.62076635221373e-05
2019-06,2019-07-10 23:59:00,TARGET_OWN,package_holidays,4.01668097672798,0.019182249,0.07704897464915932,headline percentage-point projection,,6.685499058380406,-1.8484288354898348,3.600592360644311,0.4160886160836692,0.007981515439782347
2019-06,2019-07-10 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.023479333087863583,1.0,-0.023479333087863583,headline percentage-point projection,,,-0.008152420498794492,-0.02727826245755742,0.0037989293696938375,0.0037989293696938375
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,actual_rent,0.08445907863505019,0.033660201,0.002842909563130595,headline percentage-point projection,,0.7299270072992803,0.366300366300365,0.047125353440152784,0.0373337251948974,0.0012566606941390107
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,imputed_rent,0.2954109402807515,0.10385733600000001,0.030680593282813945,headline percentage-point projection,,0.3478260869565375,0.6124234470691103,0.1883036371439939,0.10710730313675759,0.011123879169928089
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,catering,0.5024097571318409,0.051351304,0.02579939617104333,headline percentage-point projection,,0.5172413793103292,0.34602076124568004,0.06807725007084708,0.4343325070609938,0.02230354060717124
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,accommodation,0.2607229476752166,0.007778524,0.0020280397058424163,headline percentage-point projection,,0.09199632014718073,0.6481481481481532,0.3202423077866723,-0.0595193601114557,-0.00046297277109160086
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,package_holidays,3.99822344383937,0.019182249,0.0766949176573643,headline percentage-point projection,,6.685499058380406,-1.8484288354898348,3.600592360644311,0.3976310831950589,0.007627458447987335
2019-06,2019-07-10 23:59:00,TARGET_CHANNEL,remaining_core_tax_reconciliation,-0.023805061118368852,1.0,-0.023805061118368852,headline percentage-point projection,,,-0.008152420498794492,-0.02727826245755742,0.0034732013391885683,0.0034732013391885683
2019-07,2019-08-11 23:59:00,BROAD_SPLIT,goods,0.02903711430286307,0.3306026245980962,0.00959974619928145,core log-annual-change points,0.3291284544724168,,,,,
2019-07,2019-08-11 23:59:00,BROAD_SPLIT,services,-0.17206568088451113,0.6693973754019038,-0.11518031518083328,core log-annual-change points,4.220517886998594,,,,,
2019-07,2019-08-11 23:59:00,BROAD_SPLIT,reconciliation,0.02268609544622319,1.0,0.02268609544622319,core log-annual-change points,,,,,,
2019-07,2019-08-11 23:59:00,TARGET_SHARED,actual_rent,0.3816959667303218,0.033660201,0.012847962961031944,headline percentage-point projection,,0.5434782608695565,0.7299270072992803,0.16637229896581673,0.21532366776450507,0.0072478379370104614
2019-07,2019-08-11 23:59:00,TARGET_SHARED,imputed_rent,0.2849657944027015,0.10385733600000001,0.02959578825778829,headline percentage-point projection,,0.17331022530329143,0.3478260869565375,0.1864517519166442,0.09851404248605727,0.010231406011192726
2019-07,2019-08-11 23:59:00,TARGET_SHARED,catering,0.35391420153511416,0.051351304,0.018173955752946915,headline percentage-point projection,,0.34305317324185847,0.5172413793103292,0.20969820406883666,0.1442159974662775,0.007405679527554046
2019-07,2019-08-11 23:59:00,TARGET_SHARED,accommodation,1.4420799866637768,0.007778524,0.011217253786183868,headline percentage-point projection,,1.2867647058823595,0.09199632014718073,0.9422740408037478,0.499805945860029,0.0038877525452149365
2019-07,2019-08-11 23:59:00,TARGET_SHARED,package_holidays,18.02794033371059,0.019182249,0.34581644043837956,headline percentage-point projection,,24.801412180052964,6.685499058380406,15.468006477226055,2.559933856484534,0.04910528865861659
2019-07,2019-08-11 23:59:00,TARGET_SHARED,remaining_core_tax_reconciliation,-0.03829816483082898,1.0,-0.03829816483082898,headline percentage-point projection,,,-0.05087229779339508,-0.036648260148301456,-0.0016499046825275213,-0.0016499046825275213
2019-07,2019-08-11 23:59:00,TARGET_OWN,actual_rent,0.4132559442375471,0.033660201,0.013910278147480627,headline percentage-point projection,,0.5434782608695565,0.7299270072992803,0.16637229896581673,0.24688364527173035,0.008310153123459143
2019-07,2019-08-11 23:59:00,TARGET_OWN,imputed_rent,0.31702279274468437,0.10385733600000001,0.03292514270574305,headline percentage-point projection,,0.17331022530329143,0.3478260869565375,0.1864517519166442,0.13057104082804016,0.013560760459147487
2019-07,2019-08-11 23:59:00,TARGET_OWN,catering,0.3193948784321191,0.051351304,0.01640134349841079,headline percentage-point projection,,0.34305317324185847,0.5172413793103292,0.20969820406883666,0.10969667436328245,0.005633067273017924
2019-07,2019-08-11 23:59:00,TARGET_OWN,accommodation,1.1245197673644636,0.007778524,0.008747103998918896,headline percentage-point projection,,1.2867647058823595,0.09199632014718073,0.9422740408037478,0.1822457265607158,0.0014176027579499654
2019-07,2019-08-11 23:59:00,TARGET_OWN,package_holidays,20.18932093308936,0.019182249,0.3872765812794324,headline percentage-point projection,,24.801412180052964,6.685499058380406,15.468006477226055,4.721314455863304,0.0905654294996694
2019-07,2019-08-11 23:59:00,TARGET_OWN,remaining_core_tax_reconciliation,-0.027219035965133698,1.0,-0.027219035965133698,headline percentage-point projection,,,-0.05087229779339508,-0.036648260148301456,0.009429224183167759,0.009429224183167759
2019-07,2019-08-11 23:59:00,TARGET_CHANNEL,actual_rent,0.4132559442375471,0.033660201,0.013910278147480627,headline percentage-point projection,,0.5434782608695565,0.7299270072992803,0.16637229896581673,0.24688364527173035,0.008310153123459143
2019-07,2019-08-11 23:59:00,TARGET_CHANNEL,imputed_rent,0.31702279274468437,0.10385733600000001,0.03292514270574305,headline percentage-point projection,,0.17331022530329143,0.3478260869565375,0.1864517519166442,0.13057104082804016,0.013560760459147487
2019-07,2019-08-11 23:59:00,TARGET_CHANNEL,catering,0.3939488721831089,0.051351304,0.02022978829593197,headline percentage-point projection,,0.34305317324185847,0.5172413793103292,0.20969820406883666,0.18425066811427226,0.009461512070539102
2019-07,2019-08-11 23:59:00,TARGET_CHANNEL,accommodation,1.1122297340262146,0.007778524,0.008651505679636528,headline percentage-point projection,,1.2867647058823595,0.09199632014718073,0.9422740408037478,0.16995569322246684,0.0013220044386675956
2019-07,2019-08-11 23:59:00,TARGET_CHANNEL,package_holidays,20.199753987466565,0.019182249,0.3874767107263265,headline percentage-point projection,,24.801412180052964,6.685499058380406,15.468006477226055,4.73174751024051,0.0907655589465635
