period,clock,inc,inc_E,S,S_E,x13_ok,w_core,core_actual,bt_core_pred,STRUCT,actual,survey,head_inc,head_inc_E,head_S,head_S_E
2020-05,B,0.10704193982366558,0.10574173137084657,-0.020487696557997592,-0.020351643539855427,True,0.6216007530000001,0.7,0.1070419398236655,0.0970200222841102,0.4,0.1,0.0970200222841102,0.09621181173078094,0.017747504279452167,0.017832074937977255
2020-06,A,0.37696485862001033,0.3750412573001295,0.25908943141223617,0.25597038584872994,True,0.5396866552269519,0.5,0.3769648586200103,0.2416502823398005,0.6,0.2,0.2416502823398005,0.24061214037748385,0.1780344872965888,0.17635118002891967
2020-06,B,0.37696485862001033,0.3750412573001295,0.25908943141223617,0.25597038584872994,True,0.5396866552269519,0.5,0.3769648586200103,0.2507384390118719,0.6,0.2,0.2507384390118719,0.2497002970495553,0.18712264396866024,0.1854393367009911
2020-07,A,0.5467677081544858,0.5489280115141812,0.5706771023205026,0.5705930725325172,True,0.5546457536795688,1.2,0.5467677081544858,0.393053960215486,0.4,0.2,0.393053960215486,0.39425216330060076,0.40631520416271827,0.40626859739762955
2020-07,B,0.5467677081544858,0.5489280115141812,0.5706771023205026,0.5705930725325172,True,0.5546457536795688,1.2,0.5467677081544858,0.395328459237208,0.4,0.2,0.395328459237208,0.39652666232232275,0.40858970318444027,0.40854309641935155
2020-08,A,0.1273727449704621,0.123530042631268,-0.02648672775240838,-0.030489879695707614,True,0.4974562446703834,0.0,0.1273727449704621,-0.0228711700619506,0.0,0.0,-0.0228711700619506,-0.0247827463369922,-0.09940952556963503,-0.10140091850219363
2020-08,B,0.1273727449704621,0.123530042631268,-0.02648672775240838,-0.030489879695707614,True,0.4974562446703834,0.0,0.1273727449704621,-0.0232007209547655,0.0,0.0,-0.0232007209547655,-0.0251122972298071,-0.09973907646244994,-0.10173046939500853
2020-09,A,-0.7940965064782153,-0.7949857909308393,-0.800037540077868,-0.7998896761946688,True,0.4974562446703834,-0.8,-0.7940965064782153,-0.3910543878882413,-0.6,-0.3,-0.3910543878882413,-0.39149676799248745,-0.3940097921521851,-0.3939362363401265
2020-09,B,-0.7940965064782153,-0.7949857909308393,-0.800037540077868,-0.7998896761946688,True,0.4974562446703834,-0.8,-0.7940965064782153,-0.3921798594377986,-0.6,-0.3,-0.3921798594377986,-0.3926222395420447,-0.3951352637017424,-0.39506170788968376
2020-10,A,0.2901443044927382,0.29528729427809286,0.20763018254838586,0.20830131999501425,True,0.525484605528538,0.5,0.2901443044927382,0.198782459017272,0.2,0.2,0.198782459017272,0.2014850209758664,0.15542255819681033,0.1557752305932073
2020-10,B,0.2901443044927382,0.29528729427809286,0.20763018254838586,0.20830131999501425,True,0.525484605528538,0.5,0.2901443044927382,0.2005401050859551,0.2,0.2,0.2005401050859551,0.2032426670445495,0.15718020426549342,0.15753287666189036
2020-11,A,0.17997458005679307,0.1786202842086877,-0.024085550769315817,-0.024870309416639008,True,0.5483332202847917,0.0,0.179974580056793,0.1157099365261965,0.0,0.1,0.1157099365261965,0.11496733112258656,0.0038169878585803257,0.003386678622347261
2020-11,B,0.17997458005679307,0.1786202842086877,-0.024085550769315817,-0.024870309416639008,True,0.5483332202847917,0.0,0.179974580056793,0.1157099365261965,0.0,0.1,0.1157099365261965,0.11496733112258656,0.0038169878585803257,0.003386678622347261
2020-12,A,0.22695171564798217,0.227122626519292,0.1490309089372267,0.1498555381857687,True,0.548521718017104,0.0,0.2269517156479821,0.1568561797884566,-0.2,0.1,0.1568561797884566,0.15694992811321526,0.11411492502219431,0.11456725207433172
2020-12,B,0.22695171564798217,0.227122626519292,0.1490309089372267,0.1498555381857687,True,0.548521718017104,0.0,0.2269517156479821,0.1568561797884566,-0.2,0.1,0.1568561797884566,0.15694992811321526,0.11411492502219431,0.11456725207433172
2021-01,A,0.3731089889391225,0.37211476617634787,0.37943848075575315,0.378557793615674,True,0.548414886550344,0.7,0.3731089889391225,0.8093025919670612,1.3,0.9,0.8093025919670612,0.8087573454034084,0.8127737795036001,0.8122907975655872
2021-01,B,0.3731089889391225,0.37211476617634787,0.37943848075575315,0.378557793615674,True,0.548414886550344,0.7,0.3731089889391225,0.8134405209147586,1.3,0.9,0.8134405209147586,0.8128952743511058,0.8169117084512975,0.8164287265132846
2021-02,A,0.6184576250555208,0.62111680544022,0.4656478994491284,0.4656852210614356,True,0.5497432154591964,0.3,0.6184576250555208,0.417708470619556,0.2,0.3,0.417708470619556,0.41917033699472656,0.33370236071126036,0.33372287801441625
2021-02,B,0.6184576250555208,0.62111680544022,0.4656478994491284,0.4656852210614356,True,0.5497432154591964,0.3,0.6184576250555208,0.4216098186396887,0.2,0.3,0.4216098186396887,0.42307168501485926,0.33760370873139306,0.33762422603454895
2021-03,A,-0.17976514950672662,-0.19436363381857352,-0.12765120265069096,-0.12677035972198705,True,0.5488701034587677,-0.2,-0.1797651495067266,0.1320995147544111,0.2,0.3,0.1320995147544111,0.12408684315982649,0.1607033021569281,0.16118677050633673
2021-03,B,-0.17976514950672662,-0.19436363381857352,-0.12765120265069096,-0.12677035972198705,True,0.5488701034587677,-0.2,-0.1797651495067266,0.1350844973045423,0.2,0.3,0.1350844973045423,0.1270718257099577,0.16368828470705932,0.16417175305646797
2021-04,A,0.2761500597562797,0.29343273493420685,0.30467214791242436,0.29650640164994646,True,0.5491105590630627,0.3,0.2761500597562797,0.2652026167286416,0.5,0.2,0.2652026167286416,0.27469271615769847,0.28086439650170814,0.2763804990063518
2021-04,B,0.2761500597562797,0.29343273493420685,0.30467214791242436,0.29650640164994646,True,0.5491105590630627,0.3,0.2761500597562797,0.2667329009996384,0.5,0.2,0.2667329009996384,0.2762230004286953,0.28239468077270496,0.27791078327734864
2021-05,A,0.5816649902671485,0.5827031942550895,0.29595400472926775,0.29650545210407125,True,0.5484101494566364,0.4,0.5816649902671485,0.5711502049454499,0.2,0.4,0.5711502049454499,0.5717195665496432,0.41446340066521786,0.4147658200024513
2021-05,B,0.5816649902671485,0.5827031942550895,0.29595400472926775,0.29650545210407125,True,0.5484101494566364,0.4,0.5816649902671485,0.5712988080034986,0.2,0.4,0.5712988080034986,0.5718681696076919,0.4146120037232666,0.4149144230605001
2021-06,A,0.420578260787043,0.42201710803910986,0.2980661906261111,0.29863318845977965,True,0.5481060061489085,0.9,0.420578260787043,0.3291863615905102,0.5,0.4,0.3291863615905102,0.32997500241129885,0.26203676010956695,0.26234753502767405
2021-06,B,0.420578260787043,0.42201710803910986,0.2980661906261111,0.29863318845977965,True,0.5481060061489085,0.9,0.420578260787043,0.3354674070889383,0.5,0.4,0.3354674070889383,0.33625604790972696,0.26831780560799506,0.26862858052610217
2021-07,A,0.9958349235302414,0.996898448509886,1.0852958459099615,1.083650497705177,True,0.548162729046482,1.5,0.9958349235302414,0.5960670056631165,1.0,0.5,0.5960670056631165,0.5966499904183676,0.6451061490177994,0.644204230455633
2021-07,B,0.9958349235302414,0.996898448509886,1.0852958459099615,1.083650497705177,True,0.548162729046482,1.5,0.9958349235302414,0.5987636914772603,1.0,0.5,0.5987636914772603,0.5993466762325114,0.6478028348319431,0.6469009162697767
2021-08,A,0.32481854442437225,0.3239297418125451,0.32043965636973987,0.320105438377967,True,0.5555839028028581,1.0,0.3248185444243722,0.1648354153785583,0.7,0.2,0.1648354153785583,0.164341610954658,0.16240257566322883,0.16221688952697275
2021-08,B,0.32481854442437225,0.3239297418125451,0.32043965636973987,0.320105438377967,True,0.5555839028028581,1.0,0.3248185444243722,0.1646984018899113,0.7,0.2,0.1646984018899113,0.164204597466011,0.16226556217458182,0.16207987603832574
2021-09,A,-0.21476254281753382,-0.21222781791638384,-0.3625565152690178,-0.36224785196704834,True,0.5539243311486131,0.2,-0.2147625428175338,-0.1586696147058424,0.2,-0.2,-0.1586696147058424,-0.15726556891032717,-0.2405362920438272,-0.24036531593073365
2021-09,B,-0.21476254281753382,-0.21222781791638384,-0.3625565152690178,-0.36224785196704834,True,0.5539243311486131,0.2,-0.2147625428175338,-0.1544539103005314,0.2,-0.2,-0.1544539103005314,-0.15304986450501618,-0.2363205876385162,-0.23614961152542266
2021-10,A,0.7396916679727916,0.7417719520588502,0.7723054893840056,0.7756930938428777,True,0.5526743041044948,1.3,0.7396916679727916,0.6896108297108349,1.0,0.7,0.6896108297108349,0.690760549270437,0.7076356507634658,0.7095078927003542
2021-10,B,0.7396916679727916,0.7417719520588502,0.7723054893840056,0.7756930938428777,True,0.5526743041044948,1.3,0.7396916679727916,0.7040378888996407,1.0,0.7,0.7040378888996407,0.7051876084592428,0.7220627099522716,0.72393495188916
2021-11,A,0.6820219728247783,0.6780664890204767,0.6385578122982274,0.63613731242478,True,0.5520550466487686,1.1,0.6820219728247783,0.6914222213506914,0.2,0.3,0.6914222213506914,0.6892385765545893,0.6674276121836568,0.6660913630131075
2021-11,B,0.6820219728247783,0.6780664890204767,0.6385578122982274,0.63613731242478,True,0.5520550466487686,1.1,0.6820219728247783,0.6883656072042946,0.2,0.3,0.6883656072042946,0.6861819624081925,0.66437099803726,0.6630347488667107
2021-12,A,1.3153412805952687,1.3174446126346084,1.4392482216126918,1.4394595429653188,True,0.5640400689325468,0.8,1.315341280595269,0.7925304539524585,0.4,0.3,0.7925304539524585,0.7937168175009157,0.8624189335051469,0.8625381272154494
2021-12,B,1.3153412805952687,1.3174446126346084,1.4392482216126918,1.4394595429653188,True,0.5640400689325468,0.8,1.315341280595269,0.7925304539524585,0.4,0.3,0.7925304539524585,0.7937168175009157,0.8624189335051469,0.8625381272154494
2022-01,A,1.097799854867081,1.0991257273839752,1.2811684994421604,1.2861983230321061,True,0.5636051380786834,1.7,1.097799854867081,1.2133711775531777,4.4,3.8,1.2133711775531777,1.2141184461161365,1.3167186877982162,1.319553522217139
2022-01,B,1.097799854867081,1.0991257273839752,1.2811684994421604,1.2861983230321061,True,0.5636051380786834,1.7,1.097799854867081,1.2173446912778196,4.4,3.8,1.2173446912778196,1.2180919598407784,1.3206922015228582,1.323527035941781
2022-02,A,1.067797614263972,1.073562423903515,1.1515462281741038,1.1470349972617728,True,0.5652083420786833,0.9,1.067797614263972,0.8287858197753951,1.3,0.6,0.8287858197753951,0.8320441382741605,0.8761212349949284,0.8735714496502358
2022-02,B,1.067797614263972,1.073562423903515,1.1515462281741038,1.1470349972617728,True,0.5652083420786833,0.9,1.067797614263972,0.8630383692151836,1.3,0.6,0.8630383692151836,0.866296687713949,0.910373784434717,0.9078239990900243
2022-03,A,0.11001381741020072,0.09773640573476716,0.2372393752751954,0.2398114700331036,True,0.5652083420786833,0.7,0.1100138174102007,0.9652496667167612,1.7,1.4,0.9652496667167612,0.9583103712186719,1.0371586133476705,1.0386123827614568
2022-03,B,0.11001381741020072,0.09773640573476716,0.2372393752751954,0.2398114700331036,True,0.5652083420786833,0.7,0.1100138174102007,0.98208695430893,1.7,1.4,0.98208695430893,0.9751476588108408,1.0539959009398392,1.0554496703536258
2022-04,A,1.1461590200437186,1.1617157187442129,1.2916636959562209,1.2559040072988454,True,0.5652083420786833,1.5,1.1461590200437186,0.8185044032448738,1.8,0.9,0.8185044032448738,0.8272971791255977,0.9007448598820753,0.8805331855427903
2022-04,B,1.1461590200437186,1.1617157187442129,1.2916636959562209,1.2559040072988454,True,0.5652083420786833,1.5,1.1461590200437186,0.8213126444004937,1.8,0.9,0.8213126444004937,0.8301054202812176,0.9035531010376951,0.8833414266984101
2022-05,A,2.1442871859580097,2.1328502907298437,2.4036567572526795,2.4208475409597963,True,0.5591021584169187,1.4,2.1442871859580097,1.9807278976167524,1.8,1.4,1.9807278976167524,1.9743335048090966,2.125741984755273,2.1353533890308007
2022-05,B,2.1442871859580097,2.1328502907298437,2.4036567572526795,2.4208475409597963,True,0.5591021584169187,1.4,2.1442871859580097,1.984974314785807,1.8,1.4,1.984974314785807,1.9785799219781512,2.1299884019243276,2.139599806199855
2022-06,A,1.5447619256328207,1.5485587412716544,1.33227038259625,1.3424457066012558,True,0.5590995404188934,1.5,1.5447619256328209,1.4579796541069474,1.6,1.5,1.4579796541069474,1.4601024519856747,1.3391757300522993,1.3448647490271113
2022-06,B,1.5447619256328207,1.5485587412716544,1.33227038259625,1.3424457066012558,True,0.5590995404188934,1.5,1.5447619256328209,1.4599421046830754,1.6,1.5,1.4599421046830754,1.4620649025618027,1.3411381806284273,1.3468271996032393
2022-07,A,2.2360453280776666,2.2345876159280302,2.4080277955404132,2.4144207048929434,True,0.5590895189731001,1.6,2.236045328077666,1.4626819462948657,1.3,1.6,1.4626819462948657,1.4618669547103242,1.5588355413004196,1.5624097499151641
2022-07,B,2.2360453280776666,2.2345876159280302,2.4080277955404132,2.4144207048929434,True,0.5590895189731001,1.6,2.236045328077666,1.4472712435231796,1.3,1.6,1.4472712435231796,1.4464562519386381,1.5434248385287335,1.546999047143478
2022-08,A,1.4522483099385493,1.4520292812657158,1.2397106552822548,1.2421799574840486,True,0.5592091965065509,0.9,1.4522483099385493,0.6094667314300185,0.4,0.8,0.6094667314300185,0.6093442485818714,0.4906137203422853,0.49199457684248227
2022-08,B,1.4522483099385493,1.4520292812657158,1.2397106552822548,1.2421799574840486,True,0.5592091965065509,0.9,1.4522483099385493,0.6229589155390018,0.4,0.8,0.6229589155390018,0.6228364326908548,0.5041059044512686,0.5054867609514656
2022-09,A,0.415489488174693,0.41385544708035027,0.025482139611084365,0.02859457045607261,True,0.5592011934659561,0.3,0.415489488174693,0.1024668494197567,0.8,0.2,0.1024668494197567,0.10155309168962783,-0.1156257253575064,-0.11388525031440871
2022-09,B,0.415489488174693,0.41385544708035027,0.025482139611084365,0.02859457045607261,True,0.5592011934659561,0.3,0.415489488174693,0.0861133188358758,0.8,0.2,0.0861133188358758,0.08519956110574692,-0.13197925594138732,-0.1302387808982896
2022-10,A,1.4748278451730945,1.4786168791449603,1.2522796501412232,1.2573901891465706,True,0.5590543173120135,1.2,1.4748278451730945,1.14619790272966,-1.4,0.9,1.14619790272966,1.1483161785300735,1.0217813734870964,1.0246384423818273
2022-10,B,1.4748278451730945,1.4786168791449603,1.2522796501412232,1.2573901891465706,True,0.5590543173120135,1.2,1.4748278451730945,1.1406198658324782,-1.4,0.9,1.1406198658324782,1.1427381416328917,1.0162033365899146,1.0190604054846455
2022-11,A,0.8054343301266385,0.8057699716212869,0.7177112867991008,0.7144773875323157,True,0.5467787196146041,0.4,0.8054343301266385,0.6856572071642333,1.2,0.7,0.6856572071642333,0.6858407287909267,0.6376921138529058,0.6359238865524505
2022-11,B,0.8054343301266385,0.8057699716212869,0.7177112867991008,0.7144773875323157,True,0.5467787196146041,0.4,0.8054343301266385,0.6614814750980381,1.2,0.7,0.6614814750980381,0.6616649967247316,0.6135163817867106,0.6117481544862553
2022-12,A,0.3414213213513256,0.34216934651141906,0.3905571008848009,0.39301983950224884,True,0.5474977284571143,0.4,0.3414213213513256,-0.0862449163700214,0.0,0.4,-0.0862449163700214,-0.08583537429404145,-0.059343188689474094,-0.05799484489063773
2022-12,B,0.3414213213513256,0.34216934651141906,0.3905571008848009,0.39301983950224884,True,0.5474977284571143,0.4,0.3414213213513256,-0.0862449163700214,0.0,0.4,-0.0862449163700214,-0.08583537429404145,-0.059343188689474094,-0.05799484489063773
2023-01,A,0.9557689297069796,0.9571117130611525,0.9943049799820982,0.9979396764748265,True,0.5474766813057488,0.8,0.9557689297069796,1.168369433158564,6.0,5.8,1.168369433158564,1.1691045757330192,1.1894670220738173,1.1914569336472098
2023-01,B,0.9557689297069796,0.9571117130611525,0.9943049799820982,0.9979396764748265,True,0.5474766813057488,0.8,0.9557689297069796,1.1814701769434182,6.0,5.8,1.1814701769434182,1.1822053195178734,1.2025677658586715,1.204557677432064
2023-02,A,0.7199207844554091,0.7244875786264031,0.6003760232179426,0.6018241280681509,True,0.5518978401481048,0.7,0.7199207844554091,0.5482118072896773,0.6,0.5,0.5482118072896773,0.5507322111290499,0.4822353117616987,0.48303451770083666
2023-02,B,0.7199207844554091,0.7244875786264031,0.6003760232179426,0.6018241280681509,True,0.5518978401481048,0.7,0.7199207844554091,0.543835889388298,0.6,0.5,0.543835889388298,0.5463562932276705,0.47785939386031934,0.4786585997994573
2023-03,A,0.3068496656848969,0.29579998930595236,0.062051800319424255,0.06309837750198932,True,0.5518982249256993,0.2,0.3068496656848969,0.274913596841552,0.1,0.1,0.274913596841552,0.26881530006200904,0.1398100894807473,0.1403876935700527
2023-03,B,0.3068496656848969,0.29579998930595236,0.062051800319424255,0.06309837750198932,True,0.5518982249256993,0.2,0.3068496656848969,0.2707529964641877,0.1,0.1,0.2707529964641877,0.2646546996846448,0.13564948910338304,0.13622709319268844
2023-04,A,0.8352052499294154,0.8561211829438802,0.6660773160694966,0.6380618465458561,True,0.5518957076161669,0.2,0.8352052499294154,0.5576374746672063,-0.2,0.4,0.5576374746672063,0.5691808883186766,0.4642964939319261,0.44883487655497734
2023-04,B,0.8352052499294154,0.8561211829438802,0.6660773160694966,0.6380618465458561,True,0.5518957076161669,0.2,0.8352052499294154,0.5470608628042315,-0.2,0.4,0.5470608628042315,0.5586042764557019,0.45371988206895136,0.4382582646920026
2023-05,A,0.43191731902507896,0.43426140826323845,0.38380878613743047,0.39084812166531974,True,0.5518952847539805,0.1,0.4319173190250789,0.2353856409826248,0.3,0.1,0.2353856409826248,0.23667933278020756,0.2088347685254998,0.21271974461114304
2023-05,B,0.43191731902507896,0.43426140826323845,0.38380878613743047,0.39084812166531974,True,0.5518952847539805,0.1,0.4319173190250789,0.2358599459077157,0.3,0.1,0.2358599459077157,0.23715363770529846,0.2093090734505907,0.21319404953623394
2023-06,A,0.3005720106225708,0.30132923436080383,0.20061093348877457,0.2099601606455727,True,0.5518894018381354,0.5,0.3005720106225708,0.040233670808609,0.3,0.3,0.040233670808609,0.040651574564560075,-0.014933788257857503,-0.009774048874643324
2023-06,B,0.3005720106225708,0.30132923436080383,0.20061093348877457,0.2099601606455727,True,0.5518894018381354,0.5,0.3005720106225708,0.0469873236102673,0.3,0.3,0.0469873236102673,0.047405227366218376,-0.008180135456199202,-0.0030203960729850224
2023-07,A,0.888704548019829,0.8886068740299122,0.9048257272560642,0.9092610710246062,True,0.5518819685390914,1.0,0.888704548019829,0.354273780703795,0.5,0.4,0.354273780703795,0.35421987618996464,0.36317076883586,0.36561855508599056
2023-07,B,0.888704548019829,0.8886068740299122,0.9048257272560642,0.9092610710246062,True,0.5518819685390914,1.0,0.888704548019829,0.3657631583806945,0.5,0.4,0.3657631583806945,0.36570925386686415,0.37466014651275953,0.37710793276289006
2023-08,A,0.570126048287767,0.5699348000516324,0.3440240328845756,0.34450642467380155,True,0.5518721535715265,0.2,0.570126048287767,0.4401019654546815,0.2,0.1,0.4401019654546815,0.43999642087873914,0.3153225592872598,0.3155887778828451
2023-08,B,0.570126048287767,0.5699348000516324,0.3440240328845756,0.34450642467380155,True,0.5518721535715265,0.2,0.570126048287767,0.4443825333867927,0.2,0.1,0.4443825333867927,0.4442769888108503,0.31960312721937095,0.3198693458149563
2023-09,A,-0.19539637604324278,-0.19399511260597668,-0.5462509098310362,-0.5442501275320396,True,0.5518796456498034,-0.6,-0.1953963760432427,-0.2621606667058949,-0.7,-0.2,-0.2621606667058949,-0.26138733793667446,-0.4557901424873293,-0.45468595146113666
2023-09,B,-0.19539637604324278,-0.19399511260597668,-0.5462509098310362,-0.5442501275320396,True,0.5518796456498034,-0.6,-0.1953963760432427,-0.2573283089284558,-0.7,-0.2,-0.2573283089284558,-0.2565549801592354,-0.45095778470989023,-0.4498535936836976
2023-10,A,0.7027578864562942,0.7041148757122515,0.5282555528950348,0.5312630006069201,True,0.5518625583327961,0.3,0.7027578864562942,0.3132418844972415,0.1,0.0,0.3132418844972415,0.3139907560596642,0.21694058026308194,0.21860027805141508
2023-10,B,0.7027578864562942,0.7041148757122515,0.5282555528950348,0.5312630006069201,True,0.5518625583327961,0.3,0.7027578864562942,0.3098291578587594,0.1,0.0,0.3098291578587594,0.3105780294211821,0.21352785362459986,0.215187551412933
