period,actual,STRUCT,STRUCT_QRF,STRUCT_ST,STRUCT_R,STRUCT_QRF_R,STRUCT_PE,STRUCT_PE_R,STRUCT_PEH,STRUCT_PEH_R,pe_corr,fuel_pre,STRUCT_PE_WARM,STRUCT_PEH_WARM,pe_corr_warm,STRUCT_PRE,STRUCT_PE_PRE,adm_pred_R,alc_pred,alc_actual,core_pred,core_actual,food_pred,food_actual,adm_pred,adm_actual,fuel_mm,wedge,target_h1,STRUCT_H1,actual_h1,target_h3,STRUCT_H3,actual_h3,target_h6,STRUCT_H6,actual_h6,target_h12,STRUCT_H12,actual_h12,elig_edge_eom,STRUCT_EVE,STRUCT_QRF_EVE,STRUCT_PE_EVE,STRUCT_PE_WARM_EVE,STRUCT_PEH_WARM_EVE,fuel_eve,core_pred_eve,food_pred_eve,adm_pred_eve,alc_pred_eve,wedge_eve,elig_edge_eve,as_of_eve,band_lo,band_hi
2020-03,-0.08984725965857088,-0.29539657184139606,-0.29161828366722004,-0.3519521390892583,-0.29539657184139606,-0.29161828366722004,-0.29539657184139606,-0.29539657184139606,-0.29539657184139606,-0.29539657184139606,0.0,-5.726381527739754,-0.19856345057887864,-0.24698001121013735,0.176059834038774,-0.3165938046256471,-0.3165938046256471,0.1,0.5491185109475216,1.3913043478260834,-0.0825530663232073,-0.3,-0.5890111324530037,0.8810572687224738,0.1,0.5,-5.107516925131861,-0.033611469942169826,2020-04,0.10108690347590743,-0.17985611510791255,2020-06,0.002954018313713217,0.6283662477558183,2020-09,-0.24017134766664028,-0.6216696269982114,2021-03,-0.018494882752901315,0.17605633802817433,2020-02,-0.3165938046256471,-0.31281551645147104,-0.3165938046256471,-0.21976068336312968,-0.2681772439943884,-5.726381527739754,-0.0825530663232073,-0.5890111324530037,0.1,0.5491185109475216,-0.033611469942169826,2020-02,2020-04-13T23:59:00,,
2020-04,-0.17985611510791255,-0.4097899383299261,-0.41008007104754884,-0.4547496264300954,-0.4097899383299261,-0.41008007104754884,-0.4097899383299261,-0.4097899383299261,-0.4097899383299261,-0.4097899383299261,0.0,-11.514984269382811,-0.3096920179825508,-0.35974097815623846,0.18199581934582326,-0.4407139221465571,-0.4407139221465571,0.1,0.2032116199155598,-1.1149228130360234,-0.05507092384951197,0.2,-0.18894216047407264,0.6113537117903967,0.1,-0.1,-10.612141943192432,-0.01537400738330864,2020-05,0.21081685812389034,0.3603603603603567,2020-07,0.06154820843686839,0.4460303300624524,2020-10,0.12263273788851795,0.17873100983019086,2021-04,0.05731316801940772,0.5272407732864748,2020-03,-0.4407139221465571,-0.4410040548641798,-0.4407139221465571,-0.3406160017991818,-0.39066496197286943,-11.514984269382811,-0.05507092384951197,-0.18894216047407264,0.1,0.2032116199155598,-0.01537400738330864,2020-03,2020-05-12T23:59:00,,
2020-05,0.3603603603603567,0.09162255659844218,0.07751861903721444,0.10375185958911637,0.09162255659844218,0.07751861903721444,0.09162255659844218,0.09162255659844218,0.09162255659844218,0.09162255659844218,0.0,-3.1338710907671707,0.20383939384989924,0.14773097522417072,0.1805287987665244,0.09702002228411025,0.09702002228411025,0.1,0.4039875596182707,2.948829141370335,0.10704193982366558,0.7,0.41824810503304966,0.607638888888884,0.1,0.2,-3.2914530020783705,0.020584548505098506,2020-06,0.06978451207535592,0.6283662477558183,2020-08,-0.058087265422424324,0.0,2020-11,0.09206209382620457,0.0,2021-05,-0.014226212240961288,0.17482517482516613,2020-04,0.09702002228411025,0.0829160847228825,0.09702002228411025,0.2092368595355673,0.1531284409098388,-3.1338710907671707,0.10704193982366558,0.41824810503304966,0.1,0.4039875596182707,0.020584548505098506,2020-04,2020-06-09T23:59:00,,
2020-06,0.6283662477558183,0.2416502823398005,0.2909550672885629,0.27268779108078356,0.2416502823398005,0.2909550672885629,0.2416502823398005,0.2416502823398005,0.2416502823398005,0.2416502823398005,0.0,3.127476306827237,0.4192916203206605,0.33047095133023047,0.3291564396865758,0.2507384390118719,0.2507384390118719,0.0,-0.16022550848397765,2.948609941027791,0.37696485862001033,0.5,-0.2512205307393582,-0.5176876617773996,0.0,0.1,2.8621426887769363,-0.001381052500144625,2020-07,0.08121208108315937,0.4460303300624524,2020-09,-0.2921406204347067,-0.6216696269982114,2020-12,0.08236497937466745,-0.1784121320249632,2021-06,0.06209000791778159,0.523560209424101,2020-05,0.2507384390118719,0.3000432239606344,0.2507384390118719,0.42837977699273194,0.33955910800230193,3.127476306827237,0.37696485862001033,-0.2512205307393582,0.0,-0.16022550848397765,-0.001381052500144625,2020-05,2020-07-09T23:59:00,,
2020-07,0.4460303300624524,0.39305396021548605,0.4444978732351547,0.3697297262581026,0.39305396021548605,0.4444978732351547,0.39305396021548605,0.39305396021548605,0.39305396021548605,0.39305396021548605,0.0,4.654507093887217,0.5374545867304835,0.46525427347298487,0.2603474840599267,0.395328459237208,0.395328459237208,0.05,0.31082451013413337,0.40916530278232166,0.5467677081544858,1.2,-0.5648545722996579,-1.4744145706851675,0.05,0.1,4.588101872623818,-0.0016626436858649591,2020-08,-0.010257940760076696,0.0,2020-10,0.22973979994474267,0.17873100983019086,2021-01,0.7541947470480639,1.3404825737265424,2021-07,0.32242726715905234,1.041666666666674,2020-06,0.395328459237208,0.44677237225687666,0.395328459237208,0.5397290857522055,0.46752877249470676,4.654507093887217,0.5467677081544858,-0.5648545722996579,0.05,0.31082451013413337,-0.0016626436858649591,2020-06,2020-08-12T23:59:00,,
2020-08,0.0,-0.022871170061950656,7.985423018849053e-05,-0.07016603256658654,-0.022871170061950656,7.985423018849053e-05,-0.022871170061950656,-0.022871170061950656,-0.022871170061950656,-0.022871170061950656,0.0,0.3955281199174987,0.1315119749957604,0.05432040246690489,0.31034517449872595,-0.023200720954765504,-0.023200720954765504,0.0,-0.1401794552186142,0.08149959250203231,0.1273727449704621,0.0,-0.6492657320323523,-0.5281690140845008,0.0,0.0,0.4051495353351031,0.027114404159586956,2020-09,-0.17664637647380896,-0.6216696269982114,2020-11,0.014512079655466458,0.0,2021-02,0.11904144205870772,0.17636684303350414,2021-08,0.11543694817148104,0.6872852233676952,2020-07,-0.023200720954765504,-0.0002496966626263572,-0.023200720954765504,0.13118242410294553,0.05399085157409004,0.3955281199174987,0.1273727449704621,-0.6492657320323523,0.0,-0.1401794552186142,0.027114404159586956,2020-07,2020-09-09T23:59:00,,
2020-09,-0.6216696269982114,-0.3910543878882413,-0.3942398080551027,-0.3910958452805589,-0.3910543878882413,-0.3942398080551027,-0.3910543878882413,-0.3910543878882413,-0.3910543878882413,-0.3910543878882413,0.0,-0.8403215510233153,-0.3554678131163561,-0.3732611005022987,0.07153709527853055,-0.39217985943779865,-0.39217985943779865,0.1,0.31551075768510906,0.8143322475570036,-0.7940965064782153,-0.8,0.14640002418527184,-1.2389380530973493,0.1,0.3,-0.8074628043013954,-0.042162792982253006,2020-10,0.2654400480097272,0.17873100983019086,2020-12,0.014478190167946988,-0.1784121320249632,2021-03,-0.10262434744340851,0.17605633802817433,2021-09,-0.22697841336987834,0.17064846416381396,2020-08,-0.39217985943779865,-0.39536527960466006,-0.39217985943779865,-0.35659328466591345,-0.37438657205185605,-0.8403215510233153,-0.7940965064782153,0.14640002418527184,0.1,0.31551075768510906,-0.042162792982253006,2020-08,2020-10-11T23:59:00,,
2020-10,0.17873100983019086,0.19878245901727207,0.2506800235227852,0.1762459672557958,0.19878245901727207,0.2506800235227852,0.19878245901727207,0.19878245901727207,0.19878245901727207,0.19878245901727207,0.0,0.5252320728024396,0.3961163153278031,0.2974493871725376,0.3755273784130184,0.20054010508595513,0.20054010508595513,0.0,0.09296801759522966,-0.8885298869143687,0.2901443044927382,0.5,0.17933138985568114,0.6272401433691677,0.0,-1.3,0.4739166512617077,-0.009775042721481022,2020-11,-0.07704055631837785,0.0,2021-01,0.9497506392583185,1.3404825737265424,2021-04,0.1839796291437182,0.5272407732864748,2021-10,0.3111431485061615,1.0221465076660996,2020-09,0.20054010508595513,0.25243766959146824,0.20054010508595513,0.3978739613964862,0.29920703324122067,0.5252320728024396,0.2901443044927382,0.17933138985568114,0.0,0.09296801759522966,-0.009775042721481022,2020-09,2020-11-09T23:59:00,,
2020-11,0.0,0.11570993652619654,0.17364049954161248,0.13169548440868648,0.11570993652619654,0.17364049954161248,0.11570993652619654,0.11570993652619654,0.11570993652619654,0.11570993652619654,0.0,-0.4158489610616045,0.23519791251102853,0.17545392451861253,0.21791124733017755,0.11570993652619654,0.11570993652619654,0.0,-0.06625150012915304,0.32599837000815146,0.17997458005679307,0.0,0.12682500595679264,-0.08904719501334757,0.0,-0.1,-0.4158489610616045,0.01455944499383543,2020-12,0.09240956545973805,-0.1784121320249632,2021-02,0.04516561021663226,0.17636684303350414,2021-05,0.46548008254510087,0.17482517482516613,2021-11,0.025592943535000707,0.1686340640809414,2020-10,0.11570993652619654,0.17364049954161248,0.11570993652619654,0.23519791251102853,0.17545392451861253,-0.4158489610616045,0.17997458005679307,0.12682500595679264,0.0,-0.06625150012915304,0.01455944499383543,2020-10,2020-12-09T23:59:00,,
2020-12,-0.1784121320249632,0.15685617978845667,0.20175231776826227,0.16238936144078006,0.15685617978845667,0.20175231776826227,0.15685617978845667,0.15685617978845667,0.15685617978845667,0.15685617978845667,0.0,0.8354669595540098,0.193628526859597,0.17524235332402685,0.06703899930174446,0.15685617978845667,0.15685617978845667,0.0,-0.5018339653701975,0.4061738424045558,0.22695171564798217,0.0,0.32350653534857277,-1.2477718360071388,0.0,-0.1,0.8354669595540098,-0.00991898716867659,2021-01,0.925875247380205,1.3404825737265424,2021-03,-0.07178534011401311,0.17605633802817433,2021-06,0.30559354343569445,0.523560209424101,2021-12,0.05200676457431144,0.42087542087541063,2020-11,0.15685617978845667,0.20175231776826227,0.15685617978845667,0.193628526859597,0.17524235332402685,0.8354669595540098,0.22695171564798217,0.32350653534857277,0.0,-0.5018339653701975,-0.00991898716867659,2020-11,2021-01-12T23:59:00,,
2021-01,1.3404825737265424,0.8093025919670612,0.8741190386961204,0.8260458673853008,0.8093025919670612,0.8741190386961204,0.8093025919670612,0.8093025919670612,0.8093025919670612,0.8093025919670612,0.0,0.45893911526828646,0.9741181572351666,0.8917103746011139,0.300530801242164,0.8134405209147586,0.8134405209147586,1.4,2.7557139735446645,3.1553398058252524,0.3731089889391225,0.7,0.7826965728383053,3.068592057761732,1.4,0.5,0.33813005590186407,0.00029547441653047515,2021-02,0.11028560967508257,0.17636684303350414,2021-04,0.2382253582105919,0.5272407732864748,2021-07,0.19515676134340598,1.041666666666674,2022-01,0.8589207402398561,4.442581726739303,2020-12,0.8134405209147586,0.8782569676438178,0.8134405209147586,0.978256086182864,0.8958483035488114,0.45893911526828646,0.3731089889391225,0.7826965728383053,1.4,2.7557139735446645,0.00029547441653047515,2020-12,2021-02-11T23:59:00,,
2021-02,0.17636684303350414,0.417708470619556,0.5089638149412365,0.4246495311000934,0.417708470619556,0.5089638149412365,0.417708470619556,0.417708470619556,0.417708470619556,0.417708470619556,0.0,1.7454258037390868,0.6374084213672373,0.5275584459933967,0.3996410407069189,0.42160981863968877,0.42160981863968877,0.1,-0.37571835601900583,-0.31372549019608176,0.6184576250555208,0.3,0.06726638394745456,0.0,0.1,0.1,1.6315238516923847,0.027406719797533133,2021-03,-0.04704068497743704,0.17605633802817433,2021-05,0.43600908872258637,0.17482517482516613,2021-08,0.030309544552587005,0.6872852233676952,2022-02,0.19380370107953504,1.2841091492777013,2021-01,0.42160981863968877,0.5128651629613693,0.42160981863968877,0.64130976938737,0.5314597940135295,1.7454258037390868,0.6184576250555208,0.06726638394745456,0.1,-0.37571835601900583,0.027406719797533133,2021-01,2021-03-09T23:59:00,0.1630393552357688,0.9643610113148151
2021-03,0.17605633802817433,0.13209951475441112,0.15511453282781462,0.14280658194290097,0.13209951475441112,0.15511453282781462,0.13209951475441112,0.13209951475441112,0.13209951475441112,0.13209951475441112,0.0,5.918687339804873,0.10215296694196296,0.11712624084818701,-0.05456035521653767,0.1350844973045423,0.1350844973045423,0.1,0.6894828170939485,0.8654602675058909,-0.17976514950672662,-0.2,-0.009732466072463503,0.0,0.1,0.1,5.831539170113076,-0.042488749097401586,2021-04,0.20171889729104014,0.5272407732864748,2021-06,0.16509295464130042,0.523560209424101,2021-09,-0.39829272211004796,0.17064846416381396,2022-03,-0.13506152054919557,1.6640253565768592,2021-02,0.1350844973045423,0.1580995153779458,0.1350844973045423,0.10513794949209415,0.1201112233983182,5.918687339804873,-0.17976514950672662,-0.009732466072463503,0.1,0.6894828170939485,-0.042488749097401586,2021-02,2021-04-12T23:59:00,-0.20237461242696808,0.6068562829824454
2021-04,0.5272407732864748,0.26520261672864165,0.2636404333217154,0.26166130670183135,0.26520261672864165,0.2636404333217154,0.26520261672864165,0.26520261672864165,0.26520261672864165,0.26520261672864165,0.0,2.9975435529050687,0.30990258217137,0.28755259945000583,0.08140430866781927,0.2667329009996384,0.2667329009996384,0.1,-0.01647745224303739,1.6380655226209129,0.2761500597562797,0.3,-0.0053458703711240785,0.7880910683012221,0.1,0.0,2.9528660812328633,-0.00044407773618799123,2021-05,0.3432574918188459,0.17482517482516613,2021-07,0.1323387264282393,1.041666666666674,2021-10,0.30483316193033494,1.0221465076660996,2022-04,0.21359663337558893,1.7926734216679563,2021-03,0.2667329009996384,0.26517071759271216,0.2667329009996384,0.3114328664423668,0.2890828837210026,2.9975435529050687,0.2761500597562797,-0.0053458703711240785,0.1,-0.01647745224303739,-0.00044407773618799123,2021-03,2021-05-10T23:59:00,-0.09229295109887681,0.7117267372573984
2021-05,0.17482517482516613,0.5711502049454499,0.6204117357214181,0.5998486292546193,0.5711502049454499,0.6204117357214181,0.5711502049454499,0.5711502049454499,0.5711502049454499,0.5711502049454499,0.0,1.2847164161324587,0.60794981571968,0.5895500103325649,0.06710235179033636,0.5712988080034986,0.5712988080034986,0.1,0.8281278232436148,0.0,0.5816649902671485,0.4,0.86698630240575,-0.6081668114682803,0.1,0.2,1.280377869992888,-0.032647664893559254,2021-06,0.35597226871897764,0.523560209424101,2021-08,0.11385026505491283,0.6872852233676952,2021-11,0.19011925155407394,0.1686340640809414,2022-05,0.3352499298756248,1.7611026033690802,2021-04,0.5712988080034986,0.6205603387794668,0.5712988080034986,0.6080984187777289,0.5896986133906137,1.2847164161324587,0.5816649902671485,0.86698630240575,0.1,0.8281278232436148,-0.032647664893559254,2021-04,2021-06-09T23:59:00,0.26603411213501654,1.0648425934381534
2021-06,0.523560209424101,0.32918636159051023,0.3227164057387761,0.33644477920543786,0.32918636159051023,0.3227164057387761,0.32918636159051023,0.32918636159051023,0.32918636159051023,0.32918636159051023,0.0,1.6323151911052491,0.3243206611136124,0.3267535113520614,-0.008877298227554717,0.3354674070889383,0.3354674070889383,0.05,0.35791373310131713,0.07674597083653367,0.420578260787043,0.9,0.0012799502417856767,-0.2622377622377714,0.05,0.1,1.4489366923214453,0.01000579330963222,2021-07,0.1789412145340947,1.041666666666674,2021-09,-0.1662473787335999,0.17064846416381396,2021-12,0.19602485595068908,0.42087542087541063,2022-06,0.3588577673789719,1.5801354401805856,2021-05,0.3354674070889383,0.32899745123720414,0.3354674070889383,0.3306017066120405,0.33303455685048944,1.6323151911052491,0.420578260787043,0.0012799502417856767,0.05,0.35791373310131713,0.01000579330963222,2021-05,2021-07-12T23:59:00,-0.051689752633861386,0.7634918172365635
