origin,band,family,feature,log_core_pp
2026-05,1,both,ulc_growth12,0.0
2026-05,1,both,goods_yoy,-0.0
2026-05,1,both,goods_change3,0.0
2026-05,1,both,fx1,-0.0
2026-05,1,both,fx3,0.0
2026-05,1,both,cost_23_now,0.0
2026-05,1,both,cost_23_mean3,0.0
2026-05,1,both,cost_26_now,0.0
2026-05,1,both,cost_26_mean3,0.0
2026-05,1,both,cost_45_now,0.0
2026-05,1,both,cost_45_mean3,0.0
2026-05,1,both,cost_47_now,0.0
2026-05,1,both,cost_47_mean3,0.0
2026-05,1,both,cost_56_now,0.0
2026-05,1,both,cost_56_mean3,0.0
2026-05,1,both,cost_62_now,0.0
2026-05,1,both,cost_62_mean3,0.0
2026-05,1,both,destination_season,-0.0
2026-05,1,wide,intercept,0.0
2026-05,1,wide,core1,-0.0
2026-05,1,wide,core3,0.0
2026-05,1,wide,core12,-0.0
2026-05,1,wide,core_acceleration,0.0
2026-05,1,wide,midtrend,-0.0
2026-05,1,wide,midcycle,0.0
2026-05,1,wide,services_yoy,-0.0
2026-05,1,wide,services_change3,-0.0
2026-05,1,wide,goods_yoy,-0.0
2026-05,1,wide,goods_change3,0.0
2026-05,1,wide,fx1,-0.0
2026-05,1,wide,fx3,0.0
2026-05,1,wide,a6_11,0.0
2026-05,1,wide,a6_12,0.0
2026-05,1,wide,a6_13,-0.0
2026-05,1,wide,a6_17,0.0
2026-05,1,wide,a6_23,0.0
2026-05,1,wide,a6_24,0.0
2026-05,1,wide,a6_25,0.0
2026-05,1,wide,a6_26,0.0
2026-05,1,wide,a6_43,-0.0
2026-05,1,wide,a6_44,-0.0
2026-05,1,wide,a6_45,0.0
2026-05,1,wide,a6_46,0.0
2026-05,1,wide,a6_47,0.0
2026-05,1,wide,a6_48,-0.0
2026-05,1,wide,a6_49,-0.0
2026-05,1,wide,a6_50,-0.0
2026-05,1,wide,a6_51,0.0
2026-05,1,wide,a6_52,0.0
2026-05,1,wide,a6_53,0.0
2026-05,1,wide,a6_54,0.0
2026-05,1,wide,a6_55,0.0
2026-05,1,wide,a6_56,0.0
2026-05,1,wide,a6_57,-0.0
2026-05,1,wide,a6_58,0.0
2026-05,1,wide,a6_59,0.0
2026-05,1,wide,a6_60,0.0
2026-05,1,wide,a6_61,0.0
2026-05,1,wide,a6_62,0.0
2026-05,1,wide,a6_63,0.0
2026-05,1,wide,a6_64,-0.0
2026-05,1,wide,a6_65,0.0
2026-05,1,wide,a6_66,0.0
2026-05,1,wide,destination_season,-0.0
2026-06,1,domestic,intercept,0.011443806290027711
2026-06,1,domestic,core1,-0.005060687206667142
2026-06,1,domestic,core3,0.0
2026-06,1,domestic,core12,0.0
2026-06,1,domestic,core_acceleration,0.0
2026-06,1,domestic,midtrend,0.0
2026-06,1,domestic,midcycle,-0.00047475541426680564
2026-06,1,domestic,services_yoy,0.015112354650378487
2026-06,1,domestic,services_change3,0.01927807390853208
2026-06,1,domestic,unemployment,-4.7043511751034795e-05
2026-06,1,domestic,unemployment_change3,0.0038165789950548546
2026-06,1,domestic,ip_growth3,-0.0017299057474856414
2026-06,1,domestic,ulc_growth12,0.0055352002914889255
2026-06,1,domestic,destination_season,-0.001269250523016734
2026-06,1,imported,intercept,0.0
2026-06,1,imported,core1,-0.0
2026-06,1,imported,core3,0.0
2026-06,1,imported,core12,0.03126551657197598
2026-06,1,imported,core_acceleration,0.013122881865442764
2026-06,1,imported,midtrend,0.016921172019972317
2026-06,1,imported,midcycle,-0.0
2026-06,1,imported,goods_yoy,0.0
2026-06,1,imported,goods_change3,0.0
2026-06,1,imported,fx1,0.0
2026-06,1,imported,fx3,-0.010766395945129808
2026-06,1,imported,cost_23_now,-0.0
2026-06,1,imported,cost_23_mean3,-0.0
2026-06,1,imported,cost_26_now,0.024692034208154617
2026-06,1,imported,cost_26_mean3,0.0
2026-06,1,imported,cost_45_now,-0.01118573674744724
2026-06,1,imported,cost_45_mean3,0.0
2026-06,1,imported,cost_47_now,0.0017130112328336514
2026-06,1,imported,cost_47_mean3,0.1262608566360271
2026-06,1,imported,cost_56_now,-0.0
2026-06,1,imported,cost_56_mean3,0.0
2026-06,1,imported,cost_62_now,-0.0010451508569396686
2026-06,1,imported,cost_62_mean3,0.02404346139525811
2026-06,1,imported,destination_season,-0.0
2026-06,1,both,intercept,0.011443806290027569
2026-06,1,both,core1,0.0
2026-06,1,both,core3,0.0
2026-06,1,both,core12,0.0067221229034805235
2026-06,1,both,core_acceleration,0.0
2026-06,1,both,midtrend,0.003386655399633319
2026-06,1,both,midcycle,-0.0
2026-06,1,both,services_yoy,0.014597542644560695
2026-06,1,both,services_change3,0.008200286476722263
2026-06,1,both,unemployment,-0.0032623445328565865
2026-06,1,both,unemployment_change3,0.005037450952080743
2026-06,1,both,ip_growth3,-0.018581742600436078
2026-06,1,both,ulc_growth12,5.97476975231731e-05
2026-06,1,both,goods_yoy,-0.0
2026-06,1,both,goods_change3,0.0
2026-06,1,both,fx1,0.0
2026-06,1,both,fx3,-0.022281993406658044
2026-06,1,both,cost_23_now,-0.003333342526880219
2026-06,1,both,cost_23_mean3,-0.0
2026-06,1,both,cost_26_now,0.07800968616254426
2026-06,1,both,cost_26_mean3,0.003946901755330927
2026-06,1,both,cost_45_now,-0.013555851858901003
2026-06,1,both,cost_45_mean3,0.0
2026-06,1,both,cost_47_now,0.0006163647096940022
2026-06,1,both,cost_47_mean3,0.12575119827590167
2026-06,1,both,cost_56_now,0.0003859155878945404
2026-06,1,both,cost_56_mean3,0.0
2026-06,1,both,cost_62_now,-0.010136670166455225
2026-06,1,both,cost_62_mean3,0.017217063637175543
2026-06,1,both,destination_season,-0.002585102642715084
2026-06,1,wide,intercept,0.0
2026-06,1,wide,core1,-0.0
2026-06,1,wide,core3,0.0
2026-06,1,wide,core12,0.0
2026-06,1,wide,core_acceleration,0.0
2026-06,1,wide,midtrend,0.0
2026-06,1,wide,midcycle,-0.0
2026-06,1,wide,services_yoy,0.009911621804523266
2026-06,1,wide,services_change3,0.009592343108416328
2026-06,1,wide,goods_yoy,0.0
2026-06,1,wide,goods_change3,0.0
2026-06,1,wide,fx1,0.0
2026-06,1,wide,fx3,-0.009753131651544619
2026-06,1,wide,a6_11,-0.0
2026-06,1,wide,a6_12,0.007762701207502748
2026-06,1,wide,a6_13,-0.005071041937667362
2026-06,1,wide,a6_17,0.0
2026-06,1,wide,a6_23,-0.0
2026-06,1,wide,a6_24,0.0
2026-06,1,wide,a6_25,0.014476759353464257
2026-06,1,wide,a6_26,0.03731790779651928
2026-06,1,wide,a6_43,0.0
2026-06,1,wide,a6_44,0.0
2026-06,1,wide,a6_45,-0.005379635485682853
2026-06,1,wide,a6_46,-0.0
2026-06,1,wide,a6_47,0.007089045750310137
2026-06,1,wide,a6_48,-0.0
2026-06,1,wide,a6_49,-0.0
2026-06,1,wide,a6_50,0.0
2026-06,1,wide,a6_51,-0.018910894317495087
2026-06,1,wide,a6_52,-0.0
2026-06,1,wide,a6_53,-0.0
2026-06,1,wide,a6_54,-0.0002807252111634273
2026-06,1,wide,a6_55,-0.01611634610131554
2026-06,1,wide,a6_56,-0.0
2026-06,1,wide,a6_57,0.0
2026-06,1,wide,a6_58,0.0
2026-06,1,wide,a6_59,0.022561666791365276
2026-06,1,wide,a6_60,0.0
2026-06,1,wide,a6_61,-0.0
2026-06,1,wide,a6_62,-0.0
2026-06,1,wide,a6_63,-0.0530789572823618
2026-06,1,wide,a6_64,-0.004090988504790727
2026-06,1,wide,a6_65,-0.00013761622971468406
2026-06,1,wide,a6_66,0.0
2026-06,1,wide,destination_season,-0.0
2026-07,1,domestic,intercept,0.012233773143688266
2026-07,1,domestic,core1,-0.005089191015992568
2026-07,1,domestic,core3,-0.0
2026-07,1,domestic,core12,0.0
2026-07,1,domestic,core_acceleration,-0.0
2026-07,1,domestic,midtrend,0.0
2026-07,1,domestic,midcycle,-0.0032156888597605995
2026-07,1,domestic,services_yoy,0.021386392810191984
2026-07,1,domestic,services_change3,-0.006151200449218463
2026-07,1,domestic,unemployment,-0.0
2026-07,1,domestic,unemployment_change3,-0.0005248902456953153
2026-07,1,domestic,ip_growth3,-0.0006138343581520356
2026-07,1,domestic,ulc_growth12,0.002978223171977469
2026-07,1,domestic,destination_season,-0.001206286930162837
2026-07,1,imported,intercept,0.012233773143688278
2026-07,1,imported,core1,0.0
2026-07,1,imported,core3,0.002699401448157983
2026-07,1,imported,core12,0.029830330079335412
2026-07,1,imported,core_acceleration,-0.0037727664724136367
2026-07,1,imported,midtrend,0.03022394678268968
2026-07,1,imported,midcycle,-0.0011544770412130936
2026-07,1,imported,goods_yoy,0.0
2026-07,1,imported,goods_change3,-0.00026418882760051915
2026-07,1,imported,fx1,0.0
2026-07,1,imported,fx3,0.024247615930783686
2026-07,1,imported,cost_23_now,-0.0007856653967097613
2026-07,1,imported,cost_23_mean3,0.0
2026-07,1,imported,cost_26_now,0.017442292743449793
2026-07,1,imported,cost_26_mean3,0.014002332410107872
2026-07,1,imported,cost_45_now,-0.022037009545337462
2026-07,1,imported,cost_45_mean3,-0.0
2026-07,1,imported,cost_47_now,-0.020676300329565727
2026-07,1,imported,cost_47_mean3,0.021973868967719905
2026-07,1,imported,cost_56_now,0.0
2026-07,1,imported,cost_56_mean3,-0.0
2026-07,1,imported,cost_62_now,-0.02363739839442774
2026-07,1,imported,cost_62_mean3,-0.00946093850481028
2026-07,1,imported,destination_season,-0.0014589404070086153
2026-07,1,both,intercept,0.012233773143688283
2026-07,1,both,core1,0.0
2026-07,1,both,core3,0.0
2026-07,1,both,core12,0.006054075233158443
2026-07,1,both,core_acceleration,-0.0
2026-07,1,both,midtrend,0.0035841978594114243
2026-07,1,both,midcycle,-0.0
2026-07,1,both,services_yoy,0.0209255461799308
2026-07,1,both,services_change3,-0.002701891355714513
2026-07,1,both,unemployment,-0.007502619788773151
2026-07,1,both,unemployment_change3,-0.0007644712827863676
2026-07,1,both,ip_growth3,-0.004845899734775211
2026-07,1,both,ulc_growth12,0.0
2026-07,1,both,goods_yoy,-0.0
2026-07,1,both,goods_change3,-0.0
2026-07,1,both,fx1,0.0
2026-07,1,both,fx3,0.031012165942298102
2026-07,1,both,cost_23_now,-0.003351585529999704
2026-07,1,both,cost_23_mean3,0.0
2026-07,1,both,cost_26_now,0.01858024138163108
2026-07,1,both,cost_26_mean3,0.0032075984499733558
2026-07,1,both,cost_45_now,-0.022982081575207185
2026-07,1,both,cost_45_mean3,-0.0
2026-07,1,both,cost_47_now,-0.003970901050196672
2026-07,1,both,cost_47_mean3,0.021048439305042195
2026-07,1,both,cost_56_now,0.0013832442593268576
2026-07,1,both,cost_56_mean3,-0.0
2026-07,1,both,cost_62_now,-0.016907224620910127
2026-07,1,both,cost_62_mean3,-0.008041492368397159
2026-07,1,both,destination_season,-0.0018283111406803246
2026-07,1,wide,intercept,0.0
2026-07,1,wide,core1,-0.0
2026-07,1,wide,core3,0.0
2026-07,1,wide,core12,0.0
2026-07,1,wide,core_acceleration,-0.0
2026-07,1,wide,midtrend,0.0
2026-07,1,wide,midcycle,-0.0
2026-07,1,wide,services_yoy,0.014384735790554812
2026-07,1,wide,services_change3,-0.0032325935655765155
2026-07,1,wide,goods_yoy,0.0
2026-07,1,wide,goods_change3,-0.0
2026-07,1,wide,fx1,0.0
2026-07,1,wide,fx3,0.013984514667002367
2026-07,1,wide,a6_11,-0.0
2026-07,1,wide,a6_12,0.003080036304187465
2026-07,1,wide,a6_13,-0.005446114638720499
2026-07,1,wide,a6_17,0.0
2026-07,1,wide,a6_23,-0.0
2026-07,1,wide,a6_24,0.0
2026-07,1,wide,a6_25,-0.00403587577046312
2026-07,1,wide,a6_26,0.008539242793088894
2026-07,1,wide,a6_43,0.0
2026-07,1,wide,a6_44,0.0
2026-07,1,wide,a6_45,-0.009190349262396655
2026-07,1,wide,a6_46,-0.0
2026-07,1,wide,a6_47,-0.04035687045098772
2026-07,1,wide,a6_48,0.0
2026-07,1,wide,a6_49,-0.0
2026-07,1,wide,a6_50,0.0
2026-07,1,wide,a6_51,0.0038504187845723997
2026-07,1,wide,a6_52,-0.0
2026-07,1,wide,a6_53,-0.0
2026-07,1,wide,a6_54,-0.0
2026-07,1,wide,a6_55,-0.015381990234154807
2026-07,1,wide,a6_56,-0.0
2026-07,1,wide,a6_57,-0.0
2026-07,1,wide,a6_58,-0.0
2026-07,1,wide,a6_59,0.026206762068000895
2026-07,1,wide,a6_60,0.0
2026-07,1,wide,a6_61,-0.0
2026-07,1,wide,a6_62,-0.0
2026-07,1,wide,a6_63,0.0514220576112324
2026-07,1,wide,a6_64,-0.003838140401934824
2026-07,1,wide,a6_65,-0.0011606780677456258
2026-07,1,wide,a6_66,0.0
2026-07,1,wide,destination_season,-0.0
2019-02,2,domestic,intercept,0.041708505926167205
2019-02,2,domestic,core1,-0.0037224161434425804
2019-02,2,domestic,core3,-0.0
2019-02,2,domestic,core12,0.014997984409683337
2019-02,2,domestic,core_acceleration,-0.004773600295862229
2019-02,2,domestic,midtrend,0.0
2019-02,2,domestic,midcycle,-0.01645075100820009
2019-02,2,domestic,services_yoy,-0.08483185363219045
2019-02,2,domestic,services_change3,-0.01970771976241206
2019-02,2,domestic,unemployment,0.05694430347467503
2019-02,2,domestic,unemployment_change3,-0.0008085941588338408
2019-02,2,domestic,ip_growth3,-3.4818072877558186e-05
2019-02,2,domestic,ulc_growth12,-0.003795721963205896
2019-02,2,domestic,destination_season,0.033942514084775166
2019-02,2,imported,intercept,0.04170850592616718
2019-02,2,imported,core1,-0.0
2019-02,2,imported,core3,-0.0332506018584336
2019-02,2,imported,core12,-0.014390372874625145
2019-02,2,imported,core_acceleration,-0.0007680242115658632
2019-02,2,imported,midtrend,-0.0
2019-02,2,imported,midcycle,-0.033263005275028686
2019-02,2,imported,goods_yoy,0.035053179727080476
2019-02,2,imported,goods_change3,0.044409668594720855
2019-02,2,imported,fx1,0.0021330493953069293
2019-02,2,imported,fx3,-0.0037227153981267886
2019-02,2,imported,cost_23_now,-0.001900884454167353
2019-02,2,imported,cost_23_mean3,-0.0037726324222456874
2019-02,2,imported,cost_26_now,-0.0004014251511385672
2019-02,2,imported,cost_26_mean3,0.0063585110021049385
2019-02,2,imported,cost_45_now,-0.0
2019-02,2,imported,cost_45_mean3,0.001675232821467783
2019-02,2,imported,cost_47_now,0.0
2019-02,2,imported,cost_47_mean3,0.0
2019-02,2,imported,cost_56_now,0.0024637561420228094
2019-02,2,imported,cost_56_mean3,0.0
2019-02,2,imported,cost_62_now,0.0054437887265133805
2019-02,2,imported,cost_62_mean3,0.006560275582353272
2019-02,2,imported,destination_season,0.02892126169950191
2019-02,2,both,intercept,0.041708505926167184
2019-02,2,both,core1,-0.004023988551237769
2019-02,2,both,core3,-0.012484411229955208
2019-02,2,both,core12,-0.0
2019-02,2,both,core_acceleration,-0.0019411355386995432
2019-02,2,both,midtrend,-0.0
2019-02,2,both,midcycle,-0.028364679243363465
2019-02,2,both,services_yoy,-0.030836579419257028
2019-02,2,both,services_change3,-0.023327991384082196
2019-02,2,both,unemployment,0.01791668964336394
2019-02,2,both,unemployment_change3,-0.00024592167228041284
2019-02,2,both,ip_growth3,-1.02898960154936e-05
2019-02,2,both,ulc_growth12,-0.030807034085275582
2019-02,2,both,goods_yoy,0.027099368849258516
2019-02,2,both,goods_change3,0.034280790199531876
2019-02,2,both,fx1,0.0036345056478424257
2019-02,2,both,fx3,-0.0036265063667821405
2019-02,2,both,cost_23_now,-0.0014323438368364482
2019-02,2,both,cost_23_mean3,-0.009003497717815556
2019-02,2,both,cost_26_now,-0.006400092196890397
2019-02,2,both,cost_26_mean3,0.006415306569386071
2019-02,2,both,cost_45_now,-0.0
2019-02,2,both,cost_45_mean3,0.0007102185839766201
2019-02,2,both,cost_47_now,0.0006650356929076883
2019-02,2,both,cost_47_mean3,0.0
2019-02,2,both,cost_56_now,0.0
2019-02,2,both,cost_56_mean3,-0.0
2019-02,2,both,cost_62_now,0.004944222541368284
2019-02,2,both,cost_62_mean3,0.008979564064911847
2019-02,2,both,destination_season,0.02739191505775805
2019-02,2,wide,intercept,0.014218017379556426
2019-02,2,wide,core1,-0.0
2019-02,2,wide,core3,-0.0
2019-02,2,wide,core12,0.0
2019-02,2,wide,core_acceleration,-0.0005322102276089364
2019-02,2,wide,midtrend,-0.0
2019-02,2,wide,midcycle,-0.003191216971764105
2019-02,2,wide,services_yoy,-0.0
2019-02,2,wide,services_change3,-0.006485577296007389
2019-02,2,wide,goods_yoy,0.0
2019-02,2,wide,goods_change3,0.0
2019-02,2,wide,fx1,0.0
2019-02,2,wide,fx3,-0.0
2019-02,2,wide,a6_11,0.0
2019-02,2,wide,a6_12,0.0
2019-02,2,wide,a6_13,0.008370778464425006
2019-02,2,wide,a6_17,0.0
2019-02,2,wide,a6_23,-0.0
2019-02,2,wide,a6_24,0.0
2019-02,2,wide,a6_25,0.0
2019-02,2,wide,a6_26,0.0
2019-02,2,wide,a6_43,0.0
2019-02,2,wide,a6_44,-0.0
2019-02,2,wide,a6_45,-0.0
2019-02,2,wide,a6_46,-0.0
2019-02,2,wide,a6_47,0.0
2019-02,2,wide,a6_48,0.0
2019-02,2,wide,a6_49,0.0
2019-02,2,wide,a6_50,-0.0
2019-02,2,wide,a6_51,-0.0
2019-02,2,wide,a6_52,-0.0
2019-02,2,wide,a6_53,0.0
2019-02,2,wide,a6_54,-0.0
2019-02,2,wide,a6_55,-0.0
2019-02,2,wide,a6_56,0.0
2019-02,2,wide,a6_57,0.0
2019-02,2,wide,a6_58,-0.0
2019-02,2,wide,a6_59,0.0
2019-02,2,wide,a6_60,0.0
2019-02,2,wide,a6_61,-0.0
2019-02,2,wide,a6_62,0.0
2019-02,2,wide,a6_63,0.0
2019-02,2,wide,a6_64,-0.0
2019-02,2,wide,a6_65,-0.0
2019-02,2,wide,a6_66,-0.0
2019-02,2,wide,destination_season,0.0
2019-03,2,domestic,intercept,0.04195069534871849
2019-03,2,domestic,core1,-0.0008319203117439189
2019-03,2,domestic,core3,-0.0
2019-03,2,domestic,core12,0.013406222175206593
2019-03,2,domestic,core_acceleration,0.00015212668397544018
2019-03,2,domestic,midtrend,0.0
2019-03,2,domestic,midcycle,-0.006308842308365796
2019-03,2,domestic,services_yoy,-0.08297727551248568
2019-03,2,domestic,services_change3,-0.012794331441510655
2019-03,2,domestic,unemployment,0.06241011209022442
2019-03,2,domestic,unemployment_change3,0.002174670912974106
2019-03,2,domestic,ip_growth3,-0.0
2019-03,2,domestic,ulc_growth12,-0.0037040836177332655
2019-03,2,domestic,destination_season,-0.0010323186538792333
2019-03,2,imported,intercept,0.04195069534871847
2019-03,2,imported,core1,0.0
2019-03,2,imported,core3,-0.02648499118907633
2019-03,2,imported,core12,-0.012073221962109614
2019-03,2,imported,core_acceleration,1.728133827195782e-05
2019-03,2,imported,midtrend,-0.0
2019-03,2,imported,midcycle,-0.01241542747789009
2019-03,2,imported,goods_yoy,0.029444575819894497
2019-03,2,imported,goods_change3,0.03506895192227365
2019-03,2,imported,fx1,-0.0011258684510605966
2019-03,2,imported,fx3,-0.004639329748592138
2019-03,2,imported,cost_23_now,0.00014722699431700645
2019-03,2,imported,cost_23_mean3,-0.0023328789529277077
2019-03,2,imported,cost_26_now,-0.0003887028063301719
2019-03,2,imported,cost_26_mean3,0.021293045725264307
2019-03,2,imported,cost_45_now,-0.0
2019-03,2,imported,cost_45_mean3,-0.0003091333859493158
2019-03,2,imported,cost_47_now,-0.0
2019-03,2,imported,cost_47_mean3,0.0
2019-03,2,imported,cost_56_now,-0.001508161710219835
2019-03,2,imported,cost_56_mean3,0.0
2019-03,2,imported,cost_62_now,0.001943870152973661
2019-03,2,imported,cost_62_mean3,0.01236780205094159
2019-03,2,imported,destination_season,-0.0008862307225026551
2019-03,2,both,intercept,0.038078393818255646
2019-03,2,both,core1,-0.0
2019-03,2,both,core3,-0.0
2019-03,2,both,core12,-0.0
2019-03,2,both,core_acceleration,2.0513224296641788e-05
2019-03,2,both,midtrend,-0.0
2019-03,2,both,midcycle,-0.008906221391675897
2019-03,2,both,services_yoy,-0.004448803519735814
2019-03,2,both,services_change3,-0.015256060357939477
2019-03,2,both,unemployment,0.0
2019-03,2,both,unemployment_change3,0.0
2019-03,2,both,ip_growth3,-0.0
2019-03,2,both,ulc_growth12,-0.0010995740712200172
2019-03,2,both,goods_yoy,0.01683860843728701
2019-03,2,both,goods_change3,0.01720132076193476
2019-03,2,both,fx1,-0.0
2019-03,2,both,fx3,-0.0003912930911726542
2019-03,2,both,cost_23_now,0.0
2019-03,2,both,cost_23_mean3,-0.0
2019-03,2,both,cost_26_now,-0.0
2019-03,2,both,cost_26_mean3,0.0077574478372674765
2019-03,2,both,cost_45_now,-0.0
2019-03,2,both,cost_45_mean3,-0.00020593524752484017
2019-03,2,both,cost_47_now,-0.0
2019-03,2,both,cost_47_mean3,0.0
2019-03,2,both,cost_56_now,-0.0
2019-03,2,both,cost_56_mean3,-0.0
2019-03,2,both,cost_62_now,0.0
2019-03,2,both,cost_62_mean3,0.012789176597250757
2019-03,2,both,destination_season,-0.0005089414961860952
2019-03,2,wide,intercept,0.014392435072572434
2019-03,2,wide,core1,-0.0
2019-03,2,wide,core3,-0.0
2019-03,2,wide,core12,0.0
2019-03,2,wide,core_acceleration,1.6102160710406963e-05
2019-03,2,wide,midtrend,-0.0
2019-03,2,wide,midcycle,-0.001128292749886646
2019-03,2,wide,services_yoy,-0.0
2019-03,2,wide,services_change3,-0.004125792468526962
2019-03,2,wide,goods_yoy,0.0
2019-03,2,wide,goods_change3,0.0
2019-03,2,wide,fx1,-0.0
2019-03,2,wide,fx3,-0.0
2019-03,2,wide,a6_11,0.0
2019-03,2,wide,a6_12,0.0
2019-03,2,wide,a6_13,0.009424249448014076
2019-03,2,wide,a6_17,0.0
2019-03,2,wide,a6_23,0.0
2019-03,2,wide,a6_24,0.0
2019-03,2,wide,a6_25,0.0
2019-03,2,wide,a6_26,0.0
2019-03,2,wide,a6_43,0.0
2019-03,2,wide,a6_44,-0.0
2019-03,2,wide,a6_45,-0.0
2019-03,2,wide,a6_46,-0.0
2019-03,2,wide,a6_47,-0.0
2019-03,2,wide,a6_48,0.0
2019-03,2,wide,a6_49,-0.0
2019-03,2,wide,a6_50,0.0
2019-03,2,wide,a6_51,-0.0
2019-03,2,wide,a6_52,-0.0
2019-03,2,wide,a6_53,0.0
2019-03,2,wide,a6_54,-0.0
2019-03,2,wide,a6_55,-0.0
2019-03,2,wide,a6_56,-0.0
2019-03,2,wide,a6_57,-0.0
2019-03,2,wide,a6_58,0.0
2019-03,2,wide,a6_59,0.0
2019-03,2,wide,a6_60,0.0
2019-03,2,wide,a6_61,-0.0
2019-03,2,wide,a6_62,0.0
2019-03,2,wide,a6_63,-0.0
2019-03,2,wide,a6_64,0.0
2019-03,2,wide,a6_65,-0.0
2019-03,2,wide,a6_66,-0.0
2019-03,2,wide,destination_season,-0.0
2019-04,2,domestic,intercept,0.04187905371501886
2019-04,2,domestic,core1,-6.667485985997014e-05
2019-04,2,domestic,core3,-0.0
2019-04,2,domestic,core12,0.011813076559930455
2019-04,2,domestic,core_acceleration,0.000575648844878189
2019-04,2,domestic,midtrend,0.0
2019-04,2,domestic,midcycle,0.010108772215706654
2019-04,2,domestic,services_yoy,-0.07100715933765156
2019-04,2,domestic,services_change3,-0.001708881718324895
2019-04,2,domestic,unemployment,0.05552995356328213
2019-04,2,domestic,unemployment_change3,0.0006891152585211164
2019-04,2,domestic,ip_growth3,-0.0
2019-04,2,domestic,ulc_growth12,-0.002313429209392751
2019-04,2,domestic,destination_season,0.0032567332636636035
2019-04,2,imported,intercept,0.04187905371501885
2019-04,2,imported,core1,0.0
2019-04,2,imported,core3,-0.02262724815807236
2019-04,2,imported,core12,-0.009579828513454446
2019-04,2,imported,core_acceleration,6.2599040974767e-05
2019-04,2,imported,midtrend,-0.0
2019-04,2,imported,midcycle,0.01977005598004229
2019-04,2,imported,goods_yoy,0.030699793017969136
2019-04,2,imported,goods_change3,0.010417864026710504
2019-04,2,imported,fx1,0.000609296906183308
2019-04,2,imported,fx3,-0.003651798133195687
2019-04,2,imported,cost_23_now,0.00021670291060551898
2019-04,2,imported,cost_23_mean3,-0.0016854449479798772
2019-04,2,imported,cost_26_now,1.6247351778861952e-05
2019-04,2,imported,cost_26_mean3,0.016915009324129378
2019-04,2,imported,cost_45_now,-0.0
2019-04,2,imported,cost_45_mean3,-0.007471465943174709
2019-04,2,imported,cost_47_now,-0.0
2019-04,2,imported,cost_47_mean3,-0.0
2019-04,2,imported,cost_56_now,0.0004616643720194135
2019-04,2,imported,cost_56_mean3,0.0
2019-04,2,imported,cost_62_now,-0.0003085075724200167
2019-04,2,imported,cost_62_mean3,0.012547159724134647
2019-04,2,imported,destination_season,0.0027960167936424154
2019-04,2,both,intercept,0.03802968228904827
2019-04,2,both,core1,-0.0
2019-04,2,both,core3,-0.0
2019-04,2,both,core12,-0.0
2019-04,2,both,core_acceleration,6.51487966865142e-05
2019-04,2,both,midtrend,-0.0
2019-04,2,both,midcycle,0.014137667662754176
2019-04,2,both,services_yoy,-0.0017946484379344786
2019-04,2,both,services_change3,-0.0020458075739152675
2019-04,2,both,unemployment,0.0
2019-04,2,both,unemployment_change3,0.0
2019-04,2,both,ip_growth3,-0.0
2019-04,2,both,ulc_growth12,-0.0
2019-04,2,both,goods_yoy,0.0178635082641313
2019-04,2,both,goods_change3,0.005155927795017861
2019-04,2,both,fx1,0.0
2019-04,2,both,fx3,-0.0004283712645035791
2019-04,2,both,cost_23_now,0.0
2019-04,2,both,cost_23_mean3,-0.0
2019-04,2,both,cost_26_now,0.0
2019-04,2,both,cost_26_mean3,0.006259737202809594
2019-04,2,both,cost_45_now,-0.0
2019-04,2,both,cost_45_mean3,-0.004824360850263179
2019-04,2,both,cost_47_now,-0.0
2019-04,2,both,cost_47_mean3,-0.0
2019-04,2,both,cost_56_now,0.0
2019-04,2,both,cost_56_mean3,-0.0
2019-04,2,both,cost_62_now,-0.0
2019-04,2,both,cost_62_mean3,0.012862779009911412
2019-04,2,both,destination_season,0.001560044371374401
2019-04,2,wide,intercept,0.014395595433359441
2019-04,2,wide,core1,-0.0
2019-04,2,wide,core3,-0.0
2019-04,2,wide,core12,0.0
2019-04,2,wide,core_acceleration,6.151702147967557e-05
2019-04,2,wide,midtrend,-0.0
2019-04,2,wide,midcycle,0.0017770105808682264
2019-04,2,wide,services_yoy,-0.0
2019-04,2,wide,services_change3,-0.0005460374987462903
2019-04,2,wide,goods_yoy,0.0
2019-04,2,wide,goods_change3,0.0
2019-04,2,wide,fx1,0.0
2019-04,2,wide,fx3,-0.0
2019-04,2,wide,a6_11,0.0
2019-04,2,wide,a6_12,0.0
2019-04,2,wide,a6_13,0.00199472194147191
2019-04,2,wide,a6_17,0.0
2019-04,2,wide,a6_23,0.0
2019-04,2,wide,a6_24,0.0
2019-04,2,wide,a6_25,-0.0
2019-04,2,wide,a6_26,-0.0
2019-04,2,wide,a6_43,0.0
2019-04,2,wide,a6_44,-0.0
2019-04,2,wide,a6_45,-0.0
2019-04,2,wide,a6_46,-0.0
2019-04,2,wide,a6_47,-0.0
2019-04,2,wide,a6_48,0.0
2019-04,2,wide,a6_49,-0.0
2019-04,2,wide,a6_50,0.0
2019-04,2,wide,a6_51,-0.0
2019-04,2,wide,a6_52,-0.0
2019-04,2,wide,a6_53,0.0
2019-04,2,wide,a6_54,-0.0
2019-04,2,wide,a6_55,-0.0
2019-04,2,wide,a6_56,0.0
2019-04,2,wide,a6_57,0.0
2019-04,2,wide,a6_58,-0.0
2019-04,2,wide,a6_59,-0.0
2019-04,2,wide,a6_60,0.0
