origin,h,target,as_of_utc,mm_forecast,model,value_food,contribution_food,weight_food,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2023-11,3,2024-02,2023-12-10T22:59:00+00:00,0.5053273743755418,DIRECT_MONTHLY_R12,,,,0.26702269692922,1.9687712152070571,3.3099827151233434,2.6562671829883455,1.3405026468047876
2023-11,4,2024-03,2023-12-10T22:59:00+00:00,0.350819988509288,DIRECT_MONTHLY_R12,,,,0.1331557922769732,1.9661016949152728,3.5318420188038537,3.006473233634777,1.4735698653753047
2023-11,5,2024-04,2023-12-10T22:59:00+00:00,0.4692229757497053,DIRECT_MONTHLY_R12,,,,0.6648936170212671,2.853260869565235,4.229629675910422,3.474598789936772,2.1362628141361903
2023-11,6,2024-05,2023-12-10T22:59:00+00:00,0.5412079256261675,DIRECT_MONTHLY_R12,,,,0.0,2.574525745257463,4.509734847871943,4.0143474482150605,2.1362628141361903
2023-11,7,2024-06,2023-12-10T22:59:00+00:00,0.5242175399111495,DIRECT_MONTHLY_R12,,,,-0.264200792602387,1.958136394328148,4.702908559268095,4.537195751083046,1.8717123952937738
2023-11,8,2024-07,2023-12-10T22:59:00+00:00,0.6205195278060553,DIRECT_MONTHLY_R12,,,,0.6622516556291425,2.150537634408578,4.857000153952119,5.155797983839448,2.5317807984289833
2023-11,9,2024-08,2023-12-10T22:59:00+00:00,0.18312566195398056,DIRECT_MONTHLY_R12,,,,0.263157894736854,2.213279678068404,4.837653991702638,5.338756175176379,2.7945930390559464
2023-11,10,2024-09,2023-12-10T22:59:00+00:00,-0.11980702950588887,DIRECT_MONTHLY_R12,,,,-0.3937007874015741,2.567567567567563,5.490316357407712,5.218877319674768,2.400115209954312
2023-11,11,2024-10,2023-12-10T22:59:00+00:00,0.2785340664436702,DIRECT_MONTHLY_R12,,,,0.3293807641633783,2.8359216745442346,5.712715314914383,5.497024198786704,2.7289547039129753
2023-11,12,2024-11,2023-12-10T22:59:00+00:00,0.36078505222163015,DIRECT_MONTHLY_R12,,,,0.0656598818122189,2.834008097166013,6.032090177215167,5.857159982911683,2.7945930390559584
2023-11,0,2023-11,2023-12-10T22:59:00+00:00,0.05849249293244713,DIRECT_CUMULATIVE_R12,,,,0.0675219446319985,7.313540912382349,7.303857626381598,0.0,0.0
2023-11,1,2023-12,2023-12-10T22:59:00+00:00,0.33611406067418703,DIRECT_CUMULATIVE_R12,,,,-0.4048582995951344,6.879073135409149,7.664520979509677,0.33555045990645915,-0.4056800695614318
2023-11,2,2024-01,2023-12-10T22:59:00+00:00,1.8342319386947563,DIRECT_CUMULATIVE_R12,,,,1.4905149051490652,2.3224043715847307,3.4234465790660957,2.153163279081478,1.07383582211328
2023-11,3,2024-02,2023-12-10T22:59:00+00:00,0.5081312253828492,DIRECT_CUMULATIVE_R12,,,,0.26702269692922,1.9687712152070571,3.313847295080885,2.660007874425342,1.3405026468047876
2023-11,4,2024-03,2023-12-10T22:59:00+00:00,0.3571576090061243,DIRECT_CUMULATIVE_R12,,,,0.1331557922769732,1.9661016949152728,3.542253659395499,3.0165291902394107,1.4735698653753047
2023-11,5,2024-04,2023-12-10T22:59:00+00:00,0.4813967512967581,DIRECT_CUMULATIVE_R12,,,,0.6648936170212671,2.853260869565235,4.252742180352342,3.4967709326755734,2.1362628141361903
2023-11,6,2024-05,2023-12-10T22:59:00+00:00,0.5595914436599851,DIRECT_CUMULATIVE_R12,,,,0.0,2.574525745257463,4.552022847636348,4.054802480074823,2.1362628141361903
2023-11,7,2024-06,2023-12-10T22:59:00+00:00,0.5153766523033487,DIRECT_CUMULATIVE_R12,,,,-0.264200792602387,1.958136394328148,4.736062602867106,4.56885561237054,1.8717123952937738
2023-11,8,2024-07,2023-12-10T22:59:00+00:00,0.6045617580771044,DIRECT_CUMULATIVE_R12,,,,0.6622516556291425,2.150537634408578,4.873568076289153,5.17159722809011,2.5317807984289833
2023-11,9,2024-08,2023-12-10T22:59:00+00:00,0.1603353012790395,DIRECT_CUMULATIVE_R12,,,,0.263157894736854,2.213279678068404,4.830365883506383,5.331804129553467,2.7945930390559464
2023-11,10,2024-09,2023-12-10T22:59:00+00:00,-0.006683803682854778,DIRECT_CUMULATIVE_R12,,,,-0.3937007874015741,2.567567567567563,5.602451762450819,5.325120102494499,2.400115209954312
2023-11,11,2024-10,2023-12-10T22:59:00+00:00,0.3249508328181317,DIRECT_CUMULATIVE_R12,,,,0.3293807641633783,2.8359216745442346,5.874071274284488,5.649544111065223,2.7289547039129753
2023-11,12,2024-11,2023-12-10T22:59:00+00:00,0.40803953245148133,DIRECT_CUMULATIVE_R12,,,,0.0656598818122189,2.834008097166013,6.243934613754323,6.05675341987732,2.7945930390559584
2023-12,0,2023-12,2024-01-10T22:59:00+00:00,-0.1330702411008323,FOOD_TREND_R12,,,,-0.4048582995951344,6.879073135409149,7.170738524756402,0.0,0.0
2023-12,1,2024-01,2024-01-10T22:59:00+00:00,1.121479107308189,FOOD_TREND_R12,2.4735199007389146,0.44047315209339827,0.178075443,1.4905149051490652,2.3224043715847307,2.2285589273773683,1.1152371551384128,1.4795158916747118
2023-12,2,2024-02,2024-01-10T22:59:00+00:00,0.22626879374205572,FOOD_TREND_R12,-0.051739374107818176,-0.009213511964792451,0.178075443,0.26702269692922,1.9687712152070571,1.8338425340261546,1.341250346538305,1.7461827163662194
2023-12,3,2024-03,2024-01-10T22:59:00+00:00,0.024127851982854304,FOOD_TREND_R12,0.09536548031648341,0.016982250154265563,0.178075443,0.1331557922769732,1.9661016949152728,1.7202997506479127,1.3653752882230716,1.8792499349367366
2023-12,4,2024-04,2024-01-10T22:59:00+00:00,0.19554791795910192,FOOD_TREND_R12,-0.03207703417577569,-0.005712132070977396,0.178075443,0.6648936170212671,2.853260869565235,2.126927463623848,1.5607322601279165,2.5419428836976223
2023-12,5,2024-05,2024-01-10T22:59:00+00:00,0.3758672149180622,FOOD_TREND_R12,0.6115905129530392,0.1089092515287097,0.178075443,0.0,2.574525745257463,2.232982085027353,1.9358948592908796,2.5419428836976223
2023-12,6,2024-06,2024-01-10T22:59:00+00:00,0.3718800997442957,FOOD_TREND_R12,-0.04103907580813612,-0.007308051604844423,0.178075443,-0.264200792602387,1.958136394328148,2.26673417444053,2.3070851945279705,2.277392464855206
2023-12,7,2024-07,2024-01-10T22:59:00+00:00,0.2781656417372592,FOOD_TREND_R12,-0.4703848190042344,-0.08376398502465386,0.178075443,0.6622516556291425,2.150537634408578,2.068773347456922,2.5848646715965464,2.9374608679904153
2023-12,8,2024-08,2024-01-10T22:59:00+00:00,-0.032131249153853396,FOOD_TREND_R12,-0.5822686598484851,-0.10368774954753529,0.178075443,0.263157894736854,2.213279678068404,1.830673598168712,2.552728259250804,3.2002731086173783
2023-12,9,2024-09,2024-01-10T22:59:00+00:00,-0.355270840488757,FOOD_TREND_R12,-0.654785920370614,-0.11660129284015981,0.178075443,-0.3937007874015741,2.567567567567563,2.223059643329657,2.1968248332057745,2.8057952795157446
2023-12,10,2024-10,2024-01-10T22:59:00+00:00,0.254081146511827,FOOD_TREND_R12,0.5672401633997617,0.10101154338480495,0.178075443,0.3293807641633783,2.8359216745442346,2.413590793113396,2.450583739291901,3.1346347734744073
2023-12,11,2024-11,2024-01-10T22:59:00+00:00,0.020100599995018884,FOOD_TREND_R12,0.31103754244421356,0.055388148160384634,0.178075443,0.0656598818122189,2.834008097166013,2.3650576617823535,2.4706823193869893,3.200273108617391
2023-12,12,2024-12,2024-01-10T22:59:00+00:00,-0.0016625791256042466,FOOD_TREND_R12,0.09530718758332848,0.01697186964998532,0.178075443,-0.2624671916010568,2.981029810298109,2.4997524293872972,2.469019726440385,2.9374608679904326
2023-12,0,2023-12,2024-01-10T22:59:00+00:00,-0.1330702411008323,FOOD_COST_R12,,,,-0.4048582995951344,6.879073135409149,7.170738524756402,0.0,0.0
2023-12,1,2024-01,2024-01-10T22:59:00+00:00,1.121479107308189,FOOD_COST_R12,2.4735199007389146,0.44047315209339827,0.178075443,1.4905149051490652,2.3224043715847307,2.2285589273773683,1.1152371551384128,1.4795158916747118
2023-12,2,2024-02,2024-01-10T22:59:00+00:00,0.22626879374205572,FOOD_COST_R12,-0.051739374107818176,-0.009213511964792451,0.178075443,0.26702269692922,1.9687712152070571,1.8338425340261546,1.341250346538305,1.7461827163662194
2023-12,3,2024-03,2024-01-10T22:59:00+00:00,0.024127851982854304,FOOD_COST_R12,0.09536548031648341,0.016982250154265563,0.178075443,0.1331557922769732,1.9661016949152728,1.7202997506479127,1.3653752882230716,1.8792499349367366
2023-12,4,2024-04,2024-01-10T22:59:00+00:00,0.18234973095022147,FOOD_COST_R12,-0.106192739219286,-0.018910319079857827,0.178075443,0.6648936170212671,2.853260869565235,2.113474867023339,1.5475589638883365,2.5419428836976223
2023-12,5,2024-05,2024-01-10T22:59:00+00:00,0.36532355200799416,FOOD_COST_R12,0.5523815466158443,0.09836558861864161,0.178075443,0.0,2.574525745257463,2.2087781953901633,1.9122168301865776,2.5419428836976223
2023-12,6,2024-06,2024-01-10T22:59:00+00:00,0.3635653675173111,FOOD_COST_R12,-0.08773126473047144,-0.015622783831828977,0.178075443,-0.264200792602387,1.958136394328148,2.2340525990786335,2.2751228963326913,2.277392464855206
2023-12,7,2024-07,2024-01-10T22:59:00+00:00,0.27159426363208633,FOOD_COST_R12,-0.5072870330011012,-0.09033536312982672,0.178075443,0.6622516556291425,2.150537634408578,2.0294684530360034,2.546349009178218,2.9374608679904153
2023-12,8,2024-08,2024-01-10T22:59:00+00:00,-0.037341291577899526,FOOD_COST_R12,-0.6115261606934844,-0.10889779197158142,0.178075443,0.263157894736854,2.213279678068404,1.7861553089253275,2.50900074400396,3.2002731086173783
2023-12,9,2024-09,2024-01-10T22:59:00+00:00,-0.3594031630455737,FOOD_COST_R12,-0.6779913802992841,-0.12073361539697648,0.178075443,-0.3937007874015741,2.567567567567563,2.1741324168777245,2.1489501761292487,2.8057952795157446
2023-12,10,2024-10,2024-01-10T22:59:00+00:00,0.25076089541423496,FOOD_COST_R12,0.5485949698702302,0.09769129228721289,0.178075443,0.3293807641633783,2.8359216745442346,2.3611822252450168,2.3993971910270298,3.1346347734744073
2023-12,11,2024-11,2024-01-10T22:59:00+00:00,0.01747197826712664,FOOD_COST_R12,0.2962762610254598,0.05275952643249238,0.178075443,0.0656598818122189,2.834008097166013,2.3099850572939937,2.4168676431217997,3.200273108617391
2023-12,12,2024-12,2024-01-10T22:59:00+00:00,-0.00374446226659704,FOOD_COST_R12,0.0836161699678744,0.01488998650899253,0.178075443,-0.2624671916010568,2.981029810298109,2.4424745463770847,2.4131231107484643,2.9374608679904326
2023-12,0,2023-12,2024-01-10T22:59:00+00:00,-0.13307024110083232,DIRECT_MONTHLY_R12,,,,-0.4048582995951344,6.879073135409149,7.170738524756402,0.0,0.0
2023-12,1,2024-01,2024-01-10T22:59:00+00:00,1.7614271656574063,DIRECT_MONTHLY_R12,,,,1.4905149051490652,2.3224043715847307,2.8755131488834658,1.7460938325120305,1.4795158916747118
2023-12,2,2024-02,2024-01-10T22:59:00+00:00,0.49514776069527233,DIRECT_MONTHLY_R12,,,,0.26702269692922,1.9687712152070571,2.753219321567071,2.240019768248821,1.7461827163662194
2023-12,3,2024-03,2024-01-10T22:59:00+00:00,0.3364571264747473,DIRECT_MONTHLY_R12,,,,0.1331557922769732,1.9661016949152728,2.959144677977867,2.5759121441416366,1.8792499349367366
2023-12,4,2024-04,2024-01-10T22:59:00+00:00,0.44878670388433906,DIRECT_MONTHLY_R12,,,,0.6648936170212671,2.853260869565235,3.6319885556014793,3.023694803389825,2.5419428836976223
2023-12,5,2024-05,2024-01-10T22:59:00+00:00,0.5260422027366126,DIRECT_MONTHLY_R12,,,,0.0,2.574525745257463,3.894813687657435,3.5483582372880793,2.5419428836976223
2023-12,6,2024-06,2024-01-10T22:59:00+00:00,0.5013422104638567,DIRECT_MONTHLY_R12,,,,-0.264200792602387,1.958136394328148,4.063164747399658,4.0484479122736845,2.277392464855206
2023-12,7,2024-07,2024-01-10T22:59:00+00:00,0.6116692062886355,DIRECT_MONTHLY_R12,,,,0.6622516556291425,2.150537634408578,4.207148230732265,4.658254015962663,2.9374608679904153
2023-12,8,2024-08,2024-01-10T22:59:00+00:00,0.2237701283055896,DIRECT_MONTHLY_R12,,,,0.263157894736854,2.213279678068404,4.230191185544792,4.881774151786181,3.2002731086173783
2023-12,9,2024-09,2024-01-10T22:59:00+00:00,-0.1492707135993589,DIRECT_MONTHLY_R12,,,,-0.3937007874015741,2.567567567567563,4.848133512666111,4.732391918465791,2.8057952795157446
2023-12,10,2024-10,2024-01-10T22:59:00+00:00,0.23053199973702113,DIRECT_MONTHLY_R12,,,,0.3293807641633783,2.8359216745442346,5.018883306602915,4.96265860087096,3.1346347734744073
2023-12,11,2024-11,2024-01-10T22:59:00+00:00,0.22642257078647446,DIRECT_MONTHLY_R12,,,,0.0656598818122189,2.834008097166013,5.185646368095497,5.188825222033628,3.200273108617391
2023-12,12,2024-12,2024-01-10T22:59:00+00:00,0.3222304949615114,DIRECT_MONTHLY_R12,,,,-0.2624671916010568,2.981029810298109,5.665195527463939,5.510537667113865,2.9374608679904326
2023-12,0,2023-12,2024-01-10T22:59:00+00:00,-0.13307024110083232,DIRECT_CUMULATIVE_R12,,,,-0.4048582995951344,6.879073135409149,7.170738524756402,0.0,0.0
2023-12,1,2024-01,2024-01-10T22:59:00+00:00,1.7614271656574063,DIRECT_CUMULATIVE_R12,,,,1.4905149051490652,2.3224043715847307,2.8755131488834658,1.7460938325120305,1.4795158916747118
2023-12,2,2024-02,2024-01-10T22:59:00+00:00,0.4955105176460636,DIRECT_CUMULATIVE_R12,,,,0.26702269692922,1.9687712152070571,2.7535902294701455,2.240380737215139,1.7461827163662194
2023-12,3,2024-03,2024-01-10T22:59:00+00:00,0.3384288821272964,DIRECT_CUMULATIVE_R12,,,,0.1331557922769732,1.9661016949152728,2.9615396317463945,2.578238237585492,1.8792499349367366
2023-12,4,2024-04,2024-01-10T22:59:00+00:00,0.4535220469748555,DIRECT_CUMULATIVE_R12,,,,0.6648936170212671,2.853260869565235,3.6392846793306113,3.030734972167942,2.5419428836976223
2023-12,5,2024-05,2024-01-10T22:59:00+00:00,0.5366868843664775,DIRECT_CUMULATIVE_R12,,,,0.0,2.574525745257463,3.9131304900545714,3.5659868246041726,2.5419428836976223
2023-12,6,2024-06,2024-01-10T22:59:00+00:00,0.5194937029413568,DIRECT_CUMULATIVE_R12,,,,-0.264200792602387,1.958136394328148,4.1003093351734865,4.084135814132328,2.277392464855206
2023-12,7,2024-07,2024-01-10T22:59:00+00:00,0.6372326080251788,DIRECT_CUMULATIVE_R12,,,,0.6622516556291425,2.150537634408578,4.270830603759056,4.7193466794310055,2.9374608679904153
2023-12,8,2024-08,2024-01-10T22:59:00+00:00,0.20155680330942757,DIRECT_CUMULATIVE_R12,,,,0.263157894736854,2.213279678068404,4.27077222560817,4.920700629546173,3.2002731086173783
2023-12,9,2024-09,2024-01-10T22:59:00+00:00,-0.17942505841957232,DIRECT_CUMULATIVE_R12,,,,-0.3937007874015741,2.567567567567563,4.857279282741285,4.7411144115660475,2.8057952795157446
2023-12,10,2024-10,2024-01-10T22:59:00+00:00,0.19829268710193415,DIRECT_CUMULATIVE_R12,,,,0.3293807641633783,2.8359216745442346,4.994261530851092,4.939210758228835,3.1346347734744073
2023-12,11,2024-11,2024-01-10T22:59:00+00:00,0.32295093137723885,DIRECT_CUMULATIVE_R12,,,,0.0656598818122189,2.834008097166013,5.262266347156316,5.261641323136929,3.200273108617391
2023-12,12,2024-12,2024-01-10T22:59:00+00:00,0.36776472425584844,DIRECT_CUMULATIVE_R12,,,,-0.2624671916010568,2.981029810298109,5.79015905044277,5.62873144638786,2.9374608679904326
2024-01,0,2024-01,2024-02-14T22:59:00+00:00,0.9319165376518568,FOOD_TREND_R12,,,,1.4905149051490652,2.3224043715847307,1.7592273289441023,0.0,0.0
2024-01,1,2024-02,2024-02-14T22:59:00+00:00,0.1663393081968143,FOOD_TREND_R12,-0.1052357221800258,-0.01873989784663302,0.178075443,0.26702269692922,1.9687712152070571,1.3057119078823312,0.16620111759186496,0.2666668246915076
2024-01,2,2024-03,2024-02-14T22:59:00+00:00,-0.02858195202942875,FOOD_TREND_R12,-0.08793711749496401,-0.015659441154058765,0.178075443,0.1331557922769732,1.9661016949152728,1.139432341958844,0.13761508014404705,0.3997340432620249
2024-01,3,2024-04,2024-02-14T22:59:00+00:00,0.2317869775079682,FOOD_TREND_R12,0.37817219018829495,0.06734318029806088,0.178075443,0.6648936170212671,2.853260869565235,1.5804647102569076,0.3691338460104535,1.0624269920229108
2024-01,4,2024-05,2024-02-14T22:59:00+00:00,0.2405419508526452,FOOD_TREND_R12,0.40412142601827933,0.07196410196399682,0.178075443,0.0,2.574525745257463,1.5488603516700752,0.60938695780584,1.0624269920229108
2024-01,5,2024-06,2024-02-14T22:59:00+00:00,0.13974939321316715,FOOD_TREND_R12,-0.24716238872027532,-0.04401355186430123,0.178075443,-0.264200792602387,1.958136394328148,1.3474563263415138,0.7490387924355982,0.7978765731804942
2024-01,6,2024-07,2024-02-14T22:59:00+00:00,0.21271778215383758,FOOD_TREND_R12,-0.675622786909242,-0.12031182707975788,0.178075443,0.6622516556291425,2.150537634408578,1.0852572676047512,0.96153065064542,1.4579449763157035
2024-01,7,2024-08,2024-02-14T22:59:00+00:00,-0.028492797504370795,FOOD_TREND_R12,-0.7872759143914996,-0.14019450721849636,0.178075443,0.263157894736854,2.213279678068404,0.8531223419971515,0.9330337931722837,1.7207572169426664
2024-01,8,2024-09,2024-02-14T22:59:00+00:00,-0.4056177425083073,FOOD_TREND_R12,-0.8596436385654719,-0.1530814217596783,0.178075443,-0.3937007874015741,2.567567567567563,1.1905877555415298,0.5265911906240898,1.3262793878410322
2024-01,9,2024-10,2024-02-14T22:59:00+00:00,0.14972963048524537,FOOD_TREND_R12,0.35986253040664157,0.06408267952126366,0.178075443,0.3293807641633783,2.8359216745442346,1.2736718919899794,0.6762088380653712,1.6551188817996954
2024-01,10,2024-11,2024-02-14T22:59:00+00:00,-0.021757659428473547,FOOD_TREND_R12,0.10418821959477496,0.018553363359720833,0.178075443,0.0656598818122189,2.834008097166013,1.1833161686487952,0.6544488113147898,1.7207572169426786
2024-01,11,2024-12,2024-02-14T22:59:00+00:00,-0.14736524383460584,FOOD_TREND_R12,-0.28238162062895505,-0.05028523218855911,0.178075443,-0.2624671916010568,2.981029810298109,1.4449152871140603,0.5069748781113728,1.4579449763157206
2024-01,12,2025-01,2024-02-14T22:59:00+00:00,0.9351145353691083,FOOD_TREND_R12,1.7712819570137606,0.3154218191731324,0.178075443,1.3157894736842035,2.8037383177569937,1.4481295390439142,1.4377442844605777,2.7651531330509904
2024-01,0,2024-01,2024-02-14T22:59:00+00:00,0.9319165376518568,FOOD_COST_R12,,,,1.4905149051490652,2.3224043715847307,1.7592273289441023,0.0,0.0
2024-01,1,2024-02,2024-02-14T22:59:00+00:00,0.1663393081968143,FOOD_COST_R12,-0.1052357221800258,-0.01873989784663302,0.178075443,0.26702269692922,1.9687712152070571,1.3057119078823312,0.16620111759186496,0.2666668246915076
2024-01,2,2024-03,2024-02-14T22:59:00+00:00,-0.02858195202942875,FOOD_COST_R12,-0.08793711749496401,-0.015659441154058765,0.178075443,0.1331557922769732,1.9661016949152728,1.139432341958844,0.13761508014404705,0.3997340432620249
2024-01,3,2024-04,2024-02-14T22:59:00+00:00,0.2317869775079682,FOOD_COST_R12,0.37817219018829495,0.06734318029806088,0.178075443,0.6648936170212671,2.853260869565235,1.5804647102569076,0.3691338460104535,1.0624269920229108
2024-01,4,2024-05,2024-02-14T22:59:00+00:00,0.2338010465890261,FOOD_COST_R12,0.3662672213617781,0.0652231977003777,0.178075443,0.0,2.574525745257463,1.542031466546471,0.6026620032152713,1.0624269920229108
2024-01,5,2024-06,2024-02-14T22:59:00+00:00,0.13443363232549319,FOOD_COST_R12,-0.2770135618978929,-0.0493293127519752,0.178075443,-0.264200792602387,1.958136394328148,1.335261476765182,0.7370053544363174,0.7978765731804942
2024-01,6,2024-07,2024-02-14T22:59:00+00:00,0.2085166523092117,FOOD_COST_R12,-0.6992146408664767,-0.12451295692438373,0.178075443,0.6622516556291425,2.150537634408578,1.0688567690507051,0.9453049125067895,1.4579449763157035
2024-01,7,2024-08,2024-02-14T22:59:00+00:00,-0.03182356975308305,FOOD_COST_R12,-0.805980190470219,-0.1435252794672086,0.178075443,0.263157894736854,2.213279678068404,0.8333999059465022,0.9134762779811912,1.7207572169426664
2024-01,8,2024-09,2024-02-14T22:59:00+00:00,-0.4082595012497434,FOOD_COST_R12,-0.8744786921637163,-0.15572318050111442,0.178075443,-0.3937007874015741,2.567567567567563,1.1681157526097394,0.5043811224287663,1.3262793878410322
2024-01,9,2024-10,2024-02-14T22:59:00+00:00,0.1476070405183451,FOOD_COST_R12,0.34794291964425117,0.061960089554363426,0.178075443,0.3293807641633783,2.8359216745442346,1.2490355037448433,0.6518793308377993,1.6551188817996954
2024-01,10,2024-11,2024-02-14T22:59:00+00:00,-0.02343808888711342,FOOD_COST_R12,0.09475160424607766,0.01687293390108096,0.178075443,0.0656598818122189,2.834008097166013,1.1570014902684818,0.6284384948013712,1.7207572169426786
2024-01,11,2024-12,2024-02-14T22:59:00+00:00,-0.1486938639603625,FOOD_COST_R12,-0.2898426163921759,-0.05161385231431578,0.178075443,-0.2624671916010568,2.981029810298109,1.417183119159674,0.4796339718060447,1.4579449763157206
2024-01,12,2025-01,2024-02-14T22:59:00+00:00,0.9340382828165437,FOOD_COST_R12,1.7652381559458923,0.31434556662056784,0.178075443,1.3157894736842035,2.8037383177569937,1.4193150653792719,1.4093370908720764,2.7651531330509904
2024-01,0,2024-01,2024-02-14T22:59:00+00:00,0.9319165376518567,DIRECT_MONTHLY_R12,,,,1.4905149051490652,2.3224043715847307,1.7592273289441023,0.0,0.0
2024-01,1,2024-02,2024-02-14T22:59:00+00:00,0.36422980675642985,DIRECT_MONTHLY_R12,,,,0.26702269692922,1.9687712152070571,1.5058533723188487,0.3635680962735749,0.2666668246915076
2024-01,2,2024-03,2024-02-14T22:59:00+00:00,0.2933950721286448,DIRECT_MONTHLY_R12,,,,0.1331557922769732,1.9661016949152728,1.6656276741451554,0.6565336050671365,0.3997340432620249
2024-01,3,2024-04,2024-02-14T22:59:00+00:00,0.37511811124362715,DIRECT_MONTHLY_R12,,,,0.6648936170212671,2.853260869565235,2.254970066765681,1.0309499028625408,1.0624269920229108
2024-01,4,2024-05,2024-02-14T22:59:00+00:00,0.44607621086109855,DIRECT_MONTHLY_R12,,,,0.0,2.574525745257463,2.4327552841670688,1.476034142664777,1.0624269920229108
2024-01,5,2024-06,2024-02-14T22:59:00+00:00,0.41147395723000857,DIRECT_MONTHLY_R12,,,,-0.264200792602387,1.958136394328148,2.506993482951923,1.8866638608974338,0.7978765731804942
2024-01,6,2024-07,2024-02-14T22:59:00+00:00,0.48363321749449134,DIRECT_MONTHLY_R12,,,,0.6622516556291425,2.150537634408578,2.5181953997415603,2.369131330066424,1.4579449763157035
2024-01,7,2024-08,2024-02-14T22:59:00+00:00,0.10414752087449433,DIRECT_MONTHLY_R12,,,,0.263157894736854,2.213279678068404,2.4184766943924565,2.47322465503626,1.7207572169426664
2024-01,8,2024-09,2024-02-14T22:59:00+00:00,-0.18577090511694297,DIRECT_MONTHLY_R12,,,,-0.3937007874015741,2.567567567567563,2.988017248767822,2.2872809817715853,1.3262793878410322
2024-01,9,2024-10,2024-02-14T22:59:00+00:00,0.16333177665880708,DIRECT_MONTHLY_R12,,,,0.3293807641633783,2.8359216745442346,3.0865763149812024,2.450479517147899,1.6551188817996954
2024-01,10,2024-11,2024-02-14T22:59:00+00:00,0.1317968933731805,DIRECT_MONTHLY_R12,,,,0.0656598818122189,2.834008097166013,3.152790449995113,2.582189634652463,1.7207572169426786
2024-01,11,2024-12,2024-02-14T22:59:00+00:00,-0.009837412505595281,DIRECT_MONTHLY_R12,,,,-0.2624671916010568,2.981029810298109,3.561921920603311,2.572351738241708,1.4579449763157206
2024-01,12,2025-01,2024-02-14T22:59:00+00:00,1.6745804663087578,DIRECT_MONTHLY_R12,,,,1.3157894736842035,2.8037383177569937,4.323937608318139,4.233065695641857,2.7651531330509904
2024-01,0,2024-01,2024-02-14T22:59:00+00:00,0.9319165376518567,DIRECT_CUMULATIVE_R12,,,,1.4905149051490652,2.3224043715847307,1.7592273289441023,0.0,0.0
2024-01,1,2024-02,2024-02-14T22:59:00+00:00,0.36422980675642985,DIRECT_CUMULATIVE_R12,,,,0.26702269692922,1.9687712152070571,1.5058533723188487,0.3635680962735749,0.2666668246915076
2024-01,2,2024-03,2024-02-14T22:59:00+00:00,0.29950084107535624,DIRECT_CUMULATIVE_R12,,,,0.1331557922769732,1.9661016949152728,1.6718169833409833,0.6626213270881985,0.3997340432620249
2024-01,3,2024-04,2024-02-14T22:59:00+00:00,0.3774271995597772,DIRECT_CUMULATIVE_R12,,,,0.6648936170212671,2.853260869565235,2.263547731325453,1.0393380573017095,1.0624269920229108
2024-01,4,2024-05,2024-02-14T22:59:00+00:00,0.4491230571781733,DIRECT_CUMULATIVE_R12,,,,0.0,2.574525745257463,2.4444552314506414,1.487455566518456,1.0624269920229108
2024-01,5,2024-06,2024-02-14T22:59:00+00:00,0.41559424463833256,DIRECT_CUMULATIVE_R12,,,,-0.264200792602387,1.958136394328148,2.5229086652418653,1.9021886035375628,0.7978765731804942
2024-01,6,2024-07,2024-02-14T22:59:00+00:00,0.49126183325746964,DIRECT_CUMULATIVE_R12,,,,0.6622516556291425,2.150537634408578,2.541896607297083,2.3922476833549533,1.4579449763157035
2024-01,7,2024-08,2024-02-14T22:59:00+00:00,0.11902881000566065,DIRECT_CUMULATIVE_R12,,,,0.263157894736854,2.213279678068404,2.457383700737727,2.5112057102351972,1.7207572169426664
2024-01,8,2024-09,2024-02-14T22:59:00+00:00,-0.15863871660155232,DIRECT_CUMULATIVE_R12,,,,-0.3937007874015741,2.567567567567563,3.055146157876678,2.3524410291850706,1.3262793878410322
2024-01,9,2024-10,2024-02-14T22:59:00+00:00,0.17565471915942,DIRECT_CUMULATIVE_R12,,,,0.3293807641633783,2.8359216745442346,3.1664603176574317,2.52794165586343,1.6551188817996954
2024-01,10,2024-11,2024-02-14T22:59:00+00:00,0.1398139098327149,DIRECT_CUMULATIVE_R12,,,,0.0656598818122189,2.834008097166013,3.2409910546461203,2.6676579170562222,1.7207572169426786
2024-01,11,2024-12,2024-02-14T22:59:00+00:00,-0.08909749806402956,DIRECT_CUMULATIVE_R12,,,,-0.2624671916010568,2.981029810298109,3.568310816731947,2.578520703579341,1.4579449763157206
2024-01,12,2025-01,2024-02-14T22:59:00+00:00,1.8033858968826528,DIRECT_CUMULATIVE_R12,,,,1.3157894736842035,2.8037383177569937,4.462543409951395,4.365838489473302,2.7651531330509904
2024-02,0,2024-02,2024-03-10T22:59:00+00:00,0.2706200012537311,FOOD_TREND_R12,,,,0.26702269692922,1.9687712152070571,1.9724295735764514,0.0,0.0
2024-02,1,2024-03,2024-03-10T22:59:00+00:00,-0.0902142447990637,FOOD_TREND_R12,0.10877715213789275,0.01930050806324721,0.177431636,0.1331557922769732,1.9661016949152728,1.7422929523790547,-0.09025496233940995,0.13306721857051723
2024-02,2,2024-04,2024-03-10T22:59:00+00:00,0.15181822006668896,FOOD_TREND_R12,0.37313897699914567,0.06620665914432479,0.177431636,0.6648936170212671,2.853260869565235,2.104426310208384,0.06144813037569193,0.7957601673314031
