origin,h,target,as_of_utc,mm_forecast,model,value_food,contribution_food,weight_food
2022-02,6,2022-08,2022-03-09T22:59:00+00:00,0.5997687419161979,DIRECT_CUMULATIVE_R12,,,
2022-02,7,2022-09,2022-03-09T22:59:00+00:00,0.33004779546302193,DIRECT_CUMULATIVE_R12,,,
2022-02,8,2022-10,2022-03-09T22:59:00+00:00,0.9474256391834548,DIRECT_CUMULATIVE_R12,,,
2022-02,9,2022-11,2022-03-09T22:59:00+00:00,0.4180531913913989,DIRECT_CUMULATIVE_R12,,,
2022-02,10,2022-12,2022-03-09T22:59:00+00:00,0.7493518932427161,DIRECT_CUMULATIVE_R12,,,
2022-02,11,2023-01,2022-03-09T22:59:00+00:00,1.9983120987776664,DIRECT_CUMULATIVE_R12,,,
2022-02,12,2023-02,2022-03-09T22:59:00+00:00,0.7931156119129081,DIRECT_CUMULATIVE_R12,,,
2022-03,0,2022-03,2022-04-10T21:59:00+00:00,0.9740717773895649,FOOD_TREND_R12,,,
2022-03,1,2022-04,2022-04-10T21:59:00+00:00,0.5250329773862614,FOOD_TREND_R12,1.030002614549298,0.18341817187702447,0.178075443
2022-03,2,2022-05,2022-04-10T21:59:00+00:00,0.6057357746258348,FOOD_TREND_R12,1.4777118412441226,0.2631441907558928,0.178075443
2022-03,3,2022-06,2022-04-10T21:59:00+00:00,0.7805270718839958,FOOD_TREND_R12,0.4766279742846166,0.08487573766692572,0.178075443
2022-03,4,2022-07,2022-04-10T21:59:00+00:00,0.6902838309619463,FOOD_TREND_R12,0.06949328567422532,0.012375047631963227,0.178075443
2022-03,5,2022-08,2022-04-10T21:59:00+00:00,0.4070140606157149,FOOD_TREND_R12,0.08703158451950882,0.015498187968303476,0.178075443
2022-03,6,2022-09,2022-04-10T21:59:00+00:00,-0.3035590359730702,FOOD_TREND_R12,0.14472455551953026,0.025771889337118447,0.178075443
2022-03,7,2022-10,2022-04-10T21:59:00+00:00,0.5099075871473443,FOOD_TREND_R12,0.933627930739289,0.1662562073635722,0.178075443
2022-03,8,2022-11,2022-04-10T21:59:00+00:00,0.49108355488416777,FOOD_TREND_R12,0.9645897586158111,0.17176974857877364,0.178075443
2022-03,9,2022-12,2022-04-10T21:59:00+00:00,0.45376328487115175,FOOD_TREND_R12,0.8474525009035241,0.15091047951985295,0.178075443
2022-03,10,2023-01,2022-04-10T21:59:00+00:00,1.481393654499778,FOOD_TREND_R12,2.4607848100587018,0.43820534517887416,0.178075443
2022-03,11,2023-02,2022-04-10T21:59:00+00:00,0.7283202799326361,FOOD_TREND_R12,0.8437420331751768,0.15024973633539032,0.178075443
2022-03,12,2023-03,2022-04-10T21:59:00+00:00,0.27301536337501886,FOOD_TREND_R12,0.47888220860445124,0.08527716144205606,0.178075443
2022-03,0,2022-03,2022-04-10T21:59:00+00:00,0.9740717773895649,FOOD_COST_R12,,,
2022-03,1,2022-04,2022-04-10T21:59:00+00:00,0.5250329773862614,FOOD_COST_R12,1.030002614549298,0.18341817187702447,0.178075443
2022-03,2,2022-05,2022-04-10T21:59:00+00:00,0.6057357746258348,FOOD_COST_R12,1.4777118412441226,0.2631441907558928,0.178075443
2022-03,3,2022-06,2022-04-10T21:59:00+00:00,0.7805270718839958,FOOD_COST_R12,0.4766279742846166,0.08487573766692572,0.178075443
2022-03,4,2022-07,2022-04-10T21:59:00+00:00,0.7198304246390828,FOOD_COST_R12,0.2354150611833644,0.04192164130909972,0.178075443
2022-03,5,2022-08,2022-04-10T21:59:00+00:00,0.43046530877672373,FOOD_COST_R12,0.21872435341526772,0.03894943612931236,0.178075443
2022-03,6,2022-09,2022-04-10T21:59:00+00:00,-0.28493756512456714,FOOD_COST_R12,0.24929523935325235,0.04439336018562144,0.178075443
2022-03,7,2022-10,2022-04-10T21:59:00+00:00,0.5248022849687322,FOOD_COST_R12,1.0172705575409409,0.18115090518496005,0.178075443
2022-03,8,2022-11,2022-04-10T21:59:00+00:00,0.5029081003063739,FOOD_COST_R12,1.0309916454958907,0.1835942940009797,0.178075443
2022-03,9,2022-12,2022-04-10T21:59:00+00:00,0.46313690854418865,FOOD_COST_R12,0.9000909979086216,0.16028410319288985,0.178075443
2022-03,10,2023-01,2022-04-10T21:59:00+00:00,1.4889521185129007,FOOD_COST_R12,2.5032301011431257,0.44576380919199693,0.178075443
2022-03,11,2023-02,2022-04-10T21:59:00+00:00,0.7342245054508556,FOOD_COST_R12,0.8768977868195431,0.1561539618536097,0.178075443
2022-03,12,2023-03,2022-04-10T21:59:00+00:00,0.27768443698610046,FOOD_COST_R12,0.5051018463738295,0.08994623505313763,0.178075443
2022-03,0,2022-03,2022-04-10T21:59:00+00:00,0.9740717773895649,DIRECT_MONTHLY_R12,,,
2022-03,1,2022-04,2022-04-10T21:59:00+00:00,0.961168805973223,DIRECT_MONTHLY_R12,,,
2022-03,2,2022-05,2022-04-10T21:59:00+00:00,0.956878906725637,DIRECT_MONTHLY_R12,,,
2022-03,3,2022-06,2022-04-10T21:59:00+00:00,0.9671445719028905,DIRECT_MONTHLY_R12,,,
2022-03,4,2022-07,2022-04-10T21:59:00+00:00,0.9907872922936501,DIRECT_MONTHLY_R12,,,
2022-03,5,2022-08,2022-04-10T21:59:00+00:00,0.7181856028148481,DIRECT_MONTHLY_R12,,,
2022-03,6,2022-09,2022-04-10T21:59:00+00:00,0.43019528524960127,DIRECT_MONTHLY_R12,,,
2022-03,7,2022-10,2022-04-10T21:59:00+00:00,0.9852069797348197,DIRECT_MONTHLY_R12,,,
2022-03,8,2022-11,2022-04-10T21:59:00+00:00,0.60847380660114,DIRECT_MONTHLY_R12,,,
2022-03,9,2022-12,2022-04-10T21:59:00+00:00,0.8713903533361544,DIRECT_MONTHLY_R12,,,
2022-03,10,2023-01,2022-04-10T21:59:00+00:00,1.8998357014557792,DIRECT_MONTHLY_R12,,,
2022-03,11,2023-02,2022-04-10T21:59:00+00:00,1.0062349541125577,DIRECT_MONTHLY_R12,,,
2022-03,12,2023-03,2022-04-10T21:59:00+00:00,0.7796210094828817,DIRECT_MONTHLY_R12,,,
2022-03,0,2022-03,2022-04-10T21:59:00+00:00,0.9740717773895649,DIRECT_CUMULATIVE_R12,,,
2022-03,1,2022-04,2022-04-10T21:59:00+00:00,0.961168805973223,DIRECT_CUMULATIVE_R12,,,
2022-03,2,2022-05,2022-04-10T21:59:00+00:00,0.9556530649963733,DIRECT_CUMULATIVE_R12,,,
2022-03,3,2022-06,2022-04-10T21:59:00+00:00,0.9529916020732035,DIRECT_CUMULATIVE_R12,,,
2022-03,4,2022-07,2022-04-10T21:59:00+00:00,0.9634303722816586,DIRECT_CUMULATIVE_R12,,,
2022-03,5,2022-08,2022-04-10T21:59:00+00:00,0.6781928583551179,DIRECT_CUMULATIVE_R12,,,
2022-03,6,2022-09,2022-04-10T21:59:00+00:00,0.3864795294455754,DIRECT_CUMULATIVE_R12,,,
2022-03,7,2022-10,2022-04-10T21:59:00+00:00,0.9627265539460019,DIRECT_CUMULATIVE_R12,,,
2022-03,8,2022-11,2022-04-10T21:59:00+00:00,0.5884506417995219,DIRECT_CUMULATIVE_R12,,,
2022-03,9,2022-12,2022-04-10T21:59:00+00:00,0.8530770667561098,DIRECT_CUMULATIVE_R12,,,
2022-03,10,2023-01,2022-04-10T21:59:00+00:00,1.8866445681635053,DIRECT_CUMULATIVE_R12,,,
2022-03,11,2023-02,2022-04-10T21:59:00+00:00,0.9735617908538157,DIRECT_CUMULATIVE_R12,,,
2022-03,12,2023-03,2022-04-10T21:59:00+00:00,0.774224845132472,DIRECT_CUMULATIVE_R12,,,
2022-04,0,2022-04,2022-05-09T21:59:00+00:00,0.7418585559133414,FOOD_TREND_R12,,,
2022-04,1,2022-05,2022-05-09T21:59:00+00:00,0.8947188359431423,FOOD_TREND_R12,1.780109614931881,0.31699380826755413,0.178075443
2022-04,2,2022-06,2022-05-09T21:59:00+00:00,0.838430471399349,FOOD_TREND_R12,1.1930938569291734,0.21246071711324116,0.178075443
2022-04,3,2022-07,2022-05-09T21:59:00+00:00,0.7953776434910622,FOOD_TREND_R12,0.43435095093622655,0.07734723800543981,0.178075443
2022-04,4,2022-08,2022-05-09T21:59:00+00:00,0.6481665159533873,FOOD_TREND_R12,0.11970569648338614,0.021316644930902528,0.178075443
2022-04,5,2022-09,2022-05-09T21:59:00+00:00,0.07128425044711935,FOOD_TREND_R12,0.17741750175758014,0.03159370022143436,0.178075443
2022-04,6,2022-10,2022-05-09T21:59:00+00:00,0.6158097113325052,FOOD_TREND_R12,0.9665784200056666,0.17212388033674914,0.178075443
2022-04,7,2022-11,2022-05-09T21:59:00+00:00,0.3455372189546334,FOOD_TREND_R12,0.997550355587599,0.1776392214860692,0.178075443
2022-04,8,2022-12,2022-05-09T21:59:00+00:00,0.5113052519230562,FOOD_TREND_R12,0.8803748575976952,0.1567731427727715,0.178075443
2022-04,9,2023-01,2022-05-09T21:59:00+00:00,1.2963627513516776,FOOD_TREND_R12,2.4942338503768124,0.4441617978514466,0.178075443
2022-04,10,2023-02,2022-05-09T21:59:00+00:00,0.34337871457823066,FOOD_TREND_R12,0.8766631785611885,0.15611218388407175,0.178075443
2022-04,11,2023-03,2022-05-09T21:59:00+00:00,0.39418496173516193,FOOD_TREND_R12,0.5503905763353648,0.0980110457039454,0.178075443
2022-04,12,2023-04,2022-05-09T21:59:00+00:00,0.45575060866704464,FOOD_TREND_R12,0.48350565090013375,0.08610048297704467,0.178075443
2022-04,0,2022-04,2022-05-09T21:59:00+00:00,0.7418585559133414,FOOD_COST_R12,,,
2022-04,1,2022-05,2022-05-09T21:59:00+00:00,0.8947188359431423,FOOD_COST_R12,1.780109614931881,0.31699380826755413,0.178075443
2022-04,2,2022-06,2022-05-09T21:59:00+00:00,0.838430471399349,FOOD_COST_R12,1.1930938569291734,0.21246071711324116,0.178075443
2022-04,3,2022-07,2022-05-09T21:59:00+00:00,0.7953776434910622,FOOD_COST_R12,0.43435095093622655,0.07734723800543981,0.178075443
2022-04,4,2022-08,2022-05-09T21:59:00+00:00,0.6786595960897495,FOOD_COST_R12,0.2909425589201806,0.051809725067264764,0.178075443
2022-04,5,2022-09,2022-05-09T21:59:00+00:00,0.09549630582793306,FOOD_COST_R12,0.3133826577213573,0.055805755602248076,0.178075443
2022-04,6,2022-10,2022-05-09T21:59:00+00:00,0.6351755077494721,FOOD_COST_R12,1.0753289365885006,0.19148967675371614,0.178075443
2022-04,7,2022-11,2022-05-09T21:59:00+00:00,0.3609108692748233,FOOD_COST_R12,1.083882586810463,0.19301287180625915,0.178075443
2022-04,8,2022-12,2022-05-09T21:59:00+00:00,0.5234920953837431,FOOD_COST_R12,0.9488112644114459,0.16895998623345837,0.178075443
2022-04,9,2023-01,2022-05-09T21:59:00+00:00,1.3061895094185945,FOOD_COST_R12,2.5494169677194813,0.45398855591836335,0.178075443
2022-04,10,2023-02,2022-05-09T21:59:00+00:00,0.35105469913457016,FOOD_COST_R12,0.9197684177060352,0.16378816844041127,0.178075443
2022-04,11,2023-03,2022-05-09T21:59:00+00:00,0.4002574219046722,FOOD_COST_R12,0.5844910680551031,0.10408350587345563,0.178075443
2022-04,12,2023-04,2022-05-09T21:59:00+00:00,0.46056694901226536,FOOD_COST_R12,0.5105522793632215,0.09091682332226542,0.178075443
2022-04,0,2022-04,2022-05-09T21:59:00+00:00,0.7418585559133414,DIRECT_MONTHLY_R12,,,
2022-04,1,2022-05,2022-05-09T21:59:00+00:00,1.139442621064417,DIRECT_MONTHLY_R12,,,
2022-04,2,2022-06,2022-05-09T21:59:00+00:00,1.0995056516019044,DIRECT_MONTHLY_R12,,,
2022-04,3,2022-07,2022-05-09T21:59:00+00:00,1.0616884559834843,DIRECT_MONTHLY_R12,,,
2022-04,4,2022-08,2022-05-09T21:59:00+00:00,0.8002011595074977,DIRECT_MONTHLY_R12,,,
2022-04,5,2022-09,2022-05-09T21:59:00+00:00,0.522821755289456,DIRECT_MONTHLY_R12,,,
2022-04,6,2022-10,2022-05-09T21:59:00+00:00,1.1274945318813445,DIRECT_MONTHLY_R12,,,
2022-04,7,2022-11,2022-05-09T21:59:00+00:00,0.649338613327832,DIRECT_MONTHLY_R12,,,
2022-04,8,2022-12,2022-05-09T21:59:00+00:00,0.8132102975549385,DIRECT_MONTHLY_R12,,,
2022-04,9,2023-01,2022-05-09T21:59:00+00:00,1.9560199964617326,DIRECT_MONTHLY_R12,,,
2022-04,10,2023-02,2022-05-09T21:59:00+00:00,1.0901860145136506,DIRECT_MONTHLY_R12,,,
2022-04,11,2023-03,2022-05-09T21:59:00+00:00,1.0227961358572342,DIRECT_MONTHLY_R12,,,
2022-04,12,2023-04,2022-05-09T21:59:00+00:00,0.9818461980911541,DIRECT_MONTHLY_R12,,,
2022-04,0,2022-04,2022-05-09T21:59:00+00:00,0.7418585559133414,DIRECT_CUMULATIVE_R12,,,
2022-04,1,2022-05,2022-05-09T21:59:00+00:00,1.139442621064417,DIRECT_CUMULATIVE_R12,,,
2022-04,2,2022-06,2022-05-09T21:59:00+00:00,1.0849982366229596,DIRECT_CUMULATIVE_R12,,,
2022-04,3,2022-07,2022-05-09T21:59:00+00:00,1.0560607758956535,DIRECT_CUMULATIVE_R12,,,
2022-04,4,2022-08,2022-05-09T21:59:00+00:00,0.7786692979871255,DIRECT_CUMULATIVE_R12,,,
2022-04,5,2022-09,2022-05-09T21:59:00+00:00,0.4722529412032741,DIRECT_CUMULATIVE_R12,,,
2022-04,6,2022-10,2022-05-09T21:59:00+00:00,1.0565648749650354,DIRECT_CUMULATIVE_R12,,,
2022-04,7,2022-11,2022-05-09T21:59:00+00:00,0.5749207253201521,DIRECT_CUMULATIVE_R12,,,
2022-04,8,2022-12,2022-05-09T21:59:00+00:00,0.7733947086359289,DIRECT_CUMULATIVE_R12,,,
2022-04,9,2023-01,2022-05-09T21:59:00+00:00,1.9223088909949198,DIRECT_CUMULATIVE_R12,,,
2022-04,10,2023-02,2022-05-09T21:59:00+00:00,1.061513685302798,DIRECT_CUMULATIVE_R12,,,
2022-04,11,2023-03,2022-05-09T21:59:00+00:00,0.9929279787715956,DIRECT_CUMULATIVE_R12,,,
2022-04,12,2023-04,2022-05-09T21:59:00+00:00,0.9261450210527019,DIRECT_CUMULATIVE_R12,,,
2022-05,0,2022-05,2022-06-09T21:59:00+00:00,1.8273429935590184,FOOD_TREND_R12,,,
2022-05,1,2022-06,2022-06-09T21:59:00+00:00,1.8295228019308905,FOOD_TREND_R12,3.4005735731993436,0.605558645501566,0.178075443
2022-05,2,2022-07,2022-06-09T21:59:00+00:00,1.7997285679025825,FOOD_TREND_R12,2.994505650567876,0.5332479202908778,0.178075443
2022-05,3,2022-08,2022-06-09T21:59:00+00:00,1.2763106072892836,FOOD_TREND_R12,2.076798551508046,0.3698268220815536,0.178075443
2022-05,4,2022-09,2022-06-09T21:59:00+00:00,1.3174494418321074,FOOD_TREND_R12,0.5730194152024964,0.10204068620978549,0.178075443
2022-05,5,2022-10,2022-06-09T21:59:00+00:00,1.3827676150754482,FOOD_TREND_R12,1.3652967400925227,0.24312582181843184,0.178075443
2022-05,6,2022-11,2022-06-09T21:59:00+00:00,1.6387175938899041,FOOD_TREND_R12,1.3963909842474336,0.24866294312106776,0.178075443
2022-05,7,2022-12,2022-06-09T21:59:00+00:00,1.9686053792001055,FOOD_TREND_R12,1.2787527587050573,0.22771446399387518,0.178075443
2022-05,8,2023-01,2022-06-09T21:59:00+00:00,2.02815406713673,FOOD_TREND_R12,2.898984901456447,0.5162380205771682,0.178075443
2022-05,9,2023-02,2022-06-09T21:59:00+00:00,0.8398604000485856,FOOD_TREND_R12,1.275026422200175,0.2270508949700012,0.178075443
2022-05,10,2023-03,2022-06-09T21:59:00+00:00,0.4153837125002052,FOOD_TREND_R12,0.947465365261063,0.1687203146460206,0.178075443
2022-05,11,2023-04,2022-06-09T21:59:00+00:00,1.0318809670113702,FOOD_TREND_R12,1.2919406903874389,0.230062910770469,0.178075443
2022-05,12,2023-05,2022-06-09T21:59:00+00:00,0.8274980134253258,FOOD_TREND_R12,1.3633512379395922,0.2427793756606913,0.178075443
2022-05,0,2022-05,2022-06-09T21:59:00+00:00,1.8273429935590184,FOOD_COST_R12,,,
2022-05,1,2022-06,2022-06-09T21:59:00+00:00,1.8295228019308905,FOOD_COST_R12,3.4005735731993436,0.605558645501566,0.178075443
2022-05,2,2022-07,2022-06-09T21:59:00+00:00,1.7997285679025825,FOOD_COST_R12,2.994505650567876,0.5332479202908778,0.178075443
2022-05,3,2022-08,2022-06-09T21:59:00+00:00,1.2763106072892836,FOOD_COST_R12,2.076798551508046,0.3698268220815536,0.178075443
2022-05,4,2022-09,2022-06-09T21:59:00+00:00,1.3784106406406038,FOOD_COST_R12,0.9153529665417248,0.16300188501828183,0.178075443
2022-05,5,2022-10,2022-06-09T21:59:00+00:00,1.4315166108008153,FOOD_COST_R12,1.6390514751873955,0.29187481754379896,0.178075443
2022-05,6,2022-11,2022-06-09T21:59:00+00:00,1.6774107961822444,FOOD_COST_R12,1.6136764315864034,0.287356145413408,0.178075443
2022-05,7,2022-12,2022-06-09T21:59:00+00:00,1.9992737893981047,FOOD_COST_R12,1.4509742041853262,0.2583828741918744,0.178075443
2022-05,8,2023-01,2022-06-09T21:59:00+00:00,2.05288067528234,FOOD_COST_R12,3.037839578603647,0.5409646287227778,0.178075443
2022-05,9,2023-02,2022-06-09T21:59:00+00:00,0.8591735035092842,FOOD_COST_R12,1.3834810363532255,0.24636399843069973,0.178075443
2022-05,10,2023-03,2022-06-09T21:59:00+00:00,0.4306612667232518,FOOD_COST_R12,1.0332579594878062,0.18399786886906713,0.178075443
2022-05,11,2023-04,2022-06-09T21:59:00+00:00,1.0440470819246424,FOOD_COST_R12,1.3602606940236062,0.24222902568374113,0.178075443
2022-05,12,2023-05,2022-06-09T21:59:00+00:00,0.8371604007565328,FOOD_COST_R12,1.4176113154012948,0.2524417629918983,0.178075443
2022-05,0,2022-05,2022-06-09T21:59:00+00:00,1.8273429935590184,DIRECT_MONTHLY_R12,,,
2022-05,1,2022-06,2022-06-09T21:59:00+00:00,1.2865647611719693,DIRECT_MONTHLY_R12,,,
2022-05,2,2022-07,2022-06-09T21:59:00+00:00,1.2555561636372832,DIRECT_MONTHLY_R12,,,
2022-05,3,2022-08,2022-06-09T21:59:00+00:00,0.9451976770628019,DIRECT_MONTHLY_R12,,,
2022-05,4,2022-09,2022-06-09T21:59:00+00:00,0.6753670363664439,DIRECT_MONTHLY_R12,,,
2022-05,5,2022-10,2022-06-09T21:59:00+00:00,1.2973102972879866,DIRECT_MONTHLY_R12,,,
2022-05,6,2022-11,2022-06-09T21:59:00+00:00,0.9298020688513748,DIRECT_MONTHLY_R12,,,
2022-05,7,2022-12,2022-06-09T21:59:00+00:00,1.0591746255414054,DIRECT_MONTHLY_R12,,,
2022-05,8,2023-01,2022-06-09T21:59:00+00:00,2.0596869902146784,DIRECT_MONTHLY_R12,,,
2022-05,9,2023-02,2022-06-09T21:59:00+00:00,1.1815714699212219,DIRECT_MONTHLY_R12,,,
2022-05,10,2023-03,2022-06-09T21:59:00+00:00,1.1122455715872326,DIRECT_MONTHLY_R12,,,
2022-05,11,2023-04,2022-06-09T21:59:00+00:00,1.2821010041883014,DIRECT_MONTHLY_R12,,,
2022-05,12,2023-05,2022-06-09T21:59:00+00:00,1.1810705179152887,DIRECT_MONTHLY_R12,,,
2022-05,0,2022-05,2022-06-09T21:59:00+00:00,1.8273429935590184,DIRECT_CUMULATIVE_R12,,,
2022-05,1,2022-06,2022-06-09T21:59:00+00:00,1.2865647611719693,DIRECT_CUMULATIVE_R12,,,
2022-05,2,2022-07,2022-06-09T21:59:00+00:00,1.247894029302275,DIRECT_CUMULATIVE_R12,,,
2022-05,3,2022-08,2022-06-09T21:59:00+00:00,0.923669633433955,DIRECT_CUMULATIVE_R12,,,
2022-05,4,2022-09,2022-06-09T21:59:00+00:00,0.6745708240338751,DIRECT_CUMULATIVE_R12,,,
2022-05,5,2022-10,2022-06-09T21:59:00+00:00,1.2883013296526158,DIRECT_CUMULATIVE_R12,,,
2022-05,6,2022-11,2022-06-09T21:59:00+00:00,0.8992515489868482,DIRECT_CUMULATIVE_R12,,,
2022-05,7,2022-12,2022-06-09T21:59:00+00:00,1.0232317635698254,DIRECT_CUMULATIVE_R12,,,
2022-05,8,2023-01,2022-06-09T21:59:00+00:00,2.0100620410068424,DIRECT_CUMULATIVE_R12,,,
2022-05,9,2023-02,2022-06-09T21:59:00+00:00,1.1410717257342744,DIRECT_CUMULATIVE_R12,,,
2022-05,10,2023-03,2022-06-09T21:59:00+00:00,1.0897368821000069,DIRECT_CUMULATIVE_R12,,,
2022-05,11,2023-04,2022-06-09T21:59:00+00:00,1.2760740757814464,DIRECT_CUMULATIVE_R12,,,
2022-05,12,2023-05,2022-06-09T21:59:00+00:00,1.1625506209075422,DIRECT_CUMULATIVE_R12,,,
2022-06,0,2022-06,2022-07-12T21:59:00+00:00,1.3932606931984497,FOOD_TREND_R12,,,
2022-06,1,2022-07,2022-07-12T21:59:00+00:00,1.303146857663189,FOOD_TREND_R12,2.6202941899085963,0.4666100486582994,0.178075443
2022-06,2,2022-08,2022-07-12T21:59:00+00:00,1.3438790992816019,FOOD_TREND_R12,3.331927705999433,0.5933345022898228,0.178075443
2022-06,3,2022-09,2022-07-12T21:59:00+00:00,0.9831501630219603,FOOD_TREND_R12,2.096120923794379,0.37326766208625334,0.178075443
2022-06,4,2022-10,2022-07-12T21:59:00+00:00,1.1401556743516883,FOOD_TREND_R12,1.6244851268398943,0.28928090860892536,0.178075443
2022-06,5,2022-11,2022-07-12T21:59:00+00:00,0.9027031442548743,FOOD_TREND_R12,1.6556588781559225,0.2948321881844989,0.178075443
2022-06,6,2022-12,2022-07-12T21:59:00+00:00,0.6462071595191221,FOOD_TREND_R12,1.5377198547776125,0.273830144349419,0.178075443
2022-06,7,2023-01,2022-07-12T21:59:00+00:00,1.6187763104235815,FOOD_TREND_R12,3.1620948883283337,0.5630914480471035,0.178075443
2022-06,8,2023-02,2022-07-12T21:59:00+00:00,1.0365265967096735,FOOD_TREND_R12,1.5339839901286985,0.2731648785970756,0.178075443
2022-06,9,2023-03,2022-07-12T21:59:00+00:00,0.9787932340023979,FOOD_TREND_R12,1.20558536821775,0.21468514851969395,0.178075443
2022-06,10,2023-04,2022-07-12T21:59:00+00:00,1.1165335825794833,FOOD_TREND_R12,1.5509415076530182,0.2761845960423991,0.178075443
2022-06,11,2023-05,2022-07-12T21:59:00+00:00,1.3065910974827586,FOOD_TREND_R12,1.8914676301821722,0.3368239361648505,0.178075443
2022-06,12,2023-06,2022-07-12T21:59:00+00:00,0.9703195037713661,FOOD_TREND_R12,1.0971207310363844,0.195370260203788,0.178075443
2022-06,0,2022-06,2022-07-12T21:59:00+00:00,1.3932606931984497,FOOD_COST_R12,,,
2022-06,1,2022-07,2022-07-12T21:59:00+00:00,1.303146857663189,FOOD_COST_R12,2.6202941899085963,0.4666100486582994,0.178075443
2022-06,2,2022-08,2022-07-12T21:59:00+00:00,1.3438790992816019,FOOD_COST_R12,3.331927705999433,0.5933345022898228,0.178075443
2022-06,3,2022-09,2022-07-12T21:59:00+00:00,0.9831501630219603,FOOD_COST_R12,2.096120923794379,0.37326766208625334,0.178075443
2022-06,4,2022-10,2022-07-12T21:59:00+00:00,1.2343759293898162,FOOD_COST_R12,2.1535881488558375,0.3835011636470532,0.178075443
2022-06,5,2022-11,2022-07-12T21:59:00+00:00,0.977468660093096,FOOD_COST_R12,2.0755119167257696,0.3695977040227205,0.178075443
2022-06,6,2022-12,2022-07-12T21:59:00+00:00,0.7054545322416974,FOOD_COST_R12,1.8704292487538237,0.33307751707199434,0.178075443
2022-06,7,2023-01,2022-07-12T21:59:00+00:00,1.6665371432656964,FOOD_COST_R12,3.4303004984759107,0.6108522808892186,0.178075443
2022-06,8,2023-02,2022-07-12T21:59:00+00:00,1.0738261365362578,FOOD_COST_R12,1.7434431901071274,0.31046441842365996,0.178075443
2022-06,9,2023-03,2022-07-12T21:59:00+00:00,1.0082958718298796,FOOD_COST_R12,1.3712603053705479,0.24418778634717558,0.178075443
2022-06,10,2023-04,2022-07-12T21:59:00+00:00,1.1400257829973888,FOOD_COST_R12,1.6828642479373452,0.2996767964603046,0.178075443
2022-06,11,2023-05,2022-07-12T21:59:00+00:00,1.3252968877264162,FOOD_COST_R12,1.996511817794597,0.35552972640850816,0.178075443
2022-06,12,2023-06,2022-07-12T21:59:00+00:00,0.9850489876889978,FOOD_COST_R12,1.1798355830647564,0.2100997441214198,0.178075443
2022-06,0,2022-06,2022-07-12T21:59:00+00:00,1.3932606931984495,DIRECT_MONTHLY_R12,,,
2022-06,1,2022-07,2022-07-12T21:59:00+00:00,1.3806442989985421,DIRECT_MONTHLY_R12,,,
2022-06,2,2022-08,2022-07-12T21:59:00+00:00,1.0662148843217696,DIRECT_MONTHLY_R12,,,
2022-06,3,2022-09,2022-07-12T21:59:00+00:00,0.7518732576130366,DIRECT_MONTHLY_R12,,,
2022-06,4,2022-10,2022-07-12T21:59:00+00:00,1.3704713070353889,DIRECT_MONTHLY_R12,,,
2022-06,5,2022-11,2022-07-12T21:59:00+00:00,0.9928348546228937,DIRECT_MONTHLY_R12,,,
2022-06,6,2022-12,2022-07-12T21:59:00+00:00,1.1564079030602823,DIRECT_MONTHLY_R12,,,
2022-06,7,2023-01,2022-07-12T21:59:00+00:00,2.135938788136593,DIRECT_MONTHLY_R12,,,
2022-06,8,2023-02,2022-07-12T21:59:00+00:00,1.2330234001713278,DIRECT_MONTHLY_R12,,,
2022-06,9,2023-03,2022-07-12T21:59:00+00:00,1.1699872929001516,DIRECT_MONTHLY_R12,,,
2022-06,10,2023-04,2022-07-12T21:59:00+00:00,1.3234799827837496,DIRECT_MONTHLY_R12,,,
2022-06,11,2023-05,2022-07-12T21:59:00+00:00,1.3570474112550934,DIRECT_MONTHLY_R12,,,
2022-06,12,2023-06,2022-07-12T21:59:00+00:00,1.2995328296254567,DIRECT_MONTHLY_R12,,,
2022-06,0,2022-06,2022-07-12T21:59:00+00:00,1.3932606931984495,DIRECT_CUMULATIVE_R12,,,
2022-06,1,2022-07,2022-07-12T21:59:00+00:00,1.3806442989985421,DIRECT_CUMULATIVE_R12,,,
2022-06,2,2022-08,2022-07-12T21:59:00+00:00,1.0578602040149534,DIRECT_CUMULATIVE_R12,,,
2022-06,3,2022-09,2022-07-12T21:59:00+00:00,0.7345376561461006,DIRECT_CUMULATIVE_R12,,,
2022-06,4,2022-10,2022-07-12T21:59:00+00:00,1.3425958088253311,DIRECT_CUMULATIVE_R12,,,
2022-06,5,2022-11,2022-07-12T21:59:00+00:00,0.988120319446798,DIRECT_CUMULATIVE_R12,,,
2022-06,6,2022-12,2022-07-12T21:59:00+00:00,1.1445394144596384,DIRECT_CUMULATIVE_R12,,,
2022-06,7,2023-01,2022-07-12T21:59:00+00:00,2.100691446015443,DIRECT_CUMULATIVE_R12,,,
2022-06,8,2023-02,2022-07-12T21:59:00+00:00,1.1872856343165719,DIRECT_CUMULATIVE_R12,,,
2022-06,9,2023-03,2022-07-12T21:59:00+00:00,1.1188409234284726,DIRECT_CUMULATIVE_R12,,,
2022-06,10,2023-04,2022-07-12T21:59:00+00:00,1.290481386727098,DIRECT_CUMULATIVE_R12,,,
2022-06,11,2023-05,2022-07-12T21:59:00+00:00,1.3348349692120927,DIRECT_CUMULATIVE_R12,,,
2022-06,12,2023-06,2022-07-12T21:59:00+00:00,1.285934571247853,DIRECT_CUMULATIVE_R12,,,
2022-07,0,2022-07,2022-08-09T21:59:00+00:00,1.4018402902822626,FOOD_TREND_R12,,,
