period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2015-05,6.8,17.2,-0.20000000000000284,5.800000000000001,0.6000000000000014,0.09999999999999964,0.0,0.5,-1.5999999999999996,0.9000000000000004,4.9,90.08551341,6918.0,1.6052168956111474,81.2,-1.2,1.3999999999999986,-1.2999999999999998,0.09999999999999964,1.2999999999999998,0.0031533333184885493,4.4,-2440.053466000001,0.009950330853168092,9.5,3.7,1.0999999999999996,0.8000000000000007,12.3,31.0,-3.8000000000000007,-1.4000000000000057,4.1,0.7000000000000028,-4.7,-1.8000000000000007,-4.8,3.5000000000000004,-2.5,-1.1000000000000014,-9.900000000000006,-2.1,0.004376374599798893,0.002252253204324539,0.006479504310986428,-0.0011461319306231843,0.0,-0.016129381929883613,0.002995508979798389,-0.006018072325563006,1.0104550394370335,0.31,0.05,-0.00217177809132707,-0.0037068281703529493,0.011123926487893954,0.005490863726929973,63.75272727272727,-0.0016617242169303381,-0.07246295576119888,0.008634474912204482,0.00943944465251012,24.20452380952381,106.42285714285715,1.5999999999999999,-0.40000000000000036,1.959375,1.55625,-10.7,18.7
2015-06,15.3,15.2,0.0,-5.600000000000001,-2.1999999999999993,-0.3000000000000007,-1.8999999999999995,3.3000000000000003,1.0999999999999996,-0.40000000000000036,5.0,89.81551717,7209.0,1.426056254975424,81.2,-0.7,-0.5999999999999979,3.3,1.0,0.9000000000000001,-0.0005248655152634285,4.4,6678.9915900000005,-0.004008021397538725,9.8,4.4,0.10000000000000053,1.9000000000000004,12.600000000000001,29.8,3.6999999999999993,-0.7999999999999972,-6.5,-1.2000000000000028,-0.7999999999999998,0.0,-0.8999999999999999,3.9000000000000004,3.0,-0.5999999999999996,-8.900000000000006,-2.4,-0.0021857932199802477,0.003368897066104992,-0.002155173247984088,0.0,0.0,-0.01714615883497056,0.00895974137147204,-0.0030045090202988067,0.9670291458823458,0.31,0.05,0.007015400690144169,0.010411513024954466,0.0063251077923034416,0.022286483810709967,56.76434782608696,0.016912962998144376,-0.06022117109493852,0.03896162710844919,-0.0010478342633277737,23.98952173913043,106.25869565217393,3.3,-1.0,1.9778602800486385,1.5799405383732696,-10.7,23.3
2015-07,15.8,12.6,1.9000000000000057,-1.3999999999999986,-2.8000000000000007,0.8000000000000007,0.0,-0.20000000000000018,-1.1999999999999993,2.0999999999999996,5.0,89.65433726,7418.0,1.2521950921690823,81.2,-2.0,2.3000000000000007,3.3,1.8000000000000007,0.6999999999999997,0.0035375077833483815,4.3,6678.9915900000005,-0.0030045090202987096,9.4,5.0,-2.8000000000000003,4.5,4.9,31.4,-6.6,-1.6999999999999993,0.20000000000000007,-1.6999999999999993,-0.8999999999999999,-1.5999999999999979,1.0,-2.500000000000001,1.8999999999999986,-1.0999999999999996,-7.599999999999994,-3.1,-0.004385971943254852,-0.0022446698538240994,-0.006493529310548141,0.0,0.0,-0.018163970627671167,-0.006018072325562895,-0.012072581234269297,0.7384261956496467,0.31,0.05,0.003181937506342436,0.002780405505814265,0.010496760320283016,0.00668405916367476,48.205714285714286,-0.06391205349498197,-0.07052544116595527,-0.07569560297853695,-0.26664255455661656,24.632380952380952,104.3704761904762,-1.2,-0.5,1.9504027592010496,1.6451697315819829,-11.6,23.8
2015-08,9.5,14.2,0.6999999999999957,-4.300000000000001,4.899999999999999,2.799999999999999,0.7000000000000002,-0.20000000000000018,-0.5,-2.299999999999999,4.7,92.20328558,6669.0,1.0905139876469596,77.7,-1.7,1.3999999999999986,-1.2,0.0,-0.9999999999999998,-0.0003924390134741884,4.3,-9990.630599,-0.008032171697264341,8.5,3.1,-0.10000000000000009,0.3000000000000007,2.5999999999999996,30.3,3.700000000000001,-2.6000000000000014,6.199999999999999,0.6999999999999993,6.199999999999999,3.6999999999999993,2.1999999999999997,-5.1,-3.3999999999999986,0.5999999999999996,-6.299999999999997,-3.8,-0.007722046093910251,-0.00789626212222494,-0.009820046180974984,0.0,0.0,-0.008032171697264265,-0.013085239548655425,-0.011060947359424811,0.6772015298171272,0.29,0.05,0.009587018864645636,0.011264613868104512,0.023575807174832875,0.004509505754626275,48.53954545454546,-0.020218665111839673,0.001209317266099852,-0.01349091879329034,-0.4761888720964984,24.704636363636368,100.8659090909091,-1.5,-3.0,1.95272586422892,1.5729872165406025,-16.8,13.6
2015-09,8.0,7.6,-1.1000000000000014,8.2,-2.5,3.5,-1.2000000000000002,-0.5,0.0,3.9000000000000004,4.8,90.79294207,7069.0,0.883896230348814,77.7,-3.4,-1.1000000000000014,-0.4,1.0,0.8,-0.0028826015767666746,4.3,-6087.484823,-0.01005033585350152,5.6,2.1,-1.9,-2.6000000000000014,0.5000000000000009,31.8,3.8999999999999986,5.099999999999998,1.8000000000000007,0.7000000000000028,-3.0999999999999996,-0.8000000000000007,3.3,4.7,-3.500000000000001,6.300000000000001,-2.9000000000000057,-4.2,-0.006666691358189425,-0.01253577669498096,-0.008810629682154847,0.0,0.0,-0.018163970627671167,0.00895974137147204,0.0009995003330834917,0.5603262600562686,0.29,0.05,-0.0035589035479066666,0.003398567103893413,0.006401624874836642,0.005557616477045002,49.29272727272726,-0.050512376377106705,-0.005932039611702855,0.041327239574091124,-0.3856079982815446,23.668086956521737,90.54695652173912,-1.3,-1.5,1.9773408043201373,1.6858906477977826,-17.2,16.2
2015-10,13.7,7.4,1.9000000000000057,-2.099999999999998,0.5,4.699999999999999,0.2999999999999998,-2.8,-1.2999999999999998,0.29999999999999893,4.6,89.81753282,7482.0,0.6485565782246575,77.7,-2.6,1.1000000000000014,-0.6,2.1999999999999993,-0.5,-0.0005250032933297177,4.2,17701.711753,-0.0070246149369643796,7.7,2.7,-0.39999999999999997,2.5,-3.1000000000000005,32.6,-4.800000000000001,-1.0,-6.5,0.09999999999999787,-4.6000000000000005,-2.8000000000000007,0.7,1.0,-3.5999999999999996,-4.1,3.5,-4.0,-0.0022321437839405434,0.004576667027412107,-0.0033241027838393222,0.0011461319306231843,0.0,0.011928570865273838,0.037295784743696936,0.03246719013750132,0.4864018505859375,0.29,0.05,-0.0025498509404142666,-0.0038379344220338396,0.00311798025990484,0.005513828108991703,45.93238095238095,-0.06137276443470219,-0.07548932174477585,-0.017254213954221775,-0.20496336873206794,23.23975,84.25199999999998,2.6,3.0999999999999996,1.9933333333333336,1.7,-15.8,13.2
2015-11,7.1,8.8,0.6999999999999957,5.699999999999999,-3.3999999999999986,1.3000000000000007,2.3000000000000007,-0.3,-0.40000000000000036,0.40000000000000036,4.5,89.27397883,6948.0,0.6270840564889711,75.8,-3.0,-1.8999999999999986,-1.9000000000000001,0.10000000000000053,-0.5,-0.00949749917083853,4.2,-5531.628263999999,-0.003004509020298786,9.0,3.2,0.9000000000000001,-1.1000000000000014,-8.1,34.4,11.900000000000002,0.5,12.7,-1.0999999999999979,-2.0,-0.8999999999999986,-1.4,-4.7,-2.9000000000000004,-1.700000000000001,-0.0999999999999943,-3.8,-0.0033575856948457883,0.0034188067487859186,-0.0033351893061377424,0.0,0.0,0.00399202126953746,-0.04186420409869884,-0.030459207484708595,0.4921933484497071,0.29,0.05,-0.006968669316093745,-0.008163310639160315,-0.0015543420053703016,0.0048041940330669775,38.90409090909091,-0.08704355138015307,-0.022740197043433774,0.006620407816771312,-0.2307942465058896,22.29473913043478,71.92869565217391,-1.3,-2.299999999999999,1.973361624794458,1.7033616247944576,-12.9,15.5
2015-12,11.8,19.8,0.30000000000000426,0.8000000000000007,6.5,-1.5,-1.1000000000000005,0.3,-0.09999999999999964,-1.3000000000000007,4.6,89.48465613,6239.0,0.7745248086621686,75.8,-3.8,0.1999999999999993,-0.10000000000000009,0.0,-0.9000000000000001,0.000927336623386843,4.2,-10800.513231,0.0,6.6,0.2,2.6,2.900000000000002,-1.1,35.7,-5.800000000000001,-2.9999999999999964,1.200000000000001,0.09999999999999787,2.6999999999999997,1.8999999999999986,-1.8,2.5999999999999996,-4.3,-1.799999999999999,0.5,-2.8,-0.004494389587839542,-0.0022779053129946547,-0.005583487425700362,0.0,0.0,0.0029955089797983614,0.023716526617316103,0.013902905168991453,0.615827989303589,0.29,0.05,0.00941665095473354,0.005963573720469739,-0.026117148486790143,0.007571969579295512,31.9255,-0.1246843104673725,-0.024672521604606423,-0.02537698663481258,-0.4404606414220831,20.163904761904764,62.71863636363637,-1.5,-3.1000000000000005,1.9733333333333336,1.832,-19.5,8.7
2016-01,9.6,16.5,-3.200000000000003,-3.200000000000003,-1.7999999999999972,-3.3999999999999986,-0.9000000000000004,-0.09999999999999998,-0.2999999999999998,0.20000000000000107,4.3,89.48465613,6239.0,0.7500915772701795,75.8,-4.3,-2.3000000000000007,-2.3999999999999995,1.6999999999999997,0.09999999999999998,-0.011319116789634265,4.1,-10800.513231,-0.012072581234269329,7.6,-0.5,-1.4000000000000004,-3.0,6.8,32.6,-3.1999999999999993,2.0,-1.200000000000001,0.5,-3.6999999999999997,-2.3999999999999986,0.8,1.1000000000000005,3.7,0.09999999999999964,-0.5,-3.5,-0.017036187152567273,-0.052674551550974336,-0.011261380272538979,-0.040917455357520005,0.004830927269665608,-0.011060947359424755,0.009950330853168043,0.0,0.4608183537365141,0.28,0.05,0.0022387309645379716,0.013452382009282005,0.014290540950327113,-0.0019098017649845644,33.527142857142856,-0.10904890809156065,0.035733676357225796,-0.007034376951535748,-0.6836467478451779,22.16295,68.47,0.8999999999999999,1.2000000000000002,2.010805744927941,1.819491022110136,-21.1,9.1
2016-02,12.5,12.8,1.2000000000000028,-4.099999999999998,3.299999999999997,2.099999999999998,-1.0,0.09999999999999998,0.1999999999999993,0.6999999999999993,4.2,92.75116049,5739.0,0.6516696006629534,80.8,-3.8,0.0,1.8999999999999995,0.5,1.0999999999999999,0.004143006260155069,4.1,-993.7917049999996,-0.01511363781004808,7.3,-1.2,-0.5999999999999999,5.199999999999999,2.8,33.3,-8.200000000000001,-6.5,0.7000000000000011,-1.8000000000000007,0.3999999999999999,-1.8000000000000007,-0.7,-2.1000000000000005,1.8,3.6999999999999993,-3.200000000000003,-4.0,-0.005743841179252307,-0.0024067400305645137,-0.007959109667568853,0.0,0.0,-0.0171461588349706,-0.008032171697264334,-0.015113637810048208,0.354480847836449,0.29,0.05,-0.0014240669683616147,0.0026038855983987474,0.00033223508187774087,0.005133540782157553,39.790000000000006,-0.01579966153940182,0.04812976653776335,0.030185113428723653,-0.1966638563892411,21.72422727272728,65.38909090909091,-1.7,-2.0,2.0142857142857147,1.8142857142857145,-19.4,11.5
2016-03,15.9,14.7,0.29999999999999716,-1.6999999999999993,-2.299999999999997,-1.8999999999999986,1.1000000000000005,-0.2,-0.09999999999999964,-3.3,4.1,92.75116049,5739.0,0.4197152266540552,80.8,-2.8,0.6999999999999993,-0.19999999999999973,-1.4,-0.3999999999999999,0.009160369398665047,4.0,-993.7917049999996,-0.011060947359424873,6.6,-0.6,2.2,-5.5,15.200000000000001,31.0,3.299999999999999,-1.6999999999999993,5.0,-0.5,0.2999999999999998,0.3999999999999986,0.39999999999999997,1.4000000000000004,3.7,-1.0999999999999996,-5.900000000000006,-4.5,0.0,-0.0012055456553490274,0.001140901435791264,0.0,0.0,-0.022245608947319667,-0.05551270993025886,-0.03770186718401153,0.4263131969604493,0.29,0.05,-0.009203459993523566,-0.0069588189917713095,0.02622234954281666,0.002987045279191136,43.33952380952381,-0.012101725436834077,0.006436714866948634,0.039090231464121494,0.1927166215429219,21.7575,67.36454545454545,0.30000000000000004,-2.4,1.990099338768655,1.7963129531479318,-21.7,13.3
2016-04,17.3,18.4,-0.7999999999999972,0.1999999999999993,3.5999999999999943,1.8999999999999986,0.7999999999999998,0.2,0.7000000000000002,3.3999999999999995,3.9,91.78229702,6374.0,0.4329722866303973,80.8,-2.3,-1.8999999999999986,3.0,4.4,1.0,0.0007926024193007919,4.0,1030.5127730000022,0.0019980026626731035,7.6,-0.2,-0.2999999999999998,4.699999999999999,1.0,32.4,1.200000000000001,0.3999999999999986,-3.3000000000000007,0.9000000000000021,-3.5,-2.6999999999999993,2.5,-0.10000000000000053,7.3,0.5999999999999996,-8.0,-4.7,0.0011514106050416473,-0.004836768800614344,0.001139601262933887,0.0,0.010785005676562598,-0.018163970627671118,-0.012072581234269242,-0.016129381929883474,0.4627860842063209,0.29,0.05,0.0006162062431807058,0.00685045901983905,0.005457380687065694,0.005930147689948484,47.64681818181818,0.07555848149383237,-0.01878470038676916,0.05391498970852826,0.3171868200168557,21.550000000000004,69.8942857142857,2.9,2.6999999999999997,1.958126069705387,1.7359259367912767,-22.8,16.0
2016-05,15.0,14.2,-1.5,5.800000000000001,3.0,6.100000000000001,0.0,0.0,-0.40000000000000036,-3.499999999999999,3.9,89.51807145,7907.0,0.3734718960977486,83.3,-1.4,1.5,-3.3000000000000003,1.2000000000000002,-1.0,0.0057933012589650446,4.0,-6985.7292739999975,-0.003004509020298673,9.7,0.4,-0.5,-4.199999999999999,-4.600000000000001,32.4,-3.9000000000000004,-3.5,2.1999999999999993,0.1999999999999993,-1.3999999999999995,0.10000000000000142,-0.5000000000000002,2.5,-4.3,-2.1999999999999993,-9.0,-4.7,0.00459243057421066,0.0024213086890103597,0.004545462371674525,-0.001194029992607426,0.0,-0.02326862693935438,-0.009040744652149046,-0.01714615883497056,0.4544689314408736,0.29,0.05,0.0008210181085166468,-0.0027128224547876556,-0.001919281185777777,0.007125137152421246,49.92727272727272,0.10036040048966788,0.020811243872471685,0.0663786024195705,0.4562098895834048,21.395545454545456,68.18636363636364,-4.9,1.2999999999999998,1.945944615439401,1.7538378613872252,-22.8,12.9
2016-06,5.8,13.0,1.5999999999999943,0.09999999999999787,1.3000000000000043,2.3999999999999986,0.7000000000000002,0.0,-0.09999999999999964,1.9999999999999991,4.2,89.51807145,7907.0,0.5643391565674012,83.3,-0.9,-0.8000000000000007,0.7000000000000002,0.19999999999999996,0.5,0.0013119917914510282,4.0,-6985.7292739999975,0.003992021269537415,8.8,1.8,1.9,0.3000000000000007,-16.0,33.1,-2.5999999999999996,-4.9,-0.5999999999999979,-0.8000000000000007,6.199999999999999,2.599999999999998,-0.8999999999999999,-3.5,1.7999999999999998,-1.5,-7.700000000000003,-4.4,0.0011448198159325074,0.0,0.004524894598289642,-0.00119545740477367,0.0,-0.008032171697264268,0.024692612590371477,0.011928570865273741,0.3653224329255757,0.29,0.05,-0.0031852069056581556,-0.0033741528610624627,0.004116399026003137,0.008205174981011254,46.53476190476191,-0.012743968725091204,0.060110754818889944,-0.07799546269994106,-0.010444635500110655,21.06708695652173,61.14391304347827,0.0,1.1000000000000005,1.9923076923076928,1.792857142857143,-20.1,14.7
2016-07,3.2,16.5,3.4000000000000057,-1.0999999999999979,1.6999999999999957,-0.09999999999999787,-0.7000000000000002,0.0,-0.20000000000000018,-0.09999999999999964,4.1,92.86319796,7232.0,0.5308002186637202,83.3,-2.8,0.10000000000000142,-3.5,0.5999999999999999,-0.5,0.006013090013426314,3.9,3167.4225479999986,0.00697561373642529,9.0,2.9,0.5999999999999996,-1.8000000000000007,-6.0,33.3,-1.0,1.200000000000001,-0.3000000000000007,0.6999999999999993,-3.1999999999999997,-0.7999999999999972,-1.3,0.7000000000000002,-1.5,-1.4000000000000004,-8.099999999999994,-4.0,0.0,0.006027745797517525,-0.0011293055971517418,0.00119545740477367,0.0,0.007968169649176859,-0.03770186718401153,-0.01612938192988353,0.287335661780316,0.29,0.05,-0.0004117344371081799,0.00435161696278108,0.016896946562674486,0.0064420630503434495,47.15913043478261,-0.17634503133821067,-0.00119884055275854,-0.02481789577539395,-0.21413250887565227,19.810714285714287,53.87666666666666,3.5,-0.5,1.992360140999724,1.8165089165912751,-23.0,6.4
2016-08,7.5,14.4,0.19999999999999574,-0.5,-3.799999999999997,-8.2,-0.5,-0.09999999999999998,0.5,2.0,3.7,91.29454379,7013.0,0.5882255890169985,79.3,-0.7,0.3999999999999986,2.4000000000000004,2.1,1.2000000000000002,-0.0013041212072613106,3.9,-20253.870658,0.001998002662672968,9.4,3.3,-0.6999999999999993,2.1999999999999993,3.9,33.9,10.200000000000001,1.0999999999999979,1.3999999999999986,-0.09999999999999787,-8.1,-4.900000000000002,4.2,-1.2999999999999998,-1.2000000000000002,6.9,-8.299999999999997,-3.3,-0.0011448198159325074,-0.0024067400305645137,-0.002262444403968722,0.0,0.0,0.007968169649176855,-0.029428810690812213,-0.013085239548655536,0.2524277523077102,0.29,0.05,-0.0010300783770311739,-0.00010855995234049232,0.0027913018977869797,0.007613987237256481,47.24045454545455,0.026729431048541308,-0.008507939539541098,0.005552420093243526,0.09969007025974252,19.267,53.59727272727272,-2.8,0.8999999999999995,2.007692307692308,1.9,-22.1,11.9
2016-09,8.8,14.8,1.7000000000000028,1.8999999999999986,9.0,2.6999999999999993,0.7000000000000002,1.1,-0.20000000000000018,0.40000000000000036,4.0,92.84972182,7637.0,0.6217416286405593,79.3,0.5,1.5,-0.7000000000000002,-2.0,0.2999999999999998,-0.0002610284535826679,3.8,7534.6824830000005,-0.001000500333583447,8.7,3.0,-1.1000000000000005,2.900000000000002,8.5,36.1,-12.3,1.7000000000000028,-1.5,3.0,4.999999999999999,3.1000000000000014,-0.6000000000000001,4.699999999999999,-4.5,-3.8000000000000007,-4.599999999999994,-2.5,0.0022883305180121383,-0.0012055456553490274,0.0033917500011204638,-0.00119545740477367,0.0,0.015873349156290156,0.05448818528406979,0.0401817896328317,0.371229060760498,0.29,0.05,0.0011330278803907134,-0.0008689041493781247,0.013814971497772888,0.007234587325555708,51.387619047619054,0.27132977116685275,0.013985961796096014,0.0298534840029685,0.1971898135512754,18.35909090909091,53.5390909090909,5.1,0.8000000000000007,1.94,1.9254246773886927,-21.0,13.3
2016-10,5.8,19.7,-0.7000000000000028,4.899999999999999,-3.0,-0.5,3.0999999999999996,0.0,-2.5,2.4000000000000004,3.8,91.95890715,7155.0,0.9296995498770564,79.3,0.3,-0.1999999999999993,1.9,0.20000000000000018,-0.5,0.0015651496608439786,3.7,12045.540291000001,0.0,11.1,5.0,2.6000000000000005,3.8999999999999986,0.3000000000000007,38.8,7.3,3.0,2.6999999999999993,0.6999999999999993,0.2999999999999998,0.8999999999999986,2.4,4.5,-0.8999999999999999,-0.5,-4.5,-1.7,0.005698021114637797,0.0012055456553490274,0.005627476865728731,0.00119545740477367,0.0,0.020782539182528398,0.03149866705937099,0.03246719013750146,0.548618181806292,0.29,0.05,-0.00041186162031969786,-0.0008696598004354072,0.004859992137291158,0.008130076036746203,47.07863636363636,0.11458911553260798,0.09877739074235414,0.0022290414546013437,0.18245425675376914,17.501714285714286,53.21142857142858,5.6,1.4000000000000004,2.021428571428572,1.9500000000000004,-17.0,18.6
2016-11,9.6,17.2,0.5,3.8000000000000043,-0.20000000000000284,1.3999999999999986,1.5999999999999996,-1.1,-0.09999999999999964,-1.0999999999999996,3.6,93.34506198,7413.0,1.2007702045450277,79.1,2.5,1.5,-1.1,3.3,0.10000000000000009,-0.009559425903242769,3.7,-6370.88869,0.008959741371472048,14.5,6.4,0.2999999999999998,-1.8999999999999986,1.799999999999999,39.6,4.299999999999999,-2.8000000000000007,-3.1999999999999993,-1.3000000000000007,-6.199999999999999,-3.599999999999998,-4.1,-7.6,0.8999999999999999,0.0,-5.400000000000006,-1.2,0.0011357184639271267,0.0036079413761989088,0.002242153405689784,0.0,0.0,0.021761491781512765,-0.07042246429654575,-0.0387408283164305,0.5256737094891261,0.28,0.05,0.0007206465540683382,0.003690842227155322,0.004898089690339447,0.007796239269524108,54.91619047619048,-0.01979456565688631,0.020039093614685477,-0.02001600694983452,0.3611222979254026,16.009608695652176,49.22434782608695,3.1000000000000005,-0.7000000000000011,2.0142857142857142,1.9866666666666668,-13.3,19.9
2016-12,6.7,18.0,-0.5,0.5,3.8000000000000043,-1.3000000000000007,1.8000000000000007,-0.2,-0.10000000000000053,-0.6000000000000014,3.6,93.15892765,7342.0,1.234944493505185,79.1,2.5,-1.0,-2.4000000000000004,-0.40000000000000036,3.1999999999999997,0.009168368086879042,3.7,-16684.387623000002,0.007968169649176897,19.0,9.9,-3.0,-2.900000000000002,-3.5999999999999996,38.6,-7.899999999999999,7.0,3.1000000000000014,2.8000000000000007,-1.0,0.8999999999999986,1.3000000000000003,4.300000000000001,-4.4,-1.299999999999999,-4.900000000000006,-0.3,0.004530019071749436,-0.001201201345634395,0.005583487425700362,0.0,0.0,0.026641930946421352,0.011928570865273769,0.018821754240587962,0.4666545153115012,0.28,0.05,-0.006815391932303072,-0.003473356362879265,-0.034044707136754226,0.005466839440682492,55.44761904761905,0.12975977054150567,0.008432957685543307,0.03197587705238991,0.3831895891513328,14.515899999999997,41.58857142857143,-4.200000000000001,-3.8999999999999995,2.036666666666666,2.001875,-10.0,23.4
2017-01,6.4,15.7,2.1000000000000014,-15.900000000000002,-5.200000000000003,2.6000000000000014,-0.40000000000000036,0.09999999999999998,-0.6999999999999997,-0.5,3.4,92.75964076,7084.0,1.441334866830684,79.1,3.8,0.5,-0.5,-0.39999999999999947,-0.8999999999999995,-0.009168368086879042,3.7,-16684.387623000002,0.012916225266546226,19.1,14.6,-0.9000000000000004,0.6999999999999993,5.0,34.2,10.899999999999999,0.09999999999999787,-6.4,-0.8999999999999986,7.199999999999999,3.6000000000000014,-2.0,-2.9000000000000004,-1.4,5.6,-3.5999999999999943,2.2,0.007878487572080317,0.02257968775216579,0.008869237740779745,-0.010810916104215806,0.00948998818484803,0.03149866705937099,-0.004008021397538808,0.013902905168991453,0.6258324890289308,0.28,0.05,0.00020721094147901908,0.001303922818669534,0.007477032603837586,0.003263261608829282,55.996500000000005,-0.029668664284101975,0.04086585690504574,0.0157145759547781,0.16355541664604462,13.901428571428571,41.73904761904763,2.0999999999999996,-8.5,1.9719045276747635,2.093723505775168,-8.1,24.8
2017-02,4.9,11.4,-1.0,-4.4,-0.29999999999999716,0.1999999999999993,0.8000000000000007,0.0,-0.10000000000000009,-2.8999999999999986,3.3,94.99001939,5960.0,1.4070117318364723,84.2,5.5,0.0,2.2,3.999999999999999,0.5999999999999996,0.007472014838700858,3.6,-648.8653190000005,0.01093994003833424,20.1,16.7,-1.0999999999999999,0.0,2.4000000000000004,32.4,-6.199999999999999,1.3000000000000007,-2.9000000000000004,0.29999999999999716,0.20000000000000018,0.6999999999999993,0.0,0.5999999999999996,-1.2999999999999998,-3.0999999999999996,-0.5999999999999943,3.1,0.0033575856948457883,0.031234465061742434,0.005503591216978521,-0.001208459361568437,0.0,0.00399202126953746,0.023716526617316103,0.015873349156290073,0.8706677960006051,0.28,0.05,-0.00082910150878579,-0.0009777826842354287,0.007211634327131122,0.004306939364855822,52.53869565217391,-0.21300176546537708,-0.011536963162276592,-0.0383835425833281,-0.05269368102578631,13.646434782608695,45.38869565217392,1.3000000000000007,10.2,1.987142857142857,2.024666666666667,-6.1,26.6
2017-03,10.5,10.6,0.5,8.999999999999998,2.799999999999997,4.400000000000002,1.6999999999999993,-0.09999999999999998,0.10000000000000009,1.8999999999999986,3.3,96.04971323,5907.0,1.4700102803584851,84.2,7.9,0.5999999999999979,8.0,2.3000000000000007,2.5,0.002738834447619354,3.6,-648.8653190000005,0.00399202126953737,18.1,14.5,1.4000000000000001,1.6000000000000014,-5.8,36.1,4.600000000000001,-9.7,5.800000000000001,-3.299999999999997,0.20000000000000018,0.3000000000000007,3.3,-0.6999999999999993,1.5999999999999996,2.8999999999999986,5.200000000000003,3.0,-0.0011179431013408347,0.0034110323010629884,-0.00109829774906256,0.0,0.0,0.01980262729617971,0.022739486969489353,0.018821754240587962,0.9564805718655056,0.29,0.05,-0.00010368603876731441,0.0023884497295192375,0.014557441086768819,0.0073841448114144725,53.81894736842106,0.015079316481417582,-0.023106611721646964,-0.030126405346597274,-0.07604280226161644,13.879047619047618,46.66,2.4000000000000004,1.5999999999999996,1.9330770846491951,2.001338590676004,-7.0,17.8
2017-04,7.8,8.2,-0.7000000000000028,2.900000000000002,-4.699999999999996,-0.5,-1.0999999999999996,0.09999999999999998,0.5000000000000004,-0.8999999999999986,3.3,95.77478914,6994.0,1.0914433016497087,84.2,8.2,-2.799999999999997,-9.0,-0.6999999999999993,-2.0999999999999996,0.00597326798766229,3.6,4827.705577000001,-0.0020020026706730892,16.9,11.9,-1.5,-2.1000000000000014,3.3,36.2,-8.600000000000001,-0.8999999999999986,-1.5,-1.6000000000000014,-4.9,-0.6000000000000014,-2.6,1.6999999999999993,2.6,-1.3999999999999986,8.0,3.2,0.003350086885281378,-0.0034110323010629884,0.002195390563436206,-0.0012099215027125965,0.0,0.00895974137147204,0.009950330853168099,0.010939940038334317,0.7441011181955489,0.3,0.05,0.006099155724237804,0.0028153781455078075,0.017881348025010624,0.005840290271017068,51.39043478260869,-0.02489592302713195,-0.01716681114521812,0.0020017849845865854,-0.1848738839082341,14.941363636363636,50.825,-5.0,-1.4000000000000004,1.93125,2.0375,-7.0,19.0
2017-05,9.9,10.1,0.4000000000000057,-0.6999999999999993,1.5,-0.6000000000000014,1.4999999999999982,0.0,-0.10000000000000053,-0.40000000000000036,3.0,100.15593299,8050.0,1.298688046573652,86.0,10.2,0.5999999999999979,5.2,2.6999999999999993,0.5,-0.0005180005295830625,3.6,1278.1771739999986,-0.006018072325562965,17.6,11.4,1.4,-0.5,-2.9000000000000004,35.9,3.9000000000000004,5.199999999999999,-1.8000000000000007,2.0,6.0,3.3000000000000007,2.6,-1.5999999999999996,4.699999999999999,1.6999999999999993,11.599999999999994,2.2,-0.005589729478786332,-0.018391322971423207,-0.005497539959194775,0.0,0.0,0.014888612493750564,0.009950330853168043,0.01488861249375062,0.7652508391917837,0.3,0.05,0.011272921181193496,0.016834150822972127,0.00840812224181775,0.008419143713084054,47.55363636363636,-0.03319589226644437,0.001955464617615199,-0.012965594137733127,-0.2346232845719838,16.395000000000003,52.83636363636364,-7.300000000000001,1.700000000000001,1.979017566902368,2.119884360915258,6.2,28.4
2017-06,11.2,8.8,-1.6000000000000014,4.199999999999999,1.5999999999999943,-0.10000000000000142,1.8000000000000007,3.0,-1.0,-2.8000000000000007,2.8,100.15593299,8050.0,1.235637689708905,86.0,11.9,0.10000000000000142,-1.7999999999999998,-0.6999999999999993,-1.3000000000000007,0.0043944752120523844,3.5,1278.1771739999986,-0.014098924379501596,16.4,10.6,0.10000000000000009,-1.6999999999999993,11.500000000000002,36.2,-5.0,0.8999999999999986,5.300000000000001,0.6000000000000014,-3.799999999999999,-1.6000000000000014,-4.3,-2.2,0.10000000000000053,-1.5999999999999996,10.599999999999994,1.4,-0.006749181974928575,-0.0023228814161404543,-0.007747686790826158,0.0,0.0,0.004987541511038945,0.004987541511039029,0.002995508979798389,0.899643604744359,0.31,0.05,0.008119399116729653,0.014252022707201384,-0.008651763913231747,0.008102187353234314,49.14857142857144,-0.0024563660371197393,0.043559322226419894,0.052271933307495466,-0.29270682147821675,16.69595238095238,50.62571428571428,2.1,0.09999999999999964,1.9666666666666663,2.1333333333333333,7.3,27.2
