scope,sample,h,model,n_intended,n_common,n_own_forecasts,mm_n,mm_rmse,mm_mae,mm_bias,cumulative_log_n,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias,cumulative_pct_n,cumulative_pct_rmse,cumulative_pct_mae,cumulative_pct_bias
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,9,FOOD_DOMESTIC_PIPELINE_R14,40,31,40,31,1.0169470085807661,0.7878107093287628,0.14724487423157387,31,3.8420328179000784,3.0261748363543033,1.3977111830907292,31,3.9035528745301864,3.0584424389975458,1.4023464464169784
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,10,INDEPENDENT_BRIDGE,41,31,41,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,5.308214436430475,4.324052741793184,3.9247493454310183,31,5.371105569682947,4.392293485456491,3.9760688899372396
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,10,FOOD_DOMESTIC_PIPELINE_R14,41,31,41,31,1.150135560832874,0.8782356921544254,0.19966703301429442,31,5.794088947240104,3.917066132425902,2.056448612740511,31,6.043180514958554,4.011177989798965,2.113983667427898
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,11,INDEPENDENT_BRIDGE,42,31,42,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,5.9450138299441475,4.77585736172167,4.482754501873068,31,6.026635573530693,4.859308015261755,4.5519937764328775
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,11,FOOD_DOMESTIC_PIPELINE_R14,42,31,42,31,1.2880942648334046,0.9619980653787444,0.2782901320194855,31,8.123063413311895,4.978094214601013,2.9708907858914566,31,8.71506263073113,5.193527148130122,3.1429111227517925
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,12,INDEPENDENT_BRIDGE,43,31,43,31,0.9559398451791831,0.7712326170918299,0.49865955451579985,31,6.418880736995298,5.253620250563472,4.984488784640663,31,6.5189172143163905,5.357644196880401,5.074346465014405
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_targets,12,FOOD_DOMESTIC_PIPELINE_R14,43,31,43,31,1.3124924739994337,0.9248667472735862,0.37678218004640895,31,10.219960071080326,6.119096109489721,3.9573570086823944,31,11.187000717896762,6.501579527232895,4.288537962681056
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,1,INDEPENDENT_BRIDGE,31,30,31,30,0.8440303012916801,0.6820904208285868,0.09254046056477078,30,0.8429019335806954,0.6811174897207137,0.09393919625480553,30,0.8440303012916801,0.6820904208285868,0.09254046056477083
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,1,FOOD_DOMESTIC_PIPELINE_R14,31,30,31,30,0.8318706663222264,0.6971585696861897,-0.0410896528969512,30,0.8294821665453267,0.6958608474172137,-0.0371633732643756,30,0.8318706663222264,0.6971585696861897,-0.04108965289695118
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,2,INDEPENDENT_BRIDGE,31,29,31,29,0.8679619668730466,0.6977376749232969,0.1079692985658882,29,1.2012804395896306,0.9209445804065352,0.21361526189971017,29,1.2010847564331504,0.9219257098974569,0.2146496666789823
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,2,FOOD_DOMESTIC_PIPELINE_R14,31,29,31,29,0.856258734980603,0.7214095083692996,-0.000560710745107061,29,1.0302623354241944,0.7789784081152376,-0.023127974569099825,29,1.0279883180923681,0.7784600424709073,-0.025938110539300854
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,3,INDEPENDENT_BRIDGE,31,28,31,28,0.7636401117549504,0.5869103860888236,0.07862135877867346,28,1.440857998481053,1.1499335511691284,0.2544948889518331,28,1.4399727390933552,1.1518133519781586,0.25650672215279713
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,3,FOOD_DOMESTIC_PIPELINE_R14,31,28,31,28,0.8448934497691529,0.7069782865457502,0.024012625433023682,28,1.2751384539578463,0.9999944301013278,-0.017486974056807707,28,1.2757708592502173,1.0020985759558247,-0.01903492859614451
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,4,INDEPENDENT_BRIDGE,31,27,31,27,0.9012615038114953,0.755474860226646,0.4249762462363645,27,1.7279924504492903,1.4465549439385967,0.6226811447133962,27,1.7323889355896114,1.4535963774619778,0.6291296136042873
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,4,FOOD_DOMESTIC_PIPELINE_R14,31,27,31,27,0.7892683554863316,0.6804818398514272,0.12680879438583476,27,1.4855166343030572,1.162050721180407,0.10759030079197363,27,1.4870573117460217,1.1648913002623795,0.10725434150319914
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,5,INDEPENDENT_BRIDGE,31,26,31,26,0.8809568104635644,0.7336060598340505,0.39039596069029636,26,2.113685153051646,1.7989743355518064,1.0064196828324081,26,2.12580145665038,1.8133786419093727,1.0156227282444426
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,5,FOOD_DOMESTIC_PIPELINE_R14,31,26,31,26,0.8247289243816953,0.6995323450017176,0.14262697966516985,26,1.8582039212916497,1.5361517301174885,0.2711140130981827,26,1.8635551192452515,1.5437166803009474,0.2696119818329945
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,6,INDEPENDENT_BRIDGE,31,25,31,25,0.8798260596634001,0.7265995648399002,0.3696610617303959,25,2.651282801603493,2.234522575189908,1.3686033518556682,25,2.6722685935293056,2.2576481603560192,1.3812974374653983
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,6,FOOD_DOMESTIC_PIPELINE_R14,31,25,31,25,0.8674221688832782,0.7255477275024211,0.1516399221108674,25,2.319899353082608,1.9517094506851718,0.4360736219723147,25,2.329827828142757,1.962525726335076,0.43209085055851004
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,7,INDEPENDENT_BRIDGE,31,24,31,24,0.891109601824107,0.734262340286398,0.4076758123909938,24,2.9996826835227934,2.4889895728937663,1.64437866991186,24,3.041380906515827,2.5278314747390564,1.6664665984519946
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,7,FOOD_DOMESTIC_PIPELINE_R14,31,24,31,24,0.8582994244295284,0.7135025659078179,0.1943795765510349,24,2.6396945554688167,2.264520558130446,0.5236134133650409,24,2.661228297558666,2.2854344969693283,0.5221501561492784
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,8,INDEPENDENT_BRIDGE,31,23,31,23,0.8992909304054588,0.7367890655717828,0.454798572004626,23,3.420183840220372,2.819054819143756,1.9607119450876862,23,3.4700018237246733,2.8695807968303684,1.9876723315990368
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,8,FOOD_DOMESTIC_PIPELINE_R14,31,23,31,23,0.8651632143669804,0.7105776945661259,0.2500618409332316,23,3.0629265298846025,2.644273918651261,0.7289440838791499,23,3.0890959537040934,2.6724219172573314,0.7260050027968575
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,9,INDEPENDENT_BRIDGE,31,22,31,22,0.8550968586992209,0.6982019532056672,0.5475487588060332,22,3.7737268594549174,2.946289328278992,2.3370896684783107,22,3.8312298014025234,3.0030809960257088,2.3755830800031763
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,9,FOOD_DOMESTIC_PIPELINE_R14,31,22,31,22,0.8289420666868872,0.6778485147920198,0.3165876231206502,22,3.337757954048413,2.9334241559157705,0.9348673878017866,22,3.369670594749268,2.9708632631049126,0.9333926442645367
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,10,INDEPENDENT_BRIDGE,31,21,31,21,0.8614053514845658,0.6976504965011171,0.5398233404634051,21,4.071237314578727,3.216433128963575,2.6269852581432347,21,4.145720836517582,3.290051380810616,2.6756245969488637
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,10,FOOD_DOMESTIC_PIPELINE_R14,31,21,31,21,0.8697059783899387,0.7170206626707392,0.3050324135231746,21,3.666550964272888,3.2322512267352215,1.0573639053289883,21,3.718358970268153,3.2865553765601576,1.054299410606573
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,11,INDEPENDENT_BRIDGE,31,20,31,20,0.8799439873666779,0.7170109118661276,0.5512923980265301,20,4.346906726986766,3.379200351156064,2.9248909183907323,20,4.428698176370303,3.4612930452714084,2.984955975086647
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,11,FOOD_DOMESTIC_PIPELINE_R14,31,20,31,20,0.8766381825204651,0.7500188523798099,0.30929844552781344,20,3.9756031779718635,3.520198501934936,1.1803965564801326,20,4.038813487812113,3.588563014149804,1.1759048773004621
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,12,INDEPENDENT_BRIDGE,31,19,31,19,0.8918243212501106,0.6713772890641625,0.5723962172363153,19,4.571828333942155,3.6264876460990507,3.1873784122249957,19,4.670905430288369,3.7267500339722583,3.264527418822476
paired_FOOD_DOMESTIC_PIPELINE_R14_vs_INDEPENDENT_BRIDGE,recent_origins,12,FOOD_DOMESTIC_PIPELINE_R14,31,19,31,19,0.8765986885425471,0.7225259301061552,0.2617805277724264,19,4.221518422769308,3.830920376846523,1.1694526952154056,19,4.301974531960246,3.9188642834076006,1.1677132023207537
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,1,INDEPENDENT_BRIDGE,90,88,89,88,1.0185886702563334,0.7906835850918607,-0.04581971123278508,88,1.009160894228171,0.7856099957235614,-0.041625334805450886,88,1.0185886702563332,0.7906835850918607,-0.04581971123278505
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,1,FOOD_OWN_LEVEL_AR_R14,90,88,90,88,1.1378602909869349,0.8836519759382832,-0.06302628148011717,88,1.1284696693938232,0.8787435255527953,-0.0575411041506123,88,1.1378602909869349,0.883651975938283,-0.06302628148011714
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,2,INDEPENDENT_BRIDGE,90,86,88,86,1.0664908610910522,0.8282837474376263,0.055415478457449235,86,1.5839297299887536,1.2564677478983497,0.010133059919016819,86,1.6128172822220923,1.2722121064850678,0.00254647559923013
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,2,FOOD_OWN_LEVEL_AR_R14,90,86,90,86,1.178851506042237,0.9097028588156026,-0.03344405971176831,86,1.8785559776073972,1.3912635284391177,-0.08617554412501471,86,1.9084558937341618,1.4062815592513682,-0.09589485452777825
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,3,INDEPENDENT_BRIDGE,90,84,87,84,1.111524169009489,0.8388656890689904,0.003839660469049106,84,2.133875527109243,1.6387814467974988,0.026178636727036537,84,2.196256000584246,1.6710186797709778,0.011103330157272604
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,3,FOOD_OWN_LEVEL_AR_R14,90,84,90,84,1.2308008573402636,0.9692655020532912,-0.019052216253124716,84,2.6877113089662314,2.0072472425394388,-0.07929918488914857,84,2.7523854742419434,2.040006698538404,-0.09361411427479817
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,4,INDEPENDENT_BRIDGE,90,83,87,83,1.1915344780966923,0.9407442245900948,0.013535154097631718,83,2.687336671172514,2.0232249368826656,0.02410617300751639,83,2.788800579313953,2.0749729163123103,-0.01049826555423482
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,4,FOOD_OWN_LEVEL_AR_R14,90,83,90,83,1.2920906623794233,1.015412027152279,-0.002029642914066542,83,3.5848103251866803,2.640703142675523,-0.07972079705794292,83,3.70054321275802,2.7014841108985905,-0.09989427888514359
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,5,INDEPENDENT_BRIDGE,90,82,87,82,1.1939851987687071,0.940390825895129,0.0018743277137334173,82,3.3162205713968382,2.477171412155442,0.02215230369528791,82,3.46426772911708,2.5529318177330516,-0.03446356434310675
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,5,FOOD_OWN_LEVEL_AR_R14,90,82,90,82,1.3611812188240886,1.0678045196983135,0.0019634720825788625,82,4.557766819664294,3.4248806794712285,-0.08019367825654218,82,4.736699958470529,3.5251481635817346,-0.10409247681569947
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,6,INDEPENDENT_BRIDGE,90,81,87,81,1.2002544367011965,0.9463459722039701,0.007552084535866088,81,4.052166911633145,3.0022922574890374,0.02087333139625313,81,4.258192550435997,3.1073382730040056,-0.06179393218776875
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,6,FOOD_OWN_LEVEL_AR_R14,90,81,90,81,1.4007712614068097,1.121963182996403,0.01816384525174787,81,5.591144860730235,4.2123523634879,-0.08216749080112641,81,5.850351170393155,4.362917057039516,-0.10827372991757862
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,7,INDEPENDENT_BRIDGE,90,80,87,80,1.2015073856512182,0.9444829865343248,0.021338795914759446,80,4.738451726041973,3.4597337323043376,-0.008588909511750165,80,5.0151260240466895,3.5992372879425174,-0.11924014124464404
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,7,FOOD_OWN_LEVEL_AR_R14,90,80,90,80,1.4441003095770042,1.157076446227931,0.04415457087354814,80,6.644586693904443,5.02402018230962,-0.06469248401790442,80,7.008995644593237,5.243275523602227,-0.08978762478385494
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,8,INDEPENDENT_BRIDGE,90,79,87,79,1.2085266075100627,0.9522937626985485,0.025753611933435373,79,5.4078881200416955,3.9932715788837467,-0.03839563192703913,79,5.756351482144088,4.173528426345613,-0.17984976311848783
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,8,FOOD_OWN_LEVEL_AR_R14,90,79,90,79,1.4823892633050284,1.1753011252175096,0.057747412203769215,79,7.70959416563726,5.8625053002229475,-0.030718314105815034,79,8.2025854869573,6.163320925689479,-0.05138501514724251
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,9,INDEPENDENT_BRIDGE,90,78,87,78,1.2081524163547996,0.9486390042236932,0.04194743931382885,78,6.034813841327858,4.354881194711664,-0.06488498838657669,78,6.465698415831368,4.578964766474938,-0.23678657623645777
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,9,FOOD_OWN_LEVEL_AR_R14,90,78,90,78,1.5347850144344937,1.1989224084484131,0.08899555484109813,78,8.797274759289662,6.688793363876821,0.0037963740376166875,78,9.450347062206106,7.090318496697293,-0.0038467887342781967
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,10,INDEPENDENT_BRIDGE,90,77,87,77,1.2154437291665623,0.9568737541616608,0.03840697412309673,77,6.705635690706919,4.8679426529371215,-0.12034278058020825,77,7.23651857793142,5.152894880746264,-0.3269147567717593
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,10,FOOD_OWN_LEVEL_AR_R14,90,77,90,77,1.5644067272251476,1.2157166352875413,0.09967554866538968,77,9.926090844363621,7.515253119469017,0.03926162226780242,77,10.776782879977787,8.040576349838462,0.05004728120513684
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,11,INDEPENDENT_BRIDGE,90,76,87,76,1.2176667175735085,0.9558775237627742,0.052499003578361486,76,7.3293583569201255,5.27389107036385,-0.1651815954651059,76,7.965212623274405,5.6158862055525836,-0.40712175957114544
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,11,FOOD_OWN_LEVEL_AR_R14,90,76,90,76,1.5905009844160556,1.2307874509542955,0.12994048122125276,76,11.075613962277517,8.268804087292596,0.09947529313304605,76,12.155756060429363,8.926956329148476,0.1395059100201735
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,12,INDEPENDENT_BRIDGE,90,75,87,75,1.2051310509366433,0.9262455068044299,0.004305488038182362,75,7.882424006275651,5.736921775965969,-0.2743143948498663,75,8.625449450470798,6.143407786678994,-0.5557725405478012
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,full,12,FOOD_OWN_LEVEL_AR_R14,90,75,90,75,1.6339952125672905,1.227048839832766,0.13801042249870757,75,12.268246288508243,9.101768674829325,0.16419497480243403,75,13.61070676499368,9.914196005489002,0.24836222836899713
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,1,INDEPENDENT_BRIDGE,32,31,32,31,0.9358778436078696,0.7376429824611761,0.16711076285103152,31,0.9324108011433679,0.7357313645797261,0.16749430638691173,31,0.9358778436078696,0.7376429824611761,0.16711076285103152
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,1,FOOD_OWN_LEVEL_AR_R14,32,31,32,31,0.9160966344793685,0.743555639248769,-0.015405149758862424,31,0.9137941088539235,0.7422098403184226,-0.012382004111867288,31,0.9160966344793685,0.743555639248769,-0.015405149758862431
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,2,INDEPENDENT_BRIDGE,33,31,33,31,0.9053331233523384,0.7204274947809629,0.16870869109177428,31,1.3206776597508256,1.0207816926353623,0.359086523709623,31,1.3220648370630284,1.022468347006233,0.36082301625346663
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,2,FOOD_OWN_LEVEL_AR_R14,33,31,33,31,0.9604219290650401,0.7612829535706567,-0.00766914673304887,31,1.3721043034141538,0.9659983959491093,0.038320092696727044,31,1.3703886905280882,0.9654699278412195,0.0379556230617712
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,3,INDEPENDENT_BRIDGE,34,31,34,31,0.8376969655459375,0.6310752124166151,0.16499147053645982,31,1.6523781588218762,1.3219497541819636,0.5131664463727938,31,1.6525210701316755,1.3238823176503998,0.5152182649049122
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,3,FOOD_OWN_LEVEL_AR_R14,34,31,34,31,0.935942395546567,0.7582043397344691,-0.0026465381411956137,31,1.8743443261677406,1.5249331768004648,0.0822535744330532,31,1.8724931658257429,1.5253144319954608,0.0848447091407739
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,4,INDEPENDENT_BRIDGE,35,31,35,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,2.012744273591364,1.6857019050387556,0.9681344024877744,31,2.017780123082553,1.6932779900841135,0.975194034466125
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,4,FOOD_OWN_LEVEL_AR_R14,35,31,35,31,0.9756733450655244,0.8012260871852741,0.012878479155534098,31,2.3679342728108845,1.886253247827049,0.16367426392273837,31,2.3636532165063544,1.885275298478684,0.17066394344084937
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,5,INDEPENDENT_BRIDGE,36,31,36,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,2.572190854293396,2.1676672376005377,1.5029439804810425,31,2.5861863376813936,2.183746874241637,1.514661269232341
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,5,FOOD_OWN_LEVEL_AR_R14,36,31,36,31,1.0244653759892812,0.8322687262646606,0.032995567783857004,31,3.041743884766546,2.4878968190435526,0.31158594296609415,31,3.0323034231865718,2.487410224400285,0.32316746871621455
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,6,INDEPENDENT_BRIDGE,37,31,37,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,3.245372482100206,2.755018384205184,2.0566964299033774,31,3.2675312433092647,2.7799104452896013,2.0731759913455514
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,6,FOOD_OWN_LEVEL_AR_R14,37,31,37,31,1.054581316297139,0.8610050433718781,0.05282764222550532,31,3.8132191571841383,3.0344948403368655,0.4838088976465763,31,3.8032859724621733,3.0352975180884374,0.5008560846001685
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,7,INDEPENDENT_BRIDGE,38,31,38,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,3.685337013303539,3.1231895960734315,2.4692972840874403,31,3.7176628270742995,3.1588966962457503,2.492033566217057
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,7,FOOD_OWN_LEVEL_AR_R14,38,31,38,31,1.0515963592915194,0.8766359590186231,0.08045959797099483,31,4.592249345992314,3.648840190672268,0.7116879367920073,31,4.583146837422807,3.654175170794341,0.7350993287372615
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,8,INDEPENDENT_BRIDGE,39,31,39,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,4.18559831448789,3.5599044698135716,2.923069434223584,31,4.221945772795583,3.603869909656723,2.9495507257754126
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,8,FOOD_OWN_LEVEL_AR_R14,39,31,39,31,1.0136820581352872,0.840580992937579,0.1065728758544173,31,5.289731169478194,4.242501805170683,0.9953518560320814,31,5.287866916763035,4.252721532313762,1.023670448206375
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,9,INDEPENDENT_BRIDGE,40,31,40,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,4.661134428254805,3.833363773294101,3.4010285308549077,31,4.707620184504943,3.884579766316451,3.4392586646230408
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,9,FOOD_OWN_LEVEL_AR_R14,40,31,40,31,1.1197534053782774,0.8907785593622843,0.1597948557590183,31,6.476654323675254,5.040716192398859,1.4788889163431673,31,6.582066654033848,5.0934779829306045,1.543498776393917
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,10,INDEPENDENT_BRIDGE,41,31,41,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,5.308214436430475,4.324052741793184,3.9247493454310183,31,5.371105569682947,4.392293485456491,3.9760688899372396
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,10,FOOD_OWN_LEVEL_AR_R14,41,31,41,31,1.1827443061389753,0.9127216011006031,0.22500967870116395,31,8.075278270479506,5.95209923943982,2.1711908065043293,31,8.366649307770668,6.0822063301010765,2.299445834498484
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,11,INDEPENDENT_BRIDGE,42,31,42,31,1.0394648964125164,0.8519799740793649,0.4903563110257438,31,5.9450138299441475,4.77585736172167,4.482754501873068,31,6.026635573530693,4.859308015261755,4.5519937764328775
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,11,FOOD_OWN_LEVEL_AR_R14,42,31,42,31,1.3103148120316699,0.9834295134890098,0.30393711694396414,31,9.996749173387933,7.036527813438205,3.059615024789839,31,10.580492967930972,7.290009206710688,3.3032920225912483
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,12,INDEPENDENT_BRIDGE,43,31,43,31,0.9559398451791831,0.7712326170918299,0.49865955451579985,31,6.418880736995298,5.253620250563472,4.984488784640663,31,6.5189172143163905,5.357644196880401,5.074346465014405
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_targets,12,FOOD_OWN_LEVEL_AR_R14,43,31,43,31,1.30675172516148,0.9455142632710649,0.39923613570518945,31,11.69449999880575,8.23088437268599,3.991224838174307,31,12.558961435150756,8.63177273691273,4.376706661689398
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,1,INDEPENDENT_BRIDGE,31,30,31,30,0.8440303012916801,0.6820904208285868,0.09254046056477078,30,0.8429019335806954,0.6811174897207137,0.09393919625480553,30,0.8440303012916801,0.6820904208285868,0.09254046056477083
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,1,FOOD_OWN_LEVEL_AR_R14,31,30,31,30,0.8817927764885934,0.7136754884714284,-0.07058399350312426,30,0.8802126149505128,0.7127654795413191,-0.06697942636998037,30,0.8817927764885936,0.7136754884714284,-0.07058399350312426
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,2,INDEPENDENT_BRIDGE,31,29,31,29,0.8679619668730466,0.6977376749232969,0.1079692985658882,29,1.2012804395896306,0.9209445804065352,0.21361526189971017,29,1.2010847564331504,0.9219257098974569,0.2146496666789823
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,2,FOOD_OWN_LEVEL_AR_R14,31,29,31,29,0.9318556402104934,0.7423274043038597,-0.07965587533113584,29,1.2344509170467135,0.8555280972475742,-0.13612802002221364,29,1.2309078946202516,0.8541964363450157,-0.13728437221232553
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,3,INDEPENDENT_BRIDGE,31,28,31,28,0.7636401117549504,0.5869103860888236,0.07862135877867346,28,1.440857998481053,1.1499335511691284,0.2544948889518331,28,1.4399727390933552,1.1518133519781586,0.25650672215279713
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,3,FOOD_OWN_LEVEL_AR_R14,31,28,31,28,0.9253782025147296,0.7479979848243462,-0.0943726299665683,28,1.6618649938815009,1.3470282841817138,-0.2502241327250632,28,1.6587624859193384,1.347040015673678,-0.2477657489154394
paired_FOOD_OWN_LEVEL_AR_R14_vs_INDEPENDENT_BRIDGE,recent_origins,4,INDEPENDENT_BRIDGE,31,27,31,27,0.9012615038114953,0.755474860226646,0.4249762462363645,27,1.7279924504492903,1.4465549439385967,0.6226811447133962,27,1.7323889355896114,1.4535963774619778,0.6291296136042873
