origin,variant,gap_last,alpha_raw,alpha,cum6,n_window
2022-06,PPI,-0.8031761629019719,-0.48332087304624277,-0.25,0.4951710462324718,89
2022-07,PPI,-0.3239317387664662,-0.5067408214341806,-0.25,0.19970913655273895,90
2022-08,PPI,0.5209881238905496,-0.5218045963337162,-0.25,-0.321197573206692,91
2022-09,PPI,0.894898027561838,-0.5181821616834109,-0.25,-0.5517190537354812,92
2022-10,PPI,0.7583795842220842,-0.5025025987337116,-0.25,-0.46755323365644974,93
2022-11,PPI,1.731789601474264,-0.49424442429702703,-0.25,-1.067676194121798,94
2022-12,PPI,2.1398727823019126,-0.4803673374429721,-0.25,-1.3192660506611096,95
2023-01,PPI,1.6387275876470475,-0.47464908448829735,-0.25,-1.0103019630629166,96
2023-02,PPI,2.218962797876917,-0.4949221234901636,-0.25,-1.3680263196627647,96
2023-03,PPI,1.834209128948157,-0.514392873608974,-0.25,-1.130819483124105,96
2023-04,PPI,2.1414461897204315,-0.5313827808156715,-0.25,-1.3202360816873828,96
2023-05,PPI,1.1377686386205355,-0.5660956389332995,-0.25,-0.7014526988956317,96
2023-06,PPI,1.9767794717180547,-0.5816717682250175,-0.25,-1.2187163967177777,96
2023-07,PPI,2.145822765222246,-0.5740281059117084,-0.25,-1.3229343110052434,96
2023-08,PPI,2.116957357775144,-0.5674598896892054,-0.25,-1.3051383221976762,96
2023-09,PPI,2.084107373074036,-0.556111057154113,-0.25,-1.2848857773084008,96
2023-10,PPI,1.8266878372005615,-0.5586804148098241,-0.25,-1.126182485569023,96
2023-11,PPI,2.511562830371727,-0.5439340654375893,-0.25,-1.5484189544424325,96
2023-12,PPI,1.8952610131372778,-0.5432360486730181,-0.25,-1.1684589534728786,96
2024-01,PPI,0.5542794184770541,-0.5631170736104625,-0.25,-0.34172219275126486,96
2024-02,PPI,-1.0608021413938422,-0.5846023532168046,-0.25,0.6540016131725586,96
2024-03,PPI,-1.4295272427533752,-0.5865882823424222,-0.25,0.8813265795319728,96
2024-04,PPI,-2.3229223077427363,-0.5671868299630801,-0.25,1.4321190326238635,96
2024-05,PPI,-0.32345573561385715,-0.5677659043441688,-0.25,0.1994156729391828,96
2024-06,PPI,-0.8639263564755713,-0.5681660860393644,-0.25,0.5326245194555509,96
2024-07,PPI,-0.9829280451592717,-0.5600584929576177,-0.25,0.6059909780367312,96
2024-08,PPI,-0.4485524793869402,-0.5611897368526403,-0.25,0.27653983119430436,96
2024-09,PPI,0.014254397908988525,-0.5644379327491138,-0.25,-0.008788065996013983,96
2024-10,PPI,1.1807037194727525,-0.5757020840170713,-0.25,-0.7279228680660567,96
2024-11,PPI,0.7560855299310724,-0.5674677615044162,-0.25,-0.46613891222129894,96
2024-12,PPI,0.7651703208360693,-0.5646665636374275,-0.25,-0.47173983220002047,96
2025-01,PPI,0.061047737152677084,-0.567578430548179,-0.25,-0.03763691363398384,96
2025-02,PPI,0.7112859063321442,-0.5660296542716697,-0.25,-0.43851922240362473,96
2025-03,PPI,-0.09001545517419984,-0.571062828226913,-0.25,0.055495978559240274,96
2025-04,PPI,0.7861431645742023,-0.5707995422632627,-0.25,-0.48466992830590927,96
2025-05,PPI,0.21908026596554908,-0.5738733631305818,-0.25,-0.13506651406970283,96
2025-06,PPI,0.48717598696865916,-0.5757078497894886,-0.25,-0.30035184596987463,96
2025-07,PPI,0.4086861557762418,-0.5706702842453238,-0.25,-0.25196160031102405,96
2025-08,PPI,0.16066487705771665,-0.5716198134883461,-0.25,-0.09905248554443334,96
2025-09,PPI,0.4678807704030943,-0.5729903579602676,-0.25,-0.2884560340479526,96
2025-10,PPI,0.26501875931929675,-0.5725014637003307,-0.25,-0.1633883354421519,96
2025-11,PPI,1.0718604908466087,-0.5713398201786491,-0.25,-0.660819263796484,96
2025-12,PPI,0.6405791203640759,-0.5861647523896758,-0.25,-0.39492734953598213,96
2026-01,PPI,0.14453773924065683,-0.583214357132349,-0.25,-0.08910984521910856,96
2026-02,PPI,1.5278213044869078,-0.5860618218650429,-0.25,-0.9419264524305576,96
2026-03,PPI,0.7000336193533148,-0.5954421463094447,-0.25,-0.43158200616991166,96
2026-04,PPI,0.10047936102843724,-0.5918584871650956,-0.25,-0.06194714512623563,96
2026-05,PPI,-0.21920913129430986,-0.5955523646740671,-0.25,0.13514596162132714,96
2026-06,PPI,-0.17084359800034998,-0.6013848812211764,-0.25,0.10532783101816011,96
2026-07,PPI,-0.8612761308451613,-0.5861781011150045,-0.25,0.5309906126505721,96
2019-02,AGRI,-0.9316275615667748,-0.37678177329391727,-0.25,0.5743634032828364,49
2019-03,AGRI,-0.9487943695830132,-0.37666182009699956,-0.25,0.5849470170384531,50
2019-04,AGRI,-0.7730816919584742,-0.36850373850401263,-0.25,0.4766173199751311,51
2019-05,AGRI,-1.6150794635256467,-0.3373687433118264,-0.25,0.9957225134931981,52
2019-06,AGRI,-0.741638715994464,-0.37990872635411466,-0.25,0.45723221864380376,53
2019-07,AGRI,-0.8364953717151766,-0.3780974311420945,-0.25,0.5157128753475951,54
2019-08,AGRI,-0.35282645517258304,-0.3704627072205398,-0.25,0.2175231948058021,55
2019-09,AGRI,0.4637465769349831,-0.3702648196316621,-0.25,-0.28590723715943994,56
2019-10,AGRI,-0.6791456041998204,-0.3713187994087115,-0.25,0.41870420825331944,57
2019-11,AGRI,0.37848811804520166,-0.37268773288654206,-0.25,-0.23334402346036268,58
2019-12,AGRI,0.7725963762139552,-0.3621554333815832,-0.25,-0.47631811499860605,59
2020-01,AGRI,0.8717269153671872,-0.3537994781158087,-0.25,-0.5374336897048314,60
2020-02,AGRI,1.5218012085415267,-0.3361137858440642,-0.25,-0.938214966276731,61
2020-03,AGRI,1.7792346798947019,-0.3413655733807497,-0.25,-1.0969268494638906,62
2020-04,AGRI,1.864317571061651,-0.2949377354966333,-0.25,-1.1493818228328698,63
2020-05,AGRI,2.4874110089109314,-0.2587038313457937,-0.25,-1.5335289673467603,64
2020-06,AGRI,2.384625810441242,-0.24550065104681806,-0.24550065104681806,-1.467279459082543,65
2020-07,AGRI,2.3954754558957294,-0.25270503264088934,-0.25,-1.4768492175294654,66
2020-08,AGRI,2.1705302901936308,-0.26368289931699235,-0.25,-1.3381668982694008,67
2020-09,AGRI,2.332195359221765,-0.24998663112448619,-0.24998663112448619,-1.4378283508996634,68
2020-10,AGRI,1.6816234054284087,-0.27246938240753665,-0.25,-1.0367479259175023,69
2020-11,AGRI,1.704318412391686,-0.2612652030702723,-0.25,-1.0507397634013929,70
2020-12,AGRI,1.7869235560500027,-0.2605527174550028,-0.25,-1.1016671655066577,71
2021-01,AGRI,0.11835454836001758,-0.2822567149413249,-0.25,-0.07296748614407578,72
2021-02,AGRI,0.8188406244400872,-0.28254045371675907,-0.25,-0.5048284391765943,73
2021-03,AGRI,1.0698797699349478,-0.28528804168062893,-0.25,-0.6595981174385319,74
2021-04,AGRI,-0.047667078944919505,-0.2830584707270364,-0.25,0.02938752224259228,75
2021-05,AGRI,0.31712957441539275,-0.28462133760312985,-0.25,-0.19551549262511486,76
2021-06,AGRI,-1.1955746943542755,-0.2870047642405086,-0.25,0.7370910637007164,77
2021-07,AGRI,-1.4903651776409728,-0.2780353493437225,-0.25,0.9188341466889323,78
2021-08,AGRI,-0.538684365490601,-0.2866326926273512,-0.25,0.3321075912976416,79
2021-09,AGRI,0.15778198779781216,-0.28915991075844016,-0.25,-0.09727513786289677,80
2021-10,AGRI,-0.13224856490616066,-0.28909122422658917,-0.25,0.08153337122296929,81
2021-11,AGRI,-1.162971522575733,-0.28463019494552644,-0.25,0.7169906829551684,82
2021-12,AGRI,-0.714567143271317,-0.28717480052994665,-0.25,0.44054215784811845,83
2022-01,AGRI,-0.8148478249246223,-0.28546586109058397,-0.25,0.5023668139382086,84
2022-02,AGRI,1.0607086734507236,-0.3087363816129368,-0.25,-0.6539439886795507,85
2022-03,AGRI,1.8142769624933837,-0.30171731277265834,-0.25,-1.1185309813321331,86
2022-04,AGRI,0.9028715741197771,-0.286632375427068,-0.25,-0.556634873668449,87
2022-05,AGRI,1.1968664967606828,-0.2691888551658295,-0.25,-0.737887480699442,88
2022-06,AGRI,0.9587423288096664,-0.2578931212584,-0.25,-0.5910800941959496,89
2022-07,AGRI,1.95284418564478,-0.2665419853552376,-0.25,-1.2039599071776075,90
2022-08,AGRI,2.769872644416741,-0.25843527640411695,-0.25,-1.707671117019867,91
2022-09,AGRI,2.7757830964423933,-0.2507402731052222,-0.25,-1.7113150059304574,92
2022-10,AGRI,2.205023032598146,-0.24473937392996503,-0.24473937392996503,-1.35627274498616,93
2022-11,AGRI,3.1998284350256565,-0.2277470433477919,-0.2277470433477919,-1.9469412576499348,94
2022-12,AGRI,3.95234778435379,-0.21962058757036962,-0.21962058757036962,-2.3877111000522677,95
2023-01,AGRI,3.910523164623068,-0.22383441397057155,-0.22383441397057155,-2.3715994984040076,96
2023-02,AGRI,4.905066072122446,-0.21510137186600498,-0.21510137186600498,-2.9497778829987387,96
2023-03,AGRI,3.880264606678139,-0.2198681494696374,-0.2198681494696374,-2.344720539435357,96
2023-04,AGRI,5.424963266328622,-0.22747816649175043,-0.22747816649175043,-3.300119118669268,96
2023-05,AGRI,4.614011960703051,-0.25597434704233074,-0.25,-2.8446127206458445,96
2023-06,AGRI,6.3825976118043855,-0.2505791112972679,-0.25,-3.9349742722678283,96
2023-07,AGRI,6.944823435466955,-0.23573198208427767,-0.23573198208427767,-4.249961366464998,96
2023-08,AGRI,6.853512057888193,-0.22289191198246308,-0.22289191198246308,-4.152959699050799,96
2023-09,AGRI,7.525698422886922,-0.21195359443562947,-0.21195359443562947,-4.510203861123909,96
2023-10,AGRI,6.21580868406468,-0.21217099287294325,-0.21217099287294325,-3.726090063644209,96
2023-11,AGRI,7.7547358324131785,-0.19774521866268321,-0.19774521866268321,-4.562629804851553,96
2023-12,AGRI,6.00604922265224,-0.19183343551281276,-0.19183343551281276,-3.5015196898309817,96
2024-01,AGRI,5.753041975757839,-0.19662361574256676,-0.19662361574256676,-3.379259142206603,96
2024-02,AGRI,3.8821980535920613,-0.20433877053990876,-0.20433877053990876,-2.3051689711869083,96
2024-03,AGRI,2.558572095156764,-0.2039277165504747,-0.2039277165504747,-1.5184081025097598,96
2024-04,AGRI,2.3473990977744448,-0.20799546877022182,-0.20799546877022182,-1.4002903030419183,96
2024-05,AGRI,3.641192220183605,-0.20002653248642713,-0.20002653248642713,-2.1494210738401405,96
2024-06,AGRI,3.184929670644772,-0.20273044441550755,-0.20273044441550755,-1.8871145639566023,96
2024-07,AGRI,1.8963898981561331,-0.21104233183564622,-0.21104233183564622,-1.135340599206572,96
2024-08,AGRI,2.215464608159883,-0.21098840959263734,-0.21098840959263734,-1.3262836574827803,96
2024-09,AGRI,1.8598532047512784,-0.2124632512175573,-0.2124632512175573,-1.1152612579731125,96
2024-10,AGRI,3.633359258163873,-0.206267843407806,-0.206267843407806,-2.16276314765166,96
2024-11,AGRI,1.952259181180161,-0.21076560049728518,-0.21076560049728518,-1.168415959522155,96
2024-12,AGRI,1.9679106118281777,-0.21710683477124426,-0.21710683477124426,-1.1859133798649772,96
2025-01,AGRI,0.5408067304321669,-0.22120199978892127,-0.22120199978892127,-0.32720343260430984,96
2025-02,AGRI,1.1504610589725397,-0.22759384059274448,-0.22759384059274448,-0.6999144652672555,96
2025-03,AGRI,0.24906029623549797,-0.23180845453372517,-0.23180845453372517,-0.1520080370764593,96
2025-04,AGRI,0.9197172532246072,-0.23052177354877074,-0.23052177354877074,-0.5608000719530367,96
2025-05,AGRI,0.40897299461924963,-0.2311573255591455,-0.2311573255591455,-0.24948920476078892,96
2025-06,AGRI,0.03445904475923833,-0.2313008966480399,-0.2313008966480399,-0.021023540048555875,96
2025-07,AGRI,-0.7352432887083298,-0.23527651032809807,-0.23527651032809807,0.4498071345514517,96
2025-08,AGRI,-1.1880225723148081,-0.23316498277548012,-0.23316498277548012,0.7257758271647609,96
2025-09,AGRI,-1.056655607912163,-0.23478561033446807,-0.23478561033446807,0.6462318819990706,96
2025-10,AGRI,-0.6922845529587239,-0.2361483693372458,-0.2361483693372458,0.4237643779803692,96
2025-11,AGRI,0.8322047537472267,-0.2387260312712338,-0.2387260312712338,-0.5102204913053167,96
2025-12,AGRI,0.19652019354957861,-0.24661426591217803,-0.24661426591217803,-0.12098297495867058,96
2026-01,AGRI,0.9566083715547586,-0.24200291242906682,-0.24200291242906682,-0.5875733533889406,96
2026-02,AGRI,2.50424588908967,-0.2385129635188838,-0.2385129635188838,-1.535146342332337,96
2026-03,AGRI,0.9841709123814204,-0.24125962640939655,-0.24125962640939655,-0.6042603831129086,96
2026-04,AGRI,1.392522459666536,-0.2378273554437308,-0.2378273554437308,-0.8532886983287533,96
2026-05,AGRI,0.6539360739718667,-0.2432942961568948,-0.2432942961568948,-0.4019353100694286,96
2026-06,AGRI,1.0169061885412818,-0.25389692505233663,-0.25,-0.626939050931121,96
2026-07,AGRI,0.3110076306267091,-0.25289746511667494,-0.25,-0.19174121563478935,96
2019-02,TREND,-0.5113184651802261,-0.12469947187779257,-0.12469947187779257,0.24628140736108445,49
2019-03,TREND,-0.1302890194205628,-0.12822297051325804,-0.12822297051325804,0.06372372143868538,50
2019-04,TREND,-0.01692807687822162,-0.12939446483630668,-0.12939446483630668,0.008320299879061955,51
2019-05,TREND,-0.43944489086135113,-0.1290848877055268,-0.1290848877055268,0.21571199230464655,52
2019-06,TREND,0.7900845643979256,-0.13757246706137202,-0.13757246706137202,-0.4010204713705519,53
2019-07,TREND,0.9897837928006322,-0.1367789331295293,-0.1367789331295293,-0.5008980416684318,54
2019-08,TREND,0.993129321431829,-0.1361599952041014,-0.1361599952041014,-0.5014216998212054,55
2019-09,TREND,1.2129335621300865,-0.1326434073012238,-0.1326434073012238,-0.6041049369650666,56
2019-10,TREND,0.45564270328518097,-0.1402672613011568,-0.1402672613011568,-0.23354471944627742,57
2019-11,TREND,0.8115102092320711,-0.1384721692920161,-0.1384721692920161,-0.4132616618805725,58
2019-12,TREND,1.637905737441931,-0.13185762465062778,-0.13185762465062778,-0.813204135902268,59
2020-01,TREND,1.8336357418011422,-0.12692894003134977,-0.12692894003134977,-0.8918714780293557,60
2020-02,TREND,2.2891347978751497,-0.11262754230797907,-0.11262754230797907,-1.0395405708921324,61
2020-03,TREND,1.8772549875444589,-0.11870017417203248,-0.11870017417203248,-0.879268593676165,62
2020-04,TREND,2.566090500916394,-0.10755402876297389,-0.10755402876297389,-1.1330647774771785,63
2020-05,TREND,3.0874020416249777,-0.0942628164003153,-0.0942628164003153,-1.2525125067984377,64
2020-06,TREND,2.89104536388285,-0.09510839916519526,-0.09510839916519526,-1.179830139074741,65
2020-07,TREND,2.2605446111233993,-0.1045910235239409,-0.1045910235239409,-0.9809224794992663,66
2020-08,TREND,1.4674557453448502,-0.11432384169608192,-0.11432384169608192,-0.6723697625185896,67
2020-09,TREND,1.435462408341502,-0.11328441308467174,-0.11328441308467174,-0.6541438910553915,68
2020-10,TREND,0.2517276486876099,-0.12292094599999713,-0.12292094599999713,-0.12027670900237156,69
2020-11,TREND,0.40760703730612446,-0.12207201769828016,-0.12207201769828016,-0.19399680603084202,70
2020-12,TREND,0.10498613704553639,-0.12210280605988734,-0.12210280605988734,-0.049974309406981984,71
2021-01,TREND,-1.2471992673881278,-0.12147420463550203,-0.12147420463550203,0.591943929856068,72
2021-02,TREND,-0.31018805966100627,-0.13256147660361872,-0.13256147660361872,0.15443967368408884,73
2021-03,TREND,-0.5482670031747467,-0.13231949328173434,-0.13231949328173434,0.2727136000899372,74
2021-04,TREND,-0.5713753739473972,-0.13211670997137284,-0.13211670997137284,0.2839774547243607,75
2021-05,TREND,0.14568239828975382,-0.13518944401654,-0.13518944401654,-0.07328241628501132,76
2021-06,TREND,-0.912026591052663,-0.13599467992508296,-0.13599467992508296,0.460185661065694,77
2021-07,TREND,-1.1020912938719656,-0.13373769685894446,-0.13373769685894446,0.5512745161723291,78
2021-08,TREND,-0.15151747467807664,-0.1391394491477873,-0.1391394491477873,0.07734790501155094,79
2021-09,TREND,0.5255778859311798,-0.13946317088151386,-0.13946317088151386,-0.2686154324804417,80
