origin,H,actual,FOOD_NORM_SHIFT_R24,CAND,PPI,AGRI,TREND,CONST,MARGIN,MARGIN_NC,MARGIN_T
2020-10,3,1.6777435477512346,1.949636672563686,1.5683156753165701,1.7532461612734813,1.2204952741162118,1.8778171858503283,1.949636672563686,1.6417900807101375,1.7261157274131358,1.7223293959323793
2020-10,6,2.4627453983439427,2.150142905610762,1.607952112650019,1.8709001473700018,1.1133949796932594,2.0298661966083906,2.150142905610762,1.5583431141015764,1.7189526773650394,1.8269403716506227
2020-10,12,0.8865306289562991,2.3493998316567986,1.807209038696056,2.0701570734160386,1.3126519057392962,2.2291231226544275,2.3493998316567986,1.7576000401476128,1.9182096034110758,2.02619729769666
2020-11,3,1.7668304133313806,2.005023090089452,1.5113680569958887,1.652801126578836,1.2660412784664943,1.8893194330089922,2.005023090089452,1.6954996869154373,1.7483022408917608,1.5907738254677837
2020-11,6,1.941808585710153,2.591352892720177,1.8894371425402667,2.0905372883535205,1.5406131293187841,2.397356086689335,2.591352892720177,1.9941093939735928,2.094808011818857,2.002342219586243
2020-11,12,2.0291829905698258,2.4470527197801046,1.745136969600194,1.9462371154134477,1.3963129563787113,2.2530559137492623,2.4470527197801046,1.8498092210335204,1.9505078388787842,1.8580420466461698
2020-12,3,3.02245229087264,1.7317033459102573,1.3407957400840602,1.5483054233043374,0.9569044602792015,1.7018963816092598,1.7257121053323208,1.424846521498857,1.4558639324501443,1.4998558715147017
2020-12,6,2.934848255484647,2.2941385418185596,1.7383167897844356,2.0333696206132674,1.1924713763119021,2.2441642324115776,2.282161541615937,1.7041829462154767,1.762753768858728,1.964480414162379
2020-12,12,3.9810652961829742,2.597177848866385,2.0413560968322604,2.3364089276610924,1.4955106833597274,2.547203539459403,2.5852008486637623,2.007222253263302,2.0657930759065533,2.267519721210204
2021-01,3,0.785001850592708,0.23051736679774795,0.37764777634038094,0.5218497812582864,0.1791995743447716,0.5832737925607141,0.11969671937619572,-0.09569118304752627,-0.0838399008391251,0.43746784897383173
